date,index_code,index_name,open,high,low,close,ohlc_source,ohlc_available,volume,turnover_value,transactions,turnover_source,volume_available
20260526,TPEX,TPEx,437.65,443.26,432.47,439.3,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/05&response=json,True,,,,,False
20260527,TPEX,TPEx,440.92,449.38,436.54,440.19,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/05&response=json,True,,,,,False
20260528,TPEX,TPEx,440.6,447.3,430.08,432.48,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/05&response=json,True,,,,,False
20260529,TPEX,TPEx,435.81,446.86,435.81,443.64,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/05&response=json,True,,,,,False
20260601,TPEX,TPEx,443.97,451.09,443.97,446.02,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260602,TPEX,TPEx,446.83,449.47,433.71,440.64,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260603,TPEX,TPEx,442.6,450.18,442.6,446.82,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260604,TPEX,TPEx,444.98,445.62,440.1,440.1,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260605,TPEX,TPEx,438.19,438.19,419.44,431.07,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260608,TPEX,TPEx,422.43,422.43,395.16,412.57,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260609,TPEX,TPEx,414.05,424.71,413.54,424.71,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260610,TPEX,TPEx,422.75,426.9,405.4,405.91,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260611,TPEX,TPEx,405.68,411.07,392.56,407.09,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260612,TPEX,TPEx,411.35,424.84,411.35,419.72,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260615,TPEX,TPEx,423.35,433.05,423.35,429.37,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260616,TPEX,TPEx,431.33,436.66,429.98,430.26,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260617,TPEX,TPEx,428.97,433.34,426.55,433.34,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260618,TPEX,TPEx,434.54,447.06,434.54,447.06,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260622,TPEX,TPEx,449.85,459.56,449.85,453.5,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260623,TPEX,TPEx,453.91,456.83,440.81,440.81,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260624,TPEX,TPEx,438.54,442.46,431.79,442.09,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260625,TPEX,TPEx,442.8,447.63,438.3,439.84,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260626,TPEX,TPEx,438.84,438.84,414.87,415.26,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260629,TPEX,TPEx,414.75,420.92,409.3,412.93,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260630,TPEX,TPEx,414.56,427.96,414.56,426.97,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/06&response=json,True,,,,,False
20260701,TPEX,TPEx,430.29,437.56,430.29,431.23,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1369067164.0,248218713640.0,1273652.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20260702,TPEX,TPEx,429.41,439.51,424.2,439.51,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1340448042.0,242505188171.0,1280213.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20260703,TPEX,TPEx,438.16,445.97,435.92,445.38,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1497271218.0,264742267840.0,1300261.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20260706,TPEX,TPEx,447.13,454.58,437.21,439.8,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1520530712.0,305181097307.0,1457377.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20260707,TPEX,TPEx,439.63,443.0,418.45,419.47,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1396579451.0,276471816315.0,1550965.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20260708,TPEX,TPEx,419.78,424.2,413.1,421.39,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1137245794.0,222044766015.0,1127622.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20260709,TPEX,TPEx,423.45,432.04,423.45,424.99,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1110894055.0,236279701149.0,1083491.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20260713,TPEX,TPEx,428.47,436.77,417.55,419.9,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1169597929.0,212848617560.0,1113794.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20260714,TPEX,TPEx,419.28,420.37,390.99,407.41,https://www.tpex.org.tw/www/zh-tw/indexInfo/inx?date=115/07&response=json,True,1399929694.0,289947485619.0,1436350.0,https://www.tpex.org.tw/openapi/v1/tpex_daily_trading_index,True
20170202,TWSE,TAIEX,9502.25,9521.34,9413.77,9428.97,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170203,TWSE,TAIEX,9450.06,9478.01,9423.93,9455.56,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170206,TWSE,TAIEX,9467.67,9548.68,9467.67,9538.01,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170207,TWSE,TAIEX,9527.42,9555.8,9512.56,9554.56,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170208,TWSE,TAIEX,9540.77,9564.07,9505.79,9543.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170209,TWSE,TAIEX,9555.52,9600.09,9540.51,9590.18,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170210,TWSE,TAIEX,9612.67,9688.15,9612.67,9665.59,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170213,TWSE,TAIEX,9690.39,9711.43,9681.1,9710.32,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170214,TWSE,TAIEX,9726.74,9760.01,9698.29,9718.78,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170215,TWSE,TAIEX,9724.13,9813.98,9723.04,9799.76,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170216,TWSE,TAIEX,9826.89,9869.59,9753.16,9771.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170217,TWSE,TAIEX,9779.16,9791.59,9754.54,9759.76,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170218,TWSE,TAIEX,9771.21,9791.35,9770.75,9779.92,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170220,TWSE,TAIEX,9795.81,9817.14,9743.36,9753.2,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170221,TWSE,TAIEX,9761.27,9775.49,9721.36,9763.93,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170222,TWSE,TAIEX,9786.25,9820.07,9770.1,9778.78,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170223,TWSE,TAIEX,9774.08,9810.56,9748.94,9769.31,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20170224,TWSE,TAIEX,9757.67,9784.39,9740.18,9750.47,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250201&response=json,True,,,,,False
20171201,TWSE,TAIEX,10591.62,10665.92,10495.15,10600.37,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,7933236119.0,181374846692.0,1527375.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171204,TWSE,TAIEX,10617.27,10665.43,10565.68,10651.11,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,6430784687.0,129855154942.0,1144851.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171205,TWSE,TAIEX,10607.62,10635.71,10540.74,10566.85,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,6970138923.0,146624864925.0,1310338.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171206,TWSE,TAIEX,10541.03,10541.03,10376.65,10393.92,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,7215142961.0,161324617949.0,1277076.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171207,TWSE,TAIEX,10404.42,10418.97,10322.76,10355.76,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,6593705046.0,138535637527.0,1127677.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171208,TWSE,TAIEX,10406.35,10419.28,10336.26,10398.62,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,6220995884.0,130820598856.0,1092197.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171211,TWSE,TAIEX,10438.33,10504.67,10438.33,10473.09,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,6037430874.0,117916623799.0,1035369.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171212,TWSE,TAIEX,10488.73,10495.24,10408.06,10443.28,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5475479592.0,108920588688.0,964760.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171213,TWSE,TAIEX,10447.11,10489.17,10444.7,10470.7,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5215130556.0,103929164980.0,958674.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171214,TWSE,TAIEX,10494.6,10577.53,10494.6,10538.01,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5600785133.0,113661041352.0,1027260.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171215,TWSE,TAIEX,10517.21,10520.66,10436.11,10491.44,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5727664985.0,126673478846.0,966006.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171218,TWSE,TAIEX,10478.74,10526.41,10472.39,10506.52,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,4588561055.0,96046418831.0,874477.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171219,TWSE,TAIEX,10508.33,10544.0,10452.08,10467.34,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5098487325.0,112683186478.0,958014.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171220,TWSE,TAIEX,10470.36,10514.31,10470.36,10504.52,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5084408110.0,103871766481.0,946159.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171221,TWSE,TAIEX,10526.97,10545.78,10488.97,10488.97,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5089181777.0,99221790281.0,912624.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171222,TWSE,TAIEX,10503.1,10537.27,10486.52,10537.27,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,4591388453.0,91994484539.0,848046.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171225,TWSE,TAIEX,10546.64,10556.65,10514.54,10522.49,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,4356973081.0,81617030326.0,837153.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171226,TWSE,TAIEX,10526.14,10528.92,10408.12,10421.91,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5063760784.0,97562886205.0,918009.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171227,TWSE,TAIEX,10419.81,10497.77,10419.81,10486.67,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,4919533526.0,92597567592.0,876258.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171228,TWSE,TAIEX,10513.29,10592.04,10513.29,10567.64,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5457228746.0,110344378580.0,950937.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20171229,TWSE,TAIEX,10590.95,10659.98,10590.95,10642.86,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260601&response=json,True,5349314892.0,109938213929.0,994709.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20260701&response=json,True
20180301,TWSE,TAIEX,10779.1,10805.55,10709.69,10785.79,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180302,TWSE,TAIEX,10719.29,10719.29,10638.98,10698.17,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180305,TWSE,TAIEX,10727.45,10756.37,10642.9,10642.9,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180306,TWSE,TAIEX,10711.15,10784.34,10711.15,10784.34,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180307,TWSE,TAIEX,10762.99,10818.05,10745.32,10745.32,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180308,TWSE,TAIEX,10788.43,10852.33,10788.43,10823.24,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180309,TWSE,TAIEX,10847.74,10882.76,10845.38,10864.82,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180312,TWSE,TAIEX,10908.99,11016.56,10908.99,11002.1,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180313,TWSE,TAIEX,11022.15,11095.63,11014.87,11095.63,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180314,TWSE,TAIEX,11063.73,11070.29,11015.47,11038.8,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180315,TWSE,TAIEX,11039.6,11052.11,11008.18,11018.45,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180316,TWSE,TAIEX,11010.24,11054.86,10933.46,11027.7,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180319,TWSE,TAIEX,11004.81,11066.0,10983.25,11046.9,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180320,TWSE,TAIEX,11016.85,11020.78,10981.04,11010.84,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180321,TWSE,TAIEX,11037.35,11072.31,11011.07,11011.07,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180322,TWSE,TAIEX,11045.9,11120.2,10975.33,11005.84,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180323,TWSE,TAIEX,10863.67,10863.67,10758.06,10823.33,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180326,TWSE,TAIEX,10783.57,10840.05,10781.43,10840.05,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180327,TWSE,TAIEX,10901.69,10986.79,10901.69,10986.79,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180328,TWSE,TAIEX,10939.97,10939.97,10853.48,10865.66,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180329,TWSE,TAIEX,10855.66,10889.6,10815.46,10845.92,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180330,TWSE,TAIEX,10905.3,10969.22,10905.3,10906.22,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20180331,TWSE,TAIEX,10925.71,10947.16,10905.69,10919.49,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20260401&response=json,True,,,,,False
20241202,TWSE,TAIEX,22456.5,22802.53,22456.5,22736.93,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6539080603.0,319505000963.0,2137887.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241203,TWSE,TAIEX,22972.3,23144.78,22972.3,23027.46,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,8437009244.0,404254973157.0,2580828.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241204,TWSE,TAIEX,23126.08,23255.33,23034.7,23255.33,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,7115251523.0,367010903277.0,2374283.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241205,TWSE,TAIEX,23308.29,23387.17,23225.31,23267.94,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6865840875.0,385870250881.0,2460302.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241206,TWSE,TAIEX,23278.68,23361.12,23137.62,23193.27,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6678931631.0,370462134170.0,2492117.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241209,TWSE,TAIEX,23287.79,23325.99,23172.22,23273.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6787692853.0,369738050330.0,2587883.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241210,TWSE,TAIEX,23228.26,23329.01,23071.43,23125.08,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6780099371.0,356364627908.0,2447807.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241211,TWSE,TAIEX,23108.36,23108.36,22880.57,22903.63,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6353873390.0,339359773405.0,2445027.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241212,TWSE,TAIEX,23050.64,23189.29,23030.48,23046.8,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6832459195.0,361573943620.0,2419136.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241213,TWSE,TAIEX,23002.37,23097.52,22920.84,23020.48,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6829297118.0,355185043778.0,2608074.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241216,TWSE,TAIEX,23207.21,23264.4,22959.91,23039.9,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6906349717.0,422293280364.0,2828255.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241217,TWSE,TAIEX,23131.57,23223.51,23018.01,23018.01,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,7111819945.0,410745816406.0,2625995.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241218,TWSE,TAIEX,23014.43,23211.17,22934.59,23168.67,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,7096609059.0,411463787574.0,2568872.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241219,TWSE,TAIEX,22947.56,22947.56,22743.3,22932.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,7634774939.0,422126123640.0,2951249.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241220,TWSE,TAIEX,22798.39,22845.59,22510.25,22510.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,8492203563.0,479604508208.0,3143719.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241223,TWSE,TAIEX,22811.56,23132.25,22811.56,23104.54,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6879560649.0,361211114769.0,2319424.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241224,TWSE,TAIEX,23260.74,23326.25,23120.24,23120.24,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6550529457.0,347257591668.0,2402633.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241225,TWSE,TAIEX,23226.35,23296.36,23159.36,23220.13,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5918131269.0,310444641888.0,2175250.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241226,TWSE,TAIEX,23276.08,23320.62,23241.94,23246.94,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5748734408.0,306847345495.0,2230345.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241227,TWSE,TAIEX,23251.28,23335.66,23204.35,23275.68,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5282782893.0,292616349470.0,2070715.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241230,TWSE,TAIEX,23274.26,23331.67,23159.7,23190.2,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5188922650.0,274794064764.0,2046535.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20241231,TWSE,TAIEX,23094.07,23123.96,22972.99,23035.1,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5527015517.0,273480515893.0,2082110.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True
20250102,TWSE,TAIEX,22975.71,23038.08,22713.63,22832.06,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,6901476303.0,379129283886.0,2742811.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250103,TWSE,TAIEX,23018.56,23092.07,22905.4,22908.3,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,6197928734.0,337042271244.0,2339640.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250106,TWSE,TAIEX,23131.79,23553.29,23131.79,23547.71,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,7153019323.0,423854591358.0,2639684.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250107,TWSE,TAIEX,23824.72,23943.95,23651.27,23651.27,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,7417093353.0,439064706443.0,2744930.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
20250108,TWSE,TAIEX,23522.29,23671.28,23388.63,23407.33,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,6069785523.0,371279269125.0,2344230.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True
