date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_signal_zh,warrant_flow_score,warrant_flow_warning,note,candidate_category,sector,sub_theme,tdcc_status,candidate_category_zh,tdcc_status_zh
20260603,6526,達發,,36,1,8706000.0,214000.0,8920000.0,12785280.0,342420.0,13127700.0,37.34,-12.07,66.22,-20.99,252.5,-19.04,65.27,-18.32,266.44,0,0,9,元大,2690530.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,core_mainstream,,,型態觀察,
20260603,5243,乙盛-KY,,49,1,8334000.0,0.0,8334000.0,12883070.0,0.0,12883070.0,,35.21,66.27,-100.0,-100.0,10.9,50.51,-100.0,-100.0,0,0,8,永豐,4234420.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,core_mainstream,,,型態觀察,
20260603,6196,帆宣,,85,2,3229000.0,0.0,3229000.0,10965580.0,0.0,10965580.0,,77.61,22.26,,,44.6,7.48,,,0,0,9,元大,5568780.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,0066,國泰臺灣加權反1,,106,22,12435000.0,880000.0,13315000.0,10191150.0,636720.0,10827870.0,16.01,85.28,-4.58,3.67,-22.97,37.59,-6.36,-8.43,-36.07,0,0,6,中信,7583660.0,411180.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,0052,富邦科技,,18,5,4921000.0,0.0,4921000.0,9766120.0,0.0,9766120.0,,84.28,46.56,-100.0,-100.0,115.64,58.35,-100.0,-100.0,0,0,5,元大,6552910.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,non_mainstream,,,型態觀察,
20260603,8070,長華*,,12,0,5293000.0,0.0,5293000.0,9170570.0,0.0,9170570.0,,25.31,71.94,,,-10.26,4.41,,,0,0,8,元富,3845820.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,"pattern,true_breakout",core_mainstream,,,型態觀察、嚴格突破,
20260603,6505,台塑化,,44,1,7715000.0,0.0,7715000.0,7050540.0,0.0,7050540.0,,27.56,88.71,,,5.08,54.49,,,0,0,9,富邦,2688190.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,"pattern,range_rebound",non_mainstream,,,型態觀察、區間內轉強 / 挑戰前高觀察,
20260603,8046,南電,,105,16,1000000.0,1628000.0,2628000.0,6580700.0,317610.0,6898310.0,20.72,83.22,33.69,-21.62,-39.23,42.25,14.0,-8.33,-31.57,0,0,11,統一,3983400.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,core_mainstream,,,型態觀察,
20260603,1304,台聚,,45,4,4516000.0,0.0,4516000.0,5901670.0,0.0,5901670.0,,43.47,98.4,-100.0,-100.0,0.2,48.22,-100.0,-100.0,0,0,9,群益,3009160.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,"pattern,range_rebound",non_mainstream,,,型態觀察、區間內轉強 / 挑戰前高觀察,
20260603,2605,新興,,85,5,7383000.0,6000.0,7389000.0,5426570.0,6780.0,5433350.0,800.38,-6.25,69.56,-83.44,-56.27,-17.97,41.4,-82.86,-57.75,0,0,12,元大,3837770.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,6944,兆聯實業,,101,6,4042000.0,20000.0,4062000.0,5064260.0,26600.0,5090860.0,190.39,73.02,-56.06,0.76,101.27,60.33,-53.03,0.0,96.08,0,0,11,元大,3114790.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,4526,東台,,7,0,3001000.0,0.0,3001000.0,5046150.0,0.0,5046150.0,,13.78,50.02,,,-8.0,-10.68,,,0,0,4,元大,2831480.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,"pattern,range_rebound",core_mainstream,,,型態觀察、區間內轉強 / 挑戰前高觀察,
20260603,0065,國泰中國A50正2,,63,6,3763000.0,87000.0,3850000.0,4178620.0,38690.0,4217310.0,108.0,97.59,80.46,-58.27,-66.27,26.79,24.4,-47.27,-38.9,0,0,8,國票,1489070.0,27750.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,2455,全新,,56,0,589000.0,0.0,589000.0,3992640.0,0.0,3992640.0,,-12.64,76.08,,,30.89,59.36,,,0,0,11,統一,2536740.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,core_mainstream,,,型態觀察,
20260603,0070,期元大S&P黃金正2(原名：元大S&P黃金正2),,205,27,4895000.0,8000.0,4903000.0,3766380.0,20280.0,3786660.0,185.72,83.47,16.93,-70.62,-73.13,26.09,12.04,-93.94,-92.69,0,0,11,元大,1734150.0,2840.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,8215,明基材,,2,0,1652000.0,0.0,1652000.0,3010000.0,0.0,3010000.0,,64.84,94.74,,,52.96,68.67,,,0,0,2,國票,2851920.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,"pattern,true_breakout",core_mainstream,,,型態觀察、嚴格突破,
20260603,2884,玉山金,,17,0,4445000.0,0.0,4445000.0,2948980.0,0.0,2948980.0,,46.22,222.8,,,41.83,156.14,,,0,0,6,富邦,2464990.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,non_mainstream,,,型態觀察,
20260603,1101,台泥,,37,2,4230000.0,0.0,4230000.0,2943940.0,0.0,2943940.0,,115.84,106.0,,,138.31,58.24,,,0,0,9,兆豐,887930.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,6691,洋基工程,,63,0,2719000.0,0.0,2719000.0,2743720.0,0.0,2743720.0,,260.44,-45.94,,,165.53,-50.23,,,0,0,11,群益,1707220.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,1714,和桐,,2,0,2235000.0,0.0,2235000.0,2622380.0,0.0,2622380.0,,567.78,1480.07,,,449.14,1155.62,,,0,0,2,國泰,2430320.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,"pattern,true_breakout",non_mainstream,,,型態觀察、嚴格突破,
20260603,6442,光聖,,4,0,345000.0,0.0,345000.0,2301600.0,0.0,2301600.0,,309.39,67.28,,,296.55,66.03,,,0,0,1,統一,2301600.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,3029,零壹,,14,0,6175000.0,0.0,6175000.0,2280900.0,0.0,2280900.0,,-27.34,158.13,,,-7.41,195.94,,,0,0,4,凱基,922840.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,core_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,4961,天鈺,,11,0,2645000.0,0.0,2645000.0,2154530.0,0.0,2154530.0,,132.92,145.46,,,174.38,184.71,,,0,0,4,元大,1090280.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,core_mainstream,,,型態觀察,
20260603,2105,正新,,10,0,1892000.0,0.0,1892000.0,2070050.0,0.0,2070050.0,,34.36,301.52,,,11.69,233.8,,,0,0,5,凱基,1092290.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,"pattern,true_breakout",non_mainstream,,,型態觀察、嚴格突破,
20260603,1608,華榮,,20,0,2977000.0,0.0,2977000.0,1959500.0,0.0,1959500.0,,182.96,335.51,,,136.08,311.76,,,0,0,8,元大,537120.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,true_breakout,core_mainstream,,,嚴格突破,
20260603,2880,華南金,,3,0,1235000.0,0.0,1235000.0,1920280.0,0.0,1920280.0,,25.68,289.2,,,-4.11,139.43,,,0,0,3,華南,1916000.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,8114,振樺電,,16,0,1691000.0,0.0,1691000.0,1906900.0,0.0,1906900.0,,26.44,64.68,,,84.41,134.54,,,0,0,7,台新,1240200.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,core_mainstream,,,型態觀察,
20260603,2009,第一銅,,41,0,5583000.0,0.0,5583000.0,1904040.0,0.0,1904040.0,,61.26,301.76,,,88.04,330.12,,,0,0,10,元大,509230.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,"pattern,true_breakout",non_mainstream,,,型態觀察、嚴格突破,
20260603,0069,期街口S&P黃豆,,36,2,2291000.0,30000.0,2321000.0,1710430.0,12600.0,1723030.0,135.75,5.37,90.36,5.0,425.0,17.73,79.21,0.0,400.0,0,0,8,元大,1170040.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,9904,寶成,,10,0,2609000.0,0.0,2609000.0,1713430.0,0.0,1713430.0,,157.47,593.3,,,168.69,650.14,,,0,0,7,台新,1206410.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,1618,合機,,3,0,1548000.0,0.0,1548000.0,1525500.0,0.0,1525500.0,,840.27,505.4,,,938.93,462.5,,,0,0,3,群益,1152060.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,true_breakout,core_mainstream,,,嚴格突破,
20260603,0076,期街口道瓊銅,,45,6,887000.0,51000.0,938000.0,1426760.0,39060.0,1465820.0,36.53,52.2,117.22,59.75,120.4,57.27,58.17,64.52,-16.67,0,0,8,元大,692950.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,1312,國喬,,23,0,1394000.0,0.0,1394000.0,1426420.0,0.0,1426420.0,,-24.1,51.1,,,-50.9,-56.21,,,0,0,8,元大,508560.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,6873,泓德能源,,24,0,2218000.0,0.0,2218000.0,1405240.0,0.0,1405240.0,,80.44,199.42,,,9.64,120.13,,,0,0,7,國票,1003770.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,2331,精英,,23,0,4139000.0,0.0,4139000.0,1398900.0,0.0,1398900.0,,-58.71,65.45,,,-32.75,125.29,,,0,0,8,永豐,618510.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,core_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,1612,宏泰,,5,0,1537000.0,0.0,1537000.0,1254200.0,0.0,1254200.0,,874.74,1802.44,,,891.61,1104.55,,,0,0,4,群益,850160.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,true_breakout,core_mainstream,,,嚴格突破,
20260603,1309,台達化,,4,0,2374000.0,0.0,2374000.0,1221970.0,0.0,1221970.0,,170.25,94.94,,,180.61,48.08,,,0,0,3,元大,478970.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,3617,碩天,,10,0,867000.0,0.0,867000.0,1139630.0,0.0,1139630.0,,301.26,128.04,,,280.26,23.29,,,0,0,6,國票,724020.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,5515,建國,,3,0,1394000.0,0.0,1394000.0,1139090.0,0.0,1139090.0,,75.53,60.7,,,71.67,56.81,,,0,0,3,國票,1139090.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,pattern,non_mainstream,,,型態觀察,
20260603,0039,金融類,,5,3,507000.0,307000.0,814000.0,1083830.0,32840.0,1116670.0,33.0,673.89,133.21,265.29,11.69,533.75,135.16,597.73,233.7,0,0,3,凱基,600080.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,,,,,,
20260603,9945,潤泰新,,9,0,1544000.0,0.0,1544000.0,1084590.0,0.0,1084590.0,,74.18,211.92,,,101.04,212.42,,,0,0,6,國票,909490.0,0.0,0.0,0.0,0.0,call_inflow,認購偏多,1,,認購權證資金升溫,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,2317,鴻海,,531,46,117100000.0,2349000.0,119449000.0,251226090.0,1138290.0,252364380.0,220.7,19.52,12.73,-21.34,-23.28,25.2,1.25,-12.71,7.9,0,0,12,凱基,52487940.0,290220.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,認購權證成交金額很大且認購/認售比偏高，需檢查標的是否高位追價或獲利結清；認購權證成交量與成交金額同步偏大，短線資金關注度高,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,2330,台積電,,913,202,107732000.0,7766000.0,115498000.0,177377370.0,2852460.0,180229830.0,62.18,-22.69,-27.25,-23.32,-35.75,-18.35,-28.84,-27.45,1.63,0,0,12,元大,60903880.0,737900.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,認購權證成交金額很大且認購/認售比偏高，需檢查標的是否高位追價或獲利結清；認購權證成交量與成交金額同步偏大，短線資金關注度高,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,2408,南亞科,,196,16,48522000.0,3530000.0,52052000.0,142370630.0,1544920.0,143915550.0,92.15,-24.53,-16.15,-24.72,-18.29,-14.58,-22.84,-30.21,17.18,0,0,12,凱基,21179440.0,189040.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,認購權證成交金額很大且認購/認售比偏高，需檢查標的是否高位追價或獲利結清,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,3481,群創,,143,18,16226000.0,7859000.0,24085000.0,124895080.0,2032780.0,126927860.0,61.44,-29.89,-11.33,40.75,-28.07,-34.85,-41.18,70.96,16.25,0,0,12,元大,46229860.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,認購權證成交金額很大且認購/認售比偏高，需檢查標的是否高位追價或獲利結清,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,0001,臺股指數,,432,441,25349000.0,32154000.0,57503000.0,81881890.0,22728700.0,104610590.0,3.6,28.83,-93.62,17.15,-12.8,26.36,-70.73,-0.53,-20.76,0,0,11,凱基,23278980.0,2156440.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,2344,華邦電,,180,20,39430000.0,3334000.0,42764000.0,85913940.0,1085800.0,86999740.0,79.13,6.17,-6.47,-17.4,-31.62,37.75,-9.02,-19.72,-17.09,0,0,12,統一,16824590.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,2303,聯電,,290,24,43492000.0,3298000.0,46790000.0,78051820.0,2184250.0,80236070.0,35.73,12.2,-5.87,9.03,39.02,13.72,26.66,-9.15,22.49,0,0,12,元大,23033690.0,152900.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,2454,聯發科,,479,41,12373000.0,2548000.0,14921000.0,56577930.0,1464920.0,58042850.0,38.62,-17.45,-38.46,18.24,-36.12,-15.62,-31.75,-40.48,-54.48,0,0,13,元大,14916880.0,260440.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,1303,南亞,,248,19,26149000.0,252000.0,26401000.0,56979070.0,157780.0,57136850.0,361.13,-55.56,-21.04,-14.56,7.36,-46.45,-31.55,-48.78,-7.42,0,0,13,元大,16328920.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,6669,緯穎,,421,38,26300000.0,547000.0,26847000.0,51656770.0,193900.0,51850670.0,266.41,29.81,-1.22,-16.34,-74.3,43.11,-10.49,7.05,-56.78,0,0,13,群益,9871450.0,143210.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,2324,仁寶,,79,4,16086000.0,587000.0,16673000.0,50451700.0,1075060.0,51526760.0,46.93,206.01,263.6,2220.44,1336.82,150.05,89.21,2452.17,1711.73,0,0,12,永豐,8703380.0,0.0,0.0,0.0,0.0,mixed_flow,權證多空混合,0,,認購與認售成交金額同步放大，方向不明,"pattern,true_breakout",core_mainstream,,,型態觀察、嚴格突破,
20260603,0050,元大台灣50,,233,195,12886000.0,6663000.0,19549000.0,45920190.0,5045340.0,50965530.0,9.1,-44.79,-46.69,-35.34,-51.81,-51.64,-52.87,-47.58,-55.28,0,0,13,台新,22816660.0,1874440.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,non_mainstream,,,型態觀察,
20260603,2409,友達,,194,11,19274000.0,1320000.0,20594000.0,49678820.0,265020.0,49943840.0,187.45,-17.88,-4.61,-0.69,25.84,-35.32,-35.51,12.44,46.37,0,0,12,元大,13345740.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,true_breakout,core_mainstream,,,嚴格突破,
20260603,2327,國巨*,,290,39,6564000.0,1941000.0,8505000.0,48688450.0,526010.0,49214460.0,92.56,-25.73,-27.4,4.08,-27.86,-35.49,-47.94,41.06,-6.3,0,0,11,凱基,29893490.0,205170.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,3006,晶豪科,,123,14,26175000.0,681000.0,26856000.0,47472050.0,121650.0,47593700.0,390.23,-31.94,-25.52,-70.96,-81.52,-30.71,-13.84,-11.67,-15.82,0,0,12,台新,9885710.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,2377,微星,,62,2,24504000.0,0.0,24504000.0,46467980.0,0.0,46467980.0,,-31.19,34.42,-100.0,-100.0,-30.43,4.73,-100.0,-100.0,0,0,9,國泰,12071630.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,2449,京元電子,,236,9,30671000.0,222000.0,30893000.0,45496090.0,359220.0,45855310.0,126.65,1.12,-18.98,-51.6,-22.51,-26.18,-30.47,-43.51,-7.58,0,0,12,元大,9787610.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,5269,祥碩,,159,0,33998000.0,0.0,33998000.0,42347960.0,0.0,42347960.0,,-36.92,29.08,,,-32.91,17.67,,,0,0,12,群益,12852800.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,3673,TPK-KY,,53,0,19994000.0,0.0,19994000.0,39953510.0,0.0,39953510.0,,11.96,44.28,,,-5.61,45.82,,,0,0,7,群益,10888640.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,range_rebound,core_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,6282,康舒,,136,4,24930000.0,223000.0,25153000.0,39372970.0,155270.0,39528240.0,253.58,-7.23,-10.44,-18.18,-8.33,-12.33,-21.23,-41.32,-50.77,0,0,12,元富,7532940.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,"pattern,range_rebound",core_mainstream,,,型態觀察、區間內轉強 / 挑戰前高觀察,
20260603,2368,金像電,,261,24,31347000.0,1045000.0,32392000.0,37285870.0,572280.0,37858150.0,65.15,28.56,35.47,-5.64,-39.5,6.9,40.49,-10.68,-50.25,0,0,12,元大,9725750.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,8112,至上,,156,7,26339000.0,0.0,26339000.0,36467310.0,0.0,36467310.0,,-41.78,-25.98,-100.0,-100.0,-44.71,-31.33,-100.0,-100.0,0,0,12,永豐,7564030.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,2308,台達電,,284,49,12874000.0,397000.0,13271000.0,36030360.0,144250.0,36174610.0,249.78,-24.0,-25.11,-39.87,-66.98,-46.29,-34.99,-66.81,-74.87,0,0,12,元大,7973510.0,2100.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,2404,漢唐,,248,10,34819000.0,23000.0,34842000.0,34728660.0,36360.0,34765020.0,955.13,27.51,-17.08,-82.56,-90.47,39.63,-0.21,-91.96,-95.56,0,0,12,元大,10525140.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,3661,世芯-KY,,440,20,16041000.0,1236000.0,17277000.0,30630130.0,1325790.0,31955920.0,23.1,-64.59,-62.33,39.62,-30.93,-59.26,-59.12,-35.52,-52.75,0,0,13,群益,9810810.0,818080.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,4967,十銓,,50,1,19642000.0,102000.0,19744000.0,30482800.0,1050.0,30483850.0,29031.24,-24.64,46.5,3400.0,1041.3,-29.85,30.54,10100.0,3300.0,0,0,10,元大,7135360.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,6770,力積電,,213,48,12265000.0,1074000.0,13339000.0,27019510.0,531810.0,27551320.0,50.81,-4.79,-74.69,-49.76,-77.29,-3.57,-72.18,-57.67,-74.32,0,0,11,凱基,6578250.0,41850.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,6139,亞翔,,221,5,13722000.0,10000.0,13732000.0,26133150.0,1900.0,26135050.0,13754.29,4.49,-9.5,0.0,-60.58,-31.27,-23.89,0.0,-70.59,0,0,12,元大,9546010.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,3305,昇貿,,90,3,20798000.0,5000.0,20803000.0,25257680.0,8490.0,25266170.0,2974.99,10.2,10.91,-66.6,-54.13,17.2,15.96,-64.29,-59.02,0,0,10,元大,6873430.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,non_mainstream,,,型態觀察,
20260603,6805,富世達,,155,6,14449000.0,0.0,14449000.0,25051080.0,0.0,25051080.0,,-56.03,-34.29,,-100.0,-48.92,-48.21,,-100.0,0,0,12,國票,5313790.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,2464,盟立,,109,3,9279000.0,8000.0,9287000.0,24803300.0,6870.0,24810170.0,3610.38,16.29,20.56,-98.64,-98.53,17.47,24.83,-99.15,-99.12,0,0,11,國票,9651750.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,0098,主動統一台股增長,,52,5,14771000.0,740000.0,15511000.0,23967830.0,660470.0,24628300.0,36.29,38.0,-18.3,-62.62,-83.54,25.51,-16.88,-60.17,-80.22,0,0,9,元大,15885040.0,347730.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,2451,創見,,130,6,12601000.0,157000.0,12758000.0,24172440.0,93030.0,24265470.0,259.83,-42.96,-15.42,88.32,-51.91,-43.33,-29.54,60.2,-35.76,0,0,12,台新,8471020.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,1326,台化,,109,6,14164000.0,35000.0,14199000.0,24189730.0,22550.0,24212280.0,1072.72,-1.06,37.37,-39.12,-10.78,-2.95,8.9,-23.91,22.38,0,0,11,元大,8574550.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,3034,聯詠,,86,7,15315000.0,0.0,15315000.0,23299180.0,0.0,23299180.0,,-26.31,18.99,-100.0,-100.0,-20.66,22.7,-100.0,-100.0,0,0,11,群益,6583370.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,2313,華通,,330,48,15928000.0,3093000.0,19021000.0,21669540.0,1342700.0,23012240.0,16.14,-62.18,-68.13,-14.73,-14.59,-53.13,-62.25,29.79,56.75,0,0,12,凱基,4618960.0,230810.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,pattern,core_mainstream,,,型態觀察,
20260603,6285,啟碁,,219,18,13179000.0,86000.0,13265000.0,22701670.0,67540.0,22769210.0,336.12,-20.79,-53.19,-70.31,-87.74,-23.6,-46.44,-83.65,-92.18,0,0,12,元大,8182960.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,,,,,,
20260603,1301,台塑,,94,4,18407000.0,114000.0,18521000.0,21899750.0,39030.0,21938780.0,561.1,-3.4,36.24,59.31,431.74,-7.44,27.57,90.0,570.59,0,0,12,元大,6970990.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,range_rebound,non_mainstream,,,區間內轉強 / 挑戰前高觀察,
20260603,3450,聯鈞,,169,10,7138000.0,295000.0,7433000.0,20748920.0,42890.0,20791810.0,483.77,-25.35,-10.06,-83.86,-69.69,-20.86,-15.53,-82.53,-58.76,0,0,12,統一,8168570.0,0.0,0.0,0.0,0.0,no_signal,權證無明確訊號,0,,權證金流未見明顯高於近期平均的變化,range_rebound,core_mainstream,,,區間內轉強 / 挑戰前高觀察,
