research_id,source_entry_exit_research_id,source_entry_exit_parameter_set_id,source_failure_exit_research_id,source_failure_exit_parameter_set_id,research_variant_id,parameter_set_id,advisory_status,auto_context_scope_id,source_failure_exit_scope_id,event_family_id,source_segment_id,stock_id,stock_name,signal_date,retest_date,retest_attack_date,retest_entry_date,market_regime,low_position_120_pct,base_width_pct,support_touch_count,in_low_position_le60_market_bull,auto_pre_signal_context,auto_context_filter_result,auto_context_start,auto_context_end,auto_context_sessions,auto_context_return_pct,auto_context_range_pct,auto_context_slope_pct_per_20d,auto_context_max_drawdown_pct,failure_exit_rule_id,reference_price,signal_low,retest_low,entry_price,exit_date,exit_price,holding_days,return_pct,max_close_return_pct,min_close_return_pct,outcome_result,exit_reason,approved_for_daily,production_readiness,generated_at
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,3264,欣銓,20250110,20250113,20250114,20250115,range_or_mixed,60.5000,12.6195,9,false,bearish,auto_bearish,20240829,20250109,90,-17.4487,40.1606,-3.5542,-27.4170,close_only_no_logical_failure_exit,58.9000,57.7000,59.6000,65.6000,20250203,67.5000,7,2.8963,5.0305,-5.4878,neutral,neutral_after_5pct_pullback_close,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,3264,欣銓,20250110,20250113,20250114,20250115,range_or_mixed,60.5000,12.6195,9,false,bearish,auto_bearish,20240829,20250109,90,-17.4487,40.1606,-3.5542,-27.4170,neckline_close_lost_two_sessions,58.9000,57.7000,59.6000,65.6000,20250203,67.5000,7,2.8963,5.0305,-5.4878,neutral,neutral_after_5pct_pullback_close,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,2498,宏達電,20250120,20250121,20250122,20250203,strong_bull,98.5507,23.8754,11,false,volatile_mixed,auto_non_bearish,20240906,20250117,90,8.9787,37.1779,0.0417,-21.6346,close_only_no_logical_failure_exit,53.7000,51.7000,55.0000,54.1000,20250303,44.7000,20,-17.3752,-1.4787,-17.3752,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,2498,宏達電,20250120,20250121,20250122,20250203,strong_bull,98.5507,23.8754,11,false,volatile_mixed,auto_non_bearish,20240906,20250117,90,8.9787,37.1779,0.0417,-21.6346,neckline_close_lost_two_sessions,53.7000,51.7000,55.0000,54.1000,20250204,48.0000,2,-11.2754,-1.4787,-11.2754,loss,neckline_close_lost_two_sessions,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,3034,聯詠,20250203,20250204,20250206,20250207,range_or_mixed,88.7324,9.8326,11,false,volatile_mixed,auto_non_bearish,20240911,20250122,90,-1.8727,43.4263,-1.4846,-29.3071,close_only_no_logical_failure_exit,525.0000,515.0000,533.0000,542.0000,20250307,544.0000,20,0.3690,1.8450,-0.7380,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,3034,聯詠,20250203,20250204,20250206,20250207,range_or_mixed,88.7324,9.8326,11,false,volatile_mixed,auto_non_bearish,20240911,20250122,90,-1.8727,43.4263,-1.4846,-29.3071,neckline_close_lost_two_sessions,525.0000,515.0000,533.0000,542.0000,20250307,544.0000,20,0.3690,1.8450,-0.7380,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,6290,良維,20250203,20250204,20250210,20250211,range_or_mixed,59.0909,11.8310,9,false,volatile_mixed,auto_non_bearish,20240911,20250122,90,-9.6176,26.7806,-3.6187,-20.3178,close_only_no_logical_failure_exit,79.4000,76.3000,79.6000,84.1000,20250213,87.3000,3,3.8050,5.4697,3.8050,neutral,neutral_after_5pct_pullback_close,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,6290,良維,20250203,20250204,20250210,20250211,range_or_mixed,59.0909,11.8310,9,false,volatile_mixed,auto_non_bearish,20240911,20250122,90,-9.6176,26.7806,-3.6187,-20.3178,neckline_close_lost_two_sessions,79.4000,76.3000,79.6000,84.1000,20250213,87.3000,3,3.8050,5.4697,3.8050,neutral,neutral_after_5pct_pullback_close,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,2027,大成鋼,20250204,20250205,20250210,20250211,range_or_mixed,90.6103,20.9677,10,false,volatile_mixed,auto_non_bearish,20240912,20250203,90,13.9571,30.2083,-1.9568,-18.4874,close_only_no_logical_failure_exit,37.5000,35.9000,37.7500,42.5500,20250225,48.2500,11,13.3960,13.3960,-1.2926,win,tp10_close,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,2027,大成鋼,20250204,20250205,20250210,20250211,range_or_mixed,90.6103,20.9677,10,false,volatile_mixed,auto_non_bearish,20240912,20250203,90,13.9571,30.2083,-1.9568,-18.4874,neckline_close_lost_two_sessions,37.5000,35.9000,37.7500,42.5500,20250225,48.2500,11,13.3960,13.3960,-1.2926,win,tp10_close,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,5388,中磊,20250204,20250205,20250206,20250207,range_or_mixed,102.0000,22.0657,8,false,slow_uptrend,auto_non_bearish,20240912,20250203,90,22.0588,62.5000,3.0479,-36.4567,close_only_no_logical_failure_exit,130.0000,123.0000,130.0000,132.5000,20250307,129.5000,20,-2.2642,4.1509,-5.6604,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,5388,中磊,20250204,20250205,20250206,20250207,range_or_mixed,102.0000,22.0657,8,false,slow_uptrend,auto_non_bearish,20240912,20250203,90,22.0588,62.5000,3.0479,-36.4567,neckline_close_lost_two_sessions,130.0000,123.0000,130.0000,132.5000,20250211,126.5000,3,-4.5283,0.0000,-5.6604,loss,neckline_close_lost_two_sessions,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,2049,上銀,20250211,20250212,20250217,20250218,mild_bull,104.7458,47.8642,7,false,slow_uptrend,auto_non_bearish,20240920,20250210,90,57.0732,77.6316,10.6926,-41.1854,close_only_no_logical_failure_exit,337.5000,323.5000,336.0000,363.5000,20250318,299.5000,20,-17.6066,-0.1376,-20.4952,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,2049,上銀,20250211,20250212,20250217,20250218,mild_bull,104.7458,47.8642,7,false,slow_uptrend,auto_non_bearish,20240920,20250210,90,57.0732,77.6316,10.6926,-41.1854,neckline_close_lost_two_sessions,337.5000,323.5000,336.0000,363.5000,20250304,301.0000,10,-17.1939,-0.1376,-17.1939,loss,neckline_close_lost_two_sessions,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,3504,揚明光,20250211,20250212,20250217,20250218,mild_bull,100.0000,20.8185,8,false,slow_uptrend,auto_non_bearish,20240920,20250210,90,22.6766,34.1897,1.9245,-23.1118,close_only_no_logical_failure_exit,67.9000,65.3000,67.2000,77.0000,20250318,60.3000,20,-21.6883,-2.7273,-23.2468,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,3504,揚明光,20250211,20250212,20250217,20250218,mild_bull,100.0000,20.8185,8,false,slow_uptrend,auto_non_bearish,20240920,20250210,90,22.6766,34.1897,1.9245,-23.1118,neckline_close_lost_two_sessions,67.9000,65.3000,67.2000,77.0000,20250304,64.9000,10,-15.7143,-2.7273,-16.4935,loss,neckline_close_lost_two_sessions,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,2543,皇昌,20250212,20250213,20250214,20250217,mild_bull,101.2019,59.4551,4,false,bearish,auto_bearish,20240923,20250211,90,29.5676,69.4491,-4.0710,-36.6428,close_only_no_logical_failure_exit,99.5000,93.7000,99.8000,107.5000,20250317,95.5000,20,-11.1628,4.1860,-14.3256,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,2543,皇昌,20250212,20250213,20250214,20250217,mild_bull,101.2019,59.4551,4,false,bearish,auto_bearish,20240923,20250211,90,29.5676,69.4491,-4.0710,-36.6428,neckline_close_lost_two_sessions,99.5000,93.7000,99.8000,107.5000,20250312,95.5000,17,-11.1628,4.1860,-11.6279,loss,neckline_close_lost_two_sessions,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,1305,華夏,20250213,20250214,20250219,20250220,mild_bull,31.0811,13.3333,5,true,bearish,auto_bearish,20240924,20250212,90,-22.7414,69.1589,-8.9158,-38.4831,close_only_no_logical_failure_exit,12.7500,12.2500,12.8000,13.4000,20250320,13.6500,20,1.8657,4.1045,-3.7313,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,1305,華夏,20250213,20250214,20250219,20250220,mild_bull,31.0811,13.3333,5,true,bearish,auto_bearish,20240924,20250212,90,-22.7414,69.1589,-8.9158,-38.4831,neckline_close_lost_two_sessions,12.7500,12.2500,12.8000,13.4000,20250320,13.6500,20,1.8657,4.1045,-3.7313,loss,fixed_20d_close_no_tp10_no_neutral,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,1536,和大,20250214,20250217,20250218,20250219,mild_bull,102.1505,23.4783,10,false,slow_uptrend,auto_non_bearish,20240925,20250213,90,18.6207,34.9810,3.2088,-16.3768,close_only_no_logical_failure_exit,71.0000,68.5000,73.0000,83.1000,20250225,86.5000,5,4.0915,6.7389,-1.3237,neutral,neutral_after_5pct_pullback_close,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
structured_neckline_auto_context_expansion_audit,structured_neckline_retest_entry_exit_grid,structured_neckline_retest_entry_exit_grid_20260627,structured_neckline_logical_failure_exit_audit,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,structured_neckline_auto_context_expansion_audit_20260629,warning_research_variant_only,auto_pre_signal_context_expansion,selected_close_based_logical_failure_exit,structured_neckline_volume_breakout_proxy,all_retest_entries,1536,和大,20250214,20250217,20250218,20250219,mild_bull,102.1505,23.4783,10,false,slow_uptrend,auto_non_bearish,20240925,20250213,90,18.6207,34.9810,3.2088,-16.3768,neckline_close_lost_two_sessions,71.0000,68.5000,73.0000,83.1000,20250225,86.5000,5,4.0915,6.7389,-1.3237,neutral,neutral_after_5pct_pullback_close,false,not_production_ready_research_only,2026-06-29 01:40:27 Asia/Taipei
