model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,event_set_id,entry_timing_id,condition_set_id,condition_set_description,sample_size,mature_sample_size,win_count,win_rate_pct,avg_return_pct,median_return_pct,baseline_sample_size,baseline_mature_sample_size,baseline_win_rate_pct,baseline_avg_return_pct,baseline_median_return_pct,delta_sample_size_vs_baseline,delta_mature_sample_size_vs_baseline,sample_retention_rate_pct,delta_win_rate_pct_vs_baseline,delta_avg_return_pct_vs_baseline,delta_median_return_pct_vs_baseline,breakout_signal_count,post_confirmation_count,tdcc_any_age7_count,tdcc_any_age14_count,core_mainstream_count,hot_theme_count,bottom_quartile_count,low_level_count,mid_level_count,high_level_count,wv_multiple_turn_count,sharp_v_count,slope_break_count,smooth_count,avg_price_position_252_pct,median_price_position_252_pct,sample_warning,research_interpretation,revenue_catalyst_feature_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,a_next_open_after_neckline_breakout,has_neckline_breakout_price_le40_exclude_wv,"Neckline breakout, price_position_252_pct <= 40, exclude WV/WVV.",22,20,7,35.0000,2.9844,-0.8547,16,14,42.8571,1.4732,-1.7212,6,6,137.5000,-7.8571,1.5112,0.8665,22,14,1,1,16,1,12,10,0,0,0,3,10,9,23.7152,24.5846,directional_only_below_promotion_review_size,mixed_vs_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,a_next_open_after_neckline_breakout,has_post_confirmation,Only rows with post-confirmation trigger.,37,34,16,47.0588,2.0776,-0.9964,37,34,47.0588,2.0776,-0.9964,0,0,100.0000,0.0000,0.0000,0.0000,37,37,2,2,23,2,20,15,2,0,22,2,10,3,25.8743,24.8555,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,a_next_open_after_neckline_breakout,has_post_confirmation,Only rows with post-confirmation trigger.,33,31,16,51.6129,2.0035,0.7519,37,34,47.0588,2.0776,-0.9964,-4,-3,89.1892,4.5541,-0.0740,1.7483,33,33,1,2,24,1,14,15,4,0,14,1,10,8,29.1460,27.6680,medium_mature_sample_research_only,mixed_vs_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,a_next_open_after_neckline_breakout,has_post_confirmation_price_le40,Post-confirmation trigger plus price_position_252_pct <= 40.,33,30,15,50.0000,2.4546,0.0404,33,30,50.0000,2.4546,0.0404,0,0,100.0000,0.0000,0.0000,0.0000,33,33,2,2,19,1,20,13,0,0,21,2,9,1,23.1356,24.1935,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,a_next_open_after_neckline_breakout,has_post_confirmation_price_le40,Post-confirmation trigger plus price_position_252_pct <= 40.,27,25,13,52.0000,2.5825,0.7519,33,30,50.0000,2.4546,0.0404,-6,-5,81.8182,2.0000,0.1279,0.7115,27,27,1,1,19,0,14,13,0,0,13,1,8,5,24.6222,25.0000,directional_only_below_promotion_review_size,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,a_next_open_after_neckline_breakout,has_neckline_breakout_tdcc_any_age7,Neckline breakout plus TDCC age<=7 match.,2,2,2,100.0000,32.8436,32.8436,2,2,100.0000,32.8436,32.8436,0,0,100.0000,0.0000,0.0000,0.0000,2,2,2,2,1,0,2,0,0,0,2,0,0,0,22.5517,22.5517,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,a_next_open_after_neckline_breakout,has_neckline_breakout_tdcc_any_age7,Neckline breakout plus TDCC age<=7 match.,1,1,1,100.0000,54.3127,54.3127,2,2,100.0000,32.8436,32.8436,-1,-1,50.0000,0.0000,21.4691,21.4691,1,1,1,1,0,0,1,0,0,0,0,0,1,0,24.8555,24.8555,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,a_next_open_after_neckline_breakout,has_neckline_breakout_tdcc_any_age14,Neckline breakout plus TDCC age<=14 match.,2,2,2,100.0000,32.8436,32.8436,2,2,100.0000,32.8436,32.8436,0,0,100.0000,0.0000,0.0000,0.0000,2,2,2,2,1,0,2,0,0,0,2,0,0,0,22.5517,22.5517,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,a_next_open_after_neckline_breakout,has_neckline_breakout_tdcc_any_age14,Neckline breakout plus TDCC age<=14 match.,2,2,1,50.0000,24.2764,24.2764,2,2,100.0000,32.8436,32.8436,0,0,100.0000,-50.0000,-8.5672,-8.5672,2,2,1,2,1,0,1,0,1,0,0,0,2,0,38.4466,38.4466,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,a_next_open_after_neckline_breakout,has_neckline_breakout_core_mainstream_price_le40_tdcc_any_age7,"Neckline breakout, core-mainstream, price_position_252_pct <= 40, TDCC age<=7.",1,1,1,100.0000,11.3744,11.3744,1,1,100.0000,11.3744,11.3744,0,0,100.0000,0.0000,0.0000,0.0000,1,1,1,1,1,0,1,0,0,0,1,0,0,0,20.2479,20.2479,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,a_next_open_after_neckline_breakout,has_neckline_breakout_core_mainstream_price_le40_tdcc_any_age7,"Neckline breakout, core-mainstream, price_position_252_pct <= 40, TDCC age<=7.",0,0,0,,,,1,1,100.0000,11.3744,11.3744,-1,-1,0.0000,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,all_dedup_signals,All deduplicated W-bottom event signals.,470,33,15,45.4545,-0.6898,-1.7241,470,33,45.4545,-0.6898,-1.7241,0,0,100.0000,0.0000,0.0000,0.0000,56,37,2,2,218,24,261,182,27,0,286,26,104,54,24.8791,22.9759,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,all_dedup_signals,All deduplicated W-bottom event signals.,372,31,13,41.9355,0.0205,-2.3689,470,33,45.4545,-0.6898,-1.7241,-98,-2,79.1489,-3.5191,0.7102,-0.6448,55,33,1,2,211,25,191,149,32,0,212,20,76,64,26.6935,24.5057,medium_mature_sample_research_only,mixed_vs_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,price_position_le_40,Signal close is in the lower 40% of the 252-day low/high range.,402,29,14,48.2759,-0.0384,-0.5181,402,29,48.2759,-0.0384,-0.5181,0,0,100.0000,0.0000,0.0000,0.0000,49,33,2,2,179,17,261,141,0,0,244,18,94,46,20.7161,19.9548,directional_only_below_promotion_review_size,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,price_position_le_40,Signal close is in the lower 40% of the 252-day low/high range.,298,25,10,40.0000,0.2415,-2.3689,402,29,48.2759,-0.0384,-0.5181,-104,-4,74.1294,-8.2759,0.2799,-1.8508,43,27,1,1,157,14,191,107,0,0,165,12,69,52,21.0093,19.2916,directional_only_below_promotion_review_size,mixed_vs_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,bottom_quartile_level,Signal close is in the bottom quartile of the 252-day low/high range.,261,17,9,52.9412,2.7737,0.4188,261,17,52.9412,2.7737,0.4188,0,0,100.0000,0.0000,0.0000,0.0000,29,20,2,2,109,11,261,0,0,0,153,8,66,34,14.6869,15.0142,directional_only_below_promotion_review_size,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,bottom_quartile_level,Signal close is in the bottom quartile of the 252-day low/high range.,191,13,4,30.7692,0.6038,-2.6415,261,17,52.9412,2.7737,0.4188,-70,-4,73.1801,-22.1719,-2.1699,-3.0603,22,14,1,1,95,10,191,0,0,0,103,4,45,39,14.5902,14.7826,low_mature_sample_research_only,not_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,bottom_or_low_level,Signal close is bottom-quartile or low-level.,443,31,14,45.1613,-0.6711,-1.7241,443,31,45.1613,-0.6711,-1.7241,0,0,100.0000,0.0000,0.0000,0.0000,54,35,2,2,201,19,261,182,0,0,271,22,101,49,22.9743,22.0779,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,bottom_or_low_level,Signal close is bottom-quartile or low-level.,340,27,11,40.7407,0.0297,-2.3689,443,31,45.1613,-0.6711,-1.7241,-103,-4,76.7494,-4.4205,0.7008,-0.6448,49,29,1,1,186,16,191,149,0,0,192,17,74,57,23.9735,22.4207,directional_only_below_promotion_review_size,mixed_vs_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,core_mainstream,Taxonomy segment is core_mainstream.,218,22,11,50.0000,0.5799,1.4264,218,22,50.0000,0.5799,1.4264,0,0,100.0000,0.0000,0.0000,0.0000,34,23,1,1,218,24,109,92,17,0,147,19,33,19,27.2629,25.0482,directional_only_below_promotion_review_size,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,core_mainstream,Taxonomy segment is core_mainstream.,211,23,10,43.4783,-0.1725,-2.0000,218,22,50.0000,0.5799,1.4264,-7,1,96.7890,-6.5217,-0.7524,-3.4264,41,24,0,1,211,25,95,91,25,0,130,13,35,33,29.3594,27.9330,directional_only_below_promotion_review_size,not_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,non_mainstream,Taxonomy segment is non_mainstream.,252,11,4,36.3636,-3.2293,-4.9505,252,11,36.3636,-3.2293,-4.9505,0,0,100.0000,0.0000,0.0000,0.0000,22,14,1,1,0,0,152,90,10,0,139,7,71,35,22.8170,21.5635,low_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,non_mainstream,Taxonomy segment is non_mainstream.,161,8,3,37.5000,0.5751,-3.6376,252,11,36.3636,-3.2293,-4.9505,-91,-3,63.8889,1.1364,3.8044,1.3129,14,9,1,1,0,0,96,58,7,0,82,7,41,31,23.1996,22.0779,low_mature_sample_research_only,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,hot_theme,Current taxonomy marks the stock as hot-theme.,24,2,0,0.0000,-5.3796,-5.3796,24,2,0.0000,-5.3796,-5.3796,0,0,100.0000,0.0000,0.0000,0.0000,4,2,0,0,24,24,11,8,5,0,17,3,3,1,30.1420,26.6769,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,hot_theme,Current taxonomy marks the stock as hot-theme.,25,1,0,0.0000,-10.2410,-10.2410,24,2,0.0000,-5.3796,-5.3796,1,-1,104.1667,0.0000,-4.8614,-4.8614,5,1,0,0,25,25,10,6,9,0,16,1,4,4,34.0878,31.8841,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,core_mainstream_price_le_40,Core-mainstream plus price_position_252_pct <= 40.,179,18,10,55.5556,1.9116,3.3708,179,18,55.5556,1.9116,3.3708,0,0,100.0000,0.0000,0.0000,0.0000,28,19,1,1,179,17,109,70,0,0,118,15,29,17,22.2198,21.5827,directional_only_below_promotion_review_size,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,core_mainstream_price_le_40,Core-mainstream plus price_position_252_pct <= 40.,157,18,8,44.4444,0.4656,-1.7300,179,18,55.5556,1.9116,3.3708,-22,0,87.7095,-11.1111,-1.4460,-5.1007,32,19,0,0,157,14,95,62,0,0,94,8,29,26,22.1551,20.5036,directional_only_below_promotion_review_size,not_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,hot_theme_price_le_40,Hot-theme plus price_position_252_pct <= 40.,17,1,0,0.0000,-0.5181,-0.5181,17,1,0.0000,-0.5181,-0.5181,0,0,100.0000,0.0000,0.0000,0.0000,3,1,0,0,17,17,11,6,0,0,11,3,3,0,20.5756,19.1549,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,hot_theme_price_le_40,Hot-theme plus price_position_252_pct <= 40.,14,0,0,,,,17,1,0.0000,-0.5181,-0.5181,-3,-1,82.3529,,,,2,0,0,0,14,14,10,4,0,0,8,1,4,1,18.1256,17.1206,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,exclude_wv_multiple_turn,Exclude WV/WVV multiple-turn path category.,184,13,5,38.4615,-0.9109,-1.7241,184,13,38.4615,-0.9109,-1.7241,0,0,100.0000,0.0000,0.0000,0.0000,19,15,0,0,71,7,108,64,12,0,0,26,104,54,24.3920,22.0898,low_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,exclude_wv_multiple_turn,Exclude WV/WVV multiple-turn path category.,160,18,6,33.3333,0.1297,-2.4169,184,13,38.4615,-0.9109,-1.7241,-24,5,86.9565,-5.1282,1.0406,-0.6928,28,19,1,2,81,9,88,60,12,0,0,20,76,64,25.6473,22.8458,directional_only_below_promotion_review_size,mixed_vs_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,price_le40_exclude_wv,price_position_252_pct <= 40 and exclude WV/WVV.,158,10,4,40.0000,-0.3081,-1.1211,158,10,40.0000,-0.3081,-1.1211,0,0,100.0000,0.0000,0.0000,0.0000,16,12,0,0,61,6,108,50,0,0,0,18,94,46,20.3568,19.1833,low_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,price_le40_exclude_wv,price_position_252_pct <= 40 and exclude WV/WVV.,133,13,4,30.7692,1.1293,-2.3689,158,10,40.0000,-0.3081,-1.1211,-25,3,84.1772,-9.2308,1.4374,-1.2478,22,14,1,1,63,6,88,45,0,0,0,12,69,52,20.9482,19.1489,low_mature_sample_research_only,mixed_vs_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,core_mainstream_price_le40_exclude_wv,"Core-mainstream, price_position_252_pct <= 40, exclude WV/WVV.",61,7,3,42.8571,1.3547,-0.5181,61,7,42.8571,1.3547,-0.5181,0,0,100.0000,0.0000,0.0000,0.0000,9,7,0,0,61,6,36,25,0,0,0,15,29,17,22.7732,22.0238,low_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,core_mainstream_price_le40_exclude_wv,"Core-mainstream, price_position_252_pct <= 40, exclude WV/WVV.",63,10,2,20.0000,-1.5631,-2.4169,61,7,42.8571,1.3547,-0.5181,2,3,103.2787,-22.8571,-2.9179,-1.8988,16,10,0,0,63,6,41,22,0,0,0,8,29,26,22.1797,19.1489,low_mature_sample_research_only,not_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout,Only rows with later neckline breakout.,56,33,15,45.4545,-0.6898,-1.7241,56,33,45.4545,-0.6898,-1.7241,0,0,100.0000,0.0000,0.0000,0.0000,56,37,2,2,34,4,29,25,2,0,37,4,12,3,26.3639,24.9277,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout,Only rows with later neckline breakout.,55,31,13,41.9355,0.0205,-2.3689,56,33,45.4545,-0.6898,-1.7241,-1,-2,98.2143,-3.5191,0.7102,-0.6448,55,33,1,2,41,5,22,27,6,0,27,3,12,13,29.9994,29.4023,medium_mature_sample_research_only,mixed_vs_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
