source_artifact,snapshot_report_date,stock_id,stock_name,model_id,model_name_zh,report_line,report_bucket,mainstream_segment,display_rank,rank_bucket,model_score,score_decile,operation_section,row_action_status,buy_rank_eligible,anchor_date,ranking_evaluation_eligible,trade_eligible,research_note,entry_date,entry_open_price,forward_window_status,return_d1_close_pct,mfe_d1_pct,mae_d1_pct,return_d3_close_pct,mfe_d3_pct,mae_d3_pct,return_d5_close_pct,mfe_d5_pct,mae_d5_pct,return_d10_close_pct,mfe_d10_pct,mae_d10_pct,generated_at
model_signals_for_report,20260616,3653,健策,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,40,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,3730.0000,partial_forward_price,6.9705,6.9705,-0.2681,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3704,合勤控,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,41,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,46.0500,partial_forward_price,7.1661,10.7492,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,4967,十銓,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,42,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,272.5000,partial_forward_price,0.9174,1.2844,-2.0183,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,5484,慧友,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,43,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,46.0000,partial_forward_price,3.0435,3.3696,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6213,聯茂,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,44,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,255.0000,partial_forward_price,4.9020,6.8627,-0.7843,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6214,精誠,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,45,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,141.0000,partial_forward_price,0.0000,1.0638,-0.3546,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6415,矽力*-KY,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,46,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,580.0000,partial_forward_price,-1.3793,0.3448,-5.1724,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6672,騰輝電子-KY,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,47,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,221.0000,partial_forward_price,2.4887,3.6199,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8150,南茂,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,48,rank_021_plus,59.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,95.1000,partial_forward_price,-0.2103,2.7340,-2.4185,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,4952,凌通,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,49,rank_021_plus,56.7,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,55.0000,partial_forward_price,4.3636,6.0000,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8249,菱光,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,50,rank_021_plus,56.7,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,54.0000,partial_forward_price,-1.8519,2.4074,-2.2222,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,1503,士電,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,51,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,236.0000,partial_forward_price,0.2119,1.6949,-2.9661,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,1513,中興電,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,52,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,171.0000,partial_forward_price,0.5848,0.8772,-1.7544,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,1514,亞力,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,53,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,123.0000,partial_forward_price,-2.0325,1.2195,-2.8455,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,1605,華新,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,54,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,39.3000,partial_forward_price,-1.5267,0.0000,-2.9262,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,1608,華榮,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,55,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,34.5500,partial_forward_price,0.5789,1.5919,-0.4342,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,1609,大亞,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,56,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,37.8000,partial_forward_price,0.7937,1.7196,-0.9259,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2323,中環,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,57,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,10.8500,partial_forward_price,3.6866,5.0691,-0.9217,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2352,佳世達,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,58,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,30.2000,partial_forward_price,1.9868,1.9868,-0.6623,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2392,正崴,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,59,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,40.5500,partial_forward_price,-1.2330,1.1097,-2.2195,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2402,毅嘉,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,60,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,71.5000,partial_forward_price,-0.8392,0.2797,-2.7972,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2409,友達,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,61,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,23.6000,partial_forward_price,11.2288,11.2288,-1.0593,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2412,中華電,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,62,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,145.5000,partial_forward_price,0.0000,0.6873,-0.6873,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2428,興勤,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,63,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,279.5000,partial_forward_price,6.9767,7.3345,-0.1789,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2457,飛宏,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,64,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,29.0000,partial_forward_price,0.0000,3.6207,-1.2069,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3014,聯陽,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,65,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,148.0000,partial_forward_price,2.3649,2.7027,-1.0135,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3015,全漢,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,66,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,56.5000,partial_forward_price,7.4336,7.7876,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3034,聯詠,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,67,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,495.5000,partial_forward_price,3.9354,4.7427,-0.7064,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3035,智原,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,68,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,198.5000,partial_forward_price,1.7632,3.0227,-0.7557,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3050,鈺德,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,69,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,12.7000,partial_forward_price,1.9685,3.1496,-0.3937,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3312,弘憶股,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,70,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,56.4000,partial_forward_price,9.2199,9.2199,-1.0638,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3711,日月光投控,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,71,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,584.0000,partial_forward_price,1.8836,1.8836,-1.8836,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,4938,和碩,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,72,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,82.9000,partial_forward_price,0.1206,0.3619,-2.2919,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,5285,界霖,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,73,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,87.8000,partial_forward_price,2.5057,3.3030,-1.8223,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,5434,崇越,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,74,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,474.5000,partial_forward_price,0.7376,1.3699,-2.3182,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6120,達運,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,75,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,13.8000,partial_forward_price,6.5217,6.8841,-0.7246,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6205,詮欣,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,76,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,80.4000,partial_forward_price,0.9950,4.8507,-0.4975,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8039,台虹,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,77,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,141.5000,partial_forward_price,3.1802,6.0071,-1.7668,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8104,錸寶,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,78,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,38.7000,partial_forward_price,9.4315,9.4315,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8215,明基材,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,79,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,28.9500,partial_forward_price,10.7081,10.7081,-0.8636,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8261,富鼎,pullback_short_reclaim,回檔後短線轉強模型,mainstream,mainstream,mainstream,80,rank_021_plus,56.0,score_50_60,,,,20260616,True,False,as_published_model_ranking_truth,20260617,176.0000,partial_forward_price,11.0795,11.0795,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2347,聯強,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,1,rank_001_005,95.0,score_90_100,,,,20260616,True,False,as_published_model_ranking_truth,20260617,93.1000,partial_forward_price,-0.7519,0.7519,-0.7519,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3715,定穎投控,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,2,rank_001_005,89.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,169.5000,partial_forward_price,3.8348,4.7198,-0.5900,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3041,揚智,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,3,rank_001_005,87.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,26.4000,partial_forward_price,9.8485,9.8485,-1.5152,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6166,凌華,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,4,rank_001_005,86.1,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,137.0000,partial_forward_price,4.0146,4.0146,-1.0949,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2330,台積電,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,5,rank_001_005,86.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,2355.0000,partial_forward_price,1.2739,1.2739,-0.2123,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,4934,太極,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,6,rank_006_010,86.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,17.2500,partial_forward_price,0.8696,2.0290,-0.8696,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,5388,中磊,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,7,rank_006_010,86.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,84.0000,partial_forward_price,1.5476,1.5476,-0.4762,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6152,百一,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,8,rank_006_010,86.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,14.5000,partial_forward_price,0.3448,1.0345,-1.3793,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2455,全新,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,9,rank_006_010,83.9,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,399.0000,partial_forward_price,7.2682,8.7719,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3167,大量,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,10,rank_006_010,83.9,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,795.0000,partial_forward_price,1.5094,1.5094,-2.7673,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2476,鉅祥,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,11,rank_011_020,83.3,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,120.5000,partial_forward_price,1.6598,2.4896,-1.2448,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2363,矽統,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,12,rank_011_020,83.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,58.3000,partial_forward_price,1.2007,2.0583,-0.1715,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3006,晶豪科,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,13,rank_011_020,83.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,221.5000,partial_forward_price,1.5801,4.9661,-1.5801,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8016,矽創,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,14,rank_011_020,83.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,277.5000,partial_forward_price,6.4865,7.0270,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8046,南電,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,15,rank_011_020,83.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,895.0000,partial_forward_price,-1.1173,2.7933,-2.6816,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6139,亞翔,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,16,rank_011_020,80.7,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,832.0000,partial_forward_price,-3.1250,0.0000,-4.5673,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,6414,樺漢,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,17,rank_011_020,80.5,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,364.5000,partial_forward_price,1.6461,1.9204,-0.5487,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,8210,勤誠,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,18,rank_011_020,80.3,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,1330.0000,partial_forward_price,1.1278,3.0075,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,3665,貿聯-KY,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,19,rank_011_020,80.1,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,2145.0000,partial_forward_price,-2.5641,0.2331,-3.9627,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,1597,直得,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,20,rank_011_020,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,147.5000,partial_forward_price,-0.3390,1.3559,-1.3559,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,1727,中華化,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,21,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,85.5000,partial_forward_price,9.8246,9.8246,-0.4678,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2301,光寶科,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,22,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,208.0000,partial_forward_price,0.9615,1.2019,-1.4423,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2308,台達電,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,23,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,2220.0000,partial_forward_price,-2.9279,0.0000,-3.6036,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2317,鴻海,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,24,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,266.0000,partial_forward_price,2.2556,2.2556,-0.7519,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2337,旺宏,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,25,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,164.0000,partial_forward_price,-1.5244,2.7439,-2.7439,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2345,智邦,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,26,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,2555.0000,partial_forward_price,-2.3483,1.7613,-3.3268,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2351,順德,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,27,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,177.0000,partial_forward_price,1.6949,1.9774,-1.6949,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2360,致茂,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,28,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,2225.0000,partial_forward_price,0.2247,1.3483,-2.6966,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2368,金像電,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,29,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,1345.0000,partial_forward_price,1.8587,2.2305,-0.3717,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2374,佳能,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,30,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,74.5000,partial_forward_price,2.4161,3.3557,-0.5369,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2383,台光電,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,31,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,5105.0000,partial_forward_price,1.8609,2.4486,-4.3095,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2388,威盛,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,32,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,68.3000,partial_forward_price,10.1025,10.1025,-0.8785,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2395,研華,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,33,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,472.0000,partial_forward_price,3.4958,3.4958,-0.3178,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2406,國碩,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,34,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,35.1500,partial_forward_price,2.9872,6.5434,-2.1337,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2436,偉詮電,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,35,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,66.9000,partial_forward_price,5.0822,5.5306,-0.2990,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2449,京元電子,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,36,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,276.0000,partial_forward_price,1.6304,1.9928,-1.0870,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2451,創見,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,37,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,310.0000,partial_forward_price,0.3226,0.8065,-3.7097,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2465,麗臺,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,38,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,78.0000,partial_forward_price,4.8718,6.2821,-0.1282,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2467,志聖,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,39,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,560.0000,partial_forward_price,4.4643,5.3571,0.0000,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
model_signals_for_report,20260616,2486,一詮,revenue_unreacted_range,營收爆發但股價尚未反應模型,mainstream,mainstream,mainstream,40,rank_021_plus,80.0,score_80_90,,,,20260616,True,False,as_published_model_ranking_truth,20260617,241.5000,partial_forward_price,4.1408,4.1408,-1.4493,,,,,,,,,,2026-06-18 15:42:41 Asia/Taipei
