model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,advisory_status,surface_id,audit_section,audit_item_id,source_artifact,event_set_id,outcome_rule_id,segment_id,period_id,row_count,stock_count,unique_signal_count,min_date,max_date,month_count,sample_size,evaluated_sample_size,mature_sample_size,win_count,neutral_count,loss_count,incomplete_count,mature_signal_month_count,months_with_mature_ge5,months_with_mature_ge10,price_files_with_dates,price_rows,price_global_min_date,price_global_max_date,files_with_180_days,earliest_180th_observed_date,signal_window_status,maturity_status,promotion_readiness,blocker_reason,required_followup_owner,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2025-07,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2025-07,10,,,20250704,20250722,,10,10,8,5,2,3,0,1,1,0,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2025-08,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2025-08,9,,,20250806,20250827,,9,9,7,5,2,2,0,1,1,0,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2025-09,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2025-09,4,,,20250904,20250911,,4,4,2,0,2,2,0,1,0,0,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2025-10,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2025-10,2,,,20251003,20251021,,2,2,1,0,1,1,0,1,0,0,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2025-11,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2025-11,6,,,20251103,20251126,,6,6,4,1,2,3,0,1,0,0,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2025-12,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2025-12,9,,,20251210,20251231,,9,9,4,2,5,2,0,1,0,0,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2026-01,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2026-01,18,,,20260106,20260127,,18,18,12,6,6,6,0,1,1,1,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2026-02,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2026-02,7,,,20260211,20260224,,7,7,6,1,1,5,0,1,1,0,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2026-03,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2026-03,12,,,20260304,20260330,,12,12,8,3,4,5,0,1,1,0,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2026-04,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2026-04,14,,,20260401,20260430,,14,12,10,8,2,2,2,1,1,1,,,,,,,current_signal_month,partially_mature,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2026-05,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2026-05,14,,,20260504,20260529,,14,0,0,0,0,0,14,0,0,0,,,,,,,current_signal_month,future_window_incomplete,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_month_maturity,smooth_right_rebound_5_20_2026-06,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,2026-06,14,,,20260601,20260623,,14,0,0,0,0,0,14,0,0,0,,,,,,,current_signal_month,future_window_incomplete,blocked_research_stability_sample_too_thin,40_trading_day_outcome_and_mature_sample_thresholds_still_need_stability_review,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,outcome_maturity_summary,smooth_right_rebound_5_20,output/latest/research_backtest/w_bottom_early_entry_parameter_grid_detail_latest.csv,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,,172,,172,20241004,20260623,20,172,142,96,44,46,52,30,18,8,3,,,,,,,extended_signal_window_after_official_price_backfill,insufficient_mature_months_for_promotion,blocked_research_stability_sample_too_thin,strict_segment_mature_sample_months_remain_too_thin_for_production_promotion,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_data_coverage_audit,w_bottom_early_entry_parameter_grid,warning_research_variant_only,warning_research_variant_only,w_bottom_right_low_early_entry,promotion_readiness_conclusion,w_bottom_right_low_early_entry_current_data_window,research_backtest_w_bottom_latest_outputs,variant_nearest_micro_45d_event_replay,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20,,,,,20240930,20260625,20,172,142,96,44,46,52,30,18,8,3,2389,1032866,20240102,20260626,2020,20240930,extended_signal_window_after_official_price_backfill,insufficient_mature_months_for_promotion,blocked_research_stability_sample_too_thin,input_coverage_extended_but_strict_segment_has_only_3_months_with_mature_ge10,research_backtest_data_governance,false,not_production_ready_research_only,2026-06-26 23:51:16 Asia/Taipei
