generated_at,model_id,model_name_zh,research_artifact_id,entry_filter_id,entry_filter_rule,exit_rule_id,profit_target_pct,feature_column,feature_family,feature_type,feature_rule,win_count,non_win_count,win_feature_value_count,non_win_feature_value_count,win_mean,non_win_mean,delta_win_minus_non_win,win_median,non_win_median,win_share_pct,non_win_share_pct,delta_share_pct,interpretation_status,data_status,advisory_status,approved_for_daily,production_change
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,rsi14,technical,numeric,RSI14 on signal date,1888,5198,1888,5194,55.41,57.19,-1.78,56.14,57.14,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,obv_slope_5d,technical_volume,numeric,OBV 5d slope on signal date,1888,5198,1888,5198,2408472.85,1653851.64,754621.21,49012.5,80033.5,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,tdcc_consecutive_up_weeks,chip,numeric,TDCC consecutive up weeks,1888,5198,1888,5198,3.03,3.68,-0.65,2.0,3.0,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_latest_yoy_pct,revenue,numeric,coverage-limited latest monthly revenue YoY,1888,5198,0,0,,,,,,,,,insufficient_feature_coverage,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_cumulative_yoy_pct,revenue,numeric,coverage-limited cumulative monthly revenue YoY,1888,5198,0,0,,,,,,,,,insufficient_feature_coverage,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_volume_ratio,theme_context,numeric,point-in-time theme context volume ratio,1888,5198,0,0,,,,,,,,,insufficient_feature_coverage,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_return_20d_pct,theme_context,numeric,point-in-time theme context 20d return,1888,5198,0,0,,,,,,,,,insufficient_feature_coverage,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,macd_hist_gt0,technical,boolean_share,MACD histogram above zero,1888,5198,1888,5198,,,,,,63.24,67.74,-4.5,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,kd_bullish_not_overheated,technical,boolean_share,KD bullish and not overheated,1888,5198,1888,5198,,,,,,42.11,44.44,-2.33,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,obv_above_ma20,technical_volume,boolean_share,OBV above OBV MA20,1888,5198,1888,5198,,,,,,69.23,71.95,-2.72,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,tdcc_history_available,chip,boolean_share,TDCC history available,1888,5198,1888,5198,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,high_thresholds_up,chip,boolean_share,large-holder TDCC high thresholds increased,1888,5198,1888,5198,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_ready,theme_context,boolean_share,point-in-time theme context row available,1888,5198,1888,5198,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_mainstream_supported,theme_context,boolean_share,theme context mainstream-supported or overheated,1888,5198,1888,5198,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_leadership_supported,theme_context,boolean_share,theme context leadership supported,1888,5198,1888,5198,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_overheated,theme_context,boolean_share,theme context overheated,1888,5198,1888,5198,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,theme_context_volume_attack_selected_flag,theme_context,boolean_share,theme context volume-attack selected,1888,5198,1888,5198,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_context_ready,revenue,boolean_share,coverage-limited monthly revenue context row available,1888,5198,1888,5198,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_positive_or_strong,revenue,boolean_share,monthly revenue latest/cumulative YoY is positive or strong,1888,5198,1888,5198,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp8_or_5ma_next_open,8.0,monthly_revenue_numerical_anomaly_flag,revenue,boolean_share,monthly revenue numerical anomaly label,1888,5198,1888,5198,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,volume_ratio_prev20,technical_volume,numeric,signal volume ratio vs previous 20 trading days,1518,5568,1518,5568,0.87,1.03,-0.16,0.73,0.83,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,return_20d_pct,price_structure,numeric,signal-date prior 20d return,1518,5568,1518,5568,6.03,4.58,1.45,4.61,3.24,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,return_45d_pct,price_structure,numeric,signal-date prior 45d return,1518,5568,1500,5417,9.64,5.9,3.74,5.98,2.63,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,range_width_45d_pct,price_structure,numeric,prior 45d range width,1518,5568,1518,5568,34.01,28.26,5.75,26.76,18.1,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,close_position_45d_pct,price_structure,numeric,signal close position inside prior 45d range,1518,5568,1518,5568,56.7,59.05,-2.35,59.18,60.33,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,prior_extension_ema23_20d_pct,price_structure,numeric,prior 20d high extension above 23EMA,1518,5568,1518,5562,10.39,7.26,3.13,9.49,5.44,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,prior_runup_20d_pct,price_structure,numeric,prior 20d range runup,1518,5568,1518,5568,20.49,14.54,5.95,18.07,11.45,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,pullback_from_high_20d_pct,price_structure,numeric,signal close pullback from prior 20d high,1518,5568,1518,5568,-7.67,-5.1,-2.57,-6.95,-3.62,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,rsi14,technical,numeric,RSI14 on signal date,1518,5568,1518,5564,55.21,57.13,-1.92,55.99,57.14,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,obv_slope_5d,technical_volume,numeric,OBV 5d slope on signal date,1518,5568,1518,5568,2032293.9,1806554.49,225739.41,44289.5,78962.5,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,tdcc_consecutive_up_weeks,chip,numeric,TDCC consecutive up weeks,1518,5568,1518,5568,2.87,3.68,-0.81,2.0,3.0,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,monthly_revenue_latest_yoy_pct,revenue,numeric,coverage-limited latest monthly revenue YoY,1518,5568,0,0,,,,,,,,,insufficient_feature_coverage,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,monthly_revenue_cumulative_yoy_pct,revenue,numeric,coverage-limited cumulative monthly revenue YoY,1518,5568,0,0,,,,,,,,,insufficient_feature_coverage,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,theme_context_volume_ratio,theme_context,numeric,point-in-time theme context volume ratio,1518,5568,0,0,,,,,,,,,insufficient_feature_coverage,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,theme_context_return_20d_pct,theme_context,numeric,point-in-time theme context 20d return,1518,5568,0,0,,,,,,,,,insufficient_feature_coverage,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,macd_hist_gt0,technical,boolean_share,MACD histogram above zero,1518,5568,1518,5568,,,,,,62.25,67.71,-5.46,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,kd_bullish_not_overheated,technical,boolean_share,KD bullish and not overheated,1518,5568,1518,5568,,,,,,41.17,44.54,-3.37,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,obv_above_ma20,technical_volume,boolean_share,OBV above OBV MA20,1518,5568,1518,5568,,,,,,68.77,71.89,-3.12,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,tdcc_history_available,chip,boolean_share,TDCC history available,1518,5568,1518,5568,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,high_thresholds_up,chip,boolean_share,large-holder TDCC high thresholds increased,1518,5568,1518,5568,,,,,,100.0,100.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,theme_context_ready,theme_context,boolean_share,point-in-time theme context row available,1518,5568,1518,5568,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,theme_context_mainstream_supported,theme_context,boolean_share,theme context mainstream-supported or overheated,1518,5568,1518,5568,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,theme_context_leadership_supported,theme_context,boolean_share,theme context leadership supported,1518,5568,1518,5568,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,theme_context_overheated,theme_context,boolean_share,theme context overheated,1518,5568,1518,5568,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,theme_context_volume_attack_selected_flag,theme_context,boolean_share,theme context volume-attack selected,1518,5568,1518,5568,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,point_in_time_theme_context_coverage_limited,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,monthly_revenue_context_ready,revenue,boolean_share,coverage-limited monthly revenue context row available,1518,5568,1518,5568,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,monthly_revenue_positive_or_strong,revenue,boolean_share,monthly revenue latest/cumulative YoY is positive or strong,1518,5568,1518,5568,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25,large-holder TDCC high thresholds increased and 20d return is between 0% and 25%,close_prev20_break_then_tp10_or_5ma_next_open,10.0,monthly_revenue_numerical_anomaly_flag,revenue,boolean_share,monthly revenue numerical anomaly label,1518,5568,1518,5568,,,,,,0.0,0.0,0.0,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,volume_ratio_prev20,technical_volume,numeric,signal volume ratio vs previous 20 trading days,1830,3217,1830,3217,0.95,1.06,-0.11,0.82,0.87,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,return_20d_pct,price_structure,numeric,signal-date prior 20d return,1830,3217,1830,3217,5.69,4.78,0.91,4.43,3.43,,,,similar_between_success_and_non_success,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,return_45d_pct,price_structure,numeric,signal-date prior 45d return,1830,3217,1804,3129,7.05,5.54,1.51,4.96,2.64,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,range_width_45d_pct,price_structure,numeric,prior 45d range width,1830,3217,1830,3217,27.58,26.27,1.31,21.58,17.0,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,close_position_45d_pct,price_structure,numeric,signal close position inside prior 45d range,1830,3217,1830,3217,60.35,62.15,-1.8,62.81,63.46,,,,lower_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,prior_extension_ema23_20d_pct,price_structure,numeric,prior 20d high extension above 23EMA,1830,3217,1828,3216,8.39,6.67,1.72,7.26,4.92,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
2026-07-11 16:00:19 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_continuation_win_profile,tdcc_high_thresholds_up_return20_0_25_obv_above_ma20,"large-holder TDCC high thresholds increased, 20d return is between 0% and 25%, and OBV above OBV MA20",close_prev20_break_then_tp5_or_5ma_next_open,5.0,prior_runup_20d_pct,price_structure,numeric,prior 20d range runup,1830,3217,1830,3217,17.06,13.68,3.38,14.98,10.77,,,,higher_in_success_rows,available_point_in_time_research_frame,not_production_ready_research_only,False,none
