model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,event_set_id,comparison_status,sample_mode,symmetry_ratio,stock_id,stock_name,signal_date,left_peak_date,left_low_date,neckline_date,right_low_date,breakout_date,post_confirmation_trigger_id,post_confirmation_date,signal_close,neckline_price,second_arc_volume_ratio,has_neckline_breakout,late_breakout_not_w,has_post_confirmation,a_mature,a_return_pct,c_mature,c_return_pct,tdcc_any_age7,tdcc_any_age14,tdcc_top50_age7,tdcc_top20_age7,tdcc_weekly_top20_age7,tdcc_consecutive_top20_age7,lookback_observed_days,price_position_252_pct,below_252_median,below_252_mean,price_level_bucket,slope_curvature_category,slope_issue_reasons,effective_mainstream_label,has_hot_theme,structural_theme_bucket,primary_theme,taxonomy_source,taxonomy_confidence,revenue_catalyst_feature_status,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1442,名軒,20260423,20260113,20260313,20260320,20260413,,,,28.6,28.8,1.2672,false,false,false,false,,false,,false,false,false,false,false,false,248,4.9782,true,true,bottom_quartile_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,建材營造,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1443,立益物流,20260127,20250909,20251107,20251202,20260121,,,,27.5,28.7,1.2046,false,false,false,false,,false,,false,false,false,false,false,false,190,17.3913,true,true,bottom_quartile_level,slope_break_discontinuous,too_many_direction_switches,non_mainstream,false,non_mainstream_theme,其他業,industry_default,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1443,立益物流,20260224,20250909,20251107,20251202,20260206,,,,27.5,28.7,1.45,false,false,false,false,,false,,false,false,false,false,false,false,203,20.1681,true,true,bottom_quartile_level,slope_break_discontinuous,too_many_direction_switches,non_mainstream,false,non_mainstream_theme,其他業,industry_default,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1444,力麗,20260225,20250904,20251119,20260127,20260210,,,,6.4,7.39,1.4946,false,false,false,false,,false,,false,false,false,false,false,false,210,25.0000,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,紡織纖維,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1447,力鵬,20260116,20250919,20251121,20251204,20260113,20260127,,,5.24,5.76,1.2088,true,false,false,true,-2.0313,false,,false,false,false,false,false,false,189,5.9701,true,true,bottom_quartile_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,紡織纖維,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1447,力鵬,20260226,20250919,20251121,20260128,20260211,,,,5.52,6.4,1.881,false,false,false,false,,false,,false,false,false,false,false,false,211,26.8657,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,紡織纖維,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1447,力鵬,20260330,20251204,20260106,20260128,20260325,,,,5.21,6.4,1.4882,false,true,false,false,,false,,false,false,false,false,false,false,232,9.7902,true,true,bottom_quartile_level,slope_break_discontinuous,too_many_direction_switches,non_mainstream,false,non_mainstream_theme,紡織纖維,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,baseline_only,dedup_approx_20_trading_days,1.5,1447,力鵬,20260514,20251204,20260113,20260128,20260410,,,,5.22,6.4,1.3678,false,true,false,false,,false,,false,false,false,false,false,false,252,20.0000,true,true,bottom_quartile_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,紡織纖維,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1453,大將,20260128,20251023,20251204,20251224,20260121,,,,12.75,13.1,1.7258,false,false,false,false,,false,,false,false,false,false,false,false,197,18.4211,true,true,bottom_quartile_level,slope_break_discontinuous,too_many_direction_switches,non_mainstream,false,non_mainstream_theme,建材營造,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,common,dedup_approx_20_trading_days,1.5,1453,大將,20260302,20251023,20251204,20251224,20260126,,,,13.1,13.1,2.7686,false,false,false,false,,false,,false,false,false,false,false,false,212,27.6316,true,true,low_level,wv_multiple_turn_risk,too_many_significant_turns,non_mainstream,false,non_mainstream_theme,建材營造,provisional_industry_theme,low,pending_historical_feature_join_not_evaluated,pending_user_model_review,false,not_production_ready_research_only,2026-06-26 04:40:32 Asia/Taipei
