model_id,ranking_model_version,signal_date,stock_id,stock_name,tdcc_1w_change_400,tdcc_1w_change_600,tdcc_1w_change_800,tdcc_1w_change_1000,tdcc_high_pair_effective_streak_weeks,theme,theme_mainstream_status,tdcc_four_threshold_weekly_increase_sum,tdcc_effective_increase_count,tdcc_weighted_weekly_increase_score,tdcc_sync_bonus,tdcc_theme_bonus,volume_ma20_lots,tdcc_low_volume_penalty,tdcc_high_pair_streak_bonus,tdcc_weekly_increase_score,tdcc_consecutive_accumulation_score,tdcc_list_type,tdcc_rank,tdcc_ranking_score,d5_close,d5_return_pct,d5_mfe_pct,d5_mae_pct,d5_mature,d10_close,d10_return_pct,d10_mfe_pct,d10_mae_pct,d10_mature,d20_close,d20_return_pct,d20_mfe_pct,d20_mae_pct,d20_mature,approved_for_daily,theme_context_note,generated_at
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260515,5309,系統電,0.29999999999999716,0.7999999999999972,1.3699999999999974,0.8699999999999974,2,電子零組件業_待細分,mainstream_latest_taxonomy,3.339999999999989,3,9.49,10.0,5.0,8314.4,0.0,5.0,24.49,29.49,consecutive_accumulation,25,29.49,69.3,6.7796610169491345,9.244992295839749,-5.238828967642539,True,69.0,6.317411402157158,12.326656394453007,-5.238828967642539,True,69.7,7.395993836671799,30.046224961479197,-5.238828967642539,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260515,2606,裕民,0.5999999999999943,0.769999999999996,0.7800000000000011,0.7000000000000028,2,航運業,non_mainstream_latest_taxonomy,2.8499999999999943,4,7.28,15.0,0.0,5900.51355,0.0,5.0,22.28,27.28,consecutive_accumulation,26,27.28,65.4,4.140127388535042,4.458598726114649,-1.9108280254776955,True,69.0,9.872611464968163,16.082802547770726,-1.9108280254776955,True,68.3,8.757961783439484,16.242038216560516,-1.9108280254776955,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260515,8105,凌巨,0.6099999999999994,0.0899999999999963,0.5700000000000003,1.0,2,光電業_待細分,mainstream_latest_taxonomy,2.269999999999996,3,6.5,10.0,5.0,5570.3194,0.0,5.0,21.5,26.5,consecutive_accumulation,27,26.5,17.4,10.828025477707005,11.146496815286632,-4.458598726114649,True,17.55,11.783439490445868,18.471337579617852,-4.458598726114649,True,22.45,42.99363057324841,42.99363057324841,-4.458598726114649,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260515,4178,永笙-KY,0.5,0.5600000000000023,0.5600000000000023,0.5600000000000023,2,生技醫療業,non_mainstream_latest_taxonomy,2.180000000000007,3,5.54,10.0,0.0,1614.7898182000001,0.0,5.0,15.54,20.54,consecutive_accumulation,28,20.54,18.95,-0.2631578947368429,0.7894736842105177,-1.0526315789473606,True,18.65,-1.8421052631579005,0.7894736842105177,-2.368421052631575,True,17.8,-6.315789473684208,0.7894736842105177,-8.157894736842108,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,4916,事欣科,11.920000000000002,11.479999999999997,13.149999999999999,12.36,1,低軌衛星,mainstream_latest_taxonomy,48.91,4,123.77,15.0,5.0,11927.4695,0.0,0.0,143.77,143.77,weekly_increase,1,143.77,112.5,14.44557477110886,14.44557477110886,-3.3570701932858604,True,120.0,22.075279755849444,29.704984740590024,-3.3570701932858604,True,105.0,6.815869786368256,29.704984740590024,-3.3570701932858604,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6983,華洋精機,5.890000000000001,6.200000000000003,8.29,9.64,1,其他電子業_待細分,mainstream_latest_taxonomy,30.020000000000003,4,81.72,15.0,5.0,,0.0,0.0,101.72,101.72,weekly_increase,2,101.72,381.5,0.0,36.30406290956749,-14.547837483617299,True,361.0,-5.373525557011794,36.30406290956749,-14.547837483617299,True,371.5,-2.6212319790301475,36.30406290956749,-14.547837483617299,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,2375,凱美,7.790000000000003,7.639999999999997,8.18,8.27,2,被動元件,mainstream_latest_taxonomy,31.88,4,80.69,15.0,5.0,9598.296849999999,0.0,5.0,100.69,105.69,weekly_increase,3,100.69,166.5,23.7918215613383,31.226765799256494,-6.319702602230482,True,156.0,15.98513011152416,31.226765799256494,-6.319702602230482,True,219.0,62.82527881040891,69.5167286245353,-6.319702602230482,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,5425,台半,7.809999999999995,7.329999999999998,7.600000000000001,8.590000000000003,1,功率元件/二極體,mainstream_latest_taxonomy,31.33,4,79.63,15.0,5.0,22188.3,0.0,0.0,99.63,99.63,weekly_increase,4,99.63,116.5,33.75430539609645,44.087256027554545,2.9850746268656803,True,101.0,15.958668197474179,44.087256027554545,2.9850746268656803,True,130.0,49.25373134328359,49.25373134328359,-2.411021814006886,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,5328,華容,6.269999999999996,6.769999999999996,8.780000000000001,7.269999999999996,1,電子零組件業_待細分,mainstream_latest_taxonomy,29.08999999999999,4,75.23,15.0,5.0,13428.75,0.0,0.0,95.23,95.23,weekly_increase,5,95.23,39.6,11.549295774647895,11.549295774647895,-8.732394366197182,True,40.7,14.647887323943664,22.112676056338042,-8.732394366197182,True,58.0,63.38028169014085,69.01408450704226,-8.732394366197182,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,1582,信錦,8.61,7.400000000000002,7.48,6.589999999999996,2,電子零組件業_待細分,mainstream_latest_taxonomy,30.08,4,72.21,15.0,5.0,8248.7615,0.0,5.0,92.21,97.21,weekly_increase,6,92.21,119.5,3.913043478260869,6.956521739130439,-5.6521739130434785,True,103.5,-9.999999999999998,6.956521739130439,-11.304347826086957,True,93.9,-18.34782608695652,6.956521739130439,-24.347826086956527,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,2489,瑞軒,6.75,6.390000000000001,7.099999999999998,7.2500000000000036,1,光電業_待細分,mainstream_latest_taxonomy,27.490000000000002,4,69.83,15.0,5.0,47741.016950000005,0.0,0.0,89.83,89.83,weekly_increase,7,89.83,49.5,-3.696498054474706,12.256809338521402,-8.171206225680926,True,48.4,-5.836575875486383,12.256809338521402,-10.116731517509725,True,50.7,-1.3618677042801508,12.256809338521402,-23.151750972762642,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6127,九豪,7.330000000000002,7.169999999999998,6.529999999999998,4.9,1,電子零組件業_待細分,mainstream_latest_taxonomy,25.93,4,60.86,15.0,5.0,13676.85,0.0,0.0,80.86,80.86,weekly_increase,8,80.86,67.3,28.19047619047619,28.19047619047619,-6.285714285714283,True,75.6,43.99999999999999,56.00000000000001,-6.285714285714283,True,85.3,62.47619047619046,73.71428571428571,-6.285714285714283,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3090,日電貿,5.269999999999996,6.189999999999998,5.660000000000004,4.729999999999997,1,被動元件,mainstream_latest_taxonomy,21.849999999999994,4,53.55,15.0,5.0,17519.6878,0.0,0.0,73.55,73.55,weekly_increase,9,73.55,229.0,6.511627906976747,12.09302325581396,-3.2558139534883734,True,221.0,2.7906976744185963,16.744186046511622,-6.976744186046513,True,335.5,56.046511627906966,69.76744186046511,-7.441860465116279,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,8926,台汽電,4.25,4.660000000000004,5.089999999999996,5.490000000000002,1,油電燃氣業,non_mainstream_latest_taxonomy,19.490000000000002,4,50.8,15.0,0.0,7630.9142999999995,0.0,0.0,65.8,65.8,weekly_increase,10,65.8,66.6,9.35960591133005,19.047619047619047,-2.791461412151064,True,69.6,14.28571428571428,21.018062397372738,-2.791461412151064,True,79.0,29.720853858784892,34.64696223316914,-2.791461412151064,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6834,天二科技,3.910000000000011,4.170000000000002,5.309999999999995,4.300000000000004,1,電子零組件業_待細分,mainstream_latest_taxonomy,17.690000000000012,4,45.38,15.0,5.0,3982.2505499999997,0.0,0.0,65.38,65.38,weekly_increase,11,65.38,75.2,6.666666666666665,20.567375886524818,-4.964539007092195,True,70.0,-0.7092198581560294,20.567375886524818,-8.085106382978724,True,111.5,58.156028368794324,58.156028368794324,-10.63829787234043,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6207,雷科,6.629999999999999,4.849999999999998,4.770000000000001,3.6400000000000006,1,電子零組件業_待細分,mainstream_latest_taxonomy,19.89,4,45.2,15.0,5.0,13445.8,0.0,0.0,65.2,65.2,weekly_increase,12,65.2,111.5,24.026696329254715,28.476084538375957,3.44827586206895,True,144.5,60.734149054505004,82.42491657397106,3.44827586206895,True,165.5,84.09343715239153,101.89098998887651,3.44827586206895,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6284,佳邦,3.8000000000000043,5.25,4.039999999999999,3.960000000000001,2,電子零組件業_待細分,mainstream_latest_taxonomy,17.050000000000004,4,42.26,15.0,5.0,2225.0,0.0,5.0,62.26,67.26,weekly_increase,13,62.26,119.5,16.58536585365853,27.80487804878049,7.317073170731714,True,111.0,8.292682926829276,27.80487804878049,-3.219512195121943,True,103.5,0.9756097560975618,27.80487804878049,-9.073170731707314,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3624,光頡,2.4000000000000057,3.729999999999997,4.07,4.859999999999999,2,被動元件,mainstream_latest_taxonomy,15.060000000000002,4,41.51,15.0,5.0,11744.5,0.0,5.0,61.51,66.51,weekly_increase,14,61.51,110.0,20.21857923497268,20.21857923497268,-7.540983606557383,True,108.0,18.032786885245898,33.33333333333333,-7.540983606557383,True,176.5,92.89617486338797,92.89617486338797,-7.540983606557383,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3236,千如,6.039999999999999,4.619999999999997,5.319999999999997,2.5,1,電子零組件業_待細分,mainstream_latest_taxonomy,18.479999999999993,4,41.24,15.0,5.0,9977.3,0.0,0.0,61.24,61.24,weekly_increase,15,61.24,55.0,3.7735849056603765,17.73584905660377,0.0,True,53.9,1.6981132075471583,17.73584905660377,-9.81132075471699,True,66.4,25.283018867924547,37.73584905660377,-9.81132075471699,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3537,堡達,3.049999999999997,4.060000000000002,4.060000000000002,4.109999999999999,1,電子零組件業_待細分,mainstream_latest_taxonomy,15.280000000000001,4,39.79,15.0,5.0,1311.0,0.0,0.0,59.79,59.79,weekly_increase,16,59.79,77.0,10.315186246418339,11.46131805157593,-6.30372492836675,True,83.6,19.770773638968485,23.06590257879657,-6.30372492836675,True,86.0,23.209169054441258,32.52148997134672,-6.30372492836675,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,8096,擎亞,3.8000000000000043,4.609999999999999,4.109999999999999,3.450000000000003,1,電子通路業_待細分,mainstream_latest_taxonomy,15.970000000000006,4,39.15,15.0,5.0,16964.9,0.0,0.0,59.15,59.15,weekly_increase,17,59.15,122.5,3.3755274261603407,8.860759493670889,-1.2658227848101222,True,128.5,8.438818565400851,22.36286919831223,-1.2658227848101222,True,157.5,32.91139240506329,36.70886075949367,-2.1097046413502074,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6271,同欣電,4.359999999999999,4.039999999999999,3.3999999999999986,3.510000000000005,1,低軌衛星,mainstream_latest_taxonomy,15.310000000000002,4,36.68,15.0,5.0,6374.02365,0.0,0.0,56.68,56.68,weekly_increase,18,56.68,247.0,9.050772626931568,18.5430463576159,0.44150110375276164,True,236.5,4.415011037527594,18.5430463576159,0.0,True,266.5,17.660044150110377,18.5430463576159,-8.830022075055188,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,2312,金寶,3.470000000000006,3.6099999999999994,3.4499999999999957,3.729999999999997,2,其他電子業_待細分,mainstream_latest_taxonomy,14.259999999999998,4,35.96,15.0,5.0,57602.0439,0.0,5.0,55.96,60.96,weekly_increase,19,55.96,38.95,17.673716012084604,24.018126888217516,7.25075528700907,True,39.3,18.731117824773392,34.13897280966766,7.25075528700907,True,35.85,8.308157099697876,34.13897280966766,1.812688821752273,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3498,陽程,2.549999999999997,4.25,4.259999999999998,3.030000000000001,2,半導體設備材料,mainstream_latest_taxonomy,14.089999999999996,4,35.95,15.0,5.0,3735.85,0.0,5.0,55.95,60.95,weekly_increase,20,55.95,151.0,-5.625000000000002,2.8124999999999956,-10.624999999999996,True,130.5,-18.437499999999996,2.8124999999999956,-21.250000000000004,True,123.0,-23.124999999999996,2.8124999999999956,-30.000000000000004,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,1727,中華化,3.8499999999999943,2.3699999999999974,4.18,3.3899999999999935,1,特化材料,mainstream_latest_taxonomy,13.789999999999985,4,34.69,15.0,5.0,18245.2138,0.0,0.0,54.69,54.69,weekly_increase,21,54.69,94.0,-7.843137254901967,9.80392156862746,-11.372549019607836,True,93.0,-8.823529411764708,9.80392156862746,-11.960784313725492,True,102.0,0.0,9.80392156862746,-18.823529411764707,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3035,智原,2.8999999999999986,2.3500000000000014,2.9899999999999984,4.389999999999997,1,半導體業_待細分,mainstream_latest_taxonomy,12.629999999999995,4,34.13,15.0,5.0,20017.0537,0.0,0.0,54.13,54.13,weekly_increase,22,54.13,207.0,-1.8957345971563955,9.478672985782,-4.739336492891,True,192.0,-9.004739336492895,9.478672985782,-13.27014218009479,True,229.5,8.76777251184835,9.478672985782,-18.246445497630337,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6706,惠特,2.5700000000000003,2.8299999999999983,2.91,4.23,1,光電業_待細分,mainstream_latest_taxonomy,12.54,4,33.88,15.0,5.0,8888.3092,0.0,0.0,53.88,53.88,weekly_increase,23,53.88,205.5,11.081081081081079,19.999999999999996,-3.7837837837837784,True,190.0,2.7027027027026973,21.62162162162162,-3.7837837837837784,True,170.0,-8.108108108108103,21.62162162162162,-18.37837837837838,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3413,京鼎,2.8699999999999974,2.819999999999993,3.6200000000000045,3.5799999999999983,2,半導體業_待細分,mainstream_latest_taxonomy,12.889999999999993,4,33.69,15.0,5.0,2506.13135,0.0,5.0,53.69,58.69,weekly_increase,24,53.69,320.0,-1.538461538461533,10.461538461538456,-4.153846153846152,True,317.0,-2.4615384615384595,10.461538461538456,-4.307692307692312,True,321.0,-1.2307692307692353,10.461538461538456,-12.0,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3048,益登,4.539999999999999,4.089999999999996,3.5700000000000003,3.5600000000000023,2,半導體業,non_mainstream_latest_taxonomy,15.759999999999998,4,37.67,15.0,0.0,13767.4984,0.0,5.0,52.67,57.67,weekly_increase,25,52.67,72.0,-3.3557046979865723,9.932885906040267,-6.711409395973156,True,66.3,-11.006711409395976,9.932885906040267,-14.093959731543626,True,72.4,-2.8187919463087185,9.932885906040267,-19.865771812080535,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6182,合晶,3.3699999999999974,3.3599999999999994,3.289999999999999,2.969999999999999,1,半導體業_待細分,mainstream_latest_taxonomy,12.989999999999995,4,31.84,15.0,5.0,45815.25,0.0,0.0,51.84,51.84,weekly_increase,26,51.84,99.5,42.34620886981402,42.63233190271816,8.58369098712446,True,85.5,22.31759656652359,45.2074391988555,8.58369098712446,True,116.5,66.66666666666666,75.96566523605148,2.5751072961373245,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,8043,蜜望實,3.979999999999997,2.1099999999999994,3.980000000000004,2.9000000000000057,1,被動元件,mainstream_latest_taxonomy,12.970000000000006,4,31.74,15.0,5.0,12749.45,0.0,0.0,51.74,51.74,weekly_increase,27,51.74,141.0,8.045977011494255,10.344827586206895,-10.344827586206895,True,159.5,22.222222222222232,22.222222222222232,-10.344827586206895,True,213.0,63.2183908045977,83.52490421455938,-10.344827586206895,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6462,神盾,3.1799999999999997,2.4700000000000024,3.3099999999999987,3.25,2,半導體業_待細分,mainstream_latest_taxonomy,12.21,4,31.05,15.0,5.0,2731.75,0.0,5.0,51.05,56.05,weekly_increase,28,51.05,125.0,-13.494809688581311,11.072664359861584,-15.570934256055368,True,116.0,-19.723183391003463,11.072664359861584,-20.76124567474048,True,122.0,-15.570934256055368,11.072664359861584,-27.68166089965398,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,5309,系統電,2.6200000000000045,2.3700000000000045,3.039999999999999,3.5500000000000043,3,電子零組件業_待細分,mainstream_latest_taxonomy,11.580000000000013,4,30.68,15.0,5.0,8412.9,0.0,10.0,50.68,60.68,weekly_increase,29,50.68,69.0,-0.43290043290042934,5.1948051948051965,-4.040404040404033,True,74.3,7.2150072150072075,21.789321789321804,-4.040404040404033,True,70.2,1.2987012987013102,21.789321789321804,-6.782106782106789,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3714,富采,3.219999999999999,3.4499999999999957,2.8500000000000014,2.970000000000006,1,光電業_待細分,mainstream_latest_taxonomy,12.490000000000002,4,30.55,15.0,5.0,31178.96805,0.0,0.0,50.55,50.55,weekly_increase,30,50.55,72.8,-10.56511056511058,7.002457002456985,-10.810810810810823,True,70.2,-13.759213759213761,7.002457002456985,-19.533169533169538,True,72.9,-10.442260442260443,7.002457002456985,-26.65847665847666,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,4526,東台,2.039999999999999,2.710000000000001,3.25,3.1899999999999977,1,機器人自動化_電機機械待細分,mainstream_latest_taxonomy,11.189999999999998,4,29.97,15.0,5.0,10663.7714,0.0,0.0,49.97,49.97,weekly_increase,31,49.97,38.95,-1.2674271229404344,16.096324461343457,-3.4220532319391705,True,42.15,6.844106463878319,17.363751584283893,-3.4220532319391705,True,43.05,9.125475285171092,17.363751584283893,-5.196451204055775,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3704,合勤控,2.5700000000000003,2.940000000000005,3.1600000000000037,2.9200000000000017,1,網通交換器,mainstream_latest_taxonomy,11.59000000000001,4,29.61,15.0,5.0,4278.539849999999,0.0,0.0,49.61,49.61,weekly_increase,32,49.61,46.35,5.340909090909096,7.272727272727275,-3.1818181818181746,True,47.7,8.40909090909092,13.636363636363647,-3.1818181818181746,True,48.5,10.22727272727273,15.909090909090917,-3.1818181818181746,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6485,點序,8.3,5.32,5.319999999999997,-0.3500000000000014,0,半導體業_待細分,mainstream_latest_taxonomy,18.939999999999998,3,33.5,10.0,5.0,2309.6,0.0,0.0,48.5,48.5,weekly_increase,33,48.5,105.0,-0.9433962264150941,16.50943396226414,-5.188679245283023,True,112.0,5.660377358490565,16.981132075471695,-5.188679245283023,True,90.9,-14.245283018867916,16.981132075471695,-21.698113207547166,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3357,臺慶科,1.4699999999999989,2.75,2.1700000000000017,3.730000000000004,2,被動元件,mainstream_latest_taxonomy,10.120000000000005,4,28.4,15.0,5.0,5717.95,0.0,5.0,48.4,53.4,weekly_increase,34,48.4,287.0,2.8673835125448077,10.39426523297491,-10.035842293906805,True,296.0,6.093189964157708,12.724014336917566,-10.035842293906805,True,346.5,24.193548387096776,33.15412186379929,-10.035842293906805,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,8147,正淩,2.509999999999998,1.4799999999999969,3.1799999999999997,3.180000000000007,2,電子零組件業_待細分,mainstream_latest_taxonomy,10.350000000000001,4,27.73,15.0,5.0,1682.55,0.0,5.0,47.73,52.73,weekly_increase,35,47.73,176.0,0.2849002849002913,9.401709401709413,-3.703703703703709,True,165.0,-5.982905982905984,9.401709401709413,-10.541310541310544,True,149.5,-14.814814814814813,9.401709401709413,-20.7977207977208,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6239,力成,2.019999999999996,2.239999999999995,2.430000000000007,2.9000000000000057,1,記憶體儲存,mainstream_latest_taxonomy,9.590000000000003,4,25.39,15.0,5.0,25185.9756,0.0,0.0,45.39,45.39,weekly_increase,36,45.39,379.0,33.92226148409894,36.74911660777384,9.893992932862194,True,338.0,19.43462897526502,36.74911660777384,9.893992932862194,True,366.0,29.328621908127218,36.74911660777384,4.593639575971742,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,2388,威盛,2.1099999999999994,2.1999999999999886,2.8499999999999943,2.5700000000000003,1,半導體業_待細分,mainstream_latest_taxonomy,9.729999999999983,4,25.34,15.0,5.0,22048.27865,0.0,0.0,45.34,45.34,weekly_increase,37,45.34,76.9,-12.61363636363636,3.7499999999999867,-16.81818181818181,True,68.9,-21.704545454545443,3.7499999999999867,-22.386363636363637,True,84.4,-4.09090909090909,3.7499999999999867,-29.43181818181818,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,2338,光罩,1.6099999999999994,2.239999999999995,2.5799999999999983,2.8200000000000003,1,半導體業_待細分,mainstream_latest_taxonomy,9.249999999999993,4,25.11,15.0,5.0,6611.8958,0.0,0.0,45.11,45.11,weekly_increase,38,45.11,57.9,6.433823529411775,12.867647058823529,-1.6544117647058765,True,51.4,-5.514705882352944,12.867647058823529,-8.088235294117641,True,54.0,-0.7352941176470562,12.867647058823529,-18.566176470588236,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,2401,凌陽,2.6700000000000017,2.5600000000000023,2.219999999999999,2.539999999999999,1,半導體業_待細分,mainstream_latest_taxonomy,9.990000000000002,4,24.61,15.0,5.0,13485.274300000001,0.0,0.0,44.61,44.61,weekly_increase,39,44.61,30.0,-2.4390243902439046,7.317073170731714,-7.47967479674797,True,27.45,-10.73170731707317,7.317073170731714,-13.170731707317074,True,34.0,10.569105691056912,13.495934959349597,-19.512195121951216,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,6282,康舒,2.270000000000003,2.4299999999999997,2.219999999999999,2.530000000000001,3,電子零組件業_待細分,mainstream_latest_taxonomy,9.450000000000003,4,23.91,15.0,5.0,35266.41235,0.0,10.0,43.91,53.91,weekly_increase,40,43.91,59.9,4.355400696864109,13.414634146341452,-1.0452961672473893,True,63.8,11.149825783972123,23.344947735191646,-1.0452961672473893,True,63.9,11.324041811846698,23.344947735191646,-3.832752613240409,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
tdcc_weekly_ranking_formula,tdcc_weekly_ranking_formula_20260614,20260522,3376,新日興,2.75,2.780000000000001,2.460000000000001,2.009999999999998,1,電子零組件業_待細分,mainstream_latest_taxonomy,10.0,4,23.73,15.0,5.0,5096.450849999999,0.0,0.0,43.73,43.73,weekly_increase,41,43.73,202.5,-3.57142857142857,7.619047619047614,-4.047619047619044,True,237.0,12.857142857142856,12.857142857142856,-4.047619047619044,True,209.0,-0.4761904761904745,18.80952380952381,-6.428571428571428,True,False,theme bonus uses latest taxonomy context; research only,2026-07-05 04:09:52 Asia/Taipei
