research_id,source_close_only_research_id,source_close_only_parameter_set_id,source_context_research_id,source_context_parameter_set_id,research_variant_id,parameter_set_id,advisory_status,failure_exit_scope_id,source_failure_control_scope_id,event_family_id,segment_id,stock_id,stock_name,signal_date,retest_date,retest_attack_date,retest_entry_date,visual_pre_signal_context,failure_exit_rule_id,reference_price,signal_low,retest_low,entry_price,exit_date,exit_price,holding_days,return_pct,max_close_return_pct,min_close_return_pct,outcome_result,exit_reason,baseline_outcome,baseline_return_pct,baseline_exit_date,baseline_exit_reason,outcome_transition_from_baseline,approved_for_daily,production_readiness,generated_at
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3037,欣興,20250703,20250704,20250709,20250710,mixed,close_below_5ma_two_sessions,116.5000,113.5000,116.0000,124.0000,20250722,128.5000,9,3.6290,9.2742,-3.2258,neutral,neutral_after_5pct_pullback_close,neutral,3.6290,20250722,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3037,欣興,20250703,20250704,20250709,20250710,mixed,close_below_10ma_two_sessions,116.5000,113.5000,116.0000,124.0000,20250722,128.5000,9,3.6290,9.2742,-3.2258,neutral,neutral_after_5pct_pullback_close,neutral,3.6290,20250722,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2316,楠梓電,20250723,20250724,20250729,20250730,bullish,close_only_no_logical_failure_exit,69.5000,66.7000,69.8000,76.2000,20250804,78.2000,4,2.6247,7.6115,-1.0499,neutral,neutral_after_5pct_pullback_close,neutral,2.6247,20250804,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2316,楠梓電,20250723,20250724,20250729,20250730,bullish,neckline_close_lost_two_sessions,69.5000,66.7000,69.8000,76.2000,20250804,78.2000,4,2.6247,7.6115,-1.0499,neutral,neutral_after_5pct_pullback_close,neutral,2.6247,20250804,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2316,楠梓電,20250723,20250724,20250729,20250730,bullish,retest_low_close_break,69.5000,66.7000,69.8000,76.2000,20250804,78.2000,4,2.6247,7.6115,-1.0499,neutral,neutral_after_5pct_pullback_close,neutral,2.6247,20250804,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2316,楠梓電,20250723,20250724,20250729,20250730,bullish,signal_low_close_break,69.5000,66.7000,69.8000,76.2000,20250804,78.2000,4,2.6247,7.6115,-1.0499,neutral,neutral_after_5pct_pullback_close,neutral,2.6247,20250804,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2316,楠梓電,20250723,20250724,20250729,20250730,bullish,close_below_5ma_two_sessions,69.5000,66.7000,69.8000,76.2000,20250804,78.2000,4,2.6247,7.6115,-1.0499,neutral,neutral_after_5pct_pullback_close,neutral,2.6247,20250804,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2316,楠梓電,20250723,20250724,20250729,20250730,bullish,close_below_10ma_two_sessions,69.5000,66.7000,69.8000,76.2000,20250804,78.2000,4,2.6247,7.6115,-1.0499,neutral,neutral_after_5pct_pullback_close,neutral,2.6247,20250804,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3704,合勤控,20250826,20250827,20250828,20250829,mixed,close_only_no_logical_failure_exit,28.9000,27.9500,28.7500,33.5000,20250905,36.9000,6,10.1493,10.1493,-11.6418,win,tp10_close,win,10.1493,20250905,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3704,合勤控,20250826,20250827,20250828,20250829,mixed,neckline_close_lost_two_sessions,28.9000,27.9500,28.7500,33.5000,20250905,36.9000,6,10.1493,10.1493,-11.6418,win,tp10_close,win,10.1493,20250905,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3704,合勤控,20250826,20250827,20250828,20250829,mixed,retest_low_close_break,28.9000,27.9500,28.7500,33.5000,20250905,36.9000,6,10.1493,10.1493,-11.6418,win,tp10_close,win,10.1493,20250905,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3704,合勤控,20250826,20250827,20250828,20250829,mixed,signal_low_close_break,28.9000,27.9500,28.7500,33.5000,20250905,36.9000,6,10.1493,10.1493,-11.6418,win,tp10_close,win,10.1493,20250905,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3704,合勤控,20250826,20250827,20250828,20250829,mixed,close_below_5ma_two_sessions,28.9000,27.9500,28.7500,33.5000,20250905,36.9000,6,10.1493,10.1493,-11.6418,win,tp10_close,win,10.1493,20250905,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3704,合勤控,20250826,20250827,20250828,20250829,mixed,close_below_10ma_two_sessions,28.9000,27.9500,28.7500,33.5000,20250905,36.9000,6,10.1493,10.1493,-11.6418,win,tp10_close,win,10.1493,20250905,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,close_only_no_logical_failure_exit,76.9000,75.6000,76.1000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,neckline_close_lost_two_sessions,76.9000,75.6000,76.1000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,retest_low_close_break,76.9000,75.6000,76.1000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,signal_low_close_break,76.9000,75.6000,76.1000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,close_below_5ma_two_sessions,76.9000,75.6000,76.1000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,close_below_10ma_two_sessions,76.9000,75.6000,76.1000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,close_only_no_logical_failure_exit,87.2000,87.1000,88.1000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,neckline_close_lost_two_sessions,87.2000,87.1000,88.1000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,retest_low_close_break,87.2000,87.1000,88.1000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,signal_low_close_break,87.2000,87.1000,88.1000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,close_below_5ma_two_sessions,87.2000,87.1000,88.1000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,close_below_10ma_two_sessions,87.2000,87.1000,88.1000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,close_only_no_logical_failure_exit,34.8500,32.7500,34.1500,35.8500,20260127,37.5000,16,4.6025,5.7183,-3.6262,neutral,neutral_after_5pct_pullback_close,neutral,4.6025,20260127,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,neckline_close_lost_two_sessions,34.8500,32.7500,34.1500,35.8500,20260127,37.5000,16,4.6025,5.7183,-3.6262,neutral,neutral_after_5pct_pullback_close,neutral,4.6025,20260127,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,retest_low_close_break,34.8500,32.7500,34.1500,35.8500,20260127,37.5000,16,4.6025,5.7183,-3.6262,neutral,neutral_after_5pct_pullback_close,neutral,4.6025,20260127,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,signal_low_close_break,34.8500,32.7500,34.1500,35.8500,20260127,37.5000,16,4.6025,5.7183,-3.6262,neutral,neutral_after_5pct_pullback_close,neutral,4.6025,20260127,neutral_after_5pct_pullback_close,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,close_below_5ma_two_sessions,34.8500,32.7500,34.1500,35.8500,20260109,34.9500,4,-2.5105,1.9526,-2.5105,loss,close_below_5ma_two_sessions,neutral,4.6025,20260127,neutral_after_5pct_pullback_close,neutral_to_loss,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,close_below_10ma_two_sessions,34.8500,32.7500,34.1500,35.8500,20260115,35.0000,8,-2.3710,1.9526,-2.5105,loss,close_below_10ma_two_sessions,neutral,4.6025,20260127,neutral_after_5pct_pullback_close,neutral_to_loss,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3051,力特,20260116,20260119,20260120,20260121,mixed,close_only_no_logical_failure_exit,22.2000,21.4500,22.2000,27.1000,20260226,23.1500,20,-14.5756,2.5830,-18.2657,loss,fixed_20d_close_no_tp10_no_neutral,loss,-14.5756,20260226,fixed_20d_close_no_tp10_no_neutral,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
structured_neckline_logical_failure_exit_audit,structured_neckline_close_only_failure_control_audit,structured_neckline_close_only_failure_control_audit_20260629,structured_neckline_context_filter_entry_exit_audit,structured_neckline_context_filter_entry_exit_audit_20260629,warning_research_variant_only,structured_neckline_logical_failure_exit_audit_20260629,warning_research_variant_only,selected_close_based_logical_failure_exit,selected_close_based_exit_close_only_failure_control,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3051,力特,20260116,20260119,20260120,20260121,mixed,neckline_close_lost_two_sessions,22.2000,21.4500,22.2000,27.1000,20260226,23.1500,20,-14.5756,2.5830,-18.2657,loss,fixed_20d_close_no_tp10_no_neutral,loss,-14.5756,20260226,fixed_20d_close_no_tp10_no_neutral,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:28:20 Asia/Taipei
