model_id,overlay_model_id,research_id,signal_date,confirmation_date,confirmation_age_trading_days,tdcc_signal_date,tdcc_signal_age_days,stock_id,stock_name,market,market_regime,trigger_id,trigger_name_zh,confirmation_rule_zh,matched_trigger_ids,selected_trigger_id,selected_confirmation_date,selected_trigger_priority,selected_for_formal_operation,operation_selection_status,entry_rule_id,entry_date,entry_price,entry_price_source,stop_loss_rule_id,stop_loss_level,exit_rule_id,exit_date,exit_price,exit_reason,holding_days,return_pct,mfe_pct,mae_pct,out_of_sample,classification_id,classification_name_zh,attack_method,attack_method_name_zh,price_position_type,price_position_name_zh,follow_through_type,follow_through_name_zh,risk_type,risk_name_zh,candle_quality,candle_quality_name_zh,consolidation_type,consolidation_name_zh,volume_ratio,signal_return_1d_pct,signal_open,signal_high,signal_low,signal_close,confirmation_open,confirmation_high,confirmation_low,confirmation_close,confirmation_ma5,confirmation_ma10,range_width_20_pct,range_width_40_pct,range_width_60_pct,low_position_60_pct,limit_up_like,tdcc_list_type,tdcc_rank,tdcc_ranking_score,tdcc_weekly_increase_score,tdcc_consecutive_accumulation_score,tdcc_effective_increase_count,tdcc_high_pair_effective_streak_weeks,tdcc_1w_change_400,tdcc_1w_change_600,tdcc_1w_change_800,tdcc_1w_change_1000,theme,theme_mainstream_status,approved_for_daily,operation_lifecycle_definition_id,operation_lifecycle_state,sample_maturity_status,mature_sample_eligible
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250812,20250813,1,,,1810,和成,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250813,3,True,selected_formal_operation,confirmation_next_open,20250814,22.1,confirmation_next_open,signal_low_stop,18.5,signal_low_stop_or_fixed_10d_close,20250827,21.65,fixed_10d_close,10,-2.0362,6.1086,-14.7059,False,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,normal_risk,一般風險,standard_candle,一般K棒,non_consolidation,非盤整,2.2537,4.2781,18.5,19.65,18.5,19.5,19.9,21.45,19.9,21.45,19.25,18.315,28.5223,31.6901,31.6901,117.7778,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250812,20250813,1,,,2630,亞航,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250813,3,True,selected_formal_operation,confirmation_next_open,20250814,60.1,confirmation_next_open,signal_low_stop,52.2,signal_low_stop_or_fixed_10d_close,20250820,52.2,stop_signal_low,5,-13.1448,9.817,-13.3111,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,non_consolidation,非盤整,3.717,9.8646,52.9,56.8,52.2,56.8,58.4,62.3,57.3,60.1,52.09,47.41,51.1696,55.4887,55.4887,127.6423,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250812,20250813,1,,,3694,海華,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250813,3,True,selected_formal_operation,confirmation_next_open,20250814,82.7,confirmation_next_open,signal_low_stop,67.8,signal_low_stop_or_fixed_10d_close,20250827,96.2,fixed_10d_close,10,16.3241,26.9649,-1.2092,False,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,explosive_long_red,爆量長紅,long_consolidation,長盤整,5.898,8.0527,68.0,75.1,67.8,73.8,74.7,81.1,74.0,81.1,69.62,65.32,21.3144,23.0631,39.959,128.2051,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250812,20250813,1,,,4958,臻鼎-KY,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250813,3,True,selected_formal_operation,confirmation_next_open,20250814,159.0,confirmation_next_open,signal_low_stop,139.5,signal_low_stop_or_fixed_10d_close,20250827,192.0,fixed_10d_close,10,20.7547,26.4151,-3.7736,False,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_continuation,隔日續強,normal_risk,一般風險,standard_candle,一般K棒,non_consolidation,非盤整,4.2871,3.8869,142.0,151.0,139.5,147.0,156.5,161.5,154.5,161.0,140.5,131.6,31.6279,47.8579,47.8579,112.0087,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250812,20250813,1,,,4977,眾達-KY,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250813,3,True,selected_formal_operation,confirmation_next_open,20250814,115.0,confirmation_next_open,signal_low_stop,97.6,signal_low_stop_or_fixed_10d_close,20250827,112.5,fixed_10d_close,10,-2.1739,6.087,-9.1304,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,long_consolidation,長盤整,3.3772,9.7826,97.6,101.0,97.6,101.0,108.0,111.0,107.0,111.0,97.52,94.4,11.5826,20.7108,25.1588,112.6263,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250812,20250813,1,,,4989,榮科,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250813,3,True,selected_formal_operation,confirmation_next_open,20250814,34.4,confirmation_next_open,signal_low_stop,26.75,signal_low_stop_or_fixed_10d_close,20250827,32.2,fixed_10d_close,10,-6.3953,13.5174,-11.6279,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,non_consolidation,非盤整,3.5241,9.9065,26.8,29.4,26.75,29.4,32.05,32.3,31.0,32.3,26.99,25.42,66.1491,87.7193,87.7193,121.2,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250812,20250813,1,,,6133,金橋,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250813,3,True,selected_formal_operation,confirmation_next_open,20250814,20.15,confirmation_next_open,signal_low_stop,18.85,signal_low_stop_or_fixed_10d_close,20250815,18.85,stop_signal_low,2,-6.4516,1.2407,-8.1886,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,4.681,9.9723,18.9,19.85,18.85,19.85,20.35,20.7,19.55,20.15,18.45,17.31,39.1941,41.2639,41.791,115.1786,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250812,20250813,1,,,6438,迅得,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250813,3,True,selected_formal_operation,confirmation_next_open,20250814,176.0,confirmation_next_open,signal_low_stop,164.5,signal_low_stop_or_fixed_10d_close,20250827,191.0,fixed_10d_close,10,8.5227,14.2045,-2.5568,False,long_base_low_position,長盤整低位階突破,volume_attack,放量攻擊,low_position,低位階,next_day_gap_fade,隔日開高走低,normal_risk,一般風險,explosive_long_red,爆量長紅,long_consolidation,長盤整,3.7091,6.1728,168.0,173.0,164.5,172.0,177.0,178.0,172.0,174.5,165.8,160.95,12.585,22.449,30.2721,56.1798,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,1409,新纖,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,14.5,confirmation_next_open,signal_low_stop,12.95,signal_low_stop_or_fixed_10d_close,20250828,15.25,fixed_10d_close,10,5.1724,32.4138,-3.4483,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,middle_position,中位階,next_day_continuation,隔日續強,volume_overheat,量能過熱,close_at_high,收最高,long_consolidation,長盤整,5.8221,9.9602,12.95,13.8,12.95,13.8,14.45,14.9,14.1,14.65,13.24,12.98,6.9388,12.4464,23.6052,78.1818,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,1717,長興,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,35.5,confirmation_next_open,signal_low_stop,31.9,signal_low_stop_or_fixed_10d_close,20250828,43.25,fixed_10d_close,10,21.831,27.6056,-3.0986,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,long_consolidation,長盤整,3.461,10.0,31.9,31.9,31.9,31.9,34.8,35.05,34.0,35.05,30.76,29.365,23.1405,25.7384,25.7384,134.4262,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,1802,台玻,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,31.2,confirmation_next_open,signal_low_stop,27.8,signal_low_stop_or_fixed_10d_close,20250828,34.55,fixed_10d_close,10,10.7372,28.5256,-0.641,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,non_consolidation,非盤整,2.1058,9.9448,28.0,29.85,27.8,29.85,30.75,31.95,30.1,30.95,27.32,25.575,62.5749,78.0328,94.6237,120.4545,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,1809,中釉,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,20.4,confirmation_next_open,signal_low_stop,18.9,signal_low_stop_or_fixed_10d_close,20250828,20.35,fixed_10d_close,10,-0.2451,9.0686,-6.8627,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,long_consolidation,長盤整,6.1653,9.9432,19.1,19.35,18.9,19.35,19.85,21.0,19.4,20.3,17.98,17.17,20.5387,20.5387,25.2525,120.0,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,2313,華通,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,78.0,confirmation_next_open,signal_low_stop,69.3,signal_low_stop_or_fixed_10d_close,20250828,79.3,fixed_10d_close,10,1.6667,5.7692,-6.6667,False,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_continuation,隔日續強,stop_loss_easy_trigger,停損容易被打到,upper_shadow,留上影,short_consolidation,短盤整,3.5005,2.7457,70.2,73.5,69.3,71.1,73.4,78.2,73.0,77.7,70.66,67.74,13.355,31.569,31.569,108.982,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,2316,楠梓電,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,93.7,confirmation_next_open,signal_low_stop,82.5,signal_low_stop_or_fixed_10d_close,20250828,109.5,fixed_10d_close,10,16.8623,22.7321,-1.921,False,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,2.0952,7.8947,85.3,91.0,82.5,90.2,90.6,95.2,90.6,93.7,84.26,80.62,53.7906,96.3134,102.3753,111.6009,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,2338,光罩,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,41.4,confirmation_next_open,signal_low_stop,33.1,signal_low_stop_or_fixed_10d_close,20250828,41.45,fixed_10d_close,10,0.1208,9.5411,-10.3865,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,non_consolidation,非盤整,2.3797,9.9237,33.25,36.0,33.1,36.0,38.6,39.6,38.1,39.6,34.5,33.4,19.7279,30.855,30.855,109.6386,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,3694,海華,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,87.9,confirmation_next_open,signal_low_stop,74.0,signal_low_stop_or_fixed_10d_close,20250828,100.0,fixed_10d_close,10,13.7656,19.4539,-2.5028,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,non_consolidation,非盤整,3.4417,9.8916,74.7,81.1,74.0,81.1,82.7,88.5,81.7,86.6,74.38,68.09,33.3925,35.3153,53.8934,122.8137,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,4526,東台,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,38.1,confirmation_next_open,signal_low_stop,33.1,signal_low_stop_or_fixed_10d_close,20250828,39.55,fixed_10d_close,10,3.8058,9.7113,-3.4121,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,non_consolidation,非盤整,2.7861,9.9851,34.2,36.9,33.1,36.9,36.9,39.65,36.65,38.05,34.79,33.945,20.0345,45.0939,45.0939,119.9074,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,4569,六方科-KY,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,203.5,confirmation_next_open,signal_low_stop,189.0,signal_low_stop_or_fixed_10d_close,20250822,189.0,stop_signal_low,6,-7.1253,5.6511,-9.3366,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_gap_fade,隔日開高走低,high_position_chase,高位階追價,close_at_high,收最高,long_consolidation,長盤整,1.4558,9.8837,189.0,189.0,189.0,189.0,205.0,207.5,194.0,196.0,173.9,163.4,22.695,24.9097,25.8182,145.0704,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,4977,眾達-KY,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,118.0,confirmation_next_open,signal_low_stop,107.0,signal_low_stop_or_fixed_10d_close,20250822,107.0,stop_signal_low,6,-9.322,3.3898,-11.4407,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,long_consolidation,長盤整,3.1284,9.901,108.0,111.0,107.0,111.0,115.0,120.5,111.0,116.0,102.34,96.99,15.8257,23.7745,28.3355,144.843,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,4989,榮科,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,35.3,confirmation_next_open,signal_low_stop,31.0,signal_low_stop_or_fixed_10d_close,20250826,30.9,stop_signal_low,8,-12.4646,10.6232,-13.881,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,non_consolidation,非盤整,2.0991,9.8639,32.05,32.3,31.0,32.3,34.4,35.5,34.0,35.5,29.66,26.6,80.9231,105.5944,106.3158,119.1419,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,6209,今國光,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,32.15,confirmation_next_open,signal_low_stop,30.3,signal_low_stop_or_fixed_10d_close,20250828,39.25,fixed_10d_close,10,22.084,23.4837,-0.4666,False,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,stop_loss_easy_trigger,停損容易被打到,upper_shadow,留上影,long_consolidation,長盤整,2.9728,4.0,30.5,31.95,30.3,31.2,31.9,33.2,31.65,32.15,30.52,29.21,26.556,27.8826,27.8826,110.5263,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250813,20250814,1,,,7631,聚賢研發-創,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250814,3,True,selected_formal_operation,confirmation_next_open,20250815,150.0,confirmation_next_open,signal_low_stop,133.0,signal_low_stop_or_fixed_10d_close,20250828,140.0,fixed_10d_close,10,-6.6667,2.0,-9.3333,False,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,explosive_long_red,爆量長紅,long_consolidation,長盤整,3.4365,6.8702,133.0,141.0,133.0,140.0,140.0,146.0,139.0,146.0,135.2,132.75,16.6667,18.75,40.0,118.4211,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250814,20250815,1,,,1717,長興,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250815,3,True,selected_formal_operation,confirmation_next_open,20250818,40.3,confirmation_next_open,signal_low_stop,34.0,signal_low_stop_or_fixed_10d_close,20250829,43.8,fixed_10d_close,10,8.6849,12.4069,-3.9702,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,non_consolidation,非盤整,9.8168,9.8746,34.8,35.05,34.0,35.05,35.5,38.55,34.4,38.55,32.83,30.46,29.4118,34.5992,34.5992,138.4146,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250814,20250815,1,,,1802,台玻,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250815,3,True,selected_formal_operation,confirmation_next_open,20250818,36.3,confirmation_next_open,signal_low_stop,30.1,signal_low_stop_or_fixed_10d_close,20250829,35.3,fixed_10d_close,10,-2.7548,10.4683,-14.6006,False,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,stop_loss_easy_trigger,停損容易被打到,upper_shadow,留上影,non_consolidation,非盤整,2.1466,3.6851,30.75,31.95,30.1,30.95,31.2,34.0,31.05,34.0,29.33,26.475,78.7425,95.7377,113.9785,106.9182,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250814,20250815,1,,,1809,中釉,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250815,3,True,selected_formal_operation,confirmation_next_open,20250818,21.2,confirmation_next_open,signal_low_stop,19.4,signal_low_stop_or_fixed_10d_close,20250820,19.4,stop_signal_low,3,-8.4906,4.9528,-8.7264,False,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,upper_shadow,留上影,non_consolidation,非盤整,5.7561,4.9096,19.85,21.0,19.4,20.3,20.4,21.45,19.75,21.15,18.98,17.64,30.303,30.303,30.303,121.1111,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250814,20250815,1,,,2211,長榮鋼,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250815,3,True,selected_formal_operation,confirmation_next_open,20250818,92.4,confirmation_next_open,signal_low_stop,87.5,signal_low_stop_or_fixed_10d_close,20250829,89.5,fixed_10d_close,10,-3.1385,0.974,-3.5714,False,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_continuation,隔日續強,normal_risk,一般風險,standard_candle,一般K棒,long_consolidation,長盤整,4.6321,4.9884,87.5,92.0,87.5,90.5,91.5,92.5,91.3,92.3,88.26,86.07,14.4737,16.5789,23.8158,80.1105,False,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250814,20250815,1,,,2338,光罩,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250815,3,True,selected_formal_operation,confirmation_next_open,20250818,40.55,confirmation_next_open,signal_low_stop,38.1,signal_low_stop_or_fixed_10d_close,20250819,38.1,stop_signal_low,2,-6.0419,0.9864,-6.5351,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,3.5651,10.0,38.6,39.6,38.1,39.6,41.4,43.0,39.8,40.45,36.22,34.23,20.0,33.829,33.829,139.5604,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_confirmed_operation,20250814,20250815,1,,,2367,燿華,listed,strong_bull,next_day_continuation_confirmed,隔日續強確認,訊號隔日收盤高於訊號日收盤，且不低於訊號日高點。,next_day_continuation_confirmed,next_day_continuation_confirmed,20250815,3,True,selected_formal_operation,confirmation_next_open,20250818,33.0,confirmation_next_open,signal_low_stop,28.15,signal_low_stop_or_fixed_10d_close,20250829,30.8,fixed_10d_close,10,-6.6667,2.2727,-12.4242,False,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,close_at_high,收最高,long_consolidation,長盤整,3.4412,9.8566,28.15,30.65,28.15,30.65,31.4,33.5,31.3,33.2,29.64,28.67,12.9412,29.148,29.148,128.4615,True,no_tdcc,,,,,,,,,,,,,False,daily_volume_breakout_operation_lifecycle_v1,expired,mature,True
