model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,production_readiness,approved_for_daily,surface_id,event_set_id,entry_rule_id,source_outcome_rule_id,stop_rule_id,stop_rule_description,stop_basis,stop_buffer_pct,segment_id,segment_description,stock_id,stock_name,source_signal_date,entry_signal_date,entry_date,entry_open_price,left_low_date,right_low_date,left_low_price,right_low_price,w_structure_low_stop_level,stop_hit,stop_hit_date,exit_date,exit_close_price,exit_reason,return_pct,mature,success,positive_return,neutral_outcome,outcome_result,signal_market_regime,price_position_252_pct,price_level_bucket,slope_curvature_category,effective_mainstream_label,second_arc_volume_ratio,red_ratio_delta_pct,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",3041,揚智,20260107,20260107,20260108,25.5500,20251121,20260102,24.0000,23.8000,23.8000,false,,20260120,26.6500,neutral_returned_to_5pct_after_above_5pct,4.3053,false,false,true,true,neutral,strong_bull,24.1730,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.4567,-10.9474,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",3041,揚智,20260107,20260107,20260108,25.5500,20251121,20260102,24.0000,23.8000,23.8000,false,,20260120,26.6500,neutral_returned_to_5pct_after_above_5pct,4.3053,false,false,true,true,neutral,strong_bull,24.1730,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.4567,-10.9474,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",3041,揚智,20260107,20260107,20260108,25.5500,20251121,20260102,24.0000,23.8000,23.8000,true,20260304,20260304,22.3000,w_structure_low_stop_d20_gain10_else_d40,-12.7202,true,false,false,false,loss,strong_bull,24.1730,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.4567,-10.9474,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_1pct_buffer_d40,Stop when a close breaks 1% below the lower of the detected left-low and right-low prices.,min_left_right_low_price,-1.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",3041,揚智,20260107,20260107,20260108,25.5500,20251121,20260102,24.0000,23.8000,23.5620,false,,20260120,26.6500,neutral_returned_to_5pct_after_above_5pct,4.3053,false,false,true,true,neutral,strong_bull,24.1730,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.4567,-10.9474,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,no_fixed_stop_d40_v1,"Baseline v1: no structure stop; win at +10% close, neutral after +5% rollback, otherwise D+40 close.",none,,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",4952,凌通,20260107,20260107,20260108,37.2500,20251121,20251226,34.1000,34.7500,,false,,20260128,42.1000,target_10pct_close,13.0201,true,true,true,false,win,strong_bull,10.4167,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.3409,8.2661,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",4952,凌通,20260107,20260107,20260108,37.2500,20251121,20251226,34.1000,34.7500,34.7500,false,,20260128,42.1000,target_10pct_close,13.0201,true,true,true,false,win,strong_bull,10.4167,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.3409,8.2661,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",4952,凌通,20260107,20260107,20260108,37.2500,20251121,20251226,34.1000,34.7500,34.1000,false,,20260128,42.1000,target_10pct_close,13.0201,true,true,true,false,win,strong_bull,10.4167,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.3409,8.2661,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",4952,凌通,20260107,20260107,20260108,37.2500,20251121,20251226,34.1000,34.7500,34.1000,false,,20260316,44.2500,fixed_40d_close_no_10pct_target,18.7919,true,true,true,false,win,strong_bull,10.4167,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.3409,8.2661,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_1pct_buffer_d40,Stop when a close breaks 1% below the lower of the detected left-low and right-low prices.,min_left_right_low_price,-1.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",4952,凌通,20260107,20260107,20260108,37.2500,20251121,20251226,34.1000,34.7500,33.7590,false,,20260128,42.1000,target_10pct_close,13.0201,true,true,true,false,win,strong_bull,10.4167,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.3409,8.2661,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,no_fixed_stop_d40_v1,"Baseline v1: no structure stop; win at +10% close, neutral after +5% rollback, otherwise D+40 close.",none,,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2431,聯昌,20260108,20260108,20260109,11.9000,20251212,20260105,11.0000,11.2500,,false,,20260119,13.2000,target_10pct_close,10.9244,true,true,true,false,win,strong_bull,27.8689,low_level,smooth_rounded_w_like,core_mainstream,1.4940,27.6353,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2431,聯昌,20260108,20260108,20260109,11.9000,20251212,20260105,11.0000,11.2500,11.2500,false,,20260119,13.2000,target_10pct_close,10.9244,true,true,true,false,win,strong_bull,27.8689,low_level,smooth_rounded_w_like,core_mainstream,1.4940,27.6353,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2431,聯昌,20260108,20260108,20260109,11.9000,20251212,20260105,11.0000,11.2500,11.0000,false,,20260119,13.2000,target_10pct_close,10.9244,true,true,true,false,win,strong_bull,27.8689,low_level,smooth_rounded_w_like,core_mainstream,1.4940,27.6353,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2431,聯昌,20260108,20260108,20260109,11.9000,20251212,20260105,11.0000,11.2500,11.0000,false,,20260205,16.0500,d20_gain10_close_exit,34.8739,true,true,true,false,win,strong_bull,27.8689,low_level,smooth_rounded_w_like,core_mainstream,1.4940,27.6353,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_1pct_buffer_d40,Stop when a close breaks 1% below the lower of the detected left-low and right-low prices.,min_left_right_low_price,-1.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2431,聯昌,20260108,20260108,20260109,11.9000,20251212,20260105,11.0000,11.2500,10.8900,false,,20260119,13.2000,target_10pct_close,10.9244,true,true,true,false,win,strong_bull,27.8689,low_level,smooth_rounded_w_like,core_mainstream,1.4940,27.6353,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,no_fixed_stop_d40_v1,"Baseline v1: no structure stop; win at +10% close, neutral after +5% rollback, otherwise D+40 close.",none,,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2363,矽統,20260109,20260109,20260112,49.7000,20251121,20260105,46.0500,46.0500,,false,,20260121,56.9000,target_10pct_close,14.4869,true,true,true,false,win,strong_bull,28.1899,low_level,smooth_rounded_w_like,core_mainstream,1.2207,4.3478,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2363,矽統,20260109,20260109,20260112,49.7000,20251121,20260105,46.0500,46.0500,46.0500,false,,20260121,56.9000,target_10pct_close,14.4869,true,true,true,false,win,strong_bull,28.1899,low_level,smooth_rounded_w_like,core_mainstream,1.2207,4.3478,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2363,矽統,20260109,20260109,20260112,49.7000,20251121,20260105,46.0500,46.0500,46.0500,false,,20260121,56.9000,target_10pct_close,14.4869,true,true,true,false,win,strong_bull,28.1899,low_level,smooth_rounded_w_like,core_mainstream,1.2207,4.3478,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2363,矽統,20260109,20260109,20260112,49.7000,20251121,20260105,46.0500,46.0500,46.0500,false,,20260318,52.8000,fixed_40d_close_no_10pct_target,6.2374,true,true,true,false,win,strong_bull,28.1899,low_level,smooth_rounded_w_like,core_mainstream,1.2207,4.3478,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_1pct_buffer_d40,Stop when a close breaks 1% below the lower of the detected left-low and right-low prices.,min_left_right_low_price,-1.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",2363,矽統,20260109,20260109,20260112,49.7000,20251121,20260105,46.0500,46.0500,45.5895,false,,20260121,56.9000,target_10pct_close,14.4869,true,true,true,false,win,strong_bull,28.1899,low_level,smooth_rounded_w_like,core_mainstream,1.2207,4.3478,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,no_fixed_stop_d40_v1,"Baseline v1: no structure stop; win at +10% close, neutral after +5% rollback, otherwise D+40 close.",none,,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",6146,耕興,20260109,20260109,20260112,168.5000,20251121,20260106,156.5000,153.5000,,false,,20260127,176.5000,neutral_returned_to_5pct_after_above_5pct,4.7478,false,false,true,true,neutral,strong_bull,10.6742,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.2897,13.2174,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",6146,耕興,20260109,20260109,20260112,168.5000,20251121,20260106,156.5000,153.5000,153.5000,false,,20260127,176.5000,neutral_returned_to_5pct_after_above_5pct,4.7478,false,false,true,true,neutral,strong_bull,10.6742,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.2897,13.2174,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",6146,耕興,20260109,20260109,20260112,168.5000,20251121,20260106,156.5000,153.5000,153.5000,false,,20260127,176.5000,neutral_returned_to_5pct_after_above_5pct,4.7478,false,false,true,true,neutral,strong_bull,10.6742,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.2897,13.2174,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",6146,耕興,20260109,20260109,20260112,168.5000,20251121,20260106,156.5000,153.5000,153.5000,false,,20260318,203.0000,fixed_40d_close_no_10pct_target,20.4748,true,true,true,false,win,strong_bull,10.6742,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.2897,13.2174,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_1pct_buffer_d40,Stop when a close breaks 1% below the lower of the detected left-low and right-low prices.,min_left_right_low_price,-1.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",6146,耕興,20260109,20260109,20260112,168.5000,20251121,20260106,156.5000,153.5000,151.9650,false,,20260127,176.5000,neutral_returned_to_5pct_after_above_5pct,4.7478,false,false,true,true,neutral,strong_bull,10.6742,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,1.2897,13.2174,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,no_fixed_stop_d40_v1,"Baseline v1: no structure stop; win at +10% close, neutral after +5% rollback, otherwise D+40 close.",none,,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",8222,寶一,20260112,20260112,20260113,43.2500,20251218,20260107,39.8000,39.9000,,false,,20260319,37.8500,fixed_40d_close_no_10pct_target,-12.4855,true,false,false,false,loss,strong_bull,26.7628,low_level,smooth_rounded_w_like,core_mainstream,2.0938,25.1208,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",8222,寶一,20260112,20260112,20260113,43.2500,20251218,20260107,39.8000,39.9000,39.9000,true,20260206,20260206,38.8000,right_low_close_stop_d40,-10.2890,true,false,false,false,loss,strong_bull,26.7628,low_level,smooth_rounded_w_like,core_mainstream,2.0938,25.1208,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",8222,寶一,20260112,20260112,20260113,43.2500,20251218,20260107,39.8000,39.9000,39.8000,true,20260206,20260206,38.8000,w_structure_low_close_stop_d40,-10.2890,true,false,false,false,loss,strong_bull,26.7628,low_level,smooth_rounded_w_like,core_mainstream,2.0938,25.1208,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,smooth_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull.",8222,寶一,20260112,20260112,20260113,43.2500,20251218,20260107,39.8000,39.9000,39.8000,true,20260206,20260206,38.8000,w_structure_low_stop_d20_gain10_else_d40,-10.2890,true,false,false,false,loss,strong_bull,26.7628,low_level,smooth_rounded_w_like,core_mainstream,2.0938,25.1208,2026-06-29 09:28:06 Asia/Taipei
