date,stock_id,stock_name,market,close,volume,start_day_volume_ratio_vs_prev20,start_5d_avg_volume_ratio_vs_prev20,return_5d_pct,return_10d_pct,return_20d_pct,rsi14,macd_hist,bb_width_pct_rank_120d,latest_theme_status_group,latest_theme_final_status,latest_theme_volume_attack_status,tdcc_available,tdcc_all_thresholds_up,tdcc_high_thresholds_up,tdcc_high_up_streak,tdcc_high_change_sum,derived_market_regime,market_abnormal_status,market_abnormal_risk_level,is_disposition,is_attention,is_periodic_trading,disposition_period,execution_risk_note,matched_rules,best_d5_rule,best_d5_hit_rate_pct,best_d5_sample_status,best_d10_rule,best_d10_hit_rate_pct,best_d10_sample_status,best_d20_rule,best_d20_hit_rate_pct,best_d20_sample_status,model_effect_allowed,core_weight_change_allowed,research_caveat,research_priority
20260529,2948,寶陞,TPEx,38.0,38000,2.52,2.47,2.7,-3.68,-0.13,49.63,0.062,0.97,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2752,豆府,TPEx,172.5,173000,2.45,2.45,-2.54,-5.22,-7.01,24.32,0.0156,0.79,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,1503,士電,TWSE,219.0,6209284,1.19,2.43,11.17,15.26,15.57,58.5,3.0422,0.75,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-0.97,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,1788,杏昌,TPEx,134.5,134000,2.41,2.42,-0.74,-0.74,-1.1,42.86,-0.0735,0.64,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,3168,眾福科,TWSE,47.55,109132,0.9,2.41,4.85,7.34,8.56,56.97,0.2544,0.88,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,1259,安心,TPEx,58.4,58000,2.41,2.4,2.82,2.1,1.57,51.72,0.1608,0.44,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,7757,金色三麥,TPEx,104.5,105000,2.42,2.4,0.48,0.97,-1.42,50.0,0.1533,0.01,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6799,來頡,TWSE,110.0,1656431,1.61,2.39,9.45,19.18,25.0,75.67,1.4832,0.98,unlabeled,unlabeled,unlabeled,True,False,False,0.0,1.86,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6846,綠茵,TPEx,67.2,66000,2.34,2.39,-2.61,-3.59,-2.61,29.17,-0.2414,0.83,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,8279,生展,TPEx,96.4,96000,2.37,2.39,-1.13,-0.62,-2.72,41.51,0.3566,0.03,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2038,海光,TWSE,13.8,746911,1.06,2.38,4.55,4.15,-2.13,46.48,0.0843,0.25,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-0.1,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,8472,夠麻吉,TPEx,78.1,77000,2.58,2.38,12.54,8.62,15.7,70.05,0.6074,0.34,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2729,瓦城,TPEx,159.0,159000,2.36,2.37,-0.62,-3.05,-3.93,20.0,-0.137,0.69,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-0.02,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,1618,合機,TWSE,42.2,1754053,1.66,2.36,7.38,10.76,9.61,74.0,0.4667,0.7,mainstream_supported,mainstream_follow_through,unlabeled,True,False,False,0.0,-0.42,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull; mainstream_supported__vol2__market_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,D_background_only
20260529,5601,台聯櫃,TPEx,32.05,32000,2.25,2.36,-7.77,-9.85,-9.72,8.64,-0.3253,1.0,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-0.04,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2247,汎德永業,TWSE,223.5,789406,7.53,2.35,7.97,7.97,5.18,64.56,2.22,0.69,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2911,麗嬰房,TWSE,8.33,305174,0.48,2.35,-4.14,50.63,63.33,78.47,0.2498,0.98,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-0.85,strong_bull,disposition,D_disposition_or_periodic,True,False,False,115/05/25～115/06/05; 115/05/28～115/06/10,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2949,欣新網,TPEx,63.5,63000,2.36,2.34,2.58,3.76,16.73,82.89,0.7456,1.0,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.08,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,5212,凌網,TPEx,45.85,46000,2.31,2.31,-1.19,-3.98,-3.27,28.28,0.0655,0.27,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6997,博弘,TPEx,71.5,70000,2.34,2.31,0.7,-0.69,-9.49,42.11,0.2947,0.86,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2002,中鋼,TWSE,19.1,79358213,1.21,2.3,5.23,5.23,1.87,56.41,0.1248,0.63,mainstream_supported,mainstream_follow_through,unlabeled,True,False,False,0.0,-0.86,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull; mainstream_supported__vol2__market_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,D_background_only
20260529,3021,鴻名,TWSE,30.1,923348,1.92,2.3,60.11,77.06,75.0,96.6,1.3602,1.0,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,attention_accumulation,C_attention,False,False,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2073,雄順,TPEx,26.0,26000,2.75,2.29,0.39,-4.41,-2.26,47.76,-0.0153,0.53,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-0.01,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6803,崑鼎,TPEx,287.0,286000,2.29,2.29,-0.35,0.0,-0.52,50.0,0.0032,0.24,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,5205,中茂,TPEx,23.5,23000,2.17,2.23,-0.63,8.05,6.09,52.59,0.3686,0.45,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6510,精測,TPEx,3140.0,3184000,2.12,2.23,-7.78,-15.93,-8.72,33.07,-60.1496,0.45,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-1.4,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,8201,無敵,TWSE,13.45,393204,2.9,2.21,1.13,8.91,5.08,58.54,0.0944,0.55,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,4584,君帆,TPEx,43.85,44000,2.2,2.2,-6.3,7.08,5.66,58.43,0.1823,1.0,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6242,立康,TPEx,38.2,38000,2.2,2.2,1.87,2.14,-0.78,59.62,0.0641,0.63,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,4545,銘鈺,TWSE,38.5,543037,1.6,2.19,15.96,32.76,27.48,76.25,0.9726,0.92,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-0.18,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6640,均華,TPEx,1365.0,1380000,2.1,2.17,0.37,-0.36,-6.51,47.4,-4.1086,0.12,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-1.64,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2235,謚源,TPEx,32.3,32000,2.26,2.16,7.31,6.25,-3.15,64.06,0.3106,0.82,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,3531,先益,TPEx,23.25,23000,2.15,2.15,-0.43,-0.64,2.65,55.26,-0.0691,0.01,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,4935,茂林-KY,TWSE,40.9,493306,4.63,2.15,10.54,13.61,9.07,77.55,0.3246,0.75,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,3611,鼎翰,TPEx,190.0,190000,2.16,2.14,1.33,1.06,0.8,46.15,0.0917,0.11,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,3529,力旺,TPEx,3410.0,3440000,2.08,2.12,-5.93,-10.97,-12.45,26.14,-82.7672,0.75,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-2.36,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6552,易華電,TWSE,34.75,707118,0.93,2.11,10.14,22.36,7.92,63.84,0.567,0.96,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,8424,惠普,TPEx,72.9,73000,2.11,2.11,-0.14,-0.41,-2.02,26.09,-0.023,0.75,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2539,櫻花建,TWSE,36.6,2644964,1.44,2.1,-4.19,-3.94,-10.73,36.6,-0.0664,0.87,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-0.85,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,3064,泰偉,TPEx,19.2,19000,2.16,2.09,6.67,-6.57,0.0,50.29,0.4309,0.58,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,altered_trading,B_trading_mode_watch,False,False,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,4770,上品,TWSE,255.0,575889,0.67,2.09,11.6,12.58,15.12,58.82,3.4142,0.87,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,7728,光焱科技,TPEx,770.0,783000,2.14,2.09,6.94,8.6,11.11,47.64,6.0298,0.02,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,0057,富邦摩台,TWSE,309.6,80566,2.55,2.08,6.98,8.08,14.45,65.68,0.598,0.5,unlabeled,unlabeled,unlabeled,False,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,1539,巨庭,TWSE,16.55,413976,4.2,2.08,7.12,6.43,2.48,67.35,0.1232,0.49,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,2929,淘帝-KY,TWSE,5.92,829688,1.35,2.08,3.32,9.83,6.28,56.47,0.108,0.95,unlabeled,unlabeled,unlabeled,True,False,False,0.0,-1.05,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,7770,君曜,TPEx,44.8,46000,2.15,2.08,5.66,-1.32,-5.88,42.68,0.2064,0.89,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,4905,台聯電,TPEx,80.2,80000,2.05,2.05,0.5,2.56,2.69,48.62,0.0189,0.17,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,6542,隆中,TPEx,46.3,46000,2.04,2.05,-1.49,0.65,-5.51,44.77,0.1542,0.28,unlabeled,unlabeled,unlabeled,True,False,False,0.0,0.0,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,1777,生泰,TPEx,71.7,72000,2.05,2.03,0.28,1.41,1.13,62.5,0.0718,0.15,unlabeled,unlabeled,unlabeled,True,False,False,0.0,1.8,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct,D_background_only
20260529,4764,雙鍵,TWSE,305.5,4561399,2.76,2.03,-4.53,4.8,18.41,45.26,-6.276,0.05,mainstream_supported,mainstream_follow_through,unlabeled,True,False,False,0.0,-2.71,strong_bull,normal,A_normal,False,False,False,,,all_stock__vol2__market_bull; all_stock__vol2__market_strong_bull; mainstream_supported__vol2__market_bull,all_stock__vol2__market_bull,21.28,ok_initial_sample,all_stock__vol2__market_bull,32.82,ok_initial_sample,all_stock__vol2__market_bull,43.54,ok_initial_sample,False,False,research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; latest_theme_label_provisional,D_background_only
