date,stock_id,stock_name,market,close,volume,start_5d_avg_volume_ratio_vs_prev20,start_day_volume_ratio_vs_prev20,return_5d_pct,return_10d_pct,return_20d_pct,rsi14,macd_hist,tdcc_available,tdcc_all_thresholds_up,tdcc_high_thresholds_up,tdcc_high_up_streak,derived_market_regime,market_abnormal_status,market_abnormal_risk_level,is_disposition,is_attention,is_periodic_trading,disposition_period,execution_risk_note,matched_rules,best_d5_rule,best_d5_hit_rate_pct,best_d10_rule,best_d10_hit_rate_pct,best_d10_selected_stock_days,best_d20_rule,best_d20_hit_rate_pct,model_effect_allowed,core_weight_change_allowed,research_caveat,research_priority
20260703,4540,全球傳動,TWSE,64.0,14071759.0,1.6,5.02,15.52,4.58,-9.73,55.76,0.2562,True,True,True,2.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1455,集盛,TWSE,11.0,7504662.0,1.53,3.15,15.42,7.84,17.9,64.81,0.0473,True,False,True,2.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + kd_bullish_not_overheated + bb_width_not_extreme + return_20d_10_60; vol5_avg_ge_1_5 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2417,圓剛,TWSE,47.5,5610973.0,1.48,4.07,11.37,3.04,-2.66,57.79,0.1625,True,True,True,2.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2359,所羅門,TWSE,142.0,13496736.0,1.42,3.43,12.25,5.97,-0.7,56.76,0.4097,True,True,True,2.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,4414,如興,TWSE,9.36,789117.0,1.21,2.06,11.69,10.9,9.35,77.51,0.1278,True,True,True,3.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1785,光洋科,TPEx,156.0,39263000.0,1.19,2.48,13.87,4.7,11.83,64.08,1.1118,True,True,True,2.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + kd_bullish_not_overheated + bb_width_not_extreme + return_20d_10_60,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2103,台橡,TWSE,23.5,20839602.0,1.17,4.02,16.05,9.81,5.62,59.09,0.0524,True,False,True,5.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,6418,詠昇,TPEx,34.45,257000.0,1.07,2.03,14.45,8.85,-0.14,63.24,0.2129,True,False,True,7.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,5907,大洋-KY,TWSE,5.3,914144.0,1.06,2.73,10.19,3.92,0.38,62.14,0.0222,True,True,True,2.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30; day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,38.76,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,,day_vol_ge_2 + market_bull + tdcc_high_streak2 + bb_width_not_extreme + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1447,力鵬,TWSE,9.99,37908670.0,4.06,8.03,60.61,65.67,51.82,94.44,0.3555,True,False,True,3.0,mild_bull,disposition,D_disposition_or_periodic,True,False,False,115/07/06～115/07/17,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + near_60d_high_5pct; vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + return_20d_10_60; vol5_avg_ge_3 + tdcc_high_streak2 + macd_hist_pos + near_60d_high_5pct; vol5_avg_ge_3 + tdcc_high_streak2 + macd_hist_pos + return_20d_10_60; vol5_avg_ge_3 + tdcc_high_streak2 + near_60d_high_5pct; vol5_avg_ge_3 + tdcc_high_streak2 + return_20d_10_60,vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + return_20d_10_60,38.69,vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + return_20d_10_60,,,vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + near_60d_high_5pct,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,7402,邑錡,TPEx,138.5,4848000.0,3.89,5.54,39.62,50.38,38.5,91.64,4.8907,True,True,True,2.0,mild_bull,attention,C_attention,False,True,False,,處置/分盤或注意交易標的；短線回測需獨立分層，實際進出可能受撮合、保證金或流動性影響。,vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + near_60d_high_5pct; vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + return_20d_10_60; vol5_avg_ge_3 + tdcc_high_streak2 + macd_hist_pos + near_60d_high_5pct; vol5_avg_ge_3 + tdcc_high_streak2 + macd_hist_pos + return_20d_10_60; vol5_avg_ge_3 + tdcc_high_streak2 + near_60d_high_5pct; vol5_avg_ge_3 + tdcc_high_streak2 + return_20d_10_60,vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + return_20d_10_60,38.69,vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + return_20d_10_60,,,vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + near_60d_high_5pct,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1474,弘裕,TWSE,11.35,1201651.0,3.04,10.03,12.38,10.73,9.13,82.86,0.0757,True,True,True,8.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_3 + tdcc_all_up + kd_bullish_not_overheated + return_5d_10_30; vol5_avg_ge_3 + tdcc_all_up + kd_bullish_not_overheated + return_5d_5_20; vol5_avg_ge_3 + tdcc_all_up + macd_hist_pos + kd_bullish_not_overheated + return_5d_10_30; vol5_avg_ge_3 + tdcc_all_up + macd_hist_pos + kd_bullish_not_overheated + return_5d_5_20; vol5_avg_ge_3 + tdcc_high_streak2 + close_above_ema23 + near_60d_high_5pct; vol5_avg_ge_3 + tdcc_high_streak2 + macd_hist_pos + near_60d_high_5pct; vol5_avg_ge_3 + tdcc_high_streak2 + near_60d_high_5pct,vol5_avg_ge_3 + tdcc_high_streak2 + macd_hist_pos + near_60d_high_5pct,37.38,vol5_avg_ge_3 + tdcc_high_streak2 + macd_hist_pos + near_60d_high_5pct,,,vol5_avg_ge_3 + tdcc_all_up + kd_bullish_not_overheated + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3605,宏致,TWSE,88.2,7953564.0,2.59,1.71,19.19,9.57,15.6,69.87,1.4722,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_20d_10_60; vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.87,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3227,原相,TPEx,235.0,3519000.0,2.41,1.27,10.59,4.44,3.07,63.38,1.2191,True,True,True,3.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.87,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,4533,協易機,TPEx,30.85,6734000.0,2.16,5.17,13.0,2.15,-2.99,50.59,0.1712,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.87,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,4130,健亞,TPEx,27.8,133000.0,2.12,0.88,11.65,8.17,5.5,67.24,0.3419,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.87,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,5443,均豪,TPEx,121.0,2541000.0,2.12,0.9,21.98,13.08,2.54,68.77,2.4373,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.87,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3416,融程電,TWSE,187.0,969603.0,2.02,2.31,14.37,6.25,3.89,62.75,0.8643,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.87,vol5_avg_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,4763,材料*-KY,TWSE,51.3,23188703.0,1.96,2.3,17.93,15.8,14.64,72.76,0.5759,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,6215,和椿,TWSE,112.5,4001527.0,1.79,2.25,13.64,3.69,-3.85,56.47,1.0273,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1709,和益,TWSE,23.7,4690710.0,1.73,2.29,12.59,11.53,14.49,74.23,0.1977,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,4167,松瑞藥,TPEx,20.95,2790000.0,1.73,3.13,10.55,5.01,1.95,62.5,0.0987,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,4720,德淵,TWSE,26.0,8598095.0,1.73,2.52,16.07,7.44,-12.46,61.78,0.2149,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,6538,倉和,TPEx,135.5,3159000.0,1.72,2.74,13.87,18.34,-0.37,71.57,1.3222,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1309,台達化,TWSE,16.7,21664264.0,1.65,5.54,15.57,13.22,-1.47,63.64,0.2329,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30; vol5_avg_ge_1_5 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3004,豐達科,TWSE,150.0,2886882.0,1.49,4.72,17.65,11.52,18.11,65.42,0.8773,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,1810,和成,TWSE,23.25,20422279.0,1.47,3.93,19.85,16.83,13.14,63.92,0.1517,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3221,台嘉碩,TPEx,66.3,31161000.0,1.47,2.03,14.51,9.59,19.89,60.65,0.2743,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,3042,晶技,TWSE,249.0,93064180.0,1.15,2.55,29.02,15.28,19.71,58.03,0.8686,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,6142,友勁,TWSE,9.99,2412841.0,1.05,2.88,10.14,3.95,13.52,71.43,0.0704,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2601,益航,TWSE,6.0,5252076.0,0.9,2.3,12.15,3.27,-1.32,57.58,-0.0126,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,2390,云辰,TWSE,13.25,3896133.0,0.88,2.57,13.73,7.29,1.15,59.76,-0.0078,True,True,True,1.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,36.22,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,,day_vol_ge_2 + tdcc_all_up + rsi_50_75 + return_5d_10_30,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
20260703,6271,同欣電,TWSE,279.0,27896370.0,1.88,2.07,9.41,15.05,14.58,58.9,1.7111,True,True,True,2.0,mild_bull,normal,A_normal,False,False,False,,,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60; day_vol_ge_2 + tdcc_high_streak2 + kd_bullish_not_overheated + bb_width_not_extreme + return_20d_10_60; vol5_avg_ge_1_5 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60,vol5_avg_ge_1_5 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60,36.17,vol5_avg_ge_1_5 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60,,,day_vol_ge_2 + tdcc_high_streak2 + bb_width_not_extreme + return_20d_10_60,,False,False,strict_no_latest_theme_label; research_only; entry_basis_D+1_open; target_next_open_to_high_10pct; disposition_history_not_backfilled,C_strict_short_term_watch
