research_id,research_variant_id,parameter_set_id,source_research_id,source_parameter_set_id,advisory_status,event_family_id,segment_id,segment_name,stop_rule_id,exit_rule_id,outcome_rule_id,sample_size,evaluated_sample_size,mature_sample_size,win_count,neutral_count,loss_count,incomplete_count,pure_win_rate_pct,neutral_inclusive_success_rate_pct,positive_return_count,positive_return_rate_pct,stop_hit_count,tp10_hit_count,avg_return_pct,median_return_pct,avg_mfe_pct,median_mfe_pct,avg_mae_pct,median_mae_pct,approved_for_daily,production_readiness,generated_at
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,neckline_minus_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,323,323,323,134,0,189,0,41.4861,41.4861,134,41.4861,143,0,3.5281,-3.8153,17.7680,11.0305,-9.1201,-8.3612,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,neckline_minus_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,323,323,263,114,60,149,0,43.3460,53.8700,174,53.8700,114,114,0.8840,1.8657,8.6860,9.3176,-7.4235,-6.1151,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,neckline_minus_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,323,323,323,165,0,158,0,51.0836,51.0836,176,54.4892,120,165,0.7746,10.0000,8.6124,10.1517,-7.6772,-6.5744,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,retest_low_stop,fixed_10d_close,positive_return_after_fixed_10d,323,323,323,126,0,197,0,39.0093,39.0093,126,39.0093,145,0,0.7329,-2.8846,11.5109,6.2833,-7.2521,-5.7951,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,retest_low_stop,fixed_20d_close,positive_return_after_fixed_20d,323,323,323,115,0,208,0,35.6037,35.6037,115,35.6037,180,0,2.6902,-3.8813,16.2122,8.6629,-8.0602,-6.9767,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,retest_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,323,323,266,103,57,163,0,38.7218,49.5356,158,48.9164,144,103,0.7596,0.0000,8.0715,8.0255,-6.5366,-4.9598,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,retest_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,323,323,323,151,0,172,0,46.7492,46.7492,158,48.9164,151,151,0.6968,0.0000,7.9963,8.6629,-6.7615,-5.1282,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,323,323,323,146,0,177,0,45.2012,45.2012,146,45.2012,89,0,1.4900,-1.0057,12.1795,7.4786,-7.7722,-6.9374,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,signal_low_stop,fixed_20d_close,positive_return_after_fixed_20d,323,323,323,140,0,183,0,43.3437,43.3437,140,43.3437,129,0,4.3023,-1.7261,18.3061,11.4120,-9.1645,-8.1443,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,323,323,261,117,62,144,0,44.8276,55.4180,182,56.3467,104,117,1.2804,2.4735,8.8579,9.4945,-7.4537,-5.8957,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,323,323,323,169,0,154,0,52.3220,52.3220,182,56.3467,110,169,1.0863,10.0000,8.7523,10.1987,-7.6989,-6.2762,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,source_retest_or_neckline_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,323,323,323,145,0,178,0,44.8916,44.8916,145,44.8916,100,0,1.2894,-1.5670,12.1077,7.3025,-7.8490,-7.2414,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,source_retest_or_neckline_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,323,323,323,135,0,188,0,41.7957,41.7957,135,41.7957,142,0,3.4877,-3.8153,17.8029,11.0422,-9.2000,-8.3673,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,source_retest_or_neckline_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,323,323,263,114,60,149,0,43.3460,53.8700,175,54.1796,113,114,0.8739,1.9729,8.7209,9.3625,-7.4787,-6.2044,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_bull,signal date market regime is strong_bull or mild_bull,source_retest_or_neckline_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,323,323,323,166,0,157,0,51.3932,51.3932,177,54.7988,119,166,0.7647,10.0000,8.6473,10.1562,-7.7379,-6.5850,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,neckline_minus_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,24,24,24,8,0,16,0,33.3333,33.3333,8,33.3333,11,0,-1.8732,-5.0436,10.0354,5.0139,-8.3064,-7.5962,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,neckline_minus_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,24,24,24,7,0,17,0,29.1667,29.1667,7,29.1667,15,0,2.4929,-6.3668,21.6552,6.9196,-10.3381,-8.4751,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,neckline_minus_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,24,24,18,6,6,12,0,33.3333,50.0000,9,37.5000,12,6,2.6319,-4.5287,10.3459,6.9196,-7.7245,-7.0315,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,neckline_minus_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,24,24,24,9,0,15,0,37.5000,37.5000,10,41.6667,13,9,-0.8559,-5.0436,10.1454,6.9196,-8.3255,-7.5694,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,retest_low_stop,fixed_10d_close,positive_return_after_fixed_10d,24,24,24,8,0,16,0,33.3333,33.3333,8,33.3333,13,0,-0.5914,-4.0489,8.7495,4.1869,-7.4515,-7.1070,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,retest_low_stop,fixed_20d_close,positive_return_after_fixed_20d,24,24,24,7,0,17,0,29.1667,29.1667,7,29.1667,15,0,4.5909,-4.0489,20.4770,5.4783,-8.7729,-8.3298,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,retest_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,24,24,18,5,6,13,0,27.7778,45.8333,8,33.3333,12,5,1.9310,-3.6397,9.1677,5.4783,-6.9868,-6.1484,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,retest_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,24,24,24,8,0,16,0,33.3333,33.3333,9,37.5000,14,8,-0.4704,-3.6397,8.9671,5.4783,-7.4773,-7.0803,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,24,24,24,8,0,16,0,33.3333,33.3333,8,33.3333,11,0,-1.1850,-2.7363,9.3331,7.0781,-7.8834,-5.9668,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,signal_low_stop,fixed_20d_close,positive_return_after_fixed_20d,24,24,24,7,0,17,0,29.1667,29.1667,7,29.1667,15,0,3.5689,-3.5273,21.4984,9.0017,-9.5067,-8.2345,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,24,24,18,6,6,12,0,33.3333,50.0000,9,37.5000,11,6,3.7665,-1.1816,10.8727,9.0017,-6.9912,-5.9668,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,24,24,24,9,0,15,0,37.5000,37.5000,10,41.6667,13,9,0.2023,-1.2090,10.6721,9.0017,-7.4940,-6.4273,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,source_retest_or_neckline_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,24,24,24,8,0,16,0,33.3333,33.3333,8,33.3333,10,0,-1.7808,-5.6693,10.0354,5.0139,-8.5208,-7.9140,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,source_retest_or_neckline_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,24,24,24,7,0,17,0,29.1667,29.1667,7,29.1667,14,0,2.5851,-6.0603,21.7628,8.2109,-10.5525,-8.9893,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,source_retest_or_neckline_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,24,24,18,6,6,12,0,33.3333,50.0000,9,37.5000,11,6,2.7759,-4.8724,10.4535,8.2109,-7.9389,-7.5694,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_correction,signal date market regime is correction,source_retest_or_neckline_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,24,24,24,9,0,15,0,37.5000,37.5000,10,41.6667,12,9,-0.7119,-5.5646,10.2530,8.2109,-8.5399,-7.6656,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,neckline_minus_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,27,27,27,9,0,18,0,33.3333,33.3333,9,33.3333,10,0,-2.4463,-1.9830,7.5175,3.3762,-7.3667,-5.6402,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,neckline_minus_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,27,27,27,12,0,15,0,44.4444,44.4444,12,44.4444,13,0,1.1068,-2.4055,11.1232,3.4524,-8.6200,-8.3019,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,neckline_minus_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,27,27,23,6,4,17,0,26.0870,37.0370,11,40.7407,12,6,-1.7541,-2.4055,6.0878,3.4524,-7.5211,-5.8333,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,neckline_minus_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,27,27,27,8,0,19,0,29.6296,29.6296,13,48.1481,12,8,-1.3215,-1.1385,5.8882,3.4524,-7.7781,-5.8333,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,retest_low_stop,fixed_10d_close,positive_return_after_fixed_10d,27,27,27,9,0,18,0,33.3333,33.3333,9,33.3333,14,0,-1.9230,-1.8975,7.4208,3.3762,-6.7150,-5.2783,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,retest_low_stop,fixed_20d_close,positive_return_after_fixed_20d,27,27,27,10,0,17,0,37.0370,37.0370,10,37.0370,17,0,1.4186,-4.1509,11.0195,3.4524,-7.4758,-5.6657,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,retest_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,27,27,23,6,4,17,0,26.0870,37.0370,10,37.0370,15,6,-0.9277,-1.8975,5.9841,3.4524,-6.5546,-5.4118,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,retest_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,27,27,27,8,0,19,0,29.6296,29.6296,11,40.7407,16,8,-1.1392,-1.8975,5.7845,3.4524,-6.8116,-5.4118,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,signal_low_stop,fixed_10d_close,positive_return_after_fixed_10d,27,27,27,9,0,18,0,33.3333,33.3333,9,33.3333,8,0,-3.1110,-3.6468,9.9102,3.3762,-7.7354,-5.6402,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,signal_low_stop,fixed_20d_close,positive_return_after_fixed_20d,27,27,27,13,0,14,0,48.1481,48.1481,13,48.1481,12,0,1.0807,-1.1385,13.5159,3.4524,-9.1213,-7.5601,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,27,27,23,7,4,16,0,30.4348,40.7407,12,44.4444,11,7,0.2895,-1.1385,8.4805,3.4524,-8.0118,-5.6402,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,27,27,27,9,0,18,0,33.3333,33.3333,14,51.8519,11,9,-1.3056,0.3690,8.2810,3.4524,-8.2687,-5.6402,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,source_retest_or_neckline_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,27,27,27,9,0,18,0,33.3333,33.3333,9,33.3333,10,0,-2.4531,-1.9830,7.5175,3.3762,-7.3667,-5.6402,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,source_retest_or_neckline_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,27,27,27,12,0,15,0,44.4444,44.4444,12,44.4444,13,0,1.1001,-2.4055,11.1232,3.4524,-8.6200,-8.3019,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,source_retest_or_neckline_2pct_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,27,27,23,6,4,17,0,26.0870,37.0370,11,40.7407,12,6,-1.7608,-2.4055,6.0878,3.4524,-7.5211,-5.8333,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_range_or_mixed,signal date market regime is range_or_mixed,source_retest_or_neckline_2pct_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,27,27,27,8,0,19,0,29.6296,29.6296,13,48.1481,12,8,-1.3283,-1.1385,5.8882,3.4524,-7.7781,-5.8333,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_strong_bull,signal date market regime is strong_bull,neckline_minus_2pct_stop,fixed_10d_close,positive_return_after_fixed_10d,279,279,279,129,0,150,0,46.2366,46.2366,129,46.2366,88,0,1.8487,-0.9346,12.8092,8.3333,-7.6761,-7.0661,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
structured_neckline_retest_entry_exit_grid,warning_research_variant_only,structured_neckline_retest_entry_exit_grid_20260627,breakout_family_retest_grid,breakout_family_retest_grid_20260627,warning_research_variant_only,structured_neckline_volume_breakout_proxy,market_regime_strong_bull,signal date market regime is strong_bull,neckline_minus_2pct_stop,fixed_20d_close,positive_return_after_fixed_20d,279,279,279,117,0,162,0,41.9355,41.9355,117,41.9355,125,0,3.9272,-3.6720,18.5750,11.8211,-9.0507,-8.2927,false,not_production_ready_research_only,2026-06-27 18:37:19 Asia/Taipei
