model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,source_audit_scope,case_review_tag,manual_case_id,stock_id,stock_name,signal_date,source_pattern_family,rule_id,rule_window_days,selector_method,baseline_current_left_peak_date,human_left_peak_date,left_low_date,neckline_date,right_low_date,candidate_left_peak_date,candidate_left_peak_price,candidate_days_before_left_low,candidate_drop_to_left_low_pct,candidate_left_descent_wrong_direction_rate_pct,candidate_anchor_delta_vs_current_days,candidate_anchor_delta_vs_human_days,candidate_matches_current_left_peak,candidate_matches_human_left_peak,candidate_anchor_changed_from_current,candidate_inside_current_45d_window,candidate_selection_status,candidate_selection_reason,transition_status,slope_curvature_category,price_level_bucket,anchor_issue_type,recommended_next_research_action,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,8249,菱光,20260317,standard_double_bottom_w,highest_high_90d_before_left_low,90,highest_high_before_left_low,20251202,,20251218,20260121,20260310,20250826,70.3,72,-29.303,40.2778,-60,,false,false,true,false,selected,selected_highest_high_in_90d_window,observation_support_failed,wv_multiple_turn_risk,mid_level,higher_pre_left_low_peak_outside_45d_window,review_left_anchor_window_or_structural_start_rule,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,8249,菱光,20260317,standard_double_bottom_w,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,20251202,,20251218,20260121,20260310,20251021,57.5,41,-13.5652,39.0244,-29,,false,false,true,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_support_failed,wv_multiple_turn_risk,mid_level,higher_pre_left_low_peak_outside_45d_window,review_left_anchor_window_or_structural_start_rule,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,8249,菱光,20260317,standard_double_bottom_w,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,20251202,,20251218,20260121,20260310,20251021,57.5,41,-13.5652,39.0244,-29,,false,false,true,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_support_failed,wv_multiple_turn_risk,mid_level,higher_pre_left_low_peak_outside_45d_window,review_left_anchor_window_or_structural_start_rule,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1339,昭輝,20260318,standard_double_bottom_w,current_detector_left_peak,45,current_detector_output,20251117,,20260106,20260116,20260309,20251117,48.2,34,-13.9004,44.1176,0,,true,false,false,true,selected,selected_current_detector_left_peak,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1339,昭輝,20260318,standard_double_bottom_w,highest_high_45d_before_left_low,45,highest_high_before_left_low,20251117,,20260106,20260116,20260309,20251117,48.2,34,-13.9004,44.1176,0,,true,false,false,true,selected,selected_highest_high_in_45d_window,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1339,昭輝,20260318,standard_double_bottom_w,highest_high_90d_before_left_low,90,highest_high_before_left_low,20251117,,20260106,20260116,20260309,20251117,48.2,34,-13.9004,44.1176,0,,true,false,false,true,selected,selected_highest_high_in_90d_window,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1339,昭輝,20260318,standard_double_bottom_w,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,20251117,,20260106,20260116,20260309,20251117,48.2,34,-13.9004,44.1176,0,,true,false,false,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1339,昭輝,20260318,standard_double_bottom_w,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,20251117,,20260106,20260116,20260309,20251117,48.2,34,-13.9004,44.1176,0,,true,false,false,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_no_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1439,雋揚,20260318,standard_double_bottom_w,current_detector_left_peak,45,current_detector_output,20250925,,20251202,20251218,20260309,20250925,29.55,41,-9.9831,43.9024,0,,true,false,false,true,selected,selected_current_detector_left_peak,observation_support_failed,wv_multiple_turn_risk,low_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1439,雋揚,20260318,standard_double_bottom_w,highest_high_45d_before_left_low,45,highest_high_before_left_low,20250925,,20251202,20251218,20260309,20250925,29.55,41,-9.9831,43.9024,0,,true,false,false,true,selected,selected_highest_high_in_45d_window,observation_support_failed,wv_multiple_turn_risk,low_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1439,雋揚,20260318,standard_double_bottom_w,highest_high_90d_before_left_low,90,highest_high_before_left_low,20250925,,20251202,20251218,20260309,20250811,30.95,70,-14.0549,42.8571,-29,,false,false,true,false,selected,selected_highest_high_in_90d_window,observation_support_failed,wv_multiple_turn_risk,low_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1439,雋揚,20260318,standard_double_bottom_w,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,20250925,,20251202,20251218,20260309,,,,,,,,false,false,false,false,not_selected,no_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_support_failed,wv_multiple_turn_risk,low_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1439,雋揚,20260318,standard_double_bottom_w,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,20250925,,20251202,20251218,20260309,20250811,30.95,70,-14.0549,42.8571,-29,,false,false,true,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_support_failed,wv_multiple_turn_risk,low_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1526,日馳,20260318,standard_double_bottom_w,current_detector_left_peak,45,current_detector_output,20251027,,20251229,20260121,20260313,20251027,19.25,44,-14.5455,31.8182,0,,true,false,false,true,selected,selected_current_detector_left_peak,observation_support_failed,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1526,日馳,20260318,standard_double_bottom_w,highest_high_45d_before_left_low,45,highest_high_before_left_low,20251027,,20251229,20260121,20260313,20251027,19.25,44,-14.5455,31.8182,0,,true,false,false,true,selected,selected_highest_high_in_45d_window,observation_support_failed,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1526,日馳,20260318,standard_double_bottom_w,highest_high_90d_before_left_low,90,highest_high_before_left_low,20251027,,20251229,20260121,20260313,20251016,20.2,49,-18.5644,30.6122,-5,,false,false,true,false,selected,selected_highest_high_in_90d_window,observation_support_failed,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1526,日馳,20260318,standard_double_bottom_w,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,20251027,,20251229,20260121,20260313,20251110,19.15,34,-14.0992,32.3529,10,,false,false,true,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_support_failed,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1526,日馳,20260318,standard_double_bottom_w,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,20251027,,20251229,20260121,20260313,20251110,19.15,34,-14.0992,32.3529,10,,false,false,true,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_support_failed,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1618,合機,20260318,standard_double_bottom_w,current_detector_left_peak,45,current_detector_output,20251009,,20251216,20260123,20260313,20251009,47.45,44,-14.1201,52.2727,0,,true,false,false,true,selected,selected_current_detector_left_peak,observation_support_failed,wv_multiple_turn_risk,mid_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1618,合機,20260318,standard_double_bottom_w,highest_high_45d_before_left_low,45,highest_high_before_left_low,20251009,,20251216,20260123,20260313,20251009,47.45,44,-14.1201,52.2727,0,,true,false,false,true,selected,selected_highest_high_in_45d_window,observation_support_failed,wv_multiple_turn_risk,mid_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1618,合機,20260318,standard_double_bottom_w,highest_high_90d_before_left_low,90,highest_high_before_left_low,20251009,,20251216,20260123,20260313,20250806,53.5,84,-23.8318,48.8095,-40,,false,false,true,false,selected,selected_highest_high_in_90d_window,observation_support_failed,wv_multiple_turn_risk,mid_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1618,合機,20260318,standard_double_bottom_w,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,20251009,,20251216,20260123,20260313,20251009,47.45,44,-14.1201,52.2727,0,,true,false,false,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_support_failed,wv_multiple_turn_risk,mid_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1618,合機,20260318,standard_double_bottom_w,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,20251009,,20251216,20260123,20260313,20251009,47.45,44,-14.1201,52.2727,0,,true,false,false,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_support_failed,wv_multiple_turn_risk,mid_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2438,翔耀,20260318,standard_double_bottom_w,current_detector_left_peak,45,current_detector_output,20251125,,20251224,20260123,20260210,20251125,26.3,21,-18.8213,19.0476,0,,true,false,false,true,selected,selected_current_detector_left_peak,observation_to_price_only_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2438,翔耀,20260318,standard_double_bottom_w,highest_high_45d_before_left_low,45,highest_high_before_left_low,20251125,,20251224,20260123,20260210,20251125,26.3,21,-18.8213,19.0476,0,,true,false,false,true,selected,selected_highest_high_in_45d_window,observation_to_price_only_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2438,翔耀,20260318,standard_double_bottom_w,highest_high_90d_before_left_low,90,highest_high_before_left_low,20251125,,20251224,20260123,20260210,20250814,30.05,84,-28.9517,32.1429,-63,,false,false,true,false,selected,selected_highest_high_in_90d_window,observation_to_price_only_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2438,翔耀,20260318,standard_double_bottom_w,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,20251125,,20251224,20260123,20260210,20251204,25.45,14,-16.11,7.1429,7,,false,false,true,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_to_price_only_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2438,翔耀,20260318,standard_double_bottom_w,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,20251125,,20251224,20260123,20260210,20251204,25.45,14,-16.11,7.1429,7,,false,false,true,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_to_price_only_confirmation,wv_multiple_turn_risk,bottom_quartile_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1521,大億,20260319,standard_double_bottom_w,current_detector_left_peak,45,current_detector_output,20251031,,20260106,20260120,20260313,20251031,25.5,45,-8.6275,31.1111,0,,true,false,false,true,selected,selected_current_detector_left_peak,observation_no_confirmation,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1521,大億,20260319,standard_double_bottom_w,highest_high_45d_before_left_low,45,highest_high_before_left_low,20251031,,20260106,20260120,20260313,20251031,25.5,45,-8.6275,31.1111,0,,true,false,false,true,selected,selected_highest_high_in_45d_window,observation_no_confirmation,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1521,大億,20260319,standard_double_bottom_w,highest_high_90d_before_left_low,90,highest_high_before_left_low,20251031,,20260106,20260120,20260313,20250909,26.85,74,-13.2216,31.0811,-29,,false,false,true,false,selected,selected_highest_high_in_90d_window,observation_no_confirmation,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1521,大億,20260319,standard_double_bottom_w,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,20251031,,20260106,20260120,20260313,,,,,,,,false,false,false,false,not_selected,no_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_no_confirmation,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1521,大億,20260319,standard_double_bottom_w,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,20251031,,20260106,20260120,20260313,20250909,26.85,74,-13.2216,31.0811,-29,,false,false,true,false,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_no_confirmation,wv_multiple_turn_risk,low_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2420,新巨,20260319,standard_double_bottom_w,current_detector_left_peak,45,current_detector_output,20251002,,20251119,20260123,20260206,20251002,52.8,29,-8.3333,34.4828,0,,true,false,false,true,selected,selected_current_detector_left_peak,observation_to_price_only_confirmation,wv_multiple_turn_risk,mid_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2420,新巨,20260319,standard_double_bottom_w,highest_high_45d_before_left_low,45,highest_high_before_left_low,20251002,,20251119,20260123,20260206,20250904,56.3,44,-14.032,36.3636,-15,,false,false,true,true,selected,selected_highest_high_in_45d_window,observation_to_price_only_confirmation,wv_multiple_turn_risk,mid_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2420,新巨,20260319,standard_double_bottom_w,highest_high_90d_before_left_low,90,highest_high_before_left_low,20251002,,20251119,20260123,20260206,20250819,60.2,56,-19.6013,39.2857,-27,,false,false,true,false,selected,selected_highest_high_in_90d_window,observation_to_price_only_confirmation,wv_multiple_turn_risk,mid_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2420,新巨,20260319,standard_double_bottom_w,nearest_micro_pressure_45d_min15_before_left_low,45,nearest_micro_pressure_before_left_low,20251002,,20251119,20260123,20260206,20250909,56.2,42,-13.879,38.0952,-13,,false,false,true,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_to_price_only_confirmation,wv_multiple_turn_risk,mid_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,2420,新巨,20260319,standard_double_bottom_w,nearest_micro_pressure_90d_min15_before_left_low,90,nearest_micro_pressure_before_left_low,20251002,,20251119,20260123,20260206,20250909,56.2,42,-13.879,38.0952,-13,,false,false,true,true,selected,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,observation_to_price_only_confirmation,wv_multiple_turn_risk,mid_level,no_anchor_issue_detected,no_immediate_anchor_action,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_rule_grid,w_bottom_left_anchor_pattern_family_audit,warning_research_variant_only,w_bottom_left_anchor_rule_grid_20260625,warning_research_variant_only,current_model_candidate,,,1513,中興電,20260320,standard_double_bottom_w,current_detector_left_peak,45,current_detector_output,20251009,,20251216,20260122,20260309,20251009,161.0,44,-10.2484,40.9091,0,,true,false,false,true,selected,selected_current_detector_left_peak,observation_support_failed,wv_multiple_turn_risk,high_level,auto_left_peak_near_search_window_edge,manual_confirm_left_start_before_using_as_positive,pending_research_review,false,not_production_ready_research_only,2026-06-25 14:00:38 Asia/Taipei
