generated_at,model_id,model_name_zh,research_artifact_id,artifact_version,source_timing_artifact_id,anomaly_exclusion_basis,decision_basis,sensitivity_basis,feature_time_basis,feature_time_basis_zh,feature_information_cutoff,candidate_confirmation_rule_id,pending_window_days,exit_clock_id,entry_rule_id,stop_rule_id,win_definition,neutral_definition,failure_definition,high_return_definition,monthly_revenue_scope,financial_statement_scope,financial_statement_fields_excluded,same_stock_non_overlap_applied,same_stock_overlap_pair_count,same_stock_revenue_period_repeat_count,timing_expected_accepted_trade_count,timing_accepted_trade_count_parity_status,anomaly_interpretation_status,feature_context_revenue_anomaly_candidate_count,feature_context_candidate_values_retained_in_feature_evidence,sample_count_context,combination_policy,approved_for_daily,production_change,promotion_readiness,row_type,feature_order,feature_id,feature_family,feature_rule,feature_column,feature_observed_column,feature_independence_status,equivalent_to_feature_id,feature_observed_count,feature_coverage_pct,feature_hit_count,evidence_interpretation,accepted_trade_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_realized_return_pct,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,loss_5_count,loss_5_rate_pct,feature_hit_rate_within_observed_pct,high_return_group_count,high_return_feature_observed_count,high_return_feature_hit_count,high_return_feature_hit_rate_pct,high_return_feature_hit_rate_within_observed_pct,win_group_count,win_feature_observed_count,win_feature_hit_count,win_feature_hit_rate_pct,win_feature_hit_rate_within_observed_pct,failure_group_count,failure_feature_observed_count,failure_feature_hit_count,failure_feature_hit_rate_pct,failure_feature_hit_rate_within_observed_pct,high_return_minus_failure_hit_rate_pct,high_return_minus_failure_hit_rate_within_observed_pct,delta_vs_baseline_win_rate_pct,delta_vs_baseline_failure_rate_pct,delta_vs_baseline_avg_return_pct,delta_vs_baseline_median_return_pct,delta_vs_baseline_high_return_8_rate_pct,delta_vs_baseline_loss_5_rate_pct,high_return_feature_value_count,high_return_feature_mean,high_return_feature_median,win_feature_value_count,win_feature_mean,win_feature_median,failure_feature_value_count,failure_feature_mean,failure_feature_median,high_return_minus_failure_feature_mean,high_return_minus_failure_feature_median,candidate_threshold_sensitivity_direction_status
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,130,tdcc_consecutive_up_ge1,tdcc,TDCC consecutive up weeks >= 1 evaluated at confirmation_date_close,feature__tdcc_consecutive_up_ge1,feature_observed__tdcc_consecutive_up_ge1,distinct_observed_mask,,322,19.0758,177,mixed_or_low_discrimination_research_only,177.0,62.0,33.0,82.0,35.0282,18.6441,46.3277,1.7042,0.7614,44.0,24.8588,51.0,28.8136,54.9689,466.0,92.0,44.0,9.4421,47.8261,573.0,118.0,62.0,10.8202,52.5424,878.0,150.0,82.0,9.3394,54.6667,0.1027,-6.8406,1.0827,-5.6865,-1.5907,1.502,-2.7478,-4.658,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,140,tdcc_consecutive_up_ge2,tdcc,TDCC consecutive up weeks >= 2 evaluated at confirmation_date_close,feature__tdcc_consecutive_up_ge2,feature_observed__tdcc_consecutive_up_ge2,distinct_observed_mask,,322,19.0758,102,mixed_or_low_discrimination_research_only,102.0,33.0,21.0,48.0,32.3529,20.5882,47.0588,1.1317,0.2582,23.0,22.549,29.0,28.4314,31.677,466.0,92.0,23.0,4.9356,25.0,573.0,118.0,33.0,5.7592,27.9661,878.0,150.0,48.0,5.467,32.0,-0.5314,-7.0,-1.5926,-4.9554,-2.1632,0.9988,-5.0576,-5.0402,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,200,technical_macd_hist_gt0,technical,MACD histogram > 0 on signal date evaluated at confirmation_date_close,feature__technical_macd_hist_gt0,feature_observed__technical_macd_hist_gt0,distinct_observed_mask,,1514,89.6919,1387,mixed_or_low_discrimination_research_only,1387.0,481.0,199.0,707.0,34.6792,14.3475,50.9733,3.5954,-0.4231,391.0,28.1903,451.0,32.5162,91.6116,466.0,437.0,391.0,83.9056,89.4737,573.0,535.0,481.0,83.9442,89.9065,878.0,766.0,707.0,80.5239,92.2977,3.3817,-2.824,0.7337,-1.0409,0.3005,0.3175,0.5837,-0.9554,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,210,technical_rsi14_ge60,technical,RSI14 >= 60 on signal date evaluated at confirmation_date_close,feature__technical_rsi14_ge60,feature_observed__technical_rsi14_ge60,distinct_observed_mask,,1688,100.0,1313,mixed_or_low_discrimination_research_only,1313.0,450.0,177.0,686.0,34.2727,13.4806,52.2468,3.0801,-0.7692,369.0,28.1036,450.0,34.2727,77.7844,466.0,466.0,369.0,79.1845,79.1845,573.0,573.0,450.0,78.534,78.534,878.0,878.0,686.0,78.1321,78.1321,1.0524,1.0524,0.3272,0.2326,-0.2148,-0.0286,0.497,0.8011,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,220,technical_rsi14_40_70,technical,40 <= RSI14 <= 70 on signal date evaluated at confirmation_date_close,feature__technical_rsi14_40_70,feature_observed__technical_rsi14_40_70,distinct_observed_mask,,1688,100.0,1180,positive_discriminator_single_feature_candidate,1180.0,408.0,171.0,601.0,34.5763,14.4915,50.9322,3.7034,-0.3886,335.0,28.3898,383.0,32.4576,69.9052,466.0,466.0,335.0,71.8884,71.8884,573.0,573.0,408.0,71.2042,71.2042,878.0,878.0,601.0,68.451,68.451,3.4374,3.4374,0.6308,-1.082,0.4085,0.352,0.7832,-1.014,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,230,technical_kd_bullish_not_overheated,technical,K > D and K < 80 on signal date evaluated at confirmation_date_close,feature__technical_kd_bullish_not_overheated,feature_observed__technical_kd_bullish_not_overheated,distinct_observed_mask,,1688,100.0,1290,mixed_or_low_discrimination_research_only,1290.0,428.0,177.0,685.0,33.1783,13.7209,53.1008,3.3198,-0.9307,354.0,27.4419,439.0,34.031,76.4218,466.0,466.0,354.0,75.9657,75.9657,573.0,573.0,428.0,74.6946,74.6946,878.0,878.0,685.0,78.0182,78.0182,-2.0525,-2.0525,-0.7672,1.0866,0.0249,-0.1901,-0.1647,0.5594,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,240,technical_kdj_bullish_not_extreme,technical,"K > D, J > K, and J < 100 on signal date; J = 3K - 2D evaluated at confirmation_date_close",feature__technical_kdj_bullish_not_extreme,feature_observed__technical_kdj_bullish_not_extreme,distinct_observed_mask,,1688,100.0,1164,mixed_or_low_discrimination_research_only,1164.0,400.0,157.0,607.0,34.3643,13.488,52.1478,3.744,-0.7,335.0,28.7801,390.0,33.5052,68.9573,466.0,466.0,335.0,71.8884,71.8884,573.0,573.0,400.0,69.808,69.808,878.0,878.0,607.0,69.1344,69.1344,2.754,2.754,0.4188,0.1336,0.4491,0.0406,1.1735,0.0336,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,250,technical_kdj_j_ge100,technical_risk,KDJ J >= 100 on signal date; J = 3K - 2D evaluated at confirmation_date_close,feature__technical_kdj_j_ge100,feature_observed__technical_kdj_j_ge100,distinct_observed_mask,,1688,100.0,444,mixed_or_low_discrimination_research_only,444.0,147.0,68.0,229.0,33.1081,15.3153,51.5766,2.3529,-0.7694,114.0,25.6757,148.0,33.3333,26.3033,466.0,466.0,114.0,24.4635,24.4635,573.0,573.0,147.0,25.6545,25.6545,878.0,878.0,229.0,26.082,26.082,-1.6185,-1.6185,-0.8374,-0.4376,-0.942,-0.0288,-1.9309,-0.1383,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,260,technical_bb_width_not_extreme,technical,Bollinger Band width rank over 120 days <= 80% evaluated at confirmation_date_close,feature__technical_bb_width_not_extreme,feature_observed__technical_bb_width_not_extreme,distinct_observed_mask,,1688,100.0,863,positive_discriminator_single_feature_candidate,863.0,301.0,129.0,433.0,34.8783,14.9479,50.1738,3.5921,-0.1927,244.0,28.2735,279.0,32.3291,51.1256,466.0,466.0,244.0,52.3605,52.3605,573.0,573.0,301.0,52.5305,52.5305,878.0,878.0,433.0,49.3166,49.3166,3.0439,3.0439,0.9328,-1.8404,0.2972,0.5479,0.6669,-1.1425,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,270,technical_close_above_ma20_ema23,technical,feature-date close is above both MA20 and EMA23 evaluated at confirmation_date_close,feature__technical_close_above_ma20_ema23,feature_observed__technical_close_above_ma20_ema23,distinct_observed_mask,,1651,97.8081,1650,mixed_or_low_discrimination_research_only,1650.0,563.0,231.0,856.0,34.1212,14.0,51.8788,3.3545,-0.7273,457.0,27.697,552.0,33.4545,99.9394,466.0,458.0,457.0,98.0687,99.7817,573.0,564.0,563.0,98.2548,99.8227,878.0,856.0,856.0,97.4943,100.0,0.5744,-0.2183,0.1757,-0.1354,0.0596,0.0133,0.0904,-0.0171,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,280,technical_ema23_slope_positive,technical,EMA23 five-day slope is positive evaluated at confirmation_date_close,feature__technical_ema23_slope_positive,feature_observed__technical_ema23_slope_positive,distinct_observed_mask,,1565,92.7133,1452,positive_discriminator_single_feature_candidate,1452.0,510.0,196.0,746.0,35.124,13.4986,51.3774,3.7276,-0.5225,414.0,28.5124,479.0,32.989,92.7796,466.0,441.0,414.0,88.8412,93.8776,573.0,545.0,510.0,89.0052,93.578,878.0,803.0,746.0,84.9658,92.9016,3.8754,0.976,1.1785,-0.6368,0.4327,0.2181,0.9058,-0.4826,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,290,technical_obv_above_ma20,technical,OBV is above its MA20 evaluated at confirmation_date_close,feature__technical_obv_above_ma20,feature_observed__technical_obv_above_ma20,distinct_observed_mask,,1688,100.0,1607,failure_associated_risk_feature_candidate,1607.0,538.0,226.0,843.0,33.4785,14.0635,52.458,3.1278,-0.7937,437.0,27.1935,543.0,33.7897,95.2014,466.0,466.0,437.0,93.7768,93.7768,573.0,573.0,538.0,93.8918,93.8918,878.0,878.0,843.0,96.0137,96.0137,-2.2369,-2.2369,-0.467,0.4438,-0.1671,-0.0531,-0.4131,0.3181,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,300,technical_ma20_above_ma60,technical,MA20 > MA60 on signal date evaluated at confirmation_date_close,feature__technical_ma20_above_ma60,feature_observed__technical_ma20_above_ma60,distinct_observed_mask,,1302,77.1327,740,positive_discriminator_single_feature_candidate,740.0,278.0,100.0,362.0,37.5676,13.5135,48.9189,4.6136,0.2127,231.0,31.2162,243.0,32.8378,56.8356,466.0,373.0,231.0,49.5708,61.9303,573.0,459.0,278.0,48.5166,60.5664,878.0,657.0,362.0,41.2301,55.0989,8.3407,6.8314,3.6221,-3.0953,1.3187,0.9533,3.6096,-0.6338,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,400,shape_range23_width_le10,price_shape,previous 23-day range width <= 10% evaluated at confirmation_date_close,feature__shape_range23_width_le10,feature_observed__shape_range23_width_le10,distinct_observed_mask,,1688,100.0,412,failure_associated_risk_feature_candidate,412.0,89.0,86.0,237.0,21.6019,20.8738,57.5243,0.3129,-1.4663,59.0,14.3204,116.0,28.1553,24.4076,466.0,466.0,59.0,12.6609,12.6609,573.0,573.0,89.0,15.5323,15.5323,878.0,878.0,237.0,26.9932,26.9932,-14.3323,-14.3323,-12.3436,5.5101,-2.982,-0.7257,-13.2862,-5.3163,,,,,,,,,,,,not_applicable
2026-07-13 19:06:34 Asia/Taipei,revenue_unreacted_range,營收爆發但股價尚未反應模型,revenue_unreacted_range_fixed_confirmation_feature_contrast_audit,fixed_range23_breakout_3d_confirmation_d20_v2_anomaly_candidate_primary,revenue_unreacted_range_close_confirmation_timing_audit,excluding_abs_ge80_anomaly_candidates_sensitivity_only,False,True,confirmation_date_close,確認日收盤已知,confirmation_date_close_before_entry_next_open,range23_highest_close_breakout,3,confirmation_d20_close,confirmation_close_next_trading_day_open,no_stop_in_fixed_feature_contrast,realized return >= +5%,0% <= realized return < +5%,realized return < 0%,realized return >= +8%,monthly_revenue_point_in_time_only,excluded_no_formal_point_in_time_layer,quarterly_or_annual_financial_statements|EPS|gross_margin|operating_margin|operating_income|non_operating_income|net_income,True,0,0,1688,pass,candidate_threshold_sensitivity_only_not_anomaly_disposition,101,True,reported_not_a_disqualifier_non_overlap_and_revenue_period_dedup_enforced,single_features_only_no_arbitrary_condition_stacking,False,none,blocked_pending_root_cause_anomaly_candidate_review,binary_feature,410,shape_range23_width_le15,price_shape,previous 23-day range width <= 15% evaluated at confirmation_date_close,feature__shape_range23_width_le15,feature_observed__shape_range23_width_le15,distinct_observed_mask,,1688,100.0,840,failure_associated_risk_feature_candidate,840.0,219.0,152.0,469.0,26.0714,18.0952,55.8333,1.0003,-1.378,160.0,19.0476,256.0,30.4762,49.763,466.0,466.0,160.0,34.3348,34.3348,573.0,573.0,219.0,38.2199,38.2199,878.0,878.0,469.0,53.4169,53.4169,-19.0821,-19.0821,-7.8741,3.8191,-2.2946,-0.6374,-8.559,-2.9954,,,,,,,,,,,,not_applicable
