research_id,artifact_version,source_research_id,source_artifact_version,advisory_status,model_id,matrix_family,condition_set_id,condition_set_label,population_basis,requires_60d_high_breakout,requires_next_day_continuation,deep_low_window_days,deep_low_threshold_pct,range_window_days,range_width_threshold_pct,extra_gate,baseline_sample_size,sample_size,coverage_pct,win_count,neutral_count,loss_count,win_rate_pct,neutral_rate_pct,loss_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,min_return_pct,max_return_pct,trim_sample_size,trim_avg_return_pct,trim_median_return_pct,sample_status,win_rate_delta_pct,loss_rate_delta_pct,avg_return_delta_pct,median_return_delta_pct,decision_hint,value_a,value_b,value_c,note,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_and_range,off240_le30_range120_le25,off 240d low <= 30% and 120d range <= 25%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,30,120,25,,808,8,0.99,2,0,6,25.0,0.0,75.0,-1.295,-4.1676,-7.6414,8.6962,-8.0515,19.0476,6,-3.5594,-4.1676,insufficient_sample,-27.48,27.97,-6.2843,-5.5158,insufficient_sample_do_not_use,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,"tests very-low-base plus consolidation width; research-only, not a production gate",False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_and_range,off240_le30_range120_le35,off 240d low <= 30% and 120d range <= 35%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,30,120,35,,808,11,1.36,3,0,8,27.27,0.0,72.73,-0.78,-5.0736,-8.0515,19.0476,-19.9839,26.8382,9,-1.7149,-5.0736,insufficient_sample,-25.21,25.7,-5.7693,-6.4218,insufficient_sample_do_not_use,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,"tests very-low-base plus consolidation width; research-only, not a production gate",False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_and_range,off240_le30_range120_le45,off 240d low <= 30% and 120d range <= 45%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,30,120,45,,808,11,1.36,3,0,8,27.27,0.0,72.73,-0.78,-5.0736,-8.0515,19.0476,-19.9839,26.8382,9,-1.7149,-5.0736,insufficient_sample,-25.21,25.7,-5.7693,-6.4218,insufficient_sample_do_not_use,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,"tests very-low-base plus consolidation width; research-only, not a production gate",False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_only,off240_le40,off 240d low <= 40%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,40,,,,808,22,2.72,7,0,15,31.82,0.0,68.18,-0.6282,-3.521,-14.3994,18.2792,-19.9839,35.443,20,-1.464,-3.521,very_thin_sample,-20.66,21.15,-5.6175,-4.8692,very_thin_sample_review_only,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,deep low proxy under the current v2 60d-high + continuation population,False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_and_range,off240_le40_range60_le25,off 240d low <= 40% and 60d range <= 25%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,40,60,25,,808,16,1.98,6,0,10,37.5,0.0,62.5,1.8587,-2.7667,-10.5038,22.9429,-19.9839,35.443,14,1.02,-2.7667,insufficient_sample,-14.98,15.47,-3.1306,-4.1149,insufficient_sample_do_not_use,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,"tests very-low-base plus consolidation width; research-only, not a production gate",False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_and_range,off240_le40_range60_le35,off 240d low <= 40% and 60d range <= 35%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,40,60,35,,808,22,2.72,7,0,15,31.82,0.0,68.18,-0.6282,-3.521,-14.3994,18.2792,-19.9839,35.443,20,-1.464,-3.521,very_thin_sample,-20.66,21.15,-5.6175,-4.8692,very_thin_sample_review_only,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,"tests very-low-base plus consolidation width; research-only, not a production gate",False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_and_range,off240_le40_range120_le25,off 240d low <= 40% and 120d range <= 25%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,40,120,25,,808,10,1.24,3,0,7,30.0,0.0,70.0,-1.1953,-4.1676,-8.5419,12.132,-12.956,19.0476,8,-2.2555,-4.1676,insufficient_sample,-22.48,22.97,-6.1846,-5.5158,insufficient_sample_do_not_use,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,"tests very-low-base plus consolidation width; research-only, not a production gate",False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_and_range,off240_le40_range120_le35,off 240d low <= 40% and 120d range <= 35%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,40,120,35,,808,20,2.48,6,0,14,30.0,0.0,70.0,-2.3034,-4.4599,-14.6816,12.132,-19.9839,26.8382,18,-2.9401,-4.4599,very_thin_sample,-22.48,22.97,-7.2927,-5.8081,very_thin_sample_review_only,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,"tests very-low-base plus consolidation width; research-only, not a production gate",False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,deep_low_and_range,off240_le40_range120_le45,off 240d low <= 40% and 120d range <= 45%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,240,40,120,45,,808,21,2.6,7,0,14,33.33,0.0,66.67,-0.5059,-3.8462,-14.5598,19.0476,-19.9839,35.443,19,-1.3728,-3.8462,very_thin_sample,-19.15,19.64,-5.4952,-5.1944,very_thin_sample_review_only,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,"tests very-low-base plus consolidation width; research-only, not a production gate",False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,range_only,range60_le25,60d range <= 25%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,,,60,25,,808,145,17.95,60,0,85,41.38,0.0,58.62,1.1358,-2.682,-13.6895,21.6241,-21.5238,68.1818,141,0.7198,-2.682,thin_but_reviewable_sample,-11.1,11.59,-3.8535,-4.0302,weaker_than_current_v2_do_not_promote_as_gate,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,range-width proxy alone; does not prove low base,False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,range_only,range60_le35,60d range <= 35%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,,,60,35,,808,293,36.26,127,2,164,43.34,0.68,55.97,2.3964,-1.978,-13.3945,23.6865,-24.5464,68.1818,287,2.0232,-1.978,thin_but_reviewable_sample,-9.14,8.94,-2.5929,-3.3262,weaker_than_current_v2_do_not_promote_as_gate,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,range-width proxy alone; does not prove low base,False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,range_only,range120_le25,120d range <= 25%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,,,120,25,,808,45,5.57,13,0,32,28.89,0.0,71.11,-2.7502,-5.4449,-15.0848,14.5476,-19.4118,36.8807,43,-3.2844,-5.4449,very_thin_sample,-23.59,24.08,-7.7395,-6.7931,very_thin_sample_review_only,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,range-width proxy alone; does not prove low base,False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,range_only,range120_le35,120d range <= 35%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,,,120,35,,808,110,13.61,34,0,76,30.91,0.0,69.09,-1.8106,-4.6531,-14.5907,14.6267,-24.5464,68.1818,106,-2.4355,-4.6531,thin_but_reviewable_sample,-21.57,22.06,-6.7999,-6.0013,weaker_than_current_v2_do_not_promote_as_gate,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,range-width proxy alone; does not prove low base,False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,volume_range_breakout_v2_raw_market_rerun,volume_range_breakout_v2_raw_market_rerun_20260708,warning_research_variant_only,volume_range_breakout,range_only,range120_le45,120d range <= 45%,current_v2_raw_market_events_requires_prev60_high_breakout_and_next_day_continuation,True,True,,,120,45,,808,177,21.91,70,0,107,39.55,0.0,60.45,0.9604,-3.3019,-14.6836,21.3733,-24.5464,68.1818,173,0.5021,-3.3019,thin_but_reviewable_sample,-12.93,13.42,-4.0289,-4.6501,weaker_than_current_v2_do_not_promote_as_gate,source_rows=808,current_v2_population=True,deep_low_not_yet_raw_rerun_without_60d_high_gate,range-width proxy alone; does not prove low base,False,not_production_ready_research_only,2026-07-08 18:31:35 Asia/Taipei
