model_id,event_date,stock_id,stock_name,market,market_regime,classification_id,classification_name_zh,pattern_tags,consolidation_type,consolidation_name_zh,price_position_type,price_position_name_zh,attack_method,attack_method_name_zh,candle_quality,candle_quality_name_zh,follow_through_type,follow_through_name_zh,follow_through_tags,risk_type,risk_name_zh,risk_tags,volume_ratio,signal_return_1d_pct,signal_open,signal_high,signal_low,signal_close,next_open,next_high,next_low,next_close,touch_5ma_10d,touch_10ma_10d,break_signal_low_5d,range_width_20_pct,range_width_40_pct,range_width_60_pct,low_position_60_pct,limit_up_like,out_of_sample
volume_range_breakout,20260126,4976,佳凌,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|locked_limit_up|false_breakout|break_signal_low|breakout_failure,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,false_breakout,假突破,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,4.319,9.8592,32.7,35.1,32.45,35.1,35.0,35.0,32.75,32.75,True,True,True,13.5739,14.0893,20.7904,99.1736,True,False
volume_range_breakout,20260126,6133,金橋,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,4.5858,9.9138,23.95,25.5,22.4,25.5,28.0,28.05,27.85,28.05,True,True,False,27.0408,57.5949,65.4485,106.0914,True,False
volume_range_breakout,20260126,6202,盛群,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|long_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|volume_overheat|breakout_failure|stop_loss_easy_trigger,5.1383,10.0,44.15,48.4,44.05,48.4,48.4,48.75,46.65,48.1,True,True,True,26.5475,26.5475,28.4916,123.5294,True,False
volume_range_breakout,20260126,6446,藥華藥,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,2.0998,10.0,613.0,660.0,612.0,660.0,677.0,726.0,677.0,722.0,True,True,False,31.0493,31.0493,35.2486,130.094,True,False
volume_range_breakout,20260126,6492,生華科,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|non_consolidation|unknown_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,volume_overheat|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,5.3107,9.8921,61.1,61.1,61.1,61.1,64.6,64.6,59.7,62.5,True,True,True,34.4619,39.6985,,,True,False
volume_range_breakout,20260126,6494,九齊,TPEX,strong_bull,standard_breakout,一般突破,volume_ratio_2_3|long_base|long_consolidation|unknown_position|general_breakout|standard_candle|break_signal_low|breakout_failure,long_consolidation,長盤整,unknown_position,位階資料不足,general_breakout,一般突破,standard_candle,一般K棒,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,2.2596,2.9491,37.3,38.55,37.3,38.4,38.85,39.55,37.1,37.9,True,True,True,8.2251,11.9769,,,False,False
volume_range_breakout,20260126,6505,台塑化,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|long_base|middle_position_60|long_consolidation|middle_position|locked_limit_up|close_at_high|next_day_gap_fade|normal_risk,long_consolidation,長盤整,middle_position,中位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_gap_fade,隔日開高走低,next_day_gap_fade|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.5935,9.8947,47.9,52.2,47.9,52.2,53.8,54.3,50.9,51.6,True,True,False,9.9454,19.3443,31.3433,63.37,True,False
volume_range_breakout,20260126,6574,霈方,TPEX,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|long_consolidation|unknown_position|volume_attack|explosive_long_red|pullback_10ma|volume_overheat,long_consolidation,長盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,explosive_long_red,爆量長紅,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,volume_overheat,量能過熱,volume_overheat,7.5,8.5507,69.0,75.9,69.0,74.9,74.7,78.8,72.6,74.7,True,True,False,7.1975,14.242,,,False,False
volume_range_breakout,20260126,6708,天擎,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|non_consolidation|unknown_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,4.0343,10.0,48.25,48.4,48.25,48.4,45.05,48.8,45.0,46.2,True,True,True,26.5193,26.8698,,,True,False
volume_range_breakout,20260126,7709,榮田,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|long_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|stop_loss_easy_trigger,long_consolidation,長盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma,stop_loss_easy_trigger,停損容易被打到,tight_signal_low_stop,4.247,9.8999,49.4,49.4,49.35,49.4,50.8,53.0,49.45,52.3,True,False,False,20.0,23.4568,,,True,False
volume_range_breakout,20260126,8155,博智,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|long_base|long_consolidation|unknown_position|locked_limit_up|close_at_high|next_day_continuation|stop_loss_easy_trigger,long_consolidation,長盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,stop_loss_easy_trigger,停損容易被打到,tight_signal_low_stop,2.1725,9.7561,198.0,202.5,197.5,202.5,206.5,219.5,206.0,213.0,True,True,False,17.3252,18.7692,,,True,False
volume_range_breakout,20260126,8477,創業家,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|long_consolidation|unknown_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,long_consolidation,長盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,volume_overheat|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,10.3123,9.8485,14.4,14.5,14.1,14.5,13.35,14.45,13.05,13.7,True,True,True,12.8205,18.3857,,,True,False
volume_range_breakout,20260126,8932,智通*,TPEX,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|long_consolidation|unknown_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,long_consolidation,長盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,4.3317,7.3684,190.5,207.0,189.0,204.0,206.0,207.5,197.5,204.0,True,True,True,22.6006,22.6006,,,False,False
volume_range_breakout,20260127,1447,力鵬,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,4.1152,9.965,6.29,6.29,6.27,6.29,6.4,6.4,5.67,5.76,True,True,True,13.2673,14.0594,14.0594,174.6479,True,False
volume_range_breakout,20260127,1453,大將,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|locked_limit_up|false_breakout|pullback_10ma|breakout_failure,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,false_breakout,假突破,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,breakout_failure,突破失敗,high_position_chase|volume_overheat|breakout_failure,5.6471,9.9174,12.8,13.3,12.3,13.3,12.8,12.9,12.45,12.75,True,True,False,7.8838,11.0169,11.0169,115.3846,True,False
volume_range_breakout,20260127,1471,首利,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|volume_overheat|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,8.2376,9.7378,14.65,14.65,14.5,14.65,15.5,15.55,13.45,13.9,True,True,True,53.8018,58.9286,62.8049,125.2427,True,False
volume_range_breakout,20260127,2303,聯電,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,2.1114,9.9567,71.1,76.2,69.6,76.2,79.6,79.7,75.3,75.9,True,True,True,49.4802,59.0708,64.1553,115.3025,True,False
volume_range_breakout,20260127,2431,聯昌,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|volume_overheat|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,7.9484,9.9688,17.65,17.65,17.35,17.65,17.65,17.65,16.55,16.85,True,True,True,42.6667,45.9091,46.5753,131.3725,True,False
volume_range_breakout,20260127,2486,一詮,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,3.4287,9.9138,122.0,127.5,121.0,127.5,127.5,132.0,121.5,131.0,True,True,True,30.6306,32.5714,68.8501,124.3129,True,False
volume_range_breakout,20260127,2740,天蔥,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,3.2558,10.0,34.35,37.95,34.0,37.95,37.95,41.7,37.95,41.7,True,True,False,31.1787,53.3333,79.6992,113.2075,True,False
volume_range_breakout,20260127,3023,信邦,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|locked_limit_up|explosive_long_red|pullback_5ma|high_position_chase,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,explosive_long_red,爆量長紅,pullback_5ma,回測5MA,pullback_5ma,high_position_chase,高位階追價,high_position_chase,4.9587,9.5238,215.5,231.0,213.5,230.0,227.5,229.5,223.5,228.0,True,False,False,13.5135,20.2703,21.3514,113.9241,True,False
volume_range_breakout,20260127,3260,威剛,TPEX,strong_bull,wide_range_breakout,寬區間突破,volume_ratio_2_3|wide_base|middle_position_60|non_consolidation|middle_position|general_breakout|standard_candle|break_signal_low|breakout_failure,non_consolidation,非盤整,middle_position,中位階,general_breakout,一般突破,standard_candle,一般K棒,break_signal_low,跌破訊號低點,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,2.8818,3.0391,350.0,360.0,343.5,356.0,369.5,389.5,367.5,369.0,True,True,True,57.4032,101.4577,144.898,74.2455,False,False
volume_range_breakout,20260127,3374,精材,TPEX,strong_bull,low_position_breakout,低位階突破,volume_ratio_2_3|wide_base|low_position_60|non_consolidation|low_position|general_breakout|false_breakout|break_signal_low|breakout_failure,non_consolidation,非盤整,low_position,低位階,general_breakout,一般突破,false_breakout,假突破,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,2.3105,7.5419,180.5,195.0,179.5,192.5,193.0,194.0,182.0,182.5,True,True,True,38.9513,42.6923,111.811,46.1268,False,False
volume_range_breakout,20260127,3413,京鼎,TWSE,strong_bull,long_base_low_position,長盤整低位階突破,volume_ratio_ge_3|long_base|low_position_60|long_consolidation|low_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,long_consolidation,長盤整,low_position,低位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.0021,5.0611,286.5,305.0,286.5,301.0,305.0,315.0,302.0,303.5,True,True,True,8.2569,13.211,38.5321,27.1429,False,False
volume_range_breakout,20260127,3426,台興,TPEX,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|long_consolidation|unknown_position|volume_attack|close_at_high|next_day_continuation|normal_risk,long_consolidation,長盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,3.7037,6.9767,43.0,46.0,43.0,46.0,45.95,46.5,45.1,46.5,True,True,False,10.8861,13.4715,,,False,False
volume_range_breakout,20260127,3523,迎輝,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|long_consolidation|unknown_position|locked_limit_up|false_breakout|break_signal_low|breakout_failure,long_consolidation,長盤整,unknown_position,位階資料不足,locked_limit_up,鎖量漲停,false_breakout,假突破,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,volume_overheat|breakout_failure|stop_loss_easy_trigger,6.7978,9.7826,18.6,20.2,18.6,20.2,20.25,20.25,19.3,19.3,True,True,True,12.828,17.6292,,,True,False
volume_range_breakout,20260127,3605,宏致,TWSE,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|middle_position_60|long_consolidation|middle_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,long_consolidation,長盤整,middle_position,中位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.8346,6.4465,63.8,69.3,63.3,67.7,67.9,70.5,67.3,69.3,True,True,True,13.7931,13.7931,25.0,66.8966,False,False
volume_range_breakout,20260127,6133,金橋,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_lt_2|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,1.9095,10.0,28.0,28.05,27.85,28.05,29.7,30.0,27.6,28.95,True,True,True,30.102,56.4417,69.4352,124.4019,True,False
volume_range_breakout,20260127,6168,宏齊,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|volume_overheat|breakout_failure|stop_loss_easy_trigger,8.7737,9.8851,21.85,23.9,21.8,23.9,24.5,25.05,24.0,24.5,True,True,True,14.9871,15.5844,23.6111,138.8235,True,False
volume_range_breakout,20260127,6209,今國光,TWSE,strong_bull,high_position_breakout,高位階突破,volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|volume_attack|false_breakout|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,volume_attack,放量攻擊,false_breakout,假突破,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,4.1834,7.3569,76.0,80.5,71.7,78.8,79.0,79.0,71.0,72.8,True,True,True,28.7719,35.9259,70.1043,117.8512,False,False
volume_range_breakout,20260127,6446,藥華藥,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|explosive_long_red|next_day_gap_fade|high_position_chase,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,explosive_long_red,爆量長紅,next_day_gap_fade,隔日開高走低,next_day_gap_fade|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase,3.4898,9.3939,677.0,726.0,677.0,722.0,724.0,725.0,692.0,700.0,True,True,False,41.3276,41.3276,45.8564,129.8795,True,False
volume_range_breakout,20260127,6472,保瑞,TWSE,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|middle_position_60|long_consolidation|middle_position|volume_attack|explosive_long_red|pullback_10ma|normal_risk,long_consolidation,長盤整,middle_position,中位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,normal_risk,一般風險,,3.5615,7.5646,548.0,596.0,544.0,583.0,583.0,594.0,568.0,582.0,True,True,False,18.2773,18.2773,36.7647,61.1429,False,False
volume_range_breakout,20260127,6504,南六,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|middle_position_60|long_consolidation|middle_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,long_consolidation,長盤整,middle_position,中位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,volume_overheat|breakout_failure|stop_loss_easy_trigger,8.1685,9.9877,41.6,44.6,41.6,44.6,47.5,49.05,47.0,49.05,True,True,True,7.037,12.0988,13.7037,73.8739,True,False
volume_range_breakout,20260127,6547,高端疫苗,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|middle_position_60|long_consolidation|middle_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,long_consolidation,長盤整,middle_position,中位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_continuation|next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.2157,9.9063,38.2,41.05,38.2,41.05,45.15,45.15,41.05,41.5,True,True,True,10.6944,19.7222,36.1194,62.3967,True,False
volume_range_breakout,20260127,6643,M31,TPEX,strong_bull,low_position_breakout,低位階突破,volume_ratio_2_3|wide_base|low_position_60|non_consolidation|low_position|general_breakout|standard_candle|break_signal_low|breakout_failure,non_consolidation,非盤整,low_position,低位階,general_breakout,一般突破,standard_candle,一般K棒,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,2.8736,6.5076,466.0,506.0,459.0,491.0,497.0,506.0,478.0,478.5,True,True,True,27.2237,27.2237,57.6819,56.0748,False,False
volume_range_breakout,20260127,6657,華安,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|wide_base|high_position_60|non_consolidation|high_position|locked_limit_up|close_at_high|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|tight_signal_low_stop|stop_loss_easy_trigger,2.2964,9.9437,58.5,58.6,58.1,58.6,59.6,59.7,53.6,54.0,True,True,True,34.0881,34.0881,34.0881,139.1144,True,False
volume_range_breakout,20260127,6929,佑全,TPEX,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|long_consolidation|unknown_position|volume_attack|standard_candle|break_signal_low|breakout_failure,long_consolidation,長盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,standard_candle,一般K棒,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,breakout_failure|stop_loss_easy_trigger,3.1852,4.4993,33.3,36.5,33.3,36.0,35.5,35.7,34.6,35.0,True,True,True,15.0,16.6667,,,False,False
volume_range_breakout,20260127,7709,榮田,TPEX,strong_bull,wide_range_breakout,寬區間突破,volume_ratio_ge_3|wide_base|non_consolidation|unknown_position|volume_attack|explosive_long_red|pullback_10ma|volume_overheat,non_consolidation,非盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,explosive_long_red,爆量長紅,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,volume_overheat,量能過熱,volume_overheat,6.5717,5.8704,50.8,53.0,49.45,52.3,51.3,55.0,50.5,52.6,True,True,False,31.5579,35.5281,,,False,False
volume_range_breakout,20260127,8096,擎亞,TPEX,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_2_3|long_base|low_position_60|long_consolidation|low_position|locked_limit_up|close_at_high|next_day_continuation|normal_risk,long_consolidation,長盤整,low_position,低位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,2.4393,9.9812,56.0,58.4,55.9,58.4,61.1,64.2,59.2,64.2,True,True,False,14.6114,22.3684,189.4438,17.1959,True,False
volume_range_breakout,20260127,8155,博智,TPEX,strong_bull,long_base_low_position,長盤整低位階突破,volume_ratio_ge_3|long_base|low_position_60|long_consolidation|low_position|volume_attack|explosive_long_red|next_day_continuation|normal_risk,long_consolidation,長盤整,low_position,低位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,normal_risk,一般風險,,3.7477,5.1852,206.5,219.5,206.0,213.0,211.0,225.5,207.0,222.0,True,True,False,23.1003,24.6154,180.0676,24.3902,False,False
volume_range_breakout,20260127,8279,生展,TPEX,strong_bull,standard_breakout,一般突破,volume_ratio_ge_3|long_base|long_consolidation|unknown_position|volume_attack|explosive_long_red|pullback_10ma|normal_risk,long_consolidation,長盤整,unknown_position,位階資料不足,volume_attack,放量攻擊,explosive_long_red,爆量長紅,pullback_10ma,回測10MA,pullback_5ma|pullback_10ma,normal_risk,一般風險,,4.0535,6.2016,130.5,141.0,129.0,137.0,136.0,137.0,133.5,133.5,True,True,False,13.4199,15.6522,,,False,False
volume_range_breakout,20260127,9103,美德醫療-DR,TWSE,strong_bull,locked_limit_up_breakout,鎖量漲停突破,limit_up_like|volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|locked_limit_up|close_at_high|next_day_continuation|high_position_chase,long_consolidation,長盤整,high_position,高位階,locked_limit_up,鎖量漲停,close_at_high,收最高,next_day_continuation,隔日續強,next_day_continuation|pullback_5ma|pullback_10ma,high_position_chase,高位階追價,high_position_chase|tight_signal_low_stop,3.2492,9.8291,5.14,5.14,5.14,5.14,5.65,5.65,5.65,5.65,True,True,False,11.0855,11.0855,11.0855,168.75,True,False
volume_range_breakout,20260127,9944,新麗,TWSE,strong_bull,high_position_breakout,高位階突破,volume_ratio_ge_3|long_base|high_position_60|long_consolidation|high_position|volume_attack|upper_shadow|break_signal_low|breakout_failure,long_consolidation,長盤整,high_position,高位階,volume_attack,放量攻擊,upper_shadow,留上影,break_signal_low,跌破訊號低點,pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,volume_overheat|breakout_failure|stop_loss_easy_trigger,9.8099,3.5398,16.9,18.6,16.9,17.55,17.55,17.55,17.05,17.05,True,True,True,2.4024,3.0211,3.6474,183.3333,False,False
volume_range_breakout,20260128,1326,台化,TWSE,strong_bull,high_position_breakout,高位階突破,volume_ratio_ge_3|wide_base|high_position_60|non_consolidation|high_position|volume_attack|explosive_long_red|break_signal_low|breakout_failure,non_consolidation,非盤整,high_position,高位階,volume_attack,放量攻擊,explosive_long_red,爆量長紅,break_signal_low,跌破訊號低點,next_day_gap_fade|pullback_5ma|pullback_10ma|break_signal_low,breakout_failure,突破失敗,high_position_chase|breakout_failure|stop_loss_easy_trigger,3.0669,8.7546,40.8,44.6,40.45,44.1,45.0,46.5,42.5,44.0,True,True,True,38.4488,38.4488,52.5455,114.8789,False,False
