model_id,overlay_model_id,research_id,event_date,tdcc_signal_date,tdcc_signal_age_days,stock_id,stock_name,market,market_regime,event_filter_id,model_hit_status,pattern_id,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,mfe_pct,mae_pct,out_of_sample,classification_id,classification_name_zh,attack_method,attack_method_name_zh,price_position_type,price_position_name_zh,follow_through_type,follow_through_name_zh,risk_type,risk_name_zh,candle_quality,candle_quality_name_zh,consolidation_type,consolidation_name_zh,tdcc_list_type,tdcc_rank,tdcc_ranking_score,tdcc_weekly_increase_score,tdcc_consecutive_accumulation_score,tdcc_effective_increase_count,tdcc_high_pair_effective_streak_weeks,tdcc_1w_change_400,tdcc_1w_change_600,tdcc_1w_change_800,tdcc_1w_change_1000,theme,theme_mainstream_status,approved_for_daily
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,chase_day3_signal_low_stop_5d,20260518,210.0,20260522,292.5,fixed_5d_close,5,39.2857,39.2857,-1.9048,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_day_break_signal_high_hold_10d,20260514,220.0,20260527,361.0,fixed_10d_close,10,64.0909,64.0909,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_10ma_trailing_20d,20260514,220.0,20260610,407.5,exit_close_below_ma10,20,85.2273,119.3182,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_5ma_trailing_20d,20260514,220.0,20260604,392.0,exit_close_below_ma5,16,78.1818,107.2727,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_5pct_stop_10d,20260514,220.0,20260515,209.0,stop_fixed_5pct,2,-5.0,1.1364,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_10d,20260514,220.0,20260527,361.0,fixed_10d_close,10,64.0909,64.0909,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_20d,20260514,220.0,20260610,407.5,fixed_20d_close,20,85.2273,119.3182,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_5d,20260514,220.0,20260520,242.0,fixed_5d_close,5,10.0,10.0,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_large_black_exit_10d,20260514,220.0,20260527,361.0,fixed_10d_close,10,64.0909,64.0909,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_signal_low_stop_10d,20260514,220.0,20260527,361.0,fixed_10d_close,10,64.0909,64.0909,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_tp10_signal_low_stop_20d,20260514,220.0,20260521,242.0,take_profit_10pct,6,10.0,20.9091,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_tp5_signal_low_stop_10d,20260514,220.0,20260520,231.0,take_profit_5pct,5,5.0,10.0,-7.0455,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,pullback_5ma_hold_10d,20260518,206.4,20260529,394.0,fixed_10d_close,10,90.8915,99.3702,-0.1938,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,2492,華新科,TWSE,strong_bull,current_model_hit_all,current_model_hit,signal_close_hold_5d,20260513,200.0,20260520,242.0,fixed_5d_close,5,21.0,21.0,-9.25,True,high_position_breakout,高位階突破,general_breakout,一般突破,high_position,高位階,next_day_continuation,隔日續強,high_position_chase,高位階追價,standard_candle,一般K棒,non_consolidation,非盤整,weekly_increase,14,59.44,59.44,59.44,4,1,4.230000000000004,3.969999999999999,3.9299999999999997,3.8699999999999974,被動元件,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,chase_day1_signal_low_stop_5d,20260514,38.4,20260520,36.95,fixed_5d_close,5,-3.776,2.6042,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,chase_day2_signal_low_stop_5d,20260515,35.8,20260521,40.6,fixed_5d_close,5,13.4078,13.4078,-3.4916,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,chase_day3_signal_low_stop_5d,20260518,35.95,20260522,44.65,fixed_5d_close,5,24.2003,24.2003,-3.8943,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_day_break_signal_high_hold_10d,20260514,38.4,20260527,50.2,fixed_10d_close,10,30.7292,35.9375,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_10ma_trailing_20d,20260514,38.4,20260608,48.35,exit_close_below_ma10,18,25.9115,57.5521,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_5ma_trailing_20d,20260514,38.4,20260528,46.4,exit_close_below_ma5,11,20.8333,35.9375,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_5pct_stop_10d,20260514,38.4,20260514,36.48,stop_fixed_5pct,1,-5.0,0.651,-8.8542,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_10d,20260514,38.4,20260527,50.2,fixed_10d_close,10,30.7292,35.9375,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_20d,20260514,38.4,20260610,44.3,fixed_20d_close,20,15.3646,57.5521,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_5d,20260514,38.4,20260520,36.95,fixed_5d_close,5,-3.776,2.6042,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_large_black_exit_10d,20260514,38.4,20260514,35.4,exit_large_black_candle,1,-7.8125,0.651,-8.8542,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_signal_low_stop_10d,20260514,38.4,20260527,50.2,fixed_10d_close,10,30.7292,35.9375,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_tp10_signal_low_stop_20d,20260514,38.4,20260522,42.24,take_profit_10pct,7,10.0,16.276,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_tp5_signal_low_stop_10d,20260514,38.4,20260521,40.32,take_profit_5pct,6,5.0,5.7292,-10.026,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,pullback_5ma_hold_10d,20260515,35.36,20260528,46.4,fixed_10d_close,10,31.2217,47.6244,-2.2907,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260513,20260508,5,3481,群創,TWSE,strong_bull,current_model_hit_all,current_model_hit,signal_close_hold_5d,20260513,37.5,20260520,36.95,fixed_5d_close,5,-1.4667,5.0667,-9.7333,True,high_position_breakout,高位階突破,volume_attack,放量攻擊,high_position,高位階,next_day_gap_fade,隔日開高走低,breakout_failure,突破失敗,false_breakout,假突破,non_consolidation,非盤整,weekly_increase,4,83.12,83.12,83.12,4,1,6.609999999999999,6.75,6.789999999999999,6.910000000000004,消費性電子,non_mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,chase_day1_signal_low_stop_5d,20260515,132.5,20260518,124.5,stop_signal_low,2,-6.0377,3.0189,-10.1887,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,chase_day2_signal_low_stop_5d,20260518,126.0,20260518,124.5,stop_signal_low,1,-1.1905,6.3492,-5.5556,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,chase_day3_signal_low_stop_5d,20260519,125.0,20260519,124.5,stop_signal_low,1,-0.4,1.6,-6.0,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_day_break_signal_high_hold_10d,20260515,134.0,20260528,144.0,fixed_10d_close,10,7.4627,16.791,-16.4179,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_10ma_trailing_20d,20260515,132.5,20260519,117.5,exit_close_below_ma10,3,-11.3208,3.0189,-11.3208,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_5ma_trailing_20d,20260515,132.5,20260519,117.5,exit_close_below_ma5,3,-11.3208,3.0189,-11.3208,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_5pct_stop_10d,20260515,132.5,20260518,125.875,stop_fixed_5pct,2,-5.0,3.0189,-10.1887,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_10d,20260515,132.5,20260528,144.0,fixed_10d_close,10,8.6792,18.1132,-15.4717,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_20d,20260515,132.5,20260611,156.5,fixed_20d_close,20,18.1132,45.6604,-15.4717,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_hold_5d,20260515,132.5,20260521,114.0,fixed_5d_close,5,-13.9623,3.0189,-15.4717,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_large_black_exit_10d,20260515,132.5,20260515,129.5,exit_large_black_candle,1,-2.2642,3.0189,-3.7736,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_signal_low_stop_10d,20260515,132.5,20260518,124.5,stop_signal_low,2,-6.0377,3.0189,-10.1887,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
volume_range_breakout,tdcc_weekly_ranking_formula,volume_breakout_tdcc_confluence,20260514,20260508,6,2344,華邦電,TWSE,strong_bull,current_model_hit_all,current_model_hit,next_open_tp10_signal_low_stop_20d,20260515,132.5,20260518,124.5,stop_signal_low,2,-6.0377,3.0189,-10.1887,True,locked_limit_up_breakout,鎖量漲停突破,locked_limit_up,鎖量漲停,high_position,高位階,break_signal_low,跌破訊號低點,breakout_failure,突破失敗,close_at_high,收最高,non_consolidation,非盤整,weekly_increase,25,51.15,51.15,51.15,4,1,3.049999999999997,3.089999999999989,3.1200000000000045,3.1400000000000006,記憶體儲存,mainstream_latest_taxonomy,False
