generated_at,model_id,artifact_id,artifact_version,source_operation_artifact_id,source_operation_artifact_version,source_condition_artifact_id,source_condition_artifact_version,source_variant_id,grid_id,analysis_basis,lag_basis_order,lag_basis_id,lag_basis_label_zh,bucket_order,lag_bucket_id,lag_bucket_label_zh,lag_min_trading_days,lag_max_trading_days,operation_count,unique_stock_count,win_count,neutral_count,failure_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,return_ge20_count,return_ge20_rate_pct,delta_vs_overall_win_rate_pct_points,delta_vs_overall_avg_return_pct_points,source_anomaly_candidate_count,operation_return_review_candidate_count,future_qualifying_update_ignored_operation_count,same_stock_overlap_pair_count,unclassified_operation_count,time_travel_policy,sample_policy,anomaly_policy,financial_statement_scope,approved_for_daily,production_change,promotion_readiness
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,20,episode_first_qualifying_source,距本次 episode 首次合格營收,40,first_lag_d61_90,距首次合格營收 61 至 90 個交易日,61,90,117,116,68,0,49,58.1197,0.0,41.8803,8.6472,3.0826,-15.0668,40.5645,25,21.3675,2.9473,1.7447,0,0,68,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,20,episode_first_qualifying_source,距本次 episode 首次合格營收,50,first_lag_d91_126,距首次合格營收 91 至 126 個交易日,91,126,79,78,39,0,40,49.3671,0.0,50.6329,3.303,-0.8621,-17.3146,25.2238,11,13.9241,-5.8053,-3.5995,0,0,52,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,20,episode_first_qualifying_source,距本次 episode 首次合格營收,60,first_lag_d127_plus,距首次合格營收 127 個交易日以上,127,,104,84,54,0,50,51.9231,0.0,48.0769,5.5689,0.2161,-14.0302,32.2618,19,18.2692,-3.2493,-1.3336,0,0,58,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,30,latest_qualifying_source_watch_horizon_comparison,最新合格營收觀察期限決策分段,0,all,全部已確認交易,,,841,540,464,7,370,55.1724,0.8323,43.9952,6.9025,1.5873,-15.0228,38.3538,166,19.7384,0.0,0.0,0,0,492,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,30,latest_qualifying_source_watch_horizon_comparison,最新合格營收觀察期限決策分段,10,latest_watch_d0_60,距最新合格營收 0 至 60 個交易日,0,60,768,515,427,7,334,55.599,0.9115,43.4896,7.0886,1.7599,-14.6076,38.3565,154,20.0521,0.4266,0.1861,0,0,471,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,excluding_unresolved_anomaly_candidates_sensitivity,30,latest_qualifying_source_watch_horizon_comparison,最新合格營收觀察期限決策分段,20,latest_watch_d61_126,距最新合格營收 61 至 126 個交易日,61,126,73,67,37,0,36,50.6849,0.0,49.3151,4.9446,0.1092,-17.1863,37.7934,12,16.4384,-4.4875,-1.9579,0,0,21,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,primary_candidate_retaining,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,0,all,全部已確認交易,,,955,602,535,7,413,56.0209,0.733,43.2461,9.1232,2.0,-14.8248,45.3562,201,21.0471,0.0,0.0,90,25,566,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,primary_candidate_retaining,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,10,latest_lag_d0_20,距最新合格營收 0 至 20 個交易日,0,20,614,429,348,5,261,56.6775,0.8143,42.5081,9.6309,2.4421,-14.5652,46.6012,134,21.8241,0.6566,0.5077,70,17,424,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,primary_candidate_retaining,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,20,latest_lag_d21_40,距最新合格營收 21 至 40 個交易日,21,40,185,179,102,2,81,55.1351,1.0811,43.7838,8.3669,1.5584,-14.0286,44.6928,38,20.5405,-0.8858,-0.7563,12,5,88,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,primary_candidate_retaining,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,30,latest_lag_d41_60,距最新合格營收 41 至 60 個交易日,41,60,80,79,45,0,35,56.25,0.0,43.75,9.299,1.8241,-10.0133,37.5643,16,20.0,0.2291,0.1758,6,2,32,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,primary_candidate_retaining,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,40,latest_lag_d61_90,距最新合格營收 61 至 90 個交易日,61,90,45,44,24,0,21,53.3333,0.0,46.6667,4.5881,0.4608,-18.018,35.9506,7,15.5556,-2.6876,-4.5351,1,0,15,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,primary_candidate_retaining,10,latest_qualifying_source_asof_trigger,距觸發日前最新一筆合格營收,50,latest_lag_d91_126,距最新合格營收 91 至 126 個交易日,91,126,31,31,16,0,15,51.6129,0.0,48.3871,9.7099,0.1092,-15.486,42.153,6,19.3548,-4.408,0.5867,1,1,7,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,primary_candidate_retaining,20,episode_first_qualifying_source,距本次 episode 首次合格營收,0,all,全部已確認交易,,,955,602,535,7,413,56.0209,0.733,43.2461,9.1232,2.0,-14.8248,45.3562,201,21.0471,0.0,0.0,90,25,566,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
2026-07-14 18:48:37 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_operation_lag_bucket_audit,operation_lag_bucket_v1_20260714,revenue_unreacted_range_rearmed_operation_grid,rearmed_operation_grid_v1_20260713,revenue_unreacted_range_source_first_condition_audit,source_first_condition_v2_20260714,absolute_or_two_month_yoy_ge15,rearm_after_realized_exit_next_trade_day|delayed_next_close_continuation_bonus|d30|none_no_stop_reference,primary_candidate_retaining,20,episode_first_qualifying_source,距本次 episode 首次合格營收,10,first_lag_d0_20,距首次合格營收 0 至 20 個交易日,0,20,214,198,117,1,96,54.6729,0.4673,44.8598,9.4728,1.0491,-17.029,46.7278,50,23.3645,-1.348,0.3496,17,7,125,0,0,latest qualifying revenue must be the last qualifying source mapped to a trading day on or before the operation trigger; later episode updates are ignored,sample_count_disclosed_not_used_as_automatic_rejection,primary retains unresolved source and operation-return review candidates; exclusion is reported only as a separately labeled sensitivity,monthly_revenue_only;EPS_gross_margin_operating_margin_operating_income_non_operating_income_net_income_excluded,False,False,research_only_pending_watch_horizon_selection
