model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,sample_mode,stock_id,stock_name,signal_date,initial_stage,confirmation_stage,transition_status,slope_curvature_category,slope_issue_reasons,path_start_date,path_end_date,path_days,full_path_significant_turn_count,full_path_abrupt_slope_change_count,full_path_direction_switch_count,full_path_max_abs_daily_return_pct,full_path_max_abs_smoothed_slope_change_pct,left_descent_days,first_rebound_days,second_decline_days,right_rebound_days,left_descent_wrong_direction_rate,first_rebound_wrong_direction_rate,second_decline_wrong_direction_rate,right_rebound_wrong_direction_rate,first_low_pre3_avg_slope_pct,first_low_post3_avg_slope_pct,first_low_slope_reversal_change_pct,first_low_sharp_v_flag,second_low_pre3_avg_slope_pct,second_low_post3_avg_slope_pct,second_low_slope_reversal_change_pct,second_low_sharp_v_flag,observation_stage_eligible,confirmation_stage_eligible,price_confirmation_only,a_mature,a_return_pct,c_mature,c_return_pct,tdcc_any_age7,tdcc_any_age14,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1513,中興電,20260320,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20251009,20260320,103,11,1,19,9.9688,4.5968,45,26,25,10,27.2727,28.0,37.5,33.3333,0.1193,-0.3943,-0.5136,false,-2.4287,-0.4102,2.0185,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,8462,柏文,20260320,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,smooth_rounded_w_like,smooth_enough_for_manual_review,20260109,20260320,43,3,0,4,3.9286,2.5129,16,10,10,10,0.0,33.3333,0.0,33.3333,-0.7964,-0.8128,-0.0163,false,-0.6594,0.473,1.1325,false,true,false,true,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2636,台驊控股,20260323,near_neckline_at_signal,price_confirmed_without_volume,not_observation_near_neckline_or_above,wv_multiple_turn_risk,too_many_significant_turns,20251204,20260323,68,5,0,10,6.4567,2.3042,41,14,5,11,17.5,30.7692,25.0,30.0,-0.6176,0.0529,0.6705,false,-0.3338,0.893,1.2268,false,false,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3034,聯詠,20260323,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,slope_break_discontinuous,too_many_direction_switches,20251202,20260323,70,4,0,10,6.3492,2.7403,23,15,24,11,4.5455,14.2857,43.4783,50.0,-0.3394,1.8683,2.2077,false,-1.1084,0.9954,2.1037,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,4569,六方科-KY,20260323,right_side_observation_zone,right_low_support_failed,observation_support_failed,sharp_v_bottom_risk,second_low_sharp_v,20251218,20260323,58,5,2,7,9.8182,4.1662,34,13,10,4,15.1515,0.0,0.0,0.0,-1.3669,0.557,1.9239,false,-1.5119,2.922,4.4339,true,true,false,false,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2539,櫻花建,20260324,right_side_observation_zone,right_low_support_failed,observation_support_failed,slope_break_discontinuous,too_many_direction_switches,20251014,20260324,103,4,0,13,3.3259,1.6005,25,44,9,28,12.5,16.2791,0.0,22.2222,-1.7815,0.1138,1.8952,false,-0.4067,0.4407,0.8474,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,9946,三發地產,20260324,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20251008,20260324,106,10,0,12,4.3353,1.957,29,30,25,25,14.2857,6.8966,0.0,8.3333,-1.439,1.1107,2.5497,false,-0.4209,0.0886,0.5095,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1413,宏洲,20260326,right_side_observation_zone,no_confirmation_within_symmetry,observation_no_confirmation,smooth_rounded_w_like,smooth_enough_for_manual_review,20260129,20260326,33,1,0,3,2.551,1.2794,9,7,16,4,0.0,0.0,0.0,0.0,-0.1395,0.5344,0.674,false,0.048,0.3025,0.2545,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2105,正新,20260326,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251114,20260326,85,6,0,15,3.0351,1.7324,32,15,35,6,3.2258,0.0,29.4118,20.0,-0.5194,-0.0182,0.5012,false,1.0323,0.3706,-0.6617,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2379,瑞昱,20260326,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20251203,20260326,72,7,0,11,7.6389,3.0859,19,10,42,4,0.0,0.0,26.8293,0.0,-0.3825,0.4509,0.8335,false,0.1917,0.7806,0.5889,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2901,欣欣,20260326,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,slope_break_discontinuous,too_many_direction_switches,20251218,20260326,60,2,0,11,2.3504,1.3536,45,5,9,4,20.4545,0.0,12.5,0.0,-0.6203,0.4933,1.1135,false,-0.0452,0.1741,0.2193,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2912,統一超,20260326,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,slope_break_discontinuous,too_many_direction_switches,20251201,20260326,74,4,0,9,3.2258,1.7117,41,9,23,4,7.5,0.0,13.6364,0.0,-0.5893,0.3303,0.9196,false,-0.3762,0.5708,0.947,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,4306,炎洲,20260326,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,slope_break_discontinuous,too_many_direction_switches,20260108,20260326,48,1,0,9,4.1667,1.7552,19,17,5,10,5.5556,25.0,25.0,0.0,-1.1258,0.2531,1.3788,false,-0.3521,0.3373,0.6894,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6579,研揚,20260326,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20251031,20260326,95,7,0,18,8.5106,3.3811,40,25,19,14,20.5128,16.6667,22.2222,15.3846,0.8542,0.0032,-0.851,false,-1.6743,0.5702,2.2446,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6582,申豐,20260326,right_side_observation_zone,no_confirmation_within_symmetry,observation_no_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251117,20260326,84,7,0,14,9.8592,3.3395,35,17,24,11,20.5882,18.75,30.4348,30.0,-1.44,0.3411,1.7812,false,-0.5747,-0.0826,0.4921,false,true,false,false,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1447,力鵬,20260330,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,slope_break_discontinuous,too_many_direction_switches,20251204,20260330,73,4,3,13,10.0,4.1435,22,17,33,4,4.7619,12.5,25.0,0.0,-0.7853,0.0946,0.8799,false,-2.195,0.5029,2.6979,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1722,台肥,20260330,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,slope_break_discontinuous,too_many_direction_switches,20251203,20260330,74,1,0,13,3.7118,1.3077,28,32,12,5,11.1111,22.5806,27.2727,25.0,-0.4259,0.4309,0.8569,false,-0.5726,-0.2537,0.3189,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2615,萬海,20260330,right_side_observation_zone,no_confirmation_within_symmetry,observation_no_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251127,20260330,78,5,0,13,8.8861,3.1675,45,16,15,5,9.0909,13.3333,14.2857,25.0,-0.5847,-0.0867,0.498,false,-0.8088,-0.3576,0.4512,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,8011,台通,20260330,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,slope_break_discontinuous,too_many_direction_switches,20251216,20260330,65,4,0,11,5.6701,2.2985,33,14,15,6,12.5,30.7692,21.4286,0.0,-2.0326,0.0884,2.121,false,0.1233,0.0488,-0.0745,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1525,江申,20260331,right_side_observation_zone,right_low_support_failed,observation_support_failed,slope_break_discontinuous,too_many_direction_switches,20251127,20260331,79,2,0,8,3.4109,1.3986,36,8,32,6,8.5714,0.0,9.6774,20.0,-0.2421,0.1458,0.3879,false,-0.1438,0.0754,0.2192,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6165,浪凡,20260331,already_above_neckline_at_signal,price_confirmed_without_volume,not_observation_near_neckline_or_above,wv_multiple_turn_risk,too_many_significant_turns,20251210,20260331,70,8,0,12,9.9773,3.4301,41,5,10,17,15.0,0.0,11.1111,37.5,-0.2677,1.2427,1.5104,false,-0.7924,0.9943,1.7868,false,false,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2206,三陽工業,20260401,right_side_observation_zone,right_low_support_failed,observation_support_failed,smooth_rounded_w_like,smooth_enough_for_manual_review,20251128,20260401,79,2,0,7,1.8519,0.9318,40,15,21,6,10.2564,0.0,0.0,0.0,-0.3712,0.1695,0.5407,false,-0.2094,0.306,0.5155,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2387,精元,20260401,right_side_observation_zone,no_confirmation_within_symmetry,observation_no_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251113,20260401,90,6,1,10,9.8985,3.6835,36,47,6,4,14.2857,15.2174,0.0,66.6667,-0.5407,0.0897,0.6304,false,-0.5439,-2.5659,-2.0221,false,true,false,false,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3311,閎暉,20260401,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20251113,20260401,90,6,0,12,4.9612,2.874,36,14,39,4,20.0,0.0,34.2105,100.0,-0.3969,0.5188,0.9157,false,0.0609,-1.0567,-1.1176,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,4164,承業醫,20260401,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20260102,20260401,56,5,0,11,7.6299,3.4779,39,7,5,8,18.4211,33.3333,0.0,28.5714,-0.8373,-0.4871,0.3502,false,-0.5804,0.1023,0.6827,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6414,樺漢,20260401,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,smooth_rounded_w_like,smooth_enough_for_manual_review,20260116,20260401,46,3,0,7,6.0,2.1529,29,8,8,4,17.8571,0.0,0.0,0.0,-1.4991,0.5987,2.0978,false,-0.2174,0.649,0.8665,false,true,true,false,true,8.9831,true,8.2812,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1760,寶齡富錦,20260407,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251114,20260407,91,8,0,15,3.7677,1.6693,35,18,37,4,11.7647,17.6471,30.5556,0.0,0.0015,0.3081,0.3066,false,-0.3483,0.8916,1.24,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2465,麗臺,20260407,right_side_observation_zone,price_confirmed_without_volume,observation_to_price_only_confirmation,sharp_v_bottom_risk,first_low_sharp_v,20251222,20260407,65,8,2,11,10.0,6.6242,46,9,9,4,17.7778,12.5,12.5,66.6667,-1.487,2.3236,3.8105,true,-0.9019,-0.1893,0.7126,false,true,false,true,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,9110,越南控-DR,20260407,right_side_observation_zone,right_low_support_failed,observation_support_failed,slope_break_discontinuous,too_many_direction_switches,20260209,20260407,30,0,0,9,7.1207,2.9027,19,5,5,4,22.2222,0.0,25.0,33.3333,-1.3001,1.0163,2.3164,false,-0.605,-0.0982,0.5068,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1805,寶徠,20260408,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20260108,20260408,55,5,1,9,9.8592,4.7357,35,11,8,4,17.6471,50.0,14.2857,66.6667,-1.8825,-1.2335,0.649,false,-1.1453,0.3599,1.5051,false,true,false,false,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,2364,倫飛,20260408,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,slope_break_discontinuous,too_many_direction_switches,20260105,20260408,58,4,1,10,9.9668,3.8141,38,7,11,5,27.027,16.6667,10.0,25.0,-0.756,0.536,1.292,false,-0.3595,1.6673,2.0269,false,true,false,false,false,,false,,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3003,健和興,20260408,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251014,20260408,112,7,0,18,7.4219,3.134,43,45,6,21,23.8095,29.5455,20.0,20.0,0.0001,0.1495,0.1495,false,-0.7153,0.7615,1.4768,false,true,true,false,true,4.0956,true,6.9966,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,5607,遠雄港,20260408,right_side_observation_zone,no_confirmation_within_symmetry,observation_no_confirmation,slope_break_discontinuous,too_many_direction_switches,20251210,20260408,74,3,0,11,6.5306,3.1283,37,13,22,5,16.6667,8.3333,4.7619,0.0,-0.6901,0.8263,1.5164,false,-0.3087,0.0108,0.3195,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6698,旭暉應材,20260408,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,wv_multiple_turn_risk,too_many_significant_turns,20251028,20260408,105,12,1,17,10.0,4.0685,43,17,43,5,9.5238,12.5,30.9524,50.0,-0.1647,2.9227,3.0874,false,-0.0085,-0.7339,-0.7253,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,7736,虎山,20260408,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20260116,20260408,49,5,0,5,4.5643,1.9339,29,7,11,5,10.7143,33.3333,0.0,0.0,-1.195,-0.5541,0.6409,false,-0.7923,0.3821,1.1744,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1213,大飲,20260409,right_side_observation_zone,right_low_support_failed,observation_support_failed,slope_break_discontinuous,too_many_direction_switches,20251230,20260409,60,3,0,13,5.5556,2.1519,46,5,7,5,20.0,0.0,0.0,50.0,0.7723,0.1468,-0.6255,false,-0.5492,-0.8441,-0.2949,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,1470,大統新創,20260409,right_side_observation_zone,right_low_support_failed,observation_support_failed,wv_multiple_turn_risk,too_many_significant_turns,20251013,20260409,75,6,0,16,5.6471,3.2414,12,36,23,7,36.3636,20.0,22.7273,16.6667,-0.7116,-0.5144,0.1971,false,-0.9351,-0.3573,0.5778,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3014,聯陽,20260409,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,wv_multiple_turn_risk,too_many_significant_turns,20251022,20260409,109,6,0,17,4.9793,1.9399,39,26,36,11,15.7895,24.0,22.8571,30.0,-0.2346,-0.3832,-0.1485,false,-0.421,0.0532,0.4742,false,true,true,false,true,0.7519,true,3.3708,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,3168,眾福科,20260409,right_side_observation_zone,volume_confirmed_neckline_breakout,observation_to_volume_confirmation,slope_break_discontinuous,too_many_direction_switches,20251126,20260409,84,4,0,16,3.3048,1.6598,30,6,47,4,10.3448,0.0,26.087,0.0,-0.1275,0.1178,0.2453,false,-0.3494,0.8219,1.1713,false,true,true,false,true,-3.1146,true,-6.8013,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_path_quality_filter_audit,w_bottom_observation_confirmation_audit,warning_research_variant_only,w_bottom_path_quality_filter_audit_20260625,warning_research_variant_only,dedup_approx_20_trading_days,6670,復盛應用,20260409,right_side_observation_zone,late_confirmation_not_w,observation_late_confirmation_not_w,slope_break_discontinuous,too_many_direction_switches,20260115,20260409,51,3,0,12,3.4991,1.4199,19,17,14,4,22.2222,25.0,15.3846,0.0,0.5209,-0.062,-0.5829,false,-1.4118,0.2341,1.6459,false,true,false,false,false,,false,,false,false,not_in_chart_review_packet,false,not_production_ready_research_only,2026-06-25 12:09:17 Asia/Taipei
