signal_id,signal_date,stock_id,stock_name,category,score,rank,priority,sector,sub_theme,tdcc_status,warrant_status,close_at_signal,benchmark_index,market_regime,is_construction_recognition,recognition_type,revenue_signal_type,updated_at,available_days_after_signal,break_high_after_signal,failed_breakout,gap_up_failed,volume_follow_through,close_d1,return_d1,max_high_d1,mfe_d1,max_drawdown_d1,mae_d1,close_d2,return_d2,max_high_d2,mfe_d2,max_drawdown_d2,mae_d2,close_d5,return_d5,max_high_d5,mfe_d5,max_drawdown_d5,mae_d5,close_d10,return_d10,max_high_d10,mfe_d10,max_drawdown_d10,mae_d10,close_d20,return_d20,max_high_d20,mfe_d20,max_drawdown_d20,mae_d20,hit_3pct_d5,hit_5pct_d10,hit_10pct_d20,twse_close_d1,twse_return_d1,relative_return_vs_twse_d1,twse_close_d2,twse_return_d2,relative_return_vs_twse_d2,twse_close_d5,twse_return_d5,relative_return_vs_twse_d5,twse_close_d10,twse_return_d10,relative_return_vs_twse_d10,twse_close_d20,twse_return_d20,relative_return_vs_twse_d20,tpex_close_d1,tpex_return_d1,relative_return_vs_tpex_d1,tpex_close_d2,tpex_return_d2,relative_return_vs_tpex_d2,tpex_close_d5,tpex_return_d5,relative_return_vs_tpex_d5,tpex_close_d10,tpex_return_d10,relative_return_vs_tpex_d10,tpex_close_d20,tpex_return_d20,relative_return_vs_tpex_d20,relative_return_vs_benchmark_d1,relative_return_vs_benchmark_d2,relative_return_vs_benchmark_d5,relative_return_vs_benchmark_d10,relative_return_vs_benchmark_d20
20260523_8074_pattern,20260523,8074,鉅橡,pattern,90.0,3.0,,,,distribution_warning,,74.5,TPEX,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8081_pattern,20260523,8081,致新,pattern,108.0,3.0,,,,mild_accumulation,no_signal,274.0,TWSE,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8086_pattern,20260523,8086,宏捷科,pattern,100.0,3.0,,,,mild_accumulation,,149.0,TPEX,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8088_pattern,20260523,8088,品安,pattern,104.0,2.0,,,,distribution_warning,,54.1,TPEX,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8096_pattern,20260523,8096,擎亞,pattern,108.0,3.0,,,,distribution_warning,,108.0,TPEX,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8109_pattern,20260523,8109,博大,pattern,74.0,3.0,,,,mild_accumulation,,127.5,TPEX,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8112_pattern,20260523,8112,至上,pattern,84.0,1.0,,,,distribution_warning,no_signal,85.5,TWSE,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8131_pattern,20260523,8131,福懋科,pattern,124.0,2.0,,,,distribution_warning,no_signal,62.2,TWSE,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8147_pattern,20260523,8147,正淩,pattern,122.0,2.0,,,,distribution_warning,,175.0,TPEX,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8215_pattern,20260523,8215,明基材,pattern,94.0,3.0,,,,mild_accumulation,no_signal,27.8,TWSE,strong_bull,False,,,2026-05-23 22:40:51 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8249_pattern,20260523,8249,菱光,pattern,116.0,3.0,,,,mild_accumulation,no_signal,52.2,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8374_pattern,20260523,8374,羅昇,pattern,124.0,2.0,,,,mild_accumulation,no_signal,99.1,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8473_pattern,20260523,8473,山林水,pattern,110.0,3.0,,,,distribution_warning,,40.7,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8932_pattern,20260523,8932,智通*,pattern,84.0,2.0,,,,mild_accumulation,,100.0,TPEX,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_9105_pattern,20260523,9105,泰金寶-DR,pattern,116.0,3.0,,,,distribution_warning,no_signal,6.14,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_9136_pattern,20260523,9136,巨騰-DR,pattern,88.0,1.0,,,,distribution_warning,,10.7,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_9914_pattern,20260523,9914,美利達,pattern,110.0,2.0,,,,mild_accumulation,no_signal,70.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_9933_pattern,20260523,9933,中鼎,pattern,102.0,3.0,,,,distribution_warning,,39.6,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_9939_pattern,20260523,9939,宏全,pattern,118.0,2.0,,,,mild_accumulation,no_signal,126.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1533_range_rebound,20260523,1533,車王電,range_rebound,63.0,,,,,distribution_warning,,38.85,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1582_range_rebound,20260523,1582,信錦,range_rebound,63.0,,,,,mild_accumulation,no_signal,115.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_1773_range_rebound,20260523,1773,勝一,range_rebound,69.0,,,,,distribution_warning,no_signal,184.5,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2233_range_rebound,20260523,2233,宇隆,range_rebound,68.0,,,,,mild_accumulation,no_signal,347.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2236_range_rebound,20260523,2236,百達-KY,range_rebound,69.0,,,,,distribution_warning,,146.5,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2241_range_rebound,20260523,2241,艾姆勒,range_rebound,69.0,,,,,distribution_warning,,37.85,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2305_range_rebound,20260523,2305,全友,range_rebound,69.0,,,,,distribution_warning,,18.8,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2324_range_rebound,20260523,2324,仁寶,range_rebound,69.0,,,,,distribution_warning,no_signal,31.5,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2332_range_rebound,20260523,2332,友訊,range_rebound,69.0,,,,,mild_accumulation,no_signal,15.45,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2352_range_rebound,20260523,2352,佳世達,range_rebound,69.0,,,,,strong_accumulation,no_signal,28.75,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2353_range_rebound,20260523,2353,宏碁,range_rebound,69.0,,,,,strong_accumulation,no_signal,29.55,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2355_range_rebound,20260523,2355,敬鵬,range_rebound,69.0,,,,,strong_accumulation,no_signal,65.2,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2362_range_rebound,20260523,2362,藍天,range_rebound,69.0,,,,,strong_accumulation,no_signal,40.85,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2363_range_rebound,20260523,2363,矽統,range_rebound,69.0,,,,,mild_accumulation,no_signal,66.7,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2388_range_rebound,20260523,2388,威盛,range_rebound,66.0,,,,,distribution_warning,no_signal,88.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2401_range_rebound,20260523,2401,凌陽,range_rebound,69.0,,,,,mild_accumulation,no_signal,30.75,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2405_range_rebound,20260523,2405,輔信,range_rebound,69.0,,,,,mild_accumulation,,16.55,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2420_range_rebound,20260523,2420,新巨,range_rebound,69.0,,,,,mild_accumulation,,62.7,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2421_range_rebound,20260523,2421,建準,range_rebound,69.0,,,,,distribution_warning,no_signal,158.5,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2453_range_rebound,20260523,2453,凌群,range_rebound,69.0,,,,,distribution_warning,,57.2,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2454_range_rebound,20260523,2454,聯發科,range_rebound,68.0,,,,,mild_accumulation,no_signal,3860.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2484_range_rebound,20260523,2484,希華,range_rebound,69.0,,,,,distribution_warning,,49.3,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2491_range_rebound,20260523,2491,吉祥全,range_rebound,69.0,,,,,mild_accumulation,,22.15,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2495_range_rebound,20260523,2495,普安,range_rebound,69.0,,,,,distribution_warning,no_signal,44.2,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2603_range_rebound,20260523,2603,長榮,range_rebound,69.0,,,,,strong_accumulation,no_signal,219.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2615_range_rebound,20260523,2615,萬海,range_rebound,69.0,,,,,mild_accumulation,no_signal,84.3,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3014_range_rebound,20260523,3014,聯陽,range_rebound,69.0,,,,,distribution_warning,no_signal,148.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3031_range_rebound,20260523,3031,佰鴻,range_rebound,63.0,,,,,mild_accumulation,,33.75,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3041_range_rebound,20260523,3041,揚智,range_rebound,69.0,,,,,mild_accumulation,,27.15,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3149_range_rebound,20260523,3149,正達,range_rebound,68.0,,,,,distribution_warning,,59.1,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3167_range_rebound,20260523,3167,大量,range_rebound,68.0,,,,,distribution_warning,no_signal,831.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3231_range_rebound,20260523,3231,緯創,range_rebound,69.0,,,,,distribution_warning,no_signal,144.5,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3416_range_rebound,20260523,3416,融程電,range_rebound,69.0,,,,,distribution_warning,no_signal,183.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3673_range_rebound,20260523,3673,TPK-KY,range_rebound,69.0,,,,,distribution_warning,no_signal,77.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3694_range_rebound,20260523,3694,海華,range_rebound,63.0,,,,,distribution_warning,no_signal,70.5,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3704_range_rebound,20260523,3704,合勤控,range_rebound,69.0,,,,,mild_accumulation,,44.0,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3706_range_rebound,20260523,3706,神達,range_rebound,69.0,,,,,distribution_warning,no_signal,87.8,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3714_range_rebound,20260523,3714,富采,range_rebound,69.0,,,,,distribution_warning,,81.4,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3717_range_rebound,20260523,3717,聯嘉投控,range_rebound,69.0,,,,,distribution_warning,,24.65,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4306_range_rebound,20260523,4306,炎洲,range_rebound,69.0,,,,,mild_accumulation,,14.05,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4555_range_rebound,20260523,4555,氣立,range_rebound,69.0,,,,,distribution_warning,,49.7,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4952_range_rebound,20260523,4952,凌通,range_rebound,68.0,,,,,mild_accumulation,,53.9,TWSE,strong_bull,False,,,2026-05-23 22:40:52 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4976_range_rebound,20260523,4976,佳凌,range_rebound,69.0,,,,,mild_accumulation,,32.9,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_5434_range_rebound,20260523,5434,崇越,range_rebound,69.0,,,,,distribution_warning,no_signal,449.5,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_5484_range_rebound,20260523,5484,慧友,range_rebound,69.0,,,,,distribution_warning,,44.7,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6120_range_rebound,20260523,6120,達運,range_rebound,69.0,,,,,distribution_warning,no_signal,14.7,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6155_range_rebound,20260523,6155,鈞寶,range_rebound,69.0,,,,,mild_accumulation,,61.2,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6164_range_rebound,20260523,6164,華興,range_rebound,69.0,,,,,distribution_warning,,12.6,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6197_range_rebound,20260523,6197,佳必琪,range_rebound,69.0,,,,,mild_accumulation,no_signal,256.0,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6202_range_rebound,20260523,6202,盛群,range_rebound,69.0,,,,,mild_accumulation,no_signal,60.8,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6209_range_rebound,20260523,6209,今國光,range_rebound,69.0,,,,,mild_accumulation,no_signal,85.8,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6214_range_rebound,20260523,6214,精誠,range_rebound,69.0,,,,,mild_accumulation,no_signal,130.0,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6215_range_rebound,20260523,6215,和椿,range_rebound,69.0,,,,,mild_accumulation,no_signal,134.5,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6243_range_rebound,20260523,6243,迅杰,range_rebound,69.0,,,,,mild_accumulation,,36.3,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6282_range_rebound,20260523,6282,康舒,range_rebound,69.0,,,,,strong_accumulation,no_signal,57.4,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6415_range_rebound,20260523,6415,矽力*-KY,range_rebound,66.0,,,,,mild_accumulation,no_signal,562.0,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6558_range_rebound,20260523,6558,興能高,range_rebound,69.0,,,,,distribution_warning,,33.0,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6698_range_rebound,20260523,6698,旭暉應材,range_rebound,69.0,,,,,distribution_warning,,34.2,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6742_range_rebound,20260523,6742,澤米,range_rebound,69.0,,,,,mild_accumulation,,61.5,TWSE,strong_bull,False,,,2026-05-23 22:40:53 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
