signal_date,stock_id,stock_name,theme_name,theme_final_status,theme_status_group,candidate_source_type,candidate_line_group,candidate_line,two_line_overlap_flag,decision_priority,decision_score,tdcc_status,warrant_flow_signal,volume_ratio,return_20d,repeat_appear_label,volume_breakout_type,volume_breakout_priority,selection_status,volume_attack_bucket,theme_volume_attack_status,is_volume_attack_selected,is_volume_attack_watch,is_volume_attack_failed,created_at,source_files
20260527,1503,士電,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,26.8,distribution_warning,call_put_bullish,5.02,17.2414,continued_overheated,platform_volume_breakout,D_risk_downgrade,selected_but_routed_to_other_category,range_breakout_volume,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,1513,中興電,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,52.8,distribution_warning,call_put_bullish,3.14,13.4228,stale_signal,volume_expansion_watch,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,1514,亞力,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,52.8,distribution_warning,call_put_bullish,2.08,13.1222,stale_signal,volume_expansion_watch,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,1519,華城,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,60.8,distribution_warning,call_put_bullish,1.85,0.3429,continued_2_3d,volume_expansion_watch,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,1529,樂事綠能,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,64.8,distribution_warning,,2.15,1.5837,continued_2_3d,volume_expansion_watch,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,1530,亞崴,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,71.0,mild_accumulation,,10.37,23.8636,first_seen,volume_expansion_watch,D_risk_downgrade,selected_as_strict_breakout,right_side_or_volume_attack,overheated_volume_theme,False,True,True,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,1597,直得,電機機械,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,36.0,mild_accumulation,call_inflow,2.33,,continued_overheated,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,1815,富喬,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,39.0,distribution_warning,,,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2302,麗正,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,22.6,distribution_warning,,1.99,,continued_overheated,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2303,聯電,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,48.8,strong_accumulation,put_inflow,1.04,,continued_overheated,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2305,全友,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,23.8,distribution_warning,,1.21,39.7554,continued_overheated,right_side_volume_attack,D_risk_downgrade,selected_as_strict_breakout,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2308,台達電,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,3.8,distribution_warning,mixed_flow,1.22,,continued_overheated,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2313,華通,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,41.8,distribution_warning,no_signal,0.89,,continued_2_3d,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2323,中環,光電業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,66.8,mild_accumulation,no_signal,0.97,,continued_2_3d,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2337,旺宏,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,42.0,distribution_warning,call_put_bullish,1.45,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2340,台亞,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,57.8,distribution_warning,call_inflow,1.19,13.4371,continued_2_3d,loose_right_side_volume_watch,D_risk_downgrade,selected_but_routed_to_other_category,early_watch,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2342,茂矽,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,27.8,mild_accumulation,,1.14,39.6197,continued_overheated,loose_right_side_volume_watch,D_risk_downgrade,selected_but_routed_to_other_category,early_watch,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2344,華邦電,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,69.4,strong_accumulation,mixed_flow,1.76,62.3037,continued_overheated,strict_60d_volume_breakout,D_risk_downgrade,selected_as_strict_breakout,strict_high_breakout,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2345,智邦,通信網路業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,66.0,mild_accumulation,call_inflow,0.8,,repeated_but_no_breakout,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2347,聯強,電子通路業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_low_response_watch,營收低反應觀察股,False,B_confirm_needed,61.0,strong_accumulation,no_signal,1.17,4.12,repeated_but_no_breakout,loose_platform_volume_watch,D_risk_downgrade,selected_but_routed_to_other_category,early_watch,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2349,錸德,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,34.8,distribution_warning,,1.76,10.3586,stale_signal,volume_expansion_watch,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2351,順德,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,31.8,strong_accumulation,call_strong_inflow,1.37,56.314,continued_overheated,right_side_volume_attack,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2360,致茂,其他電子業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,35.2,distribution_warning,call_inflow,0.73,,continued_many_days,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2367,燿華,電子零組件業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,56.6,mild_accumulation,put_inflow,0.75,,continued_2_3d,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2368,金像電,電子零組件業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,62.0,mild_accumulation,put_inflow,0.95,,repeated_but_no_breakout,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2369,菱生,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,62.2,mild_accumulation,call_strong_inflow,4.18,29.9353,continued_overheated,strict_60d_volume_breakout,D_risk_downgrade,selected_as_strict_breakout,strict_high_breakout,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2375,凱美,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,69.0,mild_accumulation,no_signal,2.09,66.4779,continued_overheated,strict_60d_volume_breakout,D_risk_downgrade,selected_as_strict_breakout,strict_high_breakout,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2376,技嘉,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,65.6,strong_accumulation,no_signal,0.52,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2382,廣達,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,63.0,mild_accumulation,,1.37,-0.16,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2383,台光電,電子零組件業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,60.0,mild_accumulation,no_signal,0.89,,repeated_but_no_breakout,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2388,威盛,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,37.6,distribution_warning,no_signal,0.57,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2390,云辰,其他電子業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,46.8,distribution_warning,,1.38,6.4677,stale_signal,volume_expansion_watch,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2399,映泰,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,41.8,distribution_warning,,0.88,,continued_2_3d,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2401,凌陽,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,64.6,mild_accumulation,no_signal,1.45,32.6923,continued_2_3d,neckline_volume_breakout,D_risk_downgrade,selected_but_routed_to_other_category,range_breakout_volume,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2406,國碩,光電業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,66.0,mild_accumulation,,1.93,18.3051,repeated_but_no_breakout,volume_expansion_watch,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2408,南亞科,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,38.6,strong_accumulation,mixed_flow,1.33,,continued_overheated,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2417,圓剛,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,36.0,distribution_warning,,0.51,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2421,建準,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,30.8,distribution_warning,no_signal,0.85,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2425,承啟,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_low_response_watch,營收低反應觀察股,False,B_confirm_needed,72.0,mild_accumulation,,1.85,20.46,first_seen,strict_60d_volume_breakout,A_valid_breakout_watch,selected_as_strict_breakout,strict_high_breakout,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2428,興勤,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,27.8,mild_accumulation,call_strong_inflow,1.06,,continued_overheated,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2438,翔耀,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,A_priority_watch,87.0,mild_accumulation,,6.24,12.9464,first_seen,strict_60d_volume_breakout,A_valid_breakout_watch,selected_as_strict_breakout,strict_high_breakout,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2439,美律,通信網路業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,60.8,distribution_warning,call_strong_inflow,2.34,,continued_2_3d,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2449,京元電子,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,43.4,distribution_warning,call_inflow,2.18,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2451,創見,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,47.0,mild_accumulation,no_signal,0.92,,repeated_but_no_breakout,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2454,聯發科,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,23.8,mild_accumulation,put_inflow,1.44,77.4379,continued_overheated,strict_60d_volume_breakout,D_risk_downgrade,selected_but_routed_to_other_category,strict_high_breakout,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2465,麗臺,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,63.0,mild_accumulation,,0.93,,repeated_but_no_breakout,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2472,立隆電,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,22.2,distribution_warning,no_signal,0.89,,continued_overheated,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2474,可成,其他電子業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,64.8,distribution_warning,call_strong_inflow,3.73,-9.7403,continued_2_3d,abnormal_volume_up,D_risk_downgrade,selected_but_routed_to_other_category,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2481,強茂,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,62.2,strong_accumulation,call_strong_inflow,1.51,48.6895,continued_overheated,volume_expansion_watch,D_risk_downgrade,selected_as_strict_breakout,right_side_or_volume_attack,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2483,百容,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,56.8,distribution_warning,,1.62,,first_seen,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2485,兆赫,通信網路業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,45.4,mild_accumulation,no_signal,0.59,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2486,一詮,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,36.0,distribution_warning,no_signal,1.26,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2489,瑞軒,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,34.8,distribution_warning,no_signal,1.6,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2492,華新科,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,68.2,strong_accumulation,no_signal,0.27,,first_seen,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2493,揚博,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,B_confirm_needed,68.8,mild_accumulation,no_signal,2.39,,continued_2_3d,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2495,普安,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,45.0,distribution_warning,no_signal,2.47,24.0196,continued_overheated,strict_60d_volume_breakout,D_risk_downgrade,selected_as_strict_breakout,strict_high_breakout,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2498,宏達電,通信網路業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,54.8,strong_accumulation,no_signal,0.74,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2812,台中銀,金融保險業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,37.6,distribution_warning,,0.92,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2834,臺企銀,金融保險業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,53.8,distribution_warning,no_signal,1.16,-0.6154,first_seen,loose_platform_volume_watch,D_risk_downgrade,selected_but_routed_to_other_category,early_watch,overheated_volume_theme,False,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2838,聯邦銀,金融保險業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,46.8,distribution_warning,,1.05,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2845,遠東銀,金融保險業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,36.0,distribution_warning,no_signal,1.43,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2855,統一證,金融保險業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,C_watch_only,63.0,distribution_warning,,1.69,26.4789,continued_many_days,strict_60d_volume_breakout,D_risk_downgrade,selected_as_strict_breakout,strict_high_breakout,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2867,三商壽,金融保險業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,67.0,strong_accumulation,no_signal,1.1,,repeated_but_no_breakout,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2880,華南金,金融保險業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,39.4,distribution_warning,no_signal,2.58,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2883,凱基金,金融保險業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,B_confirm_needed,80.8,strong_accumulation,call_strong_inflow,1.76,4.6948,repeated_but_no_breakout,neckline_volume_breakout,D_risk_downgrade,selected_but_routed_to_other_category,range_breakout_volume,overheated_volume_theme,True,False,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2884,玉山金,金融保險業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險清單,False,D_risk_downgrade,36.0,distribution_warning,no_signal,1.33,,stale_signal,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260527,2885,元大金,金融保險業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,B_confirm_needed,68.6,mild_accumulation,call_strong_inflow,1.46,13.9847,continued_many_days,loose_right_side_volume_watch,B_confirm_needed,selected_but_routed_to_other_category,early_watch,overheated_volume_theme,True,True,False,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260527,2886,兆豐金,金融保險業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_tdcc_latent_watch,TDCC 潛伏觀察股,False,C_watch_only,64.6,mild_accumulation,call_inflow,1.13,,repeated_but_no_breakout,,,,,,,,,2026-05-28 12:52:03 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
