research_id,research_variant_id,parameter_set_id,advisory_status,risk_penalty_scope_id,summary_scope_id,analysis_scope_id,risk_penalty_rule_id,risk_penalty_candidate_status,sample_count,unique_events,win_count,neutral_count,loss_count,other_count,pure_win_rate_pct,neutral_inclusive_success_rate_pct,positive_return_rate_pct,avg_return_pct,median_return_pct,approved_for_daily,production_readiness,generated_at
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,low_position_le60_market_bull,confirmed_plus_risk_slope90_ge_0,all_accepted,50,50,27,11,12,0,69.2308,76.0000,76.0000,5.3067,10.2790,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,low_position_le60_market_bull,confirmed_plus_risk_slope90_ge_neg2,all_accepted,51,51,27,12,12,0,69.2308,76.4706,76.4706,5.2738,10.2009,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,low_position_le60_market_bull,confirmed_plus_risk_strict_repair_return45_ge_5_slope45_ge_2_return90_ge_neg15,all_accepted,52,52,28,12,12,0,70.0000,76.9231,76.9231,5.1913,10.2790,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,low_position_le60_market_bull,strict_45_90_non_bearish,all_accepted,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,broad_45_non_bearish_with_90_warning,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,broad_45_non_bearish_with_90_warning,accepted_risk_all_45_non_bearish_90_bearish,39,39,13,10,16,0,44.8276,58.9744,61.5385,1.7117,2.7559,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_drawdown90_ge_neg20,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_drawdown90_ge_neg25,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_drawdown90_ge_neg25,accepted_risk_drawdown90_ge_neg25,5,5,0,3,2,0,0.0000,60.0000,80.0000,0.8400,2.8169,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_mild_damage_return90_ge_neg10_drawdown90_ge_neg25,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_mild_damage_return90_ge_neg10_drawdown90_ge_neg25,accepted_risk_mild_long_damage,3,3,0,1,2,0,0.0000,33.3333,66.6667,-0.9282,2.8169,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_penalty_le_1,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_penalty_le_1,accepted_risk_penalty_le_1,1,1,0,0,1,0,0.0000,0.0000,0.0000,-4.1667,-4.1667,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_penalty_le_2,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_penalty_le_2,accepted_risk_penalty_le_2,3,3,0,1,2,0,0.0000,33.3333,66.6667,0.7597,2.8169,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_penalty_le_3,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_penalty_le_3,accepted_risk_penalty_le_3,5,5,1,1,3,0,25.0000,40.0000,60.0000,-0.4211,2.8169,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_return90_ge_neg10,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_return90_ge_neg10,accepted_risk_return90_ge_neg10,10,10,2,2,6,0,25.0000,40.0000,40.0000,-2.3590,-5.1791,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_return90_ge_neg5,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_return90_ge_neg5,accepted_risk_return90_ge_neg5,2,2,1,1,0,0,100.0000,100.0000,100.0000,12.9431,12.9431,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_short_return45_ge_5,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_short_return45_ge_5,accepted_risk_return45_ge_5,17,17,5,4,8,0,38.4615,52.9412,58.8235,0.1882,2.8169,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_short_return45_ge_8,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_short_return45_ge_8,accepted_risk_return45_ge_8,10,10,4,3,3,0,57.1429,70.0000,70.0000,2.7254,3.6802,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_short_slope45_ge_2,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_short_slope45_ge_2,accepted_risk_slope45_ge_2,13,13,5,3,5,0,50.0000,61.5385,69.2308,2.6305,2.8169,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_short_strength_return45_ge_5_slope45_ge_2,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_short_strength_return45_ge_5_slope45_ge_2,accepted_risk_short_strength,10,10,4,2,4,0,50.0000,60.0000,70.0000,2.6340,3.2229,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_slope90_ge_0,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_slope90_ge_0,accepted_risk_slope90_ge_0,2,2,0,0,2,0,0.0000,0.0000,50.0000,-0.1802,-0.1802,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_slope90_ge_neg2,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_slope90_ge_neg2,accepted_risk_slope90_ge_neg2,3,3,0,1,2,0,0.0000,33.3333,66.6667,1.0895,3.6290,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_strict_repair_return45_ge_5_slope45_ge_2_return90_ge_neg15,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,confirmed_plus_risk_strict_repair_return45_ge_5_slope45_ge_2_return90_ge_neg15,accepted_risk_strict_repair,4,4,1,1,2,0,33.3333,50.0000,75.0000,1.0628,3.2229,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,low_position_le60_market_bull,strict_45_90_non_bearish,accepted_clean_45_90_non_bearish,48,48,27,11,10,0,72.9730,79.1667,77.0833,5.5353,10.3780,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,broad_45_non_bearish_with_90_warning,all_accepted,8,8,8,0,0,0,100.0000,100.0000,100.0000,13.1935,11.7560,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_drawdown90_ge_neg20,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_drawdown90_ge_neg25,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_mild_damage_return90_ge_neg10_drawdown90_ge_neg25,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_penalty_le_1,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_penalty_le_2,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_penalty_le_3,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_return90_ge_neg10,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_return90_ge_neg5,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_short_return45_ge_5,all_accepted,8,8,8,0,0,0,100.0000,100.0000,100.0000,13.1935,11.7560,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_short_return45_ge_8,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_short_slope45_ge_2,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_short_strength_return45_ge_5_slope45_ge_2,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_slope90_ge_0,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_slope90_ge_neg2,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,confirmed_plus_risk_strict_repair_return45_ge_5_slope45_ge_2_return90_ge_neg15,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_overall,manual_good_non_conflict,strict_45_90_non_bearish,all_accepted,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,broad_45_non_bearish_with_90_warning,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,broad_45_non_bearish_with_90_warning,accepted_risk_all_45_non_bearish_90_bearish,1,1,1,0,0,0,100.0000,100.0000,100.0000,11.4613,11.4613,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_drawdown90_ge_neg20,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_drawdown90_ge_neg25,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_mild_damage_return90_ge_neg10_drawdown90_ge_neg25,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_penalty_le_1,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_penalty_le_2,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
structured_neckline_dual_window_risk_penalty_audit,warning_research_variant_only,structured_neckline_dual_window_risk_penalty_audit_20260629,warning_research_variant_only,dual_window_45_pass_90_bearish_risk_penalty_grid,accepted_by_candidate_status,manual_good_non_conflict,confirmed_plus_risk_penalty_le_3,accepted_clean_45_90_non_bearish,7,7,7,0,0,0,100.0000,100.0000,100.0000,13.4409,12.0507,false,not_production_ready_research_only,2026-06-29 02:37:09 Asia/Taipei
