model_id,confirmation_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,audit_scope,case_review_tag,manual_case_id,stock_id,stock_name,signal_date,user_interval_start,user_interval_end,transition_status,slope_curvature_category,price_level_bucket,effective_mainstream_label,human_pattern_type,computed_pattern_family,human_left_peak_date,human_left_low_date,human_neckline_date,human_right_low_date,auto_left_peak_date,auto_left_peak_price,auto_left_low_date,auto_left_low_price,auto_neckline_date,auto_neckline_price,auto_right_low_date,auto_right_low_price,second_low_gap_pct,first_drop_pct,neckline_depth_from_left_low_pct,neckline_depth_from_right_low_pct,auto_left_peak_days_before_left_low,auto_selected_at_search_window_edge,highest_pre_left_low_90_date,highest_pre_left_low_90_price,highest_pre_left_low_90_days_before_low,highest_pre_left_low_90_diff_vs_auto_peak_pct,higher_pre_left_low_90_outside_current_window,human_auto_left_peak_delta_trading_days,human_auto_left_low_delta_trading_days,human_auto_neckline_delta_trading_days,human_auto_right_low_delta_trading_days,anchor_issue_type,anchor_issue_reason,recommended_next_research_action,chart_path,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1470,大統新創,20260409,,,observation_support_failed,wv_multiple_turn_risk,low_level,non_mainstream,,standard_double_bottom_w,,,,,20251013,23.5,20251112,21.75,20260224,24.6,20260330,21.4,-1.6092,-7.4468,13.1034,14.9533,11,false,20250520,26.4,88,12.3404,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3014,聯陽,20260409,,,observation_to_volume_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251022,135.0,20251216,113.0,20260122,126.0,20260324,114.5,1.3274,-16.2963,11.5044,10.0437,38,false,20250919,138.0,56,2.2222,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3168,眾福科,20260409,,,observation_to_volume_confirmation,slope_break_discontinuous,mid_level,core_mainstream,,standard_double_bottom_w,,,,,20251126,45.65,20260109,40.35,20260116,43.8,20260402,40.85,1.2392,-11.6101,8.5502,7.2215,29,false,20250904,50.2,77,9.9671,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,output/latest/research_backtest/w_bottom_core_mainstream_exclude_wv_review/20260409_3168_slope_break_discontinuous.png,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6670,復盛應用,20260409,,,observation_late_confirmation_not_w,slope_break_discontinuous,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20260115,284.5,20260210,260.5,20260316,281.0,20260402,253.5,-2.6871,-8.4359,7.8695,10.8481,18,false,20260115,284.5,18,0.0,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6835,圓裕,20260409,,,observation_no_confirmation,slope_break_discontinuous,low_level,core_mainstream,,standard_double_bottom_w,,,,,20260120,41.3,20260130,37.05,20260226,41.5,20260331,36.5,-1.4845,-10.2906,12.0108,13.6986,8,false,20260120,41.3,8,0.0,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1341,富林-KY,20260410,,,observation_to_price_only_confirmation,slope_break_discontinuous,low_level,non_mainstream,,standard_double_bottom_w,,,,,20260102,61.9,20260107,57.2,20260225,62.6,20260330,57.7,0.8741,-7.5929,9.4406,8.4922,3,false,20250819,65.7,85,6.1389,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2739,寒舍,20260410,,,observation_to_price_only_confirmation,slope_break_discontinuous,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251201,36.95,20260122,33.5,20260205,36.2,20260324,33.25,-0.7463,-9.3369,8.0597,8.8722,36,false,20251020,40.25,65,8.931,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6112,邁達特,20260410,,,observation_support_failed,sharp_v_bottom_risk,mid_level,core_mainstream,,standard_double_bottom_w,,,,,20260106,49.0,20260202,43.1,20260302,50.0,20260309,42.8,-0.6961,-12.0408,16.0093,16.8224,19,false,20251104,56.3,62,14.898,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6902,GOGOLOOK,20260410,,,observation_late_confirmation_not_w,slope_break_discontinuous,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20251202,82.1,20251230,75.0,20260122,80.5,20260304,74.0,-1.3333,-8.648,7.3333,8.7838,19,false,20250901,85.1,75,3.6541,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,8488,吉源-KY,20260410,,,observation_to_price_only_confirmation,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20260107,10.5,20260309,9.61,20260318,10.45,20260407,9.52,-0.9365,-8.4762,8.7409,9.7689,33,false,20251003,10.8,88,2.8571,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1307,三芳,20260413,,,observation_to_volume_confirmation,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251127,34.6,20260105,30.65,20260225,36.65,20260408,30.9,0.8157,-11.4162,19.5759,18.6084,25,false,20251127,34.6,25,0.0,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2385,群光,20260413,,,not_observation_near_neckline_or_above,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20251103,132.5,20260105,113.0,20260302,126.5,20260331,119.0,5.3097,-14.717,11.9469,6.3025,43,true,20250918,143.5,69,8.3019,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,5388,中磊,20260413,,,observation_to_price_only_confirmation,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20251203,85.3,20260106,77.2,20260202,89.0,20260331,75.0,-2.8497,-9.4959,15.285,18.6667,22,false,20250826,107.0,83,25.4396,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1563,巧新,20260414,,,observation_to_price_only_confirmation,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20260116,50.9,20260309,40.4,20260331,46.6,20260409,41.0,1.4851,-20.6287,15.3465,13.6585,28,false,20260116,50.9,28,0.0,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1906,寶隆,20260414,,,observation_support_failed,wv_multiple_turn_risk,mid_level,non_mainstream,,standard_double_bottom_w,,,,,20260224,12.3,20260316,11.0,20260331,13.9,20260409,11.55,5.0,-10.5691,26.3636,20.3463,13,false,20251117,12.95,75,5.2846,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2748,雲品,20260414,,,not_observation_near_neckline_or_above,slope_break_discontinuous,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251204,44.6,20260202,39.3,20260206,42.0,20260324,38.7,-1.5267,-11.8834,6.8702,8.5271,40,false,20250919,47.15,88,5.7175,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2911,麗嬰房,20260414,,,observation_late_confirmation_not_w,slope_break_discontinuous,low_level,non_mainstream,,standard_double_bottom_w,,,,,20251231,5.73,20260309,4.72,20260317,5.78,20260408,4.7,-0.4237,-17.6265,22.4576,22.9787,39,false,20251231,5.73,39,0.0,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6969,成信實業*-創,20260414,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251113,38.2,20260106,28.7,20260115,39.7,20260407,28.0,-2.439,-24.8691,38.3275,41.7857,35,false,20250829,44.45,79,16.3613,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,8045,達運光電,20260414,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20251205,91.3,20260109,72.0,20260127,94.6,20260409,71.6,-0.5556,-21.1391,31.3889,32.1229,23,false,20250820,135.0,90,47.8642,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2438,翔耀,20260415,,,observation_late_confirmation_not_w,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20260223,25.05,20260309,20.35,20260331,24.9,20260408,20.3,-0.2457,-18.7625,22.3587,22.6601,9,false,20251125,26.3,64,4.99,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1512,瑞利,20260416,,,observation_support_failed,wv_multiple_turn_risk,low_level,non_mainstream,,standard_double_bottom_w,,,,,20251111,8.25,20260105,7.03,20260120,9.39,20260413,7.15,1.707,-14.7879,33.5704,31.3287,37,false,20250923,8.93,66,8.2424,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1526,日馳,20260416,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20251110,19.15,20260107,16.5,20260121,24.2,20260413,16.1,-2.4242,-13.8381,46.6667,50.3106,40,false,20251016,20.2,55,5.483,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,9941,裕融,20260416,,,not_observation_near_neckline_or_above,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251219,94.8,20260304,71.8,20260320,79.0,20260413,74.3,3.4819,-24.2616,10.0279,6.3257,43,true,20251028,102.0,81,7.5949,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3024,憶聲,20260417,,,near_neckline_or_above_volume_confirmation,slope_break_discontinuous,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20260119,11.85,20260203,10.0,20260319,10.9,20260414,10.0,0.0,-15.6118,9.0,9.0,11,false,20250924,13.95,86,17.7215,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6491,晶碩,20260417,,,observation_to_price_only_confirmation,slope_break_discontinuous,low_level,non_mainstream,,standard_double_bottom_w,,,,,20251126,316.0,20260122,277.0,20260226,302.0,20260413,284.5,2.7076,-12.3418,9.0253,6.1511,39,false,20251103,352.5,56,11.5506,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6657,華安,20260417,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251126,47.7,20260106,39.75,20260128,59.7,20260407,40.6,2.1384,-16.6667,50.1887,47.0443,27,false,20250827,62.9,82,31.8658,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,2636,台驊控股,20260420,,,observation_late_confirmation_not_w,wv_multiple_turn_risk,low_level,non_mainstream,,standard_double_bottom_w,,,,,20251204,68.7,20260202,63.6,20260303,69.5,20260309,62.1,-2.3585,-7.4236,9.2767,11.9163,40,false,20250919,72.4,88,5.3857,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6142,友勁,20260420,,,observation_support_failed,slope_break_discontinuous,mid_level,core_mainstream,,standard_double_bottom_w,,,,,20260123,11.05,20260304,9.25,20260318,10.75,20260413,9.05,-2.1622,-16.2896,16.2162,18.7845,20,false,20260123,11.05,20,0.0,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1235,興泰,20260423,,,observation_support_failed,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251202,50.6,20260122,39.5,20260302,47.8,20260415,40.2,1.7722,-21.9368,21.0127,18.9055,34,false,20251007,67.6,70,33.5968,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1339,昭輝,20260423,,,observation_no_confirmation,wv_multiple_turn_risk,low_level,non_mainstream,,standard_double_bottom_w,,,,,20251117,48.2,20260106,41.5,20260116,47.55,20260407,40.3,-2.8916,-13.9004,14.5783,17.9901,34,false,20251117,48.2,34,0.0,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1413,宏洲,20260423,,,observation_no_confirmation,smooth_rounded_w_like,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20260129,10.4,20260210,9.5,20260302,10.35,20260323,9.32,-1.8947,-8.6538,8.9474,11.0515,8,false,20251013,11.35,80,9.1346,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1442,名軒,20260423,,,not_observation_near_neckline_or_above,wv_multiple_turn_risk,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20260113,30.95,20260313,25.0,20260320,28.8,20260413,25.85,3.4,-19.2246,15.2,11.412,35,false,20251030,36.3,86,17.2859,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3034,聯詠,20260423,,,near_neckline_or_above_volume_confirmation,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251202,400.0,20251216,367.0,20260123,406.0,20260324,370.0,0.8174,-8.25,10.6267,9.7297,10,false,20250729,491.0,90,22.75,true,,,,,higher_pre_left_low_peak_outside_45d_window,A higher pre-left-low peak exists outside the current 45-trading-day left-peak search window.,review_left_anchor_window_or_structural_start_rule,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,1463,強盛新,20260424,,,observation_to_price_only_confirmation,slope_break_discontinuous,bottom_quartile_level,non_mainstream,,standard_double_bottom_w,,,,,20251203,19.95,20260112,17.3,20260302,18.65,20260309,17.0,-1.7341,-13.2832,7.8035,9.7059,26,false,20251002,22.15,65,11.0276,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,3021,鴻名,20260424,,,observation_to_price_only_confirmation,slope_break_discontinuous,low_level,core_mainstream,,standard_double_bottom_w,,,,,20260205,18.25,20260331,15.5,20260414,17.15,20260421,15.95,2.9032,-15.0685,10.6452,7.5235,30,false,20260114,19.3,46,5.7534,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6695,芯鼎,20260424,,,not_observation_near_neckline_or_above,wv_multiple_turn_risk,low_level,core_mainstream,,standard_double_bottom_w,,,,,20251223,48.0,20260309,37.15,20260317,43.7,20260413,37.8,1.7497,-22.6042,17.6312,15.6085,44,true,20251021,54.5,88,13.5417,false,,,,,auto_left_peak_near_search_window_edge,"Auto left peak is near the 45-trading-day search boundary, so the structural start may be truncated.",manual_confirm_left_start_before_using_as_positive,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,w_bottom_left_anchor_pattern_family_audit,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_left_anchor_pattern_family_audit_20260625,warning_research_variant_only,current_model_candidate,,,6743,安普新,20260424,,,near_neckline_or_above_volume_confirmation,wv_multiple_turn_risk,bottom_quartile_level,core_mainstream,,standard_double_bottom_w,,,,,20260129,29.65,20260331,22.0,20260410,25.5,20260420,22.2,0.9091,-25.801,15.9091,14.8649,35,false,20251112,30.1,89,1.5177,false,,,,,no_anchor_issue_detected,No left-anchor issue detected by this audit.,no_immediate_anchor_action,,pending_research_review,false,not_production_ready_research_only,2026-06-25 13:36:49 Asia/Taipei
