model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,source_stability_research_id,research_variant_id,parameter_set_id,advisory_status,surface_id,event_set_id,entry_rule_id,outcome_rule_id,segment_id,segment_description,outcome_bucket,chart_path,chart_path_absolute,stock_id,stock_name,source_signal_date,entry_signal_date,entry_date,entry_open_price,exit_date,exit_close_price,exit_reason,return_pct,mature,success,positive_return,neutral_outcome,outcome_result,signal_market_regime,left_peak_date,left_low_date,neckline_date,right_low_date,signal_close,neckline_price,right_low_price,second_low_gap_pct,signal_rebound_from_right_low_pct,neckline_distance_pct,second_arc_volume_ratio,first_arc_red_ratio_pct,second_arc_red_ratio_pct,red_ratio_delta_pct,price_position_252_pct,price_level_bucket,slope_curvature_category,effective_mainstream_label,has_hot_theme,tdcc_any_age7,tdcc_any_age14,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/01_win/20260108_2431_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\01_win\20260108_2431_win.png,2431,聯昌,20260108,20260108,20260109,11.9000,20260119,13.2000,target_10pct_close,10.9244,true,true,true,false,win,strong_bull,20251113,20251212,20251219,20260105,11.9000,12.25,11.2500,2.2727,5.7778,-2.8571,1.4940,18.5185,46.1538,27.6353,27.8689,low_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/01_win/20260109_2363_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\01_win\20260109_2363_win.png,2363,矽統,20260109,20260109,20260112,49.7000,20260121,56.9000,target_10pct_close,14.4869,true,true,true,false,win,strong_bull,20251106,20251121,20251208,20260105,48.8000,52.7,46.0500,0.0000,5.9718,-7.4004,1.2207,34.7826,39.1304,4.3478,28.1899,low_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/02_neutral/20260109_6146_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\02_neutral\20260109_6146_neutral.png,6146,耕興,20260109,20260109,20260112,168.5000,20260127,176.5000,neutral_returned_to_5pct_after_above_5pct,4.7478,false,false,true,true,neutral,strong_bull,20251104,20251121,20251204,20260106,164.5000,167.0,153.5000,-1.9169,7.1661,-1.4970,1.2897,34.7826,48.0000,13.2174,10.6742,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260112_8222_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260112_8222_loss.png,8222,寶一,20260112,20260112,20260113,43.2500,20260319,37.8500,fixed_40d_close_no_10pct_target,-12.4855,true,false,false,false,loss,strong_bull,20251127,20251218,20251230,20260107,43.9500,44.1,39.9000,0.2513,10.1504,-0.3401,2.0938,30.4348,55.5556,25.1208,26.7628,low_level,smooth_rounded_w_like,core_mainstream,true,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/02_neutral/20260113_5269_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\02_neutral\20260113_5269_neutral.png,5269,祥碩,20260113,20260113,20260114,1310.0000,20260128,1375.0000,neutral_returned_to_5pct_after_above_5pct,4.9618,false,false,true,true,neutral,strong_bull,20251106,20251121,20251128,20260105,1300.0000,1295.0,1150.0000,0.0000,13.0435,0.3861,1.2789,29.4118,38.7097,9.2979,13.8249,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260114_1589_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260114_1589_loss.png,1589,永冠-KY,20260114,20260114,20260115,17.8000,20260323,7.7100,fixed_40d_close_no_10pct_target,-56.6854,true,false,false,false,loss,strong_bull,20251031,20251121,20251215,20260106,18.0000,18.15,16.2000,-2.9940,11.1111,-0.8264,1.4358,31.2500,23.8095,-7.4405,7.0000,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/01_win/20260114_1618_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\01_win\20260114_1618_win.png,1618,合機,20260114,20260114,20260115,43.0000,20260122,49.3000,target_10pct_close,14.6512,true,true,true,false,win,strong_bull,20251104,20251119,20251229,20260109,42.6500,44.8,40.4000,0.4975,5.5693,-4.7991,1.3222,35.8974,33.3333,-2.5641,53.0660,mid_level,smooth_rounded_w_like,core_mainstream,true,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/02_neutral/20260114_3003_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\02_neutral\20260114_3003_neutral.png,3003,健和興,20260114,20260114,20260115,48.0000,20260123,49.9500,neutral_returned_to_5pct_after_above_5pct,4.0625,false,false,true,true,neutral,strong_bull,20251023,20251124,20251231,20260109,48.2500,49.75,45.3000,-0.4396,6.5121,-3.0151,1.6448,47.9167,50.0000,2.0833,6.8182,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260114_8423_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260114_8423_loss.png,8423,保綠-KY,20260114,20260114,20260115,19.1000,20260324,18.4500,fixed_40d_close_no_10pct_target,-3.4031,true,false,false,false,loss,strong_bull,20250325,20251104,20260102,20260109,18.7500,19.5,17.8000,2.8902,5.3371,-3.8462,1.2255,45.0980,44.4444,-0.6536,16.9591,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260116_8072_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260116_8072_loss.png,8072,陞泰,20260116,20260116,20260119,32.3000,20260325,27.6000,fixed_40d_close_no_10pct_target,-14.5511,true,false,false,false,loss,strong_bull,20251107,20251216,20260106,20260113,32.2000,32.05,30.2000,3.7801,6.6225,0.4680,1.5611,36.5854,44.4444,7.8591,30.3183,low_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/02_neutral/20260119_5471_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\02_neutral\20260119_5471_neutral.png,5471,松翰,20260119,20260119,20260120,34.5000,20260123,36.1000,neutral_returned_to_5pct_after_above_5pct,4.6377,false,false,true,true,neutral,strong_bull,20251021,20251121,20251204,20260106,34.6000,34.7,32.0000,-1.0819,8.1250,-0.2882,1.2020,34.3750,35.4839,1.1089,37.5940,low_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/01_win/20260120_3338_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\01_win\20260120_3338_win.png,3338,泰碩,20260120,20260120,20260121,51.0000,20260122,56.5000,target_10pct_close,10.7843,true,true,true,false,win,strong_bull,20251104,20251121,20251201,20260113,51.0000,52.0,48.0000,3.2258,6.2500,-1.9231,1.2078,25.0000,45.7143,20.7143,38.6712,low_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260121_4502_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260121_4502_loss.png,4502,健信,20260121,20260121,20260122,17.5000,20260330,15.7500,fixed_40d_close_no_10pct_target,-10.0000,true,false,false,false,loss,strong_bull,20250324,20250407,20251211,20260113,17.3500,17.45,15.6000,1.9608,11.2179,-0.5731,1.4441,42.1053,46.4286,4.3233,8.3756,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/02_neutral/20260126_2395_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\02_neutral\20260126_2395_neutral.png,2395,研華,20260126,20260126,20260127,290.0000,20260130,299.5000,neutral_returned_to_5pct_after_above_5pct,3.2759,false,false,true,true,neutral,strong_bull,20251106,20251121,20260115,20260121,288.5000,296.5,274.5000,0.5495,5.1002,-2.6981,1.3675,32.6531,25.0000,-7.6531,10.3806,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260127_4746_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260127_4746_loss.png,4746,台耀,20260127,20260127,20260128,61.7000,20260407,54.4000,fixed_40d_close_no_10pct_target,-11.8314,true,false,false,false,loss,strong_bull,20251126,20260106,20260116,20260122,61.1000,62.2,57.0000,-1.7241,7.1930,-1.7685,2.8931,30.5556,25.0000,-5.5556,43.1227,low_level,smooth_rounded_w_like,non_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260223_6767_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260223_6767_loss.png,6767,台微醫,20260223,20260223,20260224,29.8000,20260423,27.6000,fixed_40d_close_no_10pct_target,-7.3826,true,false,false,false,loss,strong_bull,20250324,20250407,20251117,20260112,29.4000,29.95,27.0500,2.4621,8.6876,-1.8364,1.3604,40.0000,48.3333,8.3333,29.1457,low_level,smooth_rounded_w_like,non_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",win,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/01_win/20260224_1235_win.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\01_win\20260224_1235_win.png,1235,興泰,20260224,20260224,20260225,42.3500,20260302,47.8000,target_10pct_close,12.8689,true,true,true,false,win,strong_bull,20260108,20260122,20260128,20260204,42.3500,43.2,40.1000,1.5190,5.6110,-1.9676,1.3357,33.3333,38.4615,5.1282,3.5977,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",neutral,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/02_neutral/20260224_1626_neutral.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\02_neutral\20260224_1626_neutral.png,1626,艾美特-KY,20260224,20260224,20260225,11.1500,20260420,11.3500,neutral_returned_to_5pct_after_above_5pct,1.7937,false,false,true,true,neutral,strong_bull,20251202,20260112,20260129,20260210,11.1500,12.3,10.5500,0.4762,5.6872,-9.3496,1.4866,29.2683,33.3333,4.0650,14.0845,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260224_2539_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260224_2539_loss.png,2539,櫻花建,20260224,20260224,20260225,49.5000,20260424,43.2500,fixed_40d_close_no_10pct_target,-12.6263,true,false,false,false,loss,strong_bull,20251028,20251120,20260122,20260203,49.5000,49.95,45.3500,4.9769,9.1510,-0.9009,1.2162,42.6230,47.0588,4.4359,23.0469,bottom_quartile_level,smooth_rounded_w_like,non_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_market_regime_gated_review,w_bottom_early_entry_parameter_grid,w_bottom_early_entry_stability_audit,warning_research_variant_only,w_bottom_market_regime_gated_review_20260627,warning_research_variant_only,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_right_rebound_5_20_bull,"Smooth rounded W-like path, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",loss,output/latest/research_backtest/w_bottom_market_regime_gated_review/s02_smooth_rebound_bull/03_loss/20260224_4550_loss.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_market_regime_gated_review\s02_smooth_rebound_bull\03_loss\20260224_4550_loss.png,4550,長佳,20260224,20260224,20260225,26.3000,20260424,24.7000,fixed_40d_close_no_10pct_target,-6.0837,true,false,false,false,loss,strong_bull,20250327,20251202,20260123,20260210,26.8000,30.25,25.5000,4.9383,5.0980,-11.4050,1.3751,54.6875,50.0000,-4.6875,19.6226,bottom_quartile_level,smooth_rounded_w_like,core_mainstream,false,false,false,pending_user_shape_review,false,not_production_ready_research_only,2026-06-27 00:49:57 Asia/Taipei
