research_id,artifact_version,source_research_id,source_artifact_version,advisory_status,model_id,source_event_key,stock_id,stock_name,signal_date,confirmation_date,entry_date,exit_date,return_pct,return_outcome,exit_reason,event_sequence_for_stock,all_events_overlap_pair_count_for_stock,first_event_per_stock_included,same_stock_non_overlap_included,same_stock_non_overlap_suppression_reason,suppressed_by_source_event_key,suppressed_by_entry_date,suppressed_by_exit_date,deep_low_120_le40,deep_low_240_le40,range60_le25,range120_le25,limit_up_like,consolidation_type,risk_type,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1808|20251020|20251021|next_day_break_signal_high_confirmed|20251022|20251105|36.2|38.55,1808,潤隆,20251020,20251021,20251022,20251105,6.4917,win,fixed_10d_close,1,1,True,True,,,,,True,False,True,True,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1808|20251021|20251022|next_day_break_signal_high_confirmed|20251023|20251106|35.75|36.75,1808,潤隆,20251021,20251022,20251023,20251106,2.7972,win,fixed_10d_close,2,1,False,False,same_stock_active_position_overlap,1808|20251020|20251021|next_day_break_signal_high_confirmed|20251022|20251105|36.2|38.55,20251022,20251105,True,False,False,False,False,long_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1809|20250813|20250814|next_day_break_signal_high_confirmed|20250815|20250828|20.4|20.35,1809,中釉,20250813,20250814,20250815,20250828,-0.2451,loss,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1809|20260116|20260119|next_day_break_signal_high_confirmed|20260120|20260202|26.5|24.0,1809,中釉,20260116,20260119,20260120,20260202,-9.434,loss,fixed_10d_close,2,0,False,True,,,,,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1810|20250812|20250813|next_day_break_signal_high_confirmed|20250814|20250827|22.1|21.65,1810,和成,20250812,20250813,20250814,20250827,-2.0362,loss,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,False,non_consolidation,normal_risk,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,1905|20260326|20260327|next_day_break_signal_high_confirmed|20260330|20260414|16.0|14.2,1905,華紙,20260326,20260327,20260330,20260414,-11.25,loss,fixed_10d_close,1,0,True,True,,,,,True,False,True,True,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2006|20260302|20260303|next_day_break_signal_high_confirmed|20260304|20260317|78.0|76.6,2006,東和鋼鐵,20260302,20260303,20260304,20260317,-1.7949,loss,fixed_10d_close,1,0,True,True,,,,,True,False,True,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2009|20250925|20250926|next_day_break_signal_high_confirmed|20250930|20251016|44.0|41.0,2009,第一銅,20250925,20250926,20250930,20251016,-6.8182,loss,fixed_10d_close,1,0,True,True,,,,,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2059|20260507|20260508|next_day_break_signal_high_confirmed|20260511|20260515|5300.0|4840.0,2059,川湖,20260507,20260508,20260511,20260515,-8.6792,loss,stop_signal_low,1,0,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2061|20260521|20260522|next_day_break_signal_high_confirmed|20260525|20260605|27.4|39.8,2061,風青,20260521,20260522,20260525,20260605,45.2555,win,fixed_10d_close,1,1,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2061|20260617|20260618|next_day_break_signal_high_confirmed|20260622|20260703|55.7|74.2,2061,風青,20260617,20260618,20260622,20260703,33.2136,win,fixed_10d_close,2,1,False,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2061|20260618|20260622|next_day_break_signal_high_confirmed|20260623|20260706|59.9|80.1,2061,風青,20260618,20260622,20260623,20260706,33.7229,win,fixed_10d_close,3,1,False,False,same_stock_active_position_overlap,2061|20260617|20260618|next_day_break_signal_high_confirmed|20260622|20260703|55.7|74.2,20260622,20260703,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2108|20260223|20260224|next_day_break_signal_high_confirmed|20260225|20260304|26.85|24.4,2108,南帝,20260223,20260224,20260225,20260304,-9.1248,loss,stop_signal_low,1,0,True,True,,,,,True,False,True,True,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2208|20250904|20250905|next_day_break_signal_high_confirmed|20250909|20250925|26.6|23.6,2208,台船,20250904,20250905,20250909,20250925,-11.2782,loss,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2211|20251013|20251014|next_day_break_signal_high_confirmed|20251016|20251031|112.0|106.5,2211,長榮鋼,20251013,20251014,20251016,20251031,-4.9107,loss,fixed_10d_close,1,0,True,True,,,,,True,False,False,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2231|20250827|20250828|next_day_break_signal_high_confirmed|20250829|20250917|103.0|130.0,2231,為升,20250827,20250828,20250829,20250917,26.2136,win,fixed_10d_close,1,1,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2231|20250828|20250829|next_day_break_signal_high_confirmed|20250901|20250918|109.0|125.0,2231,為升,20250828,20250829,20250901,20250918,14.6789,win,fixed_10d_close,2,1,False,False,same_stock_active_position_overlap,2231|20250827|20250828|next_day_break_signal_high_confirmed|20250829|20250917|103.0|130.0,20250829,20250917,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2241|20251016|20251020|next_day_break_signal_high_confirmed|20251021|20251104|37.95|37.4,2241,艾姆勒,20251016,20251020,20251021,20251104,-1.4493,loss,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2243|20260310|20260311|next_day_break_signal_high_confirmed|20260312|20260325|15.3|20.75,2243,宏旭-KY,20260310,20260311,20260312,20260325,35.6209,win,fixed_10d_close,1,2,True,True,,,,,True,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2243|20260311|20260312|next_day_break_signal_high_confirmed|20260313|20260326|16.8|20.65,2243,宏旭-KY,20260311,20260312,20260313,20260326,22.9167,win,fixed_10d_close,2,2,False,False,same_stock_active_position_overlap,2243|20260310|20260311|next_day_break_signal_high_confirmed|20260312|20260325|15.3|20.75,20260312,20260325,True,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2243|20260611|20260612|next_day_break_signal_high_confirmed|20260615|20260629|39.3|53.2,2243,宏旭-KY,20260611,20260612,20260615,20260629,35.369,win,fixed_10d_close,3,2,False,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2243|20260612|20260615|next_day_break_signal_high_confirmed|20260616|20260630|44.8|57.0,2243,宏旭-KY,20260612,20260615,20260616,20260630,27.2321,win,fixed_10d_close,4,2,False,False,same_stock_active_position_overlap,2243|20260611|20260612|next_day_break_signal_high_confirmed|20260615|20260629|39.3|53.2,20260615,20260629,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2254|20260420|20260421|next_day_break_signal_high_confirmed|20260422|20260504|93.7|70.7,2254,巨鎧精密-創,20260420,20260421,20260422,20260504,-24.5464,loss,stop_signal_low,1,0,True,True,,,,,True,False,False,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2302|20251020|20251021|next_day_break_signal_high_confirmed|20251022|20251105|20.15|17.95,2302,麗正,20251020,20251021,20251022,20251105,-10.9181,loss,stop_signal_low,1,0,True,True,,,,,True,False,False,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2302|20260511|20260512|next_day_break_signal_high_confirmed|20260513|20260526|24.65|33.95,2302,麗正,20260511,20260512,20260513,20260526,37.7282,win,fixed_10d_close,2,0,False,True,,,,,True,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2302|20260617|20260618|next_day_break_signal_high_confirmed|20260622|20260703|47.1|52.0,2302,麗正,20260617,20260618,20260622,20260703,10.4034,win,fixed_10d_close,3,0,False,True,,,,,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2303|20260119|20260120|next_day_break_signal_high_confirmed|20260121|20260202|70.9|58.8,2303,聯電,20260119,20260120,20260121,20260202,-17.0663,loss,stop_signal_low,1,0,True,True,,,,,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2305|20260113|20260114|next_day_break_signal_high_confirmed|20260115|20260128|15.3|13.9,2305,全友,20260113,20260114,20260115,20260128,-9.1503,loss,fixed_10d_close,1,1,True,True,,,,,True,False,False,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2305|20260114|20260115|next_day_break_signal_high_confirmed|20260116|20260127|15.5|13.8,2305,全友,20260114,20260115,20260116,20260127,-10.9677,loss,stop_signal_low,2,1,False,False,same_stock_active_position_overlap,2305|20260113|20260114|next_day_break_signal_high_confirmed|20260115|20260128|15.3|13.9,20260115,20260128,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2305|20260615|20260616|next_day_break_signal_high_confirmed|20260617|20260701|30.0|38.0,2305,全友,20260615,20260616,20260617,20260701,26.6667,win,fixed_10d_close,3,1,False,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2312|20260113|20260114|next_day_break_signal_high_confirmed|20260115|20260127|31.95|26.05,2312,金寶,20260113,20260114,20260115,20260127,-18.4664,loss,stop_signal_low,1,0,True,True,,,,,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2312|20260522|20260525|next_day_break_signal_high_confirmed|20260526|20260608|40.0|35.4,2312,金寶,20260522,20260525,20260526,20260608,-11.5,loss,fixed_10d_close,2,0,False,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2313|20250813|20250814|next_day_break_signal_high_confirmed|20250815|20250828|78.0|79.3,2313,華通,20250813,20250814,20250815,20250828,1.6667,win,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,False,short_consolidation,stop_loss_easy_trigger,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2316|20250716|20250717|pullback_5ma_confirmed|20250718|20250731|65.5|82.0,2316,楠梓電,20250716,20250717,20250718,20250731,25.1908,win,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2316|20250813|20250814|next_day_break_signal_high_confirmed|20250815|20250828|93.7|109.5,2316,楠梓電,20250813,20250814,20250815,20250828,16.8623,win,fixed_10d_close,2,0,False,True,,,,,False,False,False,False,False,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2321|20250822|20250825|next_day_break_signal_high_confirmed|20250826|20250910|21.0|19.2,2321,東訊,20250822,20250825,20250826,20250910,-8.5714,loss,fixed_10d_close,1,0,True,True,,,,,False,False,False,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2323|20260319|20260320|next_day_break_signal_high_confirmed|20260323|20260331|13.0|10.75,2323,中環,20260319,20260320,20260323,20260331,-17.3077,loss,stop_signal_low,1,0,True,True,,,,,False,False,True,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2324|20260529|20260601|next_day_break_signal_high_confirmed|20260602|20260615|44.3|37.85,2324,仁寶,20260529,20260601,20260602,20260615,-14.5598,loss,fixed_10d_close,1,0,True,True,,,,,True,True,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2328|20250815|20250818|next_day_break_signal_high_confirmed|20250819|20250901|47.85|58.2,2328,廣宇,20250815,20250818,20250819,20250901,21.6301,win,fixed_10d_close,1,0,True,True,,,,,False,False,True,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2329|20250825|20250826|next_day_break_signal_high_confirmed|20250827|20250910|45.25|43.55,2329,華泰,20250825,20250826,20250827,20250910,-3.7569,loss,fixed_10d_close,1,0,True,True,,,,,False,False,True,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2330|20260105|20260106|next_day_break_signal_high_confirmed|20260107|20260120|1665.0|1775.0,2330,台積電,20260105,20260106,20260107,20260120,6.6066,win,fixed_10d_close,1,0,True,True,,,,,False,False,True,False,False,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2331|20251212|20251215|next_day_break_signal_high_confirmed|20251216|20251226|25.85|22.7,2331,精英,20251212,20251215,20251216,20251226,-12.1857,loss,stop_signal_low,1,0,True,True,,,,,False,False,True,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2332|20260617|20260618|next_day_break_signal_high_confirmed|20260622|20260703|20.8|20.0,2332,友訊,20260617,20260618,20260622,20260703,-3.8462,loss,fixed_10d_close,1,0,True,True,,,,,True,True,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2337|20250917|20250918|next_day_break_signal_high_confirmed|20250919|20251003|28.1|25.3,2337,旺宏,20250917,20250918,20250919,20251003,-9.9644,loss,fixed_10d_close,1,3,True,True,,,,,False,False,False,False,True,long_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2337|20260105|20260106|next_day_break_signal_high_confirmed|20260107|20260120|57.0|76.8,2337,旺宏,20260105,20260106,20260107,20260120,34.7368,win,fixed_10d_close,2,3,False,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2337|20260106|20260107|next_day_break_signal_high_confirmed|20260108|20260121|57.3|73.3,2337,旺宏,20260106,20260107,20260108,20260121,27.9232,win,fixed_10d_close,3,3,False,False,same_stock_active_position_overlap,2337|20260105|20260106|next_day_break_signal_high_confirmed|20260107|20260120|57.0|76.8,20260107,20260120,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2337|20260107|20260108|next_day_break_signal_high_confirmed|20260109|20260122|63.3|73.4,2337,旺宏,20260107,20260108,20260109,20260122,15.9558,win,fixed_10d_close,4,3,False,False,same_stock_active_position_overlap,2337|20260105|20260106|next_day_break_signal_high_confirmed|20260107|20260120|57.0|76.8,20260107,20260120,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
volume_range_breakout_v2_overlap_sensitivity,volume_range_breakout_v2_overlap_sensitivity_20260708,volume_range_breakout_v2_deep_low_base_matrix,volume_range_breakout_v2_deep_low_base_matrix_20260708,warning_research_variant_only,volume_range_breakout,2337|20260317|20260318|next_day_break_signal_high_confirmed|20260319|20260326|139.5|130.5,2337,旺宏,20260317,20260318,20260319,20260326,-6.4516,loss,stop_signal_low,5,3,False,True,,,,,False,False,False,False,True,non_consolidation,high_position_chase,False,not_production_ready_research_only,2026-07-09 07:39:06 Asia/Taipei
