model_id,research_id,source_research_id,source_candidate_set_id,research_variant_id,parameter_set_id,advisory_status,stock_id,stock_name,signal_date,outcome_category_id,slope_curvature_category,slope_category_folder,source_chart_path,slope_review_chart_path,slope_review_chart_path_absolute,left_peak_date,left_low_date,neckline_date,right_low_date,path_start_date,path_end_date,path_days,full_path_significant_turn_count,full_path_abrupt_slope_change_count,full_path_direction_switch_count,full_path_max_abs_daily_return_pct,full_path_max_abs_smoothed_slope_change_pct,left_descent_days,first_rebound_days,second_decline_days,right_rebound_days,left_descent_wrong_direction_rate,first_rebound_wrong_direction_rate,second_decline_wrong_direction_rate,right_rebound_wrong_direction_rate,first_low_pre3_avg_slope_pct,first_low_post3_avg_slope_pct,first_low_slope_reversal_change_pct,first_low_sharp_v_flag,second_low_pre3_avg_slope_pct,second_low_post3_avg_slope_pct,second_low_slope_reversal_change_pct,second_low_sharp_v_flag,slope_issue_reasons,manual_review_status,approved_for_daily,generated_at
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,1467,南緯,20260601,did_not_complete_w,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260601_1467_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260601_1467_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260601_1467_did_not_complete_w.png,20260126,20260330,20260423,20260526,20260126,20260601,80,5,1,7,9.8854,4.177,38,17,23,5,16.2162,0.0,4.5455,0.0,0.0816,-0.1702,-0.2519,false,-0.0477,-0.1918,-0.144,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,2022,聚亨,20260604,did_not_complete_w,sharp_v_bottom_risk,02_sharp_v_bottom_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260604_2022_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/02_sharp_v_bottom_risk/20260604_2022_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\02_sharp_v_bottom_risk\20260604_2022_did_not_complete_w.png,20260320,20260520,20260526,20260601,20260320,20260604,52,5,0,9,8.0369,3.4453,41,5,5,4,22.5,0.0,25.0,0.0,-2.1539,0.9535,3.1075,true,-0.9745,1.1457,2.1202,false,first_low_sharp_v,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,4763,材料*-KY,20260604,did_not_complete_w,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260604_4763_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260604_4763_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260604_4763_did_not_complete_w.png,20251222,20260309,20260416,20260528,20251222,20260604,106,11,1,17,9.8927,3.8631,46,27,30,6,17.7778,38.4615,13.7931,20.0,-1.4529,-0.4322,1.0207,false,-0.176,0.723,0.899,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,1909,榮成,20260608,did_not_complete_w,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260608_1909_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260608_1909_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260608_1909_did_not_complete_w.png,20260115,20260323,20260330,20260528,20260115,20260608,92,7,0,13,6.0897,2.9,40,6,41,8,15.3846,0.0,12.5,0.0,-0.1075,1.4247,1.5323,false,-0.2594,0.4102,0.6696,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,2723,美食-KY,20260611,did_not_complete_w,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260611_2723_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260611_2723_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260611_2723_did_not_complete_w.png,20260311,20260428,20260513,20260608,20260311,20260611,64,7,0,7,6.7187,2.7091,33,11,19,4,3.125,0.0,27.7778,33.3333,-0.9156,0.0007,0.9163,false,0.9962,0.7344,-0.2619,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,3515,華擎,20260615,did_not_complete_w,smooth_rounded_w_like,01_smooth_rounded_w_like,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260615_3515_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/01_smooth_rounded_w_like/20260615_3515_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\01_smooth_rounded_w_like\20260615_3515_did_not_complete_w.png,20260507,20260520,20260602,20260608,20260507,20260615,28,4,1,6,7.8895,3.5326,10,10,5,6,0.0,11.1111,25.0,20.0,-0.88,1.8767,2.7567,false,-0.3217,-0.1193,0.2024,false,smooth_enough_for_manual_review,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,6191,精成科,20260618,did_not_complete_w,sharp_v_bottom_risk,02_sharp_v_bottom_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260618_6191_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/02_sharp_v_bottom_risk/20260618_6191_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\02_sharp_v_bottom_risk\20260618_6191_did_not_complete_w.png,20260126,20260331,20260421,20260611,20260126,20260618,93,15,3,20,9.8081,5.1741,39,14,37,6,28.9474,15.3846,30.5556,40.0,0.2883,-0.8839,-1.1722,false,-1.5181,1.8309,3.349,true,second_low_sharp_v,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,1536,和大,20260622,did_not_complete_w,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260622_1536_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260622_1536_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260622_1536_did_not_complete_w.png,20260129,20260407,20260505,20260608,20260129,20260622,91,11,0,17,6.7961,2.8544,39,20,25,10,13.1579,10.5263,37.5,33.3333,-1.1928,0.2674,1.4602,false,-1.1995,-0.6221,0.5774,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,3622,洋華,20260622,did_not_complete_w,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260622_3622_did_not_complete_w.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260622_3622_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260622_3622_did_not_complete_w.png,20260318,20260427,20260511,20260518,20260318,20260622,65,9,0,11,5.0761,2.7194,27,10,6,25,11.5385,0.0,0.0,29.1667,-0.4717,0.2038,0.6755,false,-1.3173,-0.0057,1.3116,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,3027,盛達,20260107,passed_volume_breakout_confirmation,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260107_3027_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260107_3027_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260107_3027_passed_volume_breakout_confirmation.png,20250826,20251105,20251204,20251226,20250826,20260107,85,8,1,21,9.8434,3.9519,42,22,16,8,19.5122,38.0952,40.0,57.1429,-0.5469,-0.3737,0.1732,false,1.0042,-0.2741,-1.2784,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,2923,鼎固-KY,20260127,passed_volume_breakout_confirmation,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260127_2923_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260127_2923_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260127_2923_passed_volume_breakout_confirmation.png,20250904,20251105,20251212,20260121,20250904,20260127,92,5,0,20,5.9585,2.7033,35,28,27,5,17.6471,14.8148,23.0769,50.0,-0.6407,0.3146,0.9553,false,-0.435,-0.9518,-0.5168,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,2103,台橡,20260206,passed_volume_breakout_confirmation,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260206_2103_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260206_2103_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260206_2103_passed_volume_breakout_confirmation.png,20251209,20260106,20260127,20260203,20251209,20260206,42,5,0,11,4.5317,2.8988,19,16,6,4,16.6667,6.6667,20.0,33.3333,-1.4858,0.8496,2.3355,false,-1.1104,1.0432,2.1536,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,3029,零壹,20260223,passed_volume_breakout_confirmation,slope_break_discontinuous,04_slope_break_discontinuous,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260223_3029_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/04_slope_break_discontinuous/20260223_3029_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\04_slope_break_discontinuous\20260223_3029_passed_volume_breakout_confirmation.png,20251201,20251216,20251229,20260206,20251201,20260223,52,3,0,9,3.6199,1.3541,12,9,29,5,0.0,12.5,25.0,25.0,-1.0708,0.1082,1.1789,false,-0.295,0.617,0.912,false,too_many_direction_switches,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,3014,聯陽,20260312,passed_volume_breakout_confirmation,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260312_3014_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260312_3014_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260312_3014_passed_volume_breakout_confirmation.png,20251022,20251216,20260122,20260309,20251022,20260312,91,5,0,15,4.9793,1.9399,39,26,25,4,15.7895,24.0,29.1667,0.0,-0.2346,-0.3832,-0.1485,false,-0.9761,0.3342,1.3103,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,2017,官田鋼,20260316,passed_volume_breakout_confirmation,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260316_2017_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260316_2017_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260316_2017_passed_volume_breakout_confirmation.png,20250925,20251119,20260108,20260206,20250925,20260316,107,8,1,18,9.952,4.2905,34,35,22,19,15.1515,26.4706,23.8095,33.3333,-0.6446,-0.5807,0.0639,false,-0.6141,-0.2691,0.345,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,1563,巧新,20260512,passed_volume_breakout_confirmation,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260512_1563_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260512_1563_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260512_1563_passed_volume_breakout_confirmation.png,20260116,20260309,20260331,20260506,20260116,20260512,72,5,1,15,9.9502,3.7126,29,17,24,5,17.8571,43.75,39.1304,0.0,-0.7059,-0.4849,0.221,false,0.3289,1.7465,1.4175,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,3694,海華,20260518,passed_volume_breakout_confirmation,sharp_v_bottom_risk,02_sharp_v_bottom_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260518_3694_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/02_sharp_v_bottom_risk/20260518_3694_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\02_sharp_v_bottom_risk\20260518_3694_passed_volume_breakout_confirmation.png,20260127,20260309,20260505,20260513,20260127,20260518,69,7,0,15,7.5044,3.2766,22,39,7,4,28.5714,36.8421,0.0,0.0,-1.952,-0.1284,1.8236,false,-2.1195,1.7529,3.8723,true,second_low_sharp_v,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,6269,台郡,20260521,passed_volume_breakout_confirmation,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260521_6269_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260521_6269_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260521_6269_passed_volume_breakout_confirmation.png,20260224,20260311,20260422,20260518,20260224,20260521,59,8,1,13,8.2278,4.5283,11,29,18,4,0.0,28.5714,29.4118,33.3333,-0.8632,0.1945,1.0577,false,-1.1796,0.2361,1.4157,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,1609,大亞,20260528,passed_volume_breakout_confirmation,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260528_1609_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260528_1609_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260528_1609_passed_volume_breakout_confirmation.png,20260123,20260330,20260508,20260518,20260123,20260528,79,10,0,11,5.9367,2.6661,39,27,7,9,21.0526,30.7692,33.3333,0.0,-0.2585,-0.2879,-0.0294,false,-1.7426,0.3195,2.0621,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,6243,迅杰,20260616,passed_volume_breakout_confirmation,sharp_v_bottom_risk,02_sharp_v_bottom_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260616_6243_passed_volume_breakout_confirmation.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/02_sharp_v_bottom_risk/20260616_6243_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\02_sharp_v_bottom_risk\20260616_6243_passed_volume_breakout_confirmation.png,20260129,20260331,20260423,20260611,20260129,20260616,88,9,2,19,9.9849,4.2875,36,16,35,4,22.8571,13.3333,26.4706,0.0,-0.7874,-0.1833,0.6041,false,-3.3652,1.3387,4.7039,true,second_low_sharp_v,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,6409,旭隼,20260105,right_low_failed,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260105_6409_right_low_failed.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260105_6409_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260105_6409_right_low_failed.png,20250721,20250926,20251107,20251229,20250721,20260105,109,15,4,21,8.4507,5.827,46,25,36,5,17.7778,33.3333,14.2857,0.0,-0.2959,-0.8303,-0.5344,false,-0.3701,1.1037,1.4738,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,2442,新美齊,20260115,right_low_failed,sharp_v_bottom_risk,02_sharp_v_bottom_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260115_2442_right_low_failed.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/02_sharp_v_bottom_risk/20260115_2442_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\02_sharp_v_bottom_risk\20260115_2442_right_low_failed.png,20250904,20251118,20251224,20260112,20250904,20260115,84,7,0,11,7.3333,2.3177,44,27,12,4,16.2791,19.2308,9.0909,0.0,-0.6986,-0.2779,0.4207,false,-1.6809,1.7862,3.4671,true,second_low_sharp_v,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,6969,成信實業*-創,20260126,right_low_failed,wv_multiple_turn_risk,03_wv_multiple_turn_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260126_6969_right_low_failed.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/03_wv_multiple_turn_risk/20260126_6969_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\03_wv_multiple_turn_risk\20260126_6969_right_low_failed.png,20251027,20251223,20260115,20260121,20251027,20260126,63,7,4,7,9.9388,5.2369,41,16,5,4,7.5,26.6667,0.0,33.3333,-0.8733,-0.3518,0.5216,false,-2.6899,0.4899,3.1797,false,too_many_significant_turns,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_slope_curvature_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_slope_curvature_audit_20260625,warning_research_variant_only,8045,達運光電,20260211,right_low_failed,sharp_v_bottom_risk,02_sharp_v_bottom_risk,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260211_8045_right_low_failed.png,output/latest/research_backtest/w_bottom_candidate_slope_curvature_review/02_sharp_v_bottom_risk/20260211_8045_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_slope_curvature_review\02_sharp_v_bottom_risk\20260211_8045_right_low_failed.png,20251205,20260109,20260127,20260206,20251205,20260211,47,7,4,7,10.0,4.4837,24,13,9,4,8.6957,25.0,12.5,33.3333,-1.2527,0.7244,1.9771,false,-2.3419,1.76,4.1019,true,second_low_sharp_v,pending_user_shape_review,false,2026-06-25 10:21:41 Asia/Taipei
