research_id,artifact_version,source_research_id,source_artifact_version,advisory_status,row_type,parent_model_id,model_id,model_zh,holding_days,stop_policy_id,stratification_family,stratification_id,stratification_label,condition_expression,condition_role,baseline_sample_size,sample_size,coverage_pct,win_count,neutral_count,loss_count,win_rate_pct,neutral_rate_pct,loss_rate_pct,avg_return_pct,median_return_pct,baseline_win_rate_pct,baseline_loss_rate_pct,baseline_avg_return_pct,baseline_median_return_pct,win_rate_delta_pct,loss_rate_delta_pct,avg_return_delta_pct,median_return_delta_pct,decision_hint,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,tdcc,tdcc_weekly_increase_top20,TDCC weekly_increase rank <=20,tdcc_list_type == weekly_increase AND tdcc_rank <= 20,stratification_only_not_candidate_or_confirmation_gate,221,6,2.71,4,0,2,66.67,0.0,33.33,0.7389,1.3707,49.77,50.23,4.0477,-0.3468,16.9,-16.9,-3.3088,1.7175,thin_sample_do_not_use_as_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,tdcc,tdcc_any_top20,TDCC any list rank <=20,tdcc_rank <= 20,stratification_only_not_candidate_or_confirmation_gate,221,6,2.71,4,0,2,66.67,0.0,33.33,0.7389,1.3707,49.77,50.23,4.0477,-0.3468,16.9,-16.9,-3.3088,1.7175,thin_sample_do_not_use_as_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,technical_23ema,tech_dist_ema23_0_to_15,0% <= distance to EMA23 <= 15%,0 <= dist_ema23_pct <= 15,stratification_only_not_candidate_or_confirmation_gate,221,135,61.09,60,0,75,44.44,0.0,55.56,1.5768,-1.5038,49.77,50.23,4.0477,-0.3468,-5.33,5.33,-2.4709,-1.157,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,technical_23ema,tech_ret20_0_to_25,20d return 0% to 25%,0 <= hist_return_20d_pct <= 25,stratification_only_not_candidate_or_confirmation_gate,221,183,82.81,90,0,93,49.18,0.0,50.82,4.0041,-0.7092,49.77,50.23,4.0477,-0.3468,-0.59,0.59,-0.0436,-0.3624,mixed_or_weak_stratification_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,technical_ma,tech_ma60_gt_ma120,MA60 > MA120,ma60_gt_ma120 == True,stratification_only_not_candidate_or_confirmation_gate,221,124,56.11,74,0,50,59.68,0.0,40.32,6.5431,3.721,49.77,50.23,4.0477,-0.3468,9.91,-9.91,2.4954,4.0678,positive_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,signal_quality,volume_ratio_2_to_6,volume ratio 2..6,2 <= volume_ratio <= 6,stratification_only_not_candidate_or_confirmation_gate,221,172,77.83,87,0,85,50.58,0.0,49.42,4.2016,0.6103,49.77,50.23,4.0477,-0.3468,0.81,-0.81,0.1539,0.9571,mixed_or_weak_stratification_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,signal_quality,not_limit_up_like,not limit-up-like signal,limit_up_like != True,stratification_only_not_candidate_or_confirmation_gate,221,74,33.48,31,0,43,41.89,0.0,58.11,0.748,-2.0202,49.77,50.23,4.0477,-0.3468,-7.88,7.88,-3.2997,-1.6734,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,low_base_redefinition,off120_le40_range120_le60,off 120d low <=40 and 120d range <=60,off_120d_low_pct <= 40 AND range_width_120_pct <= 60,stratification_only_not_candidate_or_confirmation_gate,221,123,55.66,47,0,76,38.21,0.0,61.79,0.4367,-3.0812,49.77,50.23,4.0477,-0.3468,-11.56,11.56,-3.611,-2.7344,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,low_base_redefinition,off120_le30_range120_le45,off 120d low <=30 and 120d range <=45,off_120d_low_pct <= 30 AND range_width_120_pct <= 45,stratification_only_not_candidate_or_confirmation_gate,221,75,33.94,23,0,52,30.67,0.0,69.33,-1.9427,-3.4865,49.77,50.23,4.0477,-0.3468,-19.1,19.1,-5.9904,-3.1397,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,low_base_redefinition,off240_le50_range240_le80,off 240d low <=50 and 240d range <=80,off_240d_low_pct <= 50 AND range_width_240_pct <= 80,stratification_only_not_candidate_or_confirmation_gate,221,127,57.47,49,0,78,38.58,0.0,61.42,0.079,-3.0837,49.77,50.23,4.0477,-0.3468,-11.19,11.19,-3.9687,-2.7369,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,low_base_redefinition,off240_le40_range240_le60,off 240d low <=40 and 240d range <=60,off_240d_low_pct <= 40 AND range_width_240_pct <= 60,stratification_only_not_candidate_or_confirmation_gate,221,81,36.65,25,0,56,30.86,0.0,69.14,-2.5152,-4.1667,49.77,50.23,4.0477,-0.3468,-18.91,18.91,-6.5629,-3.8199,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,15,no_stop_reference,low_base_redefinition,off120_le40_range120_le60_ma60_gt_ma120,120d low/base plus MA60 > MA120,off_120d_low_pct <= 40 AND range_width_120_pct <= 60 AND ma60_gt_ma120,stratification_only_not_candidate_or_confirmation_gate,221,41,18.55,19,0,22,46.34,0.0,53.66,1.1411,-1.7682,49.77,50.23,4.0477,-0.3468,-3.43,3.43,-2.9066,-1.4214,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,tdcc,tdcc_weekly_increase_top20,TDCC weekly_increase rank <=20,tdcc_list_type == weekly_increase AND tdcc_rank <= 20,stratification_only_not_candidate_or_confirmation_gate,218,6,2.75,3,1,2,50.0,16.67,33.33,2.8806,2.946,45.87,52.75,4.0275,-1.3444,4.13,-19.42,-1.1469,4.2904,thin_sample_do_not_use_as_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,tdcc,tdcc_any_top20,TDCC any list rank <=20,tdcc_rank <= 20,stratification_only_not_candidate_or_confirmation_gate,218,6,2.75,3,1,2,50.0,16.67,33.33,2.8806,2.946,45.87,52.75,4.0275,-1.3444,4.13,-19.42,-1.1469,4.2904,thin_sample_do_not_use_as_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,technical_23ema,tech_dist_ema23_0_to_15,0% <= distance to EMA23 <= 15%,0 <= dist_ema23_pct <= 15,stratification_only_not_candidate_or_confirmation_gate,218,134,61.47,54,2,78,40.3,1.49,58.21,2.022,-2.6132,45.87,52.75,4.0275,-1.3444,-5.57,5.46,-2.0055,-1.2688,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,technical_23ema,tech_ret20_0_to_25,20d return 0% to 25%,0 <= hist_return_20d_pct <= 25,stratification_only_not_candidate_or_confirmation_gate,218,181,83.03,81,2,98,44.75,1.1,54.14,4.0266,-1.9211,45.87,52.75,4.0275,-1.3444,-1.12,1.39,-0.0009,-0.5767,mixed_or_weak_stratification_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,technical_ma,tech_ma60_gt_ma120,MA60 > MA120,ma60_gt_ma120 == True,stratification_only_not_candidate_or_confirmation_gate,218,123,56.42,71,2,50,57.72,1.63,40.65,6.7403,2.8758,45.87,52.75,4.0275,-1.3444,11.85,-12.1,2.7128,4.2202,positive_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,signal_quality,volume_ratio_2_to_6,volume ratio 2..6,2 <= volume_ratio <= 6,stratification_only_not_candidate_or_confirmation_gate,218,169,77.52,81,3,85,47.93,1.78,50.3,4.3729,-0.1471,45.87,52.75,4.0275,-1.3444,2.06,-2.45,0.3454,1.1973,mixed_or_weak_stratification_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,signal_quality,not_limit_up_like,not limit-up-like signal,limit_up_like != True,stratification_only_not_candidate_or_confirmation_gate,218,73,33.49,29,2,42,39.73,2.74,57.53,2.2192,-1.9211,45.87,52.75,4.0275,-1.3444,-6.14,4.78,-1.8083,-0.5767,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,low_base_redefinition,off120_le40_range120_le60,off 120d low <=40 and 120d range <=60,off_120d_low_pct <= 40 AND range_width_120_pct <= 60,stratification_only_not_candidate_or_confirmation_gate,218,122,55.96,39,1,82,31.97,0.82,67.21,-0.0329,-4.2431,45.87,52.75,4.0275,-1.3444,-13.9,14.46,-4.0604,-2.8987,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,low_base_redefinition,off120_le30_range120_le45,off 120d low <=30 and 120d range <=45,off_120d_low_pct <= 30 AND range_width_120_pct <= 45,stratification_only_not_candidate_or_confirmation_gate,218,74,33.94,20,1,53,27.03,1.35,71.62,-2.2427,-4.4265,45.87,52.75,4.0275,-1.3444,-18.84,18.87,-6.2702,-3.0821,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,low_base_redefinition,off240_le50_range240_le80,off 240d low <=50 and 240d range <=80,off_240d_low_pct <= 50 AND range_width_240_pct <= 80,stratification_only_not_candidate_or_confirmation_gate,218,124,56.88,47,1,76,37.9,0.81,61.29,-0.4226,-3.5739,45.87,52.75,4.0275,-1.3444,-7.97,8.54,-4.4501,-2.2295,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,low_base_redefinition,off240_le40_range240_le60,off 240d low <=40 and 240d range <=60,off_240d_low_pct <= 40 AND range_width_240_pct <= 60,stratification_only_not_candidate_or_confirmation_gate,218,80,36.7,21,1,58,26.25,1.25,72.5,-3.3113,-4.7592,45.87,52.75,4.0275,-1.3444,-19.62,19.75,-7.3388,-3.4148,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,ma20_ema23_close_stop_4d,low_base_redefinition,off120_le40_range120_le60_ma60_gt_ma120,120d low/base plus MA60 > MA120,off_120d_low_pct <= 40 AND range_width_120_pct <= 60 AND ma60_gt_ma120,stratification_only_not_candidate_or_confirmation_gate,218,41,18.81,14,0,27,34.15,0.0,65.85,0.1652,-5.5866,45.87,52.75,4.0275,-1.3444,-11.72,13.1,-3.8623,-4.2422,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,tdcc,tdcc_weekly_increase_top20,TDCC weekly_increase rank <=20,tdcc_list_type == weekly_increase AND tdcc_rank <= 20,stratification_only_not_candidate_or_confirmation_gate,218,6,2.75,3,1,2,50.0,16.67,33.33,2.8806,2.946,45.87,52.75,4.0648,-1.3444,4.13,-19.42,-1.1842,4.2904,thin_sample_do_not_use_as_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,tdcc,tdcc_any_top20,TDCC any list rank <=20,tdcc_rank <= 20,stratification_only_not_candidate_or_confirmation_gate,218,6,2.75,3,1,2,50.0,16.67,33.33,2.8806,2.946,45.87,52.75,4.0648,-1.3444,4.13,-19.42,-1.1842,4.2904,thin_sample_do_not_use_as_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,technical_23ema,tech_dist_ema23_0_to_15,0% <= distance to EMA23 <= 15%,0 <= dist_ema23_pct <= 15,stratification_only_not_candidate_or_confirmation_gate,218,134,61.47,54,2,78,40.3,1.49,58.21,2.069,-2.6132,45.87,52.75,4.0648,-1.3444,-5.57,5.46,-1.9958,-1.2688,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,technical_23ema,tech_ret20_0_to_25,20d return 0% to 25%,0 <= hist_return_20d_pct <= 25,stratification_only_not_candidate_or_confirmation_gate,218,181,83.03,81,2,98,44.75,1.1,54.14,4.0716,-1.9211,45.87,52.75,4.0648,-1.3444,-1.12,1.39,0.0068,-0.5767,mixed_or_weak_stratification_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,technical_ma,tech_ma60_gt_ma120,MA60 > MA120,ma60_gt_ma120 == True,stratification_only_not_candidate_or_confirmation_gate,218,123,56.42,71,2,50,57.72,1.63,40.65,6.7783,2.8758,45.87,52.75,4.0648,-1.3444,11.85,-12.1,2.7135,4.2202,positive_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,signal_quality,volume_ratio_2_to_6,volume ratio 2..6,2 <= volume_ratio <= 6,stratification_only_not_candidate_or_confirmation_gate,218,169,77.52,81,3,85,47.93,1.78,50.3,4.4085,-0.1471,45.87,52.75,4.0648,-1.3444,2.06,-2.45,0.3437,1.1973,mixed_or_weak_stratification_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,signal_quality,not_limit_up_like,not limit-up-like signal,limit_up_like != True,stratification_only_not_candidate_or_confirmation_gate,218,73,33.49,29,2,42,39.73,2.74,57.53,2.3234,-1.9211,45.87,52.75,4.0648,-1.3444,-6.14,4.78,-1.7414,-0.5767,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,low_base_redefinition,off120_le40_range120_le60,off 120d low <=40 and 120d range <=60,off_120d_low_pct <= 40 AND range_width_120_pct <= 60,stratification_only_not_candidate_or_confirmation_gate,218,122,55.96,39,1,82,31.97,0.82,67.21,0.0036,-4.2431,45.87,52.75,4.0648,-1.3444,-13.9,14.46,-4.0612,-2.8987,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,low_base_redefinition,off120_le30_range120_le45,off 120d low <=30 and 120d range <=45,off_120d_low_pct <= 30 AND range_width_120_pct <= 45,stratification_only_not_candidate_or_confirmation_gate,218,74,33.94,20,1,53,27.03,1.35,71.62,-2.1713,-4.4265,45.87,52.75,4.0648,-1.3444,-18.84,18.87,-6.2361,-3.0821,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,low_base_redefinition,off240_le50_range240_le80,off 240d low <=50 and 240d range <=80,off_240d_low_pct <= 50 AND range_width_240_pct <= 80,stratification_only_not_candidate_or_confirmation_gate,218,124,56.88,47,1,76,37.9,0.81,61.29,-0.3791,-3.5739,45.87,52.75,4.0648,-1.3444,-7.97,8.54,-4.4439,-2.2295,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,low_base_redefinition,off240_le40_range240_le60,off 240d low <=40 and 240d range <=60,off_240d_low_pct <= 40 AND range_width_240_pct <= 60,stratification_only_not_candidate_or_confirmation_gate,218,80,36.7,21,1,58,26.25,1.25,72.5,-3.3,-4.7592,45.87,52.75,4.0648,-1.3444,-19.62,19.75,-7.3648,-3.4148,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,20,no_stop_reference,low_base_redefinition,off120_le40_range120_le60_ma60_gt_ma120,120d low/base plus MA60 > MA120,off_120d_low_pct <= 40 AND range_width_120_pct <= 60 AND ma60_gt_ma120,stratification_only_not_candidate_or_confirmation_gate,218,41,18.81,14,0,27,34.15,0.0,65.85,0.1891,-5.5866,45.87,52.75,4.0648,-1.3444,-11.72,13.1,-3.8757,-4.2422,risk_stratification_candidate_not_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,stratification,volume_range_breakout,volume_range_breakout_v2_low_base_consolidation,低位盤整放量突破,30,ma20_ema23_close_stop_4d,tdcc,tdcc_weekly_increase_top20,TDCC weekly_increase rank <=20,tdcc_list_type == weekly_increase AND tdcc_rank <= 20,stratification_only_not_candidate_or_confirmation_gate,201,4,1.99,1,0,3,25.0,0.0,75.0,-2.1512,-6.6171,42.29,57.71,5.3186,-3.7234,-17.29,17.29,-7.4698,-2.8937,thin_sample_do_not_use_as_gate,False,not_production_ready_research_only,2026-07-09 18:52:11 Asia/Taipei
