generated_at,model_id,artifact_id,artifact_version,episode_key,stock_id,stock_name,source_monthly_revenue_period,source_monthly_revenue_source_table_date,signal_date,confirmation_date,entry_date,exit_date,source_to_signal_trading_days,source_to_confirmation_trading_days,source_to_entry_trading_days,current_revenue_lag_bucket,latest_revenue_yoy_pct,cumulative_revenue_yoy_pct,previous_1m_latest_revenue_yoy_pct,previous_2m_latest_revenue_yoy_pct,previous_3m_latest_revenue_yoy_pct,latest_revenue_yoy_delta_1m_pct_points,strict_30_20_streak_months,strict_30_20_streak_start_period,strict_30_20_streak_start_source_date,strict_streak_start_to_signal_trading_days,strict_streak_lag_bucket,flag_any_strong_30_or20,flag_latest_ge30,flag_latest_ge50,flag_latest_ge80,flag_latest_ge100,flag_cumulative_ge20,flag_cumulative_ge30,flag_cumulative_ge50,flag_latest30_cumulative20,flag_latest50_cumulative30,flag_latest80_cumulative50,flag_latest100_cumulative80,flag_latest_delta_gt0,flag_latest_delta_ge20,flag_latest_delta_ge50,flag_latest_improving_2m,flag_latest_improving_3m,flag_strict30_20_consecutive_ge2,flag_strict30_20_consecutive_ge3,flag_latest50_consecutive_ge2,flag_latest50_consecutive_ge3,realized_return_pct,outcome_label,abs_ge80_anomaly_candidate_flag,same_stock_non_overlap_applied,revenue_period_dedup_applied,source_revenue_or_price_anomaly_candidate_flag,availability_date_semantics,approved_for_daily,production_change
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2887|20260528|range23_highest_close_breakout|3|confirmation_d20_close,2887,,202604,20260517,20260528,20260601,20260602,20260630,9,11,12,lag_d8_14,673.61,339.71,1118.75,187.37,219.41,-445.14,8,202509,20251017,145,streak_lag_d81_plus,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,35.9918,win,False,True,True,True,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2889|20251014|range23_highest_close_breakout|3|confirmation_d20_close,2889,,202508,20250917,20251014,20251016,20251020,20251117,16,17,18,lag_d15_30,46.07,-9.94,9.26,-7.91,-4.1,36.81,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,2.8846,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2889|20251124|range23_highest_close_breakout|3|confirmation_d20_close,2889,,202510,20251117,20251124,20251125,20251126,20251223,5,6,7,lag_d4_7,40.99,1.3,70.59,46.07,9.26,-29.6,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3049,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2889|20260602|range23_highest_close_breakout|3|confirmation_d20_close,2889,,202604,20260517,20260602,20260603,20260604,20260702,12,13,14,lag_d8_14,3640.85,137.64,50.36,16.4,102.14,3590.49,2,202603,20260417,31,streak_lag_d21_40,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,-2.3102,failure,False,True,True,True,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2890|20251117|range23_highest_close_breakout|3|confirmation_d20_close,2890,,202510,20251117,20251117,20251120,20251121,20251218,0,3,4,lag_d0_3,38.88,13.4,22.34,22.26,3.92,16.54,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,7.2491,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2890|20251219|range23_highest_close_breakout|3|confirmation_d20_close,2890,,202511,20251217,20251219,20251222,20251223,20260121,2,3,4,lag_d0_3,40.36,15.41,38.88,22.34,22.26,1.48,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,-1.1966,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2890|20260413|range23_highest_close_breakout|3|confirmation_d20_close,2890,,202602,20260317,20260413,20260414,20260415,20260513,17,18,19,lag_d15_30,13.28,35.41,55.14,15.84,40.36,-41.86,0,,,,,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-7.9819,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2890|20260601|range23_highest_close_breakout|3|confirmation_d20_close,2890,,202604,20260517,20260601,20260603,20260604,20260702,11,13,14,lag_d8_14,87.36,50.07,50.7,13.28,55.14,36.66,2,202603,20260417,30,streak_lag_d21_40,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,False,20.2435,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2891|20250917|range23_highest_close_breakout|3|confirmation_d20_close,2891,,202508,20250917,20250917,20250919,20250922,20251027,0,2,3,lag_d0_3,117.51,16.0,-52.89,59.25,-12.48,170.4,0,,,,,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,-2.1789,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2891|20251107|range23_highest_close_breakout|3|confirmation_d20_close,2891,,202509,20251017,20251107,20251111,20251112,20251209,14,16,17,lag_d8_14,77.73,23.12,117.51,-52.89,59.25,-39.78,1,202509,20251017,14,streak_lag_d8_20,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3.3333,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2891|20251210|range23_highest_close_breakout|3|confirmation_d20_close,2891,,202510,20251117,20251210,20251211,20251212,20260112,17,18,19,lag_d15_30,52.3,26.07,77.73,117.51,-52.89,-25.43,2,202509,20251017,37,streak_lag_d21_40,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,10.3753,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2891|20260119|range23_highest_close_breakout|3|confirmation_d20_close,2891,,202512,20260117,20260119,20260120,20260121,20260226,1,2,3,lag_d0_3,44.1,29.29,45.81,52.3,77.73,-1.71,4,202509,20251017,63,streak_lag_d41_80,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,9.6078,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2891|20260407|range23_highest_close_breakout|3|confirmation_d20_close,2891,,202602,20260317,20260407,20260408,20260409,20260507,13,14,15,lag_d8_14,14.16,30.78,48.23,44.1,45.81,-34.07,0,,,,,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7168,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2891|20260520|range23_highest_close_breakout|3|confirmation_d20_close,2891,,202604,20260517,20260520,20260521,20260522,20260618,3,4,5,lag_d0_3,1120.57,81.69,31.54,14.16,48.23,1089.03,2,202603,20260417,22,streak_lag_d21_40,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,25.0435,win,False,True,True,True,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2892|20260223|range23_highest_close_breakout|3|confirmation_d20_close,2892,,202601,20260217,20260223,20260224,20260225,20260325,1,2,3,lag_d0_3,28.23,28.23,14.94,16.06,21.75,13.29,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-4.3333,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2897|20251217|range23_highest_close_breakout|3|confirmation_d20_close,2897,,202511,20251217,20251217,20251222,20251223,20260121,0,3,4,lag_d0_3,39.96,-2.64,5.21,-13.07,34.46,34.75,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,-0.7617,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2897|20260224|range23_highest_close_breakout|3|confirmation_d20_close,2897,,202601,20260217,20260224,20260226,20260302,20260327,2,4,5,lag_d0_3,55.65,55.65,5.65,39.96,5.21,50.0,1,202601,20260217,2,streak_lag_d0_7,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,4.0165,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2897|20260407|range23_highest_close_breakout|3|confirmation_d20_close,2897,,202602,20260317,20260407,20260409,20260410,20260508,13,15,16,lag_d8_14,7.27,33.41,55.65,5.65,39.96,-48.38,0,,,,,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2897|20260602|range23_highest_close_breakout|3|confirmation_d20_close,2897,,202604,20260517,20260602,20260604,20260605,20260703,12,14,15,lag_d8_14,29.44,33.46,38.23,7.27,55.65,-8.79,0,,,,,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9324,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2905|20260223|range23_highest_close_breakout|3|confirmation_d20_close,2905,,202601,20260217,20260223,20260225,20260226,20260326,1,3,4,lag_d0_3,21.44,21.44,-23.61,-92.51,-48.77,45.05,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,-9.9379,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2905|20260528|range23_highest_close_breakout|3|confirmation_d20_close,2905,,202604,20260517,20260528,20260602,20260603,20260701,9,12,13,lag_d8_14,352.95,50.77,-57.31,5.48,21.44,410.26,1,202604,20260517,9,streak_lag_d8_20,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,5.3381,win,False,True,True,True,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2915|20251112|range23_highest_close_breakout|3|confirmation_d20_close,2915,,202509,20251017,20251112,20251114,20251117,20251212,17,19,20,lag_d15_30,37.03,-5.03,-22.97,-27.85,-8.88,60.0,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,-1.7953,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2924|20260407|range23_highest_close_breakout|3|confirmation_d20_close,2924,,202602,20260317,20260407,20260409,20260410,20260529,7,9,10,lag_d4_7,10.15,79.52,148.54,237.82,140.0,-138.39,0,,,,,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-21.5,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,2945|20260529|range23_highest_close_breakout|3|confirmation_d20_close,2945,,202604,20260517,20260529,20260602,20260603,20260701,10,12,13,lag_d8_14,38.55,17.65,13.38,17.15,1.93,25.17,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.9639,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3002|20260528|range23_highest_close_breakout|3|confirmation_d20_close,3002,,202604,20260517,20260528,20260601,20260602,20260630,9,11,12,lag_d8_14,6.66,22.48,15.51,23.26,52.11,-8.85,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.4321,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3003|20260223|range23_highest_close_breakout|3|confirmation_d20_close,3003,,202601,20260217,20260223,20260226,20260302,20260327,1,4,5,lag_d0_3,59.34,59.34,7.58,-6.01,-6.92,51.76,1,202601,20260217,1,streak_lag_d0_7,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,1.6162,neutral,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3003|20260415|range23_highest_close_breakout|3|confirmation_d20_close,3003,,202602,20260317,20260415,20260416,20260417,20260515,19,20,21,lag_d15_30,-3.27,25.47,59.34,7.58,-6.01,-62.61,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.5455,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3003|20260522|range23_highest_close_breakout|3|confirmation_d20_close,3003,,202604,20260517,20260522,20260526,20260527,20260624,5,7,8,lag_d4_7,22.67,24.72,25.6,-3.27,59.34,-2.93,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1756,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3004|20260430|range23_highest_close_breakout|3|confirmation_d20_close,3004,,202603,20260417,20260430,20260505,20260506,20260602,9,11,12,lag_d8_14,31.17,28.66,19.58,35.18,19.6,11.59,1,202603,20260417,9,streak_lag_d8_20,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-4.7809,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3008|20250609|range23_highest_close_breakout|3|confirmation_d20_close,3008,,202504,20250517,20250609,20250610,20250611,20250708,14,15,16,lag_d8_14,26.52,28.32,41.76,39.67,10.63,-15.24,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-7.2961,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3008|20250715|range23_highest_close_breakout|3|confirmation_d20_close,3008,,202505,20250617,20250715,20250718,20250721,20250815,20,23,24,lag_d15_30,-7.11,21.3,26.52,41.76,39.67,-33.63,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.4691,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3013|20250609|range23_highest_close_breakout|3|confirmation_d20_close,3013,,202504,20250517,20250609,20250610,20250611,20250708,14,15,16,lag_d8_14,14.0,46.36,42.26,147.64,43.82,-28.26,0,,,,,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.5371,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3013|20250806|range23_highest_close_breakout|3|confirmation_d20_close,3013,,202506,20250717,20250806,20250808,20250811,20250905,14,16,17,lag_d8_14,-23.2,23.81,13.94,14.0,42.26,-37.14,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1494,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3013|20260421|range23_highest_close_breakout|3|confirmation_d20_close,3013,,202603,20260417,20260421,20260422,20260423,20260521,2,3,4,lag_d0_3,40.84,21.66,-30.83,49.92,12.05,71.67,1,202603,20260417,2,streak_lag_d0_7,True,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,-19.2771,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3013|20260522|range23_highest_close_breakout|3|confirmation_d20_close,3013,,202604,20260517,20260522,20260525,20260526,20260623,5,6,7,lag_d4_7,40.66,27.0,40.84,-30.83,49.92,-0.18,2,202603,20260417,24,streak_lag_d21_40,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-10.9756,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3015|20250808|range23_highest_close_breakout|3|confirmation_d20_close,3015,,202506,20250717,20250808,20250813,20250814,20250911,16,19,20,lag_d15_30,34.38,19.92,22.98,25.01,20.72,11.4,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-9.2308,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3017|20250703|range23_highest_close_breakout|3|confirmation_d20_close,3017,,202505,20250617,20250703,20250704,20250707,20250801,12,13,14,lag_d8_14,87.0,64.16,75.55,67.51,76.18,11.45,4,202502,20250317,60,streak_lag_d41_80,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True,True,18.5806,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3017|20250930|range23_highest_close_breakout|3|confirmation_d20_close,3017,,202508,20250917,20250930,20251002,20251003,20251106,8,10,11,lag_d8_14,91.75,73.82,92.64,76.41,87.0,-0.89,7,202502,20250317,118,streak_lag_d81_plus,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,34.0807,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3017|20251219|range23_highest_close_breakout|3|confirmation_d20_close,3017,,202511,20251217,20251219,20251222,20251223,20260121,2,3,4,lag_d0_3,141.68,92.99,132.33,128.35,91.75,9.35,10,202502,20250317,171,streak_lag_d81_plus,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,-13.8047,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3017|20260130|range23_highest_close_breakout|3|confirmation_d20_close,3017,,202512,20260117,20260130,20260203,20260204,20260313,10,12,13,lag_d8_14,110.24,94.58,141.68,132.33,128.35,-31.44,11,202502,20250317,199,streak_lag_d81_plus,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,13.3739,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3017|20260318|range23_highest_close_breakout|3|confirmation_d20_close,3017,,202602,20260317,20260318,20260319,20260320,20260420,1,2,3,lag_d0_3,74.73,109.27,150.01,110.24,141.68,-75.28,12,202503,20250417,216,streak_lag_d81_plus,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,23.8806,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3018|20250609|range23_highest_close_breakout|3|confirmation_d20_close,3018,,202504,20250517,20250609,20250610,20250611,20250708,14,15,16,lag_d8_14,-2.15,73.08,-41.68,565.14,376.06,39.53,0,,,,,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,-26.7327,failure,False,True,True,True,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3019|20250609|range23_highest_close_breakout|3|confirmation_d20_close,3019,,202504,20250517,20250609,20250612,20250613,20250710,14,17,18,lag_d8_14,29.05,26.92,21.11,38.1,22.32,7.94,0,,,,,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-15.8249,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3021|20260429|range23_highest_close_breakout|3|confirmation_d20_close,3021,,202603,20260417,20260429,20260430,20260504,20260529,8,9,10,lag_d8_14,34.67,3.56,-24.12,9.2,34.86,58.79,0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,72.9885,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3024|20250917|range23_highest_close_breakout|3|confirmation_d20_close,3024,,202508,20250917,20250917,20250918,20250919,20251023,0,1,2,lag_d0_3,2.47,31.43,-16.49,1.59,-11.6,18.96,0,,,,,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-15.4412,failure,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
2026-07-13 16:38:09 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_lag_strength_matrix,trading_day_lag_strength_root_cause_pending_v3_20260712,3025|20251127|range23_highest_close_breakout|3|confirmation_d20_close,3025,,202510,20251117,20251127,20251128,20251201,20251229,8,9,10,lag_d8_14,50.12,-21.47,17.17,-55.31,-62.89,32.95,0,,,,,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,14.2857,win,False,True,True,False,conservative_next_month_17th_or_first_official_snapshot_not_exact_company_release_timestamp,False,False
