research_id,source_research_id,source_parameter_set_id,research_variant_id,parameter_set_id,advisory_status,follow_through_scope_id,risk_penalty_rule_id,segment_id,stock_id,stock_name,signal_date,retest_entry_date,entry_price,exit_date,return_pct,max_close_return_pct,min_close_return_pct,outcome_result,follow_through_data_status,follow_through_unavailable_reason,close_return_1_session_pct,close_return_2_session_pct,close_return_3_session_pct,close_return_5_session_pct,max_close_return_1_session_pct,max_close_return_2_session_pct,max_close_return_3_session_pct,max_close_return_5_session_pct,min_close_return_1_session_pct,min_close_return_2_session_pct,min_close_return_3_session_pct,min_close_return_5_session_pct,first_close_ge_1pct_session,first_close_ge_1pct_date,first_close_ge_2pct_session,first_close_ge_2pct_date,first_close_ge_3pct_session,first_close_ge_3pct_date,first_close_ge_5pct_session,first_close_ge_5pct_date,weak_follow_through_5d_lt5pct,weak_follow_through_3d_lt3pct,early_adverse_3d_le_minus5pct,diagnostic_note,approved_for_daily,production_readiness,generated_at
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,4707,磐亞,20260410,20260416,14.6000,20260422,12.6712,12.6712,-2.3973,win,available,,-2.3973,3.0822,8.5616,12.6712,-2.3973,3.0822,8.5616,12.6712,-2.3973,-2.3973,-2.3973,-2.3973,2,20260417,2,20260417,2,20260417,3,20260420,false,false,false,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,8383,千附,20260413,20260416,54.7000,20260417,14.0768,14.0768,3.8391,win,available,,3.8391,14.0768,25.4113,32.3583,3.8391,14.0768,25.4113,32.3583,3.8391,3.8391,3.8391,3.8391,1,20260416,1,20260416,1,20260416,2,20260417,false,false,false,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,6234,高僑,20260414,20260422,35.6000,20260423,18.1180,18.1180,7.4438,win,available,,7.4438,18.1180,23.1742,22.7528,7.4438,18.1180,23.1742,26.4045,7.4438,7.4438,7.4438,7.4438,1,20260422,1,20260422,1,20260422,1,20260422,false,false,false,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,6173,信昌電,20260415,20260420,93.5000,20260507,18.7166,18.7166,-18.5027,win,available,,-2.9947,-4.3850,-5.3476,-18.5027,-2.9947,-2.9947,-2.9947,-2.9947,-2.9947,-4.3850,-5.3476,-18.5027,,,,,,,,,true,true,true,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,6175,立敦,20260415,20260420,65.9000,20260515,12.1396,12.1396,-7.8907,win,available,,-0.4552,0.4552,-0.3035,-3.6419,-0.4552,0.4552,0.4552,0.4552,-0.4552,-0.4552,-0.4552,-4.4006,,,,,,,,,true,true,false,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,6488,環球晶,20260421,20260428,603.0000,20260505,10.4478,10.4478,-11.1111,win,available,,-3.8143,-11.1111,-3.8143,10.4478,-3.8143,-3.8143,-3.8143,10.4478,-3.8143,-11.1111,-11.1111,-11.1111,5,20260505,5,20260505,5,20260505,5,20260505,false,true,true,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,6016,康和證,20260424,20260505,20.1000,20260511,19.6517,19.6517,-0.4975,win,available,,-0.4975,1.4925,8.9552,19.6517,-0.4975,1.4925,8.9552,19.6517,-0.4975,-0.4975,-0.4975,-0.4975,2,20260506,3,20260507,3,20260507,3,20260507,false,false,false,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,6207,雷科,20260430,20260506,68.3000,20260515,13.0307,13.0307,-6.8814,win,available,,0.5857,1.0249,-6.8814,0.7321,0.5857,1.0249,1.0249,1.0249,0.5857,0.5857,-6.8814,-6.8814,2,20260507,,,,,,,true,true,true,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,3317,尼克森,20260505,20260508,66.2000,20260514,11.7825,11.7825,-6.0423,win,available,,-6.0423,3.0211,2.5680,11.7825,-6.0423,3.0211,3.0211,11.7825,-6.0423,-6.0423,-6.0423,-6.0423,2,20260511,2,20260511,2,20260511,5,20260514,false,false,true,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,8163,達方,20260508,20260515,32.3500,20260522,10.2009,10.2009,1.5456,win,available,,4.6368,3.0912,1.5456,9.8918,4.6368,4.6368,4.6368,9.8918,4.6368,3.0912,1.5456,1.5456,1,20260515,1,20260515,1,20260515,5,20260521,false,false,false,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
structured_neckline_strict_45_90_follow_through_audit,structured_neckline_strict_45_90_review_packet,structured_neckline_strict_45_90_review_packet_20260629,warning_research_variant_only,structured_neckline_strict_45_90_follow_through_audit_20260629,warning_research_variant_only,post_entry_close_follow_through_diagnostic_grid,strict_45_90_non_bearish,low_position_le60_market_bull,1447,力鵬,20260518,20260521,5.8900,20260603,18.3362,18.3362,-6.6214,win,available,,0.1698,1.8676,-0.6791,-6.6214,0.1698,1.8676,1.8676,1.8676,0.1698,0.1698,-0.6791,-6.6214,2,20260522,,,,,,,true,true,false,future_known_post_entry_diagnostic_not_original_entry_filter,false,not_production_ready_research_only,2026-06-29 03:30:15 Asia/Taipei
