model_id,research_id,source_research_id,source_candidate_set_id,research_variant_id,parameter_set_id,advisory_status,stock_id,stock_name,signal_date,category_id,category_folder,chart_path,chart_path_absolute,left_peak_date,left_low_date,neckline_date,right_low_date,signal_close,neckline_price,right_low_value,signal_distance_to_neckline_pct,signal_rebound_from_right_low_pct,second_arc_volume_ratio,sym1_5_quality_bucket,primary_review_flag,sym1_5_w_shape_completed,sym1_5_completion_date,sym1_5_neckline_volume_breakout,sym1_5_breakout_date,sym1_5_right_low_broken,sym1_5_right_low_broken_date,manual_review_status,approved_for_daily,generated_at
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,3622,洋華,20260622,did_not_complete_w,06_did_not_complete_w,output/latest/research_backtest/w_bottom_candidate_chart_review/06_did_not_complete_w/20260622_3622_did_not_complete_w.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\06_did_not_complete_w\20260622_3622_did_not_complete_w.png,20260318,20260427,20260511,20260518,56.5,59.5,52.2,-5.042,8.2375,1.644,no_completion_within_symmetry,did_not_complete_w,false,,false,,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,3027,盛達,20260107,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260107_3027_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260107_3027_passed_volume_breakout_confirmation.png,20250826,20251105,20251204,20251226,24.55,25.85,22.5,-5.029,9.1111,1.3697,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260108,true,20260116,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,2923,鼎固-KY,20260127,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260127_2923_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260127_2923_passed_volume_breakout_confirmation.png,20250904,20251105,20251212,20260121,20.45,22.3,18.8,-8.296,8.7766,1.5607,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260211,true,20260211,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,2103,台橡,20260206,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260206_2103_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260206_2103_passed_volume_breakout_confirmation.png,20251209,20260106,20260127,20260203,15.45,16.25,14.25,-4.9231,8.4211,1.6552,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260209,true,20260224,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,3029,零壹,20260223,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260223_3029_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260223_3029_passed_volume_breakout_confirmation.png,20251201,20251216,20251229,20260206,114.0,117.5,105.5,-2.9787,8.0569,1.3913,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260226,true,20260226,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,3014,聯陽,20260312,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260312_3014_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260312_3014_passed_volume_breakout_confirmation.png,20251022,20251216,20260122,20260309,120.0,126.0,112.0,-4.7619,7.1429,1.4267,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260417,true,20260505,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,2017,官田鋼,20260316,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260316_2017_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260316_2017_passed_volume_breakout_confirmation.png,20250925,20251119,20260108,20260206,9.48,9.74,8.57,-2.6694,10.6184,3.2401,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260317,true,20260320,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,1563,巧新,20260512,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260512_1563_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260512_1563_passed_volume_breakout_confirmation.png,20260116,20260309,20260331,20260506,44.0,46.6,40.45,-5.5794,8.7763,1.5194,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260514,true,20260526,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,3694,海華,20260518,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260518_3694_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260518_3694_passed_volume_breakout_confirmation.png,20260127,20260309,20260505,20260513,60.3,63.3,55.2,-4.7393,9.2391,1.315,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260519,true,20260519,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,6269,台郡,20260521,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260521_6269_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260521_6269_passed_volume_breakout_confirmation.png,20260224,20260311,20260422,20260518,58.7,73.0,54.8,-19.589,7.1168,1.4676,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260602,true,20260603,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,1609,大亞,20260528,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260528_1609_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260528_1609_passed_volume_breakout_confirmation.png,20260123,20260330,20260508,20260518,35.9,37.15,32.8,-3.3647,9.4512,1.2264,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260528,true,20260529,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,6243,迅杰,20260616,passed_volume_breakout_confirmation,01_passed_volume_breakout_confirmation,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260616_6243_passed_volume_breakout_confirmation.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\01_passed_volume_breakout_confirmation\20260616_6243_passed_volume_breakout_confirmation.png,20260129,20260331,20260423,20260611,31.2,38.55,29.0,-19.0661,7.5862,1.8639,neckline_volume_breakout,passed_volume_breakout_confirmation,true,20260622,true,20260624,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,6409,旭隼,20260105,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260105_6409_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260105_6409_right_low_failed.png,20250721,20250926,20251107,20251229,1030.0,1275.0,927.0,-19.2157,11.1111,1.5878,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260130,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,2442,新美齊,20260115,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260115_2442_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260115_2442_right_low_failed.png,20250904,20251118,20251224,20260112,24.7,27.0,22.95,-8.5185,7.6253,1.7524,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260121,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,6969,成信實業*-創,20260126,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260126_6969_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260126_6969_right_low_failed.png,20251027,20251223,20260115,20260121,33.8,39.7,30.3,-14.8615,11.5512,2.1628,right_low_broken_after_deadline,right_low_failed,false,,false,,true,20260310,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,8045,達運光電,20260211,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260211_8045_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260211_8045_right_low_failed.png,20251205,20260109,20260127,20260206,82.4,94.6,74.6,-12.8964,10.4558,2.4653,right_low_broken_after_deadline,right_low_failed,false,,false,,true,20260324,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,2227,裕日車,20260223,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260223_2227_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260223_2227_right_low_failed.png,20251117,20251119,20251218,20260209,56.1,57.7,52.4,-2.773,7.0611,1.5193,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260309,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,6742,澤米,20260223,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260223_6742_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260223_6742_right_low_failed.png,20250918,20251121,20260115,20260206,45.4,50.4,40.8,-9.9206,11.2745,1.7093,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260309,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,3058,立德,20260225,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260225_3058_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260225_3058_right_low_failed.png,20250905,20251119,20251216,20260211,10.3,11.5,9.51,-10.4348,8.307,1.6252,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260309,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,5269,祥碩,20260311,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260311_5269_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260311_5269_right_low_failed.png,20251014,20251216,20260112,20260304,1260.0,1480.0,1140.0,-14.8649,10.5263,1.9914,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260330,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,2204,中華,20260312,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260312_2204_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260312_2204_right_low_failed.png,20251222,20260203,20260223,20260309,57.5,60.2,53.5,-4.485,7.4766,1.2036,right_low_broken_after_deadline,right_low_failed,false,,false,,true,20260518,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,8464,億豐,20260312,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260312_8464_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260312_8464_right_low_failed.png,20251211,20251230,20260130,20260309,387.0,438.0,360.0,-11.6438,7.5,2.2319,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260325,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,4569,六方科-KY,20260323,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260323_4569_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260323_4569_right_low_failed.png,20251218,20260205,20260305,20260318,149.0,177.0,136.0,-15.8192,9.5588,2.2768,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260330,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,6112,邁達特,20260410,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260410_6112_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260410_6112_right_low_failed.png,20260106,20260202,20260302,20260309,46.4,50.0,42.8,-7.2,8.4112,1.3992,right_low_broken_after_deadline,right_low_failed,false,,false,,true,20260518,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,1235,興泰,20260423,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260423_1235_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260423_1235_right_low_failed.png,20251202,20260122,20260302,20260415,44.1,47.8,40.2,-7.7406,9.7015,3.2345,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260518,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,4968,立積,20260521,right_low_failed,04_right_low_failed,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260521_4968_right_low_failed.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\04_right_low_failed\20260521_4968_right_low_failed.png,20251223,20260310,20260423,20260518,116.0,134.0,107.0,-13.4328,8.4112,1.2753,right_low_broken_before_completion,right_low_failed,false,,false,,true,20260608,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,6901,鑽石投資,20260109,shape_completed_but_volume_missing,02_shape_completed_but_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260109_6901_shape_completed_but_volume_missing.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\02_shape_completed_but_volume_missing\20260109_6901_shape_completed_but_volume_missing.png,20251117,20251209,20251223,20260105,16.95,17.8,15.8,-4.7753,7.2785,1.3524,completed_without_volume_breakout,shape_completed_but_volume_missing,true,20260114,false,,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,9958,世紀鋼,20260114,shape_completed_but_volume_missing,02_shape_completed_but_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260114_9958_shape_completed_but_volume_missing.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\02_shape_completed_but_volume_missing\20260114_9958_shape_completed_but_volume_missing.png,20250924,20251119,20260105,20260109,142.0,151.0,132.5,-5.9603,7.1698,1.2379,completed_without_volume_breakout,shape_completed_but_volume_missing,true,20260116,false,,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,2353,宏碁,20260204,shape_completed_but_volume_missing,02_shape_completed_but_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260204_2353_shape_completed_but_volume_missing.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\02_shape_completed_but_volume_missing\20260204_2353_shape_completed_but_volume_missing.png,20251106,20251230,20260114,20260130,26.95,27.65,25.05,-2.5316,7.5848,1.5303,completed_without_volume_breakout,shape_completed_but_volume_missing,true,20260205,false,,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,1725,元禎,20260223,shape_completed_but_volume_missing,02_shape_completed_but_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260223_1725_shape_completed_but_volume_missing.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\02_shape_completed_but_volume_missing\20260223_1725_shape_completed_but_volume_missing.png,20250828,20251112,20260106,20260206,28.35,32.4,26.05,-12.5,8.8292,1.8591,completed_without_volume_breakout,shape_completed_but_volume_missing,true,20260316,false,,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,2438,翔耀,20260318,shape_completed_but_volume_missing,02_shape_completed_but_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260318_2438_shape_completed_but_volume_missing.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\02_shape_completed_but_volume_missing\20260318_2438_shape_completed_but_volume_missing.png,20251125,20251224,20260123,20260210,22.7,24.1,20.75,-5.8091,9.3976,1.9601,completed_without_volume_breakout,shape_completed_but_volume_missing,true,20260319,false,,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_chart_review,w_bottom_candidate_quality_audit,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_candidate_chart_review_20260624,warning_research_variant_only,8462,柏文,20260320,shape_completed_but_volume_missing,02_shape_completed_but_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260320_8462_shape_completed_but_volume_missing.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_candidate_chart_review\02_shape_completed_but_volume_missing\20260320_8462_shape_completed_but_volume_missing.png,20260109,20260130,20260223,20260309,143.0,146.5,133.5,-2.3891,7.1161,1.2245,completed_without_volume_breakout,shape_completed_but_volume_missing,true,20260326,false,,false,,pending_user_shape_review,false,2026-06-24 22:51:18 Asia/Taipei
