research_id,artifact_version,source_research_id,source_artifact_version,advisory_status,row_type,parent_model_id,model_id,model_zh,holding_days,stop_policy_id,candidate_condition_id,confirmation_rule_id,entry_rule_id,base_metric_scope,sample_size,invalid_return_count,invalid_return_rate_pct,win_count,neutral_count,loss_count,win_rate_pct,neutral_rate_pct,loss_rate_pct,avg_return_pct,median_return_pct,p10_return_pct,p90_return_pct,trim_sample_size,trim_avg_return_pct,trim_median_return_pct,top_1pct_return_threshold,bottom_1pct_return_threshold,tail_outlier_count,stop_exit_count,stop_exit_rate_pct,metric_threshold_met,promotion_blockers,decision_hint,approved_for_daily,production_readiness,generated_at
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,invalid_return_summary,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,15,ma20_ema23_close_stop_4d,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,335,18,5.1,208,1,126,62.09,0.3,37.61,9.9636,6.3342,-16.1567,39.7403,327,9.3212,6.3342,90.6902,-28.8774,8,7,2.09,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,invalid_rows_must_be_explained_before_promotion,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,base_performance,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,15,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,335,18,5.1,208,1,126,62.09,0.3,37.61,9.975,6.3342,-16.1567,39.7403,327,9.2976,6.3342,90.6902,-28.8774,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,metric_threshold_met_research_only_needs_promotion_pr,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,trimmed_anomaly_sensitivity,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,15,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,335,18,5.1,208,1,126,62.09,0.3,37.61,9.975,6.3342,-16.1567,39.7403,327,9.2976,6.3342,90.6902,-28.8774,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,tail_trim_for_anomaly_review_not_promotion_basis,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,invalid_return_summary,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,15,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,335,18,5.1,208,1,126,62.09,0.3,37.61,9.975,6.3342,-16.1567,39.7403,327,9.2976,6.3342,90.6902,-28.8774,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,invalid_rows_must_be_explained_before_promotion,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,base_performance,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,20,ma20_ema23_close_stop_4d,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,324,29,8.22,197,1,126,60.8,0.31,38.89,13.57,6.1762,-16.8425,53.5308,316,12.6277,6.1762,110.9005,-29.9625,8,17,5.25,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,metric_threshold_met_research_only_needs_promotion_pr,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,trimmed_anomaly_sensitivity,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,20,ma20_ema23_close_stop_4d,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,324,29,8.22,197,1,126,60.8,0.31,38.89,13.57,6.1762,-16.8425,53.5308,316,12.6277,6.1762,110.9005,-29.9625,8,17,5.25,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,tail_trim_for_anomaly_review_not_promotion_basis,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,invalid_return_summary,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,20,ma20_ema23_close_stop_4d,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,324,29,8.22,197,1,126,60.8,0.31,38.89,13.57,6.1762,-16.8425,53.5308,316,12.6277,6.1762,110.9005,-29.9625,8,17,5.25,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,invalid_rows_must_be_explained_before_promotion,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,base_performance,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,20,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,324,29,8.22,199,1,124,61.42,0.31,38.27,13.831,6.1762,-16.5727,53.5308,316,12.8845,6.1762,110.9005,-28.6299,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,metric_threshold_met_research_only_needs_promotion_pr,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,trimmed_anomaly_sensitivity,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,20,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,324,29,8.22,199,1,124,61.42,0.31,38.27,13.831,6.1762,-16.5727,53.5308,316,12.8845,6.1762,110.9005,-28.6299,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,tail_trim_for_anomaly_review_not_promotion_basis,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,invalid_return_summary,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,20,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,324,29,8.22,199,1,124,61.42,0.31,38.27,13.831,6.1762,-16.5727,53.5308,316,12.8845,6.1762,110.9005,-28.6299,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,invalid_rows_must_be_explained_before_promotion,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,base_performance,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,30,ma20_ema23_close_stop_4d,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,302,51,14.45,197,0,105,65.23,0.0,34.77,19.7858,8.8089,-19.227,69.0987,294,18.4739,8.8089,158.961,-33.3896,8,54,17.88,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,metric_threshold_met_research_only_needs_promotion_pr,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,trimmed_anomaly_sensitivity,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,30,ma20_ema23_close_stop_4d,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,302,51,14.45,197,0,105,65.23,0.0,34.77,19.7858,8.8089,-19.227,69.0987,294,18.4739,8.8089,158.961,-33.3896,8,54,17.88,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,tail_trim_for_anomaly_review_not_promotion_basis,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,invalid_return_summary,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,30,ma20_ema23_close_stop_4d,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,302,51,14.45,197,0,105,65.23,0.0,34.77,19.7858,8.8089,-19.227,69.0987,294,18.4739,8.8089,158.961,-33.3896,8,54,17.88,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,invalid_rows_must_be_explained_before_promotion,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,base_performance,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,30,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,302,51,14.45,201,1,100,66.56,0.33,33.11,20.3824,9.3796,-17.1684,69.0987,294,19.0548,9.3796,158.961,-36.4533,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,metric_threshold_met_research_only_needs_promotion_pr,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,trimmed_anomaly_sensitivity,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,30,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,302,51,14.45,201,1,100,66.56,0.33,33.11,20.3824,9.3796,-17.1684,69.0987,294,19.0548,9.3796,158.961,-36.4533,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,tail_trim_for_anomaly_review_not_promotion_basis,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
volume_range_breakout_v2_promotion_readiness_audit,volume_range_breakout_v2_promotion_readiness_audit_20260709,volume_range_breakout_v2_research_contract,volume_range_breakout_v2_research_contract_20260709,warning_research_variant_only,invalid_return_summary,volume_range_breakout,volume_range_breakout_v2_momentum_continuation,動能放量攻擊,30,no_stop_reference,prev60_breakout_momentum_continuation,next_day_continuation_confirmed_close_only,confirmation_next_open,confirmed_same_stock_non_overlap_only,302,51,14.45,201,1,100,66.56,0.33,33.11,20.3824,9.3796,-17.1684,69.0987,294,19.0548,9.3796,158.961,-36.4533,8,0,0.0,True,research_only_not_production_contract;no_registry_change;no_operation_adapter;invalid_return_rows_need_review,invalid_rows_must_be_explained_before_promotion,False,not_production_ready_research_only,2026-07-09 12:41:44 Asia/Taipei
