model_id,research_id,source_research_id,source_candidate_set_id,research_variant_id,parameter_set_id,advisory_status,stock_id,stock_name,signal_date,outcome_category_id,slope_curvature_category,definition_status,definition_issue_reasons,chart_path,left_peak_date,left_low_date,neckline_date,right_low_date,left_peak_high,first_low_value,neckline_price,right_low_value,signal_close,prior_downtrend_pct,support_gap_pct,first_low_to_neckline_pct,right_low_to_neckline_pct,signal_distance_to_neckline_pct,prior_downtrend_ok,two_lows_same_support_zone,second_low_not_effectively_broken,neckline_valid,right_side_holding_support,price_neckline_breakout_confirmed,volume_confirmed_breakout,late_completion_not_w,definition_base_ok,manual_review_status,approved_for_daily,generated_at
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2923,鼎固-KY,20260127,passed_volume_breakout_confirmation,wv_multiple_turn_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260127_2923_passed_volume_breakout_confirmation.png,20250904,20251105,20251212,20260121,23.35,19.0,22.3,18.8,20.45,-18.6296,-1.0526,17.3684,18.617,-8.296,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2103,台橡,20260206,passed_volume_breakout_confirmation,wv_multiple_turn_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260206_2103_passed_volume_breakout_confirmation.png,20251209,20260106,20260127,20260203,16.65,14.5,16.25,14.25,15.45,-12.9129,-1.7241,12.069,14.0351,-4.9231,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,3029,零壹,20260223,passed_volume_breakout_confirmation,slope_break_discontinuous,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260223_3029_passed_volume_breakout_confirmation.png,20251201,20251216,20251229,20260206,119.5,108.5,117.5,105.5,114.0,-9.205,-2.765,8.2949,11.3744,-2.9787,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,3014,聯陽,20260312,passed_volume_breakout_confirmation,wv_multiple_turn_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260312_3014_passed_volume_breakout_confirmation.png,20251022,20251216,20260122,20260309,135.0,113.0,126.0,112.0,120.0,-16.2963,-0.885,11.5044,12.5,-4.7619,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2017,官田鋼,20260316,passed_volume_breakout_confirmation,wv_multiple_turn_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260316_2017_passed_volume_breakout_confirmation.png,20250925,20251119,20260108,20260206,9.74,8.3,9.74,8.57,9.48,-14.7844,3.253,17.3494,13.6523,-2.6694,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,1563,巧新,20260512,passed_volume_breakout_confirmation,wv_multiple_turn_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260512_1563_passed_volume_breakout_confirmation.png,20260116,20260309,20260331,20260506,50.9,40.4,46.6,40.45,44.0,-20.6287,0.1238,15.3465,15.204,-5.5794,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,3694,海華,20260518,passed_volume_breakout_confirmation,sharp_v_bottom_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260518_3694_passed_volume_breakout_confirmation.png,20260127,20260309,20260505,20260513,71.3,53.2,63.3,55.2,60.3,-25.3857,3.7594,18.985,14.6739,-4.7393,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6269,台郡,20260521,passed_volume_breakout_confirmation,wv_multiple_turn_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260521_6269_passed_volume_breakout_confirmation.png,20260224,20260311,20260422,20260518,66.5,52.4,73.0,54.8,58.7,-21.203,4.5802,39.313,33.2117,-19.589,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,1609,大亞,20260528,passed_volume_breakout_confirmation,wv_multiple_turn_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260528_1609_passed_volume_breakout_confirmation.png,20260123,20260330,20260508,20260518,50.0,31.4,37.15,32.8,35.9,-37.2,4.4586,18.3121,13.2622,-3.3647,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6243,迅杰,20260616,passed_volume_breakout_confirmation,sharp_v_bottom_risk,definition_confirmed_with_volume,definition_confirmed_and_volume_breakout,output/latest/research_backtest/w_bottom_candidate_chart_review/01_passed_volume_breakout_confirmation/20260616_6243_passed_volume_breakout_confirmation.png,20260129,20260331,20260423,20260611,38.4,28.2,38.55,29.0,31.2,-26.5625,2.8369,36.7021,32.931,-19.0661,true,true,true,true,true,true,true,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6409,旭隼,20260105,right_low_failed,wv_multiple_turn_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260105_6409_right_low_failed.png,20250721,20250926,20251107,20251229,1300.0,910.0,1275.0,927.0,1030.0,-30.0,1.8681,40.1099,37.5405,-19.2157,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2442,新美齊,20260115,right_low_failed,sharp_v_bottom_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260115_2442_right_low_failed.png,20250904,20251118,20251224,20260112,30.45,22.7,27.0,22.95,24.7,-25.4516,1.1013,18.9427,17.6471,-8.5185,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6969,成信實業*-創,20260126,right_low_failed,wv_multiple_turn_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260126_6969_right_low_failed.png,20251027,20251223,20260115,20260121,38.5,29.0,39.7,30.3,33.8,-24.6753,4.4828,36.8966,31.0231,-14.8615,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,8045,達運光電,20260211,right_low_failed,sharp_v_bottom_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260211_8045_right_low_failed.png,20251205,20260109,20260127,20260206,91.3,72.0,94.6,74.6,82.4,-21.1391,3.6111,31.3889,26.8097,-12.8964,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2227,裕日車,20260223,right_low_failed,slope_break_discontinuous,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260223_2227_right_low_failed.png,20251117,20251119,20251218,20260209,59.5,54.0,57.7,52.4,56.1,-9.2437,-2.963,6.8519,10.1145,-2.773,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6742,澤米,20260223,right_low_failed,sharp_v_bottom_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260223_6742_right_low_failed.png,20250918,20251121,20260115,20260206,60.8,40.0,50.4,40.8,45.4,-34.2105,2.0,26.0,23.5294,-9.9206,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,3058,立德,20260225,right_low_failed,wv_multiple_turn_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260225_3058_right_low_failed.png,20250905,20251119,20251216,20260211,12.8,9.75,11.5,9.51,10.3,-23.8281,-2.4615,17.9487,20.9253,-10.4348,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,5269,祥碩,20260311,right_low_failed,wv_multiple_turn_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260311_5269_right_low_failed.png,20251014,20251216,20260112,20260304,1540.0,1160.0,1480.0,1140.0,1260.0,-24.6753,-1.7241,27.5862,29.8246,-14.8649,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2204,中華,20260312,right_low_failed,smooth_rounded_w_like,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260312_2204_right_low_failed.png,20251222,20260203,20260223,20260309,61.6,54.8,60.2,53.5,57.5,-11.039,-2.3723,9.854,12.5234,-4.485,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,8464,億豐,20260312,right_low_failed,sharp_v_bottom_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260312_8464_right_low_failed.png,20251211,20251230,20260130,20260309,395.0,359.0,438.0,360.0,387.0,-9.1139,0.2786,22.0056,21.6667,-11.6438,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,4569,六方科-KY,20260323,right_low_failed,sharp_v_bottom_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260323_4569_right_low_failed.png,20251218,20260205,20260305,20260318,170.0,138.5,177.0,136.0,149.0,-18.5294,-1.8051,27.7978,30.1471,-15.8192,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6112,邁達特,20260410,right_low_failed,sharp_v_bottom_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260410_6112_right_low_failed.png,20260106,20260202,20260302,20260309,49.0,43.1,50.0,42.8,46.4,-12.0408,-0.6961,16.0093,16.8224,-7.2,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,1235,興泰,20260423,right_low_failed,wv_multiple_turn_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260423_1235_right_low_failed.png,20251202,20260122,20260302,20260415,50.6,39.5,47.8,40.2,44.1,-21.9368,1.7722,21.0127,18.9055,-7.7406,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,4968,立積,20260521,right_low_failed,wv_multiple_turn_risk,support_failed,right_low_support_broken_after_signal,output/latest/research_backtest/w_bottom_candidate_chart_review/04_right_low_failed/20260521_4968_right_low_failed.png,20251223,20260310,20260423,20260518,133.0,102.5,134.0,107.0,116.0,-22.9323,4.3902,30.7317,25.2336,-13.4328,true,true,true,true,false,false,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6901,鑽石投資,20260109,shape_completed_but_volume_missing,slope_break_discontinuous,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260109_6901_shape_completed_but_volume_missing.png,20251117,20251209,20251223,20260105,18.55,15.6,17.8,15.8,16.95,-15.903,1.2821,14.1026,12.6582,-4.7753,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,9958,世紀鋼,20260114,shape_completed_but_volume_missing,sharp_v_bottom_risk,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260114_9958_shape_completed_but_volume_missing.png,20250924,20251119,20260105,20260109,181.5,129.0,151.0,132.5,142.0,-28.9256,2.7132,17.0543,13.9623,-5.9603,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2353,宏碁,20260204,shape_completed_but_volume_missing,wv_multiple_turn_risk,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260204_2353_shape_completed_but_volume_missing.png,20251106,20251230,20260114,20260130,30.95,25.0,27.65,25.05,26.95,-19.2246,0.2,10.6,10.3792,-2.5316,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,1725,元禎,20260223,shape_completed_but_volume_missing,wv_multiple_turn_risk,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260223_1725_shape_completed_but_volume_missing.png,20250828,20251112,20260106,20260206,29.55,25.1,32.4,26.05,28.35,-15.0592,3.7849,29.0837,24.3762,-12.5,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2438,翔耀,20260318,shape_completed_but_volume_missing,wv_multiple_turn_risk,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260318_2438_shape_completed_but_volume_missing.png,20251125,20251224,20260123,20260210,26.3,21.35,24.1,20.75,22.7,-18.8213,-2.8103,12.8806,16.1446,-5.8091,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,8462,柏文,20260320,shape_completed_but_volume_missing,smooth_rounded_w_like,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260320_8462_shape_completed_but_volume_missing.png,20260109,20260130,20260223,20260309,161.0,135.5,146.5,133.5,143.0,-15.8385,-1.476,8.1181,9.7378,-2.3891,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6668,中揚光,20260505,shape_completed_but_volume_missing,wv_multiple_turn_risk,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260505_6668_shape_completed_but_volume_missing.png,20260112,20260324,20260420,20260429,41.85,32.3,42.45,33.3,36.35,-22.8196,3.096,31.4241,27.4775,-14.3698,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2392,正崴,20260520,shape_completed_but_volume_missing,wv_multiple_turn_risk,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260520_2392_shape_completed_but_volume_missing.png,20260123,20260407,20260508,20260515,42.25,33.1,41.15,32.3,35.6,-21.6568,-2.4169,24.3202,27.3994,-13.4872,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,2438,翔耀,20260526,shape_completed_but_volume_missing,wv_multiple_turn_risk,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260526_2438_shape_completed_but_volume_missing.png,20251204,20260102,20260223,20260323,25.45,21.1,25.05,20.7,23.0,-17.0923,-1.8957,18.7204,21.0145,-8.1836,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_definition_audit,w_bottom_candidate_chart_review,grid_gap_2_20_rebound_7_12_vol_1_2,warning_research_variant_only,w_bottom_definition_audit_20260625,warning_research_variant_only,6757,台灣虎航,20260602,shape_completed_but_volume_missing,wv_multiple_turn_risk,price_confirmed_without_volume,neckline_price_confirmed_volume_missing,output/latest/research_backtest/w_bottom_candidate_chart_review/02_shape_completed_but_volume_missing/20260602_6757_shape_completed_but_volume_missing.png,20260206,20260413,20260508,20260518,66.3,48.05,60.0,50.9,56.4,-27.5264,5.9313,24.8699,17.8782,-6.0,true,true,true,true,true,true,false,false,true,pending_user_shape_review,false,2026-06-25 11:16:25 Asia/Taipei
