model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,stock_id,stock_name,signal_date,comparison_status,selected_event_set_id,outcome_bucket,category_id,category_folder,chart_path,chart_path_absolute,baseline_present,variant_present,baseline_left_peak_date,variant_left_peak_date,baseline_left_low_date,variant_left_low_date,baseline_neckline_date,variant_neckline_date,baseline_right_low_date,variant_right_low_date,baseline_breakout_date,variant_breakout_date,baseline_signal_close,variant_signal_close,baseline_neckline_price,variant_neckline_price,baseline_a_mature,variant_a_mature,baseline_a_return_pct,variant_a_return_pct,baseline_tdcc_any_age7,variant_tdcc_any_age7,variant_left_anchor_rule_id,variant_left_anchor_rule_reason,manual_review_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1563,巧新,20260414,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260414_1563_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260414_1563_09.png,true,true,20260116,20260223,20260309,20260309,20260331,20260331,20260409,20260409,,,43.2,43.2,46.6,46.6,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6969,成信實業*-創,20260414,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260414_6969_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260414_6969_09.png,true,true,20251113,20251203,20260106,20260106,20260115,20260115,20260407,20260407,,,29.45,29.45,39.7,39.7,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,8045,達運光電,20260414,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260414_8045_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260414_8045_09.png,true,true,20251205,20251215,20260109,20260109,20260127,20260127,20260409,20260409,,,73.8,73.8,94.6,94.6,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2438,翔耀,20260415,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260415_2438_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260415_2438_09.png,true,true,20260223,20260223,20260309,20260309,20260331,20260331,20260408,20260408,,,21.9,21.9,24.9,24.9,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1512,瑞利,20260416,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260416_1512_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260416_1512_09.png,true,true,20251111,20251114,20260105,20260105,20260120,20260120,20260413,20260413,,,7.44,7.44,9.39,9.39,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1526,日馳,20260416,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260416_1526_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260416_1526_09.png,true,true,20251110,20251110,20260107,20260107,20260121,20260121,20260413,20260413,,,16.85,16.85,24.2,24.2,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,9941,裕融,20260416,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260416_9941_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260416_9941_09.png,true,true,20251219,20260108,20260304,20260304,20260320,20260320,20260413,20260413,,,77.8,77.8,79.0,79.0,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3024,憶聲,20260417,common,variant,win,common_variant_win,07_c_win,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/07_c_win/20260417_3024_07.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\07_c_win\20260417_3024_07.png,true,true,20260119,20260119,20260203,20260203,20260319,20260319,20260414,20260414,20260420,20260420,10.95,10.95,10.9,10.9,true,true,5.3435,5.3435,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6657,華安,20260417,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260417_6657_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260417_6657_09.png,true,true,20251126,20251126,20260106,20260106,20260128,20260128,20260407,20260407,,,46.2,46.2,59.7,59.7,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6142,友勁,20260420,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260420_6142_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260420_6142_09.png,true,true,20260123,20251103,20260304,20260106,20260318,20260123,20260413,20260413,,,9.33,9.33,10.75,11.05,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1235,興泰,20260423,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260423_1235_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260423_1235_09.png,true,true,20251202,20251229,20260122,20260204,20260302,20260302,20260415,20260415,,,44.1,44.1,47.8,47.8,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1339,昭輝,20260423,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260423_1339_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260423_1339_09.png,true,true,20251117,20251117,20260106,20260106,20260116,20260116,20260407,20260407,,,44.8,44.8,47.55,47.55,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,1442,名軒,20260423,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260423_1442_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260423_1442_09.png,true,true,20260113,20260223,20260313,20260309,20260320,20260320,20260413,20260413,,,28.6,28.6,28.8,28.8,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3021,鴻名,20260424,common,variant,win,common_variant_win,07_c_win,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/07_c_win/20260424_3021_07.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\07_c_win\20260424_3021_07.png,true,true,20260205,20260209,20260331,20260309,20260414,20260414,20260421,20260421,,20260526,16.7,16.7,17.15,17.15,false,true,,12.2244,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6695,芯鼎,20260424,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260424_6695_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260424_6695_09.png,true,true,20251223,20260224,20260309,20260309,20260317,20260317,20260413,20260413,,,43.25,43.25,43.7,43.7,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6743,安普新,20260424,common,variant,loss,common_variant_loss,08_c_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/08_c_loss/20260424_6743_08.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\08_c_loss\20260424_6743_08.png,true,true,20260129,20260319,20260331,20260331,20260410,20260410,20260420,20260420,20260427,20260427,25.3,25.3,25.5,25.5,true,true,-1.964,-1.964,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2105,正新,20260428,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260428_2105_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260428_2105_09.png,true,true,20251114,20251124,20251230,20260107,20260120,20260120,20260319,20260319,,,31.35,31.35,32.2,32.2,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2597,潤弘,20260430,common,variant,loss,common_variant_loss,08_c_loss,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/08_c_loss/20260430_2597_08.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\08_c_loss\20260430_2597_08.png,true,true,20260115,20260303,20260323,20260323,20260417,20260417,20260427,20260427,20260603,20260603,157.0,157.0,165.5,165.5,true,true,-0.8547,-0.8547,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6674,鋐寶科技,20260430,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260430_6674_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260430_6674_09.png,true,true,20260203,20260123,20260408,20260304,20260421,20260421,20260427,20260427,,,18.65,18.65,20.7,20.7,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6781,AES-KY,20260430,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260430_6781_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260430_6781_09.png,true,true,20251229,20260223,20260309,20260309,20260326,20260326,20260413,20260413,,,1105.0,1105.0,1175.0,1175.0,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6838,台新藥,20260430,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260430_6838_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260430_6838_09.png,true,true,20260122,20260224,20260309,20260309,20260408,20260408,20260427,20260427,,,27.9,27.9,33.3,33.3,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,7732,金興精密,20260430,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260430_7732_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260430_7732_09.png,true,true,20260114,20260317,20260331,20260331,20260415,20260415,20260427,20260427,,,36.75,36.75,36.6,36.6,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,2397,友通,20260505,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260505_2397_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260505_2397_09.png,true,true,20260204,20260224,20260309,20260309,20260415,20260415,20260427,20260427,,,58.9,58.9,60.6,60.6,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,3041,揚智,20260505,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260505_3041_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260505_3041_09.png,true,true,20260126,20260224,20260309,20260309,20260320,20260320,20260331,20260331,,,24.55,24.55,24.6,24.6,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,4763,材料*-KY,20260505,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260505_4763_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260505_4763_09.png,true,true,20251222,20260205,20260309,20260309,20260416,20260416,20260424,20260424,,,43.4,43.4,48.6,48.6,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,6668,中揚光,20260505,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260505_6668_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260505_6668_09.png,true,true,20260112,20260303,20260324,20260324,20260420,20260420,20260429,20260429,,,36.35,36.35,42.45,42.45,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_nearest_micro_anchor_chart_review,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_nearest_micro_anchor_chart_review_20260625,warning_research_variant_only,8011,台通,20260505,common,variant,pending_or_no_breakout,common_variant_pending_or_no_breakout,09_c_pending,output/latest/research_backtest/w_bottom_nm_anchor_chart_review/09_c_pending/20260505_8011_09.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\w_bottom_nm_anchor_chart_review\09_c_pending\20260505_8011_09.png,true,true,20251223,20260122,20260309,20260309,20260421,20260421,20260427,20260427,,,20.15,20.15,22.1,22.1,false,false,,,false,false,nearest_micro_pressure_45d_min15_before_left_low,selected_nearest_micro_peak_with_min_15pct_drop_and_min_8d_left_leg,pending_user_shape_review,false,not_production_ready_research_only,2026-06-25 15:03:28 Asia/Taipei
