generated_at,model_id,research_artifact_id,anomaly_exclusion_basis,decision_basis,stock_id,stock_name,market,_revenue_signal_date,_revenue_stock_sequence_index,benchmark_index,signal_market_regime,entry_rule_id,exit_rule_id,next_open,realized_return_pct,outcome_label,high_return_8_flag,loss_5_flag,same_stock_non_overlap_included,non_overlap_cooldown_days,revenue_or_price_anomaly_candidate_flag,feature_context_revenue_anomaly_candidate_flag,future_close_max_step_ratio,future_close_max_step_day,future_close_min_step_ratio,future_close_min_step_day,future_close_discontinuity_flag,future_close_discontinuity_reason,full_monthly_revenue_period,full_monthly_revenue_source_table_date,full_monthly_revenue_data_status,full_monthly_revenue_latest_yoy_pct,full_monthly_revenue_cumulative_yoy_pct,full_monthly_revenue_latest_yoy_delta_1m_pct_points,full_monthly_revenue_cumulative_yoy_delta_1m_pct_points,range_width_23d_pct,distance_to_range_high_23d_pct,close_position_120d_pct,return_5d_pct,return_20d_pct,volume_ratio_prev20,rsi14,macd_hist,k_value,d_value,kdj_j_value,bb_width_pct,ema23_slope_5d_pct,distance_to_ema23_pct,ma20,ma60,tdcc_consecutive_up_weeks,feature__revenue_latest30_and_cumulative20,feature__revenue_latest50_and_cumulative30,feature__revenue_latest_yoy_ge100,feature__revenue_latest_yoy_improving_2m,feature__revenue_cumulative_yoy_improving_2m,feature__revenue_latest_yoy_delta_ge20,feature__tdcc_high_thresholds_up,feature__tdcc_all_thresholds_up,feature__tdcc_four_thresholds_sync_up,feature__tdcc_consecutive_up_ge1,feature__tdcc_consecutive_up_ge2,feature__technical_macd_hist_gt0,feature__technical_rsi14_ge60,feature__technical_rsi14_40_70,feature__technical_kd_bullish_not_overheated,feature__technical_kdj_bullish_not_extreme,feature__technical_kdj_j_ge100,feature__technical_bb_width_not_extreme,feature__technical_close_above_ma20_ema23,feature__technical_ema23_slope_positive,feature__technical_obv_above_ma20,feature__technical_ma20_above_ma60,feature__shape_range23_width_le10,feature__shape_range23_width_le15,feature__shape_range23_width_le20,feature__shape_near_range23_high,feature__position120_low_le40,feature__position120_mid_40_75,feature__position120_high_gt75,feature__momentum_return20_0_25,feature__volume_ratio_le1_5,feature__volume_ratio_le2,feature__candle_bullish_attack,feature__candle_solid_red,feature__market_strong_bull,feature__market_mild_bull,feature__market_bull,feature__market_correction_or_high_risk,feature__market_range_bound,feature__market_unknown
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1419,新紡,TWSE,20260325,207,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,63.0,-1.2698412698412653,failure,False,False,True,20,False,False,1.028006589785832,5,0.9695512820512822,6,False,none,202602,20260317,ready_asof_history_row,14.86,33.23,-36.38,-18.010000000000005,25.042881646655246,-14.403292181069972,37.20136518771331,-1.1093502377179099,-8.504398826979475,0.3775324066333182,41.9753086419753,0.04862452593614597,45.06583766869623,33.16769772179823,68.86211756249223,14.712844608348044,-2.5299987124036694,-2.71868067671992,63.535000000000004,68.95,,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1419,新紡,TWSE,20260427,228,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,62.9,6.200317965023849,win,False,False,True,20,False,False,1.0669856459330145,13,0.9476831091180865,14,False,none,202603,20260417,ready_asof_history_row,42.26,36.59,27.4,3.3600000000000065,12.178387650085787,-6.269113149847105,28.571428571428566,-4.665629860031107,0.16339869281045694,0.9943670226932332,50.0,0.0610181616209482,37.51116732496994,57.25855145506221,-1.9836009352145965,8.78404712373404,-0.022267029470712796,-2.9017478606167213,62.654999999999994,66.13333333333334,,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1419,新紡,TWSE,20260527,249,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,64.0,4.218750000000004,neutral,False,False,True,20,False,False,1.0288753799392099,5,0.970193740685544,8,False,none,202604,20260517,ready_asof_history_row,39.73,37.26,-2.530000000000001,0.6699999999999946,17.355371900826455,-10.140845070422543,24.444444444444443,2.9032258064516148,1.2698412698412653,1.768042371312143,48.81516587677725,0.14458398749754187,34.413358252221286,33.645534195191516,35.94900636628083,8.542478155654184,0.49722834150387474,-0.08092516464018873,63.94000000000001,63.20333333333333,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1423,利華,listed,20251020,101,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,38.0,4.3421052631578805,neutral,False,False,True,20,False,False,1.018276762402089,17,0.9922279792746113,16,False,none,202509,20251017,ready_asof_history_row,170.98,-24.03,227.81,12.469999999999999,3.8615179760319585,-2.8205128205128216,74.4186046511628,0.3973509933774766,-1.0443864229764954,0.5934526131767518,48.2142857142857,0.005117850865370019,49.070712127191506,61.63162302712554,23.948890327323426,2.497739468363647,0.2660339050118976,-0.27694121391251825,37.995,37.774166666666666,,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1423,利華,TWSE,20260119,163,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,38.05,0.6570302233902758,neutral,False,False,True,20,False,False,1.0145310435931307,13,0.9934895833333334,14,False,none,202512,20260117,ready_asof_history_row,52.21,-18.24,75.3,3.6300000000000026,5.8432934926959,-4.516938519447944,31.343283582089455,-0.911458333333337,-1.4248704663212597,0.26732401885349133,42.37288135593212,-0.0020800453021334597,18.04761730169707,25.385809448151086,3.3712330087890336,2.143491022098464,-0.1257195860592919,-0.567059240073664,38.22,38.43500000000001,,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1423,利華,TWSE,20260317,194,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,39.8,2.01005025125629,neutral,False,False,True,20,False,False,1.0112079701120797,20,0.99125,10,False,none,202602,20260317,ready_asof_history_row,57.16,30.74,69.97,43.55,13.55013550135502,-5.011933174224348,57.99999999999997,2.577319587628857,4.73684210526315,0.4993192634203393,64.2201834862385,0.19158708904872457,56.89210284494949,60.05093479633712,50.574438942174254,10.618326760614814,1.930502953501101,2.187237866651026,38.755,38.38833333333333,,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1436,華友聯,listed,20250722,51,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,76.0,-5.263157894736848,failure,False,True,True,20,True,True,1.0364864864864864,11,0.9656992084432717,5,False,none,202506,20250717,ready_asof_history_row,53.58,-19.02,144.38,44.620000000000005,55.38847117794488,-36.935483870967744,-3.3542976939203233,-32.586206896551715,-32.8755364806867,1.5314309780220834,10.752688172043008,-4.129966451910896,10.135727248735433,20.47928615789193,-10.551390569577563,43.129725529446716,-5.975230419218547,-30.005575762754543,114.67,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1437,勤益控,TWSE,20251217,147,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,34.7,-5.043227665706052,failure,False,True,True,20,False,False,1.0030441400304415,20,0.9751098096632503,12,False,none,202511,20251217,ready_asof_history_row,32.07,12.07,5.760000000000002,1.8000000000000007,12.439418416801296,0.0,100.0,1.6058394160583855,9.262166405023532,1.2708296235167549,94.00000000000004,0.04489711726116108,88.49923138357602,87.93701393867745,89.62366627337317,12.024050541046568,1.9083012819747447,3.940787524447753,33.53,31.77833333333333,,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1438,三地開發,TWSE,20260417,222,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,28.4,-28.69718309859155,failure,False,True,True,20,True,True,1.061124694376528,15,0.9109461966604824,6,False,none,202603,20260417,ready_asof_history_row,81874.27,156529.46,,,10.81081081081081,-7.47967479674797,6.999999999999992,-0.8710801393728262,-5.794701986754969,1.3488979645827477,36.23188405797102,0.15545449079460827,41.314683233325475,39.54299337103963,44.858062957897175,8.297974933344934,-0.7093220727062088,-2.2734065173667606,28.747499999999995,31.0125,2.0,True,True,True,False,False,False,True,False,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1438,三地開發,TWSE,20260519,243,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,20.35,11.547911547911527,win,True,False,True,20,True,True,1.0981735159817354,17,0.9355509355509355,19,False,none,202604,20260517,ready_asof_history_row,,161502.9,,4973.440000000002,54.97382198952878,-30.405405405405407,9.146341463414636,-3.0588235294117583,-26.559714795008905,0.4828701826398741,27.272727272727266,0.05941571212740282,44.35873917618363,39.0636046899615,54.9490081486279,46.64582601145665,-5.252702399657694,-10.243537125998781,22.615000000000002,27.617500000000003,6.0,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,listed,20250609,20,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,31.5,-4.6031746031745975,failure,False,False,True,20,True,True,1.0165837479270317,16,0.9809523809523809,1,False,none,202504,20250517,ready_asof_history_row,-57.1,221.71,-812.45,-89.73999999999998,4.90196078431373,-3.5825545171339623,23.333333333333194,-0.4823151125401992,-1.1182108626198173,0.818994886653121,46.80851063829783,,34.92014845957386,39.07325729470674,26.6139307893081,2.605905873813433,,,31.247500000000002,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,listed,20250708,41,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,30.55,-4.091653027823239,failure,False,False,True,20,True,True,1.011864406779661,18,0.984974958263773,17,False,none,202505,20250617,ready_asof_history_row,115.68,204.04,172.78,-17.670000000000016,7.325383304940369,-4.285714285714293,29.09090909090899,-1.631321370309946,-2.4271844660194164,0.6500621021114719,51.02040816326525,0.021012878448288363,32.09252332837011,39.09565261586275,18.086264753384853,2.4913907504996295,-0.36755507092527395,-0.9279563525313672,30.2925,,,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,listed,20250806,62,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,30.35,-4.448105436573313,failure,False,False,True,20,True,True,1.0133333333333334,2,0.9715242881072027,16,False,none,202506,20250717,ready_asof_history_row,535.51,263.72,419.83,59.680000000000035,8.103448275862068,-5.901116427432218,16.12903225806451,-1.5025041736226985,-1.9933554817275767,0.6684152796986027,44.73684210526317,-0.012295741772548108,31.3735925804144,40.070168201274555,13.980441338694092,3.1892810650905155,-0.5506705168102477,-1.1174699140003463,29.7825,30.415833333333335,,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,listed,20250904,83,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,29.5,-4.067796610169494,failure,False,False,True,20,True,True,1.012216404886562,16,0.9827586206896551,18,False,none,202507,20250817,ready_asof_history_row,3387.17,461.88,2851.66,198.15999999999997,7.465277777777768,-4.684975767366717,21.212121212121186,1.724137931034475,-1.6666666666666718,2.160789198491611,56.060606060606034,0.012110837917912232,37.141411377702376,33.72715730549378,43.969919522119554,4.716726934743287,-0.35212959221186946,0.1894004162396934,29.4375,29.819166666666668,,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,listed,20251016,104,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,28.55,-5.429071803852892,failure,False,True,True,20,True,True,1.0178571428571428,5,0.9774305555555555,7,False,none,202508,20250917,ready_asof_history_row,2455.18,592.9,-931.9900000000002,131.01999999999998,6.761565836298922,-6.666666666666665,-2.5000000000000355,-3.4482758620689613,-4.109589041095885,1.7077820458102149,29.310344827586235,-0.08501041572218279,16.249964328839184,19.593343606926588,9.563205772664375,5.075904535536496,-0.924439777000019,-3.0017952082445176,28.895,29.356666666666666,,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,TWSE,20251118,125,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,26.75,1.1214953271028172,neutral,False,False,True,20,True,True,1.0187265917602997,4,0.9747747747747749,20,False,none,202510,20251117,ready_asof_history_row,-12.93,523.87,-79.93,-36.43999999999994,8.971962616822427,-6.518010291595189,9.345794392523361,-0.3656307129798919,-2.5044722719141266,1.2514709282103724,29.545454545454604,-0.009979167860953042,23.83940520079004,19.061565392993447,33.395084816383225,7.573631808831946,-1.0181477101714687,-1.6772010212174782,27.695000000000004,28.625,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,TWSE,20251224,151,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,29.95,-0.6677796327211993,failure,False,False,True,20,True,True,1.022184300341297,10,0.9816053511705687,3,False,none,202511,20251217,ready_asof_history_row,274.66,510.19,287.59000000000003,-13.680000000000007,21.092278719397363,-6.376360808709169,64.03508771929829,2.905982905982918,11.481481481481492,1.060425381969288,69.44444444444446,0.3317448959477627,63.05758225090998,61.89345990057231,65.38582695158533,19.900070545704057,3.578909877728864,5.862450574290645,28.0825,27.985,,True,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,TWSE,20260126,172,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,29.8,-6.208053691275173,failure,False,True,True,20,True,True,1.01669449081803,13,0.9704433497536947,14,False,none,202512,20260117,ready_asof_history_row,2681.29,728.38,2406.63,218.19,8.098591549295776,-2.931596091205202,58.77192982456143,-1.4876033057851235,-0.33444816053510573,0.19123111346387822,65.95744680851062,-0.1066187341796957,34.31960734056364,47.60188108702134,7.755059847648255,6.2135361003031395,0.37181997538839884,0.4582486493015514,29.815000000000005,28.425,,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1439,雋揚,TWSE,20260306,193,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,26.7,3.5580524344569264,neutral,False,False,True,20,True,True,1.0289330922242315,8,0.9592198581560286,15,False,none,202601,20260217,ready_asof_history_row,23.48,23.48,-2657.81,-704.9,12.361623616236162,-8.374384236453203,25.43859649122806,-5.102040816326536,-6.532663316582921,0.2546325902233347,25.316455696202468,-0.23997138105617116,31.398881632533964,39.56352827369786,15.06958835020616,9.193422517314573,-1.4961789865395203,-4.759045635352943,29.484999999999996,29.220000000000002,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1441,大東,listed,20250609,20,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,12.8,-8.59375000000001,failure,False,True,True,20,False,False,1.011904761904762,3,0.9723320158102767,5,False,none,202504,20250517,ready_asof_history_row,3.7,51.61,-81.99,-26.36,11.475409836065587,-5.514705882352944,46.428571428571445,3.2128514056224855,0.390625,0.40388790143451575,44.68085106382979,,41.358207302717275,34.373774088507005,55.327073731137816,8.355969634536494,,,12.907499999999999,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1441,大東,listed,20250708,41,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,11.6,1.7241379310344973,neutral,False,False,True,20,False,False,1.017241379310345,1,0.9788135593220338,2,False,none,202505,20250617,ready_asof_history_row,-31.13,28.21,-34.83,-23.4,12.173913043478258,-8.52713178294573,14.28571428571432,0.8547008547008739,-7.4509803921568585,0.5009361831433411,34.78260869565224,0.010616771620795495,62.12814600026074,54.27653573252199,77.83136653573823,11.055415967851017,-1.251130435013681,-2.068733447266935,12.0,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1442,名軒,TWSE,20260119,168,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,30.05,-3.8269550748752157,failure,False,False,True,20,False,False,1.0294627383015595,8,0.9763513513513513,19,False,none,202512,20260117,ready_asof_history_row,50.29,-62.16,87.61,2.230000000000004,24.394785847299794,-10.029940119760472,6.7868504772004234,-1.7973856209150374,5.069930069930062,0.30091949504255483,44.95412844036696,0.16823904107159116,55.1204763797312,64.2953633803755,36.77070237844259,6.9168678771901,-0.40172147008078474,-1.0549130113452931,29.997499999999995,31.903333333333332,,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1444,力麗,TWSE,20260417,222,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,6.59,-9.711684370257966,failure,False,True,True,20,False,False,1.0240963855421688,20,0.976470588235294,19,False,none,202603,20260417,ready_asof_history_row,32.52,10.89,18.520000000000003,12.75,12.76948590381426,-3.088235294117647,46.30872483221475,5.44,1.6975308641975273,0.9870419247204586,64.22764227642276,0.04570257536208621,71.82284118943736,66.83461914584565,81.79928527662076,11.814021721298417,2.2904782101961674,3.103007993984841,6.366,6.312166666666667,,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1446,宏和,listed,20250609,20,TWSE,mild_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,26.7,-8.614232209737827,failure,False,True,True,20,False,False,1.0267489711934157,13,0.9707031249999999,8,False,none,202504,20250517,ready_asof_history_row,68.12,-28.3,98.97,30.73,9.922178988326857,-5.486725663716818,39.21568627450979,2.103250478011476,2.103250478011476,0.9217228438408218,38.66666666666665,,42.105903519915636,35.532583939500256,55.25254268074639,6.674184296656992,,,27.085,,,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1446,宏和,TWSE,20260318,202,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,17.1,-3.2163742690058506,failure,False,False,True,20,True,True,1.024390243902439,19,0.976261127596439,9,False,none,202602,20260317,ready_asof_history_row,601.55,-46.18,696.8499999999999,49.12,19.999999999999996,-1.724137931034464,37.68115942028988,6.211180124223592,3.0120481927710774,0.7982156583291256,61.445783132530146,0.23669062348451037,83.3037046152251,70.38900453772793,109.13310477021943,16.1860985603172,1.318165826843254,4.095396005496066,16.145,17.2675,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1447,力鵬,listed,20251020,106,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,5.67,-5.64373897707231,failure,False,True,True,20,False,False,1.024074074074074,12,0.9854014598540146,10,False,none,202509,20251017,ready_asof_history_row,36.32,-17.12,32.45,4.279999999999998,5.141843971631199,-4.553119730185495,2.1505376344086504,-1.0489510489510412,-0.8756567425569184,1.2799089964718358,32.35294117647051,-0.004818977164943929,23.13829827921871,21.046169126714407,27.32255658422732,4.615648691637983,-0.43890568105157124,-1.401675551459447,5.7435,5.8389999999999995,,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1447,力鵬,TWSE,20260417,222,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,5.31,8.47457627118644,win,True,False,True,20,False,False,1.0786516853932584,20,0.9769673704414588,4,False,none,202603,20260417,ready_asof_history_row,35.64,16.34,35.160000000000004,13.49,13.827655310621223,-7.042253521126751,20.56737588652482,4.5544554455445585,-5.714285714285705,0.669793235846361,58.252427184466,0.03198390265249467,74.18309538885828,65.95981721736045,90.62965173185393,10.672164374929077,0.490184519537773,0.3634641377393555,5.204,5.365333333333334,3.0,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1449,佳和,listed,20250718,49,TWSE,strong_bull,signal_date_close_condition_next_open_entry,d20_close_no_stop,13.35,-9.737827715355795,failure,False,True,True,20,False,False,1.0270270270270272,3,0.958801498127341,7,False,none,202506,20250717,ready_asof_history_row,54.95,-14.59,93.6,11.39,27.192982456140346,-7.931034482758625,51.315789473684205,1.1363636363636465,12.184873949579833,1.1086364180795645,69.33333333333333,0.21278967776854768,61.864524404013956,58.13412965707707,69.32531389788772,22.60586656902278,3.34458112236784,4.250491652533328,12.504999999999999,,,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False
2026-07-13 18:41:32 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_feature_contrast_audit,including_unresolved_anomaly_candidates_primary,True,1449,佳和,TWSE,20251218,148,TWSE,correction,signal_date_close_condition_next_open_entry,d20_close_no_stop,11.15,11.210762331838575,win,True,False,True,20,False,False,1.097345132743363,15,0.9820627802690582,1,False,none,202511,20251217,ready_asof_history_row,40.04,-17.55,87.07,4.419999999999998,18.686868686868685,-5.957446808510635,25.00000000000001,3.7558685446009488,9.405940594059414,0.8963996203862675,67.50000000000004,0.15358521559360563,66.21473619316934,60.73013737948776,77.1839338205325,16.416441116997238,2.4676388862617804,3.6249805546707536,10.455499999999999,11.085166666666668,,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False
