model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,production_readiness,approved_for_daily,surface_id,event_set_id,entry_rule_id,source_outcome_rule_id,segment_id,segment_description,stop_rule_id,stop_rule_description,stop_basis,stop_buffer_pct,sample_size,evaluated_sample_size,mature_sample_size,win_count,neutral_count,loss_count,incomplete_count,stop_hit_count,pure_win_rate_pct,neutral_inclusive_success_rate_pct,positive_return_rate_pct,avg_return_pct,median_return_pct,min_return_pct,loss_avg_return_pct,baseline_stop_rule_id,baseline_pure_win_rate_pct,baseline_neutral_inclusive_success_rate_pct,baseline_avg_return_pct,baseline_min_return_pct,delta_pure_win_rate_pct,delta_neutral_inclusive_success_rate_pct,delta_avg_return_pct,min_return_improvement_pct,recommendation_status,interpretation,generated_at
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull.",no_fixed_stop_d40_v1,"Baseline v1: no structure stop; win at +10% close, neutral after +5% rollback, otherwise D+40 close.",,,38,26,18,12,8,6,12,0,66.6667,76.9231,73.0769,2.5990,4.8548,-56.6854,-18.7114,no_fixed_stop_d40_v1,66.6667,76.9231,2.5990,-56.6854,0.0000,0.0000,0.0000,0.0000,current_v1_baseline,Current approved operation v1; no fixed structure stop.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull.",right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,38,26,19,11,7,8,12,7,57.8947,69.2308,65.3846,3.8407,4.6928,-10.2890,-7.2038,no_fixed_stop_d40_v1,66.6667,76.9231,2.5990,-56.6854,-8.7720,-7.6923,1.2417,46.3964,risk_repair_candidate_research_only,Stop rule improves average return and left-tail loss in this segment.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull.",w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,38,26,19,11,7,8,12,7,57.8947,69.2308,65.3846,3.5196,4.6928,-10.9907,-8.2473,no_fixed_stop_d40_v1,66.6667,76.9231,2.5990,-56.6854,-8.7720,-7.6923,0.9206,45.6947,risk_repair_candidate_research_only,Stop rule improves average return and left-tail loss in this segment.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull.",w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,38,26,26,14,0,12,12,10,53.8462,53.8462,53.8462,8.1599,1.0274,-12.7202,-8.6236,no_fixed_stop_d40_v1,66.6667,76.9231,2.5990,-56.6854,-12.8205,-23.0769,5.5609,43.9652,risk_repair_candidate_research_only,Stop rule improves average return and left-tail loss in this segment.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_strong_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull.",w_structure_low_close_stop_1pct_buffer_d40,Stop when a close breaks 1% below the lower of the detected left-low and right-low prices.,min_left_right_low_price,-1.0000,38,26,19,11,7,8,12,6,57.8947,69.2308,65.3846,3.1948,4.6928,-14.3258,-9.3028,no_fixed_stop_d40_v1,66.6667,76.9231,2.5990,-56.6854,-8.7720,-7.6923,0.5958,42.3596,risk_repair_candidate_research_only,Stop rule improves average return and left-tail loss in this segment.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",no_fixed_stop_d40_v1,"Baseline v1: no structure stop; win at +10% close, neutral after +5% rollback, otherwise D+40 close.",,,44,31,20,13,11,7,13,0,65.0000,77.4194,74.1935,2.9504,4.7478,-56.6854,-16.1669,no_fixed_stop_d40_v1,65.0000,77.4194,2.9504,-56.6854,0.0000,0.0000,0.0000,0.0000,current_v1_baseline,Current approved operation v1; no fixed structure stop.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,44,31,21,12,10,9,13,7,57.1429,70.9677,67.7419,3.9918,4.6377,-10.2890,-6.5033,no_fixed_stop_d40_v1,65.0000,77.4194,2.9504,-56.6854,-7.8571,-6.4517,1.0414,46.3964,risk_repair_candidate_research_only,Stop rule improves average return and left-tail loss in this segment.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,44,31,21,12,10,9,13,7,57.1429,70.9677,67.7419,3.7225,4.6377,-10.9907,-7.4310,no_fixed_stop_d40_v1,65.0000,77.4194,2.9504,-56.6854,-7.8571,-6.4517,0.7721,45.6947,risk_repair_candidate_tradeoff_review,"Structure-low stop improves average return and left-tail loss, but lowers pure win rate; requires explicit promotion decision before production sync.",2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,44,31,31,18,0,13,13,10,58.0645,58.0645,58.0645,11.2532,6.2374,-12.7202,-8.0295,no_fixed_stop_d40_v1,65.0000,77.4194,2.9504,-56.6854,-6.9355,-19.3549,8.3028,43.9652,preferred_v2_candidate_tradeoff_review,Hybrid D+20/D+40 exit captures fast W-bottom rebounds while retaining the W-structure stop; requires explicit promotion decision before production sync.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,smooth_core_mainstream_right_rebound_5_20_bull,"Smooth rounded W-like path, core_mainstream, signal rebound 5% to 20%, and signal date market regime is strong_bull or mild_bull.",w_structure_low_close_stop_1pct_buffer_d40,Stop when a close breaks 1% below the lower of the detected left-low and right-low prices.,min_left_right_low_price,-1.0000,44,31,21,12,10,9,13,6,57.1429,70.9677,67.7419,3.4502,4.6377,-14.3258,-8.3691,no_fixed_stop_d40_v1,65.0000,77.4194,2.9504,-56.6854,-7.8571,-6.4517,0.4998,42.3596,risk_repair_candidate_research_only,Stop rule improves average return and left-tail loss in this segment.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,core_mainstream_price_le30_rebound_3_20_volume_red_bull,"core_mainstream, price_position_252_pct <= 30, signal rebound 3% to 20%, second arc volume/red improvement, and signal date market regime is strong_bull or mild_bull.",no_fixed_stop_d40_v1,"Baseline v1: no structure stop; win at +10% close, neutral after +5% rollback, otherwise D+40 close.",,,144,106,78,37,28,41,38,0,47.4359,61.3208,64.1509,2.8211,3.8766,-21.3666,-8.0835,no_fixed_stop_d40_v1,47.4359,61.3208,2.8211,-21.3666,0.0000,0.0000,0.0000,0.0000,current_v1_baseline,Current approved operation v1; no fixed structure stop.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,core_mainstream_price_le30_rebound_3_20_volume_red_bull,"core_mainstream, price_position_252_pct <= 30, signal rebound 3% to 20%, second arc volume/red improvement, and signal date market regime is strong_bull or mild_bull.",right_low_close_stop_d40,Stop when a close breaks the detected right-low price.,right_low_price,0.0000,144,106,82,27,24,55,38,46,32.9268,48.1132,48.1132,0.6121,-1.3011,-21.1905,-6.8431,no_fixed_stop_d40_v1,47.4359,61.3208,2.8211,-21.3666,-14.5091,-13.2076,-2.2090,0.1761,not_preferred_in_current_grid,Stop rule does not improve both average return and left-tail loss.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,core_mainstream_price_le30_rebound_3_20_volume_red_bull,"core_mainstream, price_position_252_pct <= 30, signal rebound 3% to 20%, second arc volume/red improvement, and signal date market regime is strong_bull or mild_bull.",w_structure_low_close_stop_d40,Stop when a close breaks the lower of the detected left-low and right-low prices.,min_left_right_low_price,0.0000,144,100,74,26,26,48,44,36,35.1351,52.0000,53.0000,0.4505,1.1757,-21.1905,-7.9417,no_fixed_stop_d40_v1,47.4359,61.3208,2.8211,-21.3666,-12.3008,-9.3208,-2.3706,0.1761,not_preferred_in_current_grid,Stop rule does not improve both average return and left-tail loss.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,core_mainstream_price_le30_rebound_3_20_volume_red_bull,"core_mainstream, price_position_252_pct <= 30, signal rebound 3% to 20%, second arc volume/red improvement, and signal date market regime is strong_bull or mild_bull.",w_structure_low_stop_d20_gain10_else_d40,"Stop when a close breaks the W-structure low; otherwise sell at D+20 close if D+20 return is >=10%, else hold to D+40 close.",min_left_right_low_price,0.0000,144,100,100,41,0,59,44,41,41.0000,41.0000,41.0000,4.7384,-3.4649,-21.1905,-7.7824,no_fixed_stop_d40_v1,47.4359,61.3208,2.8211,-21.3666,-6.4359,-20.3208,1.9173,0.1761,risk_repair_candidate_research_only,Stop rule improves average return and left-tail loss in this segment.,2026-06-29 09:28:06 Asia/Taipei
w_bottom_right_side,w_bottom_early_entry_stop_loss_audit,w_bottom_market_regime_gated_review,warning_research_variant_only,w_bottom_structure_stop_loss_review_20260629,warning_research_variant_only,research_only_pending_promotion_decision,false,w_bottom_right_low_early_entry,variant_nearest_micro_45d_event_replay,right_low_signal_next_open,tp10_or_neutral_after_5pct_close_40d,core_mainstream_price_le30_rebound_3_20_volume_red_bull,"core_mainstream, price_position_252_pct <= 30, signal rebound 3% to 20%, second arc volume/red improvement, and signal date market regime is strong_bull or mild_bull.",w_structure_low_close_stop_1pct_buffer_d40,Stop when a close breaks 1% below the lower of the detected left-low and right-low prices.,min_left_right_low_price,-1.0000,144,100,74,28,26,46,44,30,37.8378,54.0000,55.0000,0.8416,2.4405,-21.1905,-8.1170,no_fixed_stop_d40_v1,47.4359,61.3208,2.8211,-21.3666,-9.5981,-7.3208,-1.9795,0.1761,not_preferred_in_current_grid,Stop rule does not improve both average return and left-tail loss.,2026-06-29 09:28:06 Asia/Taipei
