research_id,source_research_id,source_parameter_set_id,research_variant_id,parameter_set_id,advisory_status,event_family_id,segment_id,stop_rule_id,exit_rule_id,outcome_rule_id,outcome_result,selection_reasons,evidence_status,evidence_chart_path,evidence_chart_path_absolute,stock_id,stock_name,signal_date,retest_date,retest_attack_date,retest_entry_date,exit_date,reference_price,reconstructed_neckline_price,neckline_anchor_date,neckline_anchor_high,left_support_date,left_support_low,right_support_date,right_support_low,support_price,support_gap_pct,support_touch_count,support_touch_dates,detection_window_start,detection_window_end,visible_context_start,visible_context_end,visual_pre_signal_sessions,visual_pre_signal_return_pct,visual_pre_signal_range_pct,visual_pre_signal_context,base_age_sessions,support_pair_span_sessions,neckline_anchor_age_sessions,base_width_pct,low_position_120_pct,entry_price,exit_price,return_pct,mfe_pct,mae_pct,manual_review_status,approved_for_daily,production_readiness,generated_at
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,neutral,bottom_return_review;missed_upside_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/02_neutral/20260311_6197_20260316_neutral_0.8403.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\02_neutral\20260311_6197_20260316_neutral_0.8403.png,6197,佳必琪,20260311,20260312,20260313,20260316,20260323,162.5000,162.5000,20260105,162.5000,20251224,135.5000,20260304,141.0000,138.2500,4.0590,9,20251224;20251229;20260107;20260108;20260113;20260121;20260202;20260223;20260304,20251021,20260310,20251009,20260310,95,-3.9755,36.2205,mixed,45,40,39,17.5407,52.4476,178.5000,180.0000,0.8403,12.6050,-5.6022,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,neutral,bottom_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/02_neutral/20260415_8358_20260420_neutral_-0.8043.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\02_neutral\20260415_8358_20260420_neutral_-0.8043.png,8358,金居,20260415,20260416,20260417,20260420,20260423,318.5000,318.5000,20260225,318.5000,20251126,218.5000,20260330,224.0000,221.2500,2.5172,8,20251126;20251218;20260206;20260310;20260313;20260324;20260330;20260402,20251124,20260414,20251117,20260414,95,36.8764,50.9479,bullish,88,78,32,43.9548,50.6472,373.0000,370.0000,-0.8043,11.5282,-4.9598,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,bottom_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20250522_2368_20250602_win_10.1365.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20250522_2368_20250602_win_10.1365.png,2368,金像電,20250522,20250523,20250529,20250602,20250611,244.0000,244.0000,20250219,244.0000,20250212,218.5000,20250319,216.0000,217.2500,1.1442,9,20250212;20250226;20250304;20250311;20250314;20250319;20250324;20250513;20250514,20241227,20250520,20241220,20250520,95,-3.6876,316.1404,mixed,65,24,60,12.3130,23.8624,256.5000,282.5000,10.1365,13.0604,-1.1696,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,bottom_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20250826_3704_20250829_win_10.1493.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20250826_3704_20250829_win_10.1493.png,3704,合勤控,20250826,20250827,20250828,20250829,20250905,28.9000,28.9000,20250804,28.9000,20250623,26.0000,20250716,25.7500,25.8750,0.9615,10,20250623;20250630;20250701;20250708;20250709;20250716;20250722;20250729;20250801;20250812,20250417,20250825,20250409,20250825,95,8.6538,23.6893,mixed,46,17,16,11.6908,20.0000,33.5000,36.9000,10.1493,11.6418,-13.4328,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,top_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20251203_4157_20251208_win_20.3463.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20251203_4157_20251208_win_20.3463.png,4157,太景*-KY,20251203,20251204,20251205,20251208,20251215,10.8500,10.8500,20251202,10.8500,20250407,9.0000,20251119,9.0000,9.0000,0.0000,5,20250407;20251103;20251110;20251119;20251121,20241218,20251202,20241211,20251202,95,-13.5021,37.1781,bearish,23,13,1,20.5556,41.4063,11.5500,13.9000,20.3463,20.3463,-6.4935,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,bottom_return_review;lowest_position_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20260107_8422_20260112_win_10.1517.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20260107_8422_20260112_win_10.1517.png,8422,可寧衛*,20260107,20260108,20260109,20260112,20260113,34.5000,34.5000,20260102,34.5000,20251119,20.6000,20251209,21.9000,21.2500,6.3107,2,20251119;20251209,20250807,20260106,20250731,20260106,95,-83.5492,1142.7184,bearish,33,14,3,62.3529,6.0748,42.8500,47.2000,10.1517,10.1517,-0.1167,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,wide_base_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20260128_3163_20260205_win_10.7216.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20260128_3163_20260205_win_10.7216.png,3163,波若威,20260128,20260202,20260204,20260205,20260209,428.5000,428.5000,20260105,428.5000,20251105,214.0000,20251121,217.0000,215.5000,1.4019,4,20251105;20251111;20251118;20251121,20250220,20260127,20250213,20260127,95,152.6786,596.7742,bullish,58,12,17,98.8399,34.9762,485.0000,537.0000,10.7216,10.7216,-8.1443,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,median_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20260302_4908_20260312_win_12.0507.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20260302_4908_20260312_win_12.0507.png,4908,前鼎,20260302,20260310,20260311,20260312,20260313,89.7000,89.7000,20260226,89.7000,20251218,76.0000,20260113,72.1000,74.0500,5.1316,10,20251218;20251219;20251230;20260113;20260114;20260119;20260126;20260202;20260209;20260210,20250314,20260226,20250307,20260226,95,-3.0067,252.9840,mixed,42,16,1,21.1344,15.5926,94.6000,106.0000,12.0507,12.0507,-0.6342,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,wide_base_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20260312_4973_20260317_win_10.6568.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20260312_4973_20260317_win_10.6568.png,4973,廣穎,20260312,20260313,20260316,20260317,20260318,58.8000,58.8000,20260121,58.8000,20251105,34.0500,20251215,33.5000,33.7750,1.6153,6,20251105;20251121;20251126;20251205;20251215;20251216,20250326,20260311,20250319,20260311,95,63.2893,494.5946,bullish,81,28,28,74.0933,24.2987,80.7000,89.3000,10.6568,10.6568,0.0000,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,lowest_position_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20260312_6147_20260318_win_11.4613.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20260312_6147_20260318_win_11.4613.png,6147,頎邦,20260312,20260313,20260317,20260318,20260326,60.0000,60.0000,20260120,60.0000,20251219,52.2000,20260206,52.4000,52.3000,0.3831,10,20251219;20251226;20251229;20260105;20260106;20260109;20260202;20260206;20260211;20260304,20250326,20260311,20250319,20260311,95,-16.2896,508.5657,bearish,49,33,29,14.7228,4.2303,69.8000,77.8000,11.4613,11.4613,-13.6103,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,top_return_review;drawdown_risk_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20260415_6173_20260420_win_18.7166.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20260415_6173_20260420_win_18.7166.png,6173,信昌電,20260415,20260416,20260417,20260420,20260507,74.9000,74.9000,20260225,74.9000,20260206,59.9000,20260324,59.1000,59.5000,1.3356,9,20260206;20260211;20260304;20260309;20260313;20260324;20260330;20260402;20260407,20251124,20260414,20251117,20260414,95,14.5312,41.3005,bullish,38,24,32,25.8824,18.9203,93.5000,111.0000,18.7166,18.7166,-21.1765,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,median_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20260415_6175_20260420_win_12.1396.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20260415_6175_20260420_win_12.1396.png,6175,立敦,20260415,20260416,20260417,20260420,20260515,59.6000,59.6000,20260414,59.6000,20260203,45.0000,20260327,44.1000,44.5500,2.0000,7,20260203;20260206;20260211;20260304;20260324;20260327;20260407,20251124,20260414,20251117,20260414,95,23.8822,48.0841,bullish,41,30,1,33.7823,31.6602,65.9000,73.9000,12.1396,15.1745,-8.9530,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_close_or_neutral_after_5pct_close_20d,tp10_close_win_5pct_pullback_neutral,win,top_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e04_tp10_close_5pct_neutral/01_win/20260424_6016_20260505_win_19.6517.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e04_tp10_close_5pct_neutral\01_win\20260424_6016_20260505_win_19.6517.png,6016,康和證,20260424,20260427,20260504,20260505,20260511,18.2500,18.2500,20260423,18.2500,20260128,15.7500,20260331,16.3000,16.0250,3.4921,12,20260128;20260202;20260206;20260211;20260304;20260309;20260316;20260324;20260331;20260409;20260410;20260417,20251203,20260423,20251126,20260423,95,42.1260,44.2688,bullish,52,36,1,13.8846,37.6093,20.1000,24.0500,19.6517,19.6517,-1.2438,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,loss,top_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e03_tp10_intraday_or_fixed_20d/03_loss/20250213_1305_20250220_loss_1.8657.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e03_tp10_intraday_or_fixed_20d\03_loss\20250213_1305_20250220_loss_1.8657.png,1305,華夏,20250213,20250214,20250219,20250220,20250320,12.7500,12.7500,20250203,12.7500,20250106,11.4500,20250117,11.0500,11.2500,3.4934,5,20250106;20250113;20250117;20250205;20250206,20240924,20250212,20240916,20250212,95,-23.4568,69.1589,bearish,21,9,8,13.3333,31.0811,13.4000,13.6500,1.8657,4.4776,-4.4776,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,loss,median_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e03_tp10_intraday_or_fixed_20d/03_loss/20250224_9921_20250306_loss_-6.9277.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e03_tp10_intraday_or_fixed_20d\03_loss\20250224_9921_20250306_loss_-6.9277.png,9921,巨大,20250224,20250225,20250305,20250306,20250314,157.0000,157.0000,20241126,157.0000,20241120,148.0000,20250204,140.0000,144.0000,5.4054,7,20241120;20241129;20241209;20241211;20250106;20250110;20250204,20241007,20250221,20240926,20250221,95,-30.2895,154.8913,bearish,60,46,56,9.0278,44.2308,166.0000,154.5000,-6.9277,2.7108,-9.3373,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,loss,missed_upside_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e03_tp10_intraday_or_fixed_20d/03_loss/20250821_2867_20250826_loss_-4.3046.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e03_tp10_intraday_or_fixed_20d\03_loss\20250821_2867_20250826_loss_-4.3046.png,2867,三商壽,20250821,20250822,20250825,20250826,20250926,5.5000,5.5000,20250730,5.5000,20250611,4.9900,20250715,4.9800,4.9850,0.2004,11,20250611;20250616;20250623;20250630;20250707;20250708;20250715;20250721;20250722;20250725;20250811,20250414,20250820,20250402,20250820,95,-14.1946,30.4979,bearish,51,24,16,10.3310,28.8538,6.0400,5.7800,-4.3046,9.6026,-8.4437,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,loss,top_return_review;missed_upside_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e03_tp10_intraday_or_fixed_20d/03_loss/20250821_3481_20250829_loss_2.8169.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e03_tp10_intraday_or_fixed_20d\03_loss\20250821_3481_20250829_loss_2.8169.png,3481,群創,20250821,20250822,20250828,20250829,20251002,12.8500,12.8500,20250819,12.8500,20250603,11.7500,20250701,11.5500,11.6500,1.7021,9,20250603;20250609;20250616;20250623;20250701;20250716;20250722;20250801;20250804,20250414,20250820,20250402,20250820,95,-19.4888,42.2727,bearish,57,20,2,10.3004,44.0367,14.2000,14.6000,2.8169,9.8592,-7.3944,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,loss,top_return_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e03_tp10_intraday_or_fixed_20d/03_loss/20250930_4904_20251003_loss_5.0562.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e03_tp10_intraday_or_fixed_20d\03_loss\20250930_4904_20251003_loss_5.0562.png,4904,遠傳,20250930,20251001,20251002,20251003,20251106,87.2000,87.2000,20250926,87.2000,20250709,80.7000,20250801,81.2000,80.9500,0.6196,12,20250709;20250716;20250722;20250728;20250729;20250801;20250814;20250815;20250828;20250829;20250910;20250919,20250516,20250926,20250509,20250926,95,0.0000,14.3742,sideways_or_consolidation,54,17,1,7.7208,55.7971,89.0000,93.5000,5.0562,6.9663,-0.3371,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,loss,missed_upside_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e03_tp10_intraday_or_fixed_20d/03_loss/20251231_3714_20260106_loss_-0.5579.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e03_tp10_intraday_or_fixed_20d\03_loss\20251231_3714_20260106_loss_-0.5579.png,3714,富采,20251231,20260102,20260105,20260106,20260202,34.8500,34.8500,20251212,34.8500,20251105,32.8000,20251208,31.9500,32.3750,2.5915,8,20251105;20251110;20251111;20251124;20251201;20251205;20251208;20251218,20250812,20251230,20250805,20251230,95,-7.3919,35.6209,mixed,39,23,12,7.6448,47.2477,35.8500,35.6500,-0.5579,8.7866,-4.4630,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,loss,lowest_position_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e03_tp10_intraday_or_fixed_20d/03_loss/20260107_6147_20260114_loss_-4.9123.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e03_tp10_intraday_or_fixed_20d\03_loss\20260107_6147_20260114_loss_-4.9123.png,6147,頎邦,20260107,20260108,20260113,20260114,20260202,54.9000,54.9000,20260102,54.9000,20251118,51.5000,20251229,51.7000,51.6000,0.3883,9,20251118;20251121;20251205;20251210;20251215;20251216;20251219;20251226;20251229,20250121,20260106,20250114,20260106,95,-13.3226,503.7549,bearish,34,28,3,6.3953,1.8831,57.0000,54.2000,-4.9123,5.2632,-6.8421,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
structured_neckline_retest_evidence_shortlist,structured_neckline_retest_review_shortlist,structured_neckline_retest_review_shortlist_20260627,warning_research_variant_only,structured_neckline_retest_evidence_shortlist_20260628,warning_research_variant_only,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,signal_low_stop,tp10_intraday_or_fixed_20d_close,tp10_intraday_required_else_loss,loss,missed_upside_review;drawdown_risk_review,reconstructed_from_signal_90d_window,output/latest/research_backtest/structured_neckline_retest_evidence_shortlist/e03_tp10_intraday_or_fixed_20d/03_loss/20260116_3051_20260121_loss_-14.5756.png,C:\Users\p4693\Documents\Codex\projects\taiwan-stock-recommendation\research\tdcc-research-backtest\output\latest\research_backtest\structured_neckline_retest_evidence_shortlist\e03_tp10_intraday_or_fixed_20d\03_loss\20260116_3051_20260121_loss_-14.5756.png,3051,力特,20260116,20260119,20260120,20260121,20260226,22.2000,22.2000,20260108,22.2000,20251124,17.8000,20251210,17.8000,17.8000,0.0000,5,20251124;20251210;20251219;20251230;20260106,20250827,20260115,20250820,20260115,95,-5.6156,35.9551,mixed,37,12,6,24.7191,55.9524,27.1000,23.1500,-14.5756,8.4871,-18.4502,pending_user_chart_review,false,not_production_ready_research_only,2026-06-28 23:05:14 Asia/Taipei
