generated_at,audit_id,audit_version,source_artifact,source_row_index,signal_date,model_id,stock_id,stock_name,coverage_status,matched_revenue_period,matched_source_table_date,history_rows_for_stock,history_rows_asof,matched_revenue_numerical_anomaly_flag,research_join_allowed,formal_model_revenue_gate_ready,blocker_reason
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4211,20260617,price_pullback_23ema,9103,美德醫療-DR,missing_stock_in_monthly_revenue_history,,,0,0,,False,False,stock has no canonical monthly revenue history row
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4212,20260617,price_pullback_23ema,9904,寶成,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4213,20260617,price_pullback_23ema,9907,統一實,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4214,20260617,price_pullback_23ema,9917,中保科,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4215,20260617,price_pullback_23ema,9921,巨大,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4216,20260617,price_pullback_23ema,9934,成霖,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4217,20260617,price_pullback_23ema,9941,裕融,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4218,20260617,pullback_short_reclaim,1471,首利,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4219,20260617,pullback_short_reclaim,1503,士電,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4220,20260617,pullback_short_reclaim,1513,中興電,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4221,20260617,pullback_short_reclaim,1605,華新,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4222,20260617,pullback_short_reclaim,1608,華榮,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4223,20260617,pullback_short_reclaim,1609,大亞,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4224,20260617,pullback_short_reclaim,1802,台玻,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4225,20260617,pullback_short_reclaim,2317,鴻海,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4226,20260617,pullback_short_reclaim,2323,中環,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4227,20260617,pullback_short_reclaim,2324,仁寶,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4228,20260617,pullback_short_reclaim,2331,精英,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4229,20260617,pullback_short_reclaim,2337,旺宏,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4230,20260617,pullback_short_reclaim,2349,錸德,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4231,20260617,pullback_short_reclaim,2352,佳世達,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4232,20260617,pullback_short_reclaim,2356,英業達,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4233,20260617,pullback_short_reclaim,2376,技嘉,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4234,20260617,pullback_short_reclaim,2377,微星,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4235,20260617,pullback_short_reclaim,2383,台光電,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4236,20260617,pullback_short_reclaim,2392,正崴,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4237,20260617,pullback_short_reclaim,2395,研華,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4238,20260617,pullback_short_reclaim,2399,映泰,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4239,20260617,pullback_short_reclaim,2404,漢唐,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4240,20260617,pullback_short_reclaim,2406,國碩,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4241,20260617,pullback_short_reclaim,2441,超豐,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4242,20260617,pullback_short_reclaim,2444,兆勁,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4243,20260617,pullback_short_reclaim,2455,全新,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4244,20260617,pullback_short_reclaim,2460,建通,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4245,20260617,pullback_short_reclaim,2464,盟立,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4246,20260617,pullback_short_reclaim,2474,可成,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4247,20260617,pullback_short_reclaim,2481,強茂,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4248,20260617,pullback_short_reclaim,3003,健和興,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4249,20260617,pullback_short_reclaim,3016,嘉晶,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4250,20260617,pullback_short_reclaim,3037,欣興,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4251,20260617,pullback_short_reclaim,3047,訊舟,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4252,20260617,pullback_short_reclaim,3050,鈺德,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4253,20260617,pullback_short_reclaim,3092,鴻碩,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4254,20260617,pullback_short_reclaim,3189,景碩,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4255,20260617,pullback_short_reclaim,3231,緯創,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4256,20260617,pullback_short_reclaim,3380,明泰,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4257,20260617,pullback_short_reclaim,3450,聯鈞,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4258,20260617,pullback_short_reclaim,3576,聯合再生,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4259,20260617,pullback_short_reclaim,3596,智易,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4260,20260617,pullback_short_reclaim,3653,健策,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4261,20260617,pullback_short_reclaim,3673,TPK-KY,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4262,20260617,pullback_short_reclaim,3704,合勤控,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4263,20260617,pullback_short_reclaim,3711,日月光投控,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4264,20260617,pullback_short_reclaim,4915,致伸,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4265,20260617,pullback_short_reclaim,4952,凌通,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4266,20260617,pullback_short_reclaim,5285,界霖,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4267,20260617,pullback_short_reclaim,6120,達運,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4268,20260617,pullback_short_reclaim,6164,華興,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4269,20260617,pullback_short_reclaim,6189,豐藝,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4270,20260617,pullback_short_reclaim,6205,詮欣,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4271,20260617,pullback_short_reclaim,6213,聯茂,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4272,20260617,pullback_short_reclaim,6414,樺漢,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4273,20260617,pullback_short_reclaim,6456,GIS-KY,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4274,20260617,pullback_short_reclaim,6525,捷敏-KY,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4275,20260617,pullback_short_reclaim,6695,芯鼎,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4276,20260617,pullback_short_reclaim,6862,三集瑞-KY,ready_asof_history_row,202605,20260617,22,22,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4277,20260617,pullback_short_reclaim,8028,昇陽半導體,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4278,20260617,pullback_short_reclaim,8039,台虹,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4279,20260617,pullback_short_reclaim,8070,長華*,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4280,20260617,pullback_short_reclaim,8081,致新,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4281,20260617,pullback_short_reclaim,8110,華東,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4282,20260617,pullback_short_reclaim,8150,南茂,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4283,20260617,pullback_short_reclaim,8215,明基材,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4284,20260617,pullback_short_reclaim,0050,元大台灣50,missing_stock_in_monthly_revenue_history,,,0,0,,False,False,stock has no canonical monthly revenue history row
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4285,20260617,pullback_short_reclaim,0052,富邦科技,missing_stock_in_monthly_revenue_history,,,0,0,,False,False,stock has no canonical monthly revenue history row
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4286,20260617,pullback_short_reclaim,1310,台苯,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4287,20260617,pullback_short_reclaim,1314,中石化,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4288,20260617,pullback_short_reclaim,1423,利華,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4289,20260617,pullback_short_reclaim,1789,神隆,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4290,20260617,pullback_short_reclaim,1802,台玻,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4291,20260617,pullback_short_reclaim,1810,和成,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4292,20260617,pullback_short_reclaim,2030,彰源,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4293,20260617,pullback_short_reclaim,2106,建大,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4294,20260617,pullback_short_reclaim,2442,新美齊,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
2026-07-04 17:25:01 Asia/Taipei,monthly_revenue_coverage_backfill_audit,coverage_backfill_audit_v1,output/history/daily_candidate_models/daily_candidate_model_signal_log.csv,4295,20260617,pullback_short_reclaim,2511,太子,ready_asof_history_row,202605,20260617,25,25,False,True,False,coverage row exists but formal gate still requires sufficient history coverage audit
