model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,candidate_set_id,candidate_set_family,neckline_gap_min_pct,neckline_gap_max_pct,right_rebound_min_pct,right_rebound_max_pct,second_arc_volume_ratio_min,sample_size,unique_stocks,w_shape_completed_count,w_shape_completed_rate,neckline_volume_breakout_count,neckline_volume_breakout_rate,right_low_failed_count,right_low_failed_rate,too_near_neckline_count,too_near_neckline_rate,completed_without_volume_breakout_count,completed_without_volume_breakout_rate,late_completion_count,late_completion_rate,no_completion_count,no_completion_rate,future_window_incomplete_count,future_window_incomplete_rate,review_score,sample_status,interpretation,approved_for_daily,generated_at
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_3_30_rebound_7_15_vol_1_2,combined_grid,3.0,30.0,7.0,15.0,1.2,74,68,26,35.1351,11,14.8649,16,21.6216,1,1.3514,14,18.9189,17,22.973,9,12.1622,6,8.1081,13.6487,thin_but_reviewable,mixed_needs_chart_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_3_30_rebound_7_15_vol_1_5,combined_grid,3.0,30.0,7.0,15.0,1.5,39,37,14,35.8974,5,12.8205,12,30.7692,1,2.5641,8,20.5128,6,15.3846,6,15.3846,1,2.5641,7.9487,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_3_30_rebound_7_15_vol_2_0,combined_grid,3.0,30.0,7.0,15.0,2.0,16,15,3,18.75,0,0.0,5,31.25,0,0.0,3,18.75,5,31.25,3,18.75,0,0.0,-7.1875,too_small,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_3_12_vol_1_2,combined_grid,5.0,15.0,3.0,12.0,1.2,206,154,61,29.6117,19,9.2233,79,38.3495,0,0.0,42,20.3883,25,12.1359,20,9.7087,21,10.1942,1.7233,broad_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_3_12_vol_1_5,combined_grid,5.0,15.0,3.0,12.0,1.5,107,89,32,29.9065,12,11.215,44,41.1215,0,0.0,20,18.6916,7,6.5421,15,14.0187,9,8.4112,2.8038,medium_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_3_12_vol_2_0,combined_grid,5.0,15.0,3.0,12.0,2.0,47,40,14,29.7872,3,6.383,18,38.2979,0,0.0,11,23.4043,4,8.5106,8,17.0213,3,6.383,-1.0638,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_3_15_vol_1_2,combined_grid,5.0,15.0,3.0,15.0,1.2,215,159,67,31.1628,20,9.3023,80,37.2093,1,0.4651,46,21.3953,27,12.5581,20,9.3023,21,9.7674,2.2791,broad_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_3_15_vol_1_5,combined_grid,5.0,15.0,3.0,15.0,1.5,113,93,35,30.9735,13,11.5044,45,39.823,1,0.885,21,18.5841,9,7.9646,15,13.2743,9,7.9646,3.3186,medium_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_3_15_vol_2_0,combined_grid,5.0,15.0,3.0,15.0,2.0,48,40,14,29.1667,3,6.25,18,37.5,0,0.0,11,22.9167,5,10.4167,8,16.6667,3,6.25,-1.0417,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_5_12_vol_1_2,combined_grid,5.0,15.0,5.0,12.0,1.2,67,56,18,26.8657,3,4.4776,18,26.8657,0,0.0,15,22.3881,10,14.9254,10,14.9254,11,16.4179,0.4477,thin_but_reviewable,breakout_conversion_weaker_than_baseline,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_5_12_vol_1_5,combined_grid,5.0,15.0,5.0,12.0,1.5,37,32,11,29.7297,2,5.4054,12,32.4324,0,0.0,9,24.3243,3,8.1081,8,21.6216,3,8.1081,0.0,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_5_12_vol_2_0,combined_grid,5.0,15.0,5.0,12.0,2.0,19,16,4,21.0526,0,0.0,5,26.3158,0,0.0,4,21.0526,3,15.7895,6,31.5789,1,5.2632,-5.0,too_small,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_5_15_vol_1_2,combined_grid,5.0,15.0,5.0,15.0,1.2,76,64,24,31.5789,4,5.2632,19,25.0,1,1.3158,19,25.0,12,15.7895,10,13.1579,11,14.4737,2.1711,thin_but_reviewable,breakout_conversion_weaker_than_baseline,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_5_15_vol_1_5,combined_grid,5.0,15.0,5.0,15.0,1.5,43,37,14,32.5581,3,6.9767,13,30.2326,1,2.3256,10,23.2558,5,11.6279,8,18.6047,3,6.9767,1.7441,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_5_15_vol_2_0,combined_grid,5.0,15.0,5.0,15.0,2.0,20,16,4,20.0,0,0.0,5,25.0,0,0.0,4,20.0,4,20.0,6,30.0,1,5.0,-4.75,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_7_12_vol_1_2,combined_grid,5.0,15.0,7.0,12.0,1.2,41,37,10,24.3902,3,7.3171,10,24.3902,0,0.0,7,17.0732,9,21.9512,6,14.6341,6,14.6341,3.6586,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_7_12_vol_1_5,combined_grid,5.0,15.0,7.0,12.0,1.5,24,23,7,29.1667,2,8.3333,8,33.3333,0,0.0,5,20.8333,3,12.5,5,20.8333,1,4.1667,2.5,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_7_12_vol_2_0,combined_grid,5.0,15.0,7.0,12.0,2.0,12,12,2,16.6667,0,0.0,4,33.3333,0,0.0,2,16.6667,3,25.0,3,25.0,0,0.0,-8.3333,too_small,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_7_15_vol_1_2,combined_grid,5.0,15.0,7.0,15.0,1.2,50,45,16,32.0,4,8.0,11,22.0,1,2.0,11,22.0,11,22.0,6,12.0,6,12.0,5.7,thin_but_reviewable,breakout_conversion_weaker_than_baseline,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_7_15_vol_1_5,combined_grid,5.0,15.0,7.0,15.0,1.5,30,28,10,33.3333,3,10.0,9,30.0,1,3.3333,6,20.0,5,16.6667,5,16.6667,1,3.3333,4.5,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_15_rebound_7_15_vol_2_0,combined_grid,5.0,15.0,7.0,15.0,2.0,13,12,2,15.3846,0,0.0,4,30.7692,0,0.0,2,15.3846,4,30.7692,3,23.0769,0,0.0,-7.6923,too_small,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_3_12_vol_1_2,combined_grid,5.0,20.0,3.0,12.0,1.2,254,183,65,25.5906,23,9.0551,103,40.5512,0,0.0,42,16.5354,31,12.2047,30,11.811,25,9.8425,-0.0197,broad_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_3_12_vol_1_5,combined_grid,5.0,20.0,3.0,12.0,1.5,129,106,34,26.3566,14,10.8527,57,44.186,0,0.0,20,15.5039,9,6.9767,19,14.7287,10,7.7519,0.6589,medium_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_3_12_vol_2_0,combined_grid,5.0,20.0,3.0,12.0,2.0,53,46,14,26.4151,3,5.6604,23,43.3962,0,0.0,11,20.7547,4,7.5472,9,16.9811,3,5.6604,-4.2452,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_3_15_vol_1_2,combined_grid,5.0,20.0,3.0,15.0,1.2,264,188,71,26.8939,24,9.0909,105,39.7727,1,0.3788,46,17.4242,33,12.5,30,11.3636,25,9.4697,0.3598,broad_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_3_15_vol_1_5,combined_grid,5.0,20.0,3.0,15.0,1.5,136,110,37,27.2059,15,11.0294,59,43.3824,1,0.7353,21,15.4412,11,8.0882,19,13.9706,10,7.3529,0.9191,medium_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_3_15_vol_2_0,combined_grid,5.0,20.0,3.0,15.0,2.0,54,46,14,25.9259,3,5.5556,23,42.5926,0,0.0,11,20.3704,5,9.2593,9,16.6667,3,5.5556,-4.1666,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_5_12_vol_1_2,combined_grid,5.0,20.0,5.0,12.0,1.2,84,70,21,25.0,6,7.1429,25,29.7619,0,0.0,15,17.8571,11,13.0952,14,16.6667,13,15.4762,1.7262,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_5_12_vol_1_5,combined_grid,5.0,20.0,5.0,12.0,1.5,45,39,13,28.8889,4,8.8889,15,33.3333,0,0.0,9,20.0,3,6.6667,11,24.4444,3,6.6667,3.0,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_5_12_vol_2_0,combined_grid,5.0,20.0,5.0,12.0,2.0,21,18,4,19.0476,0,0.0,6,28.5714,0,0.0,4,19.0476,3,14.2857,7,33.3333,1,4.7619,-6.1905,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_5_15_vol_1_2,combined_grid,5.0,20.0,5.0,15.0,1.2,94,79,27,28.7234,7,7.4468,27,28.7234,1,1.0638,19,20.2128,13,13.8298,14,14.8936,13,13.8298,2.6064,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_5_15_vol_1_5,combined_grid,5.0,20.0,5.0,15.0,1.5,52,45,16,30.7692,5,9.6154,17,32.6923,1,1.9231,10,19.2308,5,9.6154,11,21.1538,3,5.7692,3.3654,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_5_15_vol_2_0,combined_grid,5.0,20.0,5.0,15.0,2.0,22,18,4,18.1818,0,0.0,6,27.2727,0,0.0,4,18.1818,4,18.1818,7,31.8182,1,4.5455,-5.9091,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_7_12_vol_1_2,combined_grid,5.0,20.0,7.0,12.0,1.2,47,43,12,25.5319,5,10.6383,12,25.5319,0,0.0,7,14.8936,9,19.1489,8,17.0213,6,12.766,6.8085,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_7_12_vol_1_5,combined_grid,5.0,20.0,7.0,12.0,1.5,28,27,8,28.5714,3,10.7143,10,35.7143,0,0.0,5,17.8571,3,10.7143,6,21.4286,1,3.5714,3.9286,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_7_12_vol_2_0,combined_grid,5.0,20.0,7.0,12.0,2.0,13,13,2,15.3846,0,0.0,5,38.4615,0,0.0,2,15.3846,3,23.0769,3,23.0769,0,0.0,-10.3846,too_small,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_7_15_vol_1_2,combined_grid,5.0,20.0,7.0,15.0,1.2,57,52,18,31.5789,6,10.5263,14,24.5614,1,1.7544,11,19.2982,11,19.2982,8,14.0351,6,10.5263,7.3684,thin_but_reviewable,mixed_needs_chart_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_7_15_vol_1_5,combined_grid,5.0,20.0,7.0,15.0,1.5,35,33,11,31.4286,4,11.4286,12,34.2857,1,2.8571,6,17.1429,5,14.2857,6,17.1429,1,2.8571,4.2858,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_20_rebound_7_15_vol_2_0,combined_grid,5.0,20.0,7.0,15.0,2.0,14,13,2,14.2857,0,0.0,5,35.7143,0,0.0,2,14.2857,4,28.5714,3,21.4286,0,0.0,-9.6429,too_small,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_3_12_vol_1_2,combined_grid,5.0,30.0,3.0,12.0,1.2,266,191,66,24.812,23,8.6466,110,41.3534,0,0.0,43,16.1654,31,11.6541,32,12.0301,27,10.1504,-0.8647,broad_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_3_12_vol_1_5,combined_grid,5.0,30.0,3.0,12.0,1.5,136,111,35,25.7353,14,10.2941,61,44.8529,0,0.0,21,15.4412,9,6.6176,20,14.7059,11,8.0882,-0.2574,medium_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_3_12_vol_2_0,combined_grid,5.0,30.0,3.0,12.0,2.0,54,47,14,25.9259,3,5.5556,24,44.4444,0,0.0,11,20.3704,4,7.4074,9,16.6667,3,5.5556,-4.8148,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_3_15_vol_1_2,combined_grid,5.0,30.0,3.0,15.0,1.2,277,196,72,25.9928,24,8.6643,113,40.7942,1,0.361,47,16.9675,33,11.9134,32,11.5523,27,9.7473,-0.5956,broad_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_3_15_vol_1_5,combined_grid,5.0,30.0,3.0,15.0,1.5,143,114,38,26.5734,15,10.4895,63,44.0559,1,0.6993,22,15.3846,11,7.6923,20,13.986,11,7.6923,0.035,medium_sample,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_3_15_vol_2_0,combined_grid,5.0,30.0,3.0,15.0,2.0,55,47,14,25.4545,3,5.4545,24,43.6364,0,0.0,11,20.0,5,9.0909,9,16.3636,3,5.4545,-4.7273,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_5_12_vol_1_2,combined_grid,5.0,30.0,5.0,12.0,1.2,88,73,22,25.0,6,6.8182,27,30.6818,0,0.0,16,18.1818,11,12.5,15,17.0455,13,14.7727,1.0796,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_5_12_vol_1_5,combined_grid,5.0,30.0,5.0,12.0,1.5,48,41,14,29.1667,4,8.3333,16,33.3333,0,0.0,10,20.8333,3,6.25,12,25.0,3,6.25,2.5,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_5_12_vol_2_0,combined_grid,5.0,30.0,5.0,12.0,2.0,21,18,4,19.0476,0,0.0,6,28.5714,0,0.0,4,19.0476,3,14.2857,7,33.3333,1,4.7619,-6.1905,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_5_15_vol_1_2,combined_grid,5.0,30.0,5.0,15.0,1.2,99,83,28,28.2828,7,7.0707,30,30.303,1,1.0101,20,20.202,13,13.1313,15,15.1515,13,13.1313,1.6162,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_5_15_vol_1_5,combined_grid,5.0,30.0,5.0,15.0,1.5,55,47,17,30.9091,5,9.0909,18,32.7273,1,1.8182,11,20.0,5,9.0909,12,21.8182,3,5.4545,2.9091,thin_but_reviewable,right_low_failure_still_high,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_5_15_vol_2_0,combined_grid,5.0,30.0,5.0,15.0,2.0,22,18,4,18.1818,0,0.0,6,27.2727,0,0.0,4,18.1818,4,18.1818,7,31.8182,1,4.5455,-5.9091,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_7_12_vol_1_2,combined_grid,5.0,30.0,7.0,12.0,1.2,48,44,13,27.0833,5,10.4167,12,25.0,0,0.0,8,16.6667,9,18.75,8,16.6667,6,12.5,7.0834,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_7_12_vol_1_5,combined_grid,5.0,30.0,7.0,12.0,1.5,29,28,9,31.0345,3,10.3448,10,34.4828,0,0.0,6,20.6897,3,10.3448,6,20.6897,1,3.4483,4.4827,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_7_12_vol_2_0,combined_grid,5.0,30.0,7.0,12.0,2.0,13,13,2,15.3846,0,0.0,5,38.4615,0,0.0,2,15.3846,3,23.0769,3,23.0769,0,0.0,-10.3846,too_small,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_7_15_vol_1_2,combined_grid,5.0,30.0,7.0,15.0,1.2,59,54,19,32.2034,6,10.1695,15,25.4237,1,1.6949,12,20.339,11,18.6441,8,13.5593,6,10.1695,6.8644,thin_but_reviewable,mixed_needs_chart_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_7_15_vol_1_5,combined_grid,5.0,30.0,7.0,15.0,1.5,36,34,12,33.3333,4,11.1111,12,33.3333,1,2.7778,7,19.4444,5,13.8889,6,16.6667,1,2.7778,4.7222,low_sample,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
w_bottom_right_side,w_bottom_candidate_filter_grid,w_bottom_candidate_quality_audit,warning_research_variant_only,w_bottom_candidate_filter_grid_20260624,warning_research_variant_only,grid_gap_5_30_rebound_7_15_vol_2_0,combined_grid,5.0,30.0,7.0,15.0,2.0,14,13,2,14.2857,0,0.0,5,35.7143,0,0.0,2,14.2857,4,28.5714,3,21.4286,0,0.0,-9.6429,too_small,too_small_for_directional_review,false,2026-06-24 22:42:18 Asia/Taipei
