research_id,source_comparison_research_id,source_comparison_parameter_set_id,research_variant_id,parameter_set_id,advisory_status,failure_control_scope_id,comparison_scope_id,event_family_id,segment_id,stock_id,stock_name,signal_date,retest_date,retest_attack_date,retest_entry_date,visual_pre_signal_context,selected_exit_rule_comparison_id,research_selection_reason,failure_control_rule_id,close_negative_stop_threshold_pct,entry_price,exit_date,exit_price,holding_days,return_pct,max_close_return_pct,min_close_return_pct,outcome_result,exit_reason,source_selected_outcome,source_selected_return_pct,source_selected_exit_date,source_selected_exit_reason,outcome_transition_from_source,approved_for_daily,production_readiness,generated_at
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6706,惠特,20250918,20250919,20250926,20250930,sideways_or_consolidation,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,83.9000,20251001,86.3000,2,2.8605,6.3170,2.8605,neutral,neutral_after_5pct_pullback_close,neutral,2.8605,20251001,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4904,遠傳,20250930,20251001,20251002,20251003,sideways_or_consolidation,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,89.0000,20251027,92.4000,12,3.8202,6.2921,0.0000,neutral,neutral_after_5pct_pullback_close,neutral,3.8202,20251027,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,35.8500,20260127,37.5000,16,4.6025,5.7183,-3.6262,neutral,neutral_after_5pct_pullback_close,neutral,4.6025,20260127,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,35.8500,20260127,37.5000,16,4.6025,5.7183,-3.6262,neutral,neutral_after_5pct_pullback_close,neutral,4.6025,20260127,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,35.8500,20260127,37.5000,16,4.6025,5.7183,-3.6262,neutral,neutral_after_5pct_pullback_close,neutral,4.6025,20260127,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3714,富采,20251231,20260102,20260105,20260106,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,35.8500,20260127,37.5000,16,4.6025,5.7183,-3.6262,neutral,neutral_after_5pct_pullback_close,neutral,4.6025,20260127,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3051,力特,20260116,20260119,20260120,20260121,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,27.1000,20260226,23.1500,20,-14.5756,2.5830,-18.2657,loss,fixed_20d_close_no_tp10_no_neutral,loss,-14.5756,20260226,tp10_close_or_neutral_after_5pct_close_20d,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3051,力特,20260116,20260119,20260120,20260121,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,27.1000,20260128,25.2500,6,-6.8266,2.5830,-6.8266,loss,close_negative_stop,loss,-14.5756,20260226,tp10_close_or_neutral_after_5pct_close_20d,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3051,力特,20260116,20260119,20260120,20260121,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,27.1000,20260202,24.2500,9,-10.5166,2.5830,-10.5166,loss,close_negative_stop,loss,-14.5756,20260226,tp10_close_or_neutral_after_5pct_close_20d,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3051,力特,20260116,20260119,20260120,20260121,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,27.1000,20260202,24.2500,9,-10.5166,2.5830,-10.5166,loss,close_negative_stop,loss,-14.5756,20260226,tp10_close_or_neutral_after_5pct_close_20d,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2363,矽統,20260121,20260122,20260127,20260128,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,62.0000,20260306,50.7000,20,-18.2258,-6.1290,-21.9355,loss,fixed_20d_close_no_tp10_no_neutral,loss,-17.7419,20260202,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2363,矽統,20260121,20260122,20260127,20260128,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,62.0000,20260128,58.2000,1,-6.1290,-6.1290,-6.1290,loss,close_negative_stop,loss,-17.7419,20260202,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2363,矽統,20260121,20260122,20260127,20260128,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,62.0000,20260129,55.3000,2,-10.8065,-6.1290,-10.8065,loss,close_negative_stop,loss,-17.7419,20260202,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,2363,矽統,20260121,20260122,20260127,20260128,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,62.0000,20260129,55.3000,2,-10.8065,-6.1290,-10.8065,loss,close_negative_stop,loss,-17.7419,20260202,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3163,波若威,20260128,20260202,20260204,20260205,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,485.0000,20260209,537.0000,3,10.7216,10.7216,-2.6804,win,tp10_close,win,10.7216,20260209,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3163,波若威,20260128,20260202,20260204,20260205,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,485.0000,20260209,537.0000,3,10.7216,10.7216,-2.6804,win,tp10_close,win,10.7216,20260209,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3163,波若威,20260128,20260202,20260204,20260205,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,485.0000,20260209,537.0000,3,10.7216,10.7216,-2.6804,win,tp10_close,win,10.7216,20260209,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,3163,波若威,20260128,20260202,20260204,20260205,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,485.0000,20260209,537.0000,3,10.7216,10.7216,-2.6804,win,tp10_close,win,10.7216,20260209,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6290,良維,20260224,20260304,20260305,20260306,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,233.0000,20260402,192.0000,20,-17.5966,3.4335,-17.8112,loss,fixed_20d_close_no_tp10_no_neutral,loss,-16.9528,20260331,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6290,良維,20260224,20260304,20260305,20260306,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,233.0000,20260309,216.0000,2,-7.2961,2.7897,-7.2961,loss,close_negative_stop,loss,-16.9528,20260331,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6290,良維,20260224,20260304,20260305,20260306,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,233.0000,20260310,204.0000,3,-12.4464,2.7897,-12.4464,loss,close_negative_stop,loss,-16.9528,20260331,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6290,良維,20260224,20260304,20260305,20260306,bullish,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,233.0000,20260310,204.0000,3,-12.4464,2.7897,-12.4464,loss,close_negative_stop,loss,-16.9528,20260331,stop_hit,loss_to_loss,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4908,前鼎,20260302,20260310,20260311,20260312,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,94.6000,20260313,106.0000,2,12.0507,12.0507,2.3256,win,tp10_close,win,12.0507,20260313,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4908,前鼎,20260302,20260310,20260311,20260312,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,94.6000,20260313,106.0000,2,12.0507,12.0507,2.3256,win,tp10_close,win,12.0507,20260313,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4908,前鼎,20260302,20260310,20260311,20260312,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,94.6000,20260313,106.0000,2,12.0507,12.0507,2.3256,win,tp10_close,win,12.0507,20260313,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,4908,前鼎,20260302,20260310,20260311,20260312,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus10pct,-10.0000,94.6000,20260313,106.0000,2,12.0507,12.0507,2.3256,win,tp10_close,win,12.0507,20260313,tp10_close,win_to_win,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6197,佳必琪,20260311,20260312,20260313,20260316,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_no_negative_stop,,178.5000,20260323,180.0000,6,0.8403,9.8039,-1.6807,neutral,neutral_after_5pct_pullback_close,neutral,0.8403,20260323,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6197,佳必琪,20260311,20260312,20260313,20260316,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus5pct,-5.0000,178.5000,20260323,180.0000,6,0.8403,9.8039,-1.6807,neutral,neutral_after_5pct_pullback_close,neutral,0.8403,20260323,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
structured_neckline_close_only_failure_control_audit,structured_neckline_non_bearish_exit_rule_comparison_audit,structured_neckline_non_bearish_exit_rule_comparison_audit_20260629,warning_research_variant_only,structured_neckline_close_only_failure_control_audit_20260629,warning_research_variant_only,selected_close_based_exit_close_only_failure_control,visual_context_non_bearish_signal_low_stop,structured_neckline_volume_breakout_proxy,low_position_le60_market_bull,6197,佳必琪,20260311,20260312,20260313,20260316,mixed,tp10_close_with_5pct_pullback_neutral,close_based_exit_selected_intraday_price_not_repeatable_rule,close_only_loss_stop_minus8pct,-8.0000,178.5000,20260323,180.0000,6,0.8403,9.8039,-1.6807,neutral,neutral_after_5pct_pullback_close,neutral,0.8403,20260323,neutral_after_5pct_pullback,neutral_to_neutral,false,not_production_ready_research_only,2026-06-29 01:01:08 Asia/Taipei
