research_id,research_variant_id,parameter_set_id,advisory_status,event_family_id,pattern_subtype,entry_variant,stock_id,stock_name,signal_date,reference_date_1,reference_date_2,reference_price,reference_rule,breakout_distance_pct,volume_ratio,volume_ma20_lots,normal_volume_breakout,locked_limit_up_breakout,signal_close,signal_low,low_position_120_pct,base_width_pct,support_touch_count,descending_line_slope_pct_per_day,direct_entry_date,direct_return_pct,direct_exit_reason,retest_status,retest_date,retest_attack_date,retest_entry_date,retest_return_pct,retest_exit_reason,approved_for_daily,production_readiness,generated_at
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3491,昇達科,20251208,,,543.0000,recent_20_session_local_base_ceiling,6.9982,2.0635,2374.1000,true,false,581.0000,543.0000,15.8743,467.7419,0,,20251209,8.1772,fixed_10d_close,retest_not_found,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3491,昇達科,20260114,,,833.0000,recent_20_session_local_base_ceiling,3.6014,2.0970,2002.8500,true,false,863.0000,799.0000,29.2218,90.6178,0,,20260115,28.7356,fixed_10d_close,retest_not_found,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3491,昇達科,20260114,,,833.0000,recent_20_session_local_base_ceiling,3.6014,2.0970,2002.8500,true,false,863.0000,799.0000,29.2218,90.6178,0,,20260115,28.7356,fixed_10d_close,retest_not_found,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3504,揚明光,20250217,,,70.4000,recent_20_session_local_base_ceiling,2.8409,4.8314,1979.9488,true,false,72.4000,68.7000,110.1010,39.1304,0,,20250218,-13.1169,stop_signal_low,retest_found_but_no_attack,20250220,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3504,揚明光,20250217,,,70.4000,recent_20_session_local_base_ceiling,2.8409,4.8314,1979.9488,true,false,72.4000,68.7000,110.1010,39.1304,0,,20250218,-13.1169,stop_signal_low,retest_found_but_no_attack,20250220,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3504,揚明光,20260515,,,74.8000,recent_20_session_local_base_ceiling,3.3422,4.3839,2369.2886,true,false,77.3000,70.4000,108.9606,48.4127,0,,20260518,3.4574,fixed_10d_close,retest_not_broken_then_attack,20260518,20260520,20260521,0.2395,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3504,揚明光,20260515,,,74.8000,recent_20_session_local_base_ceiling,3.3422,4.3839,2369.2886,true,false,77.3000,70.4000,108.9606,48.4127,0,,20260518,3.4574,fixed_10d_close,retest_not_broken_then_attack,20260518,20260520,20260521,0.2395,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,direct_breakout_next_open,3535,晶彩科,20250606,,,36.7500,recent_20_session_local_base_ceiling,4.7619,12.4227,2167.3863,true,false,38.5000,36.4500,17.2521,33.8798,0,,20250609,5.5128,fixed_10d_close,retest_found_but_no_attack,20250609,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,retest_hold_then_attack_next_open,3535,晶彩科,20250606,,,36.7500,recent_20_session_local_base_ceiling,4.7619,12.4227,2167.3863,true,false,38.5000,36.4500,17.2521,33.8798,0,,20250609,5.5128,fixed_10d_close,retest_found_but_no_attack,20250609,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3535,晶彩科,20250714,,,60.9000,recent_20_session_local_base_ceiling,4.9261,3.8654,14581.9611,true,false,63.9000,61.0000,56.9087,93.9490,0,,20250715,4.0373,fixed_10d_close,retest_found_but_no_attack,20250716,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3535,晶彩科,20250714,,,60.9000,recent_20_session_local_base_ceiling,4.9261,3.8654,14581.9611,true,false,63.9000,61.0000,56.9087,93.9490,0,,20250715,4.0373,fixed_10d_close,retest_found_but_no_attack,20250716,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3535,晶彩科,20250825,,,71.5000,recent_20_session_local_base_ceiling,3.9161,4.9533,9630.3577,true,false,74.3000,68.8000,106.3564,50.3680,0,,20250826,-8.3888,stop_signal_low,neckline_effectively_broken_after_retest,20250826,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3535,晶彩科,20250825,,,71.5000,recent_20_session_local_base_ceiling,3.9161,4.9533,9630.3577,true,false,74.3000,68.8000,106.3564,50.3680,0,,20250826,-8.3888,stop_signal_low,neckline_effectively_broken_after_retest,20250826,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3535,晶彩科,20251201,,,84.8000,recent_20_session_local_base_ceiling,8.0189,4.3444,3420.4615,true,false,91.6000,82.0000,105.2632,26.1905,0,,20251202,-3.7240,fixed_10d_close,retest_not_broken_then_attack,20251202,20251208,20251209,-6.8182,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3535,晶彩科,20251201,,,84.8000,recent_20_session_local_base_ceiling,8.0189,4.3444,3420.4615,true,false,91.6000,82.0000,105.2632,26.1905,0,,20251202,-3.7240,fixed_10d_close,retest_not_broken_then_attack,20251202,20251208,20251209,-6.8182,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3535,晶彩科,20260120,,,106.5000,recent_20_session_local_base_ceiling,8.4507,2.2652,9682.7927,true,false,115.5000,104.5000,117.2745,58.4821,0,,20260121,-7.5221,stop_signal_low,neckline_effectively_broken_before_retest,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3535,晶彩科,20260120,,,106.5000,recent_20_session_local_base_ceiling,8.4507,2.2652,9682.7927,true,false,115.5000,104.5000,117.2745,58.4821,0,,20260121,-7.5221,stop_signal_low,neckline_effectively_broken_before_retest,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3535,晶彩科,20260505,,,141.0000,recent_20_session_local_base_ceiling,3.1915,3.1151,9420.5081,true,false,145.5000,133.0000,95.7213,44.1748,0,,20260506,-11.6279,stop_signal_low,neckline_effectively_broken_before_retest,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3535,晶彩科,20260505,,,141.0000,recent_20_session_local_base_ceiling,3.1915,3.1151,9420.5081,true,false,145.5000,133.0000,95.7213,44.1748,0,,20260506,-11.6279,stop_signal_low,neckline_effectively_broken_before_retest,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,direct_breakout_next_open,3545,敦泰,20260119,,,55.3000,recent_20_session_local_base_ceiling,2.7125,3.3085,1401.1854,true,false,56.8000,52.4000,33.6100,13.5524,0,,20260120,-6.4286,stop_signal_low,retest_not_broken_then_attack,20260120,20260126,20260127,-4.9228,stop_signal_low,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,retest_hold_then_attack_next_open,3545,敦泰,20260119,,,55.3000,recent_20_session_local_base_ceiling,2.7125,3.3085,1401.1854,true,false,56.8000,52.4000,33.6100,13.5524,0,,20260120,-6.4286,stop_signal_low,retest_not_broken_then_attack,20260120,20260126,20260127,-4.9228,stop_signal_low,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3550,聯穎,20251230,,,15.0000,recent_20_session_local_base_ceiling,5.0000,2.5453,1193.2099,true,false,15.7500,14.3500,84.5238,22.9508,0,,20251231,-2.2152,fixed_10d_close,retest_found_but_no_attack,20260105,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3550,聯穎,20251230,,,15.0000,recent_20_session_local_base_ceiling,5.0000,2.5453,1193.2099,true,false,15.7500,14.3500,84.5238,22.9508,0,,20251231,-2.2152,fixed_10d_close,retest_found_but_no_attack,20260105,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3550,聯穎,20260209,,,18.7500,recent_20_session_local_base_ceiling,9.8667,4.6774,4684.7767,true,false,20.6000,19.6500,128.2443,53.6885,0,,20260210,-9.8624,stop_signal_low,neckline_effectively_broken_after_retest,20260211,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3550,聯穎,20260209,,,18.7500,recent_20_session_local_base_ceiling,9.8667,4.6774,4684.7767,true,false,20.6000,19.6500,128.2443,53.6885,0,,20260210,-9.8624,stop_signal_low,neckline_effectively_broken_after_retest,20260211,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3550,聯穎,20260505,,,22.7000,recent_20_session_local_base_ceiling,3.5242,2.3230,4143.7357,true,false,23.5000,21.1000,107.6190,52.3490,0,,20260506,-12.9897,stop_signal_low,neckline_effectively_broken_after_retest,20260506,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3550,聯穎,20260505,,,22.7000,recent_20_session_local_base_ceiling,3.5242,2.3230,4143.7357,true,false,23.5000,21.1000,107.6190,52.3490,0,,20260506,-12.9897,stop_signal_low,neckline_effectively_broken_after_retest,20260506,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3576,聯合再生,20251212,,,6.8500,recent_20_session_local_base_ceiling,2.7737,5.0068,4969.8467,true,false,7.0400,6.4800,71.2329,22.6974,0,,20251215,24.4444,fixed_10d_close,retest_not_broken_then_attack,20251215,20251216,20251217,-5.3846,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3576,聯合再生,20251212,,,6.8500,recent_20_session_local_base_ceiling,2.7737,5.0068,4969.8467,true,false,7.0400,6.4800,71.2329,22.6974,0,,20251215,24.4444,fixed_10d_close,retest_not_broken_then_attack,20251215,20251216,20251217,-5.3846,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3576,聯合再生,20260205,,,13.5000,recent_20_session_local_base_ceiling,10.0000,2.2801,26081.8815,true,false,14.8500,14.6500,118.0000,113.9461,0,,20260206,-5.7878,stop_signal_low,retest_not_broken_then_attack,20260211,20260223,20260224,13.4670,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3576,聯合再生,20260205,,,13.5000,recent_20_session_local_base_ceiling,10.0000,2.2801,26081.8815,true,false,14.8500,14.6500,118.0000,113.9461,0,,20260206,-5.7878,stop_signal_low,retest_not_broken_then_attack,20260211,20260223,20260224,13.4670,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3576,聯合再生,20260519,,,18.6000,recent_20_session_local_base_ceiling,3.4946,2.5796,26704.1269,true,false,19.2500,17.4500,59.9909,83.2168,0,,20260520,-6.4343,stop_signal_low,neckline_effectively_broken_before_retest,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3576,聯合再生,20260519,,,18.6000,recent_20_session_local_base_ceiling,3.4946,2.5796,26704.1269,true,false,19.2500,17.4500,59.9909,83.2168,0,,20260520,-6.4343,stop_signal_low,neckline_effectively_broken_before_retest,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3591,艾笛森,20250325,,,25.4500,recent_20_session_local_base_ceiling,4.5187,8.3396,1027.2137,true,false,26.6000,24.7500,71.4286,36.8280,0,,20250326,-6.6038,stop_signal_low,neckline_effectively_broken_after_retest,20250326,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3591,艾笛森,20250325,,,25.4500,recent_20_session_local_base_ceiling,4.5187,8.3396,1027.2137,true,false,26.6000,24.7500,71.4286,36.8280,0,,20250326,-6.6038,stop_signal_low,neckline_effectively_broken_after_retest,20250326,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3591,艾笛森,20260319,,,21.5000,recent_20_session_local_base_ceiling,2.3256,9.4441,1357.3447,true,false,22.0000,20.0500,96.5812,35.7798,0,,20260320,-10.8889,stop_signal_low,neckline_effectively_broken_after_retest,20260320,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3591,艾笛森,20260319,,,21.5000,recent_20_session_local_base_ceiling,2.3256,9.4441,1357.3447,true,false,22.0000,20.0500,96.5812,35.7798,0,,20260320,-10.8889,stop_signal_low,neckline_effectively_broken_after_retest,20260320,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3596,智易,20250304,,,200.5000,recent_20_session_local_base_ceiling,2.7431,3.4645,1442.5391,true,false,206.0000,196.5000,108.2707,19.7015,0,,20250305,-3.6765,stop_signal_low,retest_not_broken_then_attack,20250305,20250306,20250307,-7.5341,stop_signal_low,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3596,智易,20250304,,,200.5000,recent_20_session_local_base_ceiling,2.7431,3.4645,1442.5391,true,false,206.0000,196.5000,108.2707,19.7015,0,,20250305,-3.6765,stop_signal_low,retest_not_broken_then_attack,20250305,20250306,20250307,-7.5341,stop_signal_low,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,direct_breakout_next_open,3596,智易,20250725,,,212.0000,recent_20_session_local_base_ceiling,2.5943,2.7322,1822.8114,true,false,217.5000,210.0000,54.4872,15.6915,0,,20250728,4.8055,fixed_10d_close,retest_not_broken_then_attack,20250728,20250801,20250804,2.6030,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,retest_hold_then_attack_next_open,3596,智易,20250725,,,212.0000,recent_20_session_local_base_ceiling,2.5943,2.7322,1822.8114,true,false,217.5000,210.0000,54.4872,15.6915,0,,20250728,4.8055,fixed_10d_close,retest_not_broken_then_attack,20250728,20250801,20250804,2.6030,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,direct_breakout_next_open,3596,智易,20260226,,,190.5000,recent_20_session_local_base_ceiling,3.4121,3.3145,1349.0789,true,false,197.0000,189.0000,33.3333,12.0588,0,,20260302,8.2474,fixed_10d_close,retest_not_broken_then_attack,20260302,20260305,20260306,-1.2531,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,retest_hold_then_attack_next_open,3596,智易,20260226,,,190.5000,recent_20_session_local_base_ceiling,3.4121,3.3145,1349.0789,true,false,197.0000,189.0000,33.3333,12.0588,0,,20260302,8.2474,fixed_10d_close,retest_not_broken_then_attack,20260302,20260305,20260306,-1.2531,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3605,宏致,20250122,,,61.0000,recent_20_session_local_base_ceiling,2.7869,7.8658,2825.2548,true,false,62.7000,57.6000,97.9716,35.8575,0,,20250203,0.0000,stop_signal_low,neckline_effectively_broken_before_retest,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3605,宏致,20250122,,,61.0000,recent_20_session_local_base_ceiling,2.7869,7.8658,2825.2548,true,false,62.7000,57.6000,97.9716,35.8575,0,,20250203,0.0000,stop_signal_low,neckline_effectively_broken_before_retest,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,direct_breakout_next_open,3605,宏致,20250509,,,50.3000,recent_20_session_local_base_ceiling,3.9761,2.1543,4193.4128,true,false,52.3000,49.7500,43.3775,77.0408,0,,20250512,-2.6419,stop_signal_low,retest_not_broken_then_attack,20250512,20250514,20250515,-5.4054,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,wide_base_review,retest_hold_then_attack_next_open,3605,宏致,20250509,,,50.3000,recent_20_session_local_base_ceiling,3.9761,2.1543,4193.4128,true,false,52.3000,49.7500,43.3775,77.0408,0,,20250512,-2.6419,stop_signal_low,retest_not_broken_then_attack,20250512,20250514,20250515,-5.4054,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3605,宏致,20250806,,,61.9000,recent_20_session_local_base_ceiling,2.5848,2.7879,6466.3848,true,false,63.5000,61.2000,80.4636,15.8965,0,,20250807,9.3846,fixed_10d_close,retest_not_broken_then_attack,20250807,20250811,20250812,4.3056,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3605,宏致,20250806,,,61.9000,recent_20_session_local_base_ceiling,2.5848,2.7879,6466.3848,true,false,63.5000,61.2000,80.4636,15.8965,0,,20250807,9.3846,fixed_10d_close,retest_not_broken_then_attack,20250807,20250811,20250812,4.3056,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,direct_breakout_next_open,3605,宏致,20260127,,,66.0000,recent_20_session_local_base_ceiling,2.5758,3.8346,2695.0012,true,false,67.7000,63.3000,41.7241,13.7931,0,,20260128,-6.7747,stop_signal_low,retest_found_but_no_attack,20260128,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,retest_hold_then_attack_next_open,3605,宏致,20260127,,,66.0000,recent_20_session_local_base_ceiling,2.5758,3.8346,2695.0012,true,false,67.7000,63.3000,41.7241,13.7931,0,,20260128,-6.7747,stop_signal_low,retest_found_but_no_attack,20260128,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3605,宏致,20260408,,,63.1000,recent_20_session_local_base_ceiling,5.5468,3.6928,1420.8487,true,false,66.6000,63.4000,65.0538,29.3578,0,,20260409,12.9969,fixed_10d_close,retest_not_broken_then_attack,20260409,20260410,20260413,15.7576,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,retest_hold_then_attack_next_open,3605,宏致,20260408,,,63.1000,recent_20_session_local_base_ceiling,5.5468,3.6928,1420.8487,true,false,66.6000,63.4000,65.0538,29.3578,0,,20260409,12.9969,fixed_10d_close,retest_not_broken_then_attack,20260409,20260410,20260413,15.7576,fixed_10d_close,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,direct_breakout_next_open,3615,安可,20260303,,,32.3500,recent_20_session_local_base_ceiling,9.8918,2.2400,4485.8000,true,false,35.5500,34.0000,50.3413,35.3556,0,,20260304,-4.2254,stop_signal_low,neckline_effectively_broken_after_retest,20260304,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,low_position_base_attack,retest_hold_then_attack_next_open,3615,安可,20260303,,,32.3500,recent_20_session_local_base_ceiling,9.8918,2.2400,4485.8000,true,false,35.5500,34.0000,50.3413,35.3556,0,,20260304,-4.2254,stop_signal_low,neckline_effectively_broken_after_retest,20260304,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
breakout_family_retest_grid,warning_research_variant_only,breakout_family_retest_grid_20260627,warning_research_variant_only,bottom_base_volume_attack_reference,base_attack_position_review,direct_breakout_next_open,3615,安可,20260518,,,39.5000,recent_20_session_local_base_ceiling,3.6709,3.1245,4881.1500,true,false,40.9500,37.3500,107.9890,42.0863,0,,20260519,18.3197,fixed_10d_close,retest_not_found,,,,,,false,not_production_ready_research_only,2026-06-27 16:57:23 Asia/Taipei
