research_id,research_variant_id,parameter_set_id,advisory_status,confirmation_scope_id,analysis_scope_id,confirmation_rule_id,max_window_sessions,min_follow_through_pct,scope_event_count,data_available_count,source_accepted_count,tradable_entry_count,incomplete_count,win_count,neutral_count,loss_count,pure_win_rate_pct,neutral_inclusive_success_rate_pct,avg_return_pct,median_return_pct,avg_max_close_return_pct,avg_min_close_return_pct,sample_status,interpretation,approved_for_daily,production_readiness,generated_at
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_2pct_within_2_sessions_next_open,2,2.0000,56,53,24,24,0,15,4,5,75.0000,79.1667,6.3746,10.9019,9.5743,-5.3096,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_3pct_within_2_sessions_next_open,2,3.0000,56,53,22,22,0,13,4,5,72.2222,77.2727,5.7660,10.7444,9.5116,-6.6158,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_5pct_within_2_sessions_next_open,2,5.0000,56,53,17,17,0,10,3,4,71.4286,76.4706,5.2974,11.0410,9.3592,-9.3512,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_1pct_within_3_sessions_next_open,3,1.0000,56,53,37,37,0,24,7,6,80.0000,83.7838,7.8494,11.3445,10.2989,-5.5111,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_2pct_within_3_sessions_next_open,3,2.0000,56,53,31,31,0,20,5,6,76.9231,80.6452,7.3797,11.0410,10.1785,-5.1872,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_3pct_within_3_sessions_next_open,3,3.0000,56,53,29,29,0,19,5,5,79.1667,82.7586,7.3548,11.5385,10.4681,-6.1729,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_5pct_within_3_sessions_next_open,3,5.0000,56,53,25,25,0,16,4,5,76.1905,80.0000,6.5873,11.5903,10.1896,-8.0787,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_1pct_within_5_sessions_next_open,5,1.0000,56,53,43,43,0,29,7,7,80.5556,83.7209,8.3169,11.4519,10.5311,-5.0705,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_2pct_within_5_sessions_next_open,5,2.0000,56,53,35,35,0,23,6,6,79.3103,82.8571,7.8476,11.0410,10.3958,-4.5407,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_3pct_within_5_sessions_next_open,5,3.0000,56,53,32,32,0,21,6,5,80.7692,84.3750,7.7702,11.6212,10.6675,-5.5158,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_le60_any_market,close_ge_5pct_within_5_sessions_next_open,5,5.0000,56,53,30,30,0,19,6,5,79.1667,83.3333,7.3369,11.5952,10.4332,-6.5838,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_1pct_within_1_sessions_next_open,1,1.0000,257,229,75,75,0,37,19,19,66.0714,74.6667,4.4972,7.2549,8.5840,-5.9642,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_2pct_within_1_sessions_next_open,1,2.0000,257,229,59,59,0,28,15,16,63.6364,72.8814,3.7221,5.1746,8.2084,-7.4398,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_3pct_within_1_sessions_next_open,1,3.0000,257,229,43,43,0,20,11,12,62.5000,72.0930,2.4915,4.8995,7.6454,-8.8157,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_5pct_within_1_sessions_next_open,1,5.0000,257,229,26,26,0,12,5,9,57.1429,65.3846,0.3574,6.0772,6.9033,-11.6952,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_1pct_within_2_sessions_next_open,2,1.0000,257,229,100,100,0,42,25,33,56.0000,67.0000,3.1159,4.0786,7.4945,-6.3063,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_2pct_within_2_sessions_next_open,2,2.0000,257,229,89,89,0,39,22,28,58.2090,68.5393,2.9264,4.5802,7.5400,-7.1735,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_3pct_within_2_sessions_next_open,2,3.0000,257,229,72,72,0,30,17,25,54.5455,65.2778,2.0081,3.3324,7.1412,-8.0432,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_5pct_within_2_sessions_next_open,2,5.0000,257,229,54,54,0,25,12,17,59.5238,68.5185,2.6068,4.9311,7.6426,-8.3321,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_1pct_within_3_sessions_next_open,3,1.0000,257,229,115,115,0,48,31,36,57.1429,68.6957,3.3083,4.1573,7.5561,-6.1571,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_2pct_within_3_sessions_next_open,3,2.0000,257,229,108,108,0,47,29,32,59.4937,70.3704,3.2846,4.5056,7.6305,-6.5957,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_3pct_within_3_sessions_next_open,3,3.0000,257,229,95,95,0,37,29,29,56.0606,69.4737,2.4245,3.7662,7.3237,-7.3489,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_5pct_within_3_sessions_next_open,3,5.0000,257,229,72,72,0,28,21,23,54.9020,68.0556,1.8241,3.5845,7.2936,-8.7455,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_1pct_within_5_sessions_next_open,5,1.0000,257,229,132,132,0,50,36,46,52.0833,65.1515,1.8482,3.3895,7.0051,-7.2301,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_2pct_within_5_sessions_next_open,5,2.0000,257,229,125,125,0,49,33,43,53.2609,65.6000,1.5867,3.4230,7.0342,-7.8465,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_3pct_within_5_sessions_next_open,5,3.0000,257,229,116,116,0,42,33,41,50.6024,64.6552,1.5310,2.8542,6.9485,-7.7213,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,low_position_gt60_or_unknown,close_ge_5pct_within_5_sessions_next_open,5,5.0000,257,229,93,93,0,33,26,34,49.2537,63.4409,0.8806,3.2448,6.6923,-9.0698,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_1pct_within_1_sessions_next_open,1,1.0000,234,232,82,82,0,46,18,18,71.8750,78.0488,5.8113,10.4034,9.1240,-4.7146,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_2pct_within_1_sessions_next_open,1,2.0000,234,232,63,63,0,34,13,16,68.0000,74.6032,4.7951,10.2564,8.5003,-5.9897,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,234,232,45,45,0,23,9,13,63.8889,71.1111,3.3795,10.1010,7.8547,-7.5564,reviewable_small_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_5pct_within_1_sessions_next_open,1,5.0000,234,232,27,27,0,13,4,10,56.5217,62.9630,1.2353,7.2549,6.9102,-11.2436,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_1pct_within_2_sessions_next_open,2,1.0000,234,232,111,111,0,55,27,29,65.4762,73.8739,4.6652,7.2549,8.4072,-5.5746,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_2pct_within_2_sessions_next_open,2,2.0000,234,232,97,97,0,48,22,27,64.0000,72.1649,3.9766,7.2549,8.0584,-6.3266,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_3pct_within_2_sessions_next_open,2,3.0000,234,232,80,80,0,37,18,25,59.6774,68.7500,3.0557,4.7398,7.7059,-7.2489,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_5pct_within_2_sessions_next_open,2,5.0000,234,232,63,63,0,31,13,19,62.0000,69.8413,3.3649,7.2549,7.9203,-8.1707,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_1pct_within_3_sessions_next_open,3,1.0000,234,232,126,126,0,60,34,32,65.2174,74.6032,4.5735,4.9435,8.3106,-5.5090,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_2pct_within_3_sessions_next_open,3,2.0000,234,232,116,116,0,55,30,31,63.9535,73.2759,4.0937,4.9631,8.0712,-5.8523,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_3pct_within_3_sessions_next_open,3,3.0000,234,232,104,104,0,45,30,29,60.8108,72.1154,3.3420,4.4031,7.8131,-6.6611,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_5pct_within_3_sessions_next_open,3,5.0000,234,232,80,80,0,36,21,23,61.0169,71.2500,3.1304,4.4031,7.8797,-7.9947,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_1pct_within_5_sessions_next_open,5,1.0000,234,232,145,145,0,65,39,41,61.3208,71.7241,3.4097,4.6407,7.9218,-6.4719,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_2pct_within_5_sessions_next_open,5,2.0000,234,232,135,135,0,58,35,42,58.0000,68.8889,2.4887,4.4311,7.4916,-7.0445,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_3pct_within_5_sessions_next_open,5,3.0000,234,232,124,124,0,50,35,39,56.1798,68.5484,2.3680,3.7085,7.4350,-7.0984,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_strong_bull,close_ge_5pct_within_5_sessions_next_open,5,5.0000,234,232,104,104,0,42,28,34,55.2632,67.3077,2.1977,3.8451,7.2887,-8.2998,reviewable_broader_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_1pct_within_1_sessions_next_open,1,1.0000,35,26,5,5,0,2,1,2,50.0000,60.0000,-2.8338,2.8099,7.0070,-12.2558,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_2pct_within_1_sessions_next_open,1,2.0000,35,26,4,4,0,2,1,1,66.6667,75.0000,-0.5127,8.1631,9.3992,-12.2902,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_3pct_within_1_sessions_next_open,1,3.0000,35,26,4,4,0,2,1,1,66.6667,75.0000,-0.5127,8.1631,9.3992,-12.2902,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_5pct_within_1_sessions_next_open,1,5.0000,35,26,4,4,0,2,1,1,66.6667,75.0000,-0.5127,8.1631,9.3992,-12.2902,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_1pct_within_2_sessions_next_open,2,1.0000,35,26,9,9,0,4,1,4,50.0000,55.5556,1.0390,2.8099,6.8999,-6.1845,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_2pct_within_2_sessions_next_open,2,2.0000,35,26,6,6,0,3,1,2,60.0000,66.6667,1.5023,6.5109,8.1101,-7.1272,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_3pct_within_2_sessions_next_open,2,3.0000,35,26,5,5,0,3,1,1,75.0000,80.0000,1.6323,10.2119,9.5617,-8.0981,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_5pct_within_2_sessions_next_open,2,5.0000,35,26,4,4,0,2,1,1,66.6667,75.0000,-0.5127,8.1631,9.3992,-12.2902,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_1pct_within_3_sessions_next_open,3,1.0000,35,26,11,11,0,6,1,4,60.0000,63.6364,3.4777,10.2119,8.2730,-5.7208,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
structured_neckline_strict_45_90_confirmation_expansion_audit,warning_research_variant_only,structured_neckline_strict_45_90_confirmation_expansion_audit_20260629,warning_research_variant_only,strict_45_90_all_sample_confirmation_next_open_expansion,market_regime_mild_bull,close_ge_2pct_within_3_sessions_next_open,3,2.0000,35,26,10,10,0,6,1,3,66.6667,70.0000,4.7933,10.9060,9.0843,-5.0894,thin_sample,confirmation_next_open_expansion_research_only_not_production_ready,false,not_production_ready_research_only,2026-06-29 03:45:56 Asia/Taipei
