stock_id,stock_name,theme,market_type,close,volume,price_ret_5d,price_ret_10d,price_ret_20d,relative_ret_20d_vs_twse,relative_ret_20d_vs_tpex,distance_ma20_pct,distance_ma60_pct,volume_ratio_20d,volatility_20d,atr_14,close_position_20d,distance_20d_high,breakout_20d_high,consolidation_days,narrow_range_20d,high_volume_upper_shadow,failed_breakout,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,tdcc_price_phase,setup_type,abm_score,warrant_flow_score,revenue_yoy,revenue_low_price_response,catalyst_available,theme_breadth_score,theme_mainstream_status,market_regime,risk_level,surge_precondition_score,surge_watch_label,risk_flags,reason_summary
3481,群創,consumer electronics,TWSE,12.95,56491940,4.858299595141702,-2.264150943396237,,,,-0.4275081503352429,-0.4275081503352429,1.322326129838432,2.48584513592509,0.382142857142857,,,False,9.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,靠近MA20；量能溫和
3006,晶豪科,memory,TWSE,80.1,4694391,-6.4252336448598175,-18.431771894093696,,,,-10.363681736236463,-10.363681736236463,0.2578324296534348,3.3633539925238543,4.971428571428569,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
4906,正文,networking,TWSE,26.3,1757135,3.747534516765283,-1.8656716417910446,,,,0.7983381688429603,0.7983381688429603,0.4782749997890526,2.7943705927763616,0.9392857142857137,,,False,9.0,True,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
6285,啟碁,networking,TWSE,101.5,2232948,5.729166666666674,-1.9323671497584516,,,,-4.665026717274046,-4.665026717274046,0.42782744146813567,2.9800640378881895,3.4357142857142855,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
3450,聯鈞,optical communication/CPO,TWSE,242.0,23817917,13.08411214953271,-5.653021442495132,,,,-1.2469007033505841,-1.2469007033505841,2.211682978868223,4.626624944221686,14.821428571428571,,,False,2.0,False,True,False,,,,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,靠近MA20；風險:too_hot_or_overextended
4916,事欣科,AI server supply chain,TWSE,49.1,1808764,-7.532956685499059,,,,,-4.309204051365112,-4.309204051365112,,,1.9166666666666659,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
2355,敬鵬,PCB/CCL,TWSE,31.9,3866626,-1.5432098765432056,,,,,-1.7790613896261576,-1.7790613896261576,,,0.8611111111111112,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
3481,群創,consumer electronics,TWSE,13.3,31863479,-4.659498207885293,,,,,-1.3192063986704028,-1.3192063986704028,,,0.41666666666666646,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
2344,華邦電,memory,TWSE,64.2,32553424,8.813559322033893,,,,,6.9208785498730885,6.9208785498730885,,,4.055555555555554,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
3006,晶豪科,memory,TWSE,95.3,40030359,-0.3138075313807498,,,,,2.0827888203814204,2.0827888203814204,,,6.21111111111111,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
4906,正文,networking,TWSE,26.95,7108806,1.5065913370998052,,,,,3.0592734225621365,3.0592734225621365,,,1.0277777777777777,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
6285,啟碁,networking,TWSE,103.0,4464888,-12.340425531914889,,,,,-9.693167192141372,-9.693167192141372,,,5.388888888888889,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
3450,聯鈞,optical communication/CPO,TWSE,251.0,11594549,-3.4615384615384603,,,,,-3.6057220565085424,-3.6057220565085424,,,14.055555555555555,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
2375,凱美,passive components,TWSE,92.1,4812574,-3.7617554858934255,3.716216216216206,,,,0.2600665570083649,0.2600665570083649,0.3667068722202935,3.784595630341308,5.8928571428571415,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
2492,華新科,passive components,TWSE,117.0,4889527,-0.8474576271186418,-1.6806722689075682,,,,-2.00093978585949,-2.00093978585949,0.2670119582779941,3.7426946371424545,6.892857142857143,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
3357,臺慶科,passive components,TPEX,154.5,1162000,-0.6430868167202619,2.657807308970095,,,,1.7749015846582727,1.7749015846582727,0.35443037974683544,3.821368479038536,9.464285714285714,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
3624,光頡,passive components,TPEX,47.95,4648000,-8.317399617590816,8.239277652370225,,,,4.47260399327194,4.47260399327194,0.43346752257643345,4.743695950676215,3.835714285714286,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
6173,信昌電,passive components,TPEX,64.4,9835000,-6.80173661360346,1.2578616352201255,,,,-0.23237800154917165,-0.23237800154917165,0.32401357331898395,4.36249920626528,4.757142857142859,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
2375,凱美,passive components,TWSE,96.2,17598211,-1.43442622950819,8.577878103837477,,,,5.054634962444604,5.054634962444604,1.2177754029182744,4.238353656312845,6.092857142857142,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,靠近MA20；量能溫和
2492,華新科,passive components,TWSE,121.5,15226378,-6.896551724137934,0.8298755186721962,,,,1.4009183668359793,1.4009183668359793,0.7143603939883074,4.24349933228102,7.428571428571429,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
3357,臺慶科,passive components,TPEX,164.0,6992000,3.797468354430378,12.714776632302405,,,,8.892608648596244,8.892608648596244,2.0467528122778402,4.057932414184216,9.5,,,False,0.0,False,False,True,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,failed_breakout,風險:failed_breakout
3624,光頡,passive components,TPEX,50.5,35519000,8.13704496788008,24.84548825710753,,,,13.446690164733589,13.446690164733589,4.051145852851802,4.83919654793576,3.0464285714285717,,,False,0.0,False,False,True,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,failed_breakout,風險:failed_breakout
6173,信昌電,passive components,TPEX,69.3,47004000,2.6666666666666616,12.682926829268283,,,,8.414396430616344,8.414396430616344,1.563657792436152,4.7037502559985,5.200000000000002,,,False,0.0,False,False,True,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,failed_breakout,量能溫和；風險:failed_breakout
0050,元大台灣50,other,TWSE,61.9,53852335,0.0,-1.5898251192368873,,,,-0.1994398915253326,-0.1994398915253326,0.4187437355682197,1.54960663856106,1.0750000000000008,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0051,元大中型100,other,TWSE,89.35,77040,-1.9209659714599314,-4.130901287553657,,,,-0.8352700144057978,-0.8352700144057978,0.7417433319566942,2.1255655771172117,1.7857142857142878,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0052,富邦科技,other,TWSE,35.68,105493794,-85.95828414010232,-85.99960761232097,,,,-83.93169891210216,-83.93169891210216,3.4792283537221396,23.665040498703384,18.695000000000004,,,False,3.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
0053,元大電子,other,TWSE,133.1,11652,-2.526547052361783,-4.34782608695653,,,,-1.9026898267709202,-1.9026898267709202,0.39305180256154415,2.190533403168767,2.8607142857142867,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0055,元大MSCI金融,other,TWSE,29.77,58811,-2.8077048645119174,-3.7815126050420256,,,,-1.9995127956968117,-1.9995127956968117,0.25622235353492967,1.37758453326131,0.3635714285714288,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0056,元大高股息,other,TWSE,36.13,33853276,1.7746478873239546,-1.0408107367844255,,,,0.2438814608471951,0.2438814608471951,0.523908173384533,1.0983431782955706,0.4278571428571435,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0057,富邦摩台,other,TWSE,181.25,4980,0.13812154696133394,-1.6282225237449155,,,,-0.058062819228332785,-0.058062819228332785,0.1594604432939654,1.642218186063526,2.939285714285719,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0061,元大寶滬深,other,TWSE,22.34,202094,-0.3568242640499597,-1.6292382210480016,,,,0.023729891155910288,0.023729891155910288,0.6941337189364628,0.8905946207164044,0.26285714285714334,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1101,台泥,other,TWSE,22.1,24336287,6.763285024154597,0.9132420091324311,,,,3.1823105367347893,3.1823105367347893,0.9124372163411643,1.8012477607400632,0.5000000000000002,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1102,亞泥,other,TWSE,38.85,8702768,3.1872509960159334,4.29530201342283,,,,4.716981132075482,4.716981132075482,1.4018212471177807,1.2377640561714618,0.7035714285714282,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
4916,事欣科,AI server supply chain,TWSE,47.4,16160896,4.061470911086729,-3.462321792260703,,,,-2.606208545996991,-2.606208545996991,4.635603954350709,3.5548913929285093,2.1071428571428568,,,False,1.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
2355,敬鵬,PCB/CCL,TWSE,31.15,614991,3.316749585406309,-2.351097178683381,,,,-0.45410822539875273,-0.45410822539875273,0.41170530728146637,2.133573864732581,0.8357142857142854,,,False,10.0,False,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
3481,群創,consumer electronics,TWSE,13.55,56772196,8.835341365461868,1.8796992481203034,,,,3.9572816129873845,3.9572816129873845,1.3062748233236061,2.668678883840269,0.4214285714285713,,,False,10.0,False,False,False,,,,,,,,,False,True,,,,,28.0,D_weak_or_insufficient,,靠近MA20；量能溫和
3006,晶豪科,memory,TWSE,79.3,6240300,-8.640552995391705,-16.7890870933893,,,,-10.729965462740731,-10.729965462740731,0.3550202786900969,3.2641311382185636,4.914285714285713,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
4906,正文,networking,TWSE,26.65,1653896,2.303262955854124,-1.1131725417439675,,,,2.024799874431027,2.024799874431027,0.46358980217695256,2.72805172989054,0.935714285714285,,,False,10.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
6285,啟碁,networking,TWSE,102.5,2024486,4.378818737270862,-0.4854368932038833,,,,-3.536584103393725,-3.536584103393725,0.40079896309932617,2.9413603768253407,3.0785714285714283,,,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
3450,聯鈞,optical communication/CPO,TWSE,245.0,15279988,8.407079646017701,-2.39043824701195,,,,-0.021464779398383538,-0.021464779398383538,1.3882631440127993,4.5140319322423315,14.392857142857142,,,False,2.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,靠近MA20；量能溫和
0050,元大台灣50,other,TWSE,62.35,68386478,4.177109440267346,1.0534846029173428,,,,0.4996776273372028,0.4996776273372028,0.5445060167633636,1.520468010960121,1.0571428571428574,53.703703703703766,-3.8550501156514927,False,11.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0051,元大中型100,other,TWSE,90.5,78760,6.033977738722918,-1.1469142545057265,,,,0.4188743099669878,0.4188743099669878,0.7675796049537927,2.093232392431132,1.7928571428571445,64.49704142011835,-3.208556149732622,False,11.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0052,富邦科技,other,TWSE,36.01,58627470,-85.50905432595573,-85.68190854870775,,,,-82.82369652557867,-82.82369652557867,1.8202694165911748,22.833012432319656,18.430714285714288,,,False,3.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
0053,元大電子,other,TWSE,134.8,13230,5.5599060297572445,-0.8094186902133926,,,,-0.6174546124780966,-0.6174546124780966,0.458989321472929,2.160284591865052,2.8607142857142884,46.250000000000036,-5.997210599721059,False,11.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0055,元大MSCI金融,other,TWSE,29.51,149853,1.2349914236706727,-4.1883116883116855,,,,-2.716423814861202,-2.716423814861202,0.6643975185681755,1.3492018806636399,0.37928571428571445,23.923444976076556,-5.112540192926041,False,11.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0056,元大高股息,other,TWSE,36.02,26708743,2.9142857142857137,-0.3044561306393523,,,,-0.05826697372435241,-0.05826697372435241,0.4258313640409605,1.0678065709288862,0.4307142857142863,47.552447552447674,-3.997867803837951,False,11.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0057,富邦摩台,other,TWSE,183.4,20450,5.311513063451057,1.8888888888888955,,,,1.0704986016009332,1.0704986016009332,0.666312603245871,1.6256459531446312,2.9642857142857184,60.45751633986934,-3.1934547373977162,False,11.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0061,元大寶滬深,other,TWSE,22.21,589990,1.1845102505694927,-2.1154693697664206,,,,-0.5307118704794167,-0.5307118704794167,1.9275185212349986,0.8766738824370592,0.2621428571428575,42.00000000000017,-2.544975866608157,False,11.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1101,台泥,other,TWSE,22.85,52859340,11.19221411192215,6.279069767441858,,,,6.328524895300158,6.328524895300158,1.889107453932663,1.9004638798059432,0.5464285714285716,94.5454545454546,-0.6521739130434745,False,11.0,True,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,
1102,亞泥,other,TWSE,38.8,4472553,3.743315508021383,3.743315508021383,,,,4.343149119268519,4.343149119268519,0.7306415765661641,1.2119848781448594,0.6357142857142851,94.99999999999993,-0.5128205128205221,False,11.0,True,False,True,,,,,,,,,False,True,,,,,15.0,D_weak_or_insufficient,failed_breakout,靠近MA20；風險:failed_breakout
4916,事欣科,AI server supply chain,TWSE,46.8,3658039,6.727480045610035,-1.473684210526327,,,,-3.6541430777148887,-3.6541430777148887,1.0466959625864836,3.4581976426099907,2.099999999999999,28.695652173913018,-14.909090909090917,False,1.0,False,False,False,,,,,,,,,False,True,,,,,8.0,D_weak_or_insufficient,,量能溫和
2355,敬鵬,PCB/CCL,TWSE,31.15,405847,5.059021922428331,1.1363636363636243,,,,-0.4315167012945542,-0.4315167012945542,0.28196171913230184,2.074407813289974,0.8071428571428569,42.85714285714283,-7.703703703703713,False,11.0,False,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
3481,群創,consumer electronics,TWSE,13.55,75093899,11.98347107438018,4.633204633204646,,,,3.7519142419601748,3.7519142419601748,1.6671683841433576,2.5935195147886,0.4142857142857142,74.35897435897438,-3.558718861209964,False,11.0,False,False,False,,,,,,,,,False,True,,,,,28.0,D_weak_or_insufficient,,靠近MA20；量能溫和
4906,正文,networking,TWSE,26.2,1146017,3.149606299212593,-4.553734061930781,,,,0.2870813397129135,0.2870813397129135,0.3325155438918287,2.6830464121093276,0.9035714285714279,44.82758620689654,-5.755395683453246,False,11.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
6285,啟碁,networking,TWSE,102.0,1735384,4.615384615384621,0.49261083743843415,,,,-3.814418407279929,-3.814418407279929,0.35522285941788584,2.8629537869341406,2.7571428571428567,16.666666666666664,-22.72727272727273,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
3450,聯鈞,optical communication/CPO,TWSE,252.5,15634095,18.823529411764707,1.4056224899598346,,,,2.8827544056228893,2.8827544056228893,1.3911902412219257,4.47011006857092,14.678571428571429,58.78378378378378,-10.7773851590106,False,2.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,靠近MA20；量能溫和
0050,元大台灣50,other,TWSE,61.5,103003085,3.2745591939546737,-0.6462035541195399,-4.130943102104457,-0.6297101567891987,-1.8876428913245817,-0.6582401163025442,-0.8293248492686311,0.8324430308600459,1.505033682080508,1.0642857142857147,37.96296296296297,-5.165767154973011,False,12.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0051,元大中型100,other,TWSE,89.5,140371,4.37317784256559,-1.5401540154015514,-3.5560344827586188,-0.054801537443360804,-1.3127342719787438,-0.5085734930383778,-0.6580984739085971,1.3487692340213735,2.049494087812008,1.8214285714285725,52.66272189349114,-4.278074866310155,False,12.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
0052,富邦科技,other,TWSE,35.36,103756610,-85.79919678714859,-86.17940199335547,,,,-82.20936000990157,-82.20936000990157,2.828704209857724,22.033800455007853,18.14214285714286,,,False,3.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
0053,元大電子,other,TWSE,133.3,22053,4.262807978099348,-2.2010271460014663,-5.928016937191238,-2.42678399187598,-3.684716726411363,-1.4180856767799899,-1.642634413124533,0.7868441850134601,2.111706134588437,2.8714285714285745,36.875000000000036,-7.043235704323569,False,12.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0055,元大MSCI金融,other,TWSE,29.47,101020,-0.7075471698113289,-3.9752362333007607,-3.692810457516349,-0.19157751220109098,-1.449510246736474,-2.6669969449261033,-2.7164781186350573,0.4643187666458071,1.3132576115553218,0.3778571428571433,22.009569377990303,-5.241157556270104,False,12.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0056,元大高股息,other,TWSE,36.0,24326752,2.4182076813655806,0.5867560771165126,-3.562818108759702,-0.0615851634444442,-1.3195178979798272,0.0708835425092813,-0.10821609922584408,0.39524877212057496,1.0397139950702425,0.422857142857143,46.85314685314687,-4.051172707889139,False,12.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0057,富邦摩台,other,TWSE,181.4,11292,3.686767647899414,0.19331676332503545,-3.020582731889876,0.48065021342538206,-0.777282521110001,0.1241893197184929,-0.03020035843637192,0.36875750079600284,1.5979918937731923,3.0392857142857173,47.38562091503273,-4.249142253892835,False,12.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0061,元大寶滬深,other,TWSE,22.42,582085,2.374429223744312,0.26833631484795006,0.7640449438202301,4.265277889135488,3.007345154600105,0.3715807852442188,0.3900075673110237,1.7932513661917657,0.8794082145344897,0.26071428571428584,63.000000000000256,-1.623519087318992,False,12.0,True,False,False,,,,,,,,,False,True,,,,,38.0,D_weak_or_insufficient,,靠近MA20；量能溫和
1101,台泥,other,TWSE,22.8,36403182,7.547169811320753,6.04651162790697,6.04651162790697,9.547744573222229,8.289811838686845,5.775922059846916,5.788682466917838,1.3212484966055347,1.8539624022975023,0.5642857142857142,79.68750000000004,-2.771855010660973,False,12.0,False,False,True,,,,,,,,,False,True,,,,,13.0,D_weak_or_insufficient,failed_breakout,靠近MA20；量能溫和；風險:failed_breakout
1102,亞泥,other,TWSE,39.0,5649676,1.6949152542372836,3.585657370517925,10.014104372355416,13.515337317670674,12.25740458313529,4.382736701237877,4.637872470580651,0.944698753447,1.1796814194465892,0.6357142857142851,98.7654320987655,-0.1280409731113874,False,12.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
2355,敬鵬,PCB/CCL,TWSE,31.35,986606,5.733558178752118,2.6186579378068675,-4.5662100456621,-1.0649771003468418,-2.322909834882225,0.4485741749439276,0.1978387949412186,0.691628368311668,2.029103190874492,0.7714285714285715,47.25274725274729,-7.111111111111102,False,12.0,False,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
3481,群創,consumer electronics,TWSE,13.6,48391046,10.56910569105689,5.0193050193050315,0.7407407407407307,4.241973686055989,2.9840409515206057,4.0949100650593095,3.9302444653323887,1.0777044947262242,2.5253456105688405,0.39999999999999997,76.92307692307688,-3.20284697508898,False,12.0,False,False,False,,,,,,,,,False,True,,,,,28.0,D_weak_or_insufficient,,靠近MA20；量能溫和
4906,正文,networking,TWSE,25.95,943753,1.5655577299412915,-2.8089887640449396,-1.3307984790874583,2.1704344662277997,0.9125017316924167,-0.603274920999719,-0.638288910926732,0.28082197334572767,2.620439135868119,0.8928571428571423,36.206896551724135,-6.654676258992809,False,12.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
6285,啟碁,networking,TWSE,101.5,956085,4.6391752577319645,0.995024875621886,-20.703125,-17.20189205468474,-18.459824789220125,-3.074866310160429,-4.090198679751966,0.20767735785596625,2.7904721672459076,2.6499999999999995,16.666666666666664,-21.317829457364347,False,0.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
3450,聯鈞,optical communication/CPO,TWSE,247.0,8700954,14.883720930232558,-0.6036217303822977,-12.411347517730498,-8.910114572415239,-10.168047306950623,1.3645224171539905,0.6109979633401208,0.7878314858567701,4.367329917157913,13.785714285714286,52.054794520547944,-12.411347517730498,False,2.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
0050,元大台灣50,other,TWSE,61.7,43152711,2.236951118475572,2.067824648469818,-3.518373729476154,-1.5540864909235008,-2.8018986336907137,-0.15373412088356408,-0.4838709677419284,0.35520440721990515,1.5092761372629775,1.0750000000000008,52.94117647058824,-3.1397174254317095,False,13.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0051,元大中型100,other,TWSE,89.55,53292,2.577319587628857,1.01522842639592,-1.213458356315511,0.7508288822371423,-0.4969832605300706,-0.3920914323850888,-0.5753417965497332,0.5425386680457837,1.9857907836656992,1.8000000000000012,53.25443786982247,-4.2245989304812825,False,13.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0052,富邦科技,other,TWSE,35.41,34447663,-85.56461475743987,-86.03706624605678,,,,-81.27917034104584,-81.27917034104584,0.9425166368731375,21.342927737577845,17.691428571428574,,,False,3.0,False,False,False,,,,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,
0053,元大電子,other,TWSE,132.5,13718,2.080123266563927,-0.15071590052749828,-5.894886363636376,-3.9305991250837224,-5.178411267850935,-1.7080543758461464,-2.1335622053850867,0.5061292256606558,2.1114139305910733,2.8857142857142883,38.49056603773581,-5.794525417703522,False,13.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0055,元大MSCI金融,other,TWSE,29.78,208509,0.880758807588089,-1.9749835418038098,-3.0914415880247237,-1.1271543494720704,-2.3749664922392832,-1.4885874958650347,-1.6171393647070431,0.9370355049223699,1.335741337127112,0.3792857142857147,36.842105263157876,-4.244372990353695,False,13.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0056,元大高股息,other,TWSE,36.11,23109627,2.731152204836418,3.1714285714285806,-2.2997835497835517,-0.3354963112308984,-1.5833084539981113,0.49538016252921313,0.18783484960727126,0.3903456414594341,1.0265601171340921,0.4264285714285713,60.41666666666664,-2.563410685375078,False,13.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0057,富邦摩台,other,TWSE,181.35,17000,2.3997741389045757,2.6315789473684292,-2.7874564459930418,-0.8231692074403885,-2.0709813502076013,0.24044440759471986,-0.05511160099200829,0.5661778664419718,1.5978940899525205,3.125000000000004,63.15789473684197,-2.263540824575594,False,13.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
0061,元大寶滬深,other,TWSE,22.42,92121,1.4020805065581232,1.082055906221835,1.1276499774470095,3.0919372159996628,1.84412507323245,0.3154432985078115,0.37247949572007943,0.2888496074688699,0.8744337832053559,0.2599999999999998,63.000000000000256,-1.623519087318992,False,13.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
1101,台泥,other,TWSE,22.8,22416900,7.547169811320753,9.352517985611497,8.056872037914697,10.021159276467351,8.773347133700138,5.360443622920519,5.5111041181724385,0.8313663148370316,1.784695444535753,0.5535714285714286,79.68750000000004,-2.771855010660973,False,13.0,False,False,False,,,,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20
1102,亞泥,other,TWSE,38.9,5564358,2.774108322324964,4.71063257065949,9.423347398030945,11.387634636583599,10.139822493816386,3.6504130029309856,4.162482762314057,0.9185770031412024,1.1906478739732043,0.6571428571428564,91.7647058823529,-0.8917197452229297,False,13.0,True,False,True,,,,,,,,,False,True,,,,,15.0,D_weak_or_insufficient,failed_breakout,靠近MA20；風險:failed_breakout
2355,敬鵬,PCB/CCL,TWSE,31.55,1339313,4.470198675496695,5.518394648829439,-2.6234567901234462,-0.6591695515707929,-1.9069816943380058,1.227239913371303,0.7987220447284393,0.9405631055149799,2.018533907955833,0.7821428571428576,51.64835164835168,-6.518518518518512,False,13.0,False,True,False,,,,,,,,,False,True,,,,,10.0,C_too_hot,too_hot_or_overextended,靠近MA20；風險:too_hot_or_overextended
3481,群創,consumer electronics,TWSE,14.0,72212056,12.903225806451601,13.36032388663968,4.089219330855021,6.0535065694076735,4.805694426640461,6.931449303036086,6.647977878162292,1.5551605631021153,2.602526615301248,0.4071428571428571,97.4358974358974,-0.3558718861210064,False,13.0,False,False,False,,,,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和
4906,正文,networking,TWSE,26.5,1374398,3.515625,2.316602316602312,4.330708661417337,6.29499589996999,5.047183757202777,1.290014333492584,1.4000864770548738,0.42190271340261076,2.5349949738045883,0.810714285714285,55.17241379310346,-4.67625899280576,False,13.0,True,False,False,,,,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,靠近MA20
6285,啟碁,networking,TWSE,102.0,1731149,2.5125628140703515,3.86965376782078,-19.367588932806324,-17.40330169425367,-18.651113837020883,-1.4445142277404788,-3.4589156164668844,0.3818686544892153,2.8134125168635777,2.5785714285714283,18.181818181818183,-20.93023255813954,False,0.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
3450,聯鈞,optical communication/CPO,TWSE,250.0,6519495,5.708245243128962,11.607142857142861,-6.015037593984962,-4.050750355432308,-5.298562498199521,2.9336078229541984,1.7482382292550724,0.5974568908794257,4.212486942748899,13.535714285714286,61.65413533834586,-9.255898366606175,False,2.0,False,False,False,,,,,,,,,False,True,,,,,10.0,D_weak_or_insufficient,,靠近MA20
