surge_date,pre_date,stock_id,stock_name,theme,market_type,surge_type,days_before_surge_signal,event_future_max_ret_5d,event_future_max_ret_10d,event_future_max_ret_20d,days_to_surge_high,close,volume,price_ret_5d,price_ret_10d,price_ret_20d,relative_ret_20d_vs_twse,relative_ret_20d_vs_tpex,distance_ma20_pct,distance_ma60_pct,volume_ratio_20d,volatility_20d,atr_14,close_position_20d,distance_20d_high,breakout_20d_high,consolidation_days,narrow_range_20d,high_volume_upper_shadow,failed_breakout,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,tdcc_price_phase,setup_type,abm_score,warrant_flow_score,revenue_yoy,revenue_low_price_response,catalyst_available,theme_breadth_score,theme_mainstream_status,market_regime,risk_level,surge_precondition_score,surge_watch_label,risk_flags,reason_summary,source_tdcc_dataset_id,tdcc_continuity_status,tdcc_missing_official_dates
20260603,20260529,4741,泓瀚,other,TPEx,surge_10d,3,44.13793103448276,49.310344827586206,49.310344827586206,6,60.0,61000.0,-4.458598726114649,3.092783505154628,14.068441064638781,-0.847594564440854,-1.2885717805429788,-0.9328820275736782,29.685426384067725,0.04457435147972232,5.233732047410199,4.414285714285714,54.707379134860034,-12.91727140783745,False,0.0,False,False,False,2.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,4741,泓瀚,other,TPEx,surge_10d,5,37.67885532591415,37.67885532591415,37.67885532591415,4,60.0,61000.0,-4.458598726114649,3.092783505154628,14.068441064638781,-0.847594564440854,-1.2885717805429788,-0.9328820275736782,29.685426384067725,0.04457435147972232,5.233732047410199,4.414285714285714,54.707379134860034,-12.91727140783745,False,0.0,False,False,False,2.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,4764,雙鍵,other,TWSE,surge_10d,10,32.69961977186311,38.78326996197718,38.78326996197718,6,305.5,4561399.0,-4.531249999999998,4.80274442538593,18.410852713178304,3.4948170840986688,3.053839867996544,-4.1042140783175025,40.9403930553063,2.4729294564921216,5.690340952080199,28.928571428571427,33.33333333333333,-16.643929058663034,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260601,20260529,4807,日成-KY,other,TWSE,surge_10d,1,35.365853658536594,56.79442508710801,59.93031358885017,10,27.9,1076122.0,21.568627450980383,15.767634854771773,34.4578313253012,19.541795696221563,19.10081848011944,18.232863650810472,51.04186404066762,2.2730243300090955,4.961726330197065,1.8464285714285713,100.0,0.0,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,4807,日成-KY,other,TWSE,surge_10d,2,24.320000000000007,46.87999999999999,46.87999999999999,10,27.9,1076122.0,21.568627450980383,15.767634854771773,34.4578313253012,19.541795696221563,19.10081848011944,18.232863650810472,51.04186404066762,2.2730243300090955,4.961726330197065,1.8464285714285713,100.0,0.0,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,4807,日成-KY,other,TWSE,surge_10d,3,20.839813374805605,42.768273716951796,42.768273716951796,9,27.9,1076122.0,21.568627450980383,15.767634854771773,34.4578313253012,19.541795696221563,19.10081848011944,18.232863650810472,51.04186404066762,2.2730243300090955,4.961726330197065,1.8464285714285713,100.0,0.0,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,4919,新唐,other,TWSE,surge_10d,10,23.076923076923084,30.19943019943019,30.19943019943019,6,191.5,5100080.0,-4.010025062656641,23.94822006472492,29.830508474576266,14.91447284549663,14.473495629394506,8.222661768861261,48.07849784222953,0.16135284072287565,6.829888464633706,16.892857142857142,56.98324022346368,-16.739130434782613,False,0.0,False,False,False,2.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,4923,力士,other,TPEx,surge_10d,5,3.93873085339167,38.730853391684896,46.60831509846825,10,47.0,48000.0,16.915422885572127,28.24010914051842,41.141141141141155,26.225105512061518,25.784128295959395,18.48490577929036,30.200037120861634,0.12340917855765522,4.588355997618654,3.0607142857142855,74.92354740061161,-8.023483365949124,False,1.0,False,False,False,1.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,4923,力士,other,TPEx,surge_10d,10,33.47368421052632,41.05263157894736,48.421052631578945,6,47.0,48000.0,16.915422885572127,28.24010914051842,41.141141141141155,26.225105512061518,25.784128295959395,18.48490577929036,30.200037120861634,0.12340917855765522,4.588355997618654,3.0607142857142855,74.92354740061161,-8.023483365949124,False,1.0,False,False,False,1.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,4931,新盛力,other,TPEx,surge_5d,2,24.242424242424242,24.242424242424242,24.242424242424242,5,229.5,226000.0,8.25471698113207,25.068119891008166,44.339622641509436,29.4235870124298,28.982609796327676,19.905956112852664,45.039002536128606,0.023207455138243523,5.16328257969951,18.071428571428573,90.11627906976744,-3.57142857142857,False,0.0,False,False,False,4.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260601,20260529,4939,亞電,other,TPEx,surge_10d,1,18.19819819819819,29.909909909909892,29.909909909909892,6,50.5,49000.0,27.686472819216192,33.24538258575198,15.03416856492028,0.1181329358406451,-0.3228442802614797,22.587692681150617,38.75227361398843,0.026030599235019124,4.076161309288736,3.035714285714287,100.0,0.0,True,0.0,False,False,False,3.0,True,True,,,,,,False,True,,,,,28.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,4939,亞電,other,TPEx,surge_10d,2,34.76635514018691,34.76635514018691,34.76635514018691,5,50.5,49000.0,27.686472819216192,33.24538258575198,15.03416856492028,0.1181329358406451,-0.3228442802614797,22.587692681150617,38.75227361398843,0.026030599235019124,4.076161309288736,3.035714285714287,100.0,0.0,True,0.0,False,False,False,3.0,True,True,,,,,,False,True,,,,,28.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,4939,亞電,other,TPEx,surge_10d,3,35.018726591760284,35.018726591760284,35.018726591760284,4,50.5,49000.0,27.686472819216192,33.24538258575198,15.03416856492028,0.1181329358406451,-0.3228442802614797,22.587692681150617,38.75227361398843,0.026030599235019124,4.076161309288736,3.035714285714287,100.0,0.0,True,0.0,False,False,False,3.0,True,True,,,,,,False,True,,,,,28.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,4939,亞電,other,TPEx,surge_5d,5,20.77051926298157,20.77051926298157,20.77051926298157,2,50.5,49000.0,27.686472819216192,33.24538258575198,15.03416856492028,0.1181329358406451,-0.3228442802614797,22.587692681150617,38.75227361398843,0.026030599235019124,4.076161309288736,3.035714285714287,100.0,0.0,True,0.0,False,False,False,3.0,True,True,,,,,,False,True,,,,,28.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,4958,臻鼎-KY,other,TWSE,surge_10d,3,7.843137254901955,25.49019607843137,29.21568627450981,10,515.0,11454003.0,-0.19379844961240345,28.42892768079801,22.327790973871743,7.411755344792107,6.970778128689982,14.171700936651344,64.12161315930283,0.24154539743173686,5.42577457776153,38.464285714285715,72.95918367346938,-9.330985915492962,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,4958,臻鼎-KY,other,TWSE,surge_10d,5,14.682539682539675,29.761904761904766,30.753968253968257,9,515.0,11454003.0,-0.19379844961240345,28.42892768079801,22.327790973871743,7.411755344792107,6.970778128689982,14.171700936651344,64.12161315930283,0.24154539743173686,5.42577457776153,38.464285714285715,72.95918367346938,-9.330985915492962,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260601,20260529,4973,廣穎,other,TPEx,surge_10d,1,14.057507987220452,34.18530351437701,39.936102236421725,10,160.0,160000.0,39.13043478260869,36.75213675213676,92.53910950661854,77.62307387753891,77.18209666143679,39.13648419496498,84.40976772437195,0.02914973856328226,4.778458205065452,10.142857142857142,93.88004895960832,-3.0303030303030276,True,0.0,False,False,False,4.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,4973,廣穎,other,TPEx,surge_10d,2,14.057507987220452,39.936102236421725,39.936102236421725,10,160.0,160000.0,39.13043478260869,36.75213675213676,92.53910950661854,77.62307387753891,77.18209666143679,39.13648419496498,84.40976772437195,0.02914973856328226,4.778458205065452,10.142857142857142,93.88004895960832,-3.0303030303030276,True,0.0,False,False,False,4.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,4973,廣穎,other,TPEx,surge_10d,3,12.5,27.32558139534884,27.32558139534884,9,160.0,160000.0,39.13043478260869,36.75213675213676,92.53910950661854,77.62307387753891,77.18209666143679,39.13648419496498,84.40976772437195,0.02914973856328226,4.778458205065452,10.142857142857142,93.88004895960832,-3.0303030303030276,True,0.0,False,False,False,4.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,4973,廣穎,other,TPEx,surge_10d,5,16.034985422740533,27.696793002915456,27.696793002915456,7,160.0,160000.0,39.13043478260869,36.75213675213676,92.53910950661854,77.62307387753891,77.18209666143679,39.13648419496498,84.40976772437195,0.02914973856328226,4.778458205065452,10.142857142857142,93.88004895960832,-3.0303030303030276,True,0.0,False,False,False,4.0,False,True,,,,,,False,True,,,,,8.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,4976,佳凌,other,TWSE,surge_10d,5,14.688427299703255,33.23442136498515,33.23442136498515,9,31.5,788932.0,-4.255319148936165,3.2786885245901676,8.62068965517242,-6.2953459739072155,-6.73632319000934,2.7900146842878115,6.376871304247977,0.7145924798374031,2.7040218260547055,1.4892857142857143,57.547169811320764,-6.666666666666665,False,13.0,False,False,False,4.0,False,True,,,,,,False,True,,,,,40.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,4976,佳凌,other,TWSE,surge_10d,10,37.94162826420893,37.94162826420893,37.94162826420893,4,31.5,788932.0,-4.255319148936165,3.2786885245901676,8.62068965517242,-6.2953459739072155,-6.73632319000934,2.7900146842878115,6.376871304247977,0.7145924798374031,2.7040218260547055,1.4892857142857143,57.547169811320764,-6.666666666666665,False,13.0,False,False,False,4.0,False,True,,,,,,False,True,,,,,40.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,4989,榮科,other,TWSE,surge_10d,10,17.942283563362604,26.72521957340024,47.427854454203256,7,104.5,19360833.0,5.130784708249481,19.15621436716077,-7.52212389380531,-22.438159522884945,-22.87913673898707,7.0477361196476185,20.895482673768463,1.4193580629657476,3.684023797186879,6.757142857142857,56.57894736842105,-13.636363636363635,False,0.0,False,False,False,1.0,False,True,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,5011,久陽,other,TPEx,surge_10d,10,30.16759776536315,56.14525139664806,56.14525139664806,10,18.7,19000.0,16.149068322981353,23.841059602648997,26.779661016949152,11.863625387869517,11.422648171767392,16.510903426791266,26.636282988074523,0.05511240029006526,4.052832578076729,0.9607142857142852,76.57657657657657,-6.500000000000005,False,0.0,False,False,False,4.0,True,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260601,20260529,5202,力新,other,TPEx,surge_10d,1,35.15625,41.015625,41.015625,6,12.2,12000.0,2.5210084033613356,0.8264462809917328,-6.153846153846154,-21.06988178292579,-21.510858999027914,-1.354356175459881,-7.80275836009825,0.08797653958944282,2.8943873616009115,0.4249999999999998,45.94594594594594,-7.57575757575758,False,5.0,False,False,False,4.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,5202,力新,other,TPEx,surge_10d,2,32.234432234432234,32.234432234432234,32.234432234432234,5,12.2,12000.0,2.5210084033613356,0.8264462809917328,-6.153846153846154,-21.06988178292579,-21.510858999027914,-1.354356175459881,-7.80275836009825,0.08797653958944282,2.8943873616009115,0.4249999999999998,45.94594594594594,-7.57575757575758,False,5.0,False,False,False,4.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,5202,力新,other,TPEx,surge_10d,3,34.20074349442381,34.20074349442381,34.20074349442381,4,12.2,12000.0,2.5210084033613356,0.8264462809917328,-6.153846153846154,-21.06988178292579,-21.510858999027914,-1.354356175459881,-7.80275836009825,0.08797653958944282,2.8943873616009115,0.4249999999999998,45.94594594594594,-7.57575757575758,False,5.0,False,False,False,4.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260601,20260529,5227,立凱-KY,other,TPEx,surge_10d,1,10.728744939271273,37.44939271255063,89.0688259109312,10,24.55,24000.0,-7.007575757575745,5.591397849462365,12.100456621004586,-2.8155790080750496,-3.2565562241771744,6.0017271157167595,5.327286846316559,0.10854816824966079,3.4648402877681934,1.4607142857142856,61.643835616438345,-10.23765996343693,False,8.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,5227,立凱-KY,other,TPEx,surge_10d,2,12.090163934426235,52.86885245901638,91.39344262295084,10,24.55,24000.0,-7.007575757575745,5.591397849462365,12.100456621004586,-2.8155790080750496,-3.2565562241771744,6.0017271157167595,5.327286846316559,0.10854816824966079,3.4648402877681934,1.4607142857142856,61.643835616438345,-10.23765996343693,False,8.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,5227,立凱-KY,other,TPEx,surge_10d,3,11.632653061224495,67.34693877551021,90.6122448979592,10,24.55,24000.0,-7.007575757575745,5.591397849462365,12.100456621004586,-2.8155790080750496,-3.2565562241771744,6.0017271157167595,5.327286846316559,0.10854816824966079,3.4648402877681934,1.4607142857142856,61.643835616438345,-10.23765996343693,False,8.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,5227,立凱-KY,other,TPEx,surge_10d,5,22.619047619047628,73.01587301587303,85.31746031746033,10,24.55,24000.0,-7.007575757575745,5.591397849462365,12.100456621004586,-2.8155790080750496,-3.2565562241771744,6.0017271157167595,5.327286846316559,0.10854816824966079,3.4648402877681934,1.4607142857142856,61.643835616438345,-10.23765996343693,False,8.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,5227,立凱-KY,other,TPEx,surge_10d,10,41.10032362459548,51.13268608414241,51.13268608414241,6,24.55,24000.0,-7.007575757575745,5.591397849462365,12.100456621004586,-2.8155790080750496,-3.2565562241771744,6.0017271157167595,5.327286846316559,0.10854816824966079,3.4648402877681934,1.4607142857142856,61.643835616438345,-10.23765996343693,False,8.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,5228,鈺鎧,other,TPEx,surge_10d,2,20.528771384136867,27.371695178849166,27.371695178849166,10,64.0,64000.0,24.031007751937985,30.213631739572744,88.23529411764706,73.31925848856743,72.8782812724653,34.44672023528177,89.33958942893408,0.04423708311733195,5.391989672174229,4.125,96.94656488549617,-1.538461538461533,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,5228,鈺鎧,other,TPEx,surge_5d,3,20.989505247376307,22.78860569715142,22.78860569715142,9,64.0,64000.0,24.031007751937985,30.213631739572744,88.23529411764706,73.31925848856743,72.8782812724653,34.44672023528177,89.33958942893408,0.04423708311733195,5.391989672174229,4.125,96.94656488549617,-1.538461538461533,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,5230,雷笛克光學,other,TPEx,surge_10d,10,25.64102564102564,42.73504273504274,42.73504273504274,10,17.25,18000.0,-0.28901734104046506,2.9850746268656803,0.0,-14.916035629079635,-15.35701284518176,1.935293248633485,2.2222222222222143,0.14663951120162932,1.6218478942884724,0.6928571428571423,54.54545454545453,-5.47945205479452,False,8.0,True,False,True,4.0,False,False,,,,,,False,True,,,,,15.0,D_weak_or_insufficient,failed_breakout,靠近MA20；風險:failed_breakout,tdcc-20260717-98c564c5bc4ab725,complete,
20260601,20260529,5251,天鉞電,other,TPEx,surge_5d,1,22.99829642248723,22.99829642248723,23.850085178875634,3,26.7,27000.0,-1.4760147601476148,-1.1111111111111183,-6.315789473684208,-21.231825102763842,-21.67280231886597,-3.2696313739697502,-8.788111708941848,0.3137710633352702,1.773617575234763,0.6428571428571421,13.333333333333286,-8.87372013651878,False,11.0,True,False,False,1.0,False,True,,,,,,False,True,,,,,30.0,D_weak_or_insufficient,,,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,5285,界霖,other,TWSE,surge_10d,10,14.82720178372352,28.76254180602007,28.76254180602007,8,90.1,5421694.0,13.90644753476613,21.42857142857142,63.81818181818182,48.90214618910218,48.461168973000056,21.37949616058197,54.65819851521263,1.3697513387093845,3.9706444122912083,5.428571428571428,85.60975609756096,-6.145833333333339,False,2.0,False,False,False,1.0,False,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,量能溫和；風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260601,20260529,5288,豐祥-KY,other,TWSE,surge_10d,1,7.453416149068315,25.46583850931676,25.46583850931676,9,156.0,146345.0,3.6544850498338777,4.347826086956519,-6.024096385542165,-20.940132014621803,-21.381109230723926,1.2658227848101111,3.322685356592414,0.7140168466894662,2.6007056661877357,4.107142857142857,40.0,-9.565217391304348,False,0.0,False,False,False,2.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,5288,豐祥-KY,other,TWSE,surge_10d,2,11.874999999999991,26.249999999999996,26.249999999999996,8,156.0,146345.0,3.6544850498338777,4.347826086956519,-6.024096385542165,-20.940132014621803,-21.381109230723926,1.2658227848101111,3.322685356592414,0.7140168466894662,2.6007056661877357,4.107142857142857,40.0,-9.565217391304348,False,0.0,False,False,False,2.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,5288,豐祥-KY,other,TWSE,surge_5d,5,21.321321321321317,21.321321321321317,21.321321321321317,5,156.0,146345.0,3.6544850498338777,4.347826086956519,-6.024096385542165,-20.940132014621803,-21.381109230723926,1.2658227848101111,3.322685356592414,0.7140168466894662,2.6007056661877357,4.107142857142857,40.0,-9.565217391304348,False,0.0,False,False,False,2.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,5299,杰力,other,TPEx,surge_10d,10,22.274881516587676,32.70142180094786,34.12322274881517,6,119.5,120000.0,11.682242990654213,20.221327967806822,34.42069741282339,19.50466178374375,19.063684567641626,15.147427249951818,36.47784376427592,0.2180232558139535,4.062985876728108,7.957142857142857,60.27131782945736,-14.642857142857146,False,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,5302,太欣,other,TPEx,surge_10d,5,9.345794392523366,25.233644859813097,44.39252336448598,10,10.8,11000.0,6.930693069306937,5.36585365853659,-2.7027027027026973,-17.618738331782332,-18.05971554788446,1.2658227848101333,-2.512118285296483,0.02024477776755314,3.298215213178716,0.5128571428571426,42.74809160305345,-12.195121951219512,False,1.0,False,False,False,3.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,5302,太欣,other,TPEx,surge_10d,10,18.584070796460182,30.530973451327426,41.5929203539823,7,10.8,11000.0,6.930693069306937,5.36585365853659,-2.7027027027026973,-17.618738331782332,-18.05971554788446,1.2658227848101333,-2.512118285296483,0.02024477776755314,3.298215213178716,0.5128571428571426,42.74809160305345,-12.195121951219512,False,1.0,False,False,False,3.0,False,False,,,,,,False,True,,,,,20.0,D_weak_or_insufficient,,靠近MA20,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,5310,天剛,other,TPEx,surge_5d,5,21.218487394957997,21.218487394957997,21.218487394957997,3,23.0,23000.0,-4.1666666666666625,-8.366533864541836,-3.765690376569031,-18.681726005648667,-19.12270322175079,-3.3917883020056716,-9.903910562003738,1.0823529411764705,3.8049012320210025,1.214285714285714,19.417475728155345,-15.285451197053401,False,1.0,False,False,False,3.0,True,True,,,,,,False,True,,,,,28.0,D_weak_or_insufficient,,量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,5321,美而快,other,TPEx,surge_10d,10,22.638888888888875,93.88888888888889,112.77777777777777,10,52.2,51000.0,34.190231362467884,115.25773195876288,127.94759825327513,113.0315626241955,112.59058540809338,65.71428571428572,95.74388300365615,0.16566509663797305,5.330791963978931,3.085714285714286,87.22222222222223,-8.098591549295763,False,0.0,False,False,False,4.0,False,True,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,5328,華容,other,TPEx,surge_10d,2,6.343283582089554,27.363184079601986,94.52736318407959,10,39.6,38000.0,11.549295774647895,38.46153846153846,61.30346232179227,46.38742669271263,45.94644947661051,28.477573201395078,44.76329738621825,0.0030938704726701325,4.676908854653572,2.7928571428571436,100.0,0.0,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,5328,華容,other,TPEx,surge_10d,3,23.52168199737188,40.07884362680683,122.33902759526939,10,39.6,38000.0,11.549295774647895,38.46153846153846,61.30346232179227,46.38742669271263,45.94644947661051,28.477573201395078,44.76329738621825,0.0030938704726701325,4.676908854653572,2.7928571428571436,100.0,0.0,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,5328,華容,other,TPEx,surge_10d,5,15.479115479115467,47.420147420147416,118.18181818181816,10,39.6,38000.0,11.549295774647895,38.46153846153846,61.30346232179227,46.38742669271263,45.94644947661051,28.477573201395078,44.76329738621825,0.0030938704726701325,4.676908854653572,2.7928571428571436,100.0,0.0,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260612,20260529,5328,華容,other,TPEx,surge_10d,10,41.67650531286895,75.44273907910271,109.68122786304603,10,39.6,38000.0,11.549295774647895,38.46153846153846,61.30346232179227,46.38742669271263,45.94644947661051,28.477573201395078,44.76329738621825,0.0030938704726701325,4.676908854653572,2.7928571428571436,100.0,0.0,True,0.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,0.0,C_too_hot,too_hot_or_overextended,風險:too_hot_or_overextended,tdcc-20260717-98c564c5bc4ab725,complete,
20260601,20260529,5345,馥鴻,other,TPEx,surge_10d,1,7.9107505070993955,54.36105476673427,54.36105476673427,9,22.45,22000.0,15.721649484536094,5.647058823529405,0.0,-14.916035629079635,-15.35701284518176,7.33923021754721,0.5450482123583011,1.3580246913580247,3.820279349433079,0.9071428571428568,100.0,0.0,False,15.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
20260602,20260529,5345,馥鴻,other,TPEx,surge_10d,2,21.875,58.54166666666665,58.54166666666665,8,22.45,22000.0,15.721649484536094,5.647058823529405,0.0,-14.916035629079635,-15.35701284518176,7.33923021754721,0.5450482123583011,1.3580246913580247,3.820279349433079,0.9071428571428568,100.0,0.0,False,15.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
20260603,20260529,5345,馥鴻,other,TPEx,surge_10d,3,43.847874720357915,70.24608501118566,70.24608501118566,7,22.45,22000.0,15.721649484536094,5.647058823529405,0.0,-14.916035629079635,-15.35701284518176,7.33923021754721,0.5450482123583011,1.3580246913580247,3.820279349433079,0.9071428571428568,100.0,0.0,False,15.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
20260605,20260529,5345,馥鴻,other,TPEx,surge_10d,5,57.231404958677686,57.231404958677686,57.231404958677686,5,22.45,22000.0,15.721649484536094,5.647058823529405,0.0,-14.916035629079635,-15.35701284518176,7.33923021754721,0.5450482123583011,1.3580246913580247,3.820279349433079,0.9071428571428568,100.0,0.0,False,15.0,False,False,False,0.0,False,False,,,,,,False,True,,,,,18.0,D_weak_or_insufficient,,量能溫和,tdcc-20260717-98c564c5bc4ab725,complete,
