dimension,signal_count,category,avg_return_d1,win_rate_d1,avg_relative_return_vs_benchmark_d1,benchmark_outperform_rate_d1,avg_mfe_d1,avg_mae_d1,avg_return_d2,win_rate_d2,avg_relative_return_vs_benchmark_d2,benchmark_outperform_rate_d2,avg_mfe_d2,avg_mae_d2,avg_return_d5,win_rate_d5,avg_relative_return_vs_benchmark_d5,benchmark_outperform_rate_d5,avg_mfe_d5,avg_mae_d5,avg_return_d10,win_rate_d10,avg_relative_return_vs_benchmark_d10,benchmark_outperform_rate_d10,avg_mfe_d10,avg_mae_d10,avg_return_d20,win_rate_d20,avg_relative_return_vs_benchmark_d20,benchmark_outperform_rate_d20,avg_mfe_d20,avg_mae_d20,hit_5pct_rate_d10,tdcc_status,warrant_status,sector,sub_theme,revenue_signal_type,similar_to_shihsinko_flag,catalyst_confidence,price_reaction_level,theme_strength_score,catalyst_strength_score,eps_surprise_flag,margin_improvement_flag,revenue_good_eps_unconfirmed_flag,low_reaction_after_catalyst,already_reacted_to_catalyst,market_regime
theme_strength_score,3543,,2.219779386202532,56.52777777777778,1.1532878073763793,46.72168729940394,5.250470311793755,-0.025097931761814272,1.5615873424697684,49.32301740812379,0.5902297370337665,41.44736842105263,6.305306487503783,-0.8829635315564541,5.033561293370088,64.3652561247216,-0.033555545774732035,38.940809968847354,7.394344473368604,-1.4443460628430866,,,,,7.394344473368604,-1.4443460628430866,,,,,7.394344473368604,-1.4443460628430866,49.270833333333336,,,,,,,,,1,,,,,,,
theme_strength_score,83,,6.027621113953048,74.28571428571429,4.931875088162334,60.0,9.852057752755881,1.8431876364452733,8.163457955976655,76.92307692307693,6.951222907287545,72.09302325581395,12.403989041758592,1.3028569222125423,18.555082477306076,100.0,14.707058264735899,75.0,14.992048963081515,0.9119989299311294,,,,,14.992048963081515,0.9119989299311294,,,,,14.992048963081515,0.9119989299311294,82.85714285714286,,,,,,,,,2,,,,,,,
catalyst_strength_score,565,,3.503818182830026,70.79646017699115,0.8370564189377347,46.95259593679458,5.7954108890477505,0.8293919409524398,3.814981314449749,66.54867256637168,0.8126279287269937,43.792325056433405,7.628761757123547,-0.26674568499848383,4.965710224091736,63.1858407079646,-0.21617618969373426,39.27765237020316,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,70.26548672566372,,,,,,,,,,,,,,,,
catalyst_strength_score,3582,,2.6207995762268808,57.84511784511784,1.6750610074079186,50.05959475566151,5.869206209724997,0.3652822606799048,2.334237892919306,52.980427046263344,1.4986781336207848,46.868365180467094,7.011807991839842,-0.4962106044699383,5.441808019991033,66.58291457286433,0.2228142411138771,39.937106918238996,8.081599189249548,-0.9979365750073174,,,,,8.081599189249548,-0.9979365750073174,,,,,8.081599189249548,-0.9979365750073174,53.535353535353536,,,,,,,,,,0,,,,,,
catalyst_strength_score,48,,-0.3716299280698812,32.5,-1.2350631617831351,35.0,0.9985609676955882,-1.5410599311750226,-0.7615827585072801,34.375,-2.075182240697497,18.75,1.3086194584195499,-1.812591023607704,-0.7494010055392979,28.57142857142857,-6.22530006370573,0.0,1.667506761190205,-2.069768973467654,,,,,1.667506761190205,-2.069768973467654,,,,,1.667506761190205,-2.069768973467654,0.0,,,,,,,,,,15,,,,,,
catalyst_strength_score,85,,1.8132731630402261,59.45945945945946,-0.31630045735695905,35.714285714285715,5.0685299013416545,-0.5274148931691872,1.257813137926821,50.90909090909091,-2.8528605609767763,28.57142857142857,6.349916273356055,-1.677595842535671,4.43187587459674,53.84615384615385,-6.071576274822998,0.0,8.011241033791826,-2.2178014894962828,,,,,8.011241033791826,-2.2178014894962828,,,,,8.011241033791826,-2.2178014894962828,54.054054054054056,,,,,,,,,,18,,,,,,
catalyst_strength_score,294,,1.45600091618001,60.245901639344254,-0.12886671041789038,36.76470588235294,3.743123528310427,-0.48653797060424336,1.359314839335689,51.57232704402516,0.7918432173550397,36.666666666666664,4.697723992325937,-1.0245361813949752,3.977214603724864,57.49999999999999,-1.608102309609001,33.33333333333333,5.640350080563313,-1.5446140316406378,,,,,5.640350080563313,-1.5446140316406378,,,,,5.640350080563313,-1.5446140316406378,36.885245901639344,,,,,,,,,,28,,,,,,
eps_surprise_flag,565,,3.503818182830026,70.79646017699115,0.8370564189377347,46.95259593679458,5.7954108890477505,0.8293919409524398,3.814981314449749,66.54867256637168,0.8126279287269937,43.792325056433405,7.628761757123547,-0.26674568499848383,4.965710224091736,63.1858407079646,-0.21617618969373426,39.27765237020316,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,70.26548672566372,,,,,,,,,,,,,,,,
eps_surprise_flag,4009,,2.48147715801801,57.75240384615385,1.5953555363492382,49.52271859488354,5.636982642787888,0.26006669172186325,2.2086234631318025,52.60625501202887,1.4424842336005226,46.411977284460505,6.758880099896933,-0.5770366757295788,5.190604269511807,64.8471615720524,0.11115499497139862,39.329268292682926,7.8239564659485605,-1.0780244953886657,,,,,7.8239564659485605,-1.0780244953886657,,,,,7.8239564659485605,-1.0780244953886657,51.682692307692314,,,,,,,,,,,False,,,,,
margin_improvement_flag,565,,3.503818182830026,70.79646017699115,0.8370564189377347,46.95259593679458,5.7954108890477505,0.8293919409524398,3.814981314449749,66.54867256637168,0.8126279287269937,43.792325056433405,7.628761757123547,-0.26674568499848383,4.965710224091736,63.1858407079646,-0.21617618969373426,39.27765237020316,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,70.26548672566372,,,,,,,,,,,,,,,,
margin_improvement_flag,4009,,2.48147715801801,57.75240384615385,1.5953555363492382,49.52271859488354,5.636982642787888,0.26006669172186325,2.2086234631318025,52.60625501202887,1.4424842336005226,46.411977284460505,6.758880099896933,-0.5770366757295788,5.190604269511807,64.8471615720524,0.11115499497139862,39.329268292682926,7.8239564659485605,-1.0780244953886657,,,,,7.8239564659485605,-1.0780244953886657,,,,,7.8239564659485605,-1.0780244953886657,51.682692307692314,,,,,,,,,,,,False,,,,
revenue_good_eps_unconfirmed_flag,565,,3.503818182830026,70.79646017699115,0.8370564189377347,46.95259593679458,5.7954108890477505,0.8293919409524398,3.814981314449749,66.54867256637168,0.8126279287269937,43.792325056433405,7.628761757123547,-0.26674568499848383,4.965710224091736,63.1858407079646,-0.21617618969373426,39.27765237020316,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,70.26548672566372,,,,,,,,,,,,,,,,
revenue_good_eps_unconfirmed_flag,3143,,2.826802825618264,58.51680185399768,1.7597544204545212,50.4730563554093,6.09691722970135,0.5578015092253134,2.54774821854962,54.006085192697775,1.55839809389399,47.2972972972973,7.263383659852864,-0.3061449446373253,5.879017428269024,69.18429003021149,0.4159582900766053,40.836012861736336,8.331212171206236,-0.7789069585616717,,,,,8.331212171206236,-0.7789069585616717,,,,,8.331212171206236,-0.7789069585616717,54.461181923522595,,,,,,,,,,,,,False,,,
revenue_good_eps_unconfirmed_flag,866,,1.2716691019732793,55.074424898511495,-0.5304619490759928,37.234042553191486,4.025655652911091,-0.7830123915209405,0.9274854982200471,47.31800766283525,-1.0223507266628629,27.586206896551722,4.991410929767151,-1.5260741477158366,3.3963935959004776,53.54330708661418,-5.464952344894438,11.76470588235294,6.046845476892919,-2.125947773934116,,,,,6.046845476892919,-2.125947773934116,,,,,6.046845476892919,-2.125947773934116,41.94857916102841,,,,,,,,,,,,,True,,,
low_reaction_after_catalyst,565,,3.503818182830026,70.79646017699115,0.8370564189377347,46.95259593679458,5.7954108890477505,0.8293919409524398,3.814981314449749,66.54867256637168,0.8126279287269937,43.792325056433405,7.628761757123547,-0.26674568499848383,4.965710224091736,63.1858407079646,-0.21617618969373426,39.27765237020316,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,,,,,10.98486627814393,-2.1131516573571703,70.26548672566372,,,,,,,,,,,,,,,,
