date,category,category_cn,breakout_type,ticker,stock_id,name,stock_name,market,industry,score,judge,rebound_judge,revenue_period,revenue_yoy_pct,cumulative_yoy_pct,close,open,high,low,volume,volume_lots,volume_ratio,ma20,ma60,ema23,gap_ma20_pct,gap_ma60_pct,gap_ema23_pct,return_5d_pct,return_10d_pct,return_20d_pct,return_60d_pct,return_120d_pct,previous_20d_high,previous_20d_low,previous_40d_high,previous_40d_low,previous_60d_high,previous_60d_low,distance_to_previous_40d_high_pct,distance_to_previous_60d_high_pct,consolidation_range_pct,breakout_pct,limit_up_breakout,abnormal_volume_up,w_bottom_flag,w_bottom_right_side_flag,platform_base_flag,platform_right_side_flag,pullback_entry_zone_flag,pullback_right_side_flag,ma20_reclaim_setup_flag,early_attack_volume_flag,early_entry_watch_flag,right_side_follow_through_flag,rebound_from_5d_low_pct,neckline_price,neckline_source,neckline_distance_pct,neckline_challenge_flag,neckline_breakout_flag,platform_breakout_flag,volume_confirmed_breakout,breakout_close_near_high_flag,false_breakout_risk,pattern_stage,platform_high,platform_low,platform_width_pct,short_platform_high,short_platform_low,short_platform_width_pct,higher_lows_flag,ma5_turning_up_flag,ma10_turning_up_flag,available_days,price_data_warning,tdcc_date,holder_400_pct,holder_400_change,holder_1000_pct,holder_1000_change,tdcc_judgement,tdcc_weeks_used,tdcc_400_change_sum,tdcc_1000_change_sum,tdcc_400_up_weeks,tdcc_1000_up_weeks,tdcc_accumulation_signal,tdcc_accumulation_note,note
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2317,2317,鴻海,鴻海,listed,其他電子業,70.0,可觀察,,11507.0,54.19,37.89,256.0,258.5,259.0,252.5,34027046.0,34027.05,0.87,252.5,250.74,251.66,1.39,2.1,1.72,2.4,5.13,-3.21,-0.97,26.11,274.5,238.0,274.5,226.5,275.5,226.5,-6.74,-7.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,,20260904,,,,,,,,,,,,,量比0.87x；月營收YoY 54.2%；累計YoY 37.9%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2337,2337,旺宏,旺宏,listed,半導體業,70.0,可觀察,,11507.0,180.48,137.83,124.5,124.5,126.5,123.0,28816682.0,28816.68,0.52,125.88,134.43,124.56,-1.09,-7.39,-0.04,-1.19,0.4,-6.74,-11.07,-22.19,144.5,115.0,150.5,91.8,192.0,91.8,-17.28,-35.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.52x；月營收YoY 180.5%；累計YoY 137.8%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2356,2356,英業達,英業達,listed,電腦及週邊設備業,70.0,可觀察,,11507.0,65.73,40.78,66.1,68.2,68.2,65.2,24974529.0,24974.53,0.98,66.35,65.04,65.77,-0.38,1.63,0.5,-0.9,0.0,0.15,1.07,54.44,73.5,63.3,73.5,56.8,73.5,56.8,-10.07,-10.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.98x；月營收YoY 65.7%；累計YoY 40.8%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2885,2885,元大金,元大金,listed,金融保險業,70.0,可觀察,,11507.0,78.99,130.25,70.2,70.9,70.9,69.1,20843675.0,20843.67,0.86,65.97,66.19,66.24,6.41,6.06,5.98,7.34,12.5,2.93,13.96,58.82,70.5,61.8,70.8,59.9,72.3,59.9,-0.85,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.86x；月營收YoY 79.0%；累計YoY 130.2%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,5351,5351,鈺創,鈺創,otc,半導體業,70.0,可觀察,,11507.0,590.83,481.09,118.5,116.5,121.0,116.5,15412000.0,15412.0,0.96,120.35,99.88,113.39,-1.54,18.65,4.5,0.42,0.42,3.95,40.57,49.06,141.0,103.0,141.0,65.7,141.0,65.7,-15.96,-15.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.96x；月營收YoY 590.8%；累計YoY 481.1%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2382,2382,廣達,廣達,listed,電腦及週邊設備業,70.0,可觀察,,11507.0,131.32,92.67,347.5,350.0,351.5,340.5,13614465.0,13614.47,0.81,331.52,341.2,332.48,4.82,1.85,4.52,2.66,6.92,10.85,-6.08,22.57,347.0,300.0,385.0,279.0,393.0,279.0,-9.74,-11.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.81x；月營收YoY 131.3%；累計YoY 92.7%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,8021,8021,尖點,尖點,listed,其他電子業,70.0,可觀察,,11507.0,102.56,72.33,462.0,445.0,462.0,444.0,13046649.0,13046.65,2.07,424.57,454.91,426.07,8.81,1.56,8.43,6.21,18.92,6.33,-18.95,74.67,465.0,373.5,532.0,285.0,627.0,285.0,-13.16,-26.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比2.07x；月營收YoY 102.6%；累計YoY 72.3%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,6213,6213,聯茂,聯茂,listed,電子零組件業,70.0,可觀察,,11507.0,96.88,34.73,513.0,535.0,535.0,505.0,12259299.0,12259.3,0.81,512.88,389.9,489.61,0.02,31.57,4.78,-6.39,6.32,20.0,106.85,257.49,599.0,395.5,599.0,237.0,599.0,236.5,-14.36,-14.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.81x；月營收YoY 96.9%；累計YoY 34.7%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2363,2363,矽統,矽統,listed,半導體業,70.0,可觀察,,11507.0,72.07,95.03,52.5,52.0,53.4,51.1,9168337.0,9168.34,2.36,51.96,57.73,52.21,1.04,-9.07,0.56,2.74,3.75,-2.78,-6.91,3.75,58.5,49.2,69.2,44.3,76.1,44.3,-24.13,-31.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比2.36x；月營收YoY 72.1%；累計YoY 95.0%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,8996,8996,高力,高力,listed,電機機械,70.0,可觀察,,11507.0,57.63,115.43,1240.0,1390.0,1410.0,1205.0,8775069.0,8775.07,2.28,1201.0,1206.37,1187.42,3.25,2.79,4.43,5.53,8.3,15.35,8.77,36.11,1330.0,1045.0,1330.0,774.0,1680.0,774.0,-6.77,-26.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比2.28x；月營收YoY 57.6%；累計YoY 115.4%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2368,2368,金像電,金像電,listed,電子零組件業,70.0,可觀察,,11507.0,77.38,70.29,1120.0,1090.0,1145.0,1060.0,8130245.0,8130.24,0.79,1052.4,1067.63,1055.88,6.42,4.9,6.07,-3.86,18.14,20.95,-16.73,13.36,1245.0,910.0,1245.0,705.0,1450.0,705.0,-10.04,-22.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.79x；月營收YoY 77.4%；累計YoY 70.3%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,6209,6209,今國光,今國光,listed,光電業,70.0,可觀察,,11507.0,93.16,63.99,79.1,81.5,81.8,77.6,8030529.0,8030.53,0.76,74.34,76.45,75.64,6.41,3.46,4.57,-0.5,16.67,6.89,-0.25,33.16,88.5,65.6,88.5,56.7,104.5,56.7,-10.62,-24.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.76x；月營收YoY 93.2%；累計YoY 64.0%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,1714,1714,和桐,和桐,listed,化學工業,70.0,可觀察,,11507.0,77.38,61.22,16.45,16.75,16.75,16.35,7910221.0,7910.22,0.45,16.87,16.88,16.62,-2.48,-2.52,-1.01,-2.66,-1.2,-1.2,14.24,69.94,18.55,15.95,18.55,12.45,25.0,12.45,-11.32,-34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.45x；月營收YoY 77.4%；累計YoY 61.2%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2542,2542,興富發,興富發,listed,建材營造,70.0,可觀察,,11507.0,196.59,404.28,48.0,48.55,48.55,47.6,7664867.0,7664.87,0.89,47.4,45.01,47.04,1.27,6.64,2.04,2.89,-0.62,8.23,5.84,31.51,49.0,43.85,49.0,42.5,49.0,41.95,-2.04,-2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.89x；月營收YoY 196.6%；累計YoY 404.3%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,6834,6834,天二科技,天二科技,listed,電子零組件業,70.0,可觀察,,11507.0,88.24,44.28,97.0,95.0,99.5,94.2,5532933.0,5532.93,1.35,95.2,101.01,93.65,1.89,-3.97,3.58,7.9,7.9,0.41,26.8,209.9,116.0,85.5,143.0,70.2,143.0,70.2,-32.17,-32.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比1.35x；月營收YoY 88.2%；累計YoY 44.3%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2376,2376,技嘉,技嘉,listed,電腦及週邊設備業,70.0,可觀察,,11507.0,59.67,49.96,364.5,369.5,371.0,361.0,5309018.0,5309.02,0.65,357.18,344.15,352.94,2.05,5.91,3.27,1.82,6.89,4.29,7.21,46.68,402.0,335.5,402.0,312.0,402.0,312.0,-9.33,-9.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.65x；月營收YoY 59.7%；累計YoY 50.0%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,8043,8043,蜜望實,蜜望實,otc,電子零組件業,70.0,可觀察,,11507.0,63.24,61.67,144.0,146.0,149.5,142.5,4931000.0,4931.0,0.86,142.25,158.68,141.99,1.23,-9.25,1.42,1.05,6.67,7.06,-24.8,96.45,162.0,127.0,175.0,113.5,239.5,113.5,-17.71,-39.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.86x；月營收YoY 63.2%；累計YoY 61.7%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,2442,2442,新美齊,新美齊,listed,建材營造,70.0,可觀察,,11507.0,233.93,396.69,19.45,19.4,19.45,19.25,4540143.0,4540.14,2.54,19.46,19.39,19.41,-0.05,0.29,0.23,0.78,-0.77,-1.02,-1.52,-6.04,20.05,19.15,20.05,18.75,20.45,18.75,-2.99,-4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比2.54x；月營收YoY 233.9%；累計YoY 396.7%
20260907,revenue_pullback,營收成長股價回檔,revenue_pullback,5475,5475,德宏,德宏,otc,電子零組件業,70.0,可觀察,,11507.0,264.03,149.88,194.0,192.0,198.0,190.0,4316000.0,4316.0,0.52,178.7,184.03,178.44,8.56,5.42,8.72,-5.13,21.63,55.2,-18.49,-6.05,215.0,122.0,215.0,100.0,286.5,100.0,-9.77,-32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0,,20260904,,,,,,,,,,,,,量比0.52x；月營收YoY 264.0%；累計YoY 149.9%
