stock_id,stock_name,market,rows,start_date,end_date,latest_close,latest_volume,file_path,raw_url
7822,倍利科,TWSE,85,20260330,20260731,770.0,187051.0,data/stock_price_history/7822.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7822.csv
7823,奧義賽博-KY創,TWSE,114,20260205,20260731,80.0,21103.0,data/stock_price_history/7823.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7823.csv
7827,漢康-KY創,TWSE,44,20260529,20260731,142.5,173341.0,data/stock_price_history/7827.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7827.csv
7828,創新服務,TPEx,71,20250407,20260731,1340.0,506000.0,data/stock_price_history/7828.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7828.csv
7835,永悅健康-創,TWSE,6,20260724,20260731,29.8,91417.0,data/stock_price_history/7835.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7835.csv
7839,達人網,TPEx,33,20260615,20260731,45.55,35000.0,data/stock_price_history/7839.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7839.csv
7842,天能綠電,TPEx,58,20250407,20260731,79.9,24000.0,data/stock_price_history/7842.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7842.csv
8011,台通,TWSE,316,20250407,20260731,16.45,1261480.0,data/stock_price_history/8011.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8011.csv
8016,矽創,TWSE,316,20250407,20260731,266.5,2052498.0,data/stock_price_history/8016.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8016.csv
8021,尖點,TWSE,316,20250407,20260731,323.0,619360.0,data/stock_price_history/8021.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8021.csv
8024,佑華,TPEx,181,20250407,20260731,14.0,60000.0,data/stock_price_history/8024.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8024.csv
8027,鈦昇,TPEx,181,20250407,20260731,158.0,527000.0,data/stock_price_history/8027.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8027.csv
8028,昇陽半導體,TWSE,316,20250407,20260731,245.0,1506504.0,data/stock_price_history/8028.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8028.csv
8032,光菱,TPEx,181,20250407,20260731,34.6,62000.0,data/stock_price_history/8032.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8032.csv
8033,雷虎,TWSE,316,20250407,20260731,165.0,1045281.0,data/stock_price_history/8033.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8033.csv
8034,榮群,TPEx,181,20250407,20260731,18.4,53000.0,data/stock_price_history/8034.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/8034.csv
