signal_date,stock_id,stock_name,consecutive_appear_days_any_category,consecutive_appear_days_same_category,appear_count_5d,appear_count_10d,appear_count_20d,first_seen_date,last_seen_date,multi_category_flags,repeat_appear_label,repeat_appear_note
20260603,0056,元大高股息,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1215,卜蜂,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1304,台聚,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1305,華夏,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1313,聯成,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1402,遠東新,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1409,新纖,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1447,力鵬,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1504,東元,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1513,中興電,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1514,亞力,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1528,恩德,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,1536,和大,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1605,華新,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1609,大亞,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1708,東鹼,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1710,東聯,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1714,和桐,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1722,台肥,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1802,台玻,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1808,潤隆,10,1,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1810,和成,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1815,富喬,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,1904,正隆,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,1905,華紙,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2009,第一銅,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2027,大成鋼,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2061,風青,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2101,南港,10,3,5,10,10,20260523,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2103,台橡,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2105,正新,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2108,南帝,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2206,三陽工業,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2241,艾姆勒,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2301,光寶科,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2312,金寶,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2317,鴻海,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2324,仁寶,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2328,廣宇,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2329,華泰,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2337,旺宏,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2338,光罩,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2344,華邦電,10,10,5,10,10,20260523,20260603,pattern,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,2347,聯強,10,3,5,10,10,20260523,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2352,佳世達,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2353,宏碁,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,2354,鴻準,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2356,英業達,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,2357,華碩,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,2359,所羅門,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2360,致茂,10,3,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2363,矽統,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2365,昆盈,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2369,菱生,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2374,佳能,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2377,微星,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2379,瑞昱,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2382,廣達,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,2383,台光電,10,5,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2385,群光,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2390,云辰,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2392,正崴,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2402,毅嘉,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2404,漢唐,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2405,輔信,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,2406,國碩,10,1,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2408,南亞科,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,2413,環科,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2419,仲琦,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2436,偉詮電,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2441,超豐,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2449,京元電子,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2451,創見,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2453,凌群,10,2,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2455,全新,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2467,志聖,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2495,普安,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2498,宏達電,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2501,國建,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2515,中工,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2520,冠德,10,3,5,10,10,20260523,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2542,興富發,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2548,華固,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2606,裕民,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2615,萬海,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2645,長榮航太,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2646,星宇航空,10,4,5,10,10,20260523,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2838,聯邦銀,10,4,5,10,10,20260523,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2845,遠東銀,10,1,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2851,中再保,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2867,三商壽,10,3,5,10,10,20260523,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2880,華南金,10,3,5,10,10,20260523,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2881,富邦金,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2882,國泰金,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2883,凱基金,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2884,玉山金,10,1,5,10,10,20260523,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2886,兆豐金,10,2,5,10,10,20260523,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2887,台新新光金,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2889,國票金,10,4,5,10,10,20260523,20260603,range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2890,永豐金,10,1,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2891,中信金,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,2892,第一金,10,1,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,2897,王道銀行,10,2,5,10,10,20260523,20260603,range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3010,華立,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3011,今皓,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3013,晟銘電,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3017,奇鋐,10,1,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3019,亞光,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3022,威強電,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3023,信邦,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3028,增你強,10,5,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3035,智原,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3041,揚智,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3042,晶技,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3043,科風,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3044,健鼎,10,7,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3045,台灣大,10,10,5,10,10,20260523,20260603,pattern|range_rebound,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3051,力特,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3059,華晶科,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3062,建漢,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3066,李洲,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3149,正達,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3169,亞信,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3211,順達,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3217,優群,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3227,原相,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3231,緯創,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,3257,虹冠電,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3289,宜特,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3294,英濟,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3312,弘憶股,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3324,雙鴻,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3338,泰碩,10,10,5,10,10,20260523,20260603,pattern|range_rebound,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。
20260603,3362,先進光,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3374,精材,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3376,新日興,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3379,彬台,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3380,明泰,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3390,旭軟,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3406,玉晶光,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3413,京鼎,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3443,創意,10,3,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3483,力致,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3491,昇達科,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3515,華擎,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3533,嘉澤,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3535,晶彩科,10,10,5,10,10,20260523,20260603,pattern|range_rebound,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3545,敦泰,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3550,聯穎,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3551,世禾,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3580,友威科,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3592,瑞鼎,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3596,智易,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3663,鑫科,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
20260603,3680,家登,10,10,5,10,10,20260523,20260603,pattern,repeated_but_no_breakout,近 10 日上榜 10 次、近 20 日上榜 10 次，但尚未有效突破，需等待攻擊確認。
20260603,3689,湧德,10,10,5,10,10,20260523,20260603,pattern,stale_signal,反覆上榜但尚未突破，且量價、TDCC 或 benchmark 未同步轉強，需確認是否鈍化。
