signal_date,stock_id,stock_name,theme_name,theme_final_status,theme_status_group,candidate_source_type,candidate_line_group,candidate_line,two_line_overlap_flag,presentation_priority,model_score,tdcc_status,warrant_flow_signal,volume_ratio,return_20d,repeat_appear_label,volume_breakout_type,volume_breakout_priority,selection_status,volume_attack_bucket,theme_volume_attack_status,is_volume_attack_selected,is_volume_attack_watch,is_volume_attack_failed,created_at,source_files
20260909,6269,台郡,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,54.0,,no_signal,0.88,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6271,同欣電,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,54.0,,call_strong_inflow,0.96,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6274,台燿,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,75.0,,,1.55,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6278,台表科,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,54.0,,no_signal,0.41,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6285,啟碁,通信網路業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,D_降級_TDCC轉弱,70.0,,no_signal,0.66,-7.16,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6290,良維,電子零組件業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,range_near_high_watch,區間轉強 / 前高挑戰,False,,55.0,,,1.14,,repeated_but_no_breakout,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6291,沛亨,半導體業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,,2.06,,repeated_but_no_breakout,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6415,矽力*-KY,半導體業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,D_降級_TDCC轉弱,63.0,,call_strong_inflow,0.55,-7.13,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6426,統新,通信網路業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,no_signal,2.11,,continued_overheated,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6441,廣錠,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,,9.09,,first_seen,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6442,光聖,通信網路業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,62.0,,no_signal,1.11,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
