signal_date,stock_id,stock_name,close,volume,volume_ratio,ema23,ma20,ma60,ma120,distance_to_ema23_pct,distance_to_ma20_pct,distance_to_ma60_pct,high_20,high_60,high_120,low_20,low_60,low_120,support_1,support_2,resistance_1,resistance_2,macd_dif,macd_dea,macd_hist,rsi6,rsi14,kd_k,kd_d,kd_j,boll_mid,boll_upper,boll_lower,atr,atr_pct,obv,obv_ma20,obv_vs_ma20,mfi,cmf,price_position_summary_zh,technical_summary_zh,support_resistance_summary_zh,buy_condition_text_zh,take_profit_text_zh,exit_condition_text_zh,risk_control_text_zh
20260921,2412,中華電,144.5,9034372.0,0.7596,140.3864,139.475,138.4333,138.4458,2.9302,3.6028,4.3824,145.5,145.5,147.0,135.0,132.0,132.0,140.3864,138.4333,145.5,145.5,1.9764,1.2079,0.7685,83.3333,86.9565,94.7488,95.7111,92.8242,139.475,146.3381,132.6119,1.7143,1.1864,28610557.0,-58407825.85,高於20日均,90.4023,0.6791,收盤144.50；距23EMA 2.93%；距MA20 3.60%；量比0.76x,MACD柱狀體偏多；RSI偏熱；KD偏弱；OBV高於20日均,支撐觀察 140.39 / 138.43；壓力觀察 145.5 / 145.5,若回測支撐140.39不破或放量站上壓力145.5，可依模型條件執行第一筆。,接近壓力145.5到145.5且爆量不漲時，分批停利。,跌破140.39且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2413,環科,54.0,24916387.0,4.0585,48.2149,47.4475,44.5808,47.4829,11.9986,13.81,21.1284,58.4,58.4,67.3,41.55,34.5,34.5,48.2149,44.5808,58.4,58.4,2.5375,1.8213,0.7161,72.093,72.0408,71.3914,73.8337,66.5069,47.4475,55.7964,39.0986,3.5464,6.5675,338569980.0,277543452.4,高於20日均,88.6855,-0.0769,收盤54.00；距23EMA 12.00%；距MA20 13.81%；量比4.06x,MACD柱狀體偏多；RSI偏熱；KD偏弱；OBV高於20日均,支撐觀察 48.21 / 44.58；壓力觀察 58.4 / 58.4,若回測支撐48.21不破或放量站上壓力58.4，可依模型條件執行第一筆。,接近壓力58.4到58.4且爆量不漲時，分批停利。,跌破48.21且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2419,仲琦,30.65,10193931.0,4.7834,26.8521,26.7425,26.0075,28.7296,14.1438,14.6116,17.8506,30.65,30.65,39.85,24.1,22.0,22.0,26.8521,26.0075,30.65,30.65,0.8394,0.5366,0.3029,90.0,78.3784,75.384,58.8363,108.4792,26.7425,29.5324,23.9526,1.0964,3.5773,188595180.0,183430203.8,高於20日均,80.3394,-0.1107,收盤30.65；距23EMA 14.14%；距MA20 14.61%；量比4.78x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 26.85 / 26.01；壓力觀察 30.65 / 30.65,若回測支撐26.85不破或放量站上壓力30.65，可依模型條件執行第一筆。,接近壓力30.65到30.65且爆量不漲時，分批停利。,跌破26.85且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2421,建準,166.5,1442731.0,0.2587,161.1999,164.95,148.175,147.65,3.2879,0.9397,12.3671,184.0,184.0,184.0,140.5,118.5,118.5,164.95,148.175,184.0,184.0,3.8083,4.8948,-1.0865,56.25,40.5405,44.8645,33.6848,67.2239,164.95,181.7112,148.1888,7.4643,4.4831,369426322.0,375127805.05,低於20日均,35.5901,0.1569,收盤166.50；距23EMA 3.29%；距MA20 0.94%；量比0.26x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 164.95 / 148.18；壓力觀察 184.0 / 184.0,若回測支撐164.95不破或放量站上壓力184.0，可依模型條件執行第一筆。,接近壓力184.0到184.0且爆量不漲時，分批停利。,跌破164.95且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2426,鼎元,99.8,21381046.0,0.3797,92.9073,98.18,76.7008,70.6471,7.4189,1.65,30.116,111.0,111.0,111.0,80.3,45.3,31.5,98.18,76.7008,111.0,111.0,5.4675,6.4526,-0.9851,54.9451,43.8596,47.0136,39.4541,62.1327,98.18,106.7925,89.5675,7.5429,7.558,598291100.0,621914826.45,低於20日均,67.2101,0.0213,收盤99.80；距23EMA 7.42%；距MA20 1.65%；量比0.38x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 98.18 / 76.7；壓力觀察 111.0 / 111.0,若回測支撐98.18不破或放量站上壓力111.0，可依模型條件執行第一筆。,接近壓力111.0到111.0且爆量不漲時，分批停利。,跌破98.18且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2428,興勤,258.5,1000263.0,0.7386,253.8136,253.975,259.9167,242.8208,1.8464,1.7817,-0.5451,266.0,363.5,363.5,243.5,196.0,145.5,253.975,259.9167,266.0,363.5,1.2354,0.6083,0.6271,66.6667,52.2523,60.4095,50.7594,79.7098,253.975,262.7798,245.1702,8.6786,3.3573,73846755.0,72577327.35,高於20日均,59.6202,-0.0611,收盤258.50；距23EMA 1.85%；距MA20 1.78%；量比0.74x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 253.97 / 259.92；壓力觀察 266.0 / 363.5,若回測支撐253.97不破或放量站上壓力266.0，可依模型條件執行第一筆。,接近壓力266.0到363.5且爆量不漲時，分批停利。,跌破253.97且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2436,偉詮電,70.0,8568018.0,1.4181,66.947,67.16,64.9483,67.8967,4.5603,4.2287,7.778,73.0,79.3,84.4,61.3,49.7,49.7,67.16,64.9483,73.0,79.3,1.0128,0.9433,0.0695,71.0145,56.9038,53.4042,43.9357,72.3411,67.16,70.9271,63.3929,2.8,4.0,220891281.0,211402088.95,高於20日均,54.5207,0.1112,收盤70.00；距23EMA 4.56%；距MA20 4.23%；量比1.42x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 67.16 / 64.95；壓力觀察 73.0 / 79.3,若回測支撐67.16不破或放量站上壓力73.0，可依模型條件執行第一筆。,接近壓力73.0到79.3且爆量不漲時，分批停利。,跌破67.16且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2441,超豐,127.5,6951031.0,1.7138,117.7356,116.725,121.4783,115.3825,8.2935,9.2311,4.957,129.0,156.0,156.0,109.5,92.0,83.4,117.7356,121.4783,129.0,156.0,0.7494,-0.6626,1.412,,61.7647,75.9065,58.9429,109.8338,116.725,124.0266,109.4234,4.5,3.5294,440492704.0,417073389.95,高於20日均,62.5315,-0.0884,收盤127.50；距23EMA 8.29%；距MA20 9.23%；量比1.71x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 117.74 / 121.48；壓力觀察 129.0 / 156.0,若回測支撐117.74不破或放量站上壓力129.0，可依模型條件執行第一筆。,接近壓力129.0到156.0且爆量不漲時，分批停利。,跌破117.74且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2444,兆勁,13.85,2310416.0,4.4987,11.7116,11.5225,11.5117,12.2762,18.2588,20.1996,20.3124,13.85,13.85,14.75,10.8,10.5,10.5,11.7116,11.5117,13.85,13.85,0.3923,0.1569,0.2354,80.0,75.2212,74.0444,57.4845,107.1641,11.5225,13.0253,10.0197,0.6857,4.951,-2264755.0,-5249737.4,高於20日均,83.1231,0.2986,收盤13.85；距23EMA 18.26%；距MA20 20.20%；量比4.50x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 11.71 / 11.51；壓力觀察 13.85 / 13.85,若回測支撐11.71不破或放量站上壓力13.85，可依模型條件執行第一筆。,接近壓力13.85到13.85且爆量不漲時，分批停利。,跌破11.71且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2449,京元電子,301.5,56082091.0,2.2228,266.523,265.725,270.2583,284.3625,13.1234,13.4632,11.5599,310.0,367.5,367.5,231.0,195.0,195.0,266.523,270.2583,310.0,367.5,6.5079,2.9609,3.547,88.1188,61.658,67.6106,53.937,94.9576,265.725,294.7358,236.7142,12.3571,4.0986,1424898542.0,1300099580.6,高於20日均,68.1089,0.132,收盤301.50；距23EMA 13.12%；距MA20 13.46%；量比2.22x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 266.52 / 270.26；壓力觀察 310.0 / 367.5,若回測支撐266.52不破或放量站上壓力310.0，可依模型條件執行第一筆。,接近壓力310.0到367.5且爆量不漲時，分批停利。,跌破266.52且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2451,創見,286.0,1852572.0,0.6302,284.6639,287.3,275.85,283.8667,0.4694,-0.4525,3.6795,311.0,329.5,383.0,270.0,216.0,208.5,287.3,275.85,311.0,329.5,-1.772,-0.8594,-0.9127,67.2727,42.7419,50.3206,35.3487,80.2643,287.3,304.2594,270.3406,7.8214,2.7348,460566176.0,463146377.6,低於20日均,36.9783,-0.2799,收盤286.00；距23EMA 0.47%；距MA20 -0.45%；量比0.63x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 287.3 / 275.85；壓力觀察 311.0 / 329.5,若回測支撐287.3不破或放量站上壓力311.0，可依模型條件執行第一筆。,接近壓力311.0到329.5且爆量不漲時，分批停利。,跌破287.3且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2454,聯發科,5010.0,11237165.0,1.328,4408.9574,4397.0,4030.3333,3654.5417,13.6323,13.9413,24.3073,5035.0,5035.0,5035.0,3655.0,2990.0,1430.0,4408.9574,4030.3333,5035.0,5035.0,207.0985,180.0742,27.0243,76.7296,70.6231,64.0663,55.5249,81.1492,4397.0,5092.0002,3701.9998,220.0,4.3912,99590246.0,87895829.5,高於20日均,68.9513,,收盤5010.00；距23EMA 13.63%；距MA20 13.94%；量比1.33x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 4408.96 / 4030.33；壓力觀察 5035.0 / 5035.0,若回測支撐4408.96不破或放量站上壓力5035.0，可依模型條件執行第一筆。,接近壓力5035.0到5035.0且爆量不漲時，分批停利。,跌破4408.96且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2455,全新,572.0,15658626.0,1.2228,495.9726,506.875,398.7167,378.1042,15.329,12.8483,43.4603,590.0,590.0,590.0,374.5,255.0,246.5,506.875,398.7167,590.0,590.0,38.9823,38.7571,0.2251,79.3814,61.215,70.8138,65.4018,81.638,506.875,596.0005,417.7495,38.0,6.6434,597860733.0,529655103.45,高於20日均,60.0253,0.2846,收盤572.00；距23EMA 15.33%；距MA20 12.85%；量比1.22x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 506.88 / 398.72；壓力觀察 590.0 / 590.0,若回測支撐506.88不破或放量站上壓力590.0，可依模型條件執行第一筆。,接近壓力590.0到590.0且爆量不漲時，分批停利。,跌破506.88且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2464,盟立,192.5,9685560.0,0.6021,188.0789,193.3,173.8417,150.08,2.3507,-0.4139,10.7329,224.0,224.0,224.0,173.0,118.0,65.7,193.3,173.8417,224.0,224.0,2.1218,3.9258,-1.804,54.3478,53.252,43.3351,33.5443,62.9165,193.3,217.8215,168.7785,13.0714,6.7904,417712492.0,447636940.5,低於20日均,44.4187,0.0612,收盤192.50；距23EMA 2.35%；距MA20 -0.41%；量比0.60x,MACD柱狀體偏弱；RSI中性偏強；KD多方；OBV低於20日均,支撐觀察 193.3 / 173.84；壓力觀察 224.0 / 224.0,若回測支撐193.3不破或放量站上壓力224.0，可依模型條件執行第一筆。,接近壓力224.0到224.0且爆量不漲時，分批停利。,跌破193.3且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2465,麗臺,92.0,1415222.0,0.3732,91.8695,94.105,85.815,80.4033,0.142,-2.2369,7.2074,107.5,107.5,107.5,87.4,67.4,50.5,94.105,85.815,107.5,107.5,0.4932,1.4886,-0.9954,63.8889,45.6818,22.9364,19.8146,29.1801,94.105,103.0694,85.1406,5.2357,5.691,23192582.0,26334937.7,低於20日均,38.2966,-0.1258,收盤92.00；距23EMA 0.14%；距MA20 -2.24%；量比0.37x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 94.11 / 85.81；壓力觀察 107.5 / 107.5,若回測支撐94.11不破或放量站上壓力107.5，可依模型條件執行第一筆。,接近壓力107.5到107.5且爆量不漲時，分批停利。,跌破94.11且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2466,冠西電,110.0,1237185.0,0.904,101.844,102.5,98.31,75.3612,8.0083,7.3171,11.891,111.0,126.5,126.5,94.7,58.0,40.15,102.5,98.31,111.0,126.5,2.4495,2.0388,0.4107,63.3333,60.9603,70.7531,58.6964,94.8667,102.5,109.5583,95.4417,5.8571,5.3247,41718721.0,39356431.9,高於20日均,56.084,-0.2593,收盤110.00；距23EMA 8.01%；距MA20 7.32%；量比0.90x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 102.5 / 98.31；壓力觀察 111.0 / 126.5,若回測支撐102.5不破或放量站上壓力111.0，可依模型條件執行第一筆。,接近壓力111.0到126.5且爆量不漲時，分批停利。,跌破102.5且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2468,華經,46.55,26714608.0,4.8332,37.9075,36.525,35.6958,35.67,22.7989,27.447,30.4075,49.45,49.45,49.45,32.15,31.25,31.25,37.9075,35.6958,49.45,49.45,2.6051,1.1809,1.4242,86.6894,80.4651,84.6157,76.5763,100.6947,36.525,46.2558,26.7942,2.1714,4.6647,140419570.0,65539338.65,高於20日均,91.0128,-0.0439,收盤46.55；距23EMA 22.80%；距MA20 27.45%；量比4.83x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 37.91 / 35.7；壓力觀察 49.45 / 49.45,若回測支撐37.91不破或放量站上壓力49.45，可依模型條件執行第一筆。,接近壓力49.45到49.45且爆量不漲時，分批停利。,跌破37.91且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2472,立隆電,213.0,2522957.0,0.9782,221.0062,217.425,264.55,261.1625,-3.6226,-2.0352,-19.4859,245.5,488.0,488.0,205.0,198.5,125.0,221.0062,264.55,245.5,488.0,-8.7825,-10.4852,1.7027,48.7805,42.4658,35.4991,27.7045,51.0884,217.425,231.9355,202.9145,10.0357,4.7116,392969643.0,392869028.55,高於20日均,63.7168,-0.1509,收盤213.00；距23EMA -3.62%；距MA20 -2.04%；量比0.98x,MACD柱狀體偏多；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 221.01 / 264.55；壓力觀察 245.5 / 488.0,若回測支撐221.01不破或放量站上壓力245.5，可依模型條件執行第一筆。,接近壓力245.5到488.0且爆量不漲時，分批停利。,跌破221.01且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2474,可成,211.0,3356077.0,1.1812,205.7623,207.325,198.9167,202.4083,2.5455,1.7726,6.0746,214.5,214.5,266.0,202.0,177.0,177.0,207.325,198.9167,214.5,214.5,2.0313,2.1169,-0.0857,81.8182,45.614,71.0374,55.8976,101.317,207.325,212.6786,201.9714,3.6071,1.7095,84207519.0,73330862.7,高於20日均,54.6729,0.3427,收盤211.00；距23EMA 2.55%；距MA20 1.77%；量比1.18x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 207.32 / 198.92；壓力觀察 214.5 / 214.5,若回測支撐207.32不破或放量站上壓力214.5，可依模型條件執行第一筆。,接近壓力214.5到214.5且爆量不漲時，分批停利。,跌破207.32且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2485,兆赫,40.9,3326911.0,1.2,40.5618,40.78,42.9508,55.8079,0.8338,0.2943,-4.7748,45.65,56.3,86.9,37.55,32.3,32.3,40.78,42.9508,45.65,56.3,-0.9053,-1.0042,0.0988,77.0115,41.2281,51.849,31.7659,92.0151,40.78,44.3559,37.2041,1.4643,3.5802,1532113600.0,1528996579.4,高於20日均,43.2991,-0.2777,收盤40.90；距23EMA 0.83%；距MA20 0.29%；量比1.20x,MACD柱狀體偏多；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 40.78 / 42.95；壓力觀察 45.65 / 56.3,若回測支撐40.78不破或放量站上壓力45.65，可依模型條件執行第一筆。,接近壓力45.65到56.3且爆量不漲時，分批停利。,跌破40.78且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2486,一詮,234.5,3235161.0,0.4443,241.9364,250.25,237.5417,238.9958,-3.0737,-6.2937,-1.2805,307.5,307.5,318.0,228.0,166.5,132.0,250.25,237.5417,307.5,307.5,-2.7238,0.3996,-3.1235,43.4783,27.8075,16.8245,12.7611,24.9514,250.25,282.9504,217.5496,13.1429,5.6046,308028108.0,334267924.7,低於20日均,27.6254,-0.1976,收盤234.50；距23EMA -3.07%；距MA20 -6.29%；量比0.44x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 250.25 / 237.54；壓力觀察 307.5 / 307.5,若回測支撐250.25不破或放量站上壓力307.5，可依模型條件執行第一筆。,接近壓力307.5到307.5且爆量不漲時，分批停利。,跌破250.25且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2489,瑞軒,43.0,43474007.0,0.856,39.4806,40.7425,36.0908,39.9817,8.9143,5.5409,19.1439,45.5,45.5,57.7,34.5,24.05,24.05,40.7425,36.0908,45.5,45.5,1.6889,1.4878,0.2011,75.4167,50.5348,70.2954,56.4639,97.9584,40.7425,44.5619,36.9231,2.4893,5.789,908560720.0,730112624.2,高於20日均,53.4884,-0.1082,收盤43.00；距23EMA 8.91%；距MA20 5.54%；量比0.86x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 40.74 / 36.09；壓力觀察 45.5 / 45.5,若回測支撐40.74不破或放量站上壓力45.5，可依模型條件執行第一筆。,接近壓力45.5到45.5且爆量不漲時，分批停利。,跌破40.74且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2491,吉祥全,40.05,1556152.0,0.6214,40.9313,43.9075,36.9875,30.1575,-2.1531,-8.7855,8.2798,56.4,56.4,56.4,37.2,21.8,14.55,43.9075,36.9875,56.4,56.4,0.4954,1.3078,-0.8124,56.1644,37.3894,33.5127,26.879,46.7802,43.9075,53.4974,34.3176,2.8393,7.0894,58085233.0,59470539.5,低於20日均,40.0069,,收盤40.05；距23EMA -2.15%；距MA20 -8.79%；量比0.62x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV低於20日均,支撐觀察 43.91 / 36.99；壓力觀察 56.4 / 56.4,若回測支撐43.91不破或放量站上壓力56.4，可依模型條件執行第一筆。,接近壓力56.4到56.4且爆量不漲時，分批停利。,跌破43.91且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2492,華新科,308.5,22904042.0,0.7717,302.9512,301.55,327.875,303.1792,1.8316,2.3048,-5.9093,344.0,611.0,645.0,251.0,198.5,113.0,302.9512,327.875,344.0,611.0,2.4657,1.4573,1.0084,46.5116,51.7857,35.6366,43.8312,19.2475,301.55,337.1086,265.9914,20.6786,6.7029,405556376.0,437544605.85,低於20日均,52.6585,0.116,收盤308.50；距23EMA 1.83%；距MA20 2.30%；量比0.77x,MACD柱狀體偏多；RSI中性偏強；KD偏弱；OBV低於20日均,支撐觀察 302.95 / 327.88；壓力觀察 344.0 / 611.0,若回測支撐302.95不破或放量站上壓力344.0，可依模型條件執行第一筆。,接近壓力344.0到611.0且爆量不漲時，分批停利。,跌破302.95且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2495,普安,39.1,3372973.0,2.5562,37.7767,37.6525,40.0292,41.7838,3.503,3.8444,-2.3213,40.2,55.6,55.6,35.9,31.25,31.25,37.7767,40.0292,40.2,55.6,-0.2508,-0.5188,0.2681,72.6027,56.9697,57.8882,46.7385,80.1876,37.6525,39.2631,36.0419,1.4679,3.7541,410164337.0,405738920.45,高於20日均,69.9575,-0.207,收盤39.10；距23EMA 3.50%；距MA20 3.84%；量比2.56x,MACD柱狀體偏多；RSI中性偏強；KD多方；OBV高於20日均,支撐觀察 37.78 / 40.03；壓力觀察 40.2 / 55.6,若回測支撐37.78不破或放量站上壓力40.2，可依模型條件執行第一筆。,接近壓力40.2到55.6且爆量不漲時，分批停利。,跌破37.78且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2501,國建,21.7,1579142.0,0.7933,22.144,22.22,22.6933,23.2271,-2.0051,-2.3402,-4.3771,23.25,24.9,28.4,20.85,20.85,20.85,22.22,22.6933,23.25,24.9,-0.3214,-0.2544,-0.067,37.1429,33.3333,31.8009,23.7544,47.8939,22.22,23.276,21.164,0.4393,2.0244,-8637886.0,-9654597.75,高於20日均,51.3188,-0.2347,收盤21.70；距23EMA -2.01%；距MA20 -2.34%；量比0.79x,MACD柱狀體偏弱；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 22.22 / 22.69；壓力觀察 23.25 / 24.9,若回測支撐22.22不破或放量站上壓力23.25，可依模型條件執行第一筆。,接近壓力23.25到24.9且爆量不漲時，分批停利。,跌破22.22且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2515,中工,12.0,6256703.0,1.1634,11.9909,11.985,12.3383,12.7363,0.0759,0.1252,-2.7419,12.5,15.3,15.3,11.7,11.3,11.3,11.9909,12.3383,12.5,15.3,-0.0457,-0.0603,0.0146,50.0,48.3871,34.2332,29.6039,43.492,11.985,12.1745,11.7955,0.2464,2.0536,500973285.0,500613005.25,高於20日均,64.884,-0.2608,收盤12.00；距23EMA 0.08%；距MA20 0.13%；量比1.16x,MACD柱狀體偏多；RSI偏弱；KD多方；OBV高於20日均,支撐觀察 11.99 / 12.34；壓力觀察 12.5 / 15.3,若回測支撐11.99不破或放量站上壓力12.5，可依模型條件執行第一筆。,接近壓力12.5到15.3且爆量不漲時，分批停利。,跌破11.99且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2520,冠德,38.35,1214024.0,0.7426,36.6179,36.5625,35.6433,33.5929,4.7302,4.8889,7.5939,39.6,39.6,39.6,34.85,33.3,28.5,36.6179,35.6433,39.6,39.6,0.5396,0.4181,0.1215,91.3043,72.2772,60.4432,58.3212,64.6871,36.5625,38.1272,34.9978,0.8964,2.3375,-30074564.0,-38037761.6,高於20日均,69.4016,0.1963,收盤38.35；距23EMA 4.73%；距MA20 4.89%；量比0.74x,MACD柱狀體偏多；RSI偏熱；KD多方；OBV高於20日均,支撐觀察 36.62 / 35.64；壓力觀察 39.6 / 39.6,若回測支撐36.62不破或放量站上壓力39.6，可依模型條件執行第一筆。,接近壓力39.6到39.6且爆量不漲時，分批停利。,跌破36.62且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2530,華建,20.2,1005021.0,0.7525,19.8934,19.79,19.6608,20.2767,1.5412,2.0718,2.7425,21.25,21.5,25.1,18.75,18.45,17.7,19.8934,19.6608,21.25,21.5,0.2075,0.1352,0.0723,51.7241,53.9823,52.2506,53.8669,49.018,19.79,20.7566,18.8234,0.6714,3.3239,-40889125.0,-41292634.3,高於20日均,54.8498,-0.1048,收盤20.20；距23EMA 1.54%；距MA20 2.07%；量比0.75x,MACD柱狀體偏多；RSI中性偏強；KD偏弱；OBV高於20日均,支撐觀察 19.89 / 19.66；壓力觀察 21.25 / 21.5,若回測支撐19.89不破或放量站上壓力21.25，可依模型條件執行第一筆。,接近壓力21.25到21.5且爆量不漲時，分批停利。,跌破19.89且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
20260921,2538,基泰,8.57,2182774.0,1.9972,8.8328,8.8035,9.3202,9.587,-2.9753,-2.6524,-8.0492,9.15,10.15,10.4,8.46,8.46,8.46,8.8328,9.3202,9.15,10.15,-0.1734,-0.1681,-0.0053,33.3333,35.8696,16.7695,17.9876,14.3331,8.8035,9.138,8.469,0.1557,1.817,-29458576.0,-20278053.0,低於20日均,9.8874,-0.4918,收盤8.57；距23EMA -2.98%；距MA20 -2.65%；量比2.00x,MACD柱狀體偏弱；RSI偏弱；KD偏弱；OBV低於20日均,支撐觀察 8.83 / 9.32；壓力觀察 9.15 / 10.15,若回測支撐8.83不破或放量站上壓力9.15，可依模型條件執行第一筆。,接近壓力9.15到10.15且爆量不漲時，分批停利。,跌破8.83且隔日站不回，或放量長黑跌破近期低點，退出或降風險。,模型入選後仍需依支撐、23EMA、量價失敗與TDCC轉弱做管理；風險標籤不作為事後否決模型命中。
