audit_version,snapshot_report_date,expected_session_status,pipeline_commit_sha,snapshot_commit_sha,paired_source_commit_sha,paired_source_resolution,dispatcher_warrant_source_mode,production_code_sha256,formal_snapshot_path,formal_snapshot_sha256,formal_snapshot_manifest_v1_sha256,watch_artifact_path,watch_artifact_sha256,candidate_artifact_path,candidate_artifact_sha256,official_warrant_artifact_path,official_warrant_artifact_sha256,manifest_row_sha256,formal_row_sha256,watch_row_sha256,candidate_row_sha256,candidate_row_present,official_warrant_row_sha256,official_warrant_row_present,formal_row_number,watch_row_number,candidate_row_number,official_warrant_row_number,signal_date,report_line,model_id,stock_id,source_row_index,watch_warrant_signal,candidate_warrant_signal,official_warrant_signal,formal_warrant_signal,watch_source_score,candidate_source_score,watch_source_rank,candidate_source_rank,watch_candidate_score_collision,watch_candidate_rank_collision,canonical_warrant_source_type,published_warrant_score_source,published_warrant_basis_signal,watch_tdcc_status,candidate_tdcc_status,published_tdcc_status,counterfactual_tdcc_status,watch_false_breakout_risk,candidate_false_breakout_risk,published_false_breakout_risk,counterfactual_false_breakout_risk,published_tdcc_positive,counterfactual_tdcc_positive,published_tdcc_distribution,counterfactual_tdcc_distribution,published_score_context,counterfactual_score_context,collision_fields,published_counterfactual_collision_fields,warrant_bonus_points,published_warrant_bonus_points,counterfactual_warrant_bonus_points,published_collision_component_effects,counterfactual_collision_component_effects,published_base_model_score,counterfactual_base_model_score,base_model_score_delta,published_operation_score,published_tdcc_score,counterfactual_tdcc_score,tdcc_score_delta,published_pattern_score,published_risk_penalty,counterfactual_risk_penalty,risk_penalty_delta,published_component_replay_final_rank_score,published_component_replay_rounding_gap,published_component_replay_match,published_final_rank_score,counterfactual_final_rank_score,score_delta,replay_status,replay_error,published_model_rank,counterfactual_model_rank,rank_delta,rank_replay_status,watch_candidate_collision,candidate_official_match,formal_candidate_match,watch_disposition,formal_row_disposition,impact_scope,evidence_status,reason
volume_v2_warrant_lineage_history_audit_v2,20260715,trading_day_snapshot_present,e584ea3bbe10133d440152f75010d5d114a51d3e,d1d56213a43bd3dfd83642104764e2d14cb5c79f,e584ea3bbe10133d440152f75010d5d114a51d3e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,7bdbf9c4d2a29c757a1d488bd70c67033802cad76e8cf58b89648b8ce2c8b13f,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260715.csv,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,output/latest/volume_breakout_watch_latest.csv,9458ffabf63d338b6bee27887a740a6d94680fdad56e917591f948b3e40de25b,output/latest/all_candidates_latest.csv,6401e31b3d352c45d1e3c671f1da0dc6b18448791cf76b1be5e17741e37529dc,output/latest/warrant_flow_latest.csv,1e8daa0d8270129e824d6479e7229a69ac9a48b62dd54fa3c38104b6812132a6,e179020f5c0c8d306d173252a2b2b27ac9820cad4555747ee80b6eee5b392fbd,0456bf3848d2e2be908e5a152071b95359677dafd85c87e7829e0896d6977ae5,758e048e82c7ee476b62f15caa1df5d3ef33670410d11e2c29439028a2546894,1ea21f2427085e9503ed2daf0f521a5f3f168d3d066965fe3acbd95896ecd799,True,,False,2,11,45,,20260715,mainstream,volume_range_breakout_v2_low_position_volume_attack,3024,volume_breakout:11,,,,,69.0,69.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,2,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",88.2,88.2,0,0.0,0.0,0.0,0,2.2,0.0,0.0,0,90.4,0,True,90.4,90.4,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260715,trading_day_snapshot_present,e584ea3bbe10133d440152f75010d5d114a51d3e,d1d56213a43bd3dfd83642104764e2d14cb5c79f,e584ea3bbe10133d440152f75010d5d114a51d3e,manifest_pipeline_commit_exact_source_blob,legacy_watch_overrides_candidate,7bdbf9c4d2a29c757a1d488bd70c67033802cad76e8cf58b89648b8ce2c8b13f,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260715.csv,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,output/latest/volume_breakout_watch_latest.csv,9458ffabf63d338b6bee27887a740a6d94680fdad56e917591f948b3e40de25b,output/latest/all_candidates_latest.csv,6401e31b3d352c45d1e3c671f1da0dc6b18448791cf76b1be5e17741e37529dc,output/latest/warrant_flow_latest.csv,1e8daa0d8270129e824d6479e7229a69ac9a48b62dd54fa3c38104b6812132a6,e179020f5c0c8d306d173252a2b2b27ac9820cad4555747ee80b6eee5b392fbd,2318c66b3bfa201a22495213c8173c31c39fa6b910f9c4dcdb6aafe7b7efb39d,532be32ab4e05f790bb49bf5275c422d09d9cc65d4542f454823612902ef419f,3a9237cd6554d580a9986e1bbf11268ce0920eb06994fd3ded19d131d60921e0,True,,False,3,3,10,,20260715,non_mainstream,volume_range_breakout_v2_high_position_volume_attack,1810,volume_breakout:3,,,,,91.0,91.0,,,False,False,all_candidates_projection,legacy_watch,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",64.0,64.0,0,0.0,0.0,0.0,0,4.8,0.0,0.0,0,68.8,0,True,68.8,68.8,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260716,trading_day_snapshot_present,91e7b3d58f19160139b992e2a13b518013a47516,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,snapshot_history_exact_blob_fallback,canonical_candidate_after_watch_merge,48ea0997f680955d16a1b08bc8b7c37f900ec54a01d46e0faf6b4def0b2e1cf5,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260716.csv,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,output/latest/volume_breakout_watch_latest.csv,0ba48d955fdf7d805271d75bb263c9a2a3449ae768254735932bb96c5a9f4d1c,output/latest/all_candidates_latest.csv,73f88c20625929edde1edabaabb86a2e0285bae2d2efa53ae8d7fd1461ec0e38,output/latest/warrant_flow_latest.csv,55740be644d15f8f9d7866bc019bf6b8d00f03898b88a3fbadeeefca47479eb1,4635a1e230ef5c4f1d368a16d7451cdb6336162f18508a63e55ff29ec4934387,4b56ef6d64fc6b7350f31e664c1d2ac7d55b558525a03da940e08a3907cf1ce2,651ced5283b7e90b2092bcc0018f44f2b6a037e37a6f99e313db99c40a5a1dba,d1d019bd274ec626e317325947d75fd46e25ac8f6048cbf7d232f9be08c3baa7,True,,False,0,8,13,,20260716,mainstream,volume_range_breakout_v2_high_position_volume_attack,6243,volume_breakout:8,,,,,99.0,99.0,,,False,False,all_candidates_projection,canonical_candidate,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",69.0,69.0,0,4.0,0.0,0.0,0,2.4,0.0,0.0,0,75.4,0,True,75.4,75.4,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260716,trading_day_snapshot_present,91e7b3d58f19160139b992e2a13b518013a47516,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,snapshot_history_exact_blob_fallback,canonical_candidate_after_watch_merge,48ea0997f680955d16a1b08bc8b7c37f900ec54a01d46e0faf6b4def0b2e1cf5,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260716.csv,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,output/latest/volume_breakout_watch_latest.csv,0ba48d955fdf7d805271d75bb263c9a2a3449ae768254735932bb96c5a9f4d1c,output/latest/all_candidates_latest.csv,73f88c20625929edde1edabaabb86a2e0285bae2d2efa53ae8d7fd1461ec0e38,output/latest/warrant_flow_latest.csv,55740be644d15f8f9d7866bc019bf6b8d00f03898b88a3fbadeeefca47479eb1,4635a1e230ef5c4f1d368a16d7451cdb6336162f18508a63e55ff29ec4934387,0cf07089144130c0f8da1c635370ada632a9a0871d37f4f05f3dead5ecedf5c5,5c8ab5e5748fe5e06e02cd5ee40be16842d0278c8aa96332091b08e0319bab0c,6df9de76f44e0c916be7f10ed736be5320e54bef9e7bea173e5fa1d5b845c1dc,True,,False,1,3,15,,20260716,mainstream,volume_range_breakout_v2_high_position_volume_attack,4534,volume_breakout:3,,,,,94.0,94.0,,,False,False,all_candidates_projection,canonical_candidate,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",64.0,64.0,0,4.0,0.0,0.0,0,5.0,0.0,0.0,0,73.0,0,True,73.0,73.0,0,resolved,,2,2,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260716,trading_day_snapshot_present,91e7b3d58f19160139b992e2a13b518013a47516,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,snapshot_history_exact_blob_fallback,canonical_candidate_after_watch_merge,48ea0997f680955d16a1b08bc8b7c37f900ec54a01d46e0faf6b4def0b2e1cf5,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260716.csv,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,output/latest/volume_breakout_watch_latest.csv,0ba48d955fdf7d805271d75bb263c9a2a3449ae768254735932bb96c5a9f4d1c,output/latest/all_candidates_latest.csv,73f88c20625929edde1edabaabb86a2e0285bae2d2efa53ae8d7fd1461ec0e38,output/latest/warrant_flow_latest.csv,55740be644d15f8f9d7866bc019bf6b8d00f03898b88a3fbadeeefca47479eb1,4635a1e230ef5c4f1d368a16d7451cdb6336162f18508a63e55ff29ec4934387,d6b2ce25a1c3ef85177fe2a63bd3cf4d6115fb6f08b24c17bd4c47ee2a0bce1b,344eceba4dec51b7b1acb90d144411bc7630513660846ae72ad3e64452e3980a,,False,,False,2,1,,,20260716,mainstream,volume_range_breakout_v2_low_position_volume_attack,6680,volume_breakout:1,,,,,,,,,False,False,negative_projection_no_candidate_row,canonical_candidate,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",{},,,2,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",95.2,95.2,0,0.0,0.0,0.0,0,2.5,0.0,0.0,0,97.7,0,True,97.7,97.7,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260716,trading_day_snapshot_present,91e7b3d58f19160139b992e2a13b518013a47516,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,snapshot_history_exact_blob_fallback,canonical_candidate_after_watch_merge,48ea0997f680955d16a1b08bc8b7c37f900ec54a01d46e0faf6b4def0b2e1cf5,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260716.csv,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,output/latest/volume_breakout_watch_latest.csv,0ba48d955fdf7d805271d75bb263c9a2a3449ae768254735932bb96c5a9f4d1c,output/latest/all_candidates_latest.csv,73f88c20625929edde1edabaabb86a2e0285bae2d2efa53ae8d7fd1461ec0e38,output/latest/warrant_flow_latest.csv,55740be644d15f8f9d7866bc019bf6b8d00f03898b88a3fbadeeefca47479eb1,4635a1e230ef5c4f1d368a16d7451cdb6336162f18508a63e55ff29ec4934387,27c0aa09e00d60ae2f8a1a528005b68300d6d8cd0866d7122e16d440dbd2ad01,9c7b0b7b9b10c5385ae9941ae130c4f408c8010c98452c451b1716d3506eb044,ec2dcabc6d2ea75b61eba677cadfc889871807d59b788cc13bbad07de67e9ffb,True,,False,3,9,11,,20260716,mainstream,volume_range_breakout_v2_low_position_volume_attack,8932,volume_breakout:9,,,,,103.0,103.0,,,False,False,all_candidates_projection,canonical_candidate,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,2,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",80.8,80.8,0,4.0,0.0,0.0,0,0.3,0.0,0.0,0,85.1,0,True,85.1,85.1,0,resolved,,2,2,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260716,trading_day_snapshot_present,91e7b3d58f19160139b992e2a13b518013a47516,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,6dc7ffb9bd972836849d7ae74dd3c7d2c4d1b4ec,snapshot_history_exact_blob_fallback,canonical_candidate_after_watch_merge,48ea0997f680955d16a1b08bc8b7c37f900ec54a01d46e0faf6b4def0b2e1cf5,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260716.csv,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,ed1be00bc5d22940b8ad87116545feb7bdabc2bee778c3762b55cff8eee28a9f,output/latest/volume_breakout_watch_latest.csv,0ba48d955fdf7d805271d75bb263c9a2a3449ae768254735932bb96c5a9f4d1c,output/latest/all_candidates_latest.csv,73f88c20625929edde1edabaabb86a2e0285bae2d2efa53ae8d7fd1461ec0e38,output/latest/warrant_flow_latest.csv,55740be644d15f8f9d7866bc019bf6b8d00f03898b88a3fbadeeefca47479eb1,4635a1e230ef5c4f1d368a16d7451cdb6336162f18508a63e55ff29ec4934387,38291ca3f7d7a1a37746b772159817b40e830d1d0d56ecdb85b3f8e3f75691cb,ae29eda21c044831f2d7e044e3f75f692a545716d9b96f16109ce9d78aef5af7,d682f3b40d7b5ab46a0e604ef27b272c8108f64e475142e457edf179c4c6eaec,True,ee8fc28b30f4e195b9e1e9121ffed3f2b51cb3f71ae42ce84a847b12b07eecf4,True,4,0,14,11,20260716,non_mainstream,volume_range_breakout_v2_high_position_volume_attack,6505,volume_breakout:0,call_put_bullish,call_strong_inflow,call_strong_inflow,call_strong_inflow,99.0,99.0,,,False,False,all_candidates_projection,canonical_candidate,call_strong_inflow,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""call_strong_inflow""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""call_strong_inflow""}",warrant_flow_signal,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",64.0,64.0,0,4.0,0.0,0.0,0,5.0,0.0,0.0,0,73.0,0,True,73.0,73.0,0,resolved,,1,1,0,resolved,True,True,True,superseded_advisory_snapshot,verified_clean,watch_only_no_formal_score_or_rank_effect,complete,"legacy collision values differ, but independently replayed formal score and rank are unchanged: fields=warrant_flow_signal"
volume_v2_warrant_lineage_history_audit_v2,20260717,trading_day_snapshot_present,a45c1a25e7e03fb8040d903339045892742cb3c0,e73e4425e34aeaffae432d2e68a2ec9cfac11411,e73e4425e34aeaffae432d2e68a2ec9cfac11411,snapshot_history_exact_blob_fallback,canonical_candidate_after_watch_merge,48ea0997f680955d16a1b08bc8b7c37f900ec54a01d46e0faf6b4def0b2e1cf5,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260717.csv,146129f34466f5576d04e1e482cef8656b5f23a563017017da3ea2fd5449035f,146129f34466f5576d04e1e482cef8656b5f23a563017017da3ea2fd5449035f,output/latest/volume_breakout_watch_latest.csv,b0c59b9ff2159f16c913b990edbb7a2c0f15a82f6e308d126d729f885e203d7b,output/latest/all_candidates_latest.csv,b95fb177acbd82642758d09215b55712b71a7b0b722e17608c82e15667324fcd,output/latest/warrant_flow_latest.csv,01d9b53f670f9caf0d52add43c491f711d752ef7af4a1272244cdbc894aef6dd,ffc237d666a20ddb89b9a5742c6efbaef6af8e53cde2f7302f7ca3ef8084528c,c3394e732a889236572c4d967e640845d46dc02d244b666ab8751d4b39c8721c,c7ed17ed7c246564c4dcd079a8f85fbe87566e0036eae75b5abc7ad73093942e,,False,,False,0,2,,,20260717,mainstream,volume_range_breakout_v2_high_position_volume_attack,3288,volume_breakout:2,,,,,,,,,False,False,negative_projection_no_candidate_row,canonical_candidate,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",{},,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",65.0,65.0,0,6.0,0.0,0.0,0,15.0,0.0,0.0,0,86.0,0,True,86.0,86.0,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260717,trading_day_snapshot_present,a45c1a25e7e03fb8040d903339045892742cb3c0,e73e4425e34aeaffae432d2e68a2ec9cfac11411,e73e4425e34aeaffae432d2e68a2ec9cfac11411,snapshot_history_exact_blob_fallback,canonical_candidate_after_watch_merge,48ea0997f680955d16a1b08bc8b7c37f900ec54a01d46e0faf6b4def0b2e1cf5,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260717.csv,146129f34466f5576d04e1e482cef8656b5f23a563017017da3ea2fd5449035f,146129f34466f5576d04e1e482cef8656b5f23a563017017da3ea2fd5449035f,output/latest/volume_breakout_watch_latest.csv,b0c59b9ff2159f16c913b990edbb7a2c0f15a82f6e308d126d729f885e203d7b,output/latest/all_candidates_latest.csv,b95fb177acbd82642758d09215b55712b71a7b0b722e17608c82e15667324fcd,output/latest/warrant_flow_latest.csv,01d9b53f670f9caf0d52add43c491f711d752ef7af4a1272244cdbc894aef6dd,ffc237d666a20ddb89b9a5742c6efbaef6af8e53cde2f7302f7ca3ef8084528c,33aa8dbb6740589bf6c3e0ed22f0f7543a2ba4675c1c0917547b92583cc711f7,e9992c4ecb76ca22b64e8e4fc42a5401ddb0db7bce0bfe2d42f90b5897fcad60,01165a4ca63ed638a6e23b6d561bc8ba2c330502d287eeca2c5de54742773df7,True,,False,1,1,6,,20260717,mainstream,volume_range_breakout_v2_high_position_volume_attack,6243,volume_breakout:1,,,,,91.0,91.0,,,False,False,all_candidates_projection,canonical_candidate,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}","{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",64.0,64.0,0,0.0,0.0,0.0,0,4.5,0.0,0.0,0,68.5,0,True,68.5,68.5,0,resolved,,2,2,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
volume_v2_warrant_lineage_history_audit_v2,20260717,trading_day_snapshot_present,a45c1a25e7e03fb8040d903339045892742cb3c0,e73e4425e34aeaffae432d2e68a2ec9cfac11411,e73e4425e34aeaffae432d2e68a2ec9cfac11411,snapshot_history_exact_blob_fallback,canonical_candidate_after_watch_merge,48ea0997f680955d16a1b08bc8b7c37f900ec54a01d46e0faf6b4def0b2e1cf5,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260717.csv,146129f34466f5576d04e1e482cef8656b5f23a563017017da3ea2fd5449035f,146129f34466f5576d04e1e482cef8656b5f23a563017017da3ea2fd5449035f,output/latest/volume_breakout_watch_latest.csv,b0c59b9ff2159f16c913b990edbb7a2c0f15a82f6e308d126d729f885e203d7b,output/latest/all_candidates_latest.csv,b95fb177acbd82642758d09215b55712b71a7b0b722e17608c82e15667324fcd,output/latest/warrant_flow_latest.csv,01d9b53f670f9caf0d52add43c491f711d752ef7af4a1272244cdbc894aef6dd,ffc237d666a20ddb89b9a5742c6efbaef6af8e53cde2f7302f7ca3ef8084528c,9cfd731ad9817b58e0b02d8442da13126ca95a84018839f0600e412c3d35dbd3,116a5cd69ebf75d9b2bebaa19b6f66e0cea29ebe9ae56e6f1f7a127f27974c98,,False,,False,2,0,,,20260717,non_mainstream,volume_range_breakout_v2_high_position_volume_attack,4139,volume_breakout:0,,,,,,,,,False,False,negative_projection_no_candidate_row,canonical_candidate,,,,,,False,False,False,False,False,False,False,False,"{""downgrade_flags"":"""",""false_breakout_risk"":""False"",""tdcc_accumulation_signal"":""False"",""tdcc_distribution"":""False"",""tdcc_positive"":""False"",""tdcc_status"":"""",""warrant_flow_signal"":""""}",{},,,0,0,0,"{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}","{""base_model_score"":""0"",""risk_penalty"":""0"",""tdcc_score"":""0"",""warrant_bonus"":""0""}",69.0,69.0,0,4.0,0.0,0.0,0,5.0,0.0,0.0,0,78.0,0,True,78.0,78.0,0,resolved,,1,1,0,resolved,False,True,True,current_canonical_match,verified_clean,none,complete,"published and canonical collision contexts, components, and rank agree"
