rank,signal_date,stock_id,stock_name,theme,theme_mainstream_status,tdcc_weekly_increase_score,tdcc_consecutive_accumulation_score,tdcc_1w_change_400,tdcc_1w_change_600,tdcc_1w_change_800,tdcc_1w_change_1000,tdcc_four_threshold_weekly_increase_sum,tdcc_weighted_weekly_increase_score,tdcc_effective_increase_count,tdcc_sync_bonus,tdcc_theme_bonus,volume_ma20_lots,tdcc_low_volume_penalty,tdcc_high_pair_effective_streak_weeks,tdcc_high_pair_streak_bonus,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,tdcc_price_phase,tdcc_phase_group_zh,risk_bucket,risk_bucket_zh,price_return_20d,distance_ma20_pct,relative_return_vs_benchmark,ranking_note_zh,price_context_date,price_context_source,price_start_date_5d,price_start_date_10d,price_start_date_20d,report_price_return_5d,report_price_return_10d,report_price_return_20d,report_distance_ma20_pct,tdcc_facts_zh,price_facts_zh,historical_evidence_status,historical_evidence_zh
174,20260911,8044,網家,數位雲端,mainstream_leader,5.46,10.46,0.3400000000000034,0.3399999999999963,0.6400000000000006,0.6299999999999955,1.9499999999999957,5.46,2,5.0,5.0,373.65,10.0,2,5.0,2,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-12.66540642722116,-5.5504446488807035,-3.513207580954891,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；800/1000張有效連續增加 2 週；20日均量低於1000張,20260911,data/stock_price_history/8044.csv,20260904,20260828,20260814,-3.749999999999998,-5.327868852459005,-12.66540642722116,-5.5504446488807035,>400／600／800／1000張：+0.34／+0.34／+0.64／+0.63百分點；800/1000有效連增：2週,截至20260911；5日：-3.75%；10日：-5.33%；20日：-12.67%；距MA20：-5.55%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
175,20260911,6223,旺矽,半導體設備 / CoWoS,mainstream_leader,5.45,5.45,0.5100000000000051,0.10999999999999943,-0.03999999999999915,-0.03999999999999915,0.6200000000000045,0.45,1,0.0,5.0,1151.25,0.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6223.csv,20260904,20260828,20260814,9.02036857419981,11.729622266401595,-12.73291925465838,4.136748969287063,>400／600／800／1000張：+0.51／+0.11／-0.04／-0.04百分點；800/1000有效連增：0週,截至20260911；5日：+9.02%；10日：+11.73%；20日：-12.73%；距MA20：+4.14%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
176,20260911,2236,百達-KY,汽車工業,mainstream_leader,5.44,5.44,0.38000000000000966,0.4200000000000017,0.4200000000000017,1.990000000000002,3.210000000000015,10.44,1,0.0,5.0,285.94,10.0,0,0.0,2,True,True,tdcc_leading_price,TDCC 領先股價 / 潛伏吸籌,strong_but_pre_move,籌碼強但尚未發動,-3.529411764705881,0.6958657388456801,1.550983640435477,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/2236.csv,20260904,20260828,20260814,1.2345679012345734,1.2345679012345734,-3.529411764705881,0.6958657388456801,>400／600／800／1000張：+0.38／+0.42／+0.42／+1.99百分點；800/1000有效連增：0週,截至20260911；5日：+1.23%；10日：+1.23%；20日：-3.53%；距MA20：+0.70%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
177,20260911,6194,育富,電子零組件業,mainstream_leader,5.21,5.21,0.75,-0.060000000000002274,-0.05999999999999517,-0.060000000000002274,0.75,0.21,1,0.0,5.0,28150.0,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6194.csv,20260904,20260828,20260814,1.0118043844856706,0.6722689075630228,0.8417508417508435,0.9097035040431356,>400／600／800／1000張：+0.75／-0.06／-0.06／-0.06百分點；800/1000有效連增：0週,截至20260911；5日：+1.01%；10日：+0.67%；20日：+0.84%；距MA20：+0.91%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
178,20260911,2483,百容,電子零組件業,mainstream_leader,5.14,5.14,0.9799999999999969,0.30000000000000426,1.0,0.14000000000000057,2.4200000000000017,5.14,2,5.0,5.0,915.76,10.0,0,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-20.99737532808399,-13.156376226197331,-17.44314710232915,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/2483.csv,20260904,20260828,20260814,-9.745127436281864,-17.75956284153005,-20.99737532808399,-13.156376226197331,>400／600／800／1000張：+0.98／+0.30／+1.00／+0.14百分點；800/1000有效連增：0週,截至20260911；5日：-9.75%；10日：-17.76%；20日：-21.00%；距MA20：-13.16%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
179,20260911,6123,上奇,資訊服務業,mainstream_leader,5.14,5.14,0.5900000000000034,-0.04999999999999716,-0.05000000000000426,-0.04999999999999716,0.5900000000000034,0.14,1,0.0,5.0,29950.0,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6123.csv,20260904,20260828,20260814,-2.5229357798165153,-2.298850574712641,-2.073732718894006,-1.7284236083010662,>400／600／800／1000張：+0.59／-0.05／-0.05／-0.05百分點；800/1000有效連增：0週,截至20260911；5日：-2.52%；10日：-2.30%；20日：-2.07%；距MA20：-1.73%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
180,20260911,8068,全達,電子通路業,mainstream_leader,4.99,4.99,0.5300000000000011,-0.060000000000002274,-0.060000000000002274,-0.060000000000002274,0.5300000000000011,-0.01,1,0.0,5.0,67200.0,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/8068.csv,20260904,20260828,20260814,-3.857566765578646,-4.985337243401766,-7.954545454545469,-4.014220115538447,>400／600／800／1000張：+0.53／-0.06／-0.06／-0.06百分點；800/1000有效連增：0週,截至20260911；5日：-3.86%；10日：-4.99%；20日：-7.95%；距MA20：-4.01%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
181,20260911,1558,伸興,機器人自動化 / 電機機械待細分,mainstream_leader,4.77,4.77,0.46000000000000085,0.4700000000000024,0.46999999999999886,1.7400000000000002,3.1400000000000023,9.77,1,0.0,5.0,153.86,10.0,0,0.0,11,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,12.318840579710155,4.689309147047482,6.688964758808746,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/1558.csv,20260904,20260828,20260814,1.8779342723004744,6.372549019607843,12.318840579710155,4.689309147047482,>400／600／800／1000張：+0.46／+0.47／+0.47／+1.74百分點；800/1000有效連增：0週,截至20260911；5日：+1.88%；10日：+6.37%；20日：+12.32%；距MA20：+4.69%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
182,20260911,6753,龍德造船,航運業,mainstream_leader,4.72,4.72,-0.7100000000000009,-0.25,-0.8500000000000014,0.8700000000000045,0.8700000000000045,-0.28,1,0.0,5.0,1633.46,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6753.csv,20260904,20260828,20260814,-2.5454545454545507,-3.2490974729241895,-15.189873417721522,-4.302803070880201,>400／600／800／1000張：-0.71／-0.25／-0.85／+0.87百分點；800/1000有效連增：0週,截至20260911；5日：-2.55%；10日：-3.25%；20日：-15.19%；距MA20：-4.30%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
183,20260911,5488,松普,電子零組件業,mainstream_leader,4.54,4.54,0.10000000000000142,0.759999999999998,0.9199999999999946,0.03999999999999915,1.8199999999999932,4.54,2,5.0,5.0,303.95,10.0,0,0.0,5,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-8.949416342412453,-3.4255055716054583,-1.4911238524628279,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/5488.csv,20260904,20260828,20260814,-3.3057851239669422,-3.3057851239669422,-8.949416342412453,-3.4255055716054583,>400／600／800／1000張：+0.10／+0.76／+0.92／+0.04百分點；800/1000有效連增：0週,截至20260911；5日：-3.31%；10日：-3.31%；20日：-8.95%；距MA20：-3.43%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
184,20260911,2528,皇普,建材營造,mainstream_leader,4.45,4.45,0.21999999999999886,0.3299999999999983,0.5100000000000051,0.5099999999999909,1.5699999999999932,4.45,2,5.0,5.0,228.79,10.0,1,0.0,2,True,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-1.7369727047146344,-2.1497405485544796,-2.624760731387321,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/2528.csv,20260904,20260828,20260814,-2.2222222222222143,-2.941176470588225,-1.7369727047146344,-2.1497405485544796,>400／600／800／1000張：+0.22／+0.33／+0.51／+0.51百分點；800/1000有效連增：1週,截至20260911；5日：-2.22%；10日：-2.94%；20日：-1.74%；距MA20：-2.15%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
185,20260911,6196,帆宣,半導體設備 / CoWoS,mainstream_leader,4.45,4.45,-0.4299999999999926,-0.0799999999999983,-0.7199999999999989,0.5499999999999972,0.5499999999999972,-0.55,1,0.0,5.0,1416.65,0.0,0,0.0,3,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6196.csv,20260904,20260828,20260814,-0.9689922480620172,3.756345177664966,0.19607843137254832,1.6157096694009443,>400／600／800／1000張：-0.43／-0.08／-0.72／+0.55百分點；800/1000有效連增：0週,截至20260911；5日：-0.97%；10日：+3.76%；20日：+0.20%；距MA20：+1.62%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
186,20260911,6771,平和環保-創,綠能環保,emerging_theme,4.33,4.33,0.22999999999999687,2.0500000000000007,0.0,0.0,2.2799999999999976,4.33,1,0.0,0.0,45836.6,0.0,0,0.0,3,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6771.csv,20260904,20260828,20260814,-0.11961722488037507,1.8292682926829285,0.6024096385542244,-0.49454805457904705,>400／600／800／1000張：+0.23／+2.05／+0.00／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-0.12%；10日：+1.83%；20日：+0.60%；距MA20：-0.49%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
187,20260911,6278,台表科,光電業,non_mainstream_watch,4.27,4.27,-0.14000000000000057,-0.14000000000000057,0.3100000000000023,0.9399999999999977,1.25,4.27,1,0.0,0.0,6331.89,0.0,0,0.0,1,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/6278.csv,20260904,20260828,20260814,-6.75,-7.444168734491319,7.803468208092479,-1.8808365119031945,>400／600／800／1000張：-0.14／-0.14／+0.31／+0.94百分點；800/1000有效連增：0週,截至20260911；5日：-6.75%；10日：-7.44%；20日：+7.80%；距MA20：-1.88%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
188,20260911,4129,聯合,生技醫療業,single_name_signal,4.19,4.19,0.38000000000000256,0.38000000000000256,1.1499999999999986,1.1499999999999986,3.0600000000000023,9.19,2,5.0,0.0,373.65,10.0,1,0.0,3,True,True,tdcc_leading_price,TDCC 領先股價 / 潛伏吸籌,strong_but_pre_move,籌碼強但尚未發動,-3.9906103286384997,-2.5320226392612444,1.0865059316982784,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4129.csv,20260904,20260828,20260814,0.36809815950920033,-0.728155339805836,-3.9906103286384997,-2.5320226392612444,>400／600／800／1000張：+0.38／+0.38／+1.15／+1.15百分點；800/1000有效連增：1週,截至20260911；5日：+0.37%；10日：-0.73%；20日：-3.99%；距MA20：-2.53%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
189,20260911,6768,志強-KY,運動休閒,mainstream_leader,4.18,4.18,0.0,0.5099999999999909,0.9599999999999937,0.06999999999999318,1.5399999999999778,4.18,2,5.0,5.0,396.99,10.0,0,0.0,2,False,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-7.796101949025491,-4.384328358208944,-3.8891917374346163,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6768.csv,20260904,20260828,20260814,-4.056162246489848,-4.20560747663552,-7.796101949025491,-4.384328358208944,>400／600／800／1000張：+0.00／+0.51／+0.96／+0.07百分點；800/1000有效連增：0週,截至20260911；5日：-4.06%；10日：-4.21%；20日：-7.80%；距MA20：-4.38%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
190,20260911,3526,凡甲,電子零組件業,mainstream_leader,4.17,4.17,-0.5399999999999991,0.5,0.490000000000002,1.8099999999999987,2.8000000000000007,9.17,1,0.0,5.0,207.6,10.0,0,0.0,4,False,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-7.253886010362698,-4.3377571924824165,-4.304219847377,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3526.csv,20260904,20260828,20260814,-5.12367491166078,-6.118881118881115,-7.253886010362698,-4.3377571924824165,>400／600／800／1000張：-0.54／+0.50／+0.49／+1.81百分點；800/1000有效連增：0週,截至20260911；5日：-5.12%；10日：-6.12%；20日：-7.25%；距MA20：-4.34%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
191,20260911,4923,力士,半導體業,mainstream_leader,4.17,4.17,1.1799999999999997,1.6000000000000014,-0.029999999999997584,-0.030000000000001137,2.780000000000001,4.17,2,5.0,5.0,441.55,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4923.csv,20260904,20260828,20260814,0.3883495145631022,-8.333333333333325,-0.5769230769230749,-2.7738598965679206,>400／600／800／1000張：+1.18／+1.60／-0.03／-0.03百分點；800/1000有效連增：0週,截至20260911；5日：+0.39%；10日：-8.33%；20日：-0.58%；距MA20：-2.77%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
192,20260911,5258,虹堡,電腦及週邊設備業,mainstream_leader,4.02,4.02,-0.8299999999999983,-0.3999999999999986,0.8299999999999983,0.7899999999999991,1.6199999999999974,4.02,2,5.0,5.0,353.53,10.0,1,0.0,1,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/5258.csv,20260904,20260828,20260814,-7.4316939890710305,-10.465116279069765,-11.954261954261957,-8.973670069854911,>400／600／800／1000張：-0.83／-0.40／+0.83／+0.79百分點；800/1000有效連增：1週,截至20260911；5日：-7.43%；10日：-10.47%；20日：-11.95%；距MA20：-8.97%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
193,20260911,3491,昇達科,低軌衛星,non_mainstream_watch,3.97,3.97,-0.8000000000000043,1.370000000000001,0.28999999999999915,0.28999999999999915,1.9499999999999993,3.97,1,0.0,0.0,1559.2,0.0,0,0.0,4,False,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,2.9090909090909056,2.350813743218816,-4.476729456972706,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/3491.csv,20260904,20260828,20260814,-5.980066445182719,-6.29139072847682,2.9090909090909056,2.350813743218816,>400／600／800／1000張：-0.80／+1.37／+0.29／+0.29百分點；800/1000有效連增：0週,截至20260911；5日：-5.98%；10日：-6.29%；20日：+2.91%；距MA20：+2.35%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
194,20260911,4442,竣邦-KY,紡織纖維,single_name_signal,3.75,3.75,-0.8599999999999994,-0.8599999999999994,-0.8499999999999943,4.719999999999999,4.719999999999999,13.75,1,0.0,0.0,109.9,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4442.csv,20260904,20260828,20260814,9.343936381709739,7.003891050583655,4.36432637571158,6.475655793243629,>400／600／800／1000張：-0.86／-0.86／-0.85／+4.72百分點；800/1000有效連增：0週,截至20260911；5日：+9.34%；10日：+7.00%；20日：+4.36%；距MA20：+6.48%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
195,20260911,1218,泰山,食品工業,single_name_signal,3.7,3.7,-0.1599999999999966,0.25,0.6799999999999926,0.3299999999999983,1.259999999999991,3.7,1,0.0,0.0,1230.46,0.0,0,0.0,2,False,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,-3.3898305084745783,-1.7749439944856116,-1.7454399309021928,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/1218.csv,20260904,20260828,20260814,-1.384083044982698,-2.0618556701030966,-3.3898305084745783,-1.7749439944856116,>400／600／800／1000張：-0.16／+0.25／+0.68／+0.33百分點；800/1000有效連增：0週,截至20260911；5日：-1.38%；10日：-2.06%；20日：-3.39%；距MA20：-1.77%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
196,20260911,7740,熙特爾-創,綠能環保,single_name_signal,3.65,3.65,-0.5100000000000051,-0.28000000000000114,1.0799999999999983,1.6199999999999974,2.6999999999999957,8.65,2,5.0,0.0,101.18,10.0,1,0.0,2,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/7740.csv,20260904,20260828,20260814,-2.2727272727272707,-3.731343283582089,-8.510638297872342,-4.053551506136099,>400／600／800／1000張：-0.51／-0.28／+1.08／+1.62百分點；800/1000有效連增：1週,截至20260911；5日：-2.27%；10日：-3.73%；20日：-8.51%；距MA20：-4.05%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
197,20260911,3339,泰谷,光電業,mainstream_leader,3.53,3.53,0.5899999999999999,-0.09999999999999787,-0.09999999999999787,-0.3899999999999988,0.5899999999999999,-1.47,1,0.0,5.0,2637.75,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/3339.csv,20260904,20260828,20260814,0.9132420091324311,2.7906976744186185,18.817204301075275,4.981889436494269,>400／600／800／1000張：+0.59／-0.10／-0.10／-0.39百分點；800/1000有效連增：0週,截至20260911；5日：+0.91%；10日：+2.79%；20日：+18.82%；距MA20：+4.98%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
198,20260911,4192,杏國,生技醫療業,single_name_signal,3.47,3.47,0.029999999999986926,1.7199999999999989,0.0,0.0,1.7499999999999858,3.47,1,0.0,0.0,14000.0,0.0,0,0.0,16,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/4192.csv,20260903,20260826,20260811,-1.3513513513513487,-8.521303258145362,-3.9473684210526327,-4.649947753396033,>400／600／800／1000張：+0.03／+1.72／+0.00／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-1.35%；10日：-8.52%；20日：-3.95%；距MA20：-4.65%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
199,20260911,6220,岳豐,電子零組件業,mainstream_leader,3.46,3.46,0.12000000000000455,0.5300000000000011,0.6400000000000006,0.0899999999999963,1.3800000000000026,3.46,2,5.0,5.0,157.6,10.0,0,0.0,2,True,True,tdcc_leading_price,TDCC 領先股價 / 潛伏吸籌,strong_but_pre_move,籌碼強但尚未發動,-0.3898635477582735,-0.6802721088435382,0.46330992015276573,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/6220.csv,20260904,20260828,20260814,-0.9689922480620172,-1.3513513513513487,-0.3898635477582735,-0.6802721088435382,>400／600／800／1000張：+0.12／+0.53／+0.64／+0.09百分點；800/1000有效連增：0週,截至20260911；5日：-0.97%；10日：-1.35%；20日：-0.39%；距MA20：-0.68%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
200,20260911,4916,事欣科,低軌衛星,single_name_signal,3.17,3.17,0.29999999999999716,0.3100000000000023,0.75,0.0,1.3599999999999994,3.17,1,0.0,0.0,2007.84,0.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/4916.csv,20260904,20260828,20260814,-3.083247687564239,-8.000000000000007,-11.037735849056606,-4.896374363370482,>400／600／800／1000張：+0.30／+0.31／+0.75／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-3.08%；10日：-8.00%；20日：-11.04%；距MA20：-4.90%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
201,20260911,4163,鐿鈦,生技醫療業,single_name_signal,3.07,3.07,-0.20000000000000284,0.6299999999999955,0.6300000000000026,-1.2199999999999989,1.259999999999998,-1.93,2,5.0,0.0,89050.0,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 2/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/4163.csv,20260904,20260828,20260814,-6.204379562043794,-7.5539568345323715,-8.214285714285719,-7.220216606498198,>400／600／800／1000張：-0.20／+0.63／+0.63／-1.22百分點；800/1000有效連增：0週,截至20260911；5日：-6.20%；10日：-7.55%；20日：-8.21%；距MA20：-7.22%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
202,20260911,3031,佰鴻,光電業,mainstream_leader,2.76,2.76,0.5599999999999952,-0.25,0.10000000000000142,0.5999999999999943,1.259999999999991,2.76,2,5.0,5.0,773.8,10.0,0,0.0,2,False,True,tdcc_price_divergence,TDCC 與股價背離,strong_but_divergent,籌碼與股價背離,2.60869565217392,-1.5641293013555768,-4.137025556345641,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3031.csv,20260904,20260828,20260814,-4.6464646464646435,-4.453441295546545,2.60869565217392,-1.5641293013555768,>400／600／800／1000張：+0.56／-0.25／+0.10／+0.60百分點；800/1000有效連增：0週,截至20260911；5日：-4.65%；10日：-4.45%；20日：+2.61%；距MA20：-1.56%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
203,20260911,2406,國碩,光電業,non_mainstream_watch,2.69,2.69,0.379999999999999,0.08999999999999986,0.9100000000000001,-0.14999999999999858,1.379999999999999,2.69,1,0.0,0.0,3028.02,0.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/2406.csv,20260904,20260828,20260814,-3.1192660550458773,-7.853403141361259,-9.589041095890416,-5.7311194429566115,>400／600／800／1000張：+0.38／+0.09／+0.91／-0.15百分點；800/1000有效連增：0週,截至20260911；5日：-3.12%；10日：-7.85%；20日：-9.59%；距MA20：-5.73%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
204,20260911,5230,雷笛克光學,光電業,mainstream_leader,2.57,2.57,-0.620000000000001,0.15000000000000213,0.15000000000000036,1.8600000000000012,2.1600000000000037,7.57,1,0.0,5.0,220.95,10.0,0,0.0,1,False,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,3.93258426966292,3.0210218571627534,6.040013384180165,有效級距增加 1/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/5230.csv,20260904,20260828,20260814,4.519774011299438,4.225352112676051,3.93258426966292,3.0210218571627534,>400／600／800／1000張：-0.62／+0.15／+0.15／+1.86百分點；800/1000有效連增：0週,截至20260911；5日：+4.52%；10日：+4.23%；20日：+3.93%；距MA20：+3.02%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
205,20260911,2436,偉詮電,半導體業,mainstream_leader,2.54,2.54,0.6600000000000001,-0.13000000000000256,-0.14000000000000057,-0.6099999999999994,0.6600000000000001,-2.46,1,0.0,5.0,6086.0,0.0,0,0.0,2,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 1/4（持股比率週變化 >0.5個百分點）,20260911,data/stock_price_history/2436.csv,20260904,20260828,20260814,2.914110429447847,-0.5925925925926001,-2.894356005788712,1.5820149875103828,>400／600／800／1000張：+0.66／-0.13／-0.14／-0.61百分點；800/1000有效連增：0週,截至20260911；5日：+2.91%；10日：-0.59%；20日：-2.89%；距MA20：+1.58%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
206,20260911,3708,上緯投控,綠能環保,mainstream_leader,2.43,2.43,0.6299999999999955,0.759999999999998,0.03999999999999915,0.03999999999999915,1.4699999999999918,2.43,2,5.0,5.0,447.84,10.0,0,0.0,1,True,True,insufficient_price_context,價格資料不足,insufficient_data,資料不足,-4.776119402985069,-5.420763947225382,-4.931109013274337,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/3708.csv,20260904,20260828,20260814,-4.776119402985069,-5.2475247524752415,-4.776119402985069,-5.420763947225382,>400／600／800／1000張：+0.63／+0.76／+0.04／+0.04百分點；800/1000有效連增：0週,截至20260911；5日：-4.78%；10日：-5.25%；20日：-4.78%；距MA20：-5.42%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
207,20260911,8438,昶昕,綠能環保,mainstream_leader,2.43,2.43,0.8400000000000034,0.8400000000000034,-0.030000000000001137,0.0,1.6800000000000068,2.43,2,5.0,5.0,175.68,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/8438.csv,20260904,20260828,20260814,-2.6162790697674354,-7.458563535911611,-0.29761904761904656,-2.5808796801163325,>400／600／800／1000張：+0.84／+0.84／-0.03／+0.00百分點；800/1000有效連增：0週,截至20260911；5日：-2.62%；10日：-7.46%；20日：-0.30%；距MA20：-2.58%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
208,20260911,4912,聯德控股-KY,電子零組件業,mainstream_leader,2.41,2.41,0.6999999999999957,1.9200000000000017,-0.3500000000000014,-0.269999999999996,2.6199999999999974,2.41,2,5.0,5.0,778.38,10.0,0,0.0,1,False,False,insufficient_price_context,價格資料不足,insufficient_data,資料不足,,,,有效級距增加 2/4（持股比率週變化 >0.5個百分點）；20日均量低於1000張,20260911,data/stock_price_history/4912.csv,20260904,20260828,20260814,-11.764705882352944,-9.2741935483871,-1.4238773274917849,-5.576247180401827,>400／600／800／1000張：+0.70／+1.92／-0.35／-0.27百分點；800/1000有效連增：0週,截至20260911；5日：-11.76%；10日：-9.27%；20日：-1.42%；距MA20：-5.58%,unavailable_no_approved_matching_metric,尚無核准的條件匹配績效
