stock_id,stock_name,strategy_key,strategy_name,sample_count,avg_return_pct,median_return_pct,win_rate_pct,avg_mfe_pct,avg_mae_pct,avg_holding_days,sample_status,last_updated
2324,仁寶,break_ema23,跌破 EMA23,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,break_ma20,跌破 MA20,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,break_neckline,跌破頸線,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,break_breakout_low,跌破突破 K 低點,2,-1.812770562770566,-1.812770562770566,0.0,39.959866522366525,-4.592803030303038,1.0,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,high_volume_black,爆量長黑,3,3.4343434343434343,6.666666666666665,66.66666666666666,46.993746993747,0.20202020202019236,1.6666666666666667,ok,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,fixed_d5,固定 D+5 檢查,5,24.465680111638203,16.507936507936517,100.0,45.21168161512473,-0.7133687171112401,5.0,ok,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,fixed_d10,固定 D+10 檢查,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,fixed_d20,固定 D+20 檢查,0,,,,,,,insufficient_sample,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,atr_trailing_stop,ATR 移動停損,8,16.017309349486375,13.456023901411484,87.5,39.63053030678385,2.1067749126578343,3.125,ok,2026-06-04 08:43:52 Asia/Taipei
2324,仁寶,percent_trailing_stop,百分比移動停損,9,14.052917688793874,8.872366790582408,77.77777777777779,36.07894814692949,1.6096298108756089,2.888888888888889,ok,2026-06-04 08:43:52 Asia/Taipei
3207,耀勝,prior_high,前高壓力區,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,high_20d,近 20 日高點,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,high_60d,近 60 日高點,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,high_120d,近 120 日高點,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,resistance_scale_out,壓力區分批停利,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,broker_target_median,券商目標價中位數,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
3207,耀勝,broker_target_average,券商目標價平均數,0,,,,,,,insufficient_sample,2026-06-04 08:43:57 Asia/Taipei
