model_id,operation_asof_date,stock_id,stock_name,signal_date,selected_trigger_id,selected_confirmation_date,operation_lifecycle_state,audit_status,included_in_daily_adapter,tdcc_list_type,tdcc_rank,rank_bucket,classification_id,attack_method,price_position_type,risk_type,evidence_confluence_scope,evidence_confluence_id,evidence_sample_size,evidence_win_rate,evidence_avg_return,evidence_median_return,evidence_out_of_sample_pass,ranking_research_score,reason,generated_at
volume_range_breakout,20260624,8110,華東,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,8131,福懋科,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,8163,達方,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,8411,福貞-KY,20260529,pullback_5ma_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,long_base_low_position,general_breakout,low_position,normal_risk,operation_trigger,all_confirmed_volume_breakout,766,37.21,1.2616,-2.0907,False,-2.6898,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,8454,富邦媒,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,locked_limit_up_breakout,locked_limit_up,high_position,normal_risk,operation_price_position,high_position,1521,37.74,0.6778,-3.8591,False,-5.7803,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,8472,夠麻吉,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,locked_limit_up_breakout,locked_limit_up,middle_position,normal_risk,operation_attack_position,locked_limit_up__middle_position,80,33.75,-1.2357,-2.1267,False,-4.6895,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,8473,山林水,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,locked_limit_up_breakout,locked_limit_up,high_position,normal_risk,operation_price_position,high_position,1521,37.74,0.6778,-3.8591,False,-5.7803,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,9105,泰金寶-DR,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,general_breakout,high_position,normal_risk,operation_attack_method,general_breakout,282,42.91,1.2764,-2.0934,False,-2.6828,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,9910,豐泰,20260529,next_day_break_signal_high_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,long_base_low_position,general_breakout,low_position,normal_risk,operation_attack_position,general_breakout__low_position,25,52.0,4.7662,0.5435,False,1.578,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,9925,新保,20260529,pullback_5ma_confirmed,20260601,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,long_base_low_position,general_breakout,low_position,normal_risk,operation_trigger,all_confirmed_volume_breakout,766,37.21,1.2616,-2.0907,False,-2.6898,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,1218,泰山,20260601,next_day_break_signal_high_confirmed,20260602,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,high_position_breakout,volume_attack,high_position,normal_risk,operation_classification,high_position_breakout,471,39.07,1.0476,-3.0,False,-4.2143,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,1301,台塑,20260601,next_day_break_signal_high_confirmed,20260602,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,low_position_breakout,general_breakout,low_position,normal_risk,operation_attack_position,general_breakout__low_position,25,52.0,4.7662,0.5435,False,1.578,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,1304,台聚,20260601,next_day_break_signal_high_confirmed,20260602,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,low_position_breakout,general_breakout,low_position,normal_risk,operation_attack_position,general_breakout__low_position,25,52.0,4.7662,0.5435,False,1.578,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
volume_range_breakout,20260624,1307,三芳,20260601,next_day_break_signal_high_confirmed,20260602,confirmed_unranked_expired,candidate_evaluated,False,no_tdcc,,all,long_base_low_position,general_breakout,low_position,normal_risk,operation_attack_position,general_breakout__low_position,25,52.0,4.7662,0.5435,False,1.578,confirmed_without_buy_rank_eligibility_not_tracked_active,2026-06-24 19:47:57 Asia/Taipei
