rule_name,volume_ratio_threshold,min_signal_return_pct,horizon,selected_stock_days,selected_stocks,mature_count,sample_status,close_win_rate_pct,avg_close_return_pct,median_close_return_pct,avg_mfe_pct,median_mfe_pct,avg_mae_pct,median_mae_pct,hit_rate_high_ge_5pct,close_hit_rate_ge_5pct,hit_rate_high_ge_10pct,close_hit_rate_ge_10pct,hit_rate_high_ge_20pct,close_hit_rate_ge_20pct
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+12,4737,1481,4461,ok,40.37,0.67,-2.44,11.9,7.1,-8.82,-7.78,59.0,26.25,38.78,18.07,19.26,9.21
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+13,4737,1481,4432,ok,39.73,0.88,-2.67,12.45,7.37,-9.08,-8.05,60.02,26.47,39.96,18.43,19.99,9.86
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+14,4737,1481,4389,ok,39.92,0.97,-2.57,12.95,7.53,-9.33,-8.32,60.83,27.02,41.01,18.77,20.98,10.25
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+15,4737,1481,4359,ok,40.61,1.17,-2.59,13.49,7.85,-9.55,-8.55,61.5,27.48,42.14,19.43,21.93,10.67
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+16,4737,1481,4332,ok,40.86,1.44,-2.71,14.06,8.06,-9.71,-8.72,62.35,28.37,43.28,20.54,22.83,11.43
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+17,4737,1481,4321,ok,40.38,1.54,-2.79,14.6,8.39,-9.92,-8.91,63.3,28.37,44.18,20.6,23.68,11.83
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+18,4737,1481,4298,ok,40.44,1.65,-2.99,15.15,8.58,-10.09,-9.09,64.22,29.01,45.28,21.15,24.45,12.38
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+19,4737,1481,4273,ok,40.6,1.79,-2.78,15.71,9.03,-10.25,-9.28,64.87,29.14,46.57,21.48,25.39,12.75
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+2,4737,1481,4721,ok,36.26,-0.83,-1.6,4.58,3.04,-4.82,-4.11,35.78,16.63,13.11,6.76,0.95,0.72
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+20,4737,1481,4250,ok,40.8,1.98,-2.74,16.21,9.27,-10.4,-9.42,65.39,29.67,47.34,22.14,26.28,13.2
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+3,4737,1481,4707,ok,37.14,-0.78,-1.79,5.72,3.52,-5.7,-4.85,40.81,18.27,19.01,9.26,4.48,2.63
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+4,4737,1481,4689,ok,37.09,-0.68,-2.18,6.7,4.1,-6.33,-5.45,44.55,20.09,23.46,11.07,6.55,3.6
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+5,4737,1481,4656,ok,37.33,-0.58,-2.24,7.51,4.55,-6.78,-5.88,47.06,20.06,26.4,12.2,8.78,4.55
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+6,4737,1481,4621,ok,37.78,-0.38,-2.22,8.25,4.95,-7.17,-6.25,49.69,21.53,28.74,13.5,10.47,5.28
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+7,4737,1481,4585,ok,38.15,-0.18,-2.38,8.95,5.37,-7.5,-6.6,51.71,22.51,30.84,14.42,12.24,6.24
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+8,4737,1481,4554,ok,38.76,0.01,-2.32,9.59,5.68,-7.78,-6.84,53.73,23.47,32.63,15.0,13.79,6.76
volume_ratio_prev20_ge_5x_signal_return_ge_3pct,5,3,D+9,4737,1481,4521,ok,38.89,0.13,-2.35,10.17,6.1,-8.05,-7.12,55.21,24.11,34.64,16.15,15.0,7.23
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+1,3649,1341,3649,ok,38.2,-0.7,-0.87,3.04,2.13,-3.66,-3.17,24.23,10.91,2.52,1.34,0.03,0.03
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+10,3649,1341,3461,ok,39.76,0.37,-2.5,11.4,7.02,-8.7,-7.78,58.86,26.0,38.75,17.42,17.83,8.44
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+11,3649,1341,3440,ok,40.35,0.58,-2.51,11.96,7.35,-8.95,-8.0,59.83,26.89,40.26,18.26,19.19,8.75
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+12,3649,1341,3430,ok,41.08,0.8,-2.55,12.56,7.58,-9.2,-8.24,61.08,27.46,41.28,19.15,20.64,9.83
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+13,3649,1341,3409,ok,40.04,1.0,-2.81,13.12,7.91,-9.46,-8.5,62.04,27.43,42.39,19.36,21.3,10.35
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+14,3649,1341,3379,ok,40.1,1.09,-2.71,13.66,8.11,-9.71,-8.75,62.68,28.0,43.39,19.77,22.43,10.89
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+15,3649,1341,3357,ok,40.9,1.32,-2.72,14.2,8.4,-9.94,-8.95,63.33,28.3,44.38,20.43,23.47,11.35
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+16,3649,1341,3336,ok,40.95,1.6,-2.84,14.77,8.59,-10.1,-9.1,63.91,29.11,45.41,21.37,24.31,12.14
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+17,3649,1341,3329,ok,40.22,1.69,-2.94,15.36,8.93,-10.32,-9.33,64.91,29.14,46.35,21.57,25.32,12.62
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+18,3649,1341,3308,ok,40.33,1.83,-3.17,15.94,9.33,-10.49,-9.54,65.75,29.38,47.49,22.19,26.06,13.15
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+19,3649,1341,3284,ok,40.44,1.98,-2.93,16.55,9.75,-10.66,-9.73,66.44,29.75,48.81,22.35,27.07,13.64
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+2,3649,1341,3635,ok,37.19,-0.79,-1.67,4.87,3.37,-5.04,-4.35,38.87,18.1,14.75,7.48,1.02,0.77
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+20,3649,1341,3267,ok,40.71,2.21,-2.93,17.08,9.89,-10.8,-9.92,67.0,30.55,49.59,23.05,28.04,14.23
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+3,3649,1341,3624,ok,37.86,-0.74,-1.89,6.1,4.0,-5.97,-5.15,43.85,19.48,21.11,10.43,5.13,3.01
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+4,3649,1341,3612,ok,37.51,-0.63,-2.37,7.15,4.57,-6.62,-5.82,47.4,21.62,25.72,12.29,7.31,4.1
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+5,3649,1341,3585,ok,37.91,-0.53,-2.47,8.02,5.0,-7.1,-6.23,49.99,21.51,28.79,13.33,9.76,5.05
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+6,3649,1341,3558,ok,38.34,-0.35,-2.4,8.79,5.46,-7.5,-6.6,52.47,22.77,31.28,14.61,11.47,5.79
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+7,3649,1341,3529,ok,38.51,-0.18,-2.59,9.51,5.88,-7.85,-6.98,54.43,23.49,33.38,15.47,13.26,6.69
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+8,3649,1341,3505,ok,39.17,0.06,-2.52,10.17,6.27,-8.14,-7.26,56.15,24.51,35.18,16.09,14.92,7.39
volume_ratio_prev20_ge_5x_signal_return_ge_5pct,5,5,D+9,3649,1341,3480,ok,38.91,0.19,-2.54,10.78,6.67,-8.41,-7.52,57.56,25.06,37.18,17.27,16.29,7.9
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+1,2768,1193,2768,ok,39.27,-0.7,-0.67,3.17,2.35,-3.82,-3.33,25.65,11.6,2.75,1.37,0.04,0.04
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+10,2768,1193,2629,ok,38.99,0.24,-2.78,11.75,7.31,-9.07,-8.11,60.17,26.06,39.86,17.84,18.49,9.05
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+11,2768,1193,2615,ok,39.39,0.5,-2.8,12.29,7.53,-9.33,-8.4,60.92,26.81,40.88,19.04,19.85,9.14
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+12,2768,1193,2608,ok,39.92,0.8,-2.98,12.92,7.73,-9.57,-8.65,62.19,28.11,41.79,19.67,21.47,10.58
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+13,2768,1193,2588,ok,39.37,0.95,-3.2,13.5,8.03,-9.85,-8.89,63.1,27.9,42.93,20.09,21.91,10.59
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+14,2768,1193,2565,ok,39.14,1.07,-3.11,14.07,8.27,-10.1,-9.18,63.7,28.38,43.98,20.23,23.2,11.11
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+15,2768,1193,2551,ok,40.14,1.31,-3.04,14.66,8.5,-10.34,-9.38,64.25,28.42,44.88,20.74,24.26,11.96
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+16,2768,1193,2530,ok,40.63,1.69,-3.13,15.28,8.75,-10.51,-9.61,64.9,29.49,46.09,21.86,25.06,12.49
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+17,2768,1193,2523,ok,39.87,1.76,-3.22,15.92,9.19,-10.74,-9.88,65.95,29.61,47.09,22.16,26.2,13.08
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+18,2768,1193,2507,ok,39.69,1.85,-3.46,16.51,9.62,-10.92,-10.02,66.81,29.68,48.26,22.14,26.96,13.52
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+19,2768,1193,2489,ok,39.94,2.01,-3.28,17.11,9.91,-11.08,-10.18,67.54,29.93,49.62,22.62,27.92,13.94
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+2,2768,1193,2756,ok,38.17,-0.83,-1.7,5.14,3.75,-5.29,-4.62,41.8,19.34,16.0,8.16,0.91,0.65
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+20,2768,1193,2474,ok,40.3,2.27,-3.12,17.68,10.19,-11.2,-10.35,68.11,30.84,50.53,23.32,28.78,14.31
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+3,2768,1193,2747,ok,38.3,-0.77,-2.11,6.44,4.49,-6.28,-5.54,46.63,20.57,22.82,11.32,5.79,3.42
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+4,2768,1193,2737,ok,37.27,-0.7,-2.61,7.52,5.0,-6.95,-6.1,49.98,22.36,27.29,12.97,8.04,4.57
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+5,2768,1193,2716,ok,37.3,-0.65,-2.82,8.39,5.46,-7.44,-6.59,52.36,22.16,30.27,13.62,10.46,5.45
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+6,2768,1193,2695,ok,37.48,-0.52,-2.67,9.14,5.83,-7.85,-7.0,54.29,23.01,32.58,14.88,12.13,6.16
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+7,2768,1193,2675,ok,37.87,-0.39,-2.86,9.86,6.27,-8.22,-7.44,56.19,23.44,34.65,15.4,13.94,6.99
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+8,2768,1193,2655,ok,38.49,-0.1,-2.89,10.53,6.64,-8.51,-7.6,57.93,24.56,36.46,16.2,15.59,7.87
volume_ratio_prev20_ge_5x_signal_return_ge_7pct,5,7,D+9,2768,1193,2643,ok,38.06,0.04,-2.84,11.15,7.03,-8.79,-7.85,59.06,25.12,38.37,17.4,16.99,8.48
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+1,9516,1821,9516,ok,36.64,-0.61,-0.7,2.56,1.52,-3.09,-2.53,18.57,8.54,1.9,1.08,0.01,0.01
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+10,9516,1821,9053,ok,40.54,0.58,-1.69,9.94,5.52,-7.57,-6.56,52.65,24.07,32.54,15.23,14.85,7.27
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+11,9516,1821,9000,ok,41.06,0.75,-1.67,10.48,5.82,-7.81,-6.74,53.93,24.66,34.1,15.88,15.91,7.66
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+12,9516,1821,8961,ok,41.28,0.93,-1.68,11.02,6.06,-8.05,-6.97,55.21,25.19,35.4,16.88,17.1,8.45
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+13,9516,1821,8910,ok,41.16,1.15,-1.74,11.56,6.38,-8.28,-7.21,56.37,25.66,36.53,17.41,17.99,9.03
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+14,9516,1821,8826,ok,41.31,1.28,-1.74,12.08,6.67,-8.49,-7.42,57.26,26.07,37.81,17.92,19.05,9.44
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+15,9516,1821,8756,ok,41.86,1.46,-1.71,12.61,6.88,-8.69,-7.6,58.19,26.86,38.92,18.8,20.09,9.81
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+16,9516,1821,8704,ok,42.16,1.63,-1.76,13.13,7.16,-8.85,-7.76,59.13,27.68,40.17,19.47,20.91,10.33
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+17,9516,1821,8682,ok,41.86,1.71,-1.84,13.61,7.44,-9.03,-7.93,60.06,27.61,41.15,19.66,21.77,10.82
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+18,9516,1821,8631,ok,42.19,1.87,-1.9,14.13,7.73,-9.2,-8.08,61.06,28.4,42.29,20.04,22.54,11.35
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+19,9516,1821,8572,ok,42.46,2.04,-1.79,14.67,8.03,-9.36,-8.24,61.9,28.69,43.41,20.73,23.41,11.79
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+2,9516,1821,9491,ok,37.12,-0.67,-1.18,4.04,2.43,-4.29,-3.45,30.32,14.23,10.75,5.7,0.83,0.55
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+20,9516,1821,8526,ok,42.79,2.3,-1.7,15.16,8.27,-9.51,-8.4,62.62,29.45,44.3,21.43,24.18,12.26
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+3,9516,1821,9462,ok,37.55,-0.59,-1.32,5.12,2.96,-5.08,-4.15,35.64,15.95,15.82,7.97,3.8,2.23
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+4,9516,1821,9432,ok,37.87,-0.49,-1.54,6.03,3.41,-5.66,-4.71,39.6,17.96,19.87,9.59,5.63,3.0
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+5,9516,1821,9379,ok,38.28,-0.37,-1.59,6.77,3.77,-6.09,-5.08,42.36,18.56,22.69,10.84,7.48,3.9
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+6,9516,1821,9316,ok,38.9,-0.19,-1.65,7.46,4.19,-6.47,-5.47,45.05,20.03,24.91,12.13,9.06,4.59
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+7,9516,1821,9231,ok,39.11,-0.01,-1.71,8.11,4.56,-6.79,-5.81,47.25,20.99,26.9,12.91,10.54,5.39
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+8,9516,1821,9167,ok,39.62,0.22,-1.71,8.76,4.9,-7.05,-6.08,49.41,22.1,28.98,13.77,12.11,5.92
volume_ratio_prev20_ge_4x_signal_return_ge_0pct,4,0,D+9,9516,1821,9103,ok,40.21,0.43,-1.64,9.38,5.23,-7.31,-6.29,51.25,23.15,30.96,15.02,13.48,6.82
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+1,6744,1636,6744,ok,37.25,-0.67,-0.88,2.84,1.87,-3.43,-2.9,21.72,9.89,2.15,1.22,0.01,0.01
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+10,6744,1636,6409,ok,40.65,0.65,-2.11,10.96,6.55,-8.23,-7.37,57.03,25.98,36.36,17.07,16.93,8.18
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+11,6744,1636,6373,ok,40.69,0.81,-2.17,11.52,6.86,-8.48,-7.56,58.18,26.38,37.85,17.64,18.2,8.63
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+12,6744,1636,6352,ok,41.39,1.06,-2.15,12.11,7.13,-8.74,-7.75,59.46,26.97,38.98,18.56,19.47,9.65
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+13,6744,1636,6319,ok,40.77,1.31,-2.31,12.7,7.44,-8.98,-7.97,60.6,27.2,40.2,18.93,20.45,10.27
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+14,6744,1636,6265,ok,41.1,1.45,-2.27,13.27,7.72,-9.2,-8.24,61.45,27.6,41.47,19.31,21.6,10.68
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+15,6744,1636,6219,ok,41.71,1.68,-2.22,13.84,7.99,-9.41,-8.42,62.24,28.32,42.58,20.21,22.62,11.06
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+16,6744,1636,6185,ok,41.86,1.88,-2.27,14.42,8.24,-9.58,-8.61,63.22,29.12,43.85,20.92,23.49,11.72
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+17,6744,1636,6171,ok,41.7,1.99,-2.36,14.95,8.55,-9.78,-8.79,64.14,28.94,44.87,21.2,24.37,12.3
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+18,6744,1636,6139,ok,41.62,2.13,-2.55,15.5,8.82,-9.97,-8.96,65.11,29.79,45.98,21.52,25.12,12.79
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+19,6744,1636,6092,ok,42.01,2.3,-2.38,16.09,9.25,-10.13,-9.14,65.87,29.96,47.21,22.16,25.97,13.13
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+2,6744,1636,6723,ok,36.84,-0.7,-1.53,4.54,3.01,-4.71,-3.98,35.31,16.6,12.79,6.87,0.97,0.68
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+20,6744,1636,6056,ok,42.22,2.57,-2.36,16.62,9.54,-10.28,-9.27,66.48,30.7,48.07,22.79,26.8,13.72
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+3,6744,1636,6704,ok,37.5,-0.6,-1.68,5.75,3.53,-5.57,-4.74,40.68,18.23,18.59,9.41,4.68,2.77
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+4,6744,1636,6681,ok,37.72,-0.49,-1.99,6.74,4.11,-6.2,-5.35,44.45,20.28,22.98,11.11,6.69,3.64
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+5,6744,1636,6638,ok,37.98,-0.43,-2.11,7.53,4.56,-6.66,-5.81,47.14,20.55,25.99,12.28,8.72,4.49
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+6,6744,1636,6598,ok,38.72,-0.19,-2.09,8.28,4.95,-7.06,-6.18,49.76,22.11,28.49,13.76,10.43,5.24
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+7,6744,1636,6533,ok,38.74,0.01,-2.23,8.99,5.4,-7.4,-6.54,51.91,23.11,30.63,14.62,12.14,6.23
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+8,6744,1636,6486,ok,39.25,0.24,-2.22,9.7,5.77,-7.68,-6.81,54.07,24.22,32.78,15.4,13.97,6.8
volume_ratio_prev20_ge_4x_signal_return_ge_3pct,4,3,D+9,6744,1636,6439,ok,39.85,0.45,-2.19,10.34,6.17,-7.95,-7.07,55.66,24.94,34.68,16.65,15.42,7.58
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+1,5071,1494,5071,ok,38.2,-0.68,-0.85,3.02,2.12,-3.62,-3.12,24.08,10.92,2.43,1.38,0.02,0.02
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+10,5071,1494,4813,ok,40.83,0.78,-2.27,11.68,7.14,-8.63,-7.74,59.53,27.18,38.89,18.24,18.45,8.87
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+11,5071,1494,4783,ok,41.12,0.98,-2.24,12.26,7.5,-8.88,-7.95,60.46,27.83,40.39,18.84,19.67,9.24
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+12,5071,1494,4767,ok,42.1,1.23,-2.25,12.86,7.69,-9.13,-8.17,61.8,28.24,41.51,19.68,20.98,10.32
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+13,5071,1494,4744,ok,41.17,1.48,-2.4,13.46,8.02,-9.38,-8.43,62.86,28.27,42.66,20.05,21.88,10.94
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+14,5071,1494,4708,ok,41.12,1.61,-2.36,14.07,8.27,-9.62,-8.69,63.55,28.55,43.84,20.41,23.19,11.53
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+15,5071,1494,4673,ok,41.9,1.85,-2.37,14.65,8.6,-9.84,-8.87,64.28,29.04,44.85,21.21,24.31,11.83
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+16,5071,1494,4647,ok,41.77,2.06,-2.47,15.24,8.82,-10.01,-9.0,64.99,29.76,46.09,21.73,25.11,12.61
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+17,5071,1494,4639,ok,41.54,2.16,-2.53,15.82,9.16,-10.22,-9.25,65.92,29.6,47.04,22.18,26.08,13.17
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+18,5071,1494,4610,ok,41.39,2.33,-2.72,16.41,9.52,-10.41,-9.46,66.83,30.2,48.24,22.49,26.75,13.62
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+19,5071,1494,4571,ok,41.98,2.52,-2.53,17.06,9.88,-10.58,-9.67,67.69,30.52,49.51,22.97,27.7,14.09
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+2,5071,1494,5052,ok,37.98,-0.64,-1.58,4.89,3.41,-4.96,-4.27,38.94,18.41,14.59,7.84,1.03,0.71
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+20,5071,1494,4544,ok,42.3,2.79,-2.55,17.61,10.1,-10.72,-9.81,68.35,31.51,50.33,23.7,28.57,14.74
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+3,5071,1494,5038,ok,38.39,-0.51,-1.77,6.21,4.08,-5.86,-5.05,44.22,19.79,20.94,10.7,5.48,3.24
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+4,5071,1494,5022,ok,38.27,-0.4,-2.23,7.26,4.64,-6.52,-5.73,47.73,21.96,25.41,12.39,7.61,4.22
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+5,5071,1494,4985,ok,38.58,-0.33,-2.26,8.1,5.05,-7.01,-6.17,50.39,22.11,28.49,13.66,9.85,5.1
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+6,5071,1494,4954,ok,39.14,-0.11,-2.21,8.9,5.53,-7.41,-6.56,52.81,23.52,31.11,15.1,11.67,5.93
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+7,5071,1494,4906,ok,39.22,0.07,-2.43,9.62,5.98,-7.77,-6.94,54.89,24.44,33.18,15.86,13.35,6.85
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+8,5071,1494,4871,ok,39.81,0.36,-2.43,10.37,6.41,-8.06,-7.25,56.81,25.54,35.39,16.71,15.29,7.45
volume_ratio_prev20_ge_4x_signal_return_ge_5pct,4,5,D+9,5071,1494,4837,ok,40.0,0.57,-2.35,11.04,6.81,-8.34,-7.51,58.32,26.13,37.3,17.99,16.93,8.33
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+1,3734,1336,3734,ok,39.23,-0.67,-0.71,3.18,2.37,-3.83,-3.34,25.84,12.02,2.79,1.53,0.03,0.03
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+10,3734,1336,3540,ok,40.73,0.92,-2.46,12.38,7.55,-9.02,-8.13,61.75,27.88,40.9,19.38,20.03,9.92
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+11,3734,1336,3519,ok,41.03,1.18,-2.38,12.97,7.81,-9.27,-8.43,62.46,28.56,42.06,20.38,21.31,10.14
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+12,3734,1336,3507,ok,41.6,1.53,-2.53,13.64,8.06,-9.52,-8.65,63.82,29.63,43.17,21.02,22.75,11.63
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+13,3734,1336,3486,ok,41.05,1.76,-2.78,14.29,8.44,-9.78,-8.89,64.77,29.6,44.23,21.46,23.49,11.79
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+14,3734,1336,3459,ok,40.85,1.92,-2.59,14.95,8.71,-10.02,-9.16,65.42,29.72,45.5,21.74,24.89,12.43
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+15,3734,1336,3438,ok,41.59,2.14,-2.58,15.59,9.06,-10.26,-9.4,66.06,29.93,46.39,22.25,26.03,13.09
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+16,3734,1336,3413,ok,41.72,2.43,-2.68,16.23,9.4,-10.45,-9.69,66.77,30.94,47.79,23.06,26.84,13.65
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+17,3734,1336,3405,ok,41.38,2.51,-2.82,16.85,9.77,-10.68,-9.94,67.69,30.69,48.69,23.44,27.9,14.24
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+18,3734,1336,3382,ok,40.89,2.62,-3.11,17.45,9.98,-10.87,-10.1,68.45,31.05,49.91,23.15,28.59,14.7
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+19,3734,1336,3356,ok,41.51,2.81,-2.82,18.09,10.32,-11.03,-10.24,69.28,31.08,51.13,23.75,29.44,14.96
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+2,3734,1336,3719,ok,39.28,-0.63,-1.58,5.24,3.86,-5.25,-4.6,42.4,20.19,16.35,8.9,1.05,0.67
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+20,3734,1336,3333,ok,41.94,3.09,-2.75,18.67,10.54,-11.17,-10.4,69.82,32.19,51.88,24.51,30.24,15.48
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+3,3734,1336,3708,ok,39.32,-0.46,-1.87,6.69,4.62,-6.21,-5.47,47.6,21.36,23.33,11.97,6.42,3.8
volume_ratio_prev20_ge_4x_signal_return_ge_7pct,4,7,D+4,3734,1336,3696,ok,38.47,-0.35,-2.34,7.81,5.14,-6.88,-6.06,50.87,23.4,27.76,13.56,8.69,4.9
