stock_id,stock_name,industry,market,industry_source
6245,立端,通信網路業,TPEX,official_tpex
6246,臺龍,光電業,TPEX,official_tpex
6248,沛波,鋼鐵工業,TPEX,official_tpex
6259,百徽,電子零組件業,TPEX,official_tpex
6261,久元,半導體業,TPEX,official_tpex
6263,普萊德,通信網路業,TPEX,official_tpex
6264,富裔,建材營造,TPEX,official_tpex
6265,方土昶,電子通路業,TPEX,official_tpex
6266,泰詠,電子零組件業,TPEX,official_tpex
6270,倍微,電子通路業,TPEX,official_tpex
6274,台燿,電子零組件業,TPEX,official_tpex
6275,元山,電子零組件業,TPEX,official_tpex
6276,安鈦克,電腦及週邊設備業,TPEX,official_tpex
6279,胡連,電子零組件業,TPEX,official_tpex
6284,佳邦,電子零組件業,TPEX,official_tpex
6290,良維,電子零組件業,TPEX,official_tpex
6291,沛亨,半導體業,TPEX,official_tpex
6292,迅德,電子零組件業,TPEX,official_tpex
6294,智基,文化創意業,TPEX,official_tpex
6411,晶焱,半導體業,TPEX,official_tpex
6417,韋僑,通信網路業,TPEX,official_tpex
6418,詠昇,電子零組件業,TPEX,official_tpex
6419,京晨科,光電業,TPEX,official_tpex
6423,億而得,半導體業,TPEX,official_tpex
6425,易發,電機機械,TPEX,official_tpex
6432,今展科,電子零組件業,TPEX,official_tpex
6435,大中,半導體業,TPEX,official_tpex
6441,廣錠,電腦及週邊設備業,TPEX,official_tpex
6461,益得,生技醫療業,TPEX,official_tpex
6462,神盾,半導體業,TPEX,official_tpex
6465,威潤,通信網路業,TPEX,official_tpex
6469,大樹,生技醫療業,TPEX,official_tpex
6470,宇智,通信網路業,TPEX,official_tpex
6474,華豫寧,電子通路業,TPEX,official_tpex
6482,弘煜科,文化創意業,TPEX,official_tpex
6485,點序,半導體業,TPEX,official_tpex
6486,互動,通信網路業,TPEX,official_tpex
6488,環球晶,半導體業,TPEX,official_tpex
6492,生華科,生技醫療業,TPEX,official_tpex
6494,九齊,半導體業,TPEX,official_tpex
6496,科懋,生技醫療業,TPEX,official_tpex
6498,久禾光,光電業,TPEX,official_tpex
6499,益安,生技醫療業,TPEX,official_tpex
6506,雙邦,紡織纖維,TPEX,official_tpex
6508,惠光,農業科技,TPEX,official_tpex
6509,聚和,化學工業,TPEX,official_tpex
6510,精測,半導體業,TPEX,official_tpex
6512,啟發電,其他電子業,TPEX,official_tpex
6516,勤崴國際,資訊服務業,TPEX,official_tpex
6517,保勝光學,光電業,TPEX,official_tpex
6523,達爾膚,生技醫療業,TPEX,official_tpex
6527,明達醫,生技醫療業,TPEX,official_tpex
6530,創威,通信網路業,TPEX,official_tpex
6532,瑞耘,半導體業,TPEX,official_tpex
6535,順藥,生技醫療業,TPEX,official_tpex
6538,倉和,電子零組件業,TPEX,official_tpex
6542,隆中,文化創意業,TPEX,official_tpex
6546,正基,通信網路業,TPEX,official_tpex
6547,高端疫苗,生技醫療業,TPEX,official_tpex
6548,長科*,半導體業,TPEX,official_tpex
6556,勝品,光電業,TPEX,official_tpex
6560,欣普羅,光電業,TPEX,official_tpex
6561,是方,通信網路業,TPEX,official_tpex
6568,宏觀,半導體業,TPEX,official_tpex
6569,醫揚,生技醫療業,TPEX,official_tpex
6570,維田,電腦及週邊設備業,TPEX,official_tpex
6574,霈方,生技醫療業,TPEX,official_tpex
6576,逸達,生技醫療業,TPEX,official_tpex
6577,勁豐,電腦及週邊設備業,TPEX,official_tpex
6578,達邦蛋白,農業科技,TPEX,official_tpex
6584,南俊國際,電子零組件業,TPEX,official_tpex
6588,東典光電,通信網路業,TPEX,official_tpex
6590,普鴻,資訊服務業,TPEX,official_tpex
6593,台灣銘板,資訊服務業,TPEX,official_tpex
6596,寬宏藝術,文化創意業,TPEX,official_tpex
6597,立誠,電子零組件業,TPEX,official_tpex
6603,富強鑫,電機機械,TPEX,official_tpex
6609,瀧澤科,電機機械,TPEX,official_tpex
6612,奈米醫材,生技醫療業,TPEX,official_tpex
6613,朋億*,其他電子業,TPEX,official_tpex
6615,慧智,生技醫療業,TPEX,official_tpex
6616,特昇-KY,居家生活,TPEX,official_tpex
6617,共信-KY,生技醫療業,TPEX,official_tpex
6620,漢達,生技醫療業,TPEX,official_tpex
6624,萬年清,綠能環保,TPEX,official_tpex
6629,泰金-KY,居家生活,TPEX,official_tpex
6637,醫影,生技醫療業,TPEX,official_tpex
6640,均華,半導體業,TPEX,official_tpex
6642,富致,電子零組件業,TPEX,official_tpex
6643,M31,半導體業,TPEX,official_tpex
6649,台生材,生技醫療業,TPEX,official_tpex
6651,全宇昕,半導體業,TPEX,official_tpex
6654,天正國際,其他電子業,TPEX,official_tpex
6661,威健生技,生技醫療業,TPEX,official_tpex
6662,樂斯科,生技醫療業,TPEX,official_tpex
6664,群翊,電子零組件業,TPEX,official_tpex
6667,信紘科,其他電子業,TPEX,official_tpex
6679,鈺太,半導體業,TPEX,official_tpex
6680,鑫創電子,電腦及週邊設備業,TPEX,official_tpex
6683,雍智科技,半導體業,TPEX,official_tpex
6684,安格,半導體業,TPEX,official_tpex
6690,安碁資訊,數位雲端,TPEX,official_tpex
6692,進能服,綠能環保,TPEX,official_tpex
6693,廣閎科,半導體業,TPEX,official_tpex
6697,東捷資訊,資訊服務業,TPEX,official_tpex
6703,軒郁,生技醫療業,TPEX,official_tpex
6708,天擎,半導體業,TPEX,official_tpex
6712,長聖,生技醫療業,TPEX,official_tpex
6716,應廣,半導體業,TPEX,official_tpex
6720,久昌,半導體業,TPEX,official_tpex
6721,信實,其他業,TPEX,official_tpex
6725,矽科宏晟,其他電子業,TPEX,official_tpex
6727,亞泰金屬,電子零組件業,TPEX,official_tpex
6728,上洋,居家生活,TPEX,official_tpex
6730,常廣,生技醫療業,TPEX,official_tpex
6732,昇佳電子,半導體業,TPEX,official_tpex
6733,博晟生醫,生技醫療業,TPEX,official_tpex
6735,美達科技,其他電子業,TPEX,official_tpex
6739,竹陞科技,其他電子業,TPEX,official_tpex
6741,91APP*-KY,數位雲端,TPEX,official_tpex
6751,智聯服務,資訊服務業,TPEX,official_tpex
6752,叡揚,資訊服務業,TPEX,official_tpex
6761,穩得,電子零組件業,TPEX,official_tpex
6762,達亞,生技醫療業,TPEX,official_tpex
6763,綠界科技*,數位雲端,TPEX,official_tpex
6767,台微醫,生技醫療業,TPEX,official_tpex
6785,昱展新藥,生技醫療業,TPEX,official_tpex
6788,華景電,半導體業,TPEX,official_tpex
6791,虎門科技,資訊服務業,TPEX,official_tpex
6803,崑鼎,綠能環保,TPEX,official_tpex
6804,明係,運動休閒,TPEX,official_tpex
6811,宏碁資訊,數位雲端,TPEX,official_tpex
6821,聯寶,電子零組件業,TPEX,official_tpex
6823,濾能,半導體業,TPEX,official_tpex
6829,千附精密,半導體業,TPEX,official_tpex
6840,東研信超,其他電子業,TPEX,official_tpex
6841,長佳智能,生技醫療業,TPEX,official_tpex
6843,進典,電機機械,TPEX,official_tpex
6844,諾貝兒,生技醫療業,TPEX,official_tpex
6846,綠茵,食品工業,TPEX,official_tpex
6855,數泓科,其他電子業,TPEX,official_tpex
6856,鑫傳,文化創意業,TPEX,official_tpex
6859,伯特光,光電業,TPEX,official_tpex
6865,偉康科技,數位雲端,TPEX,official_tpex
6870,騰雲,數位雲端,TPEX,official_tpex
6872,浩宇生醫,生技醫療業,TPEX,official_tpex
6874,倍力,資訊服務業,TPEX,official_tpex
6875,國邑*,生技醫療業,TPEX,official_tpex
6877,鏵友益,其他電子業,TPEX,official_tpex
6881,潤德,其他業,TPEX,official_tpex
6884,海柏特,資訊服務業,TPEX,official_tpex
6894,衛司特,綠能環保,TPEX,official_tpex
6895,宏碩系統,半導體業,TPEX,official_tpex
6899,創為精密,光電業,TPEX,official_tpex
6903,巨漢,其他電子業,TPEX,official_tpex
6904,伯鑫,其他業,TPEX,official_tpex
6907,雅特力-KY,半導體業,TPEX,official_tpex
6910,德鴻,數位雲端,TPEX,official_tpex
6913,鴻呈,電子零組件業,TPEX,official_tpex
6922,宸曜,電腦及週邊設備業,TPEX,official_tpex
6925,意藍,數位雲端,TPEX,official_tpex
6929,佑全,生技醫療業,TPEX,official_tpex
6945,圓祥生技,生技醫療業,TPEX,official_tpex
6953,家碩,半導體業,TPEX,official_tpex
6961,旅天下,觀光餐旅,TPEX,official_tpex
6967,汎瑋材料,電子零組件業,TPEX,official_tpex
6968,萬達寵物,居家生活,TPEX,official_tpex
6971,惠民實業,綠能環保,TPEX,official_tpex
6982,大井泵浦,電機機械,TPEX,official_tpex
6983,華洋精機,其他電子業,TPEX,official_tpex
6996,力領科技,半導體業,TPEX,official_tpex
6997,博弘,數位雲端,TPEX,official_tpex
7402,邑錡,光電業,TPEX,official_tpex
7547,碩網,數位雲端,TPEX,official_tpex
7556,意德士科技,半導體業,TPEX,official_tpex
7584,樂意,文化創意業,TPEX,official_tpex
7642,昶瑞機電,電機機械,TPEX,official_tpex
7703,銳澤,其他電子業,TPEX,official_tpex
7704,明遠精密,半導體業,TPEX,official_tpex
7708,全家餐飲,觀光餐旅,TPEX,official_tpex
7709,榮田,電機機械,TPEX,official_tpex
7712,博盛半導體,半導體業,TPEX,official_tpex
7713,威力德生醫,生技醫療業,TPEX,official_tpex
7714,創泓科技,數位雲端,TPEX,official_tpex
7715,裕山,綠能環保,TPEX,official_tpex
7716,昱臺國際,航運業,TPEX,official_tpex
7717,萊德光電-KY,通信網路業,TPEX,official_tpex
7718,友鋮,電機機械,TPEX,official_tpex
7723,築間,觀光餐旅,TPEX,official_tpex
7728,光焱科技,其他電子業,TPEX,official_tpex
7734,印能科技,半導體業,TPEX,official_tpex
7738,東聯互動,數位雲端,TPEX,official_tpex
7743,金利食安,食品工業,TPEX,official_tpex
7744,崴寶,電子零組件業,TPEX,official_tpex
7747,昕奇雲端,數位雲端,TPEX,official_tpex
7751,竑騰,半導體業,TPEX,official_tpex
7753,星亞,光電業,TPEX,official_tpex
7757,金色三麥,觀光餐旅,TPEX,official_tpex
7767,仁大資訊,資訊服務業,TPEX,official_tpex
7770,君曜,半導體業,TPEX,official_tpex
7772,耀穎,半導體業,TPEX,official_tpex
7777,能率亞洲,其他業,TPEX,official_tpex
7782,光速火箭,居家生活,TPEX,official_tpex
7792,安葆,其他電子業,TPEX,official_tpex
7794,宏碁智新,居家生活,TPEX,official_tpex
7805,威聯通,數位雲端,TPEX,official_tpex
7810,捷創科技,半導體業,TPEX,official_tpex
7811,民盛,運動休閒,TPEX,official_tpex
7819,精誠金融,資訊服務業,TPEX,official_tpex
7820,立盈,綠能環保,TPEX,official_tpex
7828,創新服務,半導體業,TPEX,official_tpex
7842,天能綠電,綠能環保,TPEX,official_tpex
8024,佑華,半導體業,TPEX,official_tpex
8027,鈦昇,電機機械,TPEX,official_tpex
8032,光菱,電子通路業,TPEX,official_tpex
8034,榮群,通信網路業,TPEX,official_tpex
8038,長園科,電子零組件業,TPEX,official_tpex
8040,九暘,半導體業,TPEX,official_tpex
8042,金山電,電子零組件業,TPEX,official_tpex
8043,蜜望實,電子零組件業,TPEX,official_tpex
8044,網家,數位雲端,TPEX,official_tpex
8047,星雲,其他電子業,TPEX,official_tpex
8048,德勝,通信網路業,TPEX,official_tpex
8049,晶采,光電業,TPEX,official_tpex
8050,廣積,電腦及週邊設備業,TPEX,official_tpex
8054,安國,半導體業,TPEX,official_tpex
8059,凱碩,通信網路業,TPEX,official_tpex
8064,東捷,光電業,TPEX,official_tpex
8066,來思達,居家生活,TPEX,official_tpex
8067,志旭,電子通路業,TPEX,official_tpex
8068,全達,電子通路業,TPEX,official_tpex
8069,元太,光電業,TPEX,official_tpex
8071,能率網通,電子零組件業,TPEX,official_tpex
8074,鉅橡,電子零組件業,TPEX,official_tpex
8076,伍豐,電腦及週邊設備業,TPEX,official_tpex
8077,洛碁,觀光餐旅,TPEX,official_tpex
8080,泰霖,建材營造,TPEX,official_tpex
8083,瑞穎,電機機械,TPEX,official_tpex
8084,巨虹,電子通路業,TPEX,official_tpex
8085,福華,其他電子業,TPEX,official_tpex
8086,宏捷科,半導體業,TPEX,official_tpex
8087,麗升能源,綠能環保,TPEX,official_tpex
8088,品安,半導體業,TPEX,official_tpex
8089,康全電訊,通信網路業,TPEX,official_tpex
8091,翔名,半導體業,TPEX,official_tpex
8092,建暐,其他電子業,TPEX,official_tpex
8093,保銳,電子零組件業,TPEX,official_tpex
8096,擎亞,電子通路業,TPEX,official_tpex
8097,常珵,通信網路業,TPEX,official_tpex
8099,大世科,資訊服務業,TPEX,official_tpex
8102,傑霖科技,半導體業,TPEX,official_tpex
8107,大億金茂,電機機械,TPEX,official_tpex
8109,博大,電子零組件業,TPEX,official_tpex
8111,立碁,光電業,TPEX,official_tpex
8121,越峰,電子零組件業,TPEX,official_tpex
8147,正淩,電子零組件業,TPEX,official_tpex
8155,博智,電子零組件業,TPEX,official_tpex
8171,天宇,綠能環保,TPEX,official_tpex
8176,智捷,通信網路業,TPEX,official_tpex
8182,加高,電子零組件業,TPEX,official_tpex
8183,精星,其他電子業,TPEX,official_tpex
8227,巨有科技,半導體業,TPEX,official_tpex
8234,新漢,電腦及週邊設備業,TPEX,official_tpex
8240,華宏,光電業,TPEX,official_tpex
8255,朋程,電機機械,TPEX,official_tpex
8272,全景軟體,資訊服務業,TPEX,official_tpex
8277,商丞,半導體業,TPEX,official_tpex
8279,生展,生技醫療業,TPEX,official_tpex
8284,三竹,資訊服務業,TPEX,official_tpex
8289,泰藝,電子零組件業,TPEX,official_tpex
8291,尚茂,電子零組件業,TPEX,official_tpex
8299,群聯,半導體業,TPEX,official_tpex
8342,益張,其他業,TPEX,official_tpex
8349,恒耀國際,鋼鐵工業,TPEX,official_tpex
8354,冠好,其他業,TPEX,official_tpex
8358,金居,電子零組件業,TPEX,official_tpex
8383,千附,半導體業,TPEX,official_tpex
8390,金益鼎,綠能環保,TPEX,official_tpex
8401,白紗科,其他業,TPEX,official_tpex
8403,盛弘,生技醫療業,TPEX,official_tpex
8409,商之器,生技醫療業,TPEX,official_tpex
8410,森田,電腦及週邊設備業,TPEX,official_tpex
8415,大國鋼,鋼鐵工業,TPEX,official_tpex
8416,實威,資訊服務業,TPEX,official_tpex
8421,旭源,其他業,TPEX,official_tpex
8423,保綠-KY,綠能環保,TPEX,official_tpex
8424,惠普,建材營造,TPEX,official_tpex
8426,紅木-KY,其他業,TPEX,official_tpex
8431,匯鑽科,其他電子業,TPEX,official_tpex
8432,東生華,生技醫療業,TPEX,official_tpex
8433,弘帆,居家生活,TPEX,official_tpex
8435,鉅邁,其他業,TPEX,official_tpex
8436,大江,生技醫療業,TPEX,official_tpex
8437,大地-KY,其他業,TPEX,official_tpex
8440,綠電,綠能環保,TPEX,official_tpex
8444,綠河-KY,其他業,TPEX,official_tpex
8446,華研,文化創意業,TPEX,official_tpex
8450,霹靂,文化創意業,TPEX,official_tpex
8455,大拓-KY,其他電子業,TPEX,official_tpex
8472,夠麻吉,數位雲端,TPEX,official_tpex
8477,創業家,數位雲端,TPEX,official_tpex
8489,三貝德,其他業,TPEX,official_tpex
8905,裕國,其他業,TPEX,official_tpex
8906,花王,其他業,TPEX,official_tpex
8908,欣雄,油電燃氣業,TPEX,official_tpex
8916,光隆,其他業,TPEX,official_tpex
8917,欣泰,油電燃氣業,TPEX,official_tpex
8921,沈氏,其他業,TPEX,official_tpex
8923,時報,文化創意業,TPEX,official_tpex
8924,大田,運動休閒,TPEX,official_tpex
8927,北基,油電燃氣業,TPEX,official_tpex
8928,鉅明,運動休閒,TPEX,official_tpex
8929,富堡,其他業,TPEX,official_tpex
8930,青鋼,鋼鐵工業,TPEX,official_tpex
8931,大汽電,油電燃氣業,TPEX,official_tpex
8932,智通*,數位雲端,TPEX,official_tpex
8933,愛地雅,運動休閒,TPEX,official_tpex
8935,邦泰,其他業,TPEX,official_tpex
8936,國統,其他業,TPEX,official_tpex
8937,合騏*,其他業,TPEX,official_tpex
8938,明安,運動休閒,TPEX,official_tpex
8941,關中,居家生活,TPEX,official_tpex
8942,森鉅,其他業,TPEX,official_tpex
9949,琉園,文化創意業,TPEX,official_tpex
9950,萬國通,塑膠工業,TPEX,official_tpex
9951,皇田,電機機械,TPEX,official_tpex
9960,邁達康,運動休閒,TPEX,official_tpex
9962,有益,鋼鐵工業,TPEX,official_tpex
