stock_id,stock_name,theme,rows,start_date,end_date,file_path
2425,承啟,,10,20260430,20260703,data/tdcc_stock_history/2425.csv
2426,鼎元,,10,20260430,20260703,data/tdcc_stock_history/2426.csv
2427,三商電,,10,20260430,20260703,data/tdcc_stock_history/2427.csv
2428,興勤,,10,20260430,20260703,data/tdcc_stock_history/2428.csv
2429,銘旺科,,10,20260430,20260703,data/tdcc_stock_history/2429.csv
2430,燦坤,,10,20260430,20260703,data/tdcc_stock_history/2430.csv
2431,聯昌,,10,20260430,20260703,data/tdcc_stock_history/2431.csv
2432,倚天酷碁-創,,10,20260430,20260703,data/tdcc_stock_history/2432.csv
2433,互盛電,,10,20260430,20260703,data/tdcc_stock_history/2433.csv
2434,統懋,,10,20260430,20260703,data/tdcc_stock_history/2434.csv
2436,偉詮電,,10,20260430,20260703,data/tdcc_stock_history/2436.csv
2438,翔耀,,10,20260430,20260703,data/tdcc_stock_history/2438.csv
2439,美律,,10,20260430,20260703,data/tdcc_stock_history/2439.csv
2440,太空梭,,10,20260430,20260703,data/tdcc_stock_history/2440.csv
2441,超豐,,10,20260430,20260703,data/tdcc_stock_history/2441.csv
2442,新美齊,,10,20260430,20260703,data/tdcc_stock_history/2442.csv
2444,兆勁,,10,20260430,20260703,data/tdcc_stock_history/2444.csv
2449,京元電子,,10,20260430,20260703,data/tdcc_stock_history/2449.csv
2450,神腦,,10,20260430,20260703,data/tdcc_stock_history/2450.csv
2451,創見,,10,20260430,20260703,data/tdcc_stock_history/2451.csv
2453,凌群,,10,20260430,20260703,data/tdcc_stock_history/2453.csv
2454,聯發科,,10,20260430,20260703,data/tdcc_stock_history/2454.csv
2455,全新,,10,20260430,20260703,data/tdcc_stock_history/2455.csv
2457,飛宏,,10,20260430,20260703,data/tdcc_stock_history/2457.csv
2458,義隆,,10,20260430,20260703,data/tdcc_stock_history/2458.csv
2459,敦吉,,10,20260430,20260703,data/tdcc_stock_history/2459.csv
2460,建通,,10,20260430,20260703,data/tdcc_stock_history/2460.csv
2461,光群雷,,10,20260430,20260703,data/tdcc_stock_history/2461.csv
2462,良得電,,10,20260430,20260703,data/tdcc_stock_history/2462.csv
2464,盟立,,10,20260430,20260703,data/tdcc_stock_history/2464.csv
2465,麗臺,,10,20260430,20260703,data/tdcc_stock_history/2465.csv
2466,冠西電,,10,20260430,20260703,data/tdcc_stock_history/2466.csv
2467,志聖,,10,20260430,20260703,data/tdcc_stock_history/2467.csv
2468,華經,,10,20260430,20260703,data/tdcc_stock_history/2468.csv
2471,資通,,10,20260430,20260703,data/tdcc_stock_history/2471.csv
2472,立隆電,,10,20260430,20260703,data/tdcc_stock_history/2472.csv
2474,可成,,10,20260430,20260703,data/tdcc_stock_history/2474.csv
2476,鉅祥,,10,20260430,20260703,data/tdcc_stock_history/2476.csv
2477,美隆電,,10,20260430,20260703,data/tdcc_stock_history/2477.csv
2478,大毅,,10,20260430,20260703,data/tdcc_stock_history/2478.csv
2480,敦陽科,,10,20260430,20260703,data/tdcc_stock_history/2480.csv
2481,強茂,power discrete/diodes,10,20260430,20260703,data/tdcc_stock_history/2481.csv
2482,連宇,,10,20260430,20260703,data/tdcc_stock_history/2482.csv
2483,百容,,10,20260430,20260703,data/tdcc_stock_history/2483.csv
2484,希華,,10,20260430,20260703,data/tdcc_stock_history/2484.csv
2485,兆赫,,10,20260430,20260703,data/tdcc_stock_history/2485.csv
2486,一詮,,10,20260430,20260703,data/tdcc_stock_history/2486.csv
2488,漢平,,10,20260430,20260703,data/tdcc_stock_history/2488.csv
2489,瑞軒,,10,20260430,20260703,data/tdcc_stock_history/2489.csv
2491,吉祥全,,10,20260430,20260703,data/tdcc_stock_history/2491.csv
2492,華新科,passive components,10,20260430,20260703,data/tdcc_stock_history/2492.csv
2493,揚博,,10,20260430,20260703,data/tdcc_stock_history/2493.csv
2495,普安,,10,20260430,20260703,data/tdcc_stock_history/2495.csv
2496,卓越,,10,20260430,20260703,data/tdcc_stock_history/2496.csv
2497,怡利電,,10,20260430,20260703,data/tdcc_stock_history/2497.csv
2498,宏達電,,10,20260430,20260703,data/tdcc_stock_history/2498.csv
2501,國建,,10,20260430,20260703,data/tdcc_stock_history/2501.csv
2504,國產,,10,20260430,20260703,data/tdcc_stock_history/2504.csv
2505,國揚,,32,20251121,20260703,data/tdcc_stock_history/2505.csv
2506,太設,,10,20260430,20260703,data/tdcc_stock_history/2506.csv
2509,全坤建,,10,20260430,20260703,data/tdcc_stock_history/2509.csv
2511,太子,,10,20260430,20260703,data/tdcc_stock_history/2511.csv
2514,龍邦,,10,20260430,20260703,data/tdcc_stock_history/2514.csv
2515,中工,,10,20260430,20260703,data/tdcc_stock_history/2515.csv
2516,新建,,11,20260430,20260709,data/tdcc_stock_history/2516.csv
2520,冠德,,10,20260430,20260703,data/tdcc_stock_history/2520.csv
2524,京城,,10,20260430,20260703,data/tdcc_stock_history/2524.csv
2527,宏璟,,10,20260430,20260703,data/tdcc_stock_history/2527.csv
2528,皇普,,11,20260430,20260709,data/tdcc_stock_history/2528.csv
2530,華建,,10,20260430,20260703,data/tdcc_stock_history/2530.csv
2534,宏盛,,10,20260430,20260703,data/tdcc_stock_history/2534.csv
2535,達欣工,,32,20251121,20260703,data/tdcc_stock_history/2535.csv
2536,宏普,,10,20260430,20260703,data/tdcc_stock_history/2536.csv
2537,聯上發,,10,20260430,20260703,data/tdcc_stock_history/2537.csv
2538,基泰,,10,20260430,20260703,data/tdcc_stock_history/2538.csv
2539,櫻花建,,10,20260430,20260703,data/tdcc_stock_history/2539.csv
2540,愛山林,,11,20260430,20260709,data/tdcc_stock_history/2540.csv
2542,興富發,,10,20260430,20260703,data/tdcc_stock_history/2542.csv
2543,皇昌,,10,20260430,20260703,data/tdcc_stock_history/2543.csv
2545,皇翔,,10,20260430,20260703,data/tdcc_stock_history/2545.csv
2546,根基,,10,20260430,20260703,data/tdcc_stock_history/2546.csv
2547,日勝生,,10,20260430,20260703,data/tdcc_stock_history/2547.csv
2548,華固,,10,20260430,20260703,data/tdcc_stock_history/2548.csv
2596,綠意,,10,20260430,20260703,data/tdcc_stock_history/2596.csv
2597,潤弘,,10,20260430,20260703,data/tdcc_stock_history/2597.csv
2601,益航,,10,20260430,20260703,data/tdcc_stock_history/2601.csv
2603,長榮,,10,20260430,20260703,data/tdcc_stock_history/2603.csv
2605,新興,,10,20260430,20260703,data/tdcc_stock_history/2605.csv
2606,裕民,,32,20251121,20260703,data/tdcc_stock_history/2606.csv
2607,榮運,,10,20260430,20260703,data/tdcc_stock_history/2607.csv
2608,嘉里大榮,,10,20260430,20260703,data/tdcc_stock_history/2608.csv
2609,陽明,,10,20260430,20260703,data/tdcc_stock_history/2609.csv
2610,華航,,32,20251121,20260703,data/tdcc_stock_history/2610.csv
2611,志信,,10,20260430,20260703,data/tdcc_stock_history/2611.csv
2612,中航,,10,20260430,20260703,data/tdcc_stock_history/2612.csv
2613,中櫃,,10,20260430,20260703,data/tdcc_stock_history/2613.csv
2614,東森,,10,20260430,20260703,data/tdcc_stock_history/2614.csv
2615,萬海,,10,20260430,20260703,data/tdcc_stock_history/2615.csv
2616,山隆,,10,20260430,20260703,data/tdcc_stock_history/2616.csv
2617,台航,,10,20260430,20260703,data/tdcc_stock_history/2617.csv
2618,長榮航,,33,20251121,20260709,data/tdcc_stock_history/2618.csv
2630,亞航,,10,20260430,20260703,data/tdcc_stock_history/2630.csv
2633,台灣高鐵,,10,20260430,20260703,data/tdcc_stock_history/2633.csv
2634,漢翔,,10,20260430,20260703,data/tdcc_stock_history/2634.csv
2636,台驊控股,,10,20260430,20260703,data/tdcc_stock_history/2636.csv
2637,慧洋-KY,,10,20260430,20260703,data/tdcc_stock_history/2637.csv
2640,大車隊,,10,20260430,20260703,data/tdcc_stock_history/2640.csv
2641,正德,,10,20260430,20260703,data/tdcc_stock_history/2641.csv
2642,宅配通,,10,20260430,20260703,data/tdcc_stock_history/2642.csv
2643,捷迅,,10,20260430,20260703,data/tdcc_stock_history/2643.csv
2645,長榮航太,,11,20260430,20260709,data/tdcc_stock_history/2645.csv
2646,星宇航空,,10,20260430,20260703,data/tdcc_stock_history/2646.csv
2701,萬企,,11,20260430,20260709,data/tdcc_stock_history/2701.csv
2702,華園,,10,20260430,20260703,data/tdcc_stock_history/2702.csv
2704,國賓,,10,20260430,20260703,data/tdcc_stock_history/2704.csv
2705,六福,,10,20260430,20260703,data/tdcc_stock_history/2705.csv
2706,第一店,,10,20260430,20260703,data/tdcc_stock_history/2706.csv
2707,晶華,,10,20260430,20260703,data/tdcc_stock_history/2707.csv
2712,遠雄來,,10,20260430,20260703,data/tdcc_stock_history/2712.csv
2718,全心投控,,11,20260430,20260709,data/tdcc_stock_history/2718.csv
2719,燦星旅,,10,20260430,20260703,data/tdcc_stock_history/2719.csv
2722,夏都,,10,20260430,20260703,data/tdcc_stock_history/2722.csv
2723,美食-KY,,10,20260430,20260703,data/tdcc_stock_history/2723.csv
2724,藝舍-KY,,10,20260430,20260703,data/tdcc_stock_history/2724.csv
2726,雅茗-KY,,10,20260430,20260703,data/tdcc_stock_history/2726.csv
2727,王品,,10,20260430,20260703,data/tdcc_stock_history/2727.csv
2729,瓦城,,10,20260430,20260703,data/tdcc_stock_history/2729.csv
2731,雄獅,,32,20251121,20260703,data/tdcc_stock_history/2731.csv
2732,六角,,10,20260430,20260703,data/tdcc_stock_history/2732.csv
2734,易飛網,,10,20260430,20260703,data/tdcc_stock_history/2734.csv
2736,富野,,10,20260430,20260703,data/tdcc_stock_history/2736.csv
2739,寒舍,,10,20260430,20260703,data/tdcc_stock_history/2739.csv
2740,華軒,,10,20260430,20260703,data/tdcc_stock_history/2740.csv
2743,山富,,10,20260430,20260703,data/tdcc_stock_history/2743.csv
2745,五福,,10,20260430,20260703,data/tdcc_stock_history/2745.csv
2748,雲品,,10,20260430,20260703,data/tdcc_stock_history/2748.csv
2751,王座,,10,20260430,20260703,data/tdcc_stock_history/2751.csv
2752,豆府,,10,20260430,20260703,data/tdcc_stock_history/2752.csv
2753,八方雲集,,10,20260430,20260703,data/tdcc_stock_history/2753.csv
2754,亞洲藏壽司,,10,20260430,20260703,data/tdcc_stock_history/2754.csv
2755,揚秦,,10,20260430,20260703,data/tdcc_stock_history/2755.csv
2756,聯發國際,,10,20260430,20260703,data/tdcc_stock_history/2756.csv
2762,世界健身-KY,,10,20260430,20260703,data/tdcc_stock_history/2762.csv
2801,彰銀,,11,20260430,20260709,data/tdcc_stock_history/2801.csv
2812,台中銀,,11,20260430,20260709,data/tdcc_stock_history/2812.csv
2816,旺旺保,,32,20251121,20260703,data/tdcc_stock_history/2816.csv
2820,華票,,10,20260430,20260703,data/tdcc_stock_history/2820.csv
2832,台產,,10,20260430,20260703,data/tdcc_stock_history/2832.csv
2834,臺企銀,,10,20260430,20260703,data/tdcc_stock_history/2834.csv
2836,高雄銀,,10,20260430,20260703,data/tdcc_stock_history/2836.csv
2838,聯邦銀,,10,20260430,20260703,data/tdcc_stock_history/2838.csv
2845,遠東銀,,11,20260430,20260709,data/tdcc_stock_history/2845.csv
2849,安泰銀,,10,20260430,20260703,data/tdcc_stock_history/2849.csv
2850,新產,,10,20260430,20260703,data/tdcc_stock_history/2850.csv
2851,中再保,,10,20260430,20260703,data/tdcc_stock_history/2851.csv
2852,第一保,,11,20260430,20260709,data/tdcc_stock_history/2852.csv
2855,統一證,,10,20260430,20260703,data/tdcc_stock_history/2855.csv
2867,三商壽,,11,20260430,20260709,data/tdcc_stock_history/2867.csv
2880,華南金,,10,20260430,20260703,data/tdcc_stock_history/2880.csv
2881,富邦金,,10,20260430,20260703,data/tdcc_stock_history/2881.csv
2882,國泰金,,10,20260430,20260703,data/tdcc_stock_history/2882.csv
2883,凱基金,,10,20260430,20260703,data/tdcc_stock_history/2883.csv
2884,玉山金,,10,20260430,20260703,data/tdcc_stock_history/2884.csv
2885,元大金,,10,20260430,20260703,data/tdcc_stock_history/2885.csv
2886,兆豐金,,11,20260430,20260709,data/tdcc_stock_history/2886.csv
2887,台新新光金,,10,20260430,20260703,data/tdcc_stock_history/2887.csv
2889,國票金,,10,20260430,20260703,data/tdcc_stock_history/2889.csv
2890,永豐金,,10,20260430,20260703,data/tdcc_stock_history/2890.csv
2891,中信金,,10,20260430,20260703,data/tdcc_stock_history/2891.csv
2892,第一金,,10,20260430,20260703,data/tdcc_stock_history/2892.csv
2897,王道銀行,,10,20260430,20260703,data/tdcc_stock_history/2897.csv
2901,欣欣,,10,20260430,20260703,data/tdcc_stock_history/2901.csv
2903,遠百,,10,20260430,20260703,data/tdcc_stock_history/2903.csv
2904,匯僑,,10,20260430,20260703,data/tdcc_stock_history/2904.csv
2905,三商,,10,20260430,20260703,data/tdcc_stock_history/2905.csv
2906,高林,,10,20260430,20260703,data/tdcc_stock_history/2906.csv
2908,特力,,10,20260430,20260703,data/tdcc_stock_history/2908.csv
2910,統領,,10,20260430,20260703,data/tdcc_stock_history/2910.csv
2911,麗嬰房,,10,20260430,20260703,data/tdcc_stock_history/2911.csv
2912,統一超,,10,20260430,20260703,data/tdcc_stock_history/2912.csv
2913,農林,,10,20260430,20260703,data/tdcc_stock_history/2913.csv
2915,潤泰全,,10,20260430,20260703,data/tdcc_stock_history/2915.csv
2916,滿心,,10,20260430,20260703,data/tdcc_stock_history/2916.csv
2923,鼎固-KY,,10,20260430,20260703,data/tdcc_stock_history/2923.csv
2924,宏太-KY,,10,20260430,20260703,data/tdcc_stock_history/2924.csv
2926,誠品生活,,10,20260430,20260703,data/tdcc_stock_history/2926.csv
2929,淘帝-KY,,10,20260430,20260703,data/tdcc_stock_history/2929.csv
2937,集雅社,,10,20260430,20260703,data/tdcc_stock_history/2937.csv
2939,永邑-KY,,10,20260430,20260703,data/tdcc_stock_history/2939.csv
2941,米斯特,,10,20260430,20260703,data/tdcc_stock_history/2941.csv
2945,三商家購,,10,20260430,20260703,data/tdcc_stock_history/2945.csv
2947,振宇五金,,10,20260430,20260703,data/tdcc_stock_history/2947.csv
2948,寶陞,,10,20260430,20260703,data/tdcc_stock_history/2948.csv
2949,欣新網,,11,20260430,20260709,data/tdcc_stock_history/2949.csv
3002,歐格,,10,20260430,20260703,data/tdcc_stock_history/3002.csv
3003,健和興,,10,20260430,20260703,data/tdcc_stock_history/3003.csv
3004,豐達科,,10,20260430,20260703,data/tdcc_stock_history/3004.csv
3005,神基,,10,20260430,20260703,data/tdcc_stock_history/3005.csv
3006,晶豪科,memory,10,20260430,20260703,data/tdcc_stock_history/3006.csv
3008,大立光,,10,20260430,20260703,data/tdcc_stock_history/3008.csv
3010,華立,,10,20260430,20260703,data/tdcc_stock_history/3010.csv
3011,今皓,,10,20260430,20260703,data/tdcc_stock_history/3011.csv
3013,晟銘電,,10,20260430,20260703,data/tdcc_stock_history/3013.csv
3014,聯陽,,10,20260430,20260703,data/tdcc_stock_history/3014.csv
3015,全漢,,10,20260430,20260703,data/tdcc_stock_history/3015.csv
3016,嘉晶,,10,20260430,20260703,data/tdcc_stock_history/3016.csv
3017,奇鋐,,10,20260430,20260703,data/tdcc_stock_history/3017.csv
3018,隆銘綠能,,10,20260430,20260703,data/tdcc_stock_history/3018.csv
3019,亞光,,10,20260430,20260703,data/tdcc_stock_history/3019.csv
3021,鴻名,,10,20260430,20260703,data/tdcc_stock_history/3021.csv
3022,威強電,,10,20260430,20260703,data/tdcc_stock_history/3022.csv
3023,信邦,,11,20260430,20260709,data/tdcc_stock_history/3023.csv
3024,憶聲,,10,20260430,20260703,data/tdcc_stock_history/3024.csv
3025,星通,,10,20260430,20260703,data/tdcc_stock_history/3025.csv
3026,禾伸堂,,10,20260430,20260703,data/tdcc_stock_history/3026.csv
3027,盛達,,10,20260430,20260703,data/tdcc_stock_history/3027.csv
3028,增你強,,10,20260430,20260703,data/tdcc_stock_history/3028.csv
3029,零壹,,11,20260430,20260709,data/tdcc_stock_history/3029.csv
3030,德律,,10,20260430,20260703,data/tdcc_stock_history/3030.csv
3031,佰鴻,,10,20260430,20260703,data/tdcc_stock_history/3031.csv
3032,偉訓,,10,20260430,20260703,data/tdcc_stock_history/3032.csv
3033,威健,semiconductor,11,20260430,20260709,data/tdcc_stock_history/3033.csv
3034,聯詠,,10,20260430,20260703,data/tdcc_stock_history/3034.csv
3035,智原,,10,20260430,20260703,data/tdcc_stock_history/3035.csv
3036,文曄,,10,20260430,20260703,data/tdcc_stock_history/3036.csv
3037,欣興,,10,20260430,20260703,data/tdcc_stock_history/3037.csv
3038,全台,,32,20251121,20260703,data/tdcc_stock_history/3038.csv
3040,遠見,,10,20260430,20260703,data/tdcc_stock_history/3040.csv
3041,揚智,,10,20260430,20260703,data/tdcc_stock_history/3041.csv
3042,晶技,,10,20260430,20260703,data/tdcc_stock_history/3042.csv
3043,科風,,10,20260430,20260703,data/tdcc_stock_history/3043.csv
3044,健鼎,,10,20260430,20260703,data/tdcc_stock_history/3044.csv
3045,台灣大,,32,20251121,20260703,data/tdcc_stock_history/3045.csv
3046,建碁,,10,20260430,20260703,data/tdcc_stock_history/3046.csv
3047,訊舟,,10,20260430,20260703,data/tdcc_stock_history/3047.csv
3048,益登,semiconductor,10,20260430,20260703,data/tdcc_stock_history/3048.csv
3049,精金,,10,20260430,20260703,data/tdcc_stock_history/3049.csv
3050,鈺德,,32,20251121,20260703,data/tdcc_stock_history/3050.csv
3051,力特,,10,20260430,20260703,data/tdcc_stock_history/3051.csv
3052,夆典,,10,20260430,20260703,data/tdcc_stock_history/3052.csv
3054,立萬利,,10,20260430,20260703,data/tdcc_stock_history/3054.csv
3055,蔚華科,,10,20260430,20260703,data/tdcc_stock_history/3055.csv
3056,富華新,,10,20260430,20260703,data/tdcc_stock_history/3056.csv
3057,喬鼎,,10,20260430,20260703,data/tdcc_stock_history/3057.csv
3058,立德,,10,20260430,20260703,data/tdcc_stock_history/3058.csv
3059,華晶科,,10,20260430,20260703,data/tdcc_stock_history/3059.csv
3060,銘異,,10,20260430,20260703,data/tdcc_stock_history/3060.csv
3062,建漢,,10,20260430,20260703,data/tdcc_stock_history/3062.csv
3064,泰偉,,10,20260430,20260703,data/tdcc_stock_history/3064.csv
3066,李洲,,10,20260430,20260703,data/tdcc_stock_history/3066.csv
3067,全域,,10,20260430,20260703,data/tdcc_stock_history/3067.csv
3071,協禧,,10,20260430,20260703,data/tdcc_stock_history/3071.csv
3073,天方能源,,10,20260430,20260703,data/tdcc_stock_history/3073.csv
3078,僑威,,11,20260430,20260709,data/tdcc_stock_history/3078.csv
3081,聯亞,,10,20260430,20260703,data/tdcc_stock_history/3081.csv
3083,網龍,,10,20260430,20260703,data/tdcc_stock_history/3083.csv
3085,新零售,,10,20260430,20260703,data/tdcc_stock_history/3085.csv
3086,華義*,,10,20260430,20260703,data/tdcc_stock_history/3086.csv
3088,艾訊,,10,20260430,20260703,data/tdcc_stock_history/3088.csv
3090,日電貿,,10,20260430,20260703,data/tdcc_stock_history/3090.csv
3092,鴻碩,,11,20260430,20260709,data/tdcc_stock_history/3092.csv
3093,港建*,,10,20260430,20260703,data/tdcc_stock_history/3093.csv
3094,聯傑,,10,20260430,20260703,data/tdcc_stock_history/3094.csv
3095,及成,,10,20260430,20260703,data/tdcc_stock_history/3095.csv
3105,穩懋,,10,20260430,20260703,data/tdcc_stock_history/3105.csv
3114,好德,,10,20260430,20260703,data/tdcc_stock_history/3114.csv
3115,富榮綱,,10,20260430,20260703,data/tdcc_stock_history/3115.csv
3118,進階,,10,20260430,20260703,data/tdcc_stock_history/3118.csv
3122,笙泉,,10,20260430,20260703,data/tdcc_stock_history/3122.csv
3128,昇銳,,10,20260430,20260703,data/tdcc_stock_history/3128.csv
3130,一零四,,10,20260430,20260703,data/tdcc_stock_history/3130.csv
3131,弘塑,semiconductor equipment/materials,10,20260430,20260703,data/tdcc_stock_history/3131.csv
3135,凌航,,10,20260430,20260703,data/tdcc_stock_history/3135.csv
3138,耀登,,10,20260430,20260703,data/tdcc_stock_history/3138.csv
3141,晶宏,,10,20260430,20260703,data/tdcc_stock_history/3141.csv
3147,大綜,,10,20260430,20260703,data/tdcc_stock_history/3147.csv
3149,正達,,10,20260430,20260703,data/tdcc_stock_history/3149.csv
3150,鈺寶-創,,10,20260430,20260703,data/tdcc_stock_history/3150.csv
3152,璟德,,9,20260430,20260703,data/tdcc_stock_history/3152.csv
3158,嘉實,,10,20260430,20260703,data/tdcc_stock_history/3158.csv
3162,精確,,10,20260430,20260703,data/tdcc_stock_history/3162.csv
3163,波若威,,10,20260430,20260703,data/tdcc_stock_history/3163.csv
3164,景岳,,10,20260430,20260703,data/tdcc_stock_history/3164.csv
3167,大量,,10,20260430,20260703,data/tdcc_stock_history/3167.csv
3168,眾福科,,10,20260430,20260703,data/tdcc_stock_history/3168.csv
3169,亞信,,10,20260430,20260703,data/tdcc_stock_history/3169.csv
3171,炎洲流通,,10,20260430,20260703,data/tdcc_stock_history/3171.csv
3176,基亞,,10,20260430,20260703,data/tdcc_stock_history/3176.csv
3178,公準,,10,20260430,20260703,data/tdcc_stock_history/3178.csv
3188,鑫龍騰,,10,20260430,20260703,data/tdcc_stock_history/3188.csv
3189,景碩,,10,20260430,20260703,data/tdcc_stock_history/3189.csv
3191,雲嘉南,,10,20260430,20260703,data/tdcc_stock_history/3191.csv
3205,佰研,,10,20260430,20260703,data/tdcc_stock_history/3205.csv
3206,志豐,,10,20260430,20260703,data/tdcc_stock_history/3206.csv
3207,耀勝,,10,20260430,20260703,data/tdcc_stock_history/3207.csv
3209,全科,,10,20260430,20260703,data/tdcc_stock_history/3209.csv
3211,順達,,10,20260430,20260703,data/tdcc_stock_history/3211.csv
3213,茂訊,,10,20260430,20260703,data/tdcc_stock_history/3213.csv
3217,優群,,10,20260430,20260703,data/tdcc_stock_history/3217.csv
3218,大學光,,10,20260430,20260703,data/tdcc_stock_history/3218.csv
3219,倚強科,,10,20260430,20260703,data/tdcc_stock_history/3219.csv
3221,台嘉碩,,10,20260430,20260703,data/tdcc_stock_history/3221.csv
3224,三顧,,10,20260430,20260703,data/tdcc_stock_history/3224.csv
3226,龍鋒,,10,20260430,20260703,data/tdcc_stock_history/3226.csv
3227,原相,,32,20251121,20260703,data/tdcc_stock_history/3227.csv
3228,金麗科,,10,20260430,20260703,data/tdcc_stock_history/3228.csv
3229,晟鈦,,10,20260430,20260703,data/tdcc_stock_history/3229.csv
3230,錦明,,10,20260430,20260703,data/tdcc_stock_history/3230.csv
3231,緯創,,10,20260430,20260703,data/tdcc_stock_history/3231.csv
3232,昱捷,,10,20260430,20260703,data/tdcc_stock_history/3232.csv
3234,光環,,10,20260430,20260703,data/tdcc_stock_history/3234.csv
3236,千如,,10,20260430,20260703,data/tdcc_stock_history/3236.csv
3252,海灣,,11,20260430,20260709,data/tdcc_stock_history/3252.csv
3257,虹冠電,,10,20260430,20260703,data/tdcc_stock_history/3257.csv
3259,鑫創,,10,20260430,20260703,data/tdcc_stock_history/3259.csv
3260,威剛,,10,20260430,20260703,data/tdcc_stock_history/3260.csv
3264,欣銓,,10,20260430,20260703,data/tdcc_stock_history/3264.csv
3265,台星科,,10,20260430,20260703,data/tdcc_stock_history/3265.csv
3266,昇陽,,10,20260430,20260703,data/tdcc_stock_history/3266.csv
3268,海德威,,10,20260430,20260703,data/tdcc_stock_history/3268.csv
3272,東碩,,10,20260430,20260703,data/tdcc_stock_history/3272.csv
3276,宇環,,10,20260430,20260703,data/tdcc_stock_history/3276.csv
3284,太普高,,10,20260430,20260703,data/tdcc_stock_history/3284.csv
3285,微端,,10,20260430,20260703,data/tdcc_stock_history/3285.csv
3287,廣寰科,,10,20260430,20260703,data/tdcc_stock_history/3287.csv
3288,點晶,,10,20260430,20260703,data/tdcc_stock_history/3288.csv
3289,宜特,,10,20260430,20260703,data/tdcc_stock_history/3289.csv
3290,東浦,,10,20260430,20260703,data/tdcc_stock_history/3290.csv
3293,鈊象,,11,20260430,20260709,data/tdcc_stock_history/3293.csv
3294,英濟,,10,20260430,20260703,data/tdcc_stock_history/3294.csv
3296,勝德,,10,20260430,20260703,data/tdcc_stock_history/3296.csv
3297,杭特,,10,20260430,20260703,data/tdcc_stock_history/3297.csv
3303,岱稜,,10,20260430,20260703,data/tdcc_stock_history/3303.csv
3305,昇貿,other electronics,10,20260430,20260703,data/tdcc_stock_history/3305.csv
3306,鼎天,,10,20260430,20260703,data/tdcc_stock_history/3306.csv
3308,聯德,,10,20260430,20260703,data/tdcc_stock_history/3308.csv
3310,佳穎,,10,20260430,20260703,data/tdcc_stock_history/3310.csv
3311,閎暉,,10,20260430,20260703,data/tdcc_stock_history/3311.csv
3312,弘憶股,,10,20260430,20260703,data/tdcc_stock_history/3312.csv
3313,斐成,,32,20251121,20260703,data/tdcc_stock_history/3313.csv
3317,尼克森,,10,20260430,20260703,data/tdcc_stock_history/3317.csv
3321,同泰,,10,20260430,20260703,data/tdcc_stock_history/3321.csv
3322,建舜電,,10,20260430,20260703,data/tdcc_stock_history/3322.csv
3323,加百裕,,10,20260430,20260703,data/tdcc_stock_history/3323.csv
3324,雙鴻,,10,20260430,20260703,data/tdcc_stock_history/3324.csv
3325,旭品,,10,20260430,20260703,data/tdcc_stock_history/3325.csv
3332,幸康,,10,20260430,20260703,data/tdcc_stock_history/3332.csv
3338,泰碩,,10,20260430,20260703,data/tdcc_stock_history/3338.csv
3339,泰谷,,10,20260430,20260703,data/tdcc_stock_history/3339.csv
3346,麗清,,10,20260430,20260703,data/tdcc_stock_history/3346.csv
3349,寶德,,10,20260430,20260703,data/tdcc_stock_history/3349.csv
3354,律勝,,10,20260430,20260703,data/tdcc_stock_history/3354.csv
3356,奇偶,,10,20260430,20260703,data/tdcc_stock_history/3356.csv
3357,臺慶科,passive components,10,20260430,20260703,data/tdcc_stock_history/3357.csv
3360,尚立,,10,20260430,20260703,data/tdcc_stock_history/3360.csv
3362,先進光,,10,20260430,20260703,data/tdcc_stock_history/3362.csv
3363,上詮,,10,20260430,20260703,data/tdcc_stock_history/3363.csv
3372,典範,,10,20260430,20260703,data/tdcc_stock_history/3372.csv
3373,熱映,,10,20260430,20260703,data/tdcc_stock_history/3373.csv
3374,精材,,10,20260430,20260703,data/tdcc_stock_history/3374.csv
3376,新日興,,10,20260430,20260703,data/tdcc_stock_history/3376.csv
3379,彬台,,10,20260430,20260703,data/tdcc_stock_history/3379.csv
3380,明泰,,10,20260430,20260703,data/tdcc_stock_history/3380.csv
3388,崇越電,,10,20260430,20260703,data/tdcc_stock_history/3388.csv
3390,旭軟,,10,20260430,20260703,data/tdcc_stock_history/3390.csv
3402,漢科,,10,20260430,20260703,data/tdcc_stock_history/3402.csv
3406,玉晶光,,10,20260430,20260703,data/tdcc_stock_history/3406.csv
3413,京鼎,,32,20251121,20260703,data/tdcc_stock_history/3413.csv
3416,融程電,,10,20260430,20260703,data/tdcc_stock_history/3416.csv
3419,譁裕,,10,20260430,20260703,data/tdcc_stock_history/3419.csv
3430,奇鈦科,,10,20260430,20260703,data/tdcc_stock_history/3430.csv
3432,台端,,10,20260430,20260703,data/tdcc_stock_history/3432.csv
3434,哲固,,32,20251121,20260703,data/tdcc_stock_history/3434.csv
3437,榮創,,10,20260430,20260703,data/tdcc_stock_history/3437.csv
3438,類比科,,10,20260430,20260703,data/tdcc_stock_history/3438.csv
3441,聯一光,,10,20260430,20260703,data/tdcc_stock_history/3441.csv
3443,創意,,10,20260430,20260703,data/tdcc_stock_history/3443.csv
3444,利機,,10,20260430,20260703,data/tdcc_stock_history/3444.csv
3447,展達,,10,20260430,20260703,data/tdcc_stock_history/3447.csv
3450,聯鈞,optical communication/CPO,10,20260430,20260703,data/tdcc_stock_history/3450.csv
3455,由田,,10,20260430,20260703,data/tdcc_stock_history/3455.csv
