snapshot_report_date,generated_at,pipeline_commit_sha,main_price_date,report_ready,warrant_ready,warrant_source_status,warrant_daily_publish_allowed,warrant_pdf_visibility,warrant_model_effect_allowed,warrant_pdf_effect_allowed,daily_pdf_ready,artifact_id,source_path,snapshot_path,source_sha256,snapshot_sha256,row_count,column_count,purpose
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260707.csv,bb04d712e239426744ee04ab46a2ec153350275bb812a1ff8f5a43d185239164,bb04d712e239426744ee04ab46a2ec153350275bb812a1ff8f5a43d185239164,1,29,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260707.csv,923d9f5313ac75a583af85a38b438e23febc5d588eb0a38b193533f2e738e1ed,923d9f5313ac75a583af85a38b438e23febc5d588eb0a38b193533f2e738e1ed,15,34,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260707.csv,ac3307183abd8b9575bda02f4b2ae993fb13dd5fd46a4fe8f4a01503cbcbcd68,ac3307183abd8b9575bda02f4b2ae993fb13dd5fd46a4fe8f4a01503cbcbcd68,9,7,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260707.csv,7394a967f7f31e0a9f8d9d8daf2e013a83e2d1cd1598fda1cce5bd4cf169edc9,7394a967f7f31e0a9f8d9d8daf2e013a83e2d1cd1598fda1cce5bd4cf169edc9,471,118,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260707.csv,0f7b3ee116dbcfd962a3eaa023bb0f04128907cc338a8dfd527e2bd58c88a3d6,0f7b3ee116dbcfd962a3eaa023bb0f04128907cc338a8dfd527e2bd58c88a3d6,18,30,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260707.csv,e8431aeff5a6d82e6915d6efc66186bcb63c586b7bad8f12ad6e80736f1c9b16,e8431aeff5a6d82e6915d6efc66186bcb63c586b7bad8f12ad6e80736f1c9b16,4,68,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260707.csv,0c5239b3e80d3a19ff619eca2912c030918b2bc1c66436e4c5bb6b756b5a6c76,0c5239b3e80d3a19ff619eca2912c030918b2bc1c66436e4c5bb6b756b5a6c76,710,27,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260707.csv,9fe9c297ff79ee34d4e51669dbd9c722ca3cc712cbc859300e0751adccd38015,9fe9c297ff79ee34d4e51669dbd9c722ca3cc712cbc859300e0751adccd38015,36,77,as_published_daily_model_snapshot
20260707,2026-07-07 23:46:49 Asia/Taipei,e739f764a455fbad8e2b716dc42dc14c7a294128,20260707,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260707.csv,d53afcf402ac1c4c3289fd4646d3387724b570d79039599be6eb678ef28dfc8c,d53afcf402ac1c4c3289fd4646d3387724b570d79039599be6eb678ef28dfc8c,84,68,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260708.csv,1aa9853c6a3480bcbd283f11e9b7bce224740783e73d0b9366bd69c404bed22e,1aa9853c6a3480bcbd283f11e9b7bce224740783e73d0b9366bd69c404bed22e,554,243,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260708.csv,88ddf00d339126c0128a9b80ea4e2a0ea51f4de391d9aba79ac2f3a600a1cace,88ddf00d339126c0128a9b80ea4e2a0ea51f4de391d9aba79ac2f3a600a1cace,1,29,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260708.csv,923d9f5313ac75a583af85a38b438e23febc5d588eb0a38b193533f2e738e1ed,923d9f5313ac75a583af85a38b438e23febc5d588eb0a38b193533f2e738e1ed,15,34,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260708.csv,ac3307183abd8b9575bda02f4b2ae993fb13dd5fd46a4fe8f4a01503cbcbcd68,ac3307183abd8b9575bda02f4b2ae993fb13dd5fd46a4fe8f4a01503cbcbcd68,9,7,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260708.csv,8f7b1070812caa98c214b0492d70b0744e380f4d69f8113a821ec867a58cc39b,8f7b1070812caa98c214b0492d70b0744e380f4d69f8113a821ec867a58cc39b,446,118,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260708.csv,8a1b71cf28c4960fa1da1521c3404f32820f31035ba974fc6851d49893ffc34d,8a1b71cf28c4960fa1da1521c3404f32820f31035ba974fc6851d49893ffc34d,18,30,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260708.csv,49984ff569d9634031f53d8906a3d17ee5b6496976e922c8567dcf758c470a35,49984ff569d9634031f53d8906a3d17ee5b6496976e922c8567dcf758c470a35,4,68,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260708.csv,79e39806b359b34d39b3ee7014b18644fe580711b00207c2b6a5699dee5526a4,79e39806b359b34d39b3ee7014b18644fe580711b00207c2b6a5699dee5526a4,716,27,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260708.csv,1ed40412c6dfffff570ae1bb20dc1d3226c9345fb2a102de5d59934d101e5cee,1ed40412c6dfffff570ae1bb20dc1d3226c9345fb2a102de5d59934d101e5cee,28,77,as_published_daily_model_snapshot
20260708,2026-07-09 06:42:13 Asia/Taipei,b7f5089e8febfbb8b700cdea0eca6df6848b7dc6,20260708,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260708.csv,cbc2dbe2ba05e48a476cf631ca0d043a575ac8c1663a39158b24832c13445962,cbc2dbe2ba05e48a476cf631ca0d043a575ac8c1663a39158b24832c13445962,86,68,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260709.csv,1258dab3123fb95746063e555b0f8cad00a902c9dca4f2ece4315506c7d9db98,1258dab3123fb95746063e555b0f8cad00a902c9dca4f2ece4315506c7d9db98,518,243,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260709.csv,0516d6c34f7b7f8c2f2e2b665a213e99b981280c440f6a7c46e1dc04093f30c4,0516d6c34f7b7f8c2f2e2b665a213e99b981280c440f6a7c46e1dc04093f30c4,1,34,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260709.csv,28e233b1361aa058db1491f7fb1aad87145272dde1b063b90afcc995640db50f,28e233b1361aa058db1491f7fb1aad87145272dde1b063b90afcc995640db50f,17,34,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260709.csv,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,11,7,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260709.csv,c7cb3d456c553fa5dc4dad7437a226e13af8db5995b13713792f252959699cc6,c7cb3d456c553fa5dc4dad7437a226e13af8db5995b13713792f252959699cc6,423,125,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260709.csv,548cea65cb140627af87fe34e498fd4a8e4c7315d45cd78a35b6c4f82db2e37e,548cea65cb140627af87fe34e498fd4a8e4c7315d45cd78a35b6c4f82db2e37e,22,30,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260709.csv,a6c8cdd8df311be6ef2150f3569948d91979a1bf551692973863ff831335b069,a6c8cdd8df311be6ef2150f3569948d91979a1bf551692973863ff831335b069,4,81,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260709.csv,4234769b25a4893313cff4006ea6ac5bbba4e31af1980a0ef5db3f27f74c69e7,4234769b25a4893313cff4006ea6ac5bbba4e31af1980a0ef5db3f27f74c69e7,0,27,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260709.csv,ee0c7669496eee4aa97904054fd899dc0f0b9a394090ce4925b5fa58a20da565,ee0c7669496eee4aa97904054fd899dc0f0b9a394090ce4925b5fa58a20da565,20,103,as_published_daily_model_snapshot
20260709,2026-07-14 04:43:10 Asia/Taipei,8b8b84ae22d2cbda6c39a6b4f92b296da555e8b3,20260709,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260709.csv,ed1599cb2d32ed086eb89d6bf6638a27d609c4e53ac4097017d75e21d23671d7,ed1599cb2d32ed086eb89d6bf6638a27d609c4e53ac4097017d75e21d23671d7,86,81,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260713.csv,aa07a9f9fa7d3a60f787887914e1a264a68a29966fce4822b02fffa5e906e7da,aa07a9f9fa7d3a60f787887914e1a264a68a29966fce4822b02fffa5e906e7da,539,243,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260713.csv,f8bcfeee227d37d814fb6ed0e6ba3f07f0b3117f782c8822ec10cff68925b575,f8bcfeee227d37d814fb6ed0e6ba3f07f0b3117f782c8822ec10cff68925b575,1,34,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260713.csv,28e233b1361aa058db1491f7fb1aad87145272dde1b063b90afcc995640db50f,28e233b1361aa058db1491f7fb1aad87145272dde1b063b90afcc995640db50f,17,34,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260713.csv,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,11,7,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260713.csv,bdc85cb76e4215785b3c7a72b7934b8655d5b824f1a8f2654f488891e851d564,bdc85cb76e4215785b3c7a72b7934b8655d5b824f1a8f2654f488891e851d564,434,125,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260713.csv,06d98bcfd352f57fe8ee35d25551f2fdae10a220bb88f5ec5248794d49de8ed8,06d98bcfd352f57fe8ee35d25551f2fdae10a220bb88f5ec5248794d49de8ed8,22,30,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260713.csv,08db113a7abba8a35330d6d623383dc5bdc265cbfc476c3acb957fd2fe6236b6,08db113a7abba8a35330d6d623383dc5bdc265cbfc476c3acb957fd2fe6236b6,4,81,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260713.csv,4234769b25a4893313cff4006ea6ac5bbba4e31af1980a0ef5db3f27f74c69e7,4234769b25a4893313cff4006ea6ac5bbba4e31af1980a0ef5db3f27f74c69e7,0,27,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260713.csv,feec6589c7e7baad40eec6af6e01c6abef1b033b70776ab5937f90cfe53078f4,feec6589c7e7baad40eec6af6e01c6abef1b033b70776ab5937f90cfe53078f4,27,103,as_published_daily_model_snapshot
20260713,2026-07-15 08:18:01 Asia/Taipei,8969b9f5859cc1621cca5685e6327dc587ce970a,20260713,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260713.csv,52545bf6f201b4329581d2c1ceaf9897f5a1b6fb2ca034021e7e5892281e2605,52545bf6f201b4329581d2c1ceaf9897f5a1b6fb2ca034021e7e5892281e2605,88,81,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260714.csv,aadbc3a7608f56c423fb5315aa17aa876643a679e6a074bb18a16a33fb72f173,aadbc3a7608f56c423fb5315aa17aa876643a679e6a074bb18a16a33fb72f173,539,243,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260714.csv,ca0aa6dc27c31763f5bc27a6511b81843237cfec5904b399693516e63f4d0ab5,ca0aa6dc27c31763f5bc27a6511b81843237cfec5904b399693516e63f4d0ab5,1,34,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260714.csv,28e233b1361aa058db1491f7fb1aad87145272dde1b063b90afcc995640db50f,28e233b1361aa058db1491f7fb1aad87145272dde1b063b90afcc995640db50f,17,34,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260714.csv,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,11,7,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260714.csv,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,19c13bf4d0043e9178f25e936cef8cca12bd6617a2049841467ef0c7896d483b,409,125,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260714.csv,08f8815783fdd41017d35680aff4b49968a2179eebd61b7f7de9a3beb2677497,08f8815783fdd41017d35680aff4b49968a2179eebd61b7f7de9a3beb2677497,22,30,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,neckline_volume_breakout_confirmation_operation_section,output/latest/daily_neckline_volume_breakout_confirmation_operation_section_latest.csv,output/history/daily_model_snapshots/daily_neckline_volume_breakout_confirmation_operation_section_20260714.csv,cb96a7a863eb3e0881d58090dc16a35a8efb3387fc7cd40cfe36ae8e184d1e49,cb96a7a863eb3e0881d58090dc16a35a8efb3387fc7cd40cfe36ae8e184d1e49,4,81,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,volume_breakout_operation_evidence_audit,output/latest/daily_volume_breakout_operation_evidence_audit_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_evidence_audit_20260714.csv,78b2d92277274cfba8a377b3e01a5b0f52e5570f63c9c3ca758a28620ba0c76e,78b2d92277274cfba8a377b3e01a5b0f52e5570f63c9c3ca758a28620ba0c76e,2,27,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,volume_breakout_operation_section,output/latest/daily_volume_breakout_operation_section_latest.csv,output/history/daily_model_snapshots/daily_volume_breakout_operation_section_20260714.csv,68adcc0de26144eaa2ae9eb037d1b93bc27f27de1060a41232256c6650561d15,68adcc0de26144eaa2ae9eb037d1b93bc27f27de1060a41232256c6650561d15,22,103,as_published_daily_model_snapshot
20260714,2026-07-15 18:16:06 Asia/Taipei,45303542983d2a1b665b7736c7143b4038751c0e,20260714,True,True,ok,True,visible,True,True,True,w_bottom_right_side_operation_section,output/latest/daily_w_bottom_right_side_operation_section_latest.csv,output/history/daily_model_snapshots/daily_w_bottom_right_side_operation_section_20260714.csv,4666579133a95ce1afd3b75214d624ad9e5f6edaab157143c2b716b5fc3bf4b5,4666579133a95ce1afd3b75214d624ad9e5f6edaab157143c2b716b5fc3bf4b5,84,81,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,all_candidates_source_rows,output/latest/all_candidates_latest.csv,output/history/daily_model_snapshots/all_candidates_20260715.csv,354aff05b806255adf5e6c3b68144f3a4224efd824467c8da0150bb41679a959,354aff05b806255adf5e6c3b68144f3a4224efd824467c8da0150bb41679a959,291,242,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,data_freshness,output/latest/data_freshness_latest.csv,output/history/daily_model_snapshots/data_freshness_20260715.csv,5d62c149c906159d7b8b24b88b1b3df11843c07226d6de045b3c8f8bea27605f,5d62c149c906159d7b8b24b88b1b3df11843c07226d6de045b3c8f8bea27605f,1,34,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,model_parameters,output/latest/daily_candidate_model_parameters_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_parameters_20260715.csv,0edc074268bba7f857d74a7be801795dfb2595a5d76eb02f6061398a7222dd25,0edc074268bba7f857d74a7be801795dfb2595a5d76eb02f6061398a7222dd25,17,34,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,model_registry,output/latest/daily_report_model_registry_latest.csv,output/history/daily_model_snapshots/daily_report_model_registry_20260715.csv,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,28ec608013f8063e5692bc3248871368bfd6faa4d264ac4a1c4acc917f818de6,11,7,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,model_signals_for_report,output/latest/daily_candidate_model_signals_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260715.csv,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,ab5b4689f8b8fba3126507ab99cc9001dcfd2b8b2ad118daa46c84167ca14a71,164,125,as_published_daily_model_snapshot
20260715,2026-07-16 18:36:10 Asia/Taipei,e584ea3bbe10133d440152f75010d5d114a51d3e,20260715,True,True,ok,True,visible,True,True,True,model_summary_for_report,output/latest/daily_candidate_model_summary_for_report_latest.csv,output/history/daily_model_snapshots/daily_candidate_model_summary_for_report_20260715.csv,d267b0baa2906fb6068341a416ca3645149348e4d58aa7daa417bcae70d865b1,d267b0baa2906fb6068341a416ca3645149348e4d58aa7daa417bcae70d865b1,22,30,as_published_daily_model_snapshot
