code,name,threshold_lots,ratio_pct,shares,holders
6550,北極星藥業-KY,600,73.75,634362714,52
6552,易華電,600,56.76,47116530,4
6556,勝品,600,73.44,21116790,9
6558,興能高,600,40.660000000000004,38148060,8
6560,欣普羅,600,37.82,12283430,5
6561,是方,600,71.03,55386634,9
6568,宏觀,600,35.550000000000004,10959832,3
6569,醫揚,600,63.169999999999995,24687084,4
6570,維田,600,34.11,12666263,7
6573,虹揚-KY,600,63.089999999999996,50794270,11
6574,霈方,600,81.63,17953894,8
6576,逸達,600,63.25,99656510,29
6577,勁豐,600,72.34,43454080,5
6578,達邦蛋白,600,58.12,41827309,13
6579,研揚,600,85.09,144200622,12
6581,鋼聯,600,88.5,98491801,14
6582,申豐,600,74.28,78878865,12
6584,南俊國際,600,71.62,50907582,18
6585,鼎基,600,79.94,57677423,11
6588,東典光電,600,27.38,9506397,7
6589,台康生技,600,53.25,163462968,39
6590,普鴻,600,51.32,12813774,10
6591,動力-KY,600,24.72,10172827,7
6592,和潤企業,600,78.31,488098354,45
6593,台灣銘板,600,36.37,11592938,8
6596,寬宏藝術,600,22.73,8639587,3
6597,立誠,600,77.57000000000001,23308525,5
6598,ABC-KY,600,47.0,48342923,23
6603,富強鑫,600,44.79,75015946,35
6605,帝寶,600,63.21,104845550,31
6606,建德工業,600,65.79,72578153,31
6609,瀧澤科,600,55.36,40126941,5
6612,奈米醫材,600,57.120000000000005,27145340,14
6613,朋億*,600,57.25,44543259,3
6614,資拓宏宇,600,74.03,59720491,5
6615,慧智,600,35.88,7749700,5
6616,特昇-KY,600,58.730000000000004,20842502,8
6617,共信-KY,600,64.13,81791579,19
6620,漢達,600,53.69,91306005,27
6624,萬年清,600,73.77,16661223,7
6625,必應,600,48.05,27864364,13
6629,泰金-KY,600,79.92,30674610,7
6637,醫影,600,61.669999999999995,16537789,10
6640,均華,600,67.17,19159750,3
6641,基士德-KY,600,55.64,20310177,11
6642,富致,600,59.550000000000004,22277557,11
6643,M31,600,35.92,15014383,5
6645,金萬林-創,600,36.120000000000005,21995188,15
6649,台生材,600,42.39,17810593,10
6651,全宇昕,600,39.44,13650022,8
6654,天正國際,600,71.18,29157952,6
6655,科定,600,82.96000000000001,66859417,19
6657,華安,600,28.11,24976483,14
6658,聯策,600,40.09,14583791,9
6661,威健生技,600,61.47,14326755,4
6662,樂斯科,600,45.68000000000001,11701513,9
6664,群翊,600,57.17,34795624,25
6666,羅麗芬-KY,600,78.06,36991222,8
6667,信紘科,600,47.67,23503663,7
6668,中揚光,600,53.16,56952719,10
6669,緯穎,600,59.989999999999995,111530145,30
6670,復盛應用,600,70.34,98062364,49
6671,三能-KY,600,64.66,39291562,23
6672,騰輝電子-KY,600,27.82,21973927,18
6674,鋐寶科技,600,84.33000000000001,57815823,8
6679,鈺太,600,55.92,30751485,14
6680,鑫創電子,600,70.67,16932235,9
6683,雍智科技,600,14.63,4033451,2
6684,安格,600,33.61,14980643,3
6689,伊雲谷,600,44.13,30016367,19
6690,安碁資訊,600,59.89,17966993,3
6691,洋基工程,600,64.36,78206616,35
6692,進能服,600,65.28999999999999,38424783,9
6693,廣閎科,600,42.019999999999996,19219576,10
6695,芯鼎,600,41.489999999999995,40047269,12
6697,東捷資訊,600,63.46,17342211,4
6698,旭暉應材,600,35.62,23659853,10
6703,軒郁,600,43.4,14322705,8
6706,惠特,600,30.89,24278332,18
6708,天擎,600,47.660000000000004,13828725,9
6712,長聖,600,36.589999999999996,35477666,15
6715,嘉基,600,73.45,50064796,13
6716,應廣,600,25.130000000000003,7610178,5
6719,力智,600,49.87,52614988,11
6720,久昌,600,44.550000000000004,13468562,12
6721,信實,600,45.07,10144096,5
6722,輝創,600,75.57,66812410,13
6725,矽科宏晟,600,63.17999999999999,23463766,9
6727,亞泰金屬,600,20.35,5474647,5
6728,上洋,600,61.47,18517345,8
6730,常廣,600,68.49000000000001,24865268,16
6732,昇佳電子,600,46.31,22651596,1
6733,博晟生醫,600,44.39,59663437,15
6735,美達科技,600,40.800000000000004,18848032,9
6739,竹陞科技,600,56.87,13305830,7
6741,91APP*-KY,600,64.86,78218940,29
6742,澤米,600,30.36,21645818,13
6743,安普新,600,60.39,90613646,20
6751,智聯服務,600,59.86,13290951,2
6752,叡揚,600,40.5,15050929,14
6753,龍德造船,600,59.21,69447575,19
6754,匯僑設計,600,81.35,53695000,7
6756,威鋒電子,600,57.45,40215000,2
6757,台灣虎航,600,76.94,353649528,12
6761,穩得,600,33.92,11860426,5
6762,達亞,600,71.05000000000001,24995104,13
6763,綠界科技*,600,63.17,116280467,18
6767,台微醫,600,53.7,21047692,4
6768,志強-KY,600,80.72,161549865,27
6770,力積電,600,45.0,1927139385,274
6771,平和環保-創,600,27.799999999999997,8669382,8
6776,展碁國際,600,64.8,59362443,10
6781,AES-KY,600,71.57,61146951,7
6782,視陽,600,45.72,28809599,18
6785,昱展新藥,600,58.57000000000001,39132548,15
6788,華景電,600,19.92,7723411,6
6789,采鈺,600,73.22,233076392,19
6790,永豐實,600,77.71000000000001,207625429,18
6791,虎門科技,600,63.95,13336656,5
6792,詠業,600,51.629999999999995,24723213,5
6794,向榮生技,600,74.46000000000001,47393508,18
6796,晉弘,600,40.89,16453873,7
6799,來頡,600,30.299999999999997,13252533,7
6803,崑鼎,600,54.28,39517105,2
6804,明係,600,57.34,27244700,17
6805,富世達,600,54.03,37047670,16
6806,森崴能源,600,55.61,152748606,11
6807,峰源-KY,600,78.03,42145000,11
6811,宏碁資訊,600,65.47,27141000,3
6821,聯寶,600,49.44,16524461,10
6823,濾能,600,53.32,16283492,4
6829,千附精密,600,66.6,39411184,4
6830,汎銓,600,30.330000000000002,16225770,14
6831,邁科,600,49.32,33301133,18
6834,天二科技,600,61.28,54229925,25
6835,圓裕,600,72.36999999999999,47896498,20
6838,台新藥,600,58.01,87599653,17
6840,東研信超,600,48.72,14995111,9
6841,長佳智能,600,45.300000000000004,43148238,23
6843,進典,600,75.62,25188721,15
6844,諾貝兒,600,58.459999999999994,21882961,6
6846,綠茵,600,66.71000000000001,18058202,7
6854,錼創科技-KY創,600,61.480000000000004,72363107,24
6855,數泓科,600,57.29,13323123,11
6856,鑫傳,600,79.16,22325411,6
6859,伯特光,600,60.410000000000004,25125384,11
6861,睿生光電,600,52.769999999999996,21958000,3
6862,三集瑞-KY,600,68.8,34401000,6
6863,永道-KY,600,73.41,54977741,7
6865,偉康科技,600,44.37,7031023,5
6869,雲豹能源,600,50.28,69320651,26
6870,騰雲,600,60.489999999999995,14141949,6
6872,浩宇生醫,600,53.599999999999994,37936155,21
6873,泓德能源,600,56.06999999999999,80009503,31
6874,倍力,600,46.81,10300558,6
6875,國邑*,600,58.05,75009618,27
6877,鏵友益,600,70.27000000000001,33010157,23
6881,潤德,600,54.86,8231345,3
6884,海柏特,600,81.85,15054075,3
6885,全福生技,600,30.799999999999997,40987723,24
6887,寶綠特-KY,600,88.63,65735184,14
6890,來億-KY,600,88.28,220189981,20
6894,衛司特,600,55.13,13122332,8
6895,宏碩系統,600,59.63,20338239,8
6899,創為精密,600,71.38,30271288,12
6901,鑽石投資,600,85.0,724980865,23
6902,GOGOLOOK,600,62.849999999999994,22230779,8
6903,巨漢,600,67.84,45236905,14
6904,伯鑫,600,64.36,11907545,2
6906,現觀科,600,54.82,18389703,10
6907,雅特力-KY,600,66.17999999999999,41353500,5
6908,宏碁遊戲-創,600,86.39,32121643,2
6909,創控,600,33.29,22385075,16
6910,德鴻,600,52.45,16009990,5
6913,鴻呈,600,50.19,22011451,13
6914,阜爾運通,600,67.94,45001941,12
6916,華凌,600,77.50999999999999,52330264,16
6918,愛派司,600,40.230000000000004,13911668,11
6919,康霈*,600,71.14,1108020839,259
6921,嘉雨思-創,600,76.18,24254764,9
6922,宸曜,600,56.8,15425967,6
6923,中台,600,64.47,59003265,29
6924,榮惠-KY創,600,77.88,16063000,4
6925,意藍,600,46.73,9347753,3
6928,攸泰科技,600,78.58,67582757,8
6929,佑全,600,88.29,39814951,5
6931,青松健康,600,62.88,41604268,29
6933,AMAX-KY,600,62.03,26293676,6
6934,心誠鎂,600,62.68,22551465,13
6936,永鴻生技,600,73.78999999999999,53737343,17
6937,天虹,600,58.76,39768325,17
6944,兆聯實業,600,43.06,33035957,22
6949,沛爾生醫-創,600,69.36,45496226,22
6951,青新-創,600,65.28999999999999,30036046,3
6952,大武山,600,86.44,59087960,18
6953,家碩,600,63.56,19079270,6
6955,邦睿生技-創,600,52.37,12988355,7
6957,裕慶-KY,600,67.61,37544867,20
6958,日盛台駿,600,93.85000000000001,378538497,26
6961,旅天下,600,38.85,10428130,3
6962,奕力-KY,600,50.35,247972120,49
6965,中傑-KY,600,91.17,142552213,17
6967,汎瑋材料,600,62.480000000000004,15563793,9
6968,萬達寵物,600,54.7,27056605,14
6969,成信實業*-創,600,54.89,24078000,10
6971,惠民實業,600,67.87,26249207,11
6982,大井泵浦,600,57.04,23250000,9
6988,威力暘-創,600,76.71000000000001,36518548,20
6994,富威電力,600,59.33,44012571,13
6996,力領科技,600,55.79,23437545,1
6997,博弘,600,82.25999999999999,18181000,3
7402,邑錡,600,33.39,11784644,6
7547,碩網,600,71.49000000000001,24046820,9
7556,意德士,600,59.519999999999996,16452625,7
7584,樂意,600,66.13,10888835,5
7610,聯友金屬-創,600,36.62,17798877,9
7631,聚賢研發-創,600,67.22,13541655,8
7642,昶瑞機電,600,78.38,23632592,8
7703,銳澤,600,59.51,20683400,7
7704,明遠精密,600,51.1,17261623,6
7705,三商餐飲,600,65.75,43446548,6
7708,全家餐飲,600,61.96,15800000,1
7709,榮田,600,79.48,31084526,8
7711,永擎,600,60.97,43749789,10
7712,博盛半導體,600,50.790000000000006,16542626,12
7713,威力德生醫,600,80.44,36586268,11
7714,創泓科技,600,58.86,12364151,5
7715,裕山,600,51.690000000000005,16935398,9
7716,昱臺國際,600,76.14,17135435,6
7717,萊德光電-KY,600,50.760000000000005,12579933,8
7718,友鋮,600,74.2,34403262,14
7721,微程式,600,57.97,32102669,14
7722,LINEPAY,600,84.83000000000001,57691099,4
7723,築間,600,55.31,27452400,20
7728,光焱科技,600,57.129999999999995,7915536,3
7730,暉盛-創,600,68.34,25151046,13
7732,金興精密,600,86.29,55818801,11
7734,印能科技,600,73.2,20498638,11
7736,虎山,600,80.72,61358666,17
7738,東聯互動,600,50.97,13947999,13
7740,熙特爾-創,600,62.92,33482689,14
7743,金利食安,600,67.89,24774698,18
7744,崴寶,600,76.95,24630200,13
7747,昕奇雲端,600,78.81,21617171,4
7749,意騰-KY,600,39.36,18304807,12
7750,新代,600,69.00999999999999,49588364,21
7751,竑騰,600,40.18,10808277,7
7753,星亞,600,72.51,18130000,3
7757,金色三麥,600,55.19,13303920,5
7760,享溫馨,600,48.480000000000004,32030166,17
7765,中華資安,600,59.68,24279250,2
7767,仁大資訊,600,67.58,20344699,14
7768,頌勝科技,600,61.0,42749050,19
7769,鴻勁,600,63.32,113954300,29
7770,君曜,600,67.76,20372925,9
7772,耀穎,600,52.82,13996990,3
7777,能率亞洲,600,77.33999999999999,141174864,30
7780,大研生醫*,600,74.23,601431160,24
7782,光速火箭,600,73.17,16988044,8
7786,東方風能,600,79.5,139894664,22
7788,松川精密,600,68.58,54699527,22
7791,皇家可口,600,79.66,63734555,14
7792,安葆,600,67.41,31457884,11
7794,宏碁智新,600,76.51,21425999,4
7795,長廣,600,73.52000000000001,57965525,11
7799,禾榮科,600,76.14,120305414,22
7805,威聯通,600,67.98,22519525,6
7810,捷創科技,600,44.86,9085426,5
7811,民盛,600,66.42,22172941,3
7820,立盈,600,75.08999999999999,28363838,11
7821,神數,600,80.09,97650622,12
7822,倍利科,600,68.25999999999999,31108126,9
7823,奧義賽博-KY創,600,68.52000000000001,22953847,12
7828,創新服務,600,59.08,23929167,13
7842,天能綠電,600,80.88,14762000,2
8011,台通,600,29.25,48544454,19
8016,矽創,600,38.150000000000006,45852453,38
8021,尖點,600,46.449999999999996,67790783,38
8024,佑華,600,25.66,11594968,8
8027,鈦昇,600,34.8,38377146,29
8028,昇陽半導體,600,40.06,72031574,37
8032,光菱,600,74.66,38681677,7
8033,雷虎,600,35.88,54785998,32
8034,榮群,600,14.879999999999999,8428042,7
8038,長園科,600,18.72,11672137,7
8039,台虹,600,52.5,138478860,45
8040,九暘,600,48.57,46836189,8
8042,金山電,600,69.97,90603998,36
8043,蜜望實,600,57.91,46277310,12
8044,網家,600,59.5,122384407,22
8045,達運光電,600,63.72,60579513,28
8046,南電,600,83.26,538091587,63
8047,星雲,600,77.97,32492932,11
8048,德勝,600,32.660000000000004,18856209,10
8049,晶采,600,29.71,35159810,15
8050,廣積,600,41.080000000000005,84332727,24
8054,安國,600,30.669999999999998,32443339,6
8059,凱碩,600,71.60000000000001,138982004,10
8064,東捷,600,49.68,91856002,35
8066,來思達,600,34.74,12736473,10
8067,志旭,600,78.75999999999999,16307036,8
8068,全達,600,61.800000000000004,49932218,13
8069,元太,600,71.63000000000001,827037650,221
8070,長華*,600,75.44000000000001,547451233,79
8071,能率網通,600,32.59,19586333,10
8072,陞泰,600,58.98,47191597,8
8074,鉅橡,600,37.69,30540836,16
8076,伍豐,600,31.14,91031184,40
8077,洛碁,600,79.84,17523289,3
8080,泰霖,600,83.48,56075743,3
8081,致新,600,35.11,30272082,17
8083,瑞穎,600,45.17,15874475,5
8084,巨虹,600,58.629999999999995,40767190,13
8085,福華,600,38.08,53332943,16
8086,宏捷科,600,54.370000000000005,106875593,26
8087,麗升能源,600,49.43,19119350,14
8088,品安,600,14.93,9101127,4
8089,康全電訊,600,39.900000000000006,26341484,5
8091,翔名,600,44.120000000000005,23698785,17
8092,建暐,600,51.06,29202412,14
8093,保銳,600,46.95,17171529,5
8096,擎亞,600,45.1,67372083,24
8097,常珵,600,66.19,42239382,15
8099,大世科,600,80.48,80563987,16
8101,華冠,600,79.39,39271584,2
8102,傑霖科技,600,32.04,7484267,6
8103,瀚荃,600,47.18000000000001,37016322,22
8104,錸寶,600,37.11,38628791,7
8105,凌巨,600,61.2,270278609,24
8107,大億金茂,600,50.89,38179882,14
8109,博大,600,47.239999999999995,38824082,24
8110,華東,600,52.89,273898115,32
8111,立碁,600,37.06,40454213,22
8112,至上,600,44.629999999999995,234571958,77
8114,振樺電,600,38.8,29690913,18
8121,越峰,600,56.72,120837523,23
8131,福懋科,600,70.97,313917811,19
8147,正淩,600,42.98,17932885,11
8150,南茂,600,76.39,538282023,121
8155,博智,600,50.760000000000005,31328430,16
8162,微矽電子-創,600,70.17,48222611,19
8163,達方,600,39.74,111315864,23
8171,天宇,600,58.15,65648325,21
8176,智捷,600,29.47,21144952,13
8182,加高,600,67.11,71840401,11
8183,精星,600,45.22,54837413,10
8201,無敵,600,52.42,32700086,9
8210,勤誠,600,67.09,84091958,24
8213,志超,600,46.62,126483454,60
8215,明基材,600,51.57,165427049,18
8222,寶一,600,35.190000000000005,24139154,10
8227,巨有科技,600,28.7,11354894,8
8234,新漢,600,50.620000000000005,71499392,26
8240,華宏,600,51.77,51779601,16
8249,菱光,600,56.82,78336458,14
8255,朋程,600,51.99,52935451,14
8261,富鼎,600,41.7,49588141,10
8271,宇瞻,600,49.589999999999996,63557746,21
8272,全景軟體,600,33.43,6353667,4
8277,商丞,600,16.39,15024293,6
8279,生展,600,58.36,15822737,4
8284,三竹,600,57.93,27433600,15
8289,泰藝,600,41.38,28289739,10
8291,尚茂,600,79.39999999999999,13879496,5
8299,群聯,600,50.8,112332682,54
8341,日友,600,48.29,62790967,15
8342,益張,600,68.32000000000001,22915472,7
8349,恒耀,600,69.00999999999999,144142778,29
8354,冠好,600,56.879999999999995,44684553,23
8358,金居,600,56.57,142933592,50
8367,建新國際,600,64.39,59369188,22
8374,羅昇,600,70.77999999999999,79464402,9
8383,千附,600,49.83,56707878,22
8390,金益鼎,600,43.35,41686785,15
8401,白紗科,600,59.67,42186443,18
8403,盛弘,600,35.16,48425339,15
8404,百和興業-KY,600,75.77,318244716,44
8409,商之器,600,43.54,13935948,6
8410,森田,600,55.58,20345040,9
8411,福貞-KY,600,81.01,176973152,29
8415,大國鋼,600,91.07,939543372,99
8416,實威,600,77.05000000000001,21737704,7
8421,旭源,600,61.83,33894160,16
8422,可寧衛*,600,37.39,508025740,85
8423,保綠-KY,600,59.36,24767146,10
8424,惠普,600,61.35,22123888,7
8426,紅木-KY,600,73.53,36951241,5
8429,金麗-KY,600,39.46,73319817,18
8431,匯鑽科,600,20.84,10176141,7
8432,東生華,600,58.56,22493118,2
8433,弘帆,600,63.230000000000004,34471000,12
8435,鉅邁,600,35.59,12533726,9
8436,大江,600,33.43,39366935,24
8437,大地-KY,600,32.34,15211253,10
8438,昶昕,600,77.14,53963623,18
8440,綠電,600,30.96,15563161,5
8442,威宏-KY,600,68.35,47972988,19
8443,阿瘦,600,65.26,43607548,20
8444,綠河-KY,600,77.64999999999999,86330287,17
8446,華研,600,44.33,23461623,8
8450,霹靂,600,59.67,30622038,15
8454,富邦媒,600,77.18,204543119,17
8455,大拓-KY,600,87.77,22136306,2
8462,柏文,600,62.989999999999995,50656102,16
8463,潤泰材,600,80.13,120222221,22
8464,億豐,600,83.22,243899279,69
8466,美吉吉-KY,600,68.61999999999999,54788254,15
8467,波力-KY,600,77.8,37640576,17
8472,夠麻吉,600,60.22,10681000,2
8473,山林水,600,65.42,118564332,11
8476,台境*,600,61.8,102742724,34
8477,創業家,600,78.03999999999999,50089395,5
8478,東哥遊艇,600,75.66,71102800,12
8481,政伸,600,60.56,40346437,16
8482,商億-KY,600,94.11,101141658,16
8487,愛爾達-創,600,52.089999999999996,13825099,7
8488,吉源-KY,600,84.53,62140394,13
8489,三貝德,600,55.96,33579671,13
8499,鼎炫-KY,600,76.28,31404900,9
8905,裕國,600,91.22,108965241,23
8906,花王,600,51.08,22496214,12
8908,欣雄,600,86.63000000000001,273191950,36
8916,光隆,600,63.5,95486440,39
8917,欣泰,600,75.97999999999999,123590337,45
8921,沈氏,600,76.48,35644213,16
8923,時報,600,77.63,23581839,7
8924,大田,600,33.34,27943982,13
8926,台汽電,600,58.83,429699036,94
8927,北基,600,77.83000000000001,329755426,74
8928,鉅明,600,44.36,22572464,8
8929,富堡,600,43.62,22068427,8
8930,青鋼,600,61.5,50326037,24
8931,大汽電,600,79.38,97061575,10
8932,智通*,600,75.64999999999999,270840442,69
8933,愛地雅,600,50.3,164378160,27
8935,邦泰,600,47.26,53651104,18
8936,國統,600,29.81,73989833,42
8937,合騏*,600,89.96,388423312,44
8938,明安,600,52.690000000000005,82732635,46
8940,新天地,600,68.96,46555043,21
8941,關中,600,62.1,21724248,15
8942,森鉅,600,46.28,92048111,43
8996,高力,600,45.29,42359207,29
9103,美德醫療-DR,600,7.04,14493000,15
9105,泰金寶-DR,600,24.32,398540870,268
9110,越南控-DR,600,37.47,20429001,18
9136,巨騰-DR,600,59.699999999999996,86170100,27
9802,鈺齊-KY,600,60.900000000000006,122423403,43
9902,台火,600,52.61,51586413,15
9904,寶成,600,74.5,2195463193,310
9905,大華,600,73.17,223220380,35
9906,欣巴巴,600,75.08,67864452,20
9907,統一實,600,76.31,1205171744,133
9908,大台北,600,78.17999999999999,403770128,88
9910,豐泰,600,88.97999999999999,878767372,90
9911,櫻花,600,66.31,147504871,46
9912,偉聯,600,58.33,31604424,15
9914,美利達,600,61.78,184736582,66
9917,中保科,600,75.1,338895487,78
9918,欣天然,600,80.76,145827478,35
9919,康那香,600,45.74,89384956,26
9921,巨大,600,62.21,243958531,93
9924,福興,600,58.54,88266441,35
9925,新保,600,66.62,258242914,70
9926,新海,600,79.6,142907959,37
9927,泰銘,600,56.52,67846377,13
9928,中視,600,71.02,50234082,9
9929,秋雨,600,84.47,85565174,13
9930,中聯資源,600,77.32,192178651,12
9931,欣高,600,76.01,91518374,25
9933,中鼎,600,55.42,499098582,96
9934,成霖,600,62.4,256576930,50
9935,慶豐富,600,56.800000000000004,101036403,52
9937,全國,600,85.7,264887404,47
9938,百和,600,50.39,150196110,61
9939,宏全,600,55.99,165656479,72
9940,信義,600,79.25,584146718,35
9941,裕融,600,66.96000000000001,385550011,52
9942,茂順,600,49.12,40860012,20
9943,好樂迪,600,70.64,88431110,12
9944,新麗,600,71.57000000000001,75815679,28
9945,潤泰新,600,62.72,1784531285,209
9946,三發地產,600,78.24,255557451,24
9949,琉園,600,69.47,31169654,17
9950,萬國通,600,81.14999999999999,136127297,19
9951,皇田,600,42.019999999999996,30805042,15
9955,佳龍,600,60.44,63142708,16
9958,世紀鋼,600,52.21,128912383,46
9960,邁達康,600,68.7,23081517,12
9962,有益,600,43.3,39078167,20
0050,元大台灣50,800,25.82,4777151443,289
0051,元大中型100,800,4.46,1092900,1
0052,富邦科技,800,18.060000000000002,454277094,77
0053,元大電子,800,21.29,1062000,1
0055,元大MSCI金融,800,38.25,31427650,4
0056,元大高股息,800,12.17,1705655361,204
0057,富邦摩台,800,0.0,0,0
0061,元大寶滬深,800,21.5,22495901,5
1101,台泥,800,51.59,3882474518,503
1102,亞泥,800,80.18,2844075495,277
1103,嘉泥,800,76.16,601900959,90
1104,環泥,800,69.25999999999999,475649926,55
1108,幸福,800,77.26,312726251,52
1109,信大,800,74.67,254760644,43
1110,東泥,800,92.35,528330384,41
1201,味全,800,59.88,303100015,31
1203,味王,800,88.07,211398892,39
1210,大成,800,59.8,535193758,90
1213,大飲,800,80.57,45628491,10
1215,卜蜂,800,61.39,180998119,24
1216,統一,800,85.4,4853053095,513
1217,愛之味,800,55.68,275387361,83
1218,泰山,800,65.33000000000001,326673369,43
1219,福壽,800,58.17,198521181,58
1220,台榮,800,62.81,111238471,32
1225,福懋油,800,87.17999999999999,211251562,30
1227,佳格,800,65.49000000000001,599391767,34
1229,聯華,800,63.24,1135860244,90
1231,聯華食,800,63.589999999999996,189819121,19
1232,大統益,800,72.33,115713499,6
1233,天仁,800,68.21,61807167,17
1234,黑松,800,76.58,307792780,90
1235,興泰,800,95.31,179736396,13
1236,宏亞,800,82.17999999999999,71239646,22
1240,茂生農經,800,53.03,23458124,13
1256,鮮活果汁-KY,800,52.349999999999994,18729756,5
1259,安心,800,71.17,23054479,6
1264,德麥,800,38.99,14452107,11
1268,漢來美食,800,73.34,30970667,12
1294,漢田生技,800,42.57,13015905,5
1295,生合,800,46.73,16112345,9
1301,台塑,800,71.81,4571842181,343
1303,南亞,800,82.91000000000001,6576240219,434
1304,台聚,800,57.43,682815707,54
1305,華夏,800,47.82,277896283,25
1307,三芳,800,78.64,312884035,44
1308,亞聚,800,48.14,285889063,29
1309,台達化,800,43.26,172021292,11
1310,台苯,800,24.459999999999997,129178148,34
1312,國喬,800,48.63,538293177,97
1313,聯成,800,62.84,836438404,77
1314,中石化,800,32.35,1224642031,313
1315,達新,800,71.24,70608132,26
1316,上曜,800,30.67,115348164,32
1319,東陽,800,79.31,469124867,66
1321,大洋,800,59.47,135155466,50
1323,永裕,800,61.39,56039192,23
1324,地球,800,61.85,46475124,14
1325,恆大,800,44.63,38069490,6
1326,台化,800,80.43,4714880250,321
1336,台翰,800,41.56999999999999,32273916,9
1337,再生-KY,800,40.22,108198260,22
1338,廣華-KY,800,35.489999999999995,29766734,13
1339,昭輝,800,73.63000000000001,54582043,14
1340,勝悅-KY,800,30.66,46904507,11
1341,富林-KY,800,77.84,41140357,10
1342,八貫,800,51.58,40233256,5
1402,遠東新,800,86.00999999999999,4604688735,357
1409,新纖,800,63.08,1021006972,138
1410,南染,800,70.64,43806984,13
1413,宏洲,800,72.02000000000001,95156249,17
1414,東和,800,84.52,167369971,26
1416,廣豐,800,50.15,92967923,23
1417,嘉裕,800,51.08,97043039,26
1418,東華,800,62.07,35284244,9
1419,新紡,800,87.31,261996552,54
1423,利華,800,76.59,76327890,18
1432,大魯閣,800,53.89,58219806,15
1434,福懋,800,68.8,1159187536,79
1435,中福,800,93.06,130090802,19
1436,華友聯,800,75.86,147305188,36
1437,勤益控,800,69.48,140276341,43
1438,三地開發,800,78.69,87517582,21
1439,雋揚,800,79.53,73183389,22
1440,南紡,800,74.45,1233732645,162
1441,大東,800,60.89,43693145,9
1442,名軒,800,81.05,296854398,73
1443,立益物流,800,84.22,114007185,26
1444,力麗,800,61.76,614978489,85
1445,大宇,800,61.18,79949749,23
1446,宏和,800,64.47,88794745,21
1447,力鵬,800,66.53,605596009,88
1449,佳和,800,33.94,43155175,17
1451,年興,800,58.17,115194477,19
1452,宏益,800,40.1,53201903,23
1453,大將,800,73.67,83432725,14
1454,台富,800,78.92999999999999,102492815,29
1455,集盛,800,63.370000000000005,337013327,49
1456,怡華,800,81.28999999999999,76194939,9
1457,宜進,800,69.33,219619498,43
1459,聯發,800,80.28,287947165,49
1460,宏遠,800,66.73,463601969,72
1463,強盛新,800,74.91,129821424,21
1464,得力,800,54.91,233752198,44
1465,偉全,800,65.92999999999999,68319571,26
1466,聚隆,800,65.99,73365016,26
1467,南緯,800,63.11,147444122,27
1468,昶和,800,96.81,155291198,16
1470,大統新創,800,77.42999999999999,66421573,20
1471,首利,800,18.34,27594261,10
1472,三洋實業,800,71.09,37318654,9
1473,台南,800,69.52,101621215,25
1474,弘裕,800,52.5,68201856,17
1475,業旺,800,70.15,46321016,9
1476,儒鴻,800,78.24000000000001,214710338,53
1477,聚陽,800,61.559999999999995,151905588,51
1503,士電,800,72.83,379455548,50
1504,東元,800,71.53,1700078339,176
1506,正道,800,72.62,218181668,19
1512,瑞利,800,47.81,46943844,8
1513,中興電,800,39.830000000000005,200444681,53
1514,亞力,800,38.96,106419456,37
1515,力山,800,46.9,85127710,21
1516,川飛,800,53.74,21503577,10
1517,利奇,800,45.629999999999995,100391464,18
1519,華城,800,71.41,225610658,57
1521,大億,800,65.8,50165578,9
1522,堤維西,800,54.84,171624438,32
1524,耿鼎,800,36.75,60782821,14
1525,江申,800,86.16,63248017,6
1526,日馳,800,29.94,17967025,3
1527,鑽全,800,26.97,37385154,11
1528,恩德,800,32.6,62396317,12
1529,樂事綠能,800,43.24,67082994,15
1530,亞崴,800,71.8,67924980,8
1531,高林股,800,54.87,99943483,23
1532,勤美,800,57.650000000000006,243706024,55
1533,車王電,800,54.870000000000005,54079316,21
1535,中宇,800,75.0,92810657,9
1536,和大,800,30.59,85342187,31
1537,廣隆,800,44.73,36708854,16
1538,正峰,800,70.77,22860519,3
1539,巨庭,800,58.44,38204656,9
1540,喬福,800,25.169999999999998,21521538,8
1541,錩泰,800,80.71000000000001,63605303,11
1558,伸興,800,14.28,9222086,8
1560,中砂,800,55.28,82848945,36
1563,巧新,800,34.44,77707233,32
1565,精華,800,9.76,4927612,4
1568,倉佑,800,59.9,61752248,21
1569,濱川,800,47.61,68693089,18
1570,力肯,800,45.27,23316484,3
1580,新麥,800,29.88,14743076,8
1582,信錦,800,27.53,39739643,15
1583,程泰,800,90.26,98761470,15
1584,精剛,800,37.59,87405904,22
1586,和勤,800,67.2,71807669,27
1587,吉茂,800,40.13,32137176,10
1589,永冠-KY,800,23.31,35713719,15
1590,亞德客-KY,800,56.49,112996305,44
1591,駿吉-KY,800,8.54,3250157,1
1593,祺驊,800,42.01,16716848,12
1595,川寶,800,42.440000000000005,23138676,15
1597,直得,800,55.69,49718125,29
1598,岱宇,800,54.519999999999996,97693076,33
1599,宏佳騰,800,60.04,43852117,14
1603,華電,800,70.16999999999999,134525325,22
1604,聲寶,800,54.050000000000004,207703299,42
1605,華新,800,69.96,3100531972,215
1608,華榮,800,62.35,394648615,31
1609,大亞,800,29.150000000000002,228978803,68
1611,中電,800,48.33,156016908,46
1612,宏泰,800,57.980000000000004,183281867,38
1614,三洋電,800,77.03,207327692,56
1615,大山,800,77.28999999999999,152024151,23
1616,億泰,800,59.18,114912978,20
