code,name,threshold_lots,ratio_pct,shares,holders
6292,,600,44.64,20805716,6
6293,,600,0.0,0,0
6294,,600,33.46,8715662,2
6295,,600,0.0,0,0
6296,,600,0.0,0,0
6297,,600,99.9,13129198,1
6299,,600,98.35,25154338,1
6402,,600,57.84,33710944,17
6403,,600,41.54,6369110,1
6404,,600,67.09,16342713,5
6405,,600,48.72,32073700,16
6406,,600,55.71,19862667,3
6407,,600,34.1,25624590,12
6409,,600,53.22,46689954,31
6411,,600,31.42,31189043,23
6412,,600,80.18,321397193,34
6414,,600,56.21,82120287,32
6415,,600,71.72,278993668,103
6416,,600,40.769999999999996,29916795,9
6417,,600,61.15,25859659,15
6418,,600,48.72,16821563,7
6419,,600,32.17,4234117,2
6423,,600,37.97,11778569,11
6425,,600,39.620000000000005,20182488,10
6426,,600,36.93,14226222,4
6427,,600,100.0,56998677,1
6428,,600,89.36,15801396,2
6429,,600,22.45,2099939,2
6431,,600,66.88000000000001,65154252,13
6432,,600,30.37,10441789,8
6434,,600,84.68,392655967,16
6435,,600,52.260000000000005,19579652,4
6436,,600,98.56,17921525,1
6437,,600,53.58,17313415,12
6438,,600,31.14,25613795,16
6441,,600,41.86,22324106,2
6442,,600,53.05,41938297,26
6443,,600,17.59,90305388,32
6446,,600,49.53,188240934,94
6449,,600,66.55,61162706,12
6451,,600,73.75,82740520,15
6452,,600,34.97,35029287,15
6453,,600,0.0,0,0
6455,,600,67.17,24919081,15
6456,,600,50.8,171752820,38
6458,,600,63.74,17077904,5
6461,,600,58.47,104298523,17
6462,,600,28.650000000000002,26151386,14
6464,,600,82.31,106018293,34
6465,,600,67.95,31991931,5
6467,,600,29.560000000000002,15488114,9
6468,,600,98.62,11908580,1
6469,,600,45.03,67599499,21
6470,,600,40.01,15082927,1
6471,,600,0.0,0,0
6472,,600,49.97,63979489,20
6473,,600,59.82,23931520,17
6474,,600,58.04,30490071,19
6475,,600,63.04,21932122,4
6477,,600,41.559999999999995,51467567,19
6479,,600,83.52999999999999,47869716,6
6481,,600,94.39,25679892,5
6482,,600,65.78,18835754,7
6483,,600,31.950000000000003,21336623,18
6484,,600,100.0,25000000,1
6485,,600,19.64,8996569,5
6486,,600,42.88,21824600,5
6488,,600,75.98,363333206,71
6489,,600,51.72,14725817,12
6490,,600,66.58,25805941,7
6491,,600,55.88,43591771,12
6492,,600,26.06,23431724,13
6493,,600,80.37,24151999,8
6494,,600,7.609999999999999,2405013,2
6495,,600,48.67,83753249,25
6496,,600,65.8,31198962,9
6497,,600,96.46,183232095,2
6498,,600,69.34,32712937,15
6499,,600,41.62,40354069,10
6502,,600,90.96,7930713,1
6503,,600,80.41,9659856,3
6504,,600,67.03,48676358,18
6505,,600,94.31,8986068620,123
6506,,600,52.519999999999996,43270273,25
6508,,600,59.940000000000005,51876493,14
6509,,600,27.18,53446157,27
6510,,600,43.07,14170384,4
6511,,600,63.89,38341204,14
6512,,600,27.65,6987776,6
6515,,600,48.5,17484523,13
6516,,600,49.83,28075857,10
6517,,600,17.96,5494429,3
6518,,600,81.22,27077334,10
6523,,600,63.08,28418005,8
6525,,600,65.82000000000001,84966463,19
6526,,600,77.25,129427273,12
6527,,600,31.490000000000002,8019574,3
6529,,600,60.900000000000006,7735736,4
6530,,600,18.11,6115047,6
6531,,600,63.510000000000005,103442917,43
6532,,600,26.53,9941473,8
6533,,600,19.75,10013561,5
6534,,600,78.19999999999999,80402138,26
6535,,600,61.2,102740470,24
6536,,600,69.05,18180826,6
6538,,600,18.93,7213545,7
6539,,600,78.81,19191870,7
6540,,600,98.85,217924577,2
6541,,600,68.24,180872560,26
6542,,600,83.53999999999999,35097859,13
6543,,600,56.120000000000005,31354774,17
6545,,600,44.15,9751106,7
6546,,600,33.53,22426333,4
6547,,600,31.83,104703674,34
6548,,600,84.94,807390820,72
6549,,600,20.98,16826952,11
6550,,600,73.72000000000001,633978714,52
6551,,600,82.42999999999999,59184884,9
6552,,600,56.76,47116530,4
6555,,600,66.48,79280183,10
6556,,600,73.46,21120790,9
6558,,600,40.7,38185060,8
6559,,600,44.05,10217691,7
6560,,600,37.69,12243430,5
6561,,600,71.02000000000001,55375634,9
6562,,600,51.9,61346587,7
6563,,600,24.97,7431237,6
6564,,600,62.21,44885348,9
6565,,600,39.59,10751320,9
6566,,600,81.4,26174539,4
6567,,600,83.28999999999999,85677880,19
6568,,600,32.96,10158938,2
6569,,600,63.169999999999995,24687084,4
6570,,600,34.16,12683263,7
6572,,600,67.53999999999999,70025547,13
6573,,600,63.089999999999996,50794270,11
6574,,600,81.63,17953894,8
6575,,600,52.150000000000006,70568132,12
6576,,600,63.480000000000004,100022876,30
6577,,600,72.34,43454080,5
6578,,600,58.59,42165309,13
6579,,600,85.28,144520622,12
6580,,600,53.83,60375145,33
6581,,600,88.5,98488801,14
6582,,600,74.28,78878865,12
6583,,600,79.25,12639887,8
6584,,600,72.17999999999999,51214588,18
6585,,600,79.94,57673423,11
6586,,600,58.83,125919295,21
6587,,600,100.0,17077556,1
6588,,600,25.39,8813397,6
6589,,600,53.68,164781317,41
6590,,600,51.32,12813774,10
6591,,600,24.72,10169827,7
6592,,600,78.21,487477439,44
6593,,600,36.14,11517938,8
6595,,600,70.21,35008603,10
6596,,600,22.73,8639587,3
6597,,600,77.57000000000001,23308525,5
6598,,600,46.46,47786923,22
6599,,600,74.48,15644699,3
6601,,600,85.91,38404569,4
6602,,600,0.0,0,0
6603,,600,44.14,73916514,33
6604,,600,89.76,39255120,9
6605,,600,63.589999999999996,105468406,32
6606,,600,65.87,72670407,31
6607,,600,76.22,7123719,4
6608,,600,96.78,58072702,8
6609,,600,54.489999999999995,39492680,4
6610,,600,83.02,170695143,10
6611,,600,91.65,1344401,1
6612,,600,57.06,27118340,14
6613,,600,57.25,44548259,3
6614,,600,74.04,59724533,5
6615,,600,35.88,7749700,5
6616,,600,58.43,20734502,8
6617,,600,64.05,81694579,19
6618,,600,21.340000000000003,22376482,15
6620,,600,53.48,90939434,27
6621,,600,32.53,11552644,7
6622,,600,63.730000000000004,22606492,13
6624,,600,73.52,16605223,7
6625,,600,48.05,27863364,13
6626,,600,59.56,5322875,1
6627,,600,70.72,20051582,12
6629,,600,79.92,30674610,7
6633,,600,95.66,10646001,1
6634,,600,63.519999999999996,45293443,19
6635,,600,100.0,32326000,1
6637,,600,61.669999999999995,16537789,10
6638,,600,65.91,19774098,5
6639,,600,70.25,40504693,14
6640,,600,67.17,19159750,3
6641,,600,55.76,20355177,11
6642,,600,59.85,22385557,11
6643,,600,35.9,15007794,5
6645,,600,36.1,21987188,15
6648,,600,59.92,29969666,16
6649,,600,43.84,18419593,11
6650,,600,72.37,22500494,12
6651,,600,39.38,13630022,8
6652,,600,74.19,101661201,25
6653,,600,95.45,5727323,1
6654,,600,71.18,29157952,6
6655,,600,83.03999999999999,66921417,19
6656,,600,90.33000000000001,11046738,4
6657,,600,28.07,24943483,14
6658,,600,38.489999999999995,14003170,8
6659,,600,79.44,68242414,16
6660,,600,100.0,42627034,1
6661,,600,61.47,14326755,4
6662,,600,45.629999999999995,11689513,9
6664,,600,57.84,35195052,26
6665,,600,64.9,29433614,7
6666,,600,78.06,36991222,8
6667,,600,50.349999999999994,24819831,9
6668,,600,52.56,56316719,9
6669,,600,60.519999999999996,112505799,31
6670,,600,70.53999999999999,98339364,49
6671,,600,64.64,39276562,23
6672,,600,23.04,17138293,13
6673,,600,28.69,7603550,3
6674,,600,84.33000000000001,57815823,8
6676,,600,56.43,84478794,35
6677,,600,58.43,32750385,6
6679,,600,55.21,30360511,13
6680,,600,70.67,16932235,9
6681,,600,0.0,0,0
6682,,600,50.53,74359396,15
6683,,600,14.63,4033451,2
6684,,600,33.58,14963411,3
6688,,600,62.559999999999995,11888420,8
6689,,600,44.050000000000004,29961367,19
6690,,600,59.89,17966993,3
6691,,600,64.32,78154331,35
6692,,600,65.07,38293783,9
6693,,600,40.57,18555677,9
6695,,600,42.01,40541269,13
6696,,600,37.18,30842666,20
6697,,600,63.46,17342211,4
6698,,600,35.76,23746283,10
6699,,600,85.95,41963095,15
6701,,600,97.98,358305811,3
6702,,600,77.47,587866898,65
6703,,600,43.4,14322705,8
6704,,600,31.72,30457222,15
6705,,600,67.1,12083638,7
6706,,600,27.07,21272019,15
6707,,600,78.5,46324544,13
6708,,600,47.660000000000004,13828725,9
6709,,600,49.5,29405605,9
6712,,600,36.54,35425963,15
6713,,600,49.48,14591131,9
6715,,600,72.5,49338796,12
6716,,600,25.200000000000003,7632178,5
6717,,600,68.85,17169675,10
6719,,600,50.35,53128795,12
6720,,600,44.510000000000005,13457562,12
6721,,600,45.07,10144096,5
6722,,600,75.53999999999999,66784410,13
6723,,600,47.86,14381456,6
6724,,600,62.32,4424880,2
6725,,600,63.17999999999999,23463766,9
6726,,600,100.0,17670000,1
6727,,600,18.689999999999998,5025862,5
6728,,600,61.54,18537345,8
6729,,600,40.78,11283103,7
6730,,600,68.49000000000001,24865268,16
6731,,600,99.44,54249491,1
6732,,600,46.31,22651596,1
6733,,600,43.86,58946437,14
6734,,600,49.29,20028087,7
6735,,600,42.760000000000005,19751032,10
6736,,600,93.39,2424263,1
6737,,600,80.50999999999999,48354380,23
6738,,600,51.79,19025818,17
6739,,600,59.28,13869830,8
6741,,600,64.5,77785941,29
6742,,600,30.33,21627536,13
6743,,600,60.379999999999995,90605646,20
6744,,600,58.15,8956945,4
6746,,600,97.59,24305196,1
6748,,600,32.24,22972243,14
6749,,600,100.0,12500000,1
6750,,600,50.84,22735817,15
6751,,600,59.85,13288951,2
6752,,600,40.59,15083633,14
6753,,600,59.19,69414824,19
6754,,600,81.35,53695000,7
6755,,600,44.339999999999996,17661298,9
6756,,600,57.45,40215000,2
6757,,600,76.77000000000001,352807704,11
6758,,600,74.89,10089696,1
6760,,600,100.0,8447352,1
6761,,600,33.9,11853426,5
6762,,600,69.92,24600104,13
6763,,600,63.13,116226585,18
6764,,600,97.22,37142300,2
6767,,600,53.7,21047692,4
6768,,600,79.41,158908680,24
6770,,600,41.809999999999995,1788866609,277
6771,,600,27.799999999999997,8669382,8
6772,,600,98.74,47422263,2
6775,,600,66.42999999999999,64784231,14
6776,,600,65.68,60164443,11
6778,,600,100.0,28031800,1
6779,,600,100.0,44417600,1
6780,,600,72.9,12010071,9
6781,,600,71.61,61175079,7
6782,,600,46.59,29364741,19
6784,,600,33.55,6403093,4
6785,,600,58.57000000000001,39132548,15
6786,,600,2.75,849269,1
6787,,600,18.79,15233744,14
6788,,600,20.47,7937355,6
6789,,600,73.67,234538423,19
6790,,600,77.72000000000001,207672525,18
6791,,600,63.95,13336656,5
6792,,600,51.629999999999995,24723213,5
6793,,600,29.169999999999998,22057965,13
6794,,600,74.45,47384508,18
6796,,600,40.89,16453873,7
6797,,600,43.21,13284524,9
6798,,600,63.78,12485080,6
6799,,600,30.29,13247073,7
6803,,600,54.28,39517105,2
6804,,600,57.34,27244700,17
6805,,600,57.190000000000005,39217985,18
6806,,600,55.550000000000004,152610006,11
6807,,600,78.03,42143000,11
6808,,600,45.82,35673922,11
6810,,600,29.79,14736052,8
6811,,600,65.4,27112000,3
6812,,600,28.79,8813138,4
6813,,600,59.95,14022910,8
6814,,600,78.62,32924674,11
6815,,600,63.42,25186201,18
6816,,600,67.42,8212446,2
6817,,600,54.89,10110400,1
6818,,600,62.970000000000006,16061149,3
6819,,600,56.730000000000004,19275126,11
6820,,600,75.09,16680061,4
6821,,600,50.25,16523461,10
6822,,600,100.0,36300000,1
6823,,600,53.39,16303492,4
6824,,600,100.0,35590000,1
6825,,600,66.85000000000001,22498125,7
6826,,600,72.75,62236690,14
6827,,600,57.089999999999996,45296517,16
6829,,600,66.6,39411184,4
6830,,600,30.130000000000003,16112128,14
6831,,600,50.5,34094133,19
6832,,600,83.23,21982649,1
6833,,600,84.13000000000001,42053422,7
6834,,600,60.78,53783925,25
6835,,600,72.31,47864498,20
6837,,600,53.480000000000004,17560168,14
6838,,600,57.96,87521653,17
6839,,600,76.25,62547603,23
6840,,600,48.72,14995111,9
6841,,600,45.300000000000004,43148238,23
6842,,600,35.82,8289060,6
6843,,600,75.62,25188721,15
6844,,600,58.459999999999994,21882961,6
6846,,600,66.71000000000001,18058202,7
6847,,600,51.97,7397005,7
6848,,600,40.2,5738893,4
6849,,600,51.53,21606351,10
6850,,600,54.14,17919714,14
6851,,600,100.0,55380366,1
6854,,600,61.52,72408299,24
6855,,600,57.29,13323123,11
6856,,600,79.16,22325411,6
6857,,600,94.69,14418206,1
6858,,600,82.2,22375569,5
6859,,600,60.39,25119480,11
6861,,600,55.87,23251000,5
6862,,600,68.8,34401000,6
6863,,600,73.4,54974741,7
6864,,600,24.78,9374631,10
6865,,600,44.37,7031023,5
6866,,600,100.0,75845626,1
6867,,600,86.11,30140656,7
6868,,600,41.36,10361222,6
6869,,600,50.910000000000004,70192103,27
6870,,600,57.72,13494364,5
6872,,600,53.59,37928155,21
6873,,600,55.56,79288416,31
6874,,600,49.62,10918726,7
6875,,600,58.03,74992618,27
6876,,600,24.73,17591509,14
6877,,600,70.29,33024760,23
6878,,600,86.56,62887105,11
6879,,600,83.01,21966520,5
6881,,600,54.86,8231345,3
6882,,600,52.64,12214700,10
6883,,600,87.27,66573648,23
6884,,600,81.85,15054075,3
6885,,600,31.19,41515723,25
6886,,600,90.03,28641842,5
6887,,600,88.79,65845201,14
6890,,600,88.55,220874608,21
6891,,600,75.84,152189188,23
6892,,600,49.35,45715629,27
6894,,600,55.13,13122332,8
6895,,600,59.64,20341239,8
6897,,600,100.0,2372335,1
6898,,600,52.95,15365598,5
6899,,600,71.38,30271288,12
6901,,600,85.15,726333865,24
6902,,600,62.81999999999999,22218779,8
6903,,600,67.92,45287905,14
6904,,600,64.36,11907545,2
6905,,600,100.0,33392729,2
6906,,600,54.91,18419703,10
6907,,600,66.35,41463500,5
6908,,600,86.39,32121643,2
6909,,600,33.29,22390075,16
6910,,600,52.45,16009990,5
6911,,600,57.97,12757302,9
6912,,600,71.53,103033763,13
6913,,600,50.19,22011451,13
6914,,600,67.94,45001941,12
6915,,600,86.94,30692839,10
6916,,600,77.50999999999999,52327264,16
6917,,600,37.01,20466595,13
6918,,600,40.239999999999995,13915668,11
6919,,600,71.31,1110700411,259
6920,,600,65.79,136368245,31
6921,,600,76.18,24254764,9
6922,,600,56.8,15425967,6
6923,,600,64.48,59003265,29
6924,,600,77.88,16063000,4
6925,,600,46.73,9347753,3
6926,,600,71.68,35708945,16
6927,,600,62.330000000000005,23865892,9
6928,,600,78.58,67582757,8
6929,,600,88.29,39815951,5
6930,,600,100.0,70000000,1
6931,,600,62.72,41505268,29
6932,,600,77.77000000000001,334059848,52
6933,,600,62.05,26303676,6
6934,,600,62.66,22543465,13
6935,,600,81.28,30412560,11
6936,,600,73.80000000000001,53742872,17
6937,,600,58.63,39680315,16
6938,,600,64.24,8075342,5
6939,,600,63.05,22321662,11
6940,,600,45.53,136505376,70
6942,,600,100.0,43176880,1
6943,,600,100.0,194250000,1
6944,,600,42.67,32735572,22
6945,,600,66.24,56699995,18
6946,,600,92.74,300330079,25
6947,,600,70.74,66746848,24
6949,,600,69.05,45291634,22
6951,,600,65.28999999999999,30036046,3
6952,,600,86.43,59075960,18
6953,,600,63.56,19079270,6
6954,,600,100.0,62918043,1
6955,,600,52.37,12988355,7
6957,,600,67.61,37541889,20
6958,,600,93.83,378471804,26
6959,,600,40.89,16019872,11
6961,,600,38.92,10447130,3
6962,,600,50.41,248302356,48
6963,,600,84.85,13552725,2
6965,,600,91.15,142521213,17
6967,,600,62.480000000000004,15563793,9
6968,,600,54.620000000000005,27016605,14
6969,,600,55.22,24222000,10
6971,,600,67.87,26249207,10
6972,,600,72.61,16654056,4
6973,,600,60.230000000000004,24582156,14
6976,,600,78.32,456095835,71
6977,,600,24.78,3469715,4
6978,,600,98.31,29764005,2
6979,,600,59.53,7145005,4
6980,,600,81.01,24306897,6
6982,,600,57.03,23245000,9
6983,,600,47.980000000000004,7632003,7
6984,,600,38.339999999999996,7379045,7
6985,,600,100.0,9202274136,1
6986,,600,39.99,18401200,9
6987,,600,88.86,198374619,28
6988,,600,76.64999999999999,36496548,20
6990,,600,94.37,59566448,17
6991,,600,100.0,32991875,1
6992,,600,100.0,23199000,1
6993,,600,100.0,19054500,1
6994,,600,59.29,43987571,13
6995,,600,34.18,8662110,7
6996,,600,55.79,23437545,1
6997,,600,82.25999999999999,18181000,3
6999,,600,64.72,14252324,10
7402,,600,33.51,11826644,6
7419,,600,47.95,19187348,13
7421,,600,0.0,0,0
7426,,600,100.0,34040272,1
7427,,600,16.51,7218672,6
7443,,600,77.46,17044247,9
7452,,600,75.78,1515690,1
7455,,600,78.24,19954074,6
7507,,600,76.03999999999999,77652448,25
7516,,600,32.6,6296964,5
7530,,600,50.97,23704977,11
7547,,600,71.49000000000001,24046820,9
7551,,600,49.26,5961755,3
7555,,600,86.14,24400020,4
7556,,600,59.620000000000005,16452625,7
7558,,600,41.39,7709525,8
7561,,600,55.17,16599780,4
7562,,600,73.41,16558433,9
7566,,600,57.839999999999996,80865120,30
7570,,600,100.0,18588888,1
7575,,600,45.42,13630143,13
7578,,600,57.11,34322428,19
7583,,600,82.44,20263166,9
7584,,600,66.13,10888835,5
7590,,600,81.31,99514973,28
7595,,600,64.31,32462350,19
7607,,600,65.12,23156734,8
7610,,600,37.2,18081704,10
7631,,600,67.21000000000001,13538655,8
7642,,600,78.39,23636592,8
7660,,600,100.0,40644668,1
7669,,600,21.7,4776315,6
7689,,600,91.37,48585173,7
7702,,600,89.69999999999999,59211521,7
7703,,600,59.51,20683400,7
7704,,600,51.1,17261623,6
7705,,600,65.78,43467548,6
7706,,600,91.29,9129473,1
7707,,600,44.76,20456780,9
7708,,600,61.96,15800000,1
7709,,600,79.49000000000001,31085480,8
7710,,600,99.23,63414428,3
7711,,600,60.97,43745789,10
7712,,600,50.88,16571626,12
7713,,600,80.4,36566268,11
7714,,600,58.86,12364151,5
7715,,600,51.690000000000005,16935398,9
7716,,600,76.13,17133435,6
7717,,600,50.84,12599933,8
7718,,600,74.07,34345262,14
7719,,600,20.65,7439445,6
7720,,600,100.0,12470479,1
7721,,600,57.96,32099669,14
7722,,600,84.93,57758099,4
7723,,600,55.290000000000006,27439400,19
7724,,600,78.30000000000001,27707339,8
7725,,600,80.43,38875605,7
7726,,600,84.78,17216503,5
7728,,600,57.14,7917536,3
7729,,600,56.33,41179906,24
7730,,600,68.56,25231508,13
7731,,600,70.92999999999999,370299541,72
7732,,600,86.31,55825801,11
7734,,600,73.2,20498638,11
7736,,600,80.72,61358666,17
7737,,600,73.6,21889376,10
7738,,600,50.97,13947999,13
7740,,600,63.03,33540689,14
7742,,600,69.44,46095311,4
7743,,600,67.89,24774698,18
7744,,600,76.74000000000001,24560200,13
7745,,600,65.33,11728855,5
7746,,600,97.8,35365000,2
7747,,600,78.76,21603171,4
7748,,600,63.94,9272464,6
7749,,600,40.74,18946504,13
7750,,600,69.57000000000001,49991364,22
7751,,600,39.51,10628277,7
7752,,600,83.67999999999999,167377791,26
7753,,600,72.51,18130000,3
7754,,600,64.21,60732919,20
7756,,600,68.79,14642270,7
7757,,600,55.18,13300920,5
7758,,600,78.95,12711459,2
7759,,600,80.66,56531016,15
7760,,600,48.22,31852805,17
7761,,600,49.089999999999996,14189329,9
7762,,600,45.74,26189350,15
7763,,600,77.58,46568375,11
7764,,600,78.99,47400322,22
7765,,600,59.69,24285250,2
7767,,600,67.63,20360699,14
7768,,600,69.24,43125387,19
7769,,600,64.06,115288894,30
7770,,600,67.76,20372925,9
7771,,600,81.48,16307507,2
7772,,600,58.13,13996990,3
7773,,600,52.78,21073645,13
7775,,600,100.0,89500000,1
7776,,600,69.28999999999999,34033090,9
7777,,600,77.50999999999999,141474864,30
7779,,600,56.73,9136489,4
7780,,600,74.17,600971160,22
7781,,600,74.04,444065996,47
7782,,600,73.14,16981044,8
7783,,600,89.52,55904272,13
7784,,600,97.72999999999999,183364895,17
7785,,600,78.41,26143056,7
7786,,600,79.5,139896177,22
7788,,600,68.71000000000001,54808527,22
7789,,600,69.54,14734413,12
7790,,600,52.22,9245648,7
7791,,600,79.69,63757816,14
7792,,600,67.41,31457884,11
7793,,600,100.0,15397250,1
7794,,600,76.51,21425999,4
7795,,600,74.47,58713525,12
7796,,600,57.660000000000004,13243250,4
7797,,600,69.19,15396354,7
7798,,600,93.38999999999999,288320805,36
7799,,600,76.19,120384414,22
7801,,600,67.37,12329556,2
7803,,600,80.57000000000001,71611886,22
7805,,600,67.98,22519525,6
7806,,600,67.21,18727601,10
7808,,600,77.84,54493692,3
7810,,600,44.86,9085426,5
7811,,600,66.42,22172941,3
7812,,600,59.61,36018008,15
7813,,600,38.82,7446677,5
7814,,600,84.78999999999999,33921090,7
7815,,600,59.269999999999996,19549588,6
7816,,600,72.44000000000001,21212000,3
7817,,600,100.0,130000000,1
7818,,600,96.15,144185800,8
7819,,600,68.1,14960500,2
7820,,600,75.08999999999999,28363838,11
7821,,600,80.75999999999999,98469735,13
7822,,600,68.25999999999999,31109126,9
7823,,600,68.75,23029847,12
7824,,600,75.12,23546059,15
7825,,600,42.42,9807652,7
7826,,600,71.86,8624005,6
7827,,600,75.52000000000001,98354853,18
7828,,600,59.1,23937167,13
7829,,600,78.09,77636066,33
7830,,600,100.0,29800000,1
7831,,600,61.93,8301228,5
7832,,600,91.85,532844981,87
7833,,600,66.36,28544008,14
7834,,600,65.42,10780571,4
7835,,600,100.0,43944367,1
7836,,600,68.03,34868725,16
7837,,600,74.95,17093514,4
7839,,600,74.16000000000001,9875650,5
7840,,600,88.47,30084900,12
7841,,600,73.9,17887161,8
7842,,600,76.72,11500000,1
7843,,600,66.06,22095116,8
7844,,600,100.0,78681000,1
7846,,600,83.55,28754737,6
7847,,600,51.550000000000004,14953866,8
7848,,600,57.089999999999996,17017653,6
7849,,600,95.78,11391342,1
7850,,600,66.79,65238586,30
7851,,600,78.72,53297045,10
7853,,600,21.2,10164518,6
7854,,600,89.33,36004581,15
7855,,600,99.33,191256118,2
7856,,600,64.41,17509105,10
7857,,600,86.42,39465838,9
7858,,600,36.800000000000004,8185576,4
7859,,600,100.0,36200000,1
7860,,600,94.59,30273619,11
7861,,600,74.39,48062301,18
7862,,600,88.36999999999999,35354548,4
7863,,600,98.64,29594661,5
7864,,600,100.0,18355700,3
7865,,600,71.48,13171739,9
7866,,600,59.45,25674474,12
7867,,600,89.95,86364031,12
7868,,600,51.96,11560954,7
7869,,600,88.9,24219570,4
7870,,600,61.14,11251000,6
7871,,600,67.81,91072648,27
7872,,600,61.81,18544651,1
7873,,600,100.0,129852000,1
7875,,600,96.46,19292021,1
7876,,600,85.55,91749317,25
7877,,600,67.93,26400926,4
7878,,600,42.67,22855734,12
7879,,600,64.50999999999999,25812638,16
7880,,600,63.78,16905644,14
7881,,600,83.49,22543346,2
7882,,600,82.50999999999999,169408586,41
7883,,600,63.68,38845257,15
7884,,600,100.0,56000000,1
7885,,600,65.65,19173199,9
7886,,600,57.13,14272397,10
7887,,600,37.17,30387105,21
7888,,600,75.54,56847172,30
7889,,600,72.17,15000347,11
7890,,600,80.88,16826750,10
7891,,600,53.4,10376788,6
7892,,600,74.86,35115800,14
7893,,600,83.88000000000001,34228245,3
7894,,600,100.0,21100560,1
7895,,600,70.33,27285644,3
7896,,600,86.2,24054621,3
7897,,600,98.31,131364620,2
7899,,600,33.75,7732238,6
7901,,600,79.22999999999999,47540138,7
7902,,600,89.86,179741793,39
7904,,600,95.99,14399000,2
7906,,600,100.0,55775000,1
7907,,600,72.36,28508578,10
7909,,600,81.94999999999999,57854435,12
7911,,600,74.62,29856460,7
7912,,600,80.03,17759841,1
7915,,600,82.73,33184039,16
7916,,600,100.0,70000000,1
7917,,600,100.0,65102659,1
8002,,600,0.0,0,0
8009,,600,0.0,0,0
8010,,600,31.92,2128441,2
8011,,600,29.19,48455488,19
8012,,600,93.02,3534856,1
8014,,600,32.72,2888932,2
8015,,600,0.0,0,0
8016,,600,36.0,43264205,35
8018,,600,21.62,746000,1
8019,,600,92.33,31296978,2
8020,,600,52.79,4362216,3
8021,,600,46.269999999999996,67442269,37
8022,,600,70.18,2105545,1
8023,,600,0.0,0,0
8024,,600,25.66,11594968,8
8026,,600,0.0,0,0
8027,,600,35.8,39392253,30
8028,,600,43.540000000000006,78239238,37
8029,,600,68.67,53587593,15
8030,,600,0.0,0,0
8031,,600,25.57,1150562,1
8032,,600,74.66,38681677,7
8033,,600,33.74,51525593,30
8034,,600,14.96,8475042,7
8035,,600,29.71,2024772,2
8036,,600,20.61,1579559,1
8037,,600,0.0,0,0
8038,,600,18.72,11672137,7
8039,,600,52.72,139041576,45
8040,,600,48.510000000000005,46781172,8
8042,,600,61.47,79600575,27
8043,,600,58.52,46768781,12
8044,,600,59.67,122731217,22
8045,,600,63.29,60172069,26
8046,,600,83.84,541849790,66
8047,,600,78.15,32571932,11
8048,,600,33.69,19448839,11
8049,,600,29.71,35159810,15
8050,,600,41.49,85174775,25
8051,,600,0.0,0,0
8052,,600,0.0,0,0
8053,,600,83.06,342124268,55
8054,,600,30.75,32537099,6
8055,,600,0.0,0,0
8056,,600,56.9,221950202,50
8057,,600,67.07,4255568,3
8058,,600,65.69,45201867,21
8059,,600,71.60000000000001,138974004,10
8060,,600,49.67,3022836,2
8061,,600,0.0,0,0
8062,,600,0.0,0,0
8064,,600,55.15,101969009,41
8065,,600,17.26,776972,1
8066,,600,34.74,12736473,10
8067,,600,78.75999999999999,16307036,8
8068,,600,61.81,49937607,13
8069,,600,71.64,827179117,225
8070,,600,75.08,544921731,79
8071,,600,33.71,20262333,11
8072,,600,58.98,47191597,8
8073,,600,0.0,0,0
8074,,600,37.0,29976275,16
8076,,600,30.85,90190007,39
8077,,600,79.84,17523289,3
8080,,600,83.48,56075743,3
8081,,600,35.05,30215374,17
8082,,600,68.99000000000001,73575339,16
8083,,600,45.15,15866475,5
8084,,600,58.599999999999994,40747190,13
8085,,600,38.04,53277943,16
8086,,600,52.239999999999995,102696475,27
8087,,600,49.5,19148350,14
8088,,600,15.87,9669127,4
8089,,600,41.03,27091484,6
8091,,600,44.519999999999996,23876727,17
8092,,600,50.94,29129412,14
8093,,600,46.95,17171529,5
8094,,600,35.4,6561490,7
8095,,600,26.95,2138300,2
8096,,600,46.529999999999994,69528275,27
8097,,600,66.32,42319778,15
8098,,600,52.129999999999995,6597863,6
8099,,600,81.01,81078837,17
8101,,600,80.62,39881584,3
8102,,600,32.04,7484267,6
8103,,600,47.11,36962560,22
8104,,600,36.57,38065791,6
8105,,600,60.71,268108772,24
8106,,600,46.849999999999994,1847375,2
8107,,600,50.89,38178882,14
8108,,600,0.0,0,0
8109,,600,47.15,38762082,24
8110,,600,53.36,276321253,31
8111,,600,38.43,41944175,21
8112,,600,44.71,234986526,79
8114,,600,38.88,29752750,18
8115,,600,81.89,57332103,19
8119,,600,36.239999999999995,23078806,17
8121,,600,56.72,120854523,23
8122,,600,92.77000000000001,373361536,10
8127,,600,0.0,0,0
8130,,600,64.99,30952498,15
8131,,600,71.44,316012454,20
8143,,600,0.0,0,0
8147,,600,43.4,18109876,11
8150,,600,71.3,502444306,123
8152,,600,100.0,54483000,1
8155,,600,55.730000000000004,34332391,18
8157,,600,78.64,21106644,2
8162,,600,70.17,48217611,19
8163,,600,40.1,112313714,24
8171,,600,58.44,65961233,22
8172,,600,0.0,0,0
8176,,600,29.54,21188952,13
8182,,600,67.08,71808492,11
8183,,600,45.29,54945476,10
8197,,600,83.38,51486678,2
8201,,600,52.42,32700141,9
8204,,600,0.0,0,0
8210,,600,67.14,84158523,24
8213,,600,46.66,126604386,60
8215,,600,51.15,164055253,18
