event_date,index_id,index_name,event_name,event_group,event_value,close_on_event,market_regime,risk_level,mature_d1,future_ret_d1,future_max_ret_d1,future_min_ret_d1,mfe_d1,mae_d1,max_drawdown_d1,time_to_peak_d1,time_to_trough_d1,mature_d3,future_ret_d3,future_max_ret_d3,future_min_ret_d3,mfe_d3,mae_d3,max_drawdown_d3,time_to_peak_d3,time_to_trough_d3,mature_d5,future_ret_d5,future_max_ret_d5,future_min_ret_d5,mfe_d5,mae_d5,max_drawdown_d5,time_to_peak_d5,time_to_trough_d5,mature_d10,future_ret_d10,future_max_ret_d10,future_min_ret_d10,mfe_d10,mae_d10,max_drawdown_d10,time_to_peak_d10,time_to_trough_d10,mature_d20,future_ret_d20,future_max_ret_d20,future_min_ret_d20,mfe_d20,mae_d20,max_drawdown_d20,time_to_peak_d20,time_to_trough_d20,mature_d40,future_ret_d40,future_max_ret_d40,future_min_ret_d40,mfe_d40,mae_d40,max_drawdown_d40,time_to_peak_d40,time_to_trough_d40,mature_d60,future_ret_d60,future_max_ret_d60,future_min_ret_d60,mfe_d60,mae_d60,max_drawdown_d60,time_to_peak_d60,time_to_trough_d60
20250506,TPEX,TPEx,adx_trend_plus_di_dominant,trend_ma,True,221.42,range_bound,normal_risk,True,-0.8445488212446839,0.415499954836962,-0.8445488212446839,0.415499954836962,-0.8445488212446839,-0.8445488212446839,1.0,1.0,True,0.9619727215247176,1.1832716105139474,-0.8445488212446839,1.1832716105139474,-0.8445488212446839,-0.8445488212446839,3.0,1.0,True,3.0530214072802986,4.227260410080391,-0.8445488212446839,4.227260410080391,-0.8445488212446839,-0.8445488212446839,5.0,1.0,True,2.85430403757565,4.818896215337376,-0.8445488212446839,4.818896215337376,-0.8445488212446839,-0.8445488212446839,7.0,1.0,True,2.176858459037123,4.818896215337376,-0.8445488212446839,4.818896215337376,-0.8445488212446839,-0.8445488212446839,7.0,1.0,True,5.193749435462025,6.36798843826214,-0.8445488212446839,6.36798843826214,-0.8445488212446839,-0.8445488212446839,26.0,1.0,True,4.529852768494269,7.302863336645293,-0.8445488212446839,7.302863336645293,-0.8445488212446839,-0.8445488212446839,52.0,1.0
20250506,TPEX,TPEx,kd_high_death_cross,kd_stochastic,True,221.42,range_bound,normal_risk,True,-0.8445488212446839,0.415499954836962,-0.8445488212446839,0.415499954836962,-0.8445488212446839,-0.8445488212446839,1.0,1.0,True,0.9619727215247176,1.1832716105139474,-0.8445488212446839,1.1832716105139474,-0.8445488212446839,-0.8445488212446839,3.0,1.0,True,3.0530214072802986,4.227260410080391,-0.8445488212446839,4.227260410080391,-0.8445488212446839,-0.8445488212446839,5.0,1.0,True,2.85430403757565,4.818896215337376,-0.8445488212446839,4.818896215337376,-0.8445488212446839,-0.8445488212446839,7.0,1.0,True,2.176858459037123,4.818896215337376,-0.8445488212446839,4.818896215337376,-0.8445488212446839,-0.8445488212446839,7.0,1.0,True,5.193749435462025,6.36798843826214,-0.8445488212446839,6.36798843826214,-0.8445488212446839,-0.8445488212446839,26.0,1.0,True,4.529852768494269,7.302863336645293,-0.8445488212446839,7.302863336645293,-0.8445488212446839,-0.8445488212446839,52.0,1.0
20250506,TWSE,TAIEX,adx_trend_plus_di_dominant,trend_ma,True,20522.59,range_bound,normal_risk,True,0.1164570358809458,0.7927361994757964,-0.5094873502808461,0.7927361994757964,-0.5094873502808461,-0.5094873502808461,1.0,1.0,True,1.9122830013170944,1.9122830013170944,-0.5094873502808461,1.9122830013170944,-0.5094873502808461,-0.5094873502808461,3.0,1.0,True,3.9349321893581646,5.377927444830299,-0.5094873502808461,5.377927444830299,-0.5094873502808461,-0.5094873502808461,5.0,1.0,True,4.889441342442646,6.489970320510219,-0.5094873502808461,6.489970320510219,-0.5094873502808461,-0.5094873502808461,8.0,1.0,True,5.338020201153948,6.610520407024656,-0.5094873502808461,6.610520407024656,-0.5094873502808461,-0.5094873502808461,11.0,1.0,True,10.014086915930198,10.7597043063278,-0.5094873502808461,10.7597043063278,-0.5094873502808461,-0.5094873502808461,39.0,1.0,True,14.321437986141138,14.821959606462908,-0.5094873502808461,14.821959606462908,-0.5094873502808461,-0.5094873502808461,58.0,1.0
20250507,TPEX,TPEx,adx_trend_plus_di_dominant,trend_ma,True,219.55,range_bound,low_risk,True,1.4301981325438362,1.585060350717371,0.12297882031426788,1.585060350717371,0.12297882031426788,0.0,1.0,1.0,True,2.96515600091094,3.2065588704167647,0.12297882031426788,3.2065588704167647,0.12297882031426788,0.0,3.0,1.0,True,5.429287178319275,5.4702801184240535,0.12297882031426788,5.4702801184240535,0.12297882031426788,0.0,5.0,1.0,True,4.878159872466403,5.711682987929856,0.12297882031426788,5.711682987929856,0.12297882031426788,0.0,6.0,1.0,True,3.498064222272812,5.711682987929856,0.12297882031426788,5.711682987929856,0.12297882031426788,0.0,6.0,1.0,True,6.854930539740378,7.273969483033471,0.12297882031426788,7.273969483033471,0.12297882031426788,0.0,25.0,1.0,True,5.6706900478251,8.216807105442946,0.12297882031426788,8.216807105442946,0.12297882031426788,0.0,51.0,1.0
20250507,TWSE,TAIEX,adx_trend_plus_di_dominant,trend_ma,True,20546.49,range_bound,normal_risk,True,-0.015039065066591029,0.9772472086473138,-0.015039065066591029,0.9772472086473138,-0.015039065066591029,-0.015039065066591029,1.0,1.0,True,2.837710966690654,3.064465025413088,-0.015039065066591029,3.064465025413088,-0.015039065066591029,-0.015039065066591029,3.0,1.0,True,6.017475490947599,6.017475490947599,-0.015039065066591029,6.017475490947599,-0.015039065066591029,-0.015039065066591029,5.0,1.0,True,6.119877409718155,6.486509374593918,-0.015039065066591029,6.486509374593918,-0.015039065066591029,-0.015039065066591029,10.0,1.0,True,5.489696780325981,6.486509374593918,-0.015039065066591029,6.486509374593918,-0.015039065066591029,-0.015039065066591029,10.0,1.0,True,10.544282746104084,11.046704327600466,-0.015039065066591029,11.046704327600466,-0.015039065066591029,-0.015039065066591029,40.0,1.0,True,14.581712010177883,15.012880545533559,-0.015039065066591029,15.012880545533559,-0.015039065066591029,-0.015039065066591029,60.0,1.0
20250507,TWSE,TAIEX,kd_high_death_cross,kd_stochastic,True,20546.49,range_bound,normal_risk,True,-0.015039065066591029,0.9772472086473138,-0.015039065066591029,0.9772472086473138,-0.015039065066591029,-0.015039065066591029,1.0,1.0,True,2.837710966690654,3.064465025413088,-0.015039065066591029,3.064465025413088,-0.015039065066591029,-0.015039065066591029,3.0,1.0,True,6.017475490947599,6.017475490947599,-0.015039065066591029,6.017475490947599,-0.015039065066591029,-0.015039065066591029,5.0,1.0,True,6.119877409718155,6.486509374593918,-0.015039065066591029,6.486509374593918,-0.015039065066591029,-0.015039065066591029,10.0,1.0,True,5.489696780325981,6.486509374593918,-0.015039065066591029,6.486509374593918,-0.015039065066591029,-0.015039065066591029,10.0,1.0,True,10.544282746104084,11.046704327600466,-0.015039065066591029,11.046704327600466,-0.015039065066591029,-0.015039065066591029,40.0,1.0,True,14.581712010177883,15.012880545533559,-0.015039065066591029,15.012880545533559,-0.015039065066591029,-0.015039065066591029,60.0,1.0
20250508,TPEX,TPEx,adx_trend_plus_di_dominant,trend_ma,True,222.69,range_bound,low_risk,True,0.3861870762045916,0.6062238986932478,-0.4939602137500554,0.6062238986932478,-0.4939602137500554,-0.4939602137500554,1.0,1.0,True,2.4653105213525484,3.6328528447617803,-0.4939602137500554,3.6328528447617803,-0.4939602137500554,-0.4939602137500554,3.0,1.0,True,3.3409672639094667,4.221114553864114,-0.4939602137500554,4.221114553864114,-0.4939602137500554,-0.4939602137500554,5.0,1.0,True,2.8245543131707684,4.221114553864114,-0.4939602137500554,4.221114553864114,-0.4939602137500554,-0.4939602137500554,5.0,1.0,True,2.074632897750228,4.221114553864114,-0.6286766356818907,4.221114553864114,-0.6286766356818907,-0.6286766356818907,5.0,16.0,True,4.005568278773186,5.7613723112847515,-0.6286766356818907,5.7613723112847515,-0.6286766356818907,-0.6286766356818907,24.0,16.0,True,5.0922807490233035,6.690915622614391,-0.6286766356818907,6.690915622614391,-0.6286766356818907,-0.6286766356818907,50.0,16.0
20250508,TWSE,TAIEX,adx_trend_plus_di_dominant,trend_ma,True,20543.4,range_bound,low_risk,True,1.8090481614533083,1.8090481614533083,0.48755318009676696,1.8090481614533083,0.48755318009676696,0.0,1.0,1.0,True,3.8296484515708107,5.271181985455176,0.48755318009676696,5.271181985455176,0.48755318009676696,0.0,3.0,1.0,True,5.777281267949785,6.219077659978378,0.48755318009676696,6.219077659978378,0.48755318009676696,0.0,5.0,1.0,True,5.4886727610814035,6.502526358830574,0.48755318009676696,6.502526358830574,0.48755318009676696,0.0,9.0,1.0,True,5.438535003942868,6.502526358830574,0.48755318009676696,6.502526358830574,0.48755318009676696,0.0,9.0,1.0,True,9.755444571005768,11.192645813253876,0.48755318009676696,11.192645813253876,0.48755318009676696,0.0,40.0,1.0,True,14.072548847805134,15.030180009151351,0.48755318009676696,15.030180009151351,0.48755318009676696,0.0,59.0,1.0
20250509,TPEX,TPEx,adx_trend_plus_di_dominant,trend_ma,True,223.55,range_bound,low_risk,True,1.1227913218519348,1.3598747483784424,0.1520912547528397,1.3598747483784424,0.1520912547528397,0.0,1.0,1.0,True,3.5428315813017086,3.583091031089247,0.1520912547528397,3.583091031089247,0.1520912547528397,0.0,3.0,1.0,True,3.296801610377975,3.8201744576157326,0.1520912547528397,3.8201744576157326,0.1520912547528397,0.0,4.0,1.0,True,2.343994632073354,3.8201744576157326,0.1520912547528397,3.8201744576157326,0.1520912547528397,0.0,4.0,1.0,True,1.9458734063967809,3.8201744576157326,-1.0109595168866115,3.8201744576157326,-1.0109595168866115,-1.0109595168866115,4.0,15.0,True,2.411093715052548,5.3545068217401015,-1.0109595168866115,5.3545068217401015,-1.0109595168866115,-1.0109595168866115,23.0,15.0,True,4.616416908968901,6.280474166853045,-1.0109595168866115,6.280474166853045,-1.0109595168866115,-1.0109595168866115,49.0,15.0
20250509,TWSE,TAIEX,adx_trend_plus_di_dominant,trend_ma,True,20915.04,range_bound,elevated_risk,True,1.0255777660477916,1.24833612558235,0.3916320504287807,1.24833612558235,0.3916320504287807,0.0,1.0,1.0,True,4.1493107352412295,4.1493107352412295,0.3916320504287807,4.1493107352412295,0.3916320504287807,0.0,3.0,1.0,True,4.440106258462806,4.491791552872959,0.3916320504287807,4.491791552872959,0.3916320504287807,0.0,5.0,1.0,True,3.52473626634231,4.610079636472131,0.3916320504287807,4.610079636472131,0.3916320504287807,0.0,8.0,1.0,True,4.1847875978243465,4.610079636472131,0.12402558159103627,4.610079636472131,0.12402558159103627,0.0,8.0,15.0,True,7.237279966952004,9.21686021159893,0.12402558159103627,9.21686021159893,0.12402558159103627,0.0,39.0,15.0,True,11.780517751818786,12.986205142328199,0.12402558159103627,12.986205142328199,0.12402558159103627,0.0,58.0,15.0
20250509,TWSE,TAIEX,rsi14_overbought_70,momentum,True,20915.04,range_bound,elevated_risk,True,1.0255777660477916,1.24833612558235,0.3916320504287807,1.24833612558235,0.3916320504287807,0.0,1.0,1.0,True,4.1493107352412295,4.1493107352412295,0.3916320504287807,4.1493107352412295,0.3916320504287807,0.0,3.0,1.0,True,4.440106258462806,4.491791552872959,0.3916320504287807,4.491791552872959,0.3916320504287807,0.0,5.0,1.0,True,3.52473626634231,4.610079636472131,0.3916320504287807,4.610079636472131,0.3916320504287807,0.0,8.0,1.0,True,4.1847875978243465,4.610079636472131,0.12402558159103627,4.610079636472131,0.12402558159103627,0.0,8.0,15.0,True,7.237279966952004,9.21686021159893,0.12402558159103627,9.21686021159893,0.12402558159103627,0.0,39.0,15.0,True,11.780517751818786,12.986205142328199,0.12402558159103627,12.986205142328199,0.12402558159103627,0.0,58.0,15.0
20250512,TPEX,TPEx,adx_trend_plus_di_dominant,trend_ma,True,226.06,range_bound,normal_risk,True,0.9378041227992684,2.087941254534198,0.3494647438732956,2.087941254534198,0.3494647438732956,0.0,1.0,1.0,True,1.8004069716004656,2.667433424754484,0.3494647438732956,2.667433424754484,0.3494647438732956,0.0,3.0,1.0,True,0.45120764398831614,2.667433424754484,0.3494647438732956,2.667433424754484,0.3494647438732956,0.0,3.0,1.0,True,0.7122003008050992,2.667433424754484,0.3494647438732956,2.667433424754484,0.3494647438732956,0.0,3.0,1.0,True,2.105635671945505,2.667433424754484,-2.1100592762983372,2.667433424754484,-2.1100592762983372,-2.1100592762983372,3.0,14.0,True,0.9554985402105531,4.184729717774038,-2.1100592762983372,4.184729717774038,-2.1100592762983372,-2.1100592762983372,22.0,14.0,True,4.852693975050881,5.100415818809156,-2.1100592762983372,5.100415818809156,-2.1100592762983372,-2.1100592762983372,48.0,14.0
20250512,TPEX,TPEx,rsi14_overbought_70,momentum,True,226.06,range_bound,normal_risk,True,0.9378041227992684,2.087941254534198,0.3494647438732956,2.087941254534198,0.3494647438732956,0.0,1.0,1.0,True,1.8004069716004656,2.667433424754484,0.3494647438732956,2.667433424754484,0.3494647438732956,0.0,3.0,1.0,True,0.45120764398831614,2.667433424754484,0.3494647438732956,2.667433424754484,0.3494647438732956,0.0,3.0,1.0,True,0.7122003008050992,2.667433424754484,0.3494647438732956,2.667433424754484,0.3494647438732956,0.0,3.0,1.0,True,2.105635671945505,2.667433424754484,-2.1100592762983372,2.667433424754484,-2.1100592762983372,-2.1100592762983372,3.0,14.0,True,0.9554985402105531,4.184729717774038,-2.1100592762983372,4.184729717774038,-2.1100592762983372,-2.1100592762983372,22.0,14.0,True,4.852693975050881,5.100415818809156,-2.1100592762983372,5.100415818809156,-2.1100592762983372,-2.1100592762983372,48.0,14.0
20250512,TWSE,TAIEX,adx_trend_plus_di_dominant,trend_ma,True,21129.54,range_bound,elevated_risk,True,0.9493817660015225,2.3509267120817468,0.9493817660015225,2.3509267120817468,0.9493817660015225,0.0,1.0,1.0,True,2.842986643343859,3.2725274662865234,0.9493817660015225,3.2725274662865234,0.9493817660015225,0.0,3.0,1.0,True,1.866060501080491,3.4310259475596627,0.9493817660015225,3.4310259475596627,0.9493817660015225,0.0,4.0,1.0,True,1.9263552353719016,3.548113210226056,0.9493817660015225,3.548113210226056,0.9493817660015225,0.0,7.0,1.0,True,5.265613922499024,5.515122430493036,-0.8923999291986506,5.515122430493036,-0.8923999291986506,-0.8923999291986506,20.0,14.0,True,5.834154458639418,8.108127294773105,-0.8923999291986506,8.108127294773105,-0.8923999291986506,-0.8923999291986506,38.0,14.0,True,11.978727411955003,12.031970407306547,-0.8923999291986506,12.031970407306547,-0.8923999291986506,-0.8923999291986506,60.0,14.0
20250512,TWSE,TAIEX,composite_bull_confirmation,composite_signal,True,21129.54,range_bound,elevated_risk,True,0.9493817660015225,2.3509267120817468,0.9493817660015225,2.3509267120817468,0.9493817660015225,0.0,1.0,1.0,True,2.842986643343859,3.2725274662865234,0.9493817660015225,3.2725274662865234,0.9493817660015225,0.0,3.0,1.0,True,1.866060501080491,3.4310259475596627,0.9493817660015225,3.4310259475596627,0.9493817660015225,0.0,4.0,1.0,True,1.9263552353719016,3.548113210226056,0.9493817660015225,3.548113210226056,0.9493817660015225,0.0,7.0,1.0,True,5.265613922499024,5.515122430493036,-0.8923999291986506,5.515122430493036,-0.8923999291986506,-0.8923999291986506,20.0,14.0,True,5.834154458639418,8.108127294773105,-0.8923999291986506,8.108127294773105,-0.8923999291986506,-0.8923999291986506,38.0,14.0,True,11.978727411955003,12.031970407306547,-0.8923999291986506,12.031970407306547,-0.8923999291986506,-0.8923999291986506,60.0,14.0
20250512,TWSE,TAIEX,rsi14_overbought_70,momentum,True,21129.54,range_bound,elevated_risk,True,0.9493817660015225,2.3509267120817468,0.9493817660015225,2.3509267120817468,0.9493817660015225,0.0,1.0,1.0,True,2.842986643343859,3.2725274662865234,0.9493817660015225,3.2725274662865234,0.9493817660015225,0.0,3.0,1.0,True,1.866060501080491,3.4310259475596627,0.9493817660015225,3.4310259475596627,0.9493817660015225,0.0,4.0,1.0,True,1.9263552353719016,3.548113210226056,0.9493817660015225,3.548113210226056,0.9493817660015225,0.0,7.0,1.0,True,5.265613922499024,5.515122430493036,-0.8923999291986506,5.515122430493036,-0.8923999291986506,-0.8923999291986506,20.0,14.0,True,5.834154458639418,8.108127294773105,-0.8923999291986506,8.108127294773105,-0.8923999291986506,-0.8923999291986506,38.0,14.0,True,11.978727411955003,12.031970407306547,-0.8923999291986506,12.031970407306547,-0.8923999291986506,-0.8923999291986506,60.0,14.0
20250513,TPEX,TPEx,adx_trend_plus_di_dominant,trend_ma,True,228.18,range_bound,elevated_risk,True,1.4418441581207864,1.4812867034797117,0.1796827066351092,1.4812867034797117,0.1796827066351092,0.0,1.0,1.0,True,1.2008063809273217,1.7135594705933954,0.1796827066351092,1.7135594705933954,0.1796827066351092,0.0,2.0,1.0,True,-0.1928302217547584,1.7135594705933954,-0.4820755543868849,1.7135594705933954,-0.4820755543868849,-0.4820755543868849,2.0,4.0,True,-0.8414409676571144,1.7135594705933954,-0.9115610482952063,1.7135594705933954,-0.9115610482952063,-0.9115610482952063,2.0,10.0,True,2.5550004382504987,2.5856779735296653,-3.0195459724778773,2.5856779735296653,-3.0195459724778773,-3.0195459724778773,20.0,13.0,True,1.143833815408879,3.216758699272515,-3.0195459724778773,3.216758699272515,-3.0195459724778773,-3.0195459724778773,21.0,13.0,True,3.4490314663861987,4.12393724252782,-3.0195459724778773,4.12393724252782,-3.0195459724778773,-3.0195459724778773,47.0,13.0
20250513,TPEX,TPEx,rsi14_overbought_70,momentum,True,228.18,range_bound,elevated_risk,True,1.4418441581207864,1.4812867034797117,0.1796827066351092,1.4812867034797117,0.1796827066351092,0.0,1.0,1.0,True,1.2008063809273217,1.7135594705933954,0.1796827066351092,1.7135594705933954,0.1796827066351092,0.0,2.0,1.0,True,-0.1928302217547584,1.7135594705933954,-0.4820755543868849,1.7135594705933954,-0.4820755543868849,-0.4820755543868849,2.0,4.0,True,-0.8414409676571144,1.7135594705933954,-0.9115610482952063,1.7135594705933954,-0.9115610482952063,-0.9115610482952063,2.0,10.0,True,2.5550004382504987,2.5856779735296653,-3.0195459724778773,2.5856779735296653,-3.0195459724778773,-3.0195459724778773,20.0,13.0,True,1.143833815408879,3.216758699272515,-3.0195459724778773,3.216758699272515,-3.0195459724778773,-3.0195459724778773,21.0,13.0,True,3.4490314663861987,4.12393724252782,-3.0195459724778773,4.12393724252782,-3.0195459724778773,-3.0195459724778773,47.0,13.0
20250513,TWSE,TAIEX,adx_trend_plus_di_dominant,trend_ma,True,21330.14,range_bound,elevated_risk,True,2.1224895851597703,2.1224895851597703,1.0420934883690336,2.1224895851597703,1.0420934883690336,0.0,1.0,1.0,True,2.4076260165193375,2.458305477601175,1.0420934883690336,2.458305477601175,1.0420934883690336,0.0,3.0,1.0,True,0.9183718437853594,2.458305477601175,0.7808200039943536,2.458305477601175,0.7808200039943536,0.0,3.0,4.0,True,0.030004491297308533,2.5742915892722706,-0.09442038355116367,2.5742915892722706,-0.09442038355116367,-0.09442038355116367,6.0,10.0,True,5.344362484259357,5.344362484259357,-1.8244605989459095,5.344362484259357,-1.8244605989459095,-1.8244605989459095,20.0,13.0,True,5.611168046716997,7.091420872061782,-1.8244605989459095,7.091420872061782,-1.8244605989459095,-1.8244605989459095,37.0,13.0,True,9.925954541320415,10.9783620735729,-1.8244605989459095,10.9783620735729,-1.8244605989459095,-1.8244605989459095,59.0,13.0
20250513,TWSE,TAIEX,composite_bull_confirmation,composite_signal,True,21330.14,range_bound,elevated_risk,True,2.1224895851597703,2.1224895851597703,1.0420934883690336,2.1224895851597703,1.0420934883690336,0.0,1.0,1.0,True,2.4076260165193375,2.458305477601175,1.0420934883690336,2.458305477601175,1.0420934883690336,0.0,3.0,1.0,True,0.9183718437853594,2.458305477601175,0.7808200039943536,2.458305477601175,0.7808200039943536,0.0,3.0,4.0,True,0.030004491297308533,2.5742915892722706,-0.09442038355116367,2.5742915892722706,-0.09442038355116367,-0.09442038355116367,6.0,10.0,True,5.344362484259357,5.344362484259357,-1.8244605989459095,5.344362484259357,-1.8244605989459095,-1.8244605989459095,20.0,13.0,True,5.611168046716997,7.091420872061782,-1.8244605989459095,7.091420872061782,-1.8244605989459095,-1.8244605989459095,37.0,13.0,True,9.925954541320415,10.9783620735729,-1.8244605989459095,10.9783620735729,-1.8244605989459095,-1.8244605989459095,59.0,13.0
20250513,TWSE,TAIEX,rsi14_overbought_70,momentum,True,21330.14,range_bound,elevated_risk,True,2.1224895851597703,2.1224895851597703,1.0420934883690336,2.1224895851597703,1.0420934883690336,0.0,1.0,1.0,True,2.4076260165193375,2.458305477601175,1.0420934883690336,2.458305477601175,1.0420934883690336,0.0,3.0,1.0,True,0.9183718437853594,2.458305477601175,0.7808200039943536,2.458305477601175,0.7808200039943536,0.0,3.0,4.0,True,0.030004491297308533,2.5742915892722706,-0.09442038355116367,2.5742915892722706,-0.09442038355116367,-0.09442038355116367,6.0,10.0,True,5.344362484259357,5.344362484259357,-1.8244605989459095,5.344362484259357,-1.8244605989459095,-1.8244605989459095,20.0,13.0,True,5.611168046716997,7.091420872061782,-1.8244605989459095,7.091420872061782,-1.8244605989459095,-1.8244605989459095,37.0,13.0,True,9.925954541320415,10.9783620735729,-1.8244605989459095,10.9783620735729,-1.8244605989459095,-1.8244605989459095,59.0,13.0
20250514,TPEX,TPEx,adx_trend_plus_di_dominant,trend_ma,True,231.47,range_bound,elevated_risk,True,-0.578908713872206,0.2678532855229676,-0.578908713872206,0.2678532855229676,-0.578908713872206,-0.578908713872206,1.0,1.0,True,-1.8965740700738642,0.2678532855229676,-1.8965740700738642,0.2678532855229676,-1.8965740700738642,-1.8965740700738642,1.0,3.0,True,-0.5227459281980429,0.2678532855229676,-1.8965740700738642,0.2678532855229676,-1.8965740700738642,-1.8965740700738642,1.0,3.0,True,-2.4322806411197995,0.2678532855229676,-2.7130945694906483,0.2678532855229676,-2.7130945694906483,-2.7130945694906483,1.0,10.0,True,1.4256707132673796,1.7496867844645214,-4.397978139715731,1.7496867844645214,-4.397978139715731,-4.397978139715731,20.0,12.0,True,-0.194409642718274,1.7496867844645214,-4.397978139715731,1.7496867844645214,-4.397978139715731,-4.397978139715731,20.0,12.0,True,3.4864129260811394,3.7369853544735765,-4.397978139715731,3.7369853544735765,-4.397978139715731,-4.397978139715731,60.0,12.0
20250514,TPEX,TPEx,rsi14_overbought_70,momentum,True,231.47,range_bound,elevated_risk,True,-0.578908713872206,0.2678532855229676,-0.578908713872206,0.2678532855229676,-0.578908713872206,-0.578908713872206,1.0,1.0,True,-1.8965740700738642,0.2678532855229676,-1.8965740700738642,0.2678532855229676,-1.8965740700738642,-1.8965740700738642,1.0,3.0,True,-0.5227459281980429,0.2678532855229676,-1.8965740700738642,0.2678532855229676,-1.8965740700738642,-1.8965740700738642,1.0,3.0,True,-2.4322806411197995,0.2678532855229676,-2.7130945694906483,0.2678532855229676,-2.7130945694906483,-2.7130945694906483,1.0,10.0,True,1.4256707132673796,1.7496867844645214,-4.397978139715731,1.7496867844645214,-4.397978139715731,-4.397978139715731,20.0,12.0,True,-0.194409642718274,1.7496867844645214,-4.397978139715731,1.7496867844645214,-4.397978139715731,-4.397978139715731,20.0,12.0,True,3.4864129260811394,3.7369853544735765,-4.397978139715731,3.7369853544735765,-4.397978139715731,-4.397978139715731,60.0,12.0
20250514,TWSE,TAIEX,adx_trend_plus_di_dominant,trend_ma,True,21782.87,strong_bull,elevated_risk,True,-0.24156596444820932,0.1750917119736739,-0.4983273553944012,0.1750917119736739,-0.4983273553944012,-0.4983273553944012,1.0,1.0,True,-1.1891913232737306,0.3288363746374978,-1.3137846390305796,0.3288363746374978,-1.3137846390305796,-1.3137846390305796,2.0,3.0,True,0.09658965967294098,0.4424118584924974,-1.3137846390305796,0.4424118584924974,-1.3137846390305796,-1.3137846390305796,5.0,3.0,True,-1.951763013781005,0.4424118584924974,-2.1904367973549888,0.4424118584924974,-2.1904367973549888,-2.1904367973549888,5.0,10.0,True,2.318105924517755,3.154910257463772,-3.864917708272597,3.154910257463772,-3.864917708272597,-3.864917708272597,19.0,12.0,True,4.179339086171852,4.865658198391687,-3.864917708272597,4.865658198391687,-3.864917708272597,-3.864917708272597,36.0,12.0,True,10.195626196180774,10.410336195368197,-3.864917708272597,10.410336195368197,-3.864917708272597,-3.864917708272597,60.0,12.0
20250514,TWSE,TAIEX,composite_bull_confirmation,composite_signal,True,21782.87,strong_bull,elevated_risk,True,-0.24156596444820932,0.1750917119736739,-0.4983273553944012,0.1750917119736739,-0.4983273553944012,-0.4983273553944012,1.0,1.0,True,-1.1891913232737306,0.3288363746374978,-1.3137846390305796,0.3288363746374978,-1.3137846390305796,-1.3137846390305796,2.0,3.0,True,0.09658965967294098,0.4424118584924974,-1.3137846390305796,0.4424118584924974,-1.3137846390305796,-1.3137846390305796,5.0,3.0,True,-1.951763013781005,0.4424118584924974,-2.1904367973549888,0.4424118584924974,-2.1904367973549888,-2.1904367973549888,5.0,10.0,True,2.318105924517755,3.154910257463772,-3.864917708272597,3.154910257463772,-3.864917708272597,-3.864917708272597,19.0,12.0,True,4.179339086171852,4.865658198391687,-3.864917708272597,4.865658198391687,-3.864917708272597,-3.864917708272597,36.0,12.0,True,10.195626196180774,10.410336195368197,-3.864917708272597,10.410336195368197,-3.864917708272597,-3.864917708272597,60.0,12.0
20250514,TWSE,TAIEX,ma20_slope_up_price_above_ma20_ma60,trend_ma,True,21782.87,strong_bull,elevated_risk,True,-0.24156596444820932,0.1750917119736739,-0.4983273553944012,0.1750917119736739,-0.4983273553944012,-0.4983273553944012,1.0,1.0,True,-1.1891913232737306,0.3288363746374978,-1.3137846390305796,0.3288363746374978,-1.3137846390305796,-1.3137846390305796,2.0,3.0,True,0.09658965967294098,0.4424118584924974,-1.3137846390305796,0.4424118584924974,-1.3137846390305796,-1.3137846390305796,5.0,3.0,True,-1.951763013781005,0.4424118584924974,-2.1904367973549888,0.4424118584924974,-2.1904367973549888,-2.1904367973549888,5.0,10.0,True,2.318105924517755,3.154910257463772,-3.864917708272597,3.154910257463772,-3.864917708272597,-3.864917708272597,19.0,12.0,True,4.179339086171852,4.865658198391687,-3.864917708272597,4.865658198391687,-3.864917708272597,-3.864917708272597,36.0,12.0,True,10.195626196180774,10.410336195368197,-3.864917708272597,10.410336195368197,-3.864917708272597,-3.864917708272597,60.0,12.0
20250514,TWSE,TAIEX,rsi14_overbought_70,momentum,True,21782.87,strong_bull,elevated_risk,True,-0.24156596444820932,0.1750917119736739,-0.4983273553944012,0.1750917119736739,-0.4983273553944012,-0.4983273553944012,1.0,1.0,True,-1.1891913232737306,0.3288363746374978,-1.3137846390305796,0.3288363746374978,-1.3137846390305796,-1.3137846390305796,2.0,3.0,True,0.09658965967294098,0.4424118584924974,-1.3137846390305796,0.4424118584924974,-1.3137846390305796,-1.3137846390305796,5.0,3.0,True,-1.951763013781005,0.4424118584924974,-2.1904367973549888,0.4424118584924974,-2.1904367973549888,-2.1904367973549888,5.0,10.0,True,2.318105924517755,3.154910257463772,-3.864917708272597,3.154910257463772,-3.864917708272597,-3.864917708272597,19.0,12.0,True,4.179339086171852,4.865658198391687,-3.864917708272597,4.865658198391687,-3.864917708272597,-3.864917708272597,36.0,12.0,True,10.195626196180774,10.410336195368197,-3.864917708272597,10.410336195368197,-3.864917708272597,-3.864917708272597,60.0,12.0
