trade_date,index_id,index_name,close,source,return_5d,return_10d,return_20d,return_60d,ma20,ma60,above_ma20,above_ma60,open,high,low,ohlc_source,ohlc_available,volume,turnover_value,transactions,turnover_source,volume_available,value,ma5,distance_ma5_pct,ma5_slope_5d,ma10,distance_ma10_pct,ma10_slope_5d,distance_ma20_pct,ma20_slope_5d,distance_ma60_pct,ma60_slope_5d,ma120,distance_ma120_pct,ma120_slope_5d,ma240,distance_ma240_pct,ma240_slope_5d,ema12,distance_ema12_pct,ema12_slope_5d,ema23,distance_ema23_pct,ema23_slope_5d,ema26,distance_ema26_pct,ema26_slope_5d,ema50,distance_ema50_pct,ema50_slope_5d,ema200,distance_ema200_pct,ema200_slope_5d,bullish_ma_alignment,bearish_ma_alignment,bullish_ema_alignment,bearish_ema_alignment,price_above_ma20,price_below_ma20,price_above_ma60,price_below_ma60,price_above_ema23,price_below_ema23,ma_convergence,ma_expansion,ema_convergence,ema_expansion,golden_cross_ma5_ma20,death_cross_ma5_ma20,golden_cross_ma20_ma60,death_cross_ma20_ma60,golden_cross_ma60_ma120,death_cross_ma60_ma120,golden_cross_ema12_ema26,death_cross_ema12_ema26,macd_dif,macd_dea,macd_signal,macd_hist,macd_hist_change_1d,macd_hist_change_3d,macd_bull_cross,macd_bear_cross,macd_above_zero,macd_below_zero,macd_hist_turn_positive,macd_hist_turn_negative,macd_dif_low_cross_signal,macd_bullish_divergence,macd_bearish_divergence,rsi6,rsi14,rsi14_overbought_70,rsi14_oversold_30,rsi14_rebound_from_oversold,rsi14_fall_from_overbought,rsi_bullish_divergence,rsi_bearish_divergence,roc_5,momentum_5,roc_10,momentum_10,roc_20,momentum_20,williams_r14,williams_oversold,williams_overbought,williams_rebound,cci20,cci_over_100,cci_below_minus_100,cci_rebound_from_low,cci_fall_from_high,rsv9,k_value,d_value,j_value,kd_bull_cross,kd_bear_cross,kd_overbought,kd_oversold,kd_low_golden_cross,kd_high_death_cross,kd_value_rising_3d,kd_value_falling_3d,kd_bullish_divergence,kd_bearish_divergence,kd_overbought_persistence_days,kd_oversold_persistence_days,bb_mid_20,bb_upper_20,bb_lower_20,bb_width_20,bb_width_percentile_120d,close_above_bb_upper,close_below_bb_lower,close_reenter_from_lower,close_reenter_from_upper,bollinger_squeeze,bollinger_expansion,bollinger_squeeze_breakout,bollinger_upper_breakout_with_volume,bollinger_upper_breakout_long_upper_shadow,bollinger_lower_breakdown_panic,atr14,atr14_pct,atr_percentile_120d,keltner_mid,keltner_upper,keltner_lower,close_above_keltner_upper,close_below_keltner_lower,donchian_high_20,donchian_low_20,donchian_breakout_20d,donchian_breakdown_20d,donchian_high_60,donchian_low_60,donchian_breakout_60d,donchian_breakdown_60d,volatility_10d,volatility_20d,volatility_60d,volatility_percentile_120d,high_low_range_pct,volatility_expansion_after_squeeze,volatility_reversal_after_expansion,volume_ma5,volume_ma20,volume_ratio_5d,volume_ratio_20d,volume_expansion,volume_contraction,price_up_volume_up,price_up_volume_down,price_down_volume_up,price_down_volume_down,high_volume_breakout,high_volume_down_day,high_volume_long_black,volume_price_bullish,volume_price_bearish,index_new_high_volume_divergence,obv,obv_ma20,obv_above_ma20,obv_slope_5d,obv_price_divergence_bullish,obv_price_divergence_bearish,mfi14,mfi_overbought,mfi_oversold,mfi_rebound,vwap_daily,close_above_vwap,close_below_vwap,ad_line,ad_line_slope_5d,ad_line_bullish_divergence,ad_line_bearish_divergence,cmf20,cmf_positive,cmf_negative,cmf_turn_positive,cmf_turn_negative,above_ma120,overextended_from_ma20,overextended_from_ma60,long_upper_shadow_flag,long_lower_shadow_flag,gap_up_flag,gap_down_flag,break_ma20_flag,break_ma60_flag,new_20d_high_flag,new_60d_high_flag,adx14,plus_di14,minus_di14,adx_trend_plus_di_dominant,long_lower_shadow,total_stocks,advancing_stocks,declining_stocks,advance_volume,decline_volume,new_20d_high_count,new_60d_high_count,new_120d_high_count,new_20d_low_count,new_60d_low_count,new_120d_low_count,stocks_above_ma20_count,stocks_above_ma60_count,stocks_above_ma120_count,stocks_above_ma240_count,limit_up_count,limit_down_count,strong_stock_count,weak_stock_count,advance_decline_ratio,advance_decline_volume_ratio,new_high_new_low_ratio,pct_stocks_above_ma20,pct_stocks_above_ma60,pct_stocks_above_ma120,pct_stocks_above_ma240,strong_stock_ratio,weak_stock_ratio,candidate_count,strict_breakout_count,range_rebound_count,revenue_low_response_count,pattern_watch_count,strong_sector_count,weak_sector_count,electronics_relative_strength,finance_relative_strength,non_fin_electronics_relative_strength,twse_vs_tpex_relative_strength,large_cap_vs_small_cap_relative_strength,breadth_expansion,breadth_deterioration,narrow_leadership,broad_participation,index_up_breadth_down,market_new_high_breadth_divergence,index_new_high_but_ma20_breadth_down,market_regime,risk_level,put_call_oi_ratio_pct,foreign_tx_futures_net_oi,taiwan_vix,put_call_ratio_extreme_high,foreign_tx_extreme_short,vix_spike
20241220,TWSE,TAIEX,22510.25,,-2.2164177289092146,-2.944906000749359,,,23034.616666666665,23034.616666666665,False,False,22798.39,22845.59,22510.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,8492203563.0,479604508208.0,3143719.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True,,22933.816,-1.8469058965154272,-0.6068862029428468,23003.832000000002,-2.1456512115025084,-0.35167832018490053,-2.2764288820376843,-0.21832486990732702,-2.2764288820376843,-0.21832486990732702,23034.616666666665,-2.2764288820376843,-0.21832486990732702,23034.616666666665,-2.2764288820376843,-0.21832486990732702,22945.605011809523,-1.8973350739083017,-0.3001223524475627,22929.71923967629,-1.8293692796310657,-0.03960663679842824,22921.03846660933,-1.7921895956317768,-0.011279773315420183,22865.015374302402,-1.5515641187852314,0.0576116805206528,22777.95183000744,-1.1752673462711138,0.034577710660732563,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,24.566545200192195,69.97281310170744,69.97281310170744,-45.40626790151525,-34.94081238851592,-41.84968029277313,False,False,True,False,False,False,False,False,False,19.399801530722954,44.53825247209852,False,False,False,False,False,False,-2.2164177289092146,-510.22999999999956,-2.944906000749359,-683.0200000000004,,,-100.0,True,False,False,,False,False,False,False,0.0,27.972233202347486,41.65097766663223,0.6147442737780011,False,False,False,False,False,False,False,True,False,False,0,0,23034.616666666665,23449.807568691034,22619.425764642296,3.604929988916994,,False,True,False,False,False,False,False,False,False,False,269.5157142857141,1.1973021813872087,,22929.71923967629,23468.750668247718,22390.687811104865,False,False,23387.17,22456.5,False,False,23387.17,22456.5,False,False,12.791732259107985,,,,1.4897213491631596,False,False,7448351444.6,7097419535.066667,1.1401453900455765,1.1965198789562934,False,False,False,False,True,False,False,False,False,False,True,False,160212509.0,12401817536.2,False,-9235839671.0,False,False,50.26183694552448,False,False,False,,False,False,-17389781653.707897,-7475844211.814102,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,22.062058401047413,26.416164443101707,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,correction,normal_risk,,,,False,False,False
20241223,TWSE,TAIEX,23104.54,,0.2805567732498737,-0.7249094991030436,,,23038.986875,23038.986875,True,True,22811.56,23132.25,22811.56,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6879560649.0,361211114769.0,2319424.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True,,22946.744,0.687661831238473,-0.3493002920288424,22986.961000000003,0.5115030212127447,-0.5552725781704626,0.2845312832359559,-0.18165908379166318,0.2845312832359559,-0.18165908379166318,23038.986875,0.2845312832359559,-0.18165908379166318,23038.986875,0.2845312832359559,-0.18165908379166318,22970.056548454213,0.5854728797123343,-0.21070427240194034,22944.287636369932,0.6984412249785743,-0.012818606086228979,22934.631172786416,0.7408395885397656,0.010439239076176499,22874.40849687878,1.0060653728056979,0.06642372809357866,22781.201463539706,1.4193217024913496,0.03705397463262816,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,35.4253756677972,63.063325614925404,63.063325614925404,-27.637949947128206,17.768317954387044,-29.644092223045433,False,False,True,False,False,False,False,False,False,52.909294791926285,51.62006288567925,False,False,False,False,False,False,0.2805567732498737,64.63999999999942,-0.7249094991030436,-168.70999999999913,,,-32.229849929297764,False,False,True,,False,False,False,False,78.80262547238608,44.91569729236035,42.739217541874936,49.26865679333119,True,False,False,False,False,False,False,True,False,False,0,0,23038.986875,23441.620170839196,22636.3535791608,3.495234387030291,,False,False,True,False,False,False,False,False,False,False,284.81214285714276,1.2327107263643542,,22944.287636369932,23513.91192208422,22374.663350655646,False,False,23387.17,22456.5,False,False,23387.17,22456.5,False,False,19.46008484082698,,,,1.3879956060583707,False,False,7442993631.0,7083803354.6875,0.9243002197861212,0.9711676488658669,False,False,False,True,False,False,False,False,False,False,False,False,7039773158.0,12066689762.5625,False,-9262628739.0,False,False,49.46996947515823,False,False,False,,False,False,-11699111369.756916,1492558009.486721,False,False,,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,19.48301762816094,24.997429383277748,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,low_risk,,,,False,False,False
20241224,TWSE,TAIEX,23120.24,,0.44413048738793925,-0.020929657324431084,,,23043.766470588238,23043.766470588238,True,True,23260.74,23326.25,23120.24,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,6550529457.0,347257591668.0,2402633.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True,,22967.19,0.6663853958625454,-0.1676710236617196,22986.477,0.5819204047667004,-0.5533008493547875,0.33186210904094793,-0.13827056001441962,0.33186210904094793,-0.13827056001441962,23043.766470588238,0.33186210904094793,-0.13827056001441962,23043.766470588238,0.33186210904094793,-0.13827056001441962,22993.161694845872,0.5526786913459425,-0.1099624912628605,22958.950333339104,0.7025132435026338,0.02536812459539295,22948.379974802236,0.7488982899292784,0.042675742616116175,22884.048947981573,1.0321209002625453,0.08133458391379467,22784.574981315433,1.4732116748275237,0.041147669718855084,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,44.7817200436366,59.40700450066765,59.40700450066765,-14.62528445703105,13.012665490097156,-4.159828944031723,False,False,True,False,False,False,False,False,False,52.787724850099934,46.88265835929387,False,False,False,False,False,False,0.44413048738793925,102.2300000000032,-0.020929657324431084,-4.8400000000001455,,,-30.439492770149748,False,False,False,,False,False,False,False,74.75367647058843,54.86169035176971,46.780041811839865,71.0249874316294,False,False,False,False,False,False,True,False,False,False,0,0,23043.766470588238,23435.601768956138,22651.93117222034,3.400792130644234,,False,False,False,False,False,False,False,False,False,False,284.37214285714253,1.2299705489957826,,22958.950333339104,23527.69461905339,22390.20604762482,False,False,23387.17,22456.5,False,False,23387.17,22456.5,False,False,19.20128344099139,,,,0.8910374632789209,False,False,7330735533.4,7052434301.882353,0.893570560164767,0.9288323969571202,False,False,False,True,False,False,False,False,False,False,False,False,13590302615.0,12156314048.0,True,4399720663.0,False,False,49.17773138418901,False,False,False,,False,False,-18249640826.756916,2053848497.486721,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,21.609259496484704,25.036107113164157,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,low_risk,,,,False,False,False
20241225,TWSE,TAIEX,23220.13,,0.2221102894555571,1.3818770212407294,,,23053.564444444448,23053.564444444448,True,True,23226.35,23296.36,23159.36,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5918131269.0,310444641888.0,2175250.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True,,22977.482,1.0560251989317315,-0.352533951070777,23018.127,0.8775822637523856,-0.37902330866107503,0.7225154095235498,-0.1267716416623932,0.7225154095235498,-0.1267716416623932,23053.564444444448,0.7225154095235498,-0.1267716416623932,23053.564444444448,0.7225154095235498,-0.1267716416623932,23028.079895638813,0.8339822739522385,-0.05859258662445077,22980.715305560843,1.0418069727412993,0.04190432439654668,22968.509606298365,1.0955016151010355,0.056090539829023456,22897.228597080335,1.410220462055567,0.08692550116704556,22788.908862098364,1.8922412675002054,0.042979085705718845,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,59.57028934044865,59.439661468623854,59.439661468623854,0.1306278718247995,14.75591232885585,45.53689577334005,True,False,True,False,True,False,False,False,False,56.653236424922405,48.939455109293185,False,False,False,False,False,False,0.2221102894555571,51.460000000002765,1.3818770212407294,316.5,,,-16.570098840010594,False,True,False,,False,False,False,False,86.99509803921582,65.57282624758508,53.0443032904216,90.62987216191205,False,False,False,False,False,False,True,False,False,False,0,0,23053.564444444448,23442.685835890672,22664.443052998224,3.3758024047339577,,False,False,False,False,False,False,False,False,False,False,285.3907142857141,1.2290659625321396,,22980.715305560843,23551.49673413227,22409.933876989417,False,False,23387.17,22456.5,False,False,23387.17,22456.5,False,False,18.506347044146928,,,,0.5900053100477904,False,False,7095039975.4,6989417466.722222,0.8341223290523252,0.8467273985531993,False,False,False,True,False,False,False,False,False,False,False,False,19508433884.0,12564765150.0,True,3221242873.0,False,False,48.66612318363372,False,False,False,,False,False,-18917482501.346222,-3529635535.636158,False,False,,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,,18.232398190951294,24.946752196863002,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,low_risk,,,,False,False,False
20241226,TWSE,TAIEX,23246.94,,1.3722595907510016,0.8684068937987011,,,23063.742105263158,23063.742105263158,True,True,23276.08,23320.62,23241.94,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5748734408.0,306847345495.0,2230345.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True,,23040.420000000002,0.89633782717502,0.01978653978740308,23038.141,0.9063187867458522,-0.14733357564583605,0.794311234927636,-0.036101324209469876,0.794311234927636,-0.036101324209469876,23063.742105263158,0.794311234927636,-0.036101324209469876,23063.742105263158,0.794311234927636,-0.036101324209469876,23061.75068092515,0.8030150079977316,0.1606540596745365,23002.900696764103,1.0609066502218267,0.15259541298504598,22989.134079905896,1.1214251010847942,0.15349258120838094,22910.94276974385,1.4665360288004692,0.1374469815273338,22793.46638585858,1.9894894723988088,0.056293782363758815,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,72.61660101925372,62.07504937874983,62.07504937874983,10.54155164050389,10.41092376867909,38.179501587632096,False,False,True,False,False,False,False,False,False,52.80515514905637,51.216361386475164,False,False,False,False,False,False,1.3722595907510016,314.6899999999987,0.8684068937987011,200.13999999999942,,,-10.023694367091684,False,True,False,,False,False,False,False,90.28063725490179,73.80876325002399,59.9657899436224,101.49470986282716,False,False,False,False,False,False,True,False,False,False,0,0,23063.742105263158,23452.169615478895,22675.31459504742,3.3682956429442363,,False,False,False,False,False,False,False,False,False,False,276.60428571428537,1.1898524524702407,,23002.900696764103,23556.109268192675,22449.692125335532,False,False,23387.17,22456.5,False,False,23387.17,22456.5,False,False,18.310741006558896,,,,0.33845314695181516,False,False,6717831869.2,6924118358.368421,0.8557425252568273,0.8302478540177085,False,False,False,True,False,False,False,False,False,False,False,False,25257168292.0,13232786368.0,True,16604752220.0,False,False,55.18521079854165,False,False,False,,False,False,-23935569424.85207,-15037991334.144173,False,False,,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,19.438031638803256,23.474742153566478,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,low_risk,,,,False,False,False
20241227,TWSE,TAIEX,23275.68,,3.4003620572850224,1.1085781008910445,,,23074.339,23074.339,True,True,23251.28,23335.66,23204.35,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5282782893.0,292616349470.0,2070715.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True,,23193.506,0.35429744860480117,1.1323453541268513,23063.661,0.9192772994712328,0.2600827549079643,0.872575374748541,0.17244625299459582,0.872575374748541,0.17244625299459582,23074.339,0.872575374748541,0.17244625299459582,23074.339,0.872575374748541,0.17244625299459582,23094.662883859743,0.7838049728223773,0.6496140414406382,23025.632305367093,1.0859536507695555,0.4182914962379547,23010.35970361657,1.153047148331754,0.38969105670041415,22925.24619053821,1.5285934403898471,0.2634190935357994,22798.264531272922,2.0940868901323517,0.08917703144284417,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,84.30318024317239,66.52067555163434,66.52067555163434,17.78250469153805,7.240953051034161,32.4077891485691,False,False,True,False,False,False,False,False,False,64.46106296792233,50.05638234188582,False,False,False,False,False,False,3.4003620572850224,765.4300000000003,1.1085781008910445,255.20000000000073,,,-7.266691704728507,False,True,False,,False,False,False,False,92.73330829527148,80.11694493177315,66.68284160633931,106.98515158264081,False,False,False,False,False,False,True,False,False,False,0,0,23074.339,23464.106400483928,22684.57159951607,3.3783624352916735,,False,False,False,False,False,False,False,False,False,False,274.9999999999997,1.181490723364472,,23025.632305367093,23575.632305367093,22475.632305367093,False,False,23387.17,22456.5,False,False,23387.17,22456.5,False,False,18.27446883288221,,,,0.5641510795817837,False,False,6075947735.2,6842051585.1,0.8694582513267962,0.7721050955687568,False,True,False,True,False,False,False,False,False,False,False,False,30539951185.0,14098144608.85,True,30379738676.0,False,False,54.466228036621004,False,False,False,,False,False,-23478943228.55658,-6089161574.848682,False,False,-0.17157823889903792,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,,19.55142857142858,24.588051948051955,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,low_risk,,,,False,False,False
20241230,TWSE,TAIEX,23190.2,,0.3707496448749792,0.6523465813653706,1.9935409045988228,,23097.0025,23079.85619047619,True,True,23274.26,23331.67,23159.7,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5188922650.0,274794064764.0,2046535.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True,,23210.638,-0.08805445158378555,1.150028082415533,23078.691,0.4831686511163058,0.3990523149188574,0.40350474049610785,0.2518150008712139,0.4780957412089393,0.17739198211244034,23079.85619047619,0.4780957412089393,0.17739198211244034,23079.85619047619,0.4780957412089393,0.17739198211244034,23109.360901727476,0.3498110510987029,0.6064606457516053,23039.346279919835,0.6547656267992474,0.4143020043002821,23023.68120705238,0.7232500808628917,0.38827759467798817,22935.636536007303,1.109903636609566,0.2676704804711383,22802.16438668314,1.7017490389793055,0.09201851437459219,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,85.67969467509465,70.3524793763264,70.3524793763264,15.327215298768252,-2.4552893927697994,15.196587426943452,False,False,True,False,False,False,False,False,False,89.95428423687586,51.55622681910294,False,False,False,False,False,False,0.3707496448749792,85.65999999999985,0.6523465813653706,150.29999999999927,1.9935409045988228,453.27000000000044,-17.62275717522191,False,True,False,,False,False,False,False,82.3772428247781,80.87037756277479,71.41202025848447,99.78709217135543,False,False,False,False,False,False,True,False,False,False,0,0,23097.0025,23455.63138872247,22738.373611277526,3.1054149881351294,30.0,False,False,False,False,False,False,False,False,False,False,268.8849999999997,1.1594768479788864,,23039.346279919835,23577.116279919836,22501.576279919835,False,False,23387.17,22510.25,False,False,23387.17,22456.5,False,False,18.436434139782868,14.814967137394508,,,0.741563246543788,False,False,5737820135.4,6774543687.45,0.9043369306727608,0.7659442302531165,False,True,False,False,False,True,False,False,False,False,False,False,25351028535.0,15365696035.6,True,18311255377.0,False,False,55.39785366233456,False,False,False,,False,False,-26827287395.97238,-15128176026.215466,False,False,-0.22796387113567224,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,,19.996068420115886,23.655891127114813,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,mild_bull,low_risk,,,,False,False,False
20241231,TWSE,TAIEX,23035.1,,-0.3682487725041095,0.07424620981570929,0.03317777992013493,,23097.3845,23077.82181818182,False,False,23094.07,23123.96,22972.99,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20241201&response=json,True,5527015517.0,273480515893.0,2082110.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20241201&response=json,True,,23193.61,-0.6834209939720504,0.9858411063782713,23080.4,-0.19627042858877397,0.4086011092522046,-0.2696604024581273,0.23267910426101324,-0.18512066917928394,0.14778550909655408,23077.82181818182,-0.18512066917928394,0.14778550909655408,23077.82181818182,-0.18512066917928394,0.14778550909655408,23097.936147615554,-0.27204226045989266,0.4556765796726703,23038.99242325985,-0.016894937019562573,0.348631312662917,23024.527043567017,0.04592040658630836,0.3318189294773344,22939.537064007018,0.4165861574553009,0.2424750801380382,22804.48215397983,1.0112829770174026,0.08737127061058114,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,73.40910404853639,70.9638043107684,70.9638043107684,2.4452997377679964,-12.881915561000255,-8.096251902735894,False,False,True,False,False,False,False,False,False,41.56708442630889,53.24474675327873,False,False,False,False,False,False,-0.3682487725041095,-85.14000000000306,0.07424620981570929,17.090000000000146,0.03317777992013493,7.639999999999418,-36.4134187858157,False,False,False,,False,False,False,False,63.5865812141843,75.10911211324463,72.6443842100712,80.03856791959151,False,False,False,False,False,False,True,False,False,False,0,0,23097.3845,23455.717650160866,22739.051349839134,3.1028028317307212,28.57142857142857,False,False,False,False,False,False,False,False,False,False,266.9349999999995,1.1588184987258554,,23038.99242325985,23572.86242325985,22505.12242325985,False,False,23387.17,22510.25,False,False,23387.17,22456.5,False,False,18.802562644065873,14.372173986418574,,,0.6553911205073888,False,False,5533117347.4,6629044001.1,0.9988972165206532,0.8337575547971723,False,False,False,False,False,True,False,False,False,False,False,False,19824013018.0,15935046224.3,True,6233710403.0,False,False,55.88214593278182,False,False,False,,False,False,-27806605572.2973,-9556964745.540382,False,False,-0.21741997624860873,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,,20.14214268321076,23.717651969848106,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,correction,normal_risk,,,,False,False,False
20250102,TWSE,TAIEX,22832.06,,-1.6712654063521626,-1.4528671693282202,-1.8200988762576142,,23076.220999999998,23067.136521739132,False,False,22975.71,23038.08,22713.63,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,6901476303.0,379129283886.0,2742811.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True,,23115.996,-1.2283096086363687,0.6028249744684855,23046.739,-0.9314940391349946,0.1243020337840628,-1.0580631898090997,0.0982778850105781,-1.0190971103742674,0.05887192554274723,23067.136521739132,-1.0190971103742674,0.05887192554274723,23067.136521739132,-1.0190971103742674,0.05887192554274723,23057.03212490547,-0.9757202214350058,0.12572576349336728,23021.74805465486,-0.8239515705085965,0.17855296733992887,23010.270225525015,-0.7744812371969778,0.18181684376767926,22935.322277183215,-0.45023251007875187,0.16636808223915445,22804.75656040789,0.11972695047099968,0.06954127731795268,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46.76189938045354,66.12342332470543,66.12342332470543,-19.361523944251886,-21.806823682019882,-37.14402863578994,False,True,True,False,False,True,False,False,False,25.947317464026867,44.85223611537287,False,False,False,False,False,False,-1.6712654063521626,-388.0699999999997,-1.4528671693282202,-336.60999999999694,-1.8200988762576142,-423.27000000000044,-61.01210307604689,False,False,False,,False,False,False,False,38.98789692395311,63.06870705014747,69.45249182342995,50.30113750358251,False,True,False,False,False,False,False,True,False,False,0,0,23076.220999999998,23445.118362870257,22707.32363712974,3.1972077479259613,40.909090909090914,False,False,False,False,False,False,False,False,False,False,269.70571428571384,1.181258783857934,,23021.74805465486,23561.15948322629,22482.336626083434,False,False,23387.17,22510.25,False,False,23387.17,22456.5,False,False,18.917389568847238,14.20667295937688,,,1.421028150766951,False,False,5729786354.2,6618355240.1,1.204491036204367,1.0427781605291593,False,False,False,False,True,False,False,False,False,False,True,False,12922536715.0,15803560021.7,False,-6585897169.0,False,False,48.44591006519816,False,False,False,,False,False,-29669759554.050323,-10752277052.704102,False,False,-0.2856006962357064,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,17.791878979204856,30.3428604722607,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,high_risk,high_risk,,,,False,False,False
20250103,TWSE,TAIEX,22908.3,,-1.4567078505816178,-0.10443807301944164,-1.5456460692265805,,23058.239,23060.51833333333,False,False,23018.56,23092.07,22905.4,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250101&response=json,True,6197928734.0,337042271244.0,2339640.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250101&response=json,True,,23048.268,-0.6072820742972995,0.034061879080327095,23044.344,-0.5903574430237701,0.026924915512926972,-0.6502621470789727,-0.023860417958365687,-0.6600820117443007,-0.013977662059849738,23060.51833333333,-0.6600820117443007,-0.013977662059849738,23060.51833333333,-0.6600820117443007,-0.013977662059849738,23034.150259535396,-0.546363803819061,-0.11968051242779998,23012.29405010029,-0.45190648908745024,0.04083551661597795,23002.716875486127,-0.41045966873046735,0.05908354587440545,22934.262580038776,-0.11320433760697579,0.10178459493914715,22805.78684338891,0.4495050195595818,0.05405258384907352,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,31.43338404926908,59.185415469618164,59.185415469618164,-27.752031420349084,-8.390507476097198,-43.079246719117336,False,False,True,False,False,False,False,False,False,22.90366868841315,47.373670212765944,False,False,False,False,False,False,-1.4567078505816178,-338.6399999999994,-0.10443807301944164,-23.950000000000728,-1.5456460692265805,-359.6399999999994,-51.77548127597202,False,False,False,,False,False,False,False,31.29591820330187,52.47777743453227,63.794253693797394,29.844824916002025,False,False,False,False,False,False,False,True,False,False,0,0,23058.239,23422.823622010197,22693.654377989806,3.162293720784104,34.78260869565217,False,False,False,False,False,False,False,False,False,False,275.6578571428566,1.2033099668803735,,23012.29405010029,23563.609764386,22460.978335814576,False,False,23361.12,22510.25,False,False,23387.17,22456.5,False,False,18.36595195719456,14.278323819172448,,,0.8148574970643752,False,False,5819625219.4,6584959633.05,1.0650047898855939,0.9412250156997946,False,False,False,True,False,False,False,False,False,False,False,False,19120465449.0,15638678212.05,True,-6136702843.0,False,False,55.54345015463719,False,False,False,,False,False,-35675113226.94156,-11739543802.089489,False,False,-0.30797639182089137,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,18.806698780320293,26.846686238893408,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,high_risk,high_risk,,,,False,False,False
